	MetJ	AcnR	BioQ	FadP	FadR	PurR	CsoR	NnrR	FixJ	GguR	PhnF	HutC	MetR	NrdR	FUR	Zur	CzrA	IscR	BirA	MntR	Phr	ArgR	NrtR	NsrR	SahR_SamR	KdgR	NagC	LldR	RbkR	Rex	LexA	ModE	ThiR	NikR	PdhR	ExuR_UxuR	NifA	NmlR	NorR	GulR	VanR	NarP	TtrR	AgaR	XylR	CcpA	NadQ	NagR	PsrA	AmtR	HisR	SoxR	PhrR	HrcA	RutR	HexR	PaaR	PhnR	TyrR	NagQ	PdxR	FabR	HypR	AraR	TrpR	QorR	GlcC	ZntR	LiuR	LtbR	NtrC	FruR	CueR	MerR	HcpR	FnrN_FixK	PhsR	CadR-PbrR	NiaR	SdaR	GntR	RbsR	CblR	DasR	Irr	PrpR	LiuQ	SiaR
NagQ	0.013247980123394412	-0.11291376760873495	-0.1411595922700029	-0.0917763325623114	-0.04748969781811608	0.15101214011894443	0.12422646722075177	0.06302988443941761	-0.06012348712053437	-0.011291840301115741	-0.034774788973304716	0.20535759811988077	0.1447867946655789	0.2791717462951546	0.29431792371054694	0.41448377840922257	0.24428107226128837	0.3019895147197204	0.35399177679610255	0.318927275171394	0.3579040564406599	0.4037922227218156	0.36164946159800865	0.3288609425627286	0.29194691537145795	0.32084169637187054	0.34936332747727494	0.16451738507678543	0.24038733422642086	0.3937496233735532	0.36130180641632403	0.4323972910708243	0.32834641289383537	0.12949923747630152	0.09065224747486453	0.05103346297008775	0.09835860400220645	0.0523684588677566	0.250195845752349	0.09415661170624527	0.1879238496090038	0.009041352425010777	-0.06763979214855538	0.22120372130106475	0.17411962119491403	0.1051147030329438	0.3087270721407679	0.05942122365353148	0.35470099336673916	0.27840226949302604	0.3195345128887364	0.22648808006267063	0.2673074337948649	0.2788009141013577	0.26214127779503177	0.4360870713991035	0.3118281563613945	0.44017086093329194	0.3140322902132749	1.0	0.38965656303451984	0.17894739281790747	0.22637683040453158	0.18562005460504052	0.28830117136619215	0.10209937375713272	0.2649711909739444	0.18757155902489675	0.2781565931646356	0.18024530549619666	0.352710088026292	0.22579508740051268	0.13043095336321622	0.19126133935317594	0.16807737413723572	0.20023084304063857	0.33882937547223163	0.20278494977541475	0.25402468815330204	0.2733056445295298	0.19732444572175534	0.2175093055703631	-0.027766060510543224	0.09921847115157302	0.046710950211142584	0.0678460675563549	0.1746086561504837	0.0059031849850044735
PdxR	-0.024319638809443243	-0.13868660507761982	0.07492200935424209	-0.07965011982515262	-0.0062809702824350696	0.17379746072655297	0.22565834302905008	0.20875766579675614	-0.09323184892296425	-0.049756409602699656	0.01944551316222518	0.16429256805929607	0.18498500447316335	0.26184229433878303	0.26188401296058517	0.37042891378615034	0.3410450978301681	0.31258140925504446	0.3088267332928508	0.40186853071649414	0.2936342018532339	0.327016052398589	0.3697915459530619	0.32399145231793297	0.2566645498328937	0.20860469751681493	0.27194515391853746	0.26257468792153194	0.1754105807695695	0.38983270832657335	0.38419374127964917	0.45970212904033264	0.4017433748510877	0.17281939081541364	0.09005891596478949	0.10312379769249667	0.047974097371263284	0.08470039076442422	0.1812465524194483	0.08160162424500883	0.1141189722385749	0.09796227709508601	0.10683211963046572	0.14722501633979354	0.27265668819038524	0.07913327245504818	0.2670524866616295	0.27397546017957547	0.29542810259072644	0.20089602328826178	0.2659307192753939	0.29354149380478467	0.284038918838739	0.2978269233443501	0.26974102006665707	0.3616448261955862	0.368706861786206	0.20357760358965563	0.2875502361737534	0.38965656303451984	1.0	0.28638675016571563	0.2736648882172706	0.2643778594638694	0.35407984944212934	0.19591991878774956	0.27269608911097615	0.15168659117141253	0.21553462413839458	0.23498013730061976	0.43849979835999464	0.20252073183733446	0.21381025443723897	0.26963904121336296	0.09409171607233081	0.21159221437809123	0.03265872776745113	0.30500252629432023	0.36852608109172996	0.28784921963000215	0.3073573107249306	0.2934464680551242	-0.1026417158405607	0.05799815510983586	0.03690475638642569	0.1823451427935716	0.11525001042965545	0.09049232609128961
FabR	-0.0573885996912822	-0.10047466520806003	0.24321956510654472	-0.1066490212347785	0.06469631161029245	0.07637057261126125	-0.11937783628685725	-0.08700186806717625	-0.021561574368078765	-0.06423277136804632	0.1867742698082334	0.1671317520430536	0.14831433590907195	0.15679248693975367	0.18520750378944148	0.21550217632143734	0.20847954165140847	0.2209789042835754	0.22255725880842345	0.2778251618914296	0.22675229800075095	0.24046150066518024	0.2048291622437202	0.19016738438147507	0.2065094956218624	0.0837988049932555	0.2062893140067955	0.2847875363299665	0.34075770287997553	0.259983497967376	0.34686484557156827	0.31979873082681676	0.2445846911199596	0.2579392854990706	0.17277535449240025	0.08185193597582174	-0.09583462738317627	-0.05887656386889228	-0.016172919051967497	-0.03818412745502501	-0.03663590304592293	0.15212463670033513	0.05656581576129532	0.16759529228529974	0.20246742470947615	0.05430837478155666	0.1394885296967056	0.2341898011875901	0.10639407410154313	0.22554477566969977	0.1017725778863492	0.19769759561676348	0.2788611743328497	0.3253519429289254	0.237916664735249	0.2140397068571508	0.405625524379899	0.22834455873286638	0.21357616661490467	0.17894739281790747	0.28638675016571563	1.0	0.43204731818792846	0.10167291673426629	0.17036262753150916	0.12264579499469247	0.20553142571072308	0.2219708804019821	0.0796107189045617	0.06079562047179126	0.18664216083919324	0.13060709865526976	0.14452025902628737	0.25333401319235527	0.06965387450111482	0.05922653675178811	0.17685914402658867	0.1646958480700502	0.19668939558987814	0.22677547501286324	0.07642387973911956	0.21310567326902485	0.08204662287756512	0.2057747843379023	0.07514450867052024	0.04538522511831865	0.1754105807695695	0.06481219667085399
HypR	0.07390453852251183	-0.2208073943939443	-0.02786572166262614	-0.2535147938868313	-0.1445990608674692	0.12358446398524088	-0.00788018411818422	-0.026495960246788824	-0.0817198270067816	0.049492191664619364	0.08263763668642893	0.19912761726409278	0.05507321618126278	0.030053631606027878	0.17058280914657606	0.25813165469960275	0.3713258641548966	0.32636941376065565	0.2645632755607678	0.2605536524653388	0.3250529594726766	0.2985940824452675	0.2882061456165317	0.24639945116835318	0.2163458195623253	0.23925861373655155	0.18831554111370177	0.18768976178666952	0.16131895740528715	0.3648849724888866	0.2720656743815214	0.33737617681279003	0.2484946530633057	0.07124381753201904	0.09331065076414609	-0.017732731967125725	-0.10827141208263995	0.018363146696580464	0.01750096184600266	0.012932772758667044	0.00922908622312046	0.1429349513978056	0.07583286593025573	0.09028605068349009	0.2711988541285212	-0.06049895471675373	0.142316125174407	0.011537516629506191	0.1425942493197547	0.20135492812808545	0.07026574762087971	0.05767367694026357	0.22654370489174017	0.3280590179436428	0.1627675206623063	0.04719534976428979	0.206977671266531	0.3498175969146761	0.19501137991294715	0.22637683040453158	0.2736648882172706	0.43204731818792846	1.0	0.2604030018866088	0.11871033833802282	0.14603371791722097	0.27681000876091055	-0.013157589776156418	0.07371912242561338	0.12447677895156468	0.272865281299396	-0.053237596821968096	0.06593164635587838	0.10231260226856595	0.015625941566117064	0.08796834947225944	-0.03389869791545953	0.2319903027381322	0.16516865911714126	0.054700066286254644	-0.06849965929792196	-0.07598351650898573	0.18072275194571016	0.05268830163490643	0.0698346551955908	0.09210544613430614	0.11065169122657384	0.04227950549526957
AraR	0.04863464221646402	-0.2177967005205557	-0.08397958568773148	-0.1930112037676551	-0.10791912149853289	0.06697692960214341	0.008923149663238015	0.1456953335403813	-0.08355312866486504	-0.032489535579031295	0.1587764391765671	0.2173748789001117	0.12528333897307295	0.12656271004167227	0.13617885236706825	0.21422744065526048	0.36707056473107713	0.41188795305264425	0.2985801762380001	0.3738336168654482	0.2896477557699172	0.2326021758578971	0.33624282092049823	0.3671238718589354	0.0918898999216617	0.28380946641882715	0.28278272478225197	0.14171352285948705	0.320394380038103	0.2456299743662246	0.09174852014777662	0.3171797284581261	0.3006220710050943	0.03506913702713101	-0.0635814973276905	-0.028887827896778857	-0.17384845015320005	0.10176330708150429	0.1055759255739787	0.24261696279162476	0.06019765355929375	0.0744468806059398	0.17489141569825384	0.09261302269956566	0.3234305686248152	0.16295525446041598	0.1252647973633831	0.15167732036656761	0.043614501392938425	0.10748571137203276	0.20720712368644284	0.11365311429511753	0.3161112681997488	0.1384061632310609	0.25671785696075206	0.1546694726302664	0.10463262118100783	0.084517292368737	0.07310724930584848	0.18562005460504052	0.2643778594638694	0.10167291673426629	0.2604030018866088	1.0	0.21716396808988972	0.06957970806235543	0.08826269752608573	-0.04638415434035906	0.1727313181693869	0.1695259373942549	0.081402301940843	0.05480204513954879	0.06788315077573459	-0.07523489901775823	0.12115783081708238	0.059349374915983334	-0.04719998516671225	0.10743935734780816	0.14234161988773056	0.07616661490467296	0.017021197695277917	0.050602370544798846	0.17457389063231524	-0.06739643352137616	0.11531722376478114	0.03140485141217535	0.136538096054809	0.10738373251873862
TrpR	-0.14719720392525878	-0.10293142849196453	-0.0668170082185685	-0.21932174791754547	-0.13876772462001288	0.23052551557263443	0.04023065762454167	0.11365774969753999	-0.17512550352058814	-0.07329034770153571	0.03820266906471485	-0.006477974885389675	0.017732731967125725	0.1091521385429076	0.06289545776916623	0.20746438852088944	0.18838507215003872	0.2245875650694615	0.22352374021350663	0.36557796515104457	0.1790099707506107	0.24496247641739016	0.23688065229382887	0.21680935980457144	0.14711376668165446	0.18131840115699643	0.16373400206738947	0.15910323504735063	0.22870380242060714	0.28620596947123966	0.20753855495964882	0.2624495320561255	0.25889649609930887	-0.07699403423708229	-0.0067097450065127405	-0.011196814551455285	-0.03958401898660832	-0.08147183297717991	0.14401963556466155	-0.08183802976855435	0.09826821365496846	0.10279700182171315	-0.015484561792231993	0.14814746142186333	0.20579332594759214	-0.04584876536056478	0.23005270452554338	0.1423902916131664	0.12788611743328496	0.12078004551965178	0.35885431393726447	0.2122017697966449	0.21073698263114712	0.12921416022732013	0.20431926797724945	0.2644195780856715	0.18845460318637564	0.15250242199776573	0.19890511794781465	0.28830117136619215	0.35407984944212934	0.17036262753150916	0.11871033833802282	0.21716396808988972	1.0	0.09719280029295743	0.11177809401523194	0.10533256694679949	0.19455247507312348	0.11879377558162713	0.27363244040031337	0.11230652989139252	0.0787786641697299	0.12012877147929597	0.09546147748816813	0.04848862704015649	0.08445471443603376	0.19876373817392956	0.20081258604465746	0.18753447580551705	0.20065961776471625	0.26063013660530937	0.12285207040249199	0.023237272343798528	0.07615502639861679	0.06276798420254855	0.14011662672494912	0.02403224385925064
QorR	0.08701113887202118	-0.10924716429256806	-0.04721389137397963	-0.014958443617282635	0.018404865318382615	0.17203832550722892	-0.04154942961373192	0.06820067584167319	-0.02609499793724592	0.1554250432251276	0.011138872021174518	0.01694007815288484	0.006802453054961966	-0.015577269840681219	0.06639055119570206	0.16273275514413785	0.03893738034867497	0.1069665463007171	0.09036717022588316	0.1734150400266999	0.15889927734076234	0.13401643713699005	0.18104954781649368	0.14189662125517427	0.09071946080999022	0.05242408369682614	0.03178031900839472	0.13370586517468513	0.14136354997659123	0.2510719368101942	0.2292136966870779	0.21611404944120224	0.21067208699723267	0.112190644830831	-0.05969703009766793	0.08978310952065303	-0.07087993844185583	0.13002303795003964	0.014114800376394676	-0.19069350255642445	-0.03124493002860043	0.05231978714232076	0.06927145380126176	0.056832351400586845	0.022391311401699338	0.04638415434035906	0.12354738076586119	0.04130838868776393	0.11189397907579346	0.20776568967834944	0.17025601327579254	0.05965994687828824	0.07253477710667451	0.19244568467211481	0.2650986645405621	0.16036638220747135	0.1285466622784857	0.23463248211893514	0.13304763803069564	0.10209937375713272	0.19591991878774956	0.12264579499469247	0.14603371791722097	0.06957970806235543	0.09719280029295743	1.0	0.17669458724059128	0.14925764030204283	-0.10428728370053446	0.09691004074518729	0.08369914384117257	-0.02154998586202261	0.03511085564893316	0.09230013303604953	0.11736607163550904	0.18630841186477604	0.07057168418076215	0.05705948611928745	0.015060422470576783	0.05208569931998647	-0.003237828592089222	0.07109780235571152	0.1503075589507303	0.08230388771201172	0.06750768317951523	0.028841473872554247	0.05021763214373456	-0.01603617468050489
GlcC	0.035769082792922666	-0.024783179051689374	0.15552702207842173	0.02888087479314517	0.00851755195127265	-0.05734224566705758	-0.002646814783225406	-0.004584412995814232	0.06712062707723972	-0.046446732273062286	0.0635351433034659	0.22171129786632426	0.0959203823279918	0.26201148652720285	0.15797451455748132	0.2911797562705406	0.06041783517436066	0.3353157404360059	0.1833116241986548	0.23138074731957856	0.23319318966676092	0.26406960520277567	0.3169827238551715	0.26276705712206405	0.3179352990529873	0.16749563113321683	0.17974468203457084	0.41330870389512864	0.27460819261024144	0.2833065252559901	0.3603260542063959	0.23873944866523586	0.26250979228761745	0.10447501749864414	0.14058016696719525	0.1436835688890331	0.1377085351664805	0.08242904357741818	0.05670024243154669	0.05429910397671174	0.16675164904441178	0.11829083441879007	0.1202817397592372	0.11060997260477168	0.06984160829922449	-0.0596947123964567	0.15073169827238553	0.040453156940819815	0.30350065590944275	0.26647769676124433	0.1287575730887077	0.19709962870426595	0.15357088225614307	0.29536320695681195	0.142978987720819	0.20987016237814685	0.1660632917846763	0.30233716990140497	0.31614139831549476	0.2649711909739444	0.27269608911097615	0.20553142571072308	0.27681000876091055	0.08826269752608573	0.11177809401523194	0.17669458724059128	1.0	0.31012232826992875	-0.026139034260259306	-0.024120316505277406	0.2044444238426559	0.16049385577408903	0.27453170847027086	0.24394500558565993	0.11348623980790892	0.11588042515911019	-0.025288437915737656	0.0776684852895504	0.1975863459586244	0.0714894938604095	0.14424677028336216	0.09751032535889603	0.01430485187571559	0.01991368880689377	-0.02270651876642671	0.07062499130862046	0.1312375133847245	0.04189013169178282
ZntR	-0.13177753776694123	-0.040093913253079067	0.1401676161515962	0.16705295020187177	0.1359563530507901	-0.009324111972780918	0.08845043132419542	-0.046240456865262757	0.05789154085411925	-0.049311410970143375	0.21275106498370655	0.17232340275621028	0.12592534220858384	0.20375838428413162	0.17169530572796676	0.19358367596682907	0.0010221062341527179	0.14617973309352852	0.029328191126912682	0.15531842896941098	0.07860715428009883	0.22641391362391125	0.23269488390634632	0.19918555979437355	0.22911171783378373	0.07954118786822478	0.09005891596478949	0.21408374318016418	0.14193602217576518	0.09424700205348327	0.19967459474994323	0.21932638331996793	0.24072571860326053	0.08536325331083618	0.19425812701929718	0.11184530735035762	0.2847040990863622	0.0533812942970644	0.09861123343423059	-0.02364055235455266	0.15400661008385444	0.15372385053608428	0.1144967575360055	0.08734257014522716	-0.09293750086913795	0.22449485702101227	-0.011727568128827104	0.05527253848542861	0.13821147632931752	0.2121577334736315	0.1724624648288841	0.22168116775057828	0.08483249973346436	0.1858448716225299	0.16258210456540784	0.26791003610978487	0.14441364477057075	0.21283218452609964	0.13268144123932119	0.18757155902489675	0.15168659117141253	0.2219708804019821	-0.013157589776156418	-0.04638415434035906	0.10533256694679949	0.14925764030204283	0.31012232826992875	1.0	0.012093764920201547	0.04304666459618692	0.10512629153899995	0.0837014615423838	0.04547561546555664	0.14468713351349596	0.18442875618246798	0.10410418530484725	0.08582679355308231	0.12363777111309919	0.1919543320153339	0.1865100518701531	0.12113465380497007	0.2279528672281684	-0.06122671289708016	0.10157789098460583	-0.08529372227449926	0.13271620675748966	-0.05118411354881774	-0.06870361700451025
LiuR	0.027355827396155396	-0.13521932406561876	-0.06335204490777867	-0.14785079566682582	0.07936272487496002	0.19265196007991434	0.2530489359433739	0.07898493957752942	-0.14092086904524617	0.03634850809573033	-0.00496683369566729	0.01853465658621153	-0.05075533882474007	0.14061725018657495	0.08893483087734262	0.17576055365246535	0.08143706745901146	0.2421140216287877	0.12316727776721936	0.18053501814760048	0.060953224154154946	0.04435848348174347	0.0055856599190658735	0.14594100986877176	-0.01618914296044611	0.17322035312495654	0.09827516675860215	0.05857294501022106	0.17785575554741784	0.1635462682692798	0.10919849256713221	0.2600692529121916	0.13889288048541934	-0.010786581437067459	-0.03391260412272692	-0.02146423091720708	-0.07691523239590045	-0.037989440553281635	-0.08648270299586058	0.02431036800459832	0.042761587347205546	0.07431477163689966	-0.015836852376339052	-0.06424435987410247	0.1127051744997242	0.11766505509175779	0.2060992625074746	0.2182347460494783	0.07415021485090229	0.09065920057849822	0.22180168821356225	0.2178059713254006	0.26692733079622305	0.24910420848185935	0.06359076813253543	0.12073137379421595	0.17007755028252777	0.16528222647649154	0.17792296888254353	0.2781565931646356	0.21553462413839458	0.0796107189045617	0.07371912242561338	0.1727313181693869	0.19455247507312348	-0.10428728370053446	-0.026139034260259306	0.012093764920201547	1.0	0.28918653322888227	0.2679448016279533	0.10876740014184332	0.12943434184238706	0.11640190793163709	0.22186194844505425	0.18853804042997993	0.13040314094868147	0.20663928688969133	0.15261598935711604	0.2620091688259916	0.21473733492173122	0.2107114879178236	-0.0917693794586777	0.01785788783253218	0.03272130570015436	-0.058612345930811986	0.020038844672300226	0.1075343830974686
LtbR	-0.014527351191993733	-0.15571243817532018	-0.11988541285211676	-0.15950419735689353	0.037314989500813515	0.33043929708757663	0.22163481372635366	0.22674534489711726	-0.04236757814129634	0.015496150298288146	-0.06359308583374666	-0.03564392692751621	-0.16361811700682793	0.007024952371240109	0.02186982862917244	0.1497095920382328	0.14611483745961407	0.1628810880216566	0.04154015880888699	0.17512318581937691	0.06489563391445828	0.14604067102085466	0.09920224724309441	0.0688287728699167	-0.049107453263555076	0.12386954123422225	0.07545508063282513	-0.008677473334847564	-0.035120126453778086	0.14982547709879432	0.12373511456397088	0.2431801641859538	0.06763747444734415	-0.048266127723878345	-0.006832583170707965	-0.09869003527541244	-0.10539514487950272	0.12116014851829361	-0.010744862815265308	0.041941121118429896	0.012017280780230935	0.1621324705304291	-0.04923492683017276	0.01910249338296304	0.03270739949288697	0.039305894841260645	0.04288210781018954	0.08267935530823109	0.10603946581622484	0.08235951254108126	0.25756845330527367	0.11581089412277328	0.2884077856219088	0.108955133939953	0.12101413334198609	0.07489419693970732	0.0821740964441828	0.008063282513871442	0.1488844904070347	0.18024530549619666	0.23498013730061976	0.06079562047179126	0.12447677895156468	0.1695259373942549	0.11879377558162713	0.09691004074518729	-0.024120316505277406	0.04304666459618692	0.28918653322888227	1.0	0.27652261381071797	0.028067361668003207	0.17034872132424175	0.11236910782409575	0.09405926825537358	0.07210832008380808	0.07580968891814342	0.16719664767696807	0.1107768470919803	0.1661791768452378	0.12350102674163657	0.08398190338894271	0.01905150395631597	-0.13733306757026112	-0.0881166823497782	-0.10682516652683202	-0.05408819316648975	-0.037314989500813515
NtrC	-0.04986765926083873	-0.11584565964094173	-0.09416356480987897	-0.01015384900640149	-0.07305625987920142	0.3368546940402631	0.21565282690016735	0.2476579629260514	-0.12393211916692548	0.09400827882872652	-0.047943967255517285	-0.07555010638248559	-0.254295859195016	0.0013535375073587014	-0.03443408689525381	0.18331625960107728	0.05588209390398227	0.0990585497679981	0.09060589345063992	0.17343821703881224	0.09608725681520042	0.16547691337823492	0.14345411646912126	0.04497499200393082	-0.04023297532575291	0.03002813689270434	0.0005052588640482823	0.1240317803190084	0.04136864891925592	0.34268834798893066	0.34603047313552526	0.3067454376051657	0.24134454482665912	-0.014404513027798509	-0.025293073318160116	-0.02659330369766051	0.008876795639013401	0.09601309037644103	0.012075223310511703	-0.15180015853076284	0.10003198427671499	0.07034918486448401	-0.05823456063338139	0.054315327885190355	0.08895800788945492	-0.034633409199419644	0.16702977318975948	0.2287686980545216	0.2551047369177355	0.21562501448563257	0.13579874936842642	0.2848107133420788	0.2424547237068386	0.21794039799565199	0.21846188076817888	0.24833009627730832	0.3825759858342102	0.3705077156273322	0.4541419638345903	0.352710088026292	0.43849979835999464	0.18664216083919324	0.272865281299396	0.081402301940843	0.27363244040031337	0.08369914384117257	0.2044444238426559	0.10512629153899995	0.2679448016279533	0.27652261381071797	1.0	0.2769537062360069	0.23578437962091678	0.34517755908979236	0.09792982927812878	0.19512726497350869	0.10164742202094275	0.1834692278810185	0.21397017582081387	0.27260106336131573	0.2836101441146613	0.2429089931442398	-0.09037644103072809	0.08379416959083302	0.03485359081448656	-0.02051165571939128	0.19037829519169708	-0.09523897817188999
FruR	0.052447260708938445	-0.04532264718561542	0.03052876035433016	-0.0041023311438782555	-0.04298408666348369	0.05285054071969258	0.12875989078991892	0.10659803180813142	0.054846081462562174	-0.03591046256680774	-0.03920623368917773	0.09837946331310753	-0.03607501935280511	0.059233489855421796	0.11025536431945339	0.11173869309464102	-0.019178977522933655	0.16838331069711818	0.10869323370308394	0.0073865137601920915	0.01841645382443877	0.03206307855616485	-0.002313065808808192	0.04411744255577548	0.02022889617162114	-0.10095211165757355	-0.04354033495417905	0.09461551654606895	0.09208922222582754	0.06375996032095527	0.20177211434610695	0.13031970370507714	0.03640413292479987	0.05241017748955876	-0.05320978440743333	0.14279588932513176	0.08114040170397394	0.03648061706477048	0.05082950526349945	0.024806356063801677	0.13027103197964132	-0.05181916368069494	-0.011022986960612985	-0.02993079344183265	0.026322132655946524	-0.08008352995165276	0.14263133253913438	0.16813763436872772	0.08777366257051605	0.00471883966606561	0.07603218823442157	0.13471174750035925	0.1713940045705068	0.13307081504280793	0.18504526470465532	0.26560392340461036	0.325127125911436	0.31263935178532526	0.22944546680820097	0.22579508740051268	0.20252073183733446	0.13060709865526976	-0.053237596821968096	0.05480204513954879	0.11230652989139252	-0.02154998586202261	0.16049385577408903	0.0837014615423838	0.10876740014184332	0.028067361668003207	0.2769537062360069	1.0	0.3307614575559377	0.2790187780152134	0.11199595792908762	0.2933027705800279	0.28979608864743595	-0.0008204662287756511	0.21824865225674567	0.3008468880225837	0.26771071380561906	0.3095475383695436	-0.1947147141579096	0.17143804089352016	0.022463160139247488	-0.027242260036805094	0.12685474039428732	0.13335589229178932
CueR	0.10674404698443896	0.12974027840226948	0.14085133800890925	0.004266887929875632	0.15975682678891767	-0.018441948537762307	0.09719280029295743	-0.03718751593419583	0.059794373548539614	0.09824967204527861	0.12250905062322985	0.13363169873592576	0.0010290593377864099	0.058561356504164906	0.12634948153023906	0.26637340020673894	0.020666941700543732	0.08063050743750319	0.13037532853414668	0.08816303637400282	0.112100254483593	-0.0052032392192128156	0.09926482517579764	0.16572027200541414	0.14186649113942826	0.03541447450760438	-0.017760544381660495	0.361663367805276	0.23112116478392072	0.16747940722473822	0.23066921304773075	0.305804450913406	0.13087131659335005	0.18134621357153122	0.056864799217544074	0.13931470210586333	0.03157404360059519	0.16671224812382088	0.02293365348512731	0.01114118972238575	0.12514195919918789	0.3058762996509542	0.06555617875965902	0.040513417172311814	-0.03257065512142437	-0.04146599237012761	0.1318285271935883	0.1388442087599835	0.25345453365533926	0.005743263601429558	0.15100750471652197	0.21580579518010856	0.26331403460791447	0.23083608753493934	0.36047670478512595	0.2880091410135771	0.23675781412963368	0.2110243775813397	0.23827590842298974	0.13043095336321622	0.21381025443723897	0.14452025902628737	0.06593164635587838	0.06788315077573459	0.0787786641697299	0.03511085564893316	0.27453170847027086	0.04547561546555664	0.12943434184238706	0.17034872132424175	0.23578437962091678	0.3307614575559377	1.0	0.364335677301825	0.1278420811102716	0.14012821523100527	0.07856080025587421	0.05218767817328061	0.11982283491941353	0.20654889654245334	0.346449977054758	0.2691824540747505	-0.03020428218475787	-0.07151267087252179	-0.1172501865749475	-0.07396711645521506	0.14200091780967966	0.00048671725435843715
MerR	-0.008195391482911589	-0.08892092467007523	0.10417371634118416	0.03350700641076155	0.1382230648353737	0.17267569334031735	0.2149528811343757	0.010763404424955152	-0.07569148615637067	0.06555154335723656	-0.028709364903514098	0.03663822074713416	-0.047651936902902224	0.1504674803343052	0.1337707608085996	0.22658542351354233	-0.053821657527198224	0.09237198177359768	0.09134987553944496	0.13137657545739834	0.13628546662278485	0.1546022592951407	0.09044133666464255	0.005300582670084503	0.019760720526952547	-0.0032563702017790676	0.03577835359776759	0.22980702819715293	0.10184906202631981	0.23592575939480187	0.3388409639782878	0.2345536802777533	0.13220167708859645	0.0640798030881051	0.05383092833204314	0.030524124951907698	0.14004477798740098	-0.004521835063111004	-0.056781361973939765	-0.09516249403191938	0.011421631568944659	0.07644705675123185	0.1292048894224752	0.16245694870000138	0.057509120154266194	-0.12359141708887457	0.11579235251308342	0.10752279459141245	0.15032378285920892	0.17579300146942256	0.1723419443659001	0.2598861545165044	0.22221655673037255	0.17563771548827012	0.13136730465255342	0.22583680602231482	0.2214192675137092	0.28139905715914726	0.3836676231046998	0.19126133935317594	0.26963904121336296	0.25333401319235527	0.10231260226856595	-0.07523489901775823	0.12012877147929597	0.09230013303604953	0.24394500558565993	0.14468713351349596	0.11640190793163709	0.11236910782409575	0.34517755908979236	0.2790187780152134	0.364335677301825	1.0	0.042824165279908774	0.16130273349680851	0.14890534971793576	0.049253468439862606	0.2964200787091331	0.20036758741210117	0.25466205598639047	0.17669458724059128	-0.07896639796783958	0.07027038302330217	-0.03970685715080355	-0.0634146228404819	0.12135483542003699	-0.056134723336006415
HcpR	-0.0865058800079729	-0.01724601471276729	-0.0317339649841701	0.17472222350983402	0.10584246121327023	-0.021482772526896923	0.03844602769189407	0.16689998192193056	0.08899972651125708	-0.1309130352151522	0.11865007810653082	0.12357751088160719	0.2283746888486124	0.3405305681612749	0.2639444493373692	0.32011162049033287	0.1147841524861981	0.1509333382777626	0.1529821861484905	0.19215597202071097	0.0806166012302358	0.21753480028368663	0.27918797020363323	0.24935452021267226	0.20756868507539483	0.32764878482925497	0.25186227292322383	0.1311471230374865	0.24931511929208133	0.2347576379843416	0.15456285837454978	0.2697526085727132	0.20666246390180362	0.12407581664202177	0.1081694332293458	0.05455868651236957	0.1224209779772031	0.0369511104106503	0.08291344313056538	0.10231260226856595	0.14758889542995676	0.2060111898614478	0.06845330527369733	0.03551877106210976	0.007173285248758871	0.20907750856390597	0.08845043132419542	0.15904297481585863	0.12860460480876648	0.1782520824545383	0.35935957280131275	0.05071362020293792	0.10331848459424005	0.17143804089352016	0.22390847861457092	0.1675767506756099	0.17129434341842387	0.19252448651329665	0.06054530874097835	0.16807737413723572	0.09409171607233081	0.06965387450111482	0.015625941566117064	0.12115783081708238	0.09546147748816813	0.11736607163550904	0.11348623980790892	0.18442875618246798	0.22186194844505425	0.09405926825537358	0.09792982927812878	0.11199595792908762	0.1278420811102716	0.042824165279908774	1.0	0.336361023682271	0.1618752056959825	0.03322656456420264	0.24168524690471002	0.2090960501735958	0.32780638851161864	0.13096634234301052	0.13372208908316374	-0.006556776726571518	-0.039456545419990635	0.021044726997974328	-0.010619706949858853	0.04148916938223992
