	CzrA	MetR	SahR_SamR	NagC	FUR	KdgR	NsrR	RbkR	NrtR	ArgR	MntR	ThiR	Zur	IscR	BirA	Phr	ModE	AraR	NadQ	XylR	SiaR	GulR	PhnF	AgaR	Irr	HutC	PhrR	Rex	NnrR	LiuR	NtrC	GntR	NifA	CueR	FadP	MerR	AcnR	FruR	HrcA	CsoR	FabR	PurR	PaaR	FixJ	NmlR	PdxR	RbsR	SdaR	MetJ	NorR	PhsR	PrpR	QorR	GlcC	PhnR	FadR	BioQ	ZntR	LiuQ	LexA	SoxR	NikR	PdhR	HypR	NagQ	HexR	HisR	PsrA	CcpA	TyrR	LldR	NrdR	CadR-PbrR	TrpR	NarP	NiaR	GguR	DasR	FnrN_FixK	HcpR	AmtR	RutR	TtrR	VanR	ExuR_UxuR	NagR	CblR	LtbR
LiuQ	-0.21125699821693536	0.016690981184304045	-0.0696592226835746	-0.009189640768588136	0.04518510205862916	0.09160962106759436	-0.13159016945348445	-0.030825820770832554	-0.019264579358844874	-0.023863140438160076	-0.016586241723712265	-0.01989301612239554	-0.01594284218007706	0.021299517450342274	-0.12153019364331226	-0.13132083941196274	-0.16866793850297385	-0.14620381800271823	0.007872916121148642	0.02539433160014464	-0.1345777378770309	0.034686218032643795	-0.16655319891769224	-0.060781306500081046	-0.027962942181323957	-0.22158630406862928	-0.07339991770470954	-0.09953490691903889	0.07005823015249567	0.0680332672477213	0.03899549869699123	-0.0616690981184304	-0.06831756006932754	0.08286138231150014	0.09247746231249766	-0.04201798027406826	0.03837204952680208	-0.15201935186224266	-0.045249940772328835	0.04455167770171698	0.009344256162795047	0.23876856319904238	0.06976396214416639	0.06687115799448871	0.10479183032207384	0.28027032756019404	0.21572588186885122	0.05036721156124141	-0.04934974251549271	-0.0368707839249866	-0.0722178580780309	-0.01671591915111161	-0.013503909026297086	-0.01572837566553199	0.027908078654347312	-0.04979363832466739	-0.021703512512624847	0.2012069975934862	1.0	0.15166024514021373	0.20576067033254777	0.0009750745021758376	0.08928540256112918	0.09117570044514271	0.007289367697851594	0.05281611990174441	0.08104091073454782	0.2517363059389768	0.15925136223643685	-0.04679609471439793	-0.09675182982331451	-0.09469195376500954	-0.16982506016284493	-0.20034913153530592	-0.13536079003478846	-0.18920684796568535	-0.08302098529906857	0.010316836868290128	-0.1285227995361538	0.1337547849723812	-0.05170887417548847	-0.032072719111210866	-0.02756892230576441	-0.1440042893302909	-0.030531552762503272	-0.07333507899100987	0.04981857629147496	-0.08601852890933802
LexA	-0.22322722228456715	-0.3476477262808763	-0.3615531365727752	-0.28747739996758065	-0.2436464295066023	-0.2536116410429058	-0.1983790321575082	-0.23696305440217458	-0.10431800895273008	-0.1417050087906333	-0.21938178780284043	-0.24112270726567664	-0.24110774448559208	-0.1268220301998778	0.0019626179877554584	-0.14971009613586203	-0.1755358545617776	-0.2415616154814898	-0.16711679696754322	-0.2843003029962967	-0.3242409506352947	-0.20435915659796255	-0.3662065611790671	-0.4748213818127408	-0.35038092744298555	0.018217184752927093	-0.11482686816543847	-0.023523984089577177	0.3085848950735047	0.45467150463222733	0.31495405179615704	0.2028578909961471	0.20801007493859025	0.16790982431202384	0.03375852566740234	0.13268743999301738	-0.00494021122457886	-0.06557438372049527	0.32358258831157494	0.3740520455367274	0.4148655220139902	0.3680968590630806	0.28989638274791457	0.1854462025711044	0.3022057631641292	0.3797977530891906	0.16652327335752315	0.15660295016147333	0.09344006783126972	-0.05956433371987182	0.2489831544034215	0.1878202970111847	0.0774199179540892	0.07380391276699211	0.118038878290253	-0.08802852903402786	-0.0981034676242846	0.06006808064938465	0.15166024514021373	1.0	0.35257048092868987	0.12714123617501466	0.05419269566952206	0.2649384655669023	0.23584084589583412	0.3651192658262572	0.2974974750308607	0.2797815434107657	-0.02429706106061173	0.09674684222995299	0.14267758949612838	0.07662190301624709	-0.07284130724822005	0.1560243893315378	-0.0062270103118492745	0.03559894761780072	-0.4195139590269205	-0.28868439756106684	-0.1652514370503373	-0.15138093991196896	0.09058716442848415	-0.05206299330415591	0.0017282010997643363	-0.17852841057868551	-0.19840397012431576	-0.19938652601653387	-0.11402386563423485	-0.2619010212097408
SoxR	-0.10084165637975535	-0.14960036908190874	-0.09637277272783949	-0.05008790633299667	-0.03823738450604122	-0.07080636915672266	-0.07000835421888053	-0.08463696554819886	-0.046122769610593646	-0.04210276936121398	-0.11334555293706904	-0.030970460978316437	-0.06255190214341824	-0.038192496165787605	0.04789336525393085	-0.019808227035249815	-0.11608374169253981	-0.10622326961682814	-0.12545542961882317	-0.13038317185999826	-0.2677464806294343	-0.17744111522587563	-0.15605431489170687	-0.24323744685095824	-0.15296200700756868	-0.12296163293806656	-0.11346026758438385	-0.03375852566740234	0.13237322161124204	0.30360228930535293	0.17857329891893914	0.07654210152246288	0.04117008940261101	0.0718038878290253	0.008880409980174316	-0.028371924836968043	-0.005538722427960449	-0.001324206037481764	0.0897442611503884	0.07819798251848527	0.19374555792466241	0.2962306263170364	0.016441601516228383	0.0024514021371837553	0.2857866058180277	0.22054389705607302	0.057569296375266525	0.08158954600431427	-0.07868177907455205	-0.11183929974189204	-0.041613985211785685	0.15434357036870783	0.09208344243693811	0.20345141460616717	0.04328482898789262	-0.05916532625095076	-0.075270265215277	-0.020451626578885024	0.20576067033254777	0.35257048092868987	1.0	0.05675133106397835	-0.004930236037855833	0.07229765957181511	0.06703076098205714	0.17373034576490978	0.2161647900846644	0.28408084888839014	0.21735682489806607	-0.02408259454606666	0.009005099814212148	-0.17186498584770385	0.05523510268207833	0.0602725719772067	0.13935086472399905	0.2487188119552613	-0.36247584134465516	-0.21863364879861344	-0.19115699697003705	-0.09663212758263819	0.01936931881943665	-0.19986034738587763	-0.031070212845546702	-0.0274143069115575	-0.1686180625693587	-0.20571578199229418	-0.1993166997094727	-0.1745233731093904
NikR	0.10584421252135313	0.017234628860708985	-0.030466714048803602	0.025279616952829837	-0.007379144378358833	-0.016621154877242857	0.02539433160014464	0.056601703263132956	0.10988915073754037	0.0908315565031983	0.11781942418234641	0.06812803152159004	0.12277210439032905	0.03803788077158069	0.10659235152558012	0.1552014364268881	-0.01803763139191262	0.04835721143655158	-0.007783139440641404	0.09265202808015062	-0.117475280240402	-0.1037992992431327	0.009329293382710508	-0.08867192857766307	-0.14722627464182844	0.06477138118929164	-0.008401601017469045	0.10998890260477064	0.02161872342547912	0.1495504931482936	0.11874711654758788	0.041633935585231735	-0.02864624247185127	-0.008566191598398982	-0.22224965398571053	-0.14143069115575008	-0.15955560543148917	-0.13928602601029938	0.078098230651255	0.05106048703849175	0.22065362411002631	0.1138941882068355	-0.004496315415404182	0.07405329243506777	0.039484282846419534	-0.03673113131086422	-0.022975348819810722	-0.08219803239441888	0.012611129814586217	-0.05160912230825821	-0.08427785882616991	0.01400266836244841	0.03254654048055462	-0.05233731093903914	-0.20698761829948004	-0.06050698886519782	-0.3060162844923253	-0.07049713836830883	0.0009750745021758376	0.12714123617501466	0.05675133106397835	1.0	0.21063354904674622	-0.011159740146385865	0.023349418321924213	0.2808937767303832	0.3095375254055537	0.1933266000822953	0.0514944076609434	0.08248731280938665	0.21492287933764762	0.22012992680706742	0.08046234990461228	0.23306275639347124	-0.0083467374904924	-0.010636042843426976	-0.0978441127694859	-0.12926096335365778	-0.06441227446726268	-0.0021172333819623685	0.007833015374256538	-0.26969662963378593	-0.14076734123866882	-0.22729211087420043	-0.14504170874948566	-0.10694647065424756	-0.04394817890497388	-0.1708325540218706
PdhR	0.0093642065362411	-0.046132744797316674	-0.0703375353807404	0.055858551852267485	0.005548697614683475	0.07741493036072769	-0.027130014089951245	-0.011673462262621729	0.05446202571104378	0.03352909637277273	0.05826257185251686	-0.02342423222234691	-0.03092557263806282	-0.003294305415279492	0.09530542774847567	0.04677614434095188	0.007942742428209828	-0.007548722552650282	0.08603847928278407	0.08583398795496203	-0.040227434257285005	0.006910310602376588	-0.2286437486751705	0.08560954625369394	0.05669646753700171	-0.22224965398571053	-0.08408334268507088	0.051773712889188146	0.06827765932243544	0.11325078866320029	0.057150338532899414	0.006870409855484482	-0.10107607326774648	0.027419294504919013	-0.06173892442549159	-0.1972069477175526	-0.001154627863190314	-0.07915560044389582	0.052132819611217095	-0.12424843202533697	0.05423259641641417	0.0535293457524408	-0.021538921931694908	-0.047843489320315714	-0.06877641865858676	-0.08889138268556965	0.13544059152857268	0.03654659035648824	0.09756979513460268	0.050003117245850943	-0.010995149565455928	0.004840459357348595	-0.13472736567787627	-0.012685943715008915	-0.3186648212571229	0.10406364169129291	-0.11805882866369904	-0.0816344343445679	0.08928540256112918	0.05419269566952206	-0.004930236037855833	0.21063354904674622	1.0	0.0705968902355391	-0.08675669272684199	0.19011957755084227	0.14436838364568136	0.18738637638873304	0.03421738425666156	0.21885809049988156	0.2926146211299393	-0.08341500517462812	-0.2297709447748725	0.03975361288794125	-0.0222521477823913	-0.16439855858551852	-0.07776904948939513	-0.042262372348782405	-0.03661641666354942	-0.10366463422237185	-0.03535954313644808	-0.13123605032481703	-0.08185887604583598	-0.16147582887567177	-0.10982929961720221	-0.1771618099976309	-0.07774411152258756	0.01417224653673986
HypR	0.107116048828539	-0.10092145787353957	-0.049449494382722975	0.00965847454457038	0.07897105948951982	0.013179715457798726	0.0808813077469794	0.07122532699908976	0.09390391401389045	0.1349617825658674	0.07256698961333682	0.05079614459033155	0.04768887392610881	0.11342036683749174	0.23502288058454593	0.13095175750321075	-0.06605319268320053	-0.004800558610456489	0.008381650644022992	0.03429219815708425	0.059494507412810635	0.011404132221100014	-0.17077769049489394	-0.06542974351301138	-0.02855646579134403	0.023628723550168956	0.03266624272123094	0.26826020274567014	-0.053938328408084886	0.10311101135924389	0.01075075749074178	0.11060736418159828	-0.12001396526141224	-0.15252309879175552	-0.13833339567825034	-0.1534308407835509	-0.029244753675232858	-0.14296686991109614	0.08615818152346039	0.11349518073791444	0.21408496365291338	0.01726954201423958	-0.10372947293607153	-0.04747440741156374	0.02086559682789062	0.08658711455255053	-0.09981919974064514	0.06481128193618374	0.058102968864948444	0.09986408808089876	0.08512574969762715	0.13877729148742504	-0.041214977742864624	-0.1947630269704111	-0.17169540767341238	-0.05463160388533523	-0.14446314791955012	-0.06363420990286663	0.09117570044514271	0.2649384655669023	0.07229765957181511	-0.011159740146385865	0.0705968902355391	1.0	0.11007369169191636	0.20029426800832928	0.1758500729435529	0.2945198817940373	-0.0326911806880385	0.22872355016895474	0.12213369244005537	0.19147121535181236	-0.05057170288906346	-0.027404331724834474	0.011523834461776331	0.14092694422623722	-0.13809897879025923	-0.24762154141572837	-0.18030898140874574	-0.22183568373670495	0.05539470566964676	-0.130293395179491	-0.17066796344094065	0.18919188518560082	-0.2572426090100874	-0.20321201012481452	0.08798862828713575	-0.3892841556627888
NagQ	0.09710096135862044	-0.028701105998827917	-0.055629122557637876	0.02967867429768451	-0.002291799149615332	0.03292559757602963	0.1248569184154416	0.11050761231436801	0.12773475978503473	0.08611329318320678	0.05004800558610457	0.031788426289604606	0.07534009152233818	0.04766892355266275	0.15313657277522164	0.09320066334991708	0.1938253594184466	-0.00478559583037195	0.048167682888814074	-0.013638574047057943	0.027977904961408496	-0.000750632800907742	-0.06244716268282647	-0.1562538186261674	0.025279616952829837	0.1944238706218282	0.15614907916557563	0.08112071222833202	0.06363420990286663	0.04072619359343633	0.0604221997780521	-0.08364942206261923	-0.09736031621341912	-0.0879686779136897	-0.17145600319205975	0.03985336475517151	-0.11657751343532961	-0.20329181161859874	0.061958378533398174	0.1707926532749785	0.19752116609932793	0.04225738475542089	-0.04450180176810185	-0.2385441214977743	-0.08089128293370242	-0.013055025623760895	-0.0075537101460117955	0.038531652514370504	-0.008810583673113132	0.09838277285252933	0.18498734398184516	0.16984002294292946	-0.055843589072182946	-0.08750981932443049	-0.01415728375665532	-0.2579259093006147	-0.24733724859412212	-0.16515168518310702	0.007289367697851594	0.23584084589583412	0.06703076098205714	0.023349418321924213	-0.08675669272684199	0.11007369169191636	1.0	0.3202458883527226	0.32365241461863614	0.13845309791892668	0.15237845858427163	0.1781742914500181	0.15867778899986285	0.2012818114939089	0.005044950685170638	0.2379855110412848	0.041539171311362984	0.20013466502076085	-0.07762440928191125	-0.29493385204304295	-0.15984488584645695	-0.15918153592937567	-0.04571378695494956	-0.17835883240439407	0.08578909961470842	-0.1536502948914575	-0.07983391314106161	-0.11151510617339368	-0.2075811419095001	-0.2146136485492338
HexR	0.15423883090811605	-0.01347897105948952	0.027359443384580854	0.08521053878477287	0.08336014164765147	0.08116560056858564	0.12872729086397586	0.1429868202845422	0.24247933266000823	0.22552151523086322	0.21075823888078404	0.14949064202795545	0.1889225551440791	0.19639396999962594	0.24139203730719835	0.23989077170538287	0.1718550106609808	-0.014541328445491839	0.05432237309692141	0.014361775084477363	-0.03305527500342897	0.0071197895235601445	-0.04349929550243769	-0.06543971869973442	0.05716530131298395	0.10484170625568898	0.21732191174453547	0.3002655893465006	-0.06473148044239953	0.164393570992157	0.0016533871993416377	-0.08832279704235714	-0.13802416488983654	-0.17509694634596443	-0.2947642738687515	-0.0990461227696106	-0.23038441875833862	-0.2920909238269804	-0.05165401064851183	0.12015860546889612	0.15160039401987557	0.1992867741493036	-0.020247135251062982	-0.08679659347373408	-0.06334991708126037	-0.027509071185426254	-0.1912218356837367	0.014985224254666517	-0.04578361326201075	0.040910734547812314	0.022232197408945248	0.10980436165039464	-0.07675656803700795	-0.09704111023828227	-0.005768151722590057	-0.32712377959824934	-0.3209940273569496	-0.1388371426077632	0.05281611990174441	0.3651192658262572	0.17373034576490978	0.2808937767303832	0.19011957755084227	0.20029426800832928	0.3202458883527226	1.0	0.39335901943914514	0.34408658462075586	0.1733911894163269	0.21260863601790547	0.24751181436177508	0.251826082619484	-0.043000536166286366	0.2908540006733251	0.09945510542525468	-0.003952667738999239	-0.13599421439170065	-0.46280128181149394	-0.16786992356513172	-0.2516614920385541	-0.059299991271711615	-0.2312472724098804	-0.005184603299293008	-0.22489806606067408	-0.26689858975797703	-0.10392897667053205	-0.1935261038167558	-0.33642564121747154
HisR	0.029558972057008193	-0.09122557637875783	-0.11850771206623524	0.058312447786131996	0.0051895908926545215	0.008466439731168719	0.044741206249454483	0.0024713525106298084	0.169106846718787	0.09425803314255789	0.11120587538497986	0.02616740857117919	0.06724023990324068	0.10527562687814063	0.1938153842317236	0.17752590431302137	0.13774485966159178	-0.13210887916308184	0.08244741206249455	0.026895597201960122	-0.23797054826120026	-0.286664422249654	-0.19929674933602665	-0.1454008154715146	-0.0068803850422075085	0.03419244628985399	0.13983964887342734	0.20167583136946846	0.09273182957393483	0.22412997668300103	0.2492075961046896	0.058975797703213255	-0.04432723600044888	0.006860434668761456	-0.20178057083006024	-0.18030399381538423	-0.06940485542213744	-0.1851818601229442	0.11271711617351837	0.06506564919762092	0.40143393309143505	0.1654060524445442	0.027668674172994675	-0.21005000062344917	-0.016740857117919176	0.05675133106397835	-0.06969912343046672	-0.06180376313919126	0.011977705457674036	0.023803289317821916	0.03471614359281288	0.18887267921046397	0.07159939650120326	-0.06334991708126037	0.10791406376638113	-0.2427736006683375	-0.3299218194740583	-0.12191423833214877	0.08104091073454782	0.2974974750308607	0.2161647900846644	0.3095375254055537	0.14436838364568136	0.1758500729435529	0.32365241461863614	0.39335901943914514	1.0	0.4929113829349493	0.12624346936994227	0.03418745869649247	0.1155550567962194	0.22469856232621355	0.15394456289978678	0.3313831843289817	0.06435741094028603	0.16380503497549845	-0.2045985610793152	-0.32862504520006486	-0.2802054888464943	-0.2747241237421913	-0.15661791294155789	-0.10791406376638113	-0.16521153630344518	-0.25209042506764423	-0.21041409493883964	-0.24737714934101424	-0.08611329318320678	-0.25243955660295014
PsrA	-0.01300016209678425	0.04392822853152782	0.055314904175862545	0.13170488410079925	0.1521041409493884	0.1471265227745982	0.04155413409144752	0.0834848314816893	0.22409506352947045	0.14113642314742078	0.19721692290427562	0.13712639808476415	0.1209017568797616	0.12109627302086061	0.3179067070661729	0.19481789049738774	0.03493061010735795	-0.10261723961645407	0.03249666454693949	0.031164977119415453	-0.1435853314879238	-0.07242733699921446	-0.14301175825134976	-0.056955822391800394	-0.077155575505929	-0.007194603423982843	0.1159341138916944	0.2620356862305016	0.03060137906956446	0.1663536951832317	0.1100886544720009	-0.1346974401177072	-0.12984949937031634	-0.06273644309779423	-0.2197109689647003	-0.2253668998366563	-0.17018416688487387	-0.2888489881419968	0.12816868040748639	0.13357523161136672	0.2665394830359481	0.33964263893564756	-0.05713038815945336	-0.09116572525841968	-0.005254429606354194	0.1908826793351538	0.014770757740121447	0.0719585032232322	-0.1191311612364244	-0.04381850147757453	-0.0022868115562538188	0.12506639733662514	0.025972892430080177	-0.028656217658574297	-0.10389406351700146	-0.19101734435591466	-0.2844449432037806	-0.08890634546565418	0.2517363059389768	0.2797815434107657	0.28408084888839014	0.1933266000822953	0.18738637638873304	0.2945198817940373	0.13845309791892668	0.34408658462075586	0.4929113829349493	1.0	0.16383496053566754	0.23329218568810084	0.006685868901108493	0.03846681380067083	-0.05859175301437674	0.18594994950061722	0.17084751680195515	0.12015361787553461	-0.41071085674384966	-0.44597812940310977	-0.17631391912617364	-0.16816419157346102	-0.13852292422598786	-0.2610730807117296	-0.015478995997456328	-0.3204254417137371	-0.2584545941969351	-0.34457038117682265	-0.008142246162670357	-0.26905323009015075
CcpA	0.2356762553149042	0.3654584221748401	0.32961258868564447	0.402725719772067	0.4010050000623449	0.40907991371463487	0.32007132258506965	0.33044052918365563	0.3764610531303383	0.3768101846656442	0.35760795022381825	0.3652888440005486	0.3375827628773426	0.2811830571453509	0.34338832155014404	0.2291624583847679	0.33179216698462577	0.1449419568822554	0.2990735545330989	0.2962406015037594	0.029733537824661156	0.23739697502462626	0.22534196186984876	0.20403995062282573	0.2003042431950523	-0.043758650357236376	0.29602114739585283	0.2589284155662789	-0.3103405279367573	-0.18486265414780734	-0.21309243257397226	-0.2266736492973728	-0.3949201361612988	-0.2672876220401751	-0.3369493385204304	-0.3785109540019202	-0.31905884113268246	-0.3206249454481976	-0.17303208269429793	-0.2895322884325241	-0.2063691567226524	0.025718525168643	-0.22183568373670495	-0.28318806967667925	-0.3075474756543099	-0.11640793526103817	-0.20029426800832928	0.0808513821868103	-0.09401862866120525	-0.07181386301574832	-0.23098791755508175	-0.16087233007892868	-0.07252708886644472	-0.08016309430292148	-0.10977443609022557	-0.17745109041259866	-0.17787004825496577	-0.14790458733899425	0.15925136223643685	-0.02429706106061173	0.21735682489806607	0.0514944076609434	0.03421738425666156	-0.0326911806880385	0.15237845858427163	0.1733911894163269	0.12624346936994227	0.16383496053566754	1.0	0.22856893477474782	0.07241237421912991	-0.010481427449220065	-0.10225314530106361	0.12894175737852093	0.11391912617364307	0.11122083816506441	0.003224479108218307	-0.2661654135338346	-0.006062419730919338	0.021838177533385704	-0.012406638486764173	-0.15130612601154628	0.06934999189516079	-0.143470616840609	0.04169877429893141	-0.05376875023379344	-0.09406351700145887	0.048471926083866385
TyrR	0.12011371712864251	0.09224304542450654	0.13828850733799675	0.15566528260950885	0.17157570543273606	0.17533635082731705	0.2012867990872704	0.22330702377835135	0.20915722141173831	0.16942605269392386	0.1724934226112545	0.14516639858352348	0.1272360004488834	0.07764934724871882	0.28334268507088617	0.20921208493871496	0.13539570318831906	0.15875260290028553	0.08206835496701954	0.1077544607788127	0.11911619845633986	0.18980535916906693	-0.016905447698849115	0.07220788289130788	0.05056671529570194	-0.09568448484395067	0.1317198468808838	0.2586291599645881	-0.19195002431451763	-0.020092519856856072	-0.048596615917904214	-0.10655245077868801	-0.2960111722091298	-0.05270639284779112	-0.2007980149378421	-0.21500766842479332	-0.2662901033678724	-0.27572164241449393	-0.00021696031122582575	-0.021434182471103132	0.09170438534146311	0.015598698238132645	-0.14583972368732778	-0.23581590792902654	-0.1391413858028155	-0.0720283295302934	-0.136687489868951	0.05663661641666355	0.11056247584134465	0.1384231723587576	-0.008960211473958528	-0.05286100824199803	-0.08280153119116199	-0.12610880434918142	-0.21234928116310678	-0.08072170475941097	-0.2098006209553735	-0.16506689609596129	-0.04679609471439793	0.09674684222995299	-0.02408259454606666	0.08248731280938665	0.21885809049988156	0.22872355016895474	0.1781742914500181	0.21260863601790547	0.03418745869649247	0.23329218568810084	0.22856893477474782	1.0	0.15575007169665459	-0.08068180401251886	-0.21811493908901608	0.2046783625730994	0.1394157034376987	0.05701567351213856	0.04706043716255814	-0.09481165600568586	-0.018022668611828076	-0.1742640182545917	0.057688998615942844	-0.13649297372785196	0.14235339592763002	-0.021917979027169916	-0.139894512400404	-0.24707290614596192	-0.04026733500417711	-0.04070125562662876
LldR	0.24146685120762104	0.05331487923789573	0.07061185301562363	0.11809374181722965	0.157231386925024	0.1715058791256749	0.2071222833202409	0.23097295477499719	0.23186074639334656	0.24458409705856682	0.25009538772303896	0.18457337373283955	0.17895235601441414	0.17210937792241798	0.22559632913128594	0.23309766954700184	0.15968528285888853	0.15434855796206937	0.16213419119939151	0.10543522986570905	0.051903390316587486	0.03829224803301787	0.04714522624970386	0.04863651666479632	0.0536789735532862	-0.009279417449095375	0.02152395915161037	0.278579533410641	-0.06632252272472225	-0.14146061671591914	-0.1370366214042569	-0.11910123567625532	-0.10488160700258108	-0.15978503472611877	-0.33783214254541827	-0.1530118829411838	-0.12902654646566666	-0.15140587787877655	-0.1077893739323433	-0.005399069813838078	0.14904175862541927	-0.06263170363720245	-0.221476577014676	-0.07188368932280952	-0.061624209778176786	-0.07136497961321213	-0.09300614720881807	-0.06398334143817254	0.02718487761692789	-0.026127507824287084	0.1085474881232933	-0.053409643511764485	-0.0664571877454831	0.06319530168705345	-0.27213556278756595	-0.14900684547188867	-0.2375615656055562	-0.14255289966209056	-0.09675182982331451	0.14267758949612838	0.009005099814212148	0.21492287933764762	0.2926146211299393	0.12213369244005537	0.15867778899986285	0.24751181436177508	0.1155550567962194	0.006685868901108493	0.07241237421912991	0.15575007169665459	1.0	0.22970111846781133	-0.03214753301163356	0.1368022045162658	0.09961969600618462	0.008810583673113132	-0.032636317161061856	-0.12138555343582838	-0.20487287871419843	-0.14047806082370104	-0.08597364056908441	-0.0985972393670744	-0.04307535006670906	-0.006810558735146324	-0.033179964837466804	0.1283183082083318	-0.16950086659434657	-0.18030399381538423
NrdR	0.2633823364381102	0.10363969625556428	0.16094215638598985	0.1374156784997319	0.15902193294180725	0.1326924275863789	0.22655893465005797	0.2515118642377087	0.20834923128717317	0.29049489395129613	0.2390728063940947	0.16769037020411726	0.22371101884063394	0.3062806269404855	0.21191037294729362	0.24580605743213757	0.23544183842691305	0.10239279791518598	0.23893814137333383	0.18084265389842766	0.2168480903751917	-0.012127333258519432	0.16281749148991884	0.06503073604409032	0.03846681380067083	0.2690831556503198	0.16949089140762352	0.2679260339904488	-0.17476776518410453	-0.14029351986932506	-0.08386887617052581	-0.11849773687951222	-0.17040860858614199	-0.15015399194503673	-0.18667315053803663	-0.15472761505754437	-0.23917754585468648	-0.1239591516103692	-0.10983927480392523	-0.09277173032082695	-0.025908053716380504	-0.12709634783476104	-0.25465404805546205	-0.087893864013267	-0.21501265601815484	-0.12454768762702777	-0.14895198194491202	-0.16074265265152932	0.04481103255651567	0.06449706355440842	-0.01798276786493597	-0.12688686891357748	-0.10375441090287908	-0.15853314879237895	-0.16090225563909774	-0.11737552837317174	-0.23229965460915972	-0.10816344343445679	-0.09469195376500954	0.07662190301624709	-0.17186498584770385	0.22012992680706742	-0.08341500517462812	0.19147121535181236	0.2012818114939089	0.251826082619484	0.22469856232621355	0.03846681380067083	-0.010481427449220065	-0.08068180401251886	0.22970111846781133	1.0	0.16386987368919811	0.06973403658399731	0.01626703574857542	0.053175226623773365	0.03524482848913328	-0.13392935074003418	-0.06280626940485542	-0.05215276998466315	-0.12087183131959252	0.10848264940959364	-0.17726654945822268	-0.025139964338707466	-0.01569845010536291	0.18417935385728001	0.012685943715008915	-0.2093816631130064
CadR-PbrR	0.11304130974201673	0.10163967131759748	0.09328545243706281	0.046028005336724895	0.005104801805508797	-0.04115512662252647	0.08540505492587189	0.0652501901519969	0.06705071135550318	0.027100088529782167	0.08282148156460804	0.08647738749859724	0.12781456127881893	0.12532076459806232	0.04649185151934563	0.1660444643948179	0.10676691729323308	0.13123106273145552	0.028172421102507512	-0.011912866743974364	0.06501577326400579	-0.07756455816157308	0.14712153518123666	-0.04140949388396364	0.017693487449968202	0.2761455878502226	-0.023967879898751855	0.05836232371974713	-0.050023067619297	-0.060561852392174466	-0.02710507612314368	-0.07460192770483423	0.0001920223444182596	-0.13953540567837505	-0.10395391463733962	-0.08509083654409656	-0.02750408359206474	0.06301574832603898	0.1400541153879724	0.04821257122906769	0.09641766106809312	-0.09120063841195028	-0.00221199765583112	-0.1661591790421327	0.010261973341313483	-0.20013466502076085	-0.15988977418671055	-0.012396663300041147	-0.12272222845671392	-0.13098168306337984	-0.04072619359343633	-0.03472113118617439	0.02023217247097844	-0.12964002044913278	-0.033499170812603646	-0.11573461015723388	-0.07346974401177073	-0.060791281686804075	-0.16982506016284493	-0.07284130724822005	0.05523510268207833	0.08046234990461228	-0.2297709447748725	-0.05057170288906346	0.005044950685170638	-0.043000536166286366	0.15394456289978678	-0.05859175301437674	-0.10225314530106361	-0.21811493908901608	-0.03214753301163356	0.16386987368919811	1.0	0.21341163854910908	0.21716729635032855	0.20356114166012046	-0.030596391476202946	-0.066980885048442	-0.11931570219080039	-0.021264604296811682	0.04234716143592813	-0.0023865634234840833	-0.06748961957131636	-0.00974825122507762	0.08170924824499058	-0.003199541141410741	0.13008391625830745	0.0653250040524196
TrpR	0.23574608162196536	0.10856743849673936	0.16712677215426627	0.2519358096734373	0.14916146086609558	0.10589408845496827	0.2500904001296774	0.1935510417835634	0.2708088629534034	0.25408546241224955	0.27136747340989287	0.22402523722240925	0.22521727203581093	0.23521739672564496	0.3286898839137645	0.3105849200114715	0.22772603149665208	0.18160076808937767	0.18080774074489706	0.01878078280277809	-0.008396613424107533	0.03932966745221262	0.07347473160513224	-0.032840808488883905	0.02616740857117919	0.3999326674896196	0.2771929824561403	0.33450541777328896	-0.12573473484706793	-0.008556216411675956	-0.06852205139714959	-0.06951458247609073	-0.1784087083380092	-0.14705170887417549	-0.3150039277297722	-0.24854923378096982	-0.43213755782491053	-0.22966121772091921	0.07446726268407337	0.041599022431701146	0.12361500766842479	-0.05720021446651455	-0.14501677078267808	-0.26799087270414845	-0.15231361987057196	-0.09132034065262659	-0.17564558161573088	0.0020523946682626964	0.007823040187533511	-0.12067232758513198	0.09411339293507401	0.12966495841594033	0.04097557326151199	-0.1252359755109166	-0.02721480317709697	-0.26076384992331575	-0.26352198905223256	-0.19887779149365953	-0.20034913153530592	0.1560243893315378	0.0602725719772067	0.23306275639347124	0.03975361288794125	-0.027404331724834474	0.2379855110412848	0.2908540006733251	0.3313831843289817	0.18594994950061722	0.12894175737852093	0.2046783625730994	0.1368022045162658	0.06973403658399731	0.21341163854910908	1.0	0.18717689746754948	0.18965074377486005	-0.07600842903278096	-0.34932854524370627	-0.31073454781231685	-0.29354231349518073	-0.03259641641416975	-0.1595655806182122	-0.0782877591989925	-0.24632476714173493	-0.10601379069564458	-0.17454831107619795	0.027928029027793365	-0.036576515916657316
