	NiaR	PsrA	CcpA	HisR	HexR	TrpR	TyrR	KdgR	MetR	IscR	NsrR	Phr	RbkR	SahR_SamR	Zur	MntR	ArgR	NrtR	FUR	NagC	ThiR	BirA	CzrA	PhrR	AgaR	GulR	XylR	Rex	NadQ	AraR	ModE	SiaR	Irr	HutC	PhnF	LiuR	RbsR	BioQ	FadR	GntR	NtrC	CueR	FruR	NnrR	AcnR	FadP	FixJ	NmlR	PaaR	DasR	MerR	NifA	PdxR	FnrN_FixK	LtbR	GlcC	CsoR	ZntR	FabR	HrcA	MetJ	PurR	NikR	QorR	TtrR	HcpR	PhnR	AmtR	CadR-PbrR	NorR	VanR	PhsR	RutR	GguR	NagQ	NarP	NrdR	LldR	NagR	PrpR	CblR	HypR	LiuQ	SoxR	PdhR	SdaR	ExuR_UxuR	LexA
NagQ	0.10654731949494207	0.06045201893119066	0.15620494088243775	0.05429994741335927	0.282028374168085	0.3193818525199179	0.21143787708296816	0.07782257380506755	0.097341830128187	0.05625639662766962	0.2613895313003602	0.1436859277018507	0.17763541059988353	0.180519194123867	0.1462417515309498	0.1320263951009607	0.18615105371188176	0.15842149606165642	0.10023692260716649	0.10418374790077523	0.1361993994944897	0.12287745050918569	0.23670208254406253	0.20268474591605362	0.11891931626058094	0.13348525029544644	0.034644983630287646	0.2958139903082256	0.17763541059988353	0.1980820012326761	0.37035131268695115	0.05535168022798853	0.20046819073683497	0.31585345856116165	0.22091478136962753	-0.18705577011156285	-0.2305273931162391	-0.3144059123216719	-0.19730168333795114	-0.15362649914334667	-0.08686973780187841	-0.0874351855516791	-0.23422542139993555	-0.07211155153208068	-0.28038857569366304	-0.23375044529010297	-0.36924303509734185	-0.32529643598283303	-0.15267654692368152	-0.1528122543836337	-0.16083030347580732	-0.267880871468072	-0.09289741081475367	-0.1341977144601953	-0.22125405001950796	-0.02550734799350866	0.07247343809195311	-0.1553115334377527	0.02815364346257584	0.0157251019219569	-0.11221310594794488	-0.22374202011863092	0.13017172648161446	-0.09081656309548716	0.034045609015498926	-0.24612244205574185	0.012671684073033231	0.04862285200536044	-0.009663502044093615	0.15412409316317124	0.07047175305765871	0.07953022600946559	-0.13657259500935817	0.05719503989233875	1.0	0.1811185687386557	0.2883613889658526	0.24564746594590928	0.06265726515541331	0.0731293574817219	-0.08962912282090574	-0.00624819763529751	-0.06776891281361146	-0.1839458074876591	0.04662116697106604	0.10202373749653663	0.1324335174808172	-0.10215944495648879
NarP	0.1727160151766176	0.1900300252755144	0.2640584446794194	0.11404515665729908	0.24481060327620427	0.20144076086649212	0.22144630225444017	0.13708149798417876	0.12444939525363159	0.21025043680838673	0.2308666617661195	0.2726532504763897	0.21900356797530124	0.2109742099281316	0.19315129685441418	0.21850597395547663	0.20900645175882523	0.23289096471040593	0.15102543949426353	0.12330719079903421	0.16727640782353506	0.2530209046033101	0.22218138432918105	0.0071868408999666384	-0.03970008651350572	0.057692633912163345	0.1839458074876591	0.3998224494065626	0.2068916771745707	0.20645062792972615	0.3270719419172071	0.10754250753459127	0.0940961600443311	0.13550955323973288	0.178856777739453	-0.13148356526115204	-0.34530197737078105	-0.24337436599171053	-0.20378171455066696	-0.16017438408603854	-0.08568229752729699	-0.1857665492420173	-0.1857665492420173	-0.08973090341586985	-0.29290758887425006	-0.3429836415965983	-0.1872706402564871	-0.19680408931812657	-0.1510706753142476	-0.300337572306631	-0.3486494280496011	-0.18805095815121203	-0.09828047339285613	-0.018959463050816788	-0.05527251754301644	-0.14411566799169923	-0.03334445380574608	-0.15651028266733014	-0.11920204013548127	0.06954441874798559	-0.1952660714386687	-0.07725712605526687	0.06529225166948448	0.11868182820566466	0.01994334213546997	-0.15921312291137737	-0.09574726747374909	-0.004088187231058914	0.06882064562824072	-0.10254394942635325	0.015137036262164194	-0.05366664593358251	-0.2176464933757796	-0.11826339687081215	0.1811185687386557	1.0	0.022883670434433505	0.19595591769342555	-0.012253252738180728	0.18388926271267902	0.029363701647149295	-0.069883687397866	-0.1351024308598764	0.04878117737530464	0.1872819492114831	0.12016330131014244	0.2873548919712074	0.060870450266043166
NrdR	0.004687561845847635	0.21434427851694365	0.08545611842737671	0.10137912706176386	0.3048272274400484	0.10678480754985835	-0.01203838259325647	0.29555388434331725	0.26792610728805605	0.3550163697123567	0.3922567585142295	0.37081497984178774	0.3571085263866192	0.29538425001837704	0.37799616626425636	0.310334688523107	0.3640748426641636	0.32848556129170886	0.32218647335892925	0.31312800040712235	0.2844145636722439	0.24926633154463362	0.3732577141209267	0.25877716269628104	0.3026106722608297	0.25495473590762846	0.16078506765582326	0.2624525730699855	0.40993265517299876	0.16183680047045254	0.3642897128090879	0.27292466539629406	0.20872372788392488	0.3481857608947645	0.3094186631684299	-0.3683043918326727	-0.3440919191862076	-0.32794273145190017	-0.2885649501557809	-0.2789071025891853	-0.28198313834810096	-0.30913593929352956	-0.2573183075017953	-0.315288010811361	-0.36786334258782816	-0.2889268367156533	-0.21952377990511787	-0.2651780312240247	-0.316147491391058	-0.1286902533771367	-0.19318522371940222	-0.2885084053808008	-0.06720346506381078	-0.10770083290453546	-0.23156781697587234	-0.1968267072281186	-0.1469315977857066	-0.22059813062973915	-0.11383028651237483	-0.14977014548970602	-0.14546143363622485	-0.3192348361049697	-0.04383916404204669	-0.2735692758310668	-0.23581998405437346	-0.15974464379619002	-0.2077398487992717	-0.03807159699407976	0.008001085659679618	-0.103165941951134	0.1361880905394937	-0.0049363588557599335	0.16403073773967916	0.013983522852570809	0.2883613889658526	0.022883670434433505	1.0	0.2975103335576276	0.34769947582993593	0.017794640686227388	0.07826362304991208	0.17673069420020243	0.0638899412499788	-0.06662670835901409	0.03633001792469367	-0.18509932089725248	0.1598124975261661	0.10073451662699108
LldR	-0.0667284889539782	0.02343780922923817	-0.05501241157810813	-0.034452731395355415	0.3680555948227604	0.1542371827131314	0.08441569456774346	0.24080723320761546	0.1866712656416984	0.28217539058303315	0.3097918586832984	0.26436378646431175	0.24056974515269916	0.2015877772814403	0.18141260156855205	0.23156781697587234	0.21903749484028928	0.24323865853175838	0.18900091037087718	0.19188469389486065	0.19760702512284353	0.13429949505515942	0.250419844954227	0.06865101130330052	0.19499465651876438	0.20054735342180705	-0.07052829783263878	0.18050788516887098	0.16668834216374237	0.1535699543683666	0.18945326857071773	0.24256012123199755	0.07856896483480444	0.16600980486398154	0.2222153111941691	-0.35926853679085785	-0.2276096827272676	-0.33963619091777825	-0.3880498272557124	-0.269565905762478	-0.31209888550248516	-0.2338522258850671	-0.10995131494874216	-0.11736998942612707	-0.30642179009448633	-0.26844631921787265	-0.16986615851762218	-0.04689258189097036	-0.1445906441015318	-0.10335819418606623	-0.011868748268316267	-0.06500952779458415	-0.028063171822607733	-0.06643445612408186	-0.2744513743207559	0.08304731101322582	-0.056753990647494215	-0.06662670835901409	-0.10437600013570746	-0.2513358703089041	-0.24562484803591725	-0.21569004416146925	-0.002663258901561201	-0.14169555162255232	-0.04689258189097036	-0.08962912282090574	-0.18757598204137946	-0.05232088028905689	-0.08438176770275543	-0.08198426924360054	0.002810275316509378	-0.04140773871790377	-0.09718350475824282	0.07735890665023099	0.24564746594590928	0.19595591769342555	0.2975103335576276	1.0	0.3080728975239043	0.09306704513969387	-0.04550158042646069	-0.020904603310131126	-0.03977924919847781	0.07402276492640697	0.2789523384091693	-0.11208870744298872	0.09046598549061075	0.054232093683383185
NagR	0.02752034198279908	-0.13466138161503186	0.012287179603168769	-0.04275350436242939	0.17440104947102364	0.019909415270481932	-0.128961668297041	0.10203504645153265	0.18575524028702128	0.29531639628840095	0.24194943766221283	0.18998478945553035	0.20603219659487365	0.19812723705266014	0.210476615908307	0.17311182860147808	0.1851897925372206	0.1823738627432132	0.14880888431504488	0.17196962414688072	0.15755070652696337	0.11440704321717152	0.2751299116205167	0.12440415943364753	0.20971891592357408	0.1856873865570452	0.10893350899910094	0.12016330131014244	0.14796071269034386	0.13501195921990827	0.15438419912807957	-0.021368270464967684	0.25737485227677537	0.33274903732520594	0.35951733380077017	-0.2765548399500144	-0.3214740091941804	-0.23315107067531424	-0.178856777739453	-0.17764671955487954	-0.3022261677909653	-0.25703558362689494	-0.14137890088266394	-0.21709235458097495	-0.18031563293393874	-0.23836449892847653	0.07810529767996788	-0.08494721545255611	-0.20517271601517661	-0.24830507036997246	-0.08291160355327366	-0.09082787205048318	-0.10762167021956336	-0.0644780069097715	-0.038105523859067805	-0.0655523576343928	-0.1130612775726459	0.07809398872497186	-0.22540443650304492	-0.29947809172693396	-0.17533969273569275	-0.15418063793815132	-0.033943828420534804	-0.03752876715427111	-0.059784790586425864	-0.008521297589496242	-0.06176385771072824	0.026310283798225625	0.017715478001255294	-0.10960073734386575	0.003963788726102764	-0.009403396079185302	0.017805949641223402	0.16950427195774975	0.06265726515541331	-0.012253252738180728	0.34769947582993593	0.3080728975239043	1.0	-0.01641494817671373	0.07715534546030274	-0.1152212879768845	-0.19269893865457363	-0.09785073310300761	0.02208073462971654	-0.1603327094559827	-0.054571362333263596	-0.018314852616044014
PrpR	0.25337148220818656	0.037426986559306985	-0.043126699877297836	0.07188537243216041	-0.03205523293620053	0.08247055430842913	-0.040503022318222684	0.00420127678101905	-0.1370249532091987	0.013248440777829924	0.07413585447636711	0.02273665401948533	-0.009199834889257057	0.07522151415598442	-0.02286105252444148	-0.005886311075425075	-0.03230402994611283	-0.04736755800080294	0.014537661647375475	0.010081933378946119	0.007175531944970625	0.06507738152456022	0.12190488037952853	0.10927277764898134	0.10303023449118184	-0.014775149702291759	-0.07355909777157042	0.12641715342293797	-0.04728839531583084	0.0836127587630265	0.13563395174468904	-0.09446935555919955	0.043895708817026764	0.07533460370594455	0.05881222045676869	-0.14511085603134843	-0.13083895482637928	-0.12309232065410995	0.11245059400286117	-0.055102883218076236	-0.019163024240745032	-0.11698548495626261	-0.040242916353314374	0.005230391685656287	-0.05027395943477843	0.05694624288242645	-0.04282135809240547	-0.10684135232483842	0.0031721618763818128	0.06261202933542925	-0.04616880877122549	-0.13965993972326987	-0.0351086507851242	0.09998812559725419	0.10512239116544436	0.13725113230911898	-0.07094672916749128	-0.08162238268372811	0.04265172376746527	0.05323690564373399	0.013056188542897694	-0.18549513432211295	-0.10920492391900527	-0.06116448309593952	0.02534902262356447	-0.10267965688630543	0.18924970738078947	-0.08703937212681861	-0.01811129142611577	-0.016629818321637988	-0.01071523485872288	0.013813888527630604	0.08295683937325772	-0.16535388547421276	0.0731293574817219	0.18388926271267902	0.017794640686227388	0.09306704513969387	-0.01641494817671373	1.0	0.035244358245076365	0.13276147717570158	-0.01449242582739142	-0.10525809862539652	-0.0220468077647285	-0.1257159982131851	-0.04079705514811904	-0.10377662552091874
CblR	0.09415270481931118	0.2555880373874052	0.17916211952434535	0.0776190126151393	-0.13950161435332567	-0.09306704513969387	-0.03174989115130816	0.21826848590056036	0.2781267846944603	0.2381835556485403	0.15373958869330678	0.17468377334592397	0.2781494026044523	0.2615365477153084	0.27675840113994266	0.20010630417696254	0.1891931626058094	0.17285172263656975	0.27606855488518584	0.2032501936658543	0.2796195667539341	0.23870376757835693	0.17373382112625882	0.06548450390441671	0.2082374428190963	0.13316859955555807	0.19082165212523536	0.06145851592583587	0.13480839802998004	0.10572176578023308	0.0825270990834092	0.05855211449186038	0.07459952163120367	-0.025812689778401027	0.19045976556536293	-0.1704768420874069	-0.13068062945643508	-0.18212506573330092	-0.09091834369045128	-0.2025829653210895	-0.17610870167542167	-0.17997636428405833	-0.3486720459595931	-0.3110019168678718	-0.23488134078970432	-0.17656105987526222	0.03057375983172275	0.03772101938920334	-0.12856585487218053	-0.11506296260694031	-0.2688195147327411	-0.2473325002403153	0.005976782715393184	-0.054424345918315416	-0.013938287032586753	-0.16909714957789326	0.05308988922878581	-0.12284352364419766	-0.11902109685554506	0.03288078665090952	-0.13199246823597266	0.12239116544435712	0.13150618317114407	0.0521625549191127	-0.04593132071630921	-0.025937088283357175	-0.11625040288152173	0.1308502637813753	-0.10629852248502977	-0.20431323543547958	0.03880667906882065	-0.0720436978021046	0.025009753973684063	-0.14494122170640822	-0.08962912282090574	0.029363701647149295	0.07826362304991208	-0.04550158042646069	0.07715534546030274	0.035244358245076365	1.0	0.2940724112388395	0.18084715381875138	-0.013157969137861816	0.06288344425533358	-0.04049171336322667	-0.09328191528461813	0.08258364385838926
HypR	0.18308632690796206	0.30106134542637586	0.13321383537554213	0.14006706210312636	0.08841906463633228	-0.03508603287513217	0.1553228423927487	0.2119807069227768	0.20444894289543175	0.24297855256685005	0.2584039671814126	0.254592849347756	0.24952643750954193	0.22326704400879838	0.29691095894283887	0.18031563293393874	0.2571599821318511	0.2378442869986599	0.27009742664729064	0.20936833831869767	0.21114384425307178	0.28656326512148644	0.2948301112235724	0.15703049459714674	0.19355841923427067	0.18004421801403442	0.21144918603796417	0.027407252432838945	0.08483412590259597	0.20727618164443515	0.15367173496333073	0.24547783162096906	0.21541862924156494	0.04533194610152049	0.024206818168967095	-0.24913062408468145	-0.1478250052303917	-0.19379590728918694	-0.09061300190555892	-0.06888849935821681	-0.18222684632826502	-0.39528755845316116	-0.2427636824219258	-0.21375621285715093	-0.09394914362938293	-0.23974419143799017	-0.10580092846520517	-0.1313704757111919	-0.16740080632849122	-0.2694075803925338	-0.260394343260711	-0.39247162865915375	-0.1047378866955799	-0.11157980446816812	-0.23152258115588828	-0.2952937783784089	-0.02566567336345285	-0.11496118201197618	0.18400235226263917	-0.007209458809958665	-0.01871066604090449	0.09331584214960617	-0.06107401145597141	-0.06874148294326862	-0.21815539635060022	-0.09079394518549513	-0.16260580941018146	0.00275373054152931	0.016234004896777513	0.12607788477305754	0.03053983296673471	-0.04734494009081091	-0.09047729444560676	-0.08166761850371217	-0.00624819763529751	-0.069883687397866	0.17673069420020243	-0.020904603310131126	-0.1152212879768845	0.13276147717570158	0.2940724112388395	1.0	0.1287694160621088	0.04219936556762472	-0.06208050845061662	0.1822833911032451	-0.014605515377351556	0.02778044794770739
LiuQ	-0.258765853741285	0.07922488422457323	0.18433031195752356	0.0297821329820018	0.04757111919073118	-0.2409316317125716	-0.06945394710801749	0.19196385657983275	0.19047107452035894	0.004766724530819729	-0.06061034430113486	0.03343492544571419	0.06359590842008245	0.0049815946757439875	0.09945660471244154	0.10999655076872622	0.08517339455247638	0.1090692164590531	0.15809353636677204	0.09797513160796377	0.13250137121079328	-0.03299387620086966	-0.06441015317979543	-0.1615653855505482	-0.08613465572713754	0.06558628449938084	-0.017817258596219417	0.020305228695342407	-0.047186614720866715	-0.0423463819825729	-0.0961656988086016	0.10735025529965904	-0.19714335796800697	-0.22348191415372262	-0.06116448309593952	0.034497967215339466	0.18661472086671832	0.012174090053208634	-0.12440415943364753	-0.123963110188803	-0.14913684400992927	-0.07292579629179366	-0.0793719006395214	-0.12532018478832463	-0.05140485493437979	0.02780306585769942	0.026412064393189747	0.05967170103646573	0.00608987226535332	-0.005433952875584532	-0.006395214050245687	-0.012253252738180728	0.10103985841188345	-0.25321315683824236	-0.13765825468897547	-0.006146417040333388	-0.050963805689535256	0.02160575851988397	-0.12347682512397441	-0.04736755800080294	-0.03576457017489299	0.12824920413229215	-0.03446404035035142	0.05020610570480235	0.03886322384380071	0.0006276470022787544	0.06816472623847193	0.019886797360489903	-0.12199535201949664	-0.035821114949873056	-0.01059083635376673	-0.035911586589841164	0.025439494263532578	-0.02031653765033842	-0.06776891281361146	-0.1351024308598764	0.0638899412499788	-0.03977924919847781	-0.19269893865457363	-0.01449242582739142	0.18084715381875138	0.1287694160621088	1.0	0.2849347756020605	0.10946502988391357	-0.0101497871089222	-0.02837982256249611	0.13995397255316622
SoxR	-0.0011252410221033525	0.15239382304878119	0.313636903381943	0.1827018224380976	0.06666063522400213	-0.1009946225918994	-0.12809087876234795	0.2596705701409661	0.23563904077443723	0.16907453166790123	0.12153168486466008	0.16182549151545653	0.22401343503853527	0.16075114079083522	0.23649852135413427	0.20993378606849833	0.22806204092710813	0.20113541908159976	0.2766226936799905	0.22148022911942822	0.2633572894696666	0.15543593194270883	0.0685605396633324	0.016799452646578193	0.09320275259964603	0.08590847662721726	0.10296238076120576	0.1315288010811361	0.03514257765011224	0.044495083431815484	0.01276215571300134	0.03972270442349775	-0.11110482835833554	-0.1383481009437323	0.0369407014944784	0.11767533121101945	0.09472946152410787	-0.09005886311075426	-0.16982092269763813	-0.21252353676258545	-0.16301293179003795	-0.11967701624531385	-0.11819554314083607	-0.2081469711791282	-0.09406223317934306	-0.2839735144273993	-0.009505176674149424	0.10340343000605029	-0.06386732333998676	-0.17049945999739893	-0.20436978021045965	-0.023166394309333847	0.001419273851999706	-0.27775358917959186	-0.10143567183674393	-0.005309554370628382	0.020237374965366324	0.06428575467483927	-0.11966570729031784	-0.1950172744287564	-0.1271069996776948	-0.0021882827917286303	0.07531198579595252	0.03796981639911564	-0.03725735223436678	-0.004257821555999118	-0.072371657496989	0.09123499443033967	-0.004370911105959253	-0.07711010964031868	-0.04279874018241345	-0.2493341852746097	-0.05511419217307225	-0.10212551809150075	-0.1839458074876591	0.04878117737530464	-0.06662670835901409	0.07402276492640697	-0.09785073310300761	-0.10525809862539652	-0.013157969137861816	0.04219936556762472	0.2849347756020605	1.0	-0.07047175305765871	0.09400568840436299	0.003986406636094792	0.26475959988917225
PdhR	-0.13729636812910304	0.06568806509434495	0.04270826854244533	0.07179490079219229	0.2578385194316119	-0.016494110861685826	0.16418906310962336	0.17721697926503102	0.07065269633759493	0.06114186518594749	0.03311827470582581	0.04128334021294762	0.07056222469762681	0.07325375598667805	0.03400037319551487	0.173055283826498	0.10784784931948363	0.10315463299613799	0.09143855562026791	0.07300495897676575	0.05469576083821975	0.029013124042272874	0.012863936307965462	-0.015442378047056561	0.08443831247773549	0.17324753606143026	0.0727109261468694	0.18680697310165054	0.10588009115017727	0.06742964416373105	0.1271861623626669	0.04590870280631718	0.1113988611882319	-0.12954973395683372	-0.11320829398759408	-0.012784773622993368	-0.007560036414835087	-0.06641183821408983	-0.03307303888584175	-0.17365465844128675	-0.03561755375994481	-0.012671684073033231	-0.06969143516293377	0.0325302090460331	-0.10559736727527692	-0.09514789285896037	-0.13195854137098462	-0.20396265783060316	-0.1921108729947809	-0.05247920565900108	-0.26016816416079075	-0.11068639702348304	-0.06977059784790586	0.005139920045688178	-0.1227191251392415	0.07255260077692521	-0.02934108373715727	0.0486680878253445	-0.09431103018925537	-0.14086999790784333	-0.17834787476463237	-0.020927221220123155	-0.009222452799249086	-0.14247586951727725	-0.030053547901906126	-0.19341140281932248	-0.09157426308022007	0.03501817914515609	-0.14970229175972993	-0.03698593731446246	0.002448388756636943	-0.049256153485137205	-0.06671717999898219	-0.041373811852915734	0.04662116697106604	0.1872819492114831	0.03633001792469367	0.2789523384091693	0.02208073462971654	-0.0220468077647285	0.06288344425533358	-0.06208050845061662	0.10946502988391357	-0.07047175305765871	1.0	-0.0006050290922867273	0.020644497345222813	-0.02532640471357244
SdaR	0.24472013163623615	0.047933005750603615	0.13924150838841737	0.01767024218127124	0.0048911230357758795	0.18223815528326104	0.3113185676077602	0.011427699023471736	0.08530910201242854	0.061752548755732224	0.1627415168701336	0.0755381648958728	0.1036635359709586	0.11523259693188051	0.10994000599374615	0.10022561365217048	0.1831881075029262	0.15172659470401637	0.10904659854906107	0.06698859491888652	0.11665752526137822	0.11340054622252631	0.0983370181678362	0.06143589801584384	-0.005999400625385211	0.01632447653674562	0.1756111076555971	0.05043228480472262	0.07748330515518713	0.09848403458278437	0.048509762455400306	-0.053440466833662235	-0.003782845446166547	0.015928663111885146	-0.07108243662744344	0.0711276724474275	-0.10323379568111009	0.08640607064704187	-0.028413749427484154	0.009199834889257057	0.04304753719232574	-0.1683055227281723	-0.15519844388779255	-0.047163996810874693	-0.14479420529146003	-0.07530067684095651	-0.23583129300936947	-0.0570706413873826	-0.08772921838157545	-0.27805893096448425	-0.1836857015227508	-0.07943975436949749	-0.12735579668760708	-0.08982137505583797	-0.016053061616841297	-0.08641737960203788	-0.03686153880950631	-0.08407642591786306	0.25078173151409944	0.1442513754516514	-0.07936059168452539	0.09129153920531974	0.01147293484345579	0.21778220083573177	0.0052643185506443275	-0.06409350243990704	-0.08457401993768766	-0.06619696806916557	0.024953209198703995	0.047887769930619564	-0.13506850399488834	0.005558351380540681	-0.29397063064387535	-0.1282944399522762	0.10202373749653663	0.12016330131014244	-0.18509932089725248	-0.11208870744298872	-0.1603327094559827	-0.1257159982131851	-0.04049171336322667	0.1822833911032451	-0.0101497871089222	0.09400568840436299	-0.0006050290922867273	1.0	0.09937744202746945	0.12304708483412591
ExuR_UxuR	0.2522632046185772	0.1288598877020769	0.16548959293416493	0.08359014085303447	-0.036952010449474416	-0.000503248497322605	0.09503480330900023	0.10010121514721432	0.003341796201322017	0.08766136465159936	0.14607211720600957	0.11221310594794488	0.09968278381236181	0.11908895058552114	0.04498136849664407	0.06293998903031366	0.08014090957925032	0.11903240581054107	0.08470972739763982	0.07307281270674183	0.03274507919095736	0.17467246439092796	0.08467580053265178	-0.11285771638271766	0.017183957116442654	-0.06100615772599533	0.06817603519346795	0.2141407173270154	0.17692294643513465	0.020554025705254705	0.10114163900684757	-0.011925293043296334	-0.07155741273727602	0.006915425980062313	0.041826170052756274	-0.06947656501800951	-0.10323379568111009	-0.2593991552210618	-0.05321428773374196	-0.023946712204058782	0.06117579205093553	-0.007130296124986571	0.015612012371996766	0.04477780730671582	-0.14170686057754833	-0.23753894521376753	-0.1982516355576163	-0.13203770405595672	-0.07465606640618373	0.06169600398075216	-0.16243617508524125	-0.013191896002849857	0.14403650530672713	0.11160242237816015	0.041441665582891814	-0.0010460783371312574	-0.031003500121571267	-0.05793012196707963	0.010749161723710921	0.053994605628466905	-0.19470062368886804	-0.053293450418714056	0.05296549072382967	0.11409039247728314	0.06237454128051297	-0.06558628449938084	-0.0564034130426178	-0.14960051116476583	0.038772752203832604	0.03303911202085371	0.0666380173140101	0.03828646713900402	-0.035651480624932855	-0.03428309707041521	0.1324335174808172	0.2873548919712074	0.1598124975261661	0.09046598549061075	-0.054571362333263596	-0.04079705514811904	-0.09328191528461813	-0.014605515377351556	-0.02837982256249611	0.003986406636094792	0.020644497345222813	0.09937744202746945	1.0	0.23139818265093215
LexA	0.0863495258720618	0.07301626793176176	0.16176894674047645	-0.029103595682240982	0.011054503508603288	-0.004178658871027023	0.14387817993678295	0.1581387721867561	0.1297193682817739	0.07274485301185744	0.028549456887436316	0.059739554766441806	0.1641438272896393	0.09437888391923144	0.08441569456774346	0.11360410741245455	0.15608054237748162	0.1260552668630655	0.12893905038704898	0.1207174401049471	0.11088995821341129	0.1400896800131184	0.027882228542671514	-0.07012117545278229	0.03847871937393625	0.051156057924467487	0.08448354829771955	-0.024172891303979056	0.03354801499567432	0.018721974995900503	-0.18339166869285445	-0.08260626176838129	-0.2044150160304437	0.00202995742178444	-0.03297125829087763	0.1467506545057704	0.10064404498702298	-0.06229537859554088	-0.13766956364397148	-0.05073762658961499	-0.06150375174581993	-0.03233795681110087	-0.021334343599979644	-0.03580980599487704	-0.16577231680906526	-0.14072298149289514	0.007899305064715496	0.1498266902646861	-0.020893294355135112	-0.0027763484515213373	-0.2094701189136618	0.09322537050963806	0.10908052541404911	0.06411612034989907	-0.04325109838225399	0.021628376429875997	0.14256634115724537	-0.04544503565148063	0.16993401224759827	0.053915442943494804	-0.14072298149289514	0.0031269260563977583	0.08470972739763982	-0.06332449350017812	-0.14440970082159557	-0.0012270216170674748	-0.16620205709891378	0.10972513584882189	-0.07760770366014329	-0.3198002838547704	-0.022759271929477357	0.03400037319551487	0.006270815545289537	-0.062238833820560814	-0.10215944495648879	0.060870450266043166	0.10073451662699108	0.054232093683383185	-0.018314852616044014	-0.10377662552091874	0.08258364385838926	0.02778044794770739	0.13995397255316622	0.26475959988917225	-0.02532640471357244	0.12304708483412591	0.23139818265093215	1.0
