	Rex	ModE	PhrR	AraR	MntR	Zur	CzrA	NsrR	RbkR	NadQ	FUR	SahR_SamR	KdgR	NagC	ThiR	Phr	ArgR	NrtR	BirA	XylR	AgaR	IscR	GulR	MetR	Irr	SiaR	LldR	NagR	VanR	NrdR	HutC	PhnF	HypR	NiaR	PsrA	CcpA	TyrR	HexR	HisR	TrpR	NagQ	NarP	CsoR	HcpR	FnrN_FixK	DasR	FadR	PdxR	SoxR	MetJ	PhsR	CadR-PbrR	ZntR	LiuQ	PhnR	NorR	PdhR	ExuR_UxuR	PrpR	AmtR	CblR	NikR	TtrR	GguR	LtbR	GlcC	RutR	FabR	SdaR	HrcA	GntR	NtrC	QorR	LiuR	PurR	FixJ	FruR	PaaR	BioQ	CueR	MerR	LexA	NmlR	NnrR	RbsR	FadP	AcnR	NifA
PrpR	-0.26424114739486265	0.2026578073089701	0.10461064743537801	0.04270318450692812	-0.09715582205655944	0.0052669961915566	-0.12729924641439105	-0.18256219107041569	0.009804715987359209	0.010128838829916538	-0.014828620046997813	-0.06928125759662912	-0.3115630824082327	-0.25014180374361883	-0.24301110120735758	-0.14139859006563488	-0.16295275909569726	-0.18418280528320233	-0.29454663317397295	-0.06490559922210518	-0.09423871647354347	0.25792075196499475	0.1888825865002836	0.04578235151122275	-0.21627096669637794	-0.0712259946519731	0.02033870837047241	0.2465764524754882	0.3639089214812414	0.020500769791751073	0.021311076898144397	0.08937687383518353	0.25176241795640547	0.41366177781379143	-0.10396240175026335	0.09083542662669152	0.19633741187910217	0.16959727736812252	0.12000648245685115	0.14917753828701077	0.4060448910136942	0.24916943521594684	0.2951948788590876	0.3841665991410745	0.41366177781379143	0.36504335143019206	0.4165788833968074	0.3780082651324852	-0.052102746941090676	0.05388542257515598	0.23004618750506442	0.2783404910461065	0.22712908192204845	0.4256543229884126	0.6533506198849364	0.3525646219917349	0.3248521189530832	0.5708613564540961	1.0	-0.03946195608135483	0.2998946600761689	-0.19779596467061017	0.1404262215379629	0.06409529211571185	0.023417875374767038	-0.05809901952840126	0.07090187180941576	-0.13378170326553765	-0.22810145044972044	0.01191151446398185	0.00316019771493396	-0.06296086216676121	0.06215055506036788	-0.1266510007292764	-0.1101207357588526	0.034113929179158904	-0.06782270480512113	0.016773357102341787	0.15079815249979742	0.0057531804553925935	-0.08548739972449558	-0.30686330119115146	-0.4825378818572239	-0.2588931204926667	-0.315290495097642	-0.3185317235232153	-0.20330605299408475	-0.27283040272263187
AmtR	-0.14966372255084678	0.006239364719228588	-0.2329632930880804	-0.1673284174702212	-0.008508224617129892	-0.05469572968154931	0.04480998298355077	0.04724090430273074	-0.04918564135807471	0.08257029414147962	0.10655538449072198	0.04821327283040272	-0.03200713070253626	0.023417875374767038	-0.052913054047484	0.017097479944899116	-0.00948059314480188	0.07932906571590632	0.05323717689004132	0.07543959160521838	0.05048213272830403	0.1078518758609513	0.10671744591200065	0.15776679361478	0.18677578802366096	0.16943521594684385	-0.10315209464387003	-0.08645976825216757	0.05307511546876266	-0.30459444129325014	-0.0900251195202982	-0.02390405963860303	0.04367555303460011	-0.0712259946519731	-0.1806174540150717	-0.08727007535856089	-0.07787051292439835	-0.15339113524025605	-0.09893849769062475	-0.17948302406612107	-0.24949355805850418	-0.4386192366907058	-0.288226237744105	0.07884288145207033	0.32193501337006725	0.05534397536666397	0.18223806822785835	0.15857710072117331	-0.13102665910380035	0.008022040353293899	-0.3971315128433676	-0.12097885098452313	-0.14755692407422413	0.11238959565675391	-0.17024552305323717	0.18126569970018638	-0.041568754557977476	0.22696702050076978	-0.03946195608135483	1.0	0.18969289360667693	0.09375253220970747	-0.21756745806660724	0.18013126975123572	0.11401020986954055	0.03848958755368285	0.21951219512195122	-0.41771331334575806	-0.26099991896928937	0.0057531804553925935	-0.130702536261243	-0.005104934770277935	-0.27283040272263187	-0.05664046673689328	-0.2323150474029657	0.18596548091726764	0.03767928044728952	0.3809253707155012	0.14010209869540555	-0.11968235961429381	-0.033303622072765576	0.05404748399643465	0.03897577181751884	0.06992950328174379	0.012721821570375172	0.13054047483996434	-0.10201766469491938	-0.03216919212381492
CblR	0.0973178834778381	0.08710801393728224	-0.1866137266023823	0.013208005834211166	0.041244631715420144	0.04027226318774816	0.008508224617129892	-0.09472490073737946	0.07381897739243173	0.14804310833806011	0.14285714285714285	0.1384814844826189	-0.25370715501174945	-0.07738432866056236	-0.13102665910380035	-0.026334980957783	-0.08743213677983956	-0.08645976825216757	-0.26472733165869866	-0.1715420144234665	0.17705210274694108	0.3587229560003241	0.26116198039056804	0.38562515193258246	0.18369662101936635	0.17462118142776112	0.21140912405801798	0.27023741998217327	0.40944818086054613	-0.21384004537719795	-0.07333279312859574	-0.023417875374767038	-0.16246657483186128	0.16214245198930394	-0.2799611052588931	-0.30410825702941413	-0.20298193015152743	-0.052102746941090676	-0.17737622558949842	-0.3624503686897334	-0.13183696621019367	-0.11255165707803258	0.03476217486427356	0.21643302811765658	0.23344947735191637	0.3648812900089134	0.5198120087513167	0.40847581233287417	-0.16797666315533588	-0.185317235232153	-0.16035977635523863	0.28660562353131835	0.06733652054128515	0.2904950976420063	0.343327120978851	0.038813710396240174	0.2613240418118467	0.40750344380520215	0.2998946600761689	0.18969289360667693	1.0	-0.08419090835426626	0.17170407584474515	-0.023255813953488372	0.2691029900332226	0.0033222591362126247	0.260189611862896	-0.6598330767360829	-0.4734624422656187	-0.11352402560570456	-0.2149744753261486	-0.22469816060286849	-0.18920670934284092	-0.3290657159063285	-0.3331172514382951	-0.14107446722307754	0.3511060692002269	0.3326310671744591	0.02309375253220971	-0.007535856089457904	-0.09747994489911677	-0.1550117494530427	-0.23069443319017907	-0.27607163114820515	-0.27979904383761445	-0.08694595251600357	-0.08338060124787294	-0.21643302811765658
NikR	0.29341220322502226	-0.09115954946924884	0.016449234259784458	-0.02276962968965238	0.055181913945385304	0.08419090835426626	0.1650595575723199	0.0684709504902358	0.14026416011668422	0.06425735353699052	0.06636415201361316	0.11660319260999918	0.19698565756421685	0.13912973016773358	0.0028360748723766306	0.08970099667774087	0.07932906571590632	0.01547686573211247	0.0368689733408962	0.12697512357183371	0.16570780325743456	-0.055181913945385304	0.0028360748723766306	0.010452961672473868	0.09213191799692083	0.01904221700024309	0.12859573778462038	0.04075844745158415	-0.12016854387812981	0.09812819058423142	0.1908273235556276	0.06976744186046512	0.008994408880965886	0.017097479944899116	-0.0922939794181995	0.005104934770277935	-0.04043432460902682	0.052750992626205334	-0.08808038246495421	-0.06636415201361316	-0.28725386921643303	-0.26375496313102664	-0.24771088242443887	-0.14107446722307754	-0.1449639413337655	-0.3870837047240904	-0.11611700834616319	-0.07965318855846366	-0.41236528644356213	-0.45433919455473626	-0.30183939713151287	-0.3209626448423953	-0.2465764524754882	-0.3047565027145288	-0.25062798800745484	-0.32387975042541123	0.04043432460902682	-0.2428490397860789	-0.19779596467061017	0.09375253220970747	-0.08419090835426626	1.0	0.36455716716635606	0.12276152661858844	0.04950976420063204	-0.00948059314480188	-0.06717445912000648	0.10671744591200065	-0.14561218701888015	-0.21059881695162466	-0.209464387002674	-0.2410663641520136	-0.03719309618345353	-0.007049671825621911	0.06863301191151447	-0.15290495097642007	0.03557248197066688	-0.10606920022688598	-0.1619803905680253	-0.05161656267725468	0.10217972611619804	0.2527347864840775	0.13248521189530832	0.007859978932015234	0.04610647435378008	0.021311076898144397	0.09407665505226481	0.1439915728060935
TtrR	0.1994165788833968	-0.27542338546309053	-0.16797666315533588	-0.19228587634713556	-0.11773762255894984	-0.130702536261243	-0.17040758447451584	-0.1999027631472328	-0.13734705453366827	-0.13524025605704562	-0.14010209869540555	-0.12308564946114578	-0.21173324690057532	-0.2603516732841747	-0.27526132404181186	-0.18693784944493963	-0.20492666720687142	-0.29454663317397295	-0.290170974799449	-0.23458390730086703	0.05696458957945061	0.10088323474596872	-0.05955757231990925	-0.11708937687383518	-0.21935013370067255	-0.03994814034519083	-0.011425330200145856	0.16457337330848393	0.08872862815006888	-0.03994814034519083	-0.04416173729843611	-0.24722469816060286	-0.09034924236285552	-0.07479134592010372	-0.11822380682278584	-0.14933959970828944	-0.16360100478081194	-0.13329551900170164	-0.33441374280852443	-0.24592820679037355	-0.06604002917105584	-0.034113929179158904	0.16651811036382788	0.12486832509521109	0.04886151851551738	0.17186613726602382	0.3444615509278016	0.20427842152175674	-0.30264970423790616	-0.4951786727169597	0.06992950328174379	0.11822380682278584	0.14285714285714285	0.0007292763957539907	0.3122113280933474	-0.05177862409853334	0.1467466169678308	-0.11757556113767118	0.1404262215379629	-0.21756745806660724	0.17170407584474515	0.36455716716635606	1.0	0.006239364719228588	0.04918564135807471	0.11190341139291791	0.19228587634713556	-0.14577424844015882	-0.12357183372498177	-0.03087270075358561	0.011749453042703185	-0.11206547281419658	0.16570780325743456	0.025524673851389675	0.13313345758042297	0.044485860140993434	0.24301110120735758	0.132647273316587	0.04011020176646949	0.24738675958188153	0.2530589093266348	0.16797666315533588	0.060692002268859895	0.004456689085163277	0.11595494692488453	-0.0007292763957539907	0.20298193015152743	0.13183696621019367
GguR	-0.3446236123490803	-0.1747832428490398	-0.32063852199983794	-0.3062150555060368	-0.392107608783729	-0.3647192285876347	-0.08921481241390487	-0.1632768819382546	-0.2527347864840775	-0.3110768981443967	-0.23069443319017907	-0.23409772303703102	-0.1462604327039948	-0.22567052913054048	-0.3331172514382951	-0.2973016773357102	-0.29260189611862897	-0.3115630824082327	-0.1725143829511385	-0.1444777570699295	0.004456689085163277	-0.4869135402317478	-0.17397293574264647	-0.2425249169435216	-0.18013126975123572	-0.1211409124058018	-0.4313264727331659	-0.30005672149744755	-0.29389838748885827	-0.33441374280852443	-0.19098938497690623	-0.02844177943440564	-0.22016044080706587	-0.3110768981443967	-0.20249574588769143	-0.20654728141965806	-0.12713718499311238	-0.3642330443237987	-0.2804472895227291	-0.27283040272263187	-0.46017340572076815	-0.5642168381816709	-0.041244631715420144	-0.09991086621829673	0.1256786322016044	-0.04075844745158415	-0.15014990681468277	-0.1883964022364476	-0.4392674823758204	-0.11352402560570456	-0.37266023823028926	-0.39016287172838504	-0.4924236285552224	-0.30038084434000484	-0.1422088971720282	-0.2846608864759744	-0.11611700834616319	-0.22696702050076978	0.06409529211571185	0.18013126975123572	-0.023255813953488372	0.12276152661858844	0.006239364719228588	1.0	0.29260189611862897	0.11952029819301516	0.24511789968398023	0.13750911595494691	-0.09910055911190341	-0.004780811927720606	0.019204278421521757	0.10477270885665667	0.1683007859978932	0.366015719957864	0.10136941900980471	0.1605218377765173	0.25743456770115875	0.28952272911433435	0.08078761850741431	0.09310428652459282	0.22502228344542582	0.4013451097966129	0.4128514707073981	0.3494854549874402	0.4087999351754315	0.44396726359290173	0.4058828295924155	0.4684385382059801
LtbR	-0.16343894335953327	-0.2757475083056478	-0.4622802041973908	-0.10380034032898469	-0.19957864030467548	-0.20363017583664209	0.025200551008832346	-0.05372336115387732	0.006887610404343246	-0.027631472328012316	0.03119682359614294	0.04254112308564946	-0.09569726926505145	-0.20200956162385544	-0.30702536261243013	-0.2981119844421036	-0.24787294384571754	-0.2854711935823677	-0.4032898468519569	-0.32695891742970584	0.43408151689490315	-0.06976744186046512	0.2305323717689004	0.16538368041487725	0.14982578397212543	0.3161008022040353	0.11935823677173649	0.28304027226318773	0.3216108905275099	-0.1705696458957945	-0.17672797990438377	-0.09845231342678876	-0.03297949923020825	-0.34673041082570294	-0.5664856980795722	-0.6251519325824487	-0.4585527915079815	-0.5864192528968479	-0.6326067579612673	-0.5243497285471194	-0.4702212138400454	-0.5575723199092456	0.02001458552791508	0.0657159063284985	0.27850255246738514	0.24365934689247223	0.4039380925370715	0.3107527753018394	-0.21951219512195122	-0.12551657078032574	-0.28206790373551577	-0.014666558625719148	0.06263673932420387	-0.17494530427031846	-0.020824892634308402	-0.23539421440726035	0.006887610404343246	0.1650595575723199	0.023417875374767038	0.11401020986954055	0.2691029900332226	0.04950976420063204	0.04918564135807471	0.29260189611862897	1.0	0.5907949112713718	0.5190017016449234	-0.40361396969451424	-0.41982011182238066	-0.10363827890770602	-0.17915890122356373	-0.22486022202414715	-0.34656834940442427	-0.17429705858520378	-0.38432866056235315	0.1183858682440645	0.3582367717364881	0.3358722956000324	0.05420954541771331	0.11579288550360586	0.27056154282473055	-0.1183858682440645	0.27801636820354914	0.05809901952840126	0.11076898144396727	0.3310104529616725	0.13912973016773358	0.18402074386192366
GlcC	-0.3331172514382951	-0.6538368041487724	-0.661777813791427	-0.4361883153715258	-0.508143586419253	-0.572319909245604	-0.39940037274126894	-0.4280852443075926	-0.4194959889798234	-0.40491046106474354	-0.4219269102990033	-0.4118791021797261	-0.34478567377035896	-0.5113848148448262	-0.5319666153472166	-0.5930637711692731	-0.5450935904707884	-0.5779920589903573	-0.58009885746698	-0.5261324041811847	-0.025200551008832346	-0.3078356697188234	-0.25792075196499475	-0.28709180779515436	-0.33797909407665505	-0.1820760068065797	-0.006725548983064582	-0.002349890608540637	-0.028927963698241632	-0.04578235151122275	-0.4052345839073009	-0.3225832590551819	-0.2546795235394214	-0.4144720849201847	-0.5450935904707884	-0.6220727655781542	-0.5455797747346244	-0.7011587391621424	-0.6862490884045053	-0.4645490640952921	-0.4692488453123734	-0.44785673770358964	0.19795802609188884	0.17721416416821975	0.24544202252653755	0.44753261486103235	0.41495826918402073	0.4100964265456608	0.041406693136698806	-0.09829025200551009	-0.12908192204845637	0.10023498906085407	0.21902601085811524	-0.08597358398833158	-0.02309375253220971	-0.2274532047646058	-0.03119682359614294	0.06441941495826918	-0.05809901952840126	0.03848958755368285	0.0033222591362126247	-0.00948059314480188	0.11190341139291791	0.11952029819301516	0.5907949112713718	1.0	0.5922534640628798	-0.025038489587553683	-0.12648893930799773	0.28077141236528647	0.3084839154039381	0.2879021149015477	-0.048699457094238716	0.13686087026983226	-0.02390405963860303	0.5387731950409205	0.5013370067255489	0.37833238797504254	0.35272668341301355	0.602301272182157	0.5867433757394053	0.042054938821813465	0.5732922777732761	0.37687383518353457	0.342840936715015	0.5750749534073414	0.4331091483672312	0.5557896442751803
RutR	-0.34851308645976825	-0.43229884126083784	-0.5100883234745969	-0.3276071631148205	-0.3446236123490803	-0.48594117170407586	-0.22502228344542582	-0.27428895551413984	-0.28028522810145046	-0.23960781136050563	-0.23588039867109634	-0.23652864435621102	-0.3592091402641601	-0.3716878697026173	-0.449153229073819	-0.48545498744023985	-0.4118791021797261	-0.4298679199416579	-0.3784944493963212	-0.366015719957864	0.1339437646868163	-0.1266510007292764	-0.02066283121302974	-0.04950976420063204	-0.05809901952840126	0.04659265861761608	-0.05890932663479459	-0.10039705048213272	0.13896766874645491	-0.16911109310428651	-0.34624422656186693	-0.2387975042541123	-0.30086702860384085	-0.4237095859330686	-0.46114577424844017	-0.5504416173729844	-0.4882100316019771	-0.635685924965562	-0.5697269265051454	-0.557410258487967	-0.3107527753018394	-0.5194878859087594	-0.07787051292439835	0.1921238149258569	0.42354752451178995	0.4814034519082732	0.43602625395024713	0.4770277935337493	0.007697917510736569	-0.14577424844015882	-0.24317316262863625	0.041568754557977476	0.1545255651892067	0.20849201847500204	0.08321853982659427	-0.08937687383518353	-0.05809901952840126	0.10347621748642735	0.07090187180941576	0.21951219512195122	0.260189611862896	-0.06717445912000648	0.19228587634713556	0.24511789968398023	0.5190017016449234	0.5922534640628798	1.0	-0.35467142046835753	-0.24463171542014422	0.25548983064581476	0.021635199740701726	0.11157928855036059	-0.16992140021067983	-0.01401831294060449	-0.17575561137671178	0.2227534235475245	0.3666639656429787	0.4423466493801151	0.22761526618588446	0.4032898468519569	0.41625476055425004	0.10088323474596872	0.3616400615833401	0.3065391783485941	0.25613807633092944	0.4814034519082732	0.2608378575480107	0.29146746616967834
FabR	-0.15890122356373065	-0.07932906571590632	0.09780406774167409	-0.1660319260999919	-0.2509521108500122	-0.17316262863625315	-0.2347459687221457	-0.22858763471355645	-0.2274532047646058	-0.32550036463819787	-0.39389028441779433	-0.33052426869783647	-0.07965318855846366	-0.184344866704481	-0.05647840531561462	-0.14950166112956811	-0.11968235961429381	-0.17543148853415444	-0.012397698727817843	-0.019690462685357752	-0.5000405153553197	-0.5083056478405316	-0.48091726764443726	-0.5669718823434081	-0.4870756016530265	-0.5374767036706912	-0.26067579612673203	-0.3561299732598655	-0.502795559517057	0.22599465197309782	0.08257029414147962	0.06879507333279312	-0.0008913378170326554	-0.1133619641844259	0.2994084758123329	0.31642492504659264	0.22469816060286849	0.10217972611619804	0.2801231666801718	0.5355319666153472	0.14885341544445344	0.25613807633092944	0.2849850093185317	-0.06134024795397456	-0.32387975042541123	-0.26472733165869866	-0.4480187991248683	-0.32323150474029655	0.25694838343732274	0.1206547281419658	0.20395429867919943	-0.04254112308564946	-0.13912973016773358	-0.17332469005753182	-0.12778543067822704	-0.18288631391297303	-0.185317235232153	-0.36358479863868404	-0.13378170326553765	-0.41771331334575806	-0.6598330767360829	0.10671744591200065	-0.14577424844015882	0.13750911595494691	-0.40361396969451424	-0.025038489587553683	-0.35467142046835753	1.0	0.47070739810388135	0.2755854468843692	0.4554736245036869	0.41674094481808605	0.4603354671420468	0.5123571833724981	0.5170569645895795	0.09553520784377278	-0.08451503119682359	-0.24576614536909488	0.04772708856656673	0.23960781136050563	0.19050320071307025	0.24236285552224293	0.1935823677173649	0.32323150474029655	0.33117251438295114	0.1642492504659266	0.23215298598168707	0.26796856008427195
SdaR	-0.1893687707641196	-0.12195121951219512	0.09796612916295276	-0.23733895146260434	-0.22842557329227778	-0.29162952759095695	-0.345758042298031	-0.2588931204926667	-0.3387894011830484	-0.36633984280042137	-0.42046835750749534	-0.42176484887772464	-0.16165626772546796	-0.16181832914674663	-0.08289441698403695	-0.20346811441536342	-0.2071955271047727	-0.1778624098533344	-0.00040515355319666155	-0.08111174134997164	-0.5154363503767928	-0.497447532614861	-0.5792885503605867	-0.5966291224374037	-0.30945628393161007	-0.42225103314156065	-0.14528806417632284	-0.4758933635847986	-0.3368446641277044	-0.003970504821327283	-0.07770845150311968	-0.2904950976420063	-0.09861437484806741	-0.19633741187910217	0.36536747427274935	0.38740782756664777	0.2525727250627988	0.10882424438862329	0.1811036382789077	0.30686330119115146	0.20233368446641278	0.26099991896928937	0.15128433676363343	0.025362612430111012	-0.03233125354509359	-0.14739486265294546	-0.2823920265780731	-0.14010209869540555	0.3258244874807552	0.3580747103152095	0.2204845636496232	0.007697917510736569	0.029738270804634957	0.025200551008832346	-0.04578235151122275	-0.014990681468276477	-0.030224455068470952	-0.2825540879993518	-0.22810145044972044	-0.26099991896928937	-0.4734624422656187	-0.14561218701888015	-0.12357183372498177	-0.09910055911190341	-0.41982011182238066	-0.12648893930799773	-0.24463171542014422	0.47070739810388135	1.0	0.45839073008670284	0.5133295519001702	0.5425006077303298	0.38254598492828784	0.5582205655943603	0.5425006077303298	0.013532128676768495	-0.15938740782756664	-0.1911514463981849	0.17300056721497448	0.23458390730086703	0.20670934284093673	0.18223806822785835	0.23069443319017907	0.4950166112956811	0.45887691435053884	0.19196175350457823	0.2595413661777814	0.2671582529778786
HrcA	-0.5160845960619075	-0.2410663641520136	-0.4052345839073009	-0.4734624422656187	-0.5138157361640061	-0.5619479782837695	-0.6510817599870351	-0.5792885503605867	-0.603759824973665	-0.5013370067255489	-0.6659914107446723	-0.6494611457742484	-0.5528725386921644	-0.5514139859006564	-0.4449396321205737	-0.499878453934041	-0.4883720930232558	-0.47994489911676524	-0.40993436512438214	-0.3488372093023256	-0.5885260513734706	-0.5014990681468277	-0.6778218944980148	-0.6599951381573617	-0.5557896442751803	-0.5619479782837695	-0.22161899359857387	-0.3222591362126246	-0.1266510007292764	-0.25824487480755204	-0.19568916619398752	-0.2781784296248278	-0.17219026010858116	-0.4528806417632283	-0.07009156470302244	-0.12551657078032574	-0.18774815655133295	-0.15598411798071468	-0.06490559922210518	0.14156065148691355	0.16343894335953327	-0.04075844745158415	0.42160278745644597	0.19034113929179158	0.3836804148772385	0.288226237744105	0.14058828295924156	0.40442427680090753	0.35580585041730817	0.16943521594684385	0.12081678956324447	0.3271209788509845	0.22972206466250708	0.3592091402641601	0.1251924479377684	0.05323717689004132	-0.09067336520541285	-0.021635199740701726	0.01191151446398185	0.0057531804553925935	-0.11352402560570456	-0.21059881695162466	-0.03087270075358561	-0.004780811927720606	-0.10363827890770602	0.28077141236528647	0.25548983064581476	0.2755854468843692	0.45839073008670284	1.0	0.6475164087189045	0.7231990924560409	0.5258082813386273	0.4888582772870918	0.3528887448342922	0.4695729681549307	0.37087756259622395	0.24641439105420954	0.5006887610404344	0.656915971153067	0.35775058747265215	0.12648893930799773	0.30702536261243013	0.6126732031439915	0.45887691435053884	0.4003727412689409	0.2998946600761689	0.3075115468762661
GntR	-0.43521594684385384	-0.47265213515922533	-0.4002106798476623	-0.5548172757475083	-0.6183453528887448	-0.6092699132971396	-0.7650109391459363	-0.7353536990519407	-0.7633903249331496	-0.7103962401750263	-0.7418361559030873	-0.7283850579369581	-0.6348756178591686	-0.6752289117575561	-0.5425006077303298	-0.6125111417227129	-0.6452475488210032	-0.6241795640547768	-0.5813953488372093	-0.4721659508953894	-0.6609675066850337	-0.4765416092699133	-0.6862490884045053	-0.7552872538692165	-0.7058585203792237	-0.7402155416903006	-0.18450692812575967	-0.35904707884288145	-0.27671987683331983	-0.12584069362288308	-0.3828701077708451	-0.36082975447694676	-0.3481889636172109	-0.36212624584717606	0.05890932663479459	-0.06441941495826918	-0.26051373470545336	-0.28482294789725304	-0.011425330200145856	0.1477189854955028	0.16943521594684385	0.14739486265294546	0.48610323312535453	0.29227777327607163	0.11822380682278584	0.314804310833806	0.11660319260999918	0.3195040920508873	0.46260432703994814	0.24025605704562028	0.23085649461145774	0.3195040920508873	0.27931285957377844	0.2708856656672879	0.3007049671825622	-0.015638927153391134	-0.14285714285714285	-0.05080625557086136	0.00316019771493396	-0.130702536261243	-0.2149744753261486	-0.209464387002674	0.011749453042703185	0.019204278421521757	-0.17915890122356373	0.3084839154039381	0.021635199740701726	0.4554736245036869	0.5133295519001702	0.6475164087189045	1.0	0.7479944899116765	0.6113767117737623	0.6403857061826432	0.5497933716878697	0.4585527915079815	0.3729843610728466	0.35224049914917754	0.5373146422494125	0.6708532533830321	0.5151122275342355	0.26375496313102664	0.4292196742565432	0.6129973259865489	0.6121870188801556	0.43521594684385384	0.5507657402155417	0.5058747265213516
NtrC	-0.5350457823515112	-0.4700591524187667	-0.48237582043594524	-0.7518839640223645	-0.6993760635280771	-0.7311401020986954	-0.8029333117251438	-0.7251438295113848	-0.7983955919293412	-0.7324365934689248	-0.8534964751640872	-0.8426383599384166	-0.6180212300461875	-0.6653431650595576	-0.5494692488453123	-0.5886881127947492	-0.6724738675958188	-0.6198039056802528	-0.44105015800988573	-0.4318126569970019	-0.7700348432055749	-0.6655052264808362	-0.8309699376063528	-0.820273883801961	-0.6867352726683413	-0.7969370391378332	-0.42095454177133135	-0.6324446965399887	-0.4219269102990033	-0.23766307430516165	-0.45158415039299893	-0.38141155497933715	-0.34543391945547364	-0.3990762498987116	0.183372498176809	-0.0418928774005348	-0.14172271290819222	-0.22631877481565513	-0.060205818005023906	0.11449639413337655	0.06052994084758123	-0.0890527509926262	0.3029738270804635	0.3841665991410745	0.2653755773438133	0.263592901709748	-0.0185560327364071	0.2063852199983794	0.5198120087513167	0.2686168057693866	0.1554979337168787	0.0762498987116117	0.03476217486427356	0.2819058423142371	0.022283445425816385	-0.050320071307025364	-0.18564135807471033	-0.1815898225427437	-0.06296086216676121	-0.005104934770277935	-0.22469816060286849	-0.2410663641520136	-0.11206547281419658	0.10477270885665667	-0.22486022202414715	0.2879021149015477	0.11157928855036059	0.41674094481808605	0.5425006077303298	0.7231990924560409	0.7479944899116765	1.0	0.5698889879264241	0.7936958107122599	0.6238554412122195	0.45158415039299893	0.39891418847743293	0.3744429138643546	0.6206142127866462	0.6557815412041164	0.4789725305890933	0.37703589660481324	0.44088809658860706	0.7873754152823921	0.6663155335872296	0.6050563163438943	0.547686573211247	0.5711854792966534
QorR	-0.12227534235475244	-0.33619641844258974	-0.16765254031277854	-0.40750344380520215	-0.4882100316019771	-0.40247953974556355	-0.5901466655862572	-0.529373632606758	-0.6243416254760554	-0.5352078437727898	-0.5822056559436026	-0.635685924965562	-0.38643545903897575	-0.42419577019690463	-0.35353699051940685	-0.3353861113361964	-0.4344056397374605	-0.4144720849201847	-0.32420387326796857	-0.2548415849607001	-0.4368365610566405	-0.4499635361802123	-0.6133214488291062	-0.6455716716635604	-0.6363341706506767	-0.6254760554250061	-0.19633741187910217	-0.3395997082894417	-0.4460740620695243	-0.21448829106231262	-0.17543148853415444	-0.2726683413013532	-0.2551657078032574	-0.2146503524835913	0.2861194392674824	-0.019852524106636415	-0.13491613321448828	0.008184101774572563	0.22129487075601653	0.19293412203225022	0.22194311644113118	0.16538368041487725	0.23652864435621102	0.18758609513005428	-0.006077303297949923	0.0008913378170326554	-0.13588850174216027	-0.06701239769872781	0.14820516975933878	0.08727007535856089	0.07495340734138238	0.12810955352078437	-0.04318936877076412	0.20978850984523134	0.15987359209140264	-0.0318450692812576	-0.11935823677173649	-0.16846284741917186	0.06215055506036788	-0.27283040272263187	-0.18920670934284092	-0.03719309618345353	0.16570780325743456	0.1683007859978932	-0.34656834940442427	-0.048699457094238716	-0.16992140021067983	0.4603354671420468	0.38254598492828784	0.5258082813386273	0.6113767117737623	0.5698889879264241	1.0	0.6102422818248115	0.5899846041649786	0.2530589093266348	0.30264970423790616	0.19423061340247955	0.49161332144882913	0.48091726764443726	0.33797909407665505	0.367474272749372	0.23960781136050563	0.5277530183939713	0.41349971639251276	0.21951219512195122	0.4721659508953894	0.33797909407665505
LiuR	-0.3896766874645491	-0.5373146422494125	-0.446236123490803	-0.7572319909245604	-0.6974313264727332	-0.7194716797666315	-0.7319504092050887	-0.7042379061664371	-0.7316262863625314	-0.7948302406612106	-0.8301596304999594	-0.8102260756826838	-0.553520784377279	-0.5937120168543878	-0.553520784377279	-0.5805850417308159	-0.6872214569321773	-0.656429786889231	-0.39891418847743293	-0.4776760392188639	-0.5927396483267158	-0.7894822137590146	-0.8110363827890771	-0.8428004213596954	-0.680090754395916	-0.7736001944737055	-0.6178591686249089	-0.6651811036382789	-0.5538449072198364	-0.34673041082570294	-0.36536747427274935	-0.42533020014585526	-0.35353699051940685	-0.45142208897172026	0.2177295194878859	0.047078842881452074	-0.04999594846446803	-0.2608378575480107	-0.13605056316343894	0.12908192204845637	-0.06879507333279312	-0.1595494692488453	0.22453609918158982	0.27850255246738514	0.09747994489911677	-0.04724090430273074	-0.15014990681468277	-0.07543959160521838	0.24463171542014422	0.03670691191961754	8.103071063933231e-05	-0.09132161089052751	-0.18175188396402236	-0.006725548983064582	-0.02811765659184831	-0.28304027226318773	-0.34413742808524433	-0.37573940523458393	-0.1266510007292764	-0.05664046673689328	-0.3290657159063285	-0.007049671825621911	0.025524673851389675	0.366015719957864	-0.17429705858520378	0.13686087026983226	-0.01401831294060449	0.5123571833724981	0.5582205655943603	0.4888582772870918	0.6403857061826432	0.7936958107122599	0.6102422818248115	1.0	0.7909407665505227	0.32517624179564053	0.4081516894903168	0.38740782756664777	0.5475245117899684	0.5523863544283283	0.5295356940280366	0.6162385544121222	0.5151122275342355	0.8544688436917591	0.8261080949679929	0.6742565432298842	0.6818734300299814	0.6473543472976258
