	FabR	HypR	CadR-PbrR	TrpR	AraR	LiuR	PhrR	CueR	FruR	RbsR	NiaR	GntR	SdaR	HexR	RutR	HrcA	PaaR	NadQ	PdxR	Rex	LexA	SoxR	GlcC	LiuQ	MerR	NtrC	NagQ	PhnR	TyrR	QorR	FnrN_FixK	PhsR	AmtR	ZntR	HcpR	NagR	NikR	PsrA	LldR	NrdR	KdgR	NagC	SahR_SamR	FUR	NsrR	ModE	ThiR	Phr	BirA	Zur	MntR	ArgR	NrtR	HisR	RbkR	AgaR	XylR	CzrA	IscR	PhnF	HutC	MetR	CcpA	ExuR_UxuR	NifA	PurR	CsoR	GguR	CblR	LtbR	NnrR	FixJ	AcnR	MetJ	FadR	GulR	TtrR	PdhR	VanR	BioQ	SiaR	NarP	NmlR	NorR	FadP	Irr	DasR	PrpR
HutC	0.1072257758824923	0.0915148567937256	0.07756455816157308	-0.052960760109228296	0.2087382635693712	0.022232197408945248	0.17760071821344406	0.12197907704584846	0.1953615381737927	0.22242920734672503	0.30160226436738613	0.31044526739734907	0.38797740620207233	0.29851494407660945	0.19448870933552787	0.2801705756929638	0.26460429681168096	0.0953203905285602	0.18201473833838328	0.2347036746094091	0.1755458297485006	0.21274330103866632	0.11716106185862667	0.01083055898452599	0.11226823277098218	-0.0253793688200601	0.22107258195239343	0.11647776156809936	0.25821020212222096	-0.008092370229055226	0.14975997206947717	0.12797416426638736	0.11633810895397698	0.2054963278843876	0.16726642476838863	0.2999413957780022	0.3733138817192234	0.3276375017144852	0.3390191897654584	0.3496627139989277	0.3118118679784037	0.40626192346537987	0.47693612139802244	0.5343233706155938	0.500916470280178	0.37409194628361947	0.30602127208568686	0.35964288831531566	0.4522525218518934	0.48411326824524	0.2986097083504782	0.38306961433434333	0.4693599670818838	0.12762004513771993	0.3354380977318919	0.17130637539121435	0.22706268157957082	0.41703512512624846	0.4166211548772429	0.4603972618112445	1.0	0.5837005448945748	0.242389555979501	0.2917268295115899	0.3870746518036384	-0.40603249417075027	-0.13604409032531578	-0.05830247259940897	-0.11316599957605457	-0.02047656454569259	-0.04811780695519894	0.04347934512899163	0.1096347834761032	0.09033279716704697	0.08513572488435017	0.3579171810122321	0.21695282983578348	0.2834723624982855	0.214877990997394	0.1533161261362361	0.09746006808064939	0.19116198456339856	0.21110238282272847	0.23387074651803638	0.2537812192171972	0.021444157657826157	0.0023466626765919775	0.010451501889050986
MetR	0.13821868103093554	-0.08877168044489332	0.0026808314318133644	-0.028651230065212783	0.0759485779124428	-0.12312622351899649	0.13732091422586318	0.09319567575655557	0.022825721018965323	0.15773014626117532	0.20953129091385178	0.28662452150276185	0.21504756917168544	0.31879449868452225	0.24851930822080076	0.19226424269629297	0.1887679397498722	0.25812541303507525	0.18400977568298857	0.21462861132931832	0.2383595805433983	0.27492362747665183	0.04843202533697428	0.08127532762253893	0.07369418571303882	-0.22436439357099217	0.10929562712752029	-0.012501402760632926	0.04125986608311824	0.03484083342685071	0.212244541702515	0.14663275103180837	0.145734984226736	0.22500779311462737	0.2854374742827217	0.2948789885160663	0.42644671379942395	0.32184690582176834	0.5021434182471103	0.5946034239828427	0.5390765470891158	0.599630918091248	0.6862604271873715	0.6507687128268432	0.6159453359767578	0.41145899574807665	0.4284267883639447	0.45403309268195363	0.4737241112732079	0.5462337435628873	0.4138380777815185	0.5307871669222808	0.6046833501664609	0.24709285651940796	0.4089003603536204	0.3434581478572052	0.32325340714971507	0.45249691392660757	0.31879449868452225	0.4972356263793813	0.5837005448945748	1.0	0.4840185039713712	0.4209803114752054	0.49974937343358394	-0.46250202620980313	-0.2155213905410292	-0.28175164278856346	-0.07743488073417375	-0.12065736480504745	-0.11003379094502425	0.021583810271948528	0.1022481577077021	0.014441576578261575	0.20402000024937966	0.2878315190962481	0.19248868439756106	0.3858177782765371	0.27067918552600406	0.20177558323669872	0.16139602738188755	0.08244741206249455	0.137824661155376	0.25494332847042983	0.31233556528136264	0.0491951271212858	-0.01898028653723862	0.1109963964637963
CcpA	0.02149403359144129	-0.08221798276786493	-0.04125986608311824	-0.1268170426065163	0.12733076472275215	0.0546216286986122	0.05973889948752478	-0.021070088155712666	-0.17956582999788026	0.07130512849287397	0.038751106622277084	0.051988179403733216	0.03912018853102907	0.15695706929014078	0.1575755308669684	0.0907617301961371	0.10910111098642128	0.2067033254778738	0.011882941183805285	0.1522487811568723	0.18167059439643884	0.1718599982543423	-0.034666267659197746	0.12338557837379519	-0.14954051796157058	-0.09811344281100762	0.005992593423858153	-0.0017830646267409818	0.015493958777540867	0.1295652065487101	0.09571441040411975	0.02621229691143281	0.22432449282410005	0.29749248743749923	0.25530742278582025	0.33468995872766494	0.2408084888839013	0.22530206112295664	0.2862654147807329	0.37199715707178393	0.4775096946345964	0.3904113517624908	0.3423708525043953	0.33259018192246786	0.43496552326088855	0.25135226125014026	0.2585643212508884	0.34313894188206834	0.2824798314193444	0.26834499183281585	0.3027992867741493	0.3419868078155588	0.439663836207434	0.22711754510654747	0.30097382760383545	0.30092395167022035	0.13873240314717142	0.3628548984401302	0.1387723038940635	0.3517824411775708	0.242389555979501	0.4840185039713712	1.0	0.2928789635780995	0.24850434544071623	-0.1747927031509121	-0.2042943178842629	-0.2864399805483859	-0.07097095973765259	0.01935435603935211	-0.06119527674908665	-0.10990411351762491	-0.05752939562837442	0.00460105487599596	0.07522038928166187	0.08318058828663699	0.024017755832366986	0.2131921844412025	0.11576453571740296	0.11151510617339368	0.1503634708662203	0.1044377111934064	0.09905609795633362	-0.02981832691180688	0.2380603249417075	0.004072369979675557	0.03882093292933827	0.06915547575406177
ExuR_UxuR	0.03872616865546952	-0.09654235090213095	0.07749971944787341	0.05785358919687278	-0.013259516951582938	0.043309766954700187	0.052531827080138156	0.19576054564271375	0.2799660843651417	0.25719772066983376	0.10752503148418309	0.22984077108193368	0.1943889574682976	0.20439905734485467	0.2891831568972182	0.31873464756418407	0.16081746655195203	0.2008678412449033	0.14149552986944974	0.19158094240576565	0.11486178131896907	0.27165176623149917	0.07740994276736618	0.14188456215164777	0.10562974600680806	0.08675669272684199	0.07755458297485006	0.20277310190900136	0.18958091746779884	0.056616666043217495	0.2254766268906096	0.15980498509956484	0.18838888265439718	0.14192446289853988	0.10614346812304393	0.22273843813513886	0.15276250327310814	0.2778064564396065	0.3350091647028018	0.2529732290926321	0.1760695270514595	0.20649883415005174	0.2877517176024639	0.3263058142869612	0.19883789074676742	0.24861407249466952	0.18640880808987642	0.23874362523223483	0.29365702814249556	0.2521203506278133	0.217715931620095	0.2297310440279804	0.2871831319592514	0.2117158568061946	0.26607563685332736	0.17358071796406438	0.2011720844399556	0.20971084427486628	0.19271312609882915	0.2913078716692228	0.2917268295115899	0.4209803114752054	0.2928789635780995	1.0	0.3286699335403185	-0.3205501315477749	-0.11479195501190788	-0.0019027668674172994	-0.09647252459506976	-0.08768937268544495	-0.08659708973927356	-0.1083180588286637	0.16870285165650445	0.030581428696118407	0.1314555044327236	0.21796032369480917	0.15758550605369145	0.047574159278794	0.20394019875559546	0.17526652452025587	0.19739647626529008	0.018990261723961645	0.13934088953727602	0.08810334293445056	0.1229765957181511	0.11793413882966122	0.003478846369655482	0.06320527687377649
NifA	-0.14062270103118493	-0.15128617563810023	-0.09511589920073817	-0.04564396064788838	-0.1495006172146785	-0.08421302011247023	0.06846220027681144	0.0076684247933266	0.07680644397062307	0.10057232633823364	0.0776094465018267	0.06662676591977457	0.013533834586466165	0.1736605194578486	0.10642277335128866	0.05911545031733563	-0.0032194915148567936	0.15936108929039017	0.045584109527550216	0.03852666492100899	0.1043628972929837	0.12521103754410903	0.10064215264529483	0.14350054240077806	0.10658736393221861	-0.009114826868165438	0.09357473285203058	0.08641254878489757	0.10548510579932419	-0.049215077494731856	0.0664122994052295	0.042815995211910374	0.15724634970510853	0.2951932068978416	0.1375902442673849	0.20253868502101025	0.28653973241561614	0.22225464157907207	0.2625494083467375	0.47374406164665395	0.2350079178044614	0.30092395167022035	0.4816444095312909	0.3712988940011721	0.22324218506465168	0.16915672265240214	0.2165039464332473	0.36812678462324966	0.24870384917517674	0.2855771268968441	0.2328183643187571	0.24459905983865135	0.3749947006820534	0.06447212558760085	0.12996920161099265	0.14041820970336288	0.09649247496851582	0.11010860484544695	0.13833339567825034	0.20617464058155338	0.3870746518036384	0.49974937343358394	0.24850434544071623	0.3286699335403185	1.0	-0.4639384530979189	-0.1484831481689298	-0.038192496165787605	-0.3506502574845073	-0.18689759223930472	-0.05457175276499707	-0.13888203094801682	0.07744984351425828	0.04830733550293644	-0.02169353732590182	0.2004189578423671	-0.06266162919737153	0.2162346163917256	0.159485779124428	0.016456564296312922	0.12637813439070314	-0.042591553510642276	0.18723674858788764	0.11526577638125164	0.2836269778924924	0.006017531390665719	0.08371426077631891	0.20986047207571168
PurR	0.1480342647663936	0.26479881295277996	0.18521178568311325	0.24939712465242708	0.10100624696068529	0.20163593062257634	0.19143131460492027	-0.045344705046197586	0.00307485130737291	-0.025434232347036748	-0.015783239192508635	-0.08053217621167347	-0.007708325540218706	-0.017374281474831357	0.07247721293282959	-0.03601291786680632	0.05776381251636554	-0.003458895996209429	0.16334617638623922	0.12532575219142383	0.12829835783488572	0.13962518235888227	0.00013217122408010074	-0.034666267659197746	0.1442237434381975	0.3046895846581628	0.1797603461389793	0.2417162308756967	0.12357011932817118	0.25277372535817155	-0.0065911046272397415	0.11411364231474208	0.0777989750495642	-0.004236960560605494	-0.03912018853102907	-0.10936046584121996	-0.11005872891183181	-0.1182284068379905	-0.19934662526964175	-0.2539657601715732	-0.12064738961832441	-0.16091223082582076	-0.29693387698100976	-0.2355316151074203	-0.1770470953503161	-0.03473110637289742	0.015758301225701068	-0.018745869649247498	-0.10896145837229891	-0.03879599496253071	-0.014915397947605331	-0.026127507824287084	-0.12721605007543735	0.07573411139789774	-0.06996845347198843	-0.07460691529819574	-0.046117782017232135	-0.07336500455117895	-0.009269442262372349	-0.29313333083953663	-0.40603249417075027	-0.46250202620980313	-0.1747927031509121	-0.3205501315477749	-0.4639384530979189	1.0	0.2024838214940336	0.07296599708225789	0.1167570667963441	0.31012107382885074	0.06250701380316463	-0.1940847142732453	-0.2417112432823352	-0.10075187969924812	-0.06759435903190812	-0.38300477562064367	-0.15337098966321275	-0.19117195975012158	-0.1455554308657215	-0.2342897043604035	-0.10846768662950909	-0.012037556578012195	-0.139525430491652	-0.16193468746493098	-0.3442262372348782	0.03416750832304642	0.17733138817192234	-0.014052544296063542
CsoR	-0.10408857965810048	0.07225775882492301	0.21422461626703576	0.1312659758849861	0.13113629845758676	0.2778164316263295	0.06678138131398147	-0.022561378570805122	0.03620244641454382	-0.019264579358844874	0.16857816182246663	0.09014326861930946	0.033489195625880624	0.023967879898751855	-0.05224254666517039	0.11674709160962107	-0.0347610319330665	-0.08790383919999002	0.21038416937867055	0.09501115974014639	-0.09695632115113655	0.028062694048554222	-0.0011695906432748538	0.04691080936171274	0.075649322310752	0.09655232608885397	0.12253269990897642	-0.029568947243731217	0.053399668325041456	-0.04472125587600843	0.029638773550792405	-0.07261686554695196	-0.13527101335428124	-0.0041721218469058215	-0.0811855509420317	-0.10735046571653013	-0.08390877691741792	-0.0900036160051871	-0.05632738562824973	-0.11199391513609895	-0.1383433708649734	-0.15140587787877655	-0.1724186087108318	-0.10388408833027843	-0.09480168081896283	0.05139465579371314	-0.07406825521515231	-0.16557064302547414	-0.06450205114776993	-0.03154403421489046	-0.02573348794872754	-0.056063043180089527	-0.11723088816568786	0.04040698761829948	-0.13939575306425267	-0.125395578498485	-0.13809897879025923	-0.11907131011608624	0.011025075125625007	-0.11746031746031746	-0.13604409032531578	-0.2155213905410292	-0.2042943178842629	-0.11479195501190788	-0.1484831481689298	0.2024838214940336	1.0	0.13230838289754238	-0.027000336662551902	0.11369468447237496	0.08992381451140288	-0.049220065088093366	-0.10294642077831394	0.11488173169241511	-0.04412773226598835	0.003179590767964688	-0.025957929649995635	-0.09854237584009776	-0.030302123467873664	-0.023997805458920933	-0.21035424381850149	0.0007805583610768214	-0.14274741580318956	-0.004516265788850235	-0.21249890896395218	-0.01877080761605506	-0.1255352311126074	-0.1228269679173057
GguR	-0.08792877716679759	0.14153044302298035	0.13589446252447038	0.007284380104490081	0.05752440803501291	0.18560580555867282	0.14113143555405927	0.08659708973927356	0.041953141560368584	-0.02124964151672714	0.0019077544607788127	0.06361924712278208	0.0648711330565219	-0.08322048903352909	0.03301537425653686	0.006715794461277572	-0.021314480230426813	-0.09038766069402361	0.03836706193344057	0.022007755707677153	0.047718799486277885	0.14361026945473135	-0.050506864175363785	-0.07434257285003554	0.03722989064701555	0.18357585506053692	0.12404892829087645	0.15189964962156635	0.09990897642115239	0.03305028741006746	-0.10415840596516165	-0.009199615955311163	-0.027738500480055862	-0.08098105961420965	-0.10717091235551565	-0.07709073679222933	-0.1538747365927256	-0.06974899936408184	-0.05325502811755758	-0.20300751879699247	-0.1835658798738139	-0.2388084639459345	-0.1560194017381763	-0.2515916657314929	-0.18259828676168033	0.003069863714011397	-0.06685120762104266	-0.07153455778750359	-0.14240327186124516	-0.13936083991072207	-0.07893614633598922	-0.17130138779785284	-0.14478734148804848	0.01696529881918727	-0.07095599695756805	-0.22480330178680533	0.07682140675070762	-0.10264716517662315	0.02320477811444033	-0.06113542562874849	-0.05830247259940897	-0.28175164278856346	-0.2864399805483859	-0.0019027668674172994	-0.038192496165787605	0.07296599708225789	0.13230838289754238	1.0	-0.07293607152208881	0.06105063654160276	0.07791368969687901	0.11156996970037032	-0.009329293382710508	0.03966383620743401	-0.13234329605107295	-0.0013591191910123568	-0.00749884661903515	-0.16982506016284493	0.02178830159977057	-0.2704597314180975	-0.04017257073030836	0.15003927729772193	0.11968478409955237	0.006012543797304206	-0.1771568224042694	0.11149515579994763	-0.11281686804074864	-0.01973840072818863
CblR	0.1133305901569845	0.09694634596441352	0.14490205613536328	0.19501240663848676	0.16225389344006783	-0.02049152732577713	-0.09101110986421278	-0.07087619546378383	-0.19926682377585755	0.039165076871282685	0.0504370378683026	0.020416713425354432	0.05632738562824973	0.011463983341438173	0.04589334031596404	0.056058055586728016	0.13234329605107295	-0.01864113018865572	-0.0868065686604571	0.13003404032469232	0.02750408359206474	0.0930909362959638	-0.1170214092445043	0.027678649359717703	-0.07927031509121062	-0.05193331587675657	-0.02310003865384855	-0.059833663761393534	-0.13561515729622564	-0.008541253631591417	-0.0214990211848028	0.03287572164241449	0.061404755670270206	-0.10539034152545543	0.15641342161373584	-0.1932118854349805	-0.14688711829324555	-0.05068142994301675	0.01947405828002843	0.013488946246212547	0.16605942717490244	0.10999887779149366	-0.13061260115462786	0.07294105911545032	0.05410790658237634	0.0131697402710757	0.04934974251549271	-0.1015349318570057	0.0045910796892729335	-0.01631691168219055	0.07595855309916583	0.14112146036733625	0.03130462973353782	0.1877953590443771	0.035818401725707306	0.13973989700619707	0.14606416538859587	0.126143717502712	-0.0067008316811930325	0.15235850821082558	-0.11316599957605457	-0.07743488073417375	-0.07097095973765259	-0.09647252459506976	-0.3506502574845073	0.1167570667963441	-0.027000336662551902	-0.07293607152208881	1.0	0.05604309280664348	0.07442736193718126	0.17181510991408872	0.07590867716555069	-0.2509083654409656	0.08656716417910448	0.06775396201947655	0.10910111098642128	-0.0325764660407237	-0.012227085125749697	0.12788937517924165	-0.034446813551291165	0.1597152084190576	-0.0705270639284779	0.037997980024688585	-0.07668674172994676	0.09779922442923228	-0.07777403708275664	-0.007847978154341077
LtbR	0.10736044090325315	0.1712515118642377	0.20534171249018068	0.20638411950273694	0.223546428259704	0.3069938527911819	0.2475217895484981	0.10461726455442087	-0.013823115001433933	-0.0484020997768052	0.03610768214067507	0.1475803937704959	0.10403371613112383	0.0738737390740533	0.15524632476714173	0.10982929961720221	0.0579383782840185	0.05099066073143057	0.24130724822005262	0.22507761942168855	0.05911046272397411	0.07019788276661804	-0.04756418409207097	0.04235214902928964	0.03485080861357374	0.2578161822466614	0.15676754074240326	-0.06419780795271761	0.09359468322547662	0.19474307659696505	0.05752440803501291	0.041289791643287325	0.09996882754149054	0.037688749236274764	0.0895148318557588	0.09277671791418846	-0.04198306712053766	0.022706018778289008	-0.02379331413109889	-0.050187658200226935	0.10313096173268993	0.08227783388820309	-0.07238743625232234	-0.04808788139502986	0.05868651728824549	0.21751144029227298	0.07413808152221349	0.09297622164864898	0.09559470816344344	0.13377473534582726	0.26807566179129416	0.16582002269354978	0.1077544607788127	0.20183543435703688	0.04511527575156798	0.09070686666916046	0.019065075624384344	0.21131684933727354	0.17251337298470057	-0.03254654048055462	-0.02047656454569259	-0.12065736480504745	0.01935435603935211	-0.08768937268544495	-0.18689759223930472	0.31012107382885074	0.11369468447237496	0.06105063654160276	0.05604309280664348	1.0	0.2513921619970324	0.009683412511377948	-0.13811892916370527	0.029159964588087135	-0.03955410915348072	-0.0771156747590369	-0.07370914849312335	-0.057040611478946124	-0.028910584920011473	-0.14941582812753276	-0.025558922181074577	0.1904238207458946	0.16116659808725795	0.029843264878614446	-0.23329218568810084	-0.0005960174067008317	-0.14982979837653837	-0.04232222346912056
NnrR	0.0013890447511814362	0.07901096023641192	0.10751006870409856	0.09727053953291188	0.15973515879250363	0.08778413695931371	0.02386812803152159	-0.024775870023317	0.009059963341188793	-0.03827229765957182	0.0181822715993965	0.16471776456065537	0.03360889786655694	-0.035224878115687225	0.019219691018591254	0.12388932530330803	0.09977929899375304	0.030790907617301962	0.2265290090898889	0.17856831132557763	0.08001346650207608	0.07835259791269218	0.10370952256262547	0.0028055212658511953	-0.0342722477836382	0.17880771580693025	0.014082469856232621	-0.021374331350764973	-0.024850683923739698	0.12148530530305864	0.2552725096322897	0.13709148493123355	-0.027174902430204866	-0.07902592301649647	0.17778027157445853	0.006321774585718027	0.008626042718737141	-0.12968989638274792	0.014267010810608612	0.0390204366637988	-0.05610294392698163	0.006311799398995	-0.10708113567500842	-0.045474382473596926	-0.023608773176722903	0.07163929724809537	0.11863738949363459	-0.05087594608411576	-0.05642713749547999	0.04489083405029988	0.04971383683088318	0.07517550094140825	0.002037431888178157	0.2172570730308358	0.016416663549420816	-0.029903115998952606	-0.008665943465629248	-0.05249691392660756	0.023309517575032107	-0.05777877529645008	-0.04811780695519894	-0.11003379094502425	-0.06119527674908665	-0.08659708973927356	-0.05457175276499707	0.06250701380316463	0.08992381451140288	0.07791368969687901	0.07442736193718126	0.2513921619970324	1.0	0.09434282222970361	-0.07596852828588885	0.06837741118966571	-0.06615793214379231	0.10735545330989164	-0.10835297198219429	0.15166024514021373	-0.006401576079502238	0.06314542575343832	0.039903240688786645	0.0030449257472038305	0.1417399219441639	0.1497350341026696	-0.06286612052519358	-0.08736019152358508	-0.008755720146136485	-0.04016758313694684
FixJ	-0.008471427324530231	-0.07096098455092956	0.08936021646155189	-0.1316450329804611	-0.030526565169141758	-0.12119602488809088	-0.06816793226848215	0.04367884886345216	0.017414182221723463	-0.030586416289479917	0.0679634409406601	0.12962505766904825	0.12318607463933466	-0.21772091921345652	-0.13620868090624572	-0.07476651828576417	-0.05579371313856781	-0.1445379618199728	-0.11957006945223755	-0.15736106435242334	-0.025199815459045625	-0.07528024040200003	0.02577837628898116	-0.15871270215339342	-0.19531664983353908	-0.17274778987269168	-0.07604832977967306	-0.21410990161972093	-0.2499657102956396	-0.12112619858102969	-0.12850783675606928	-0.0851806132246038	-0.17365054427112558	-0.06031746031746032	0.05300564844948191	-0.2340253619122433	0.0834848314816893	-0.07822790807865435	-0.014072494669509595	-0.14944076609434032	-0.1330764722752154	-0.20100749385902567	-0.06190351500642153	-0.04876619409219567	-0.05513036322148655	-0.040985548448235015	-0.10025810795645831	-0.27448471926083867	-0.2373421114976496	-0.19632414369256473	-0.2490330303370366	-0.1633761019464083	-0.1322884325240963	0.0021371837554084215	-0.06969912343046672	-0.13064751430815846	-0.05261661616728388	-0.05306051197645856	-0.12880709235776008	0.0033591441289791643	0.04347934512899163	0.021583810271948528	-0.10990411351762491	-0.1083180588286637	-0.13888203094801682	-0.1940847142732453	-0.049220065088093366	0.11156996970037032	0.17181510991408872	0.009683412511377948	0.09434282222970361	1.0	0.031763488322797045	-0.062088055960797514	-0.023618748363445928	0.12399905235726132	0.11218843127719796	0.1619845633985461	0.1374855048067931	0.12569982169353733	-0.07299093504906545	0.2678562076833876	0.12758014439082782	0.11862741430691155	-0.1310764473372486	-0.018710956495716906	-0.20325689846506814	-0.02175837603960149
AcnR	-0.20502749410840534	-0.26921283307771915	0.059369817578772806	-0.1354106659684036	-0.1783787827778401	-0.14778488509831794	-0.1070711604882854	0.12641803513759522	0.011099889026047706	0.05113031334555294	-0.10054240077806456	0.07048716318158581	0.046317285751692666	-0.038406962680332675	0.09004351675207921	-0.025818277035873267	-0.024775870023317	-0.07147969426052694	-0.17684759161585556	-0.2186136984251674	-0.2049427050212596	-0.033514133592688185	-0.07698100973827604	-0.13569994638337135	-0.20025935485479868	-0.15267771418596243	-0.05783862641678824	-0.051065474631853264	-0.11178942380827692	-0.13898178281524706	0.056162795047319795	-0.034352049277422414	-0.26238980535916906	-0.09205351687676903	0.04767391114602426	-0.020795770520829437	0.09902118480280303	0.10124565144203793	0.045269891145774885	-0.06518036384493572	-0.022366862429706105	-0.05401314230850759	-0.007763189067195352	0.11693163256399705	-0.0191997406451452	-0.12248781156872281	-0.1941894537338371	-0.23777603212010126	0.035224878115687225	0.023045175126871906	-0.13661267596852827	-0.09135525380615718	-0.021010237035374506	-0.14565518273295178	-0.11311113604907792	0.04185837728649983	-0.05472138056584247	-0.04108530031546528	-0.10174939837155077	0.10247259940897019	0.1096347834761032	0.1022481577077021	-0.05752939562837442	0.16870285165650445	0.07744984351425828	-0.2417112432823352	-0.10294642077831394	-0.009329293382710508	0.07590867716555069	-0.13811892916370527	-0.07596852828588885	0.031763488322797045	1.0	0.13368994625868152	0.25473883714260775	0.28013067494607163	-0.10818838140126436	0.06947966932256013	-0.012366737739872069	0.031209865459669073	0.009094876494719385	0.027254703923989078	0.11644783600793027	0.09781917480267834	0.09110088654472001	-0.18836394468758963	-0.11018840633923116	0.00273569495879001
MetJ	-0.13709148493123355	-0.015154802428957967	-0.007224528984151922	-0.16275265277621914	0.02540929438022918	0.006491352760009476	0.024910535044077857	0.1102382822728463	0.08517562563124229	0.07028267185376376	-0.031384431227322034	-0.029673686704322997	0.07175899948877168	0.19173057020661105	-0.010032544046683875	0.011942792304143444	0.19725682365116773	-0.06621279567076896	-0.00040648885896332873	-0.07535505430242273	-0.12284193069739024	-0.06144964401052382	0.037688749236274764	-0.07964438459332411	0.07755957056821157	0.0021770845023005273	-0.022381825209790644	0.016386737989251738	0.06511053753787453	0.08345989351488173	0.24632476714173493	0.03494557288744249	-0.10940535418147358	-0.10495642090300378	-0.09173431090163219	-0.08279155600443895	0.19145126497836631	0.05275128118804474	0.021504008778164316	-0.16588486140724948	-0.15834860783800297	-0.11888676916171025	-0.12311624833227347	-0.039274803925235975	-0.14458783775358794	-0.007488871432312124	-0.0421476577014676	-0.06432748538011696	-0.01397274280227933	0.021409244504295565	-0.05723512762004514	-0.16394967518298234	-0.06918041372086933	-0.1908028778413696	-0.12066733999177047	-0.06630755994463772	-0.01182807765682864	0.05718525168643	-0.02696542350902131	-0.191700644646442	0.09033279716704697	0.014441576578261575	0.00460105487599596	0.030581428696118407	0.04830733550293644	-0.10075187969924812	0.11488173169241511	0.03966383620743401	-0.2509083654409656	0.029159964588087135	0.06837741118966571	-0.062088055960797514	0.13368994625868152	1.0	0.050402124714772005	0.21960622950410852	0.0051895908926545215	0.0630656242596541	0.047190114589957484	-0.053160263843688826	0.05365902317984015	-0.09578423671118094	0.16380503497549845	0.066601827952967	-0.021823214753301165	-0.06427262185314031	-0.03974363770121822	-0.09124552675220389
FadR	0.10921083804037457	-0.12289679422436689	0.21894287958702727	-0.1209765707801843	-0.024785845210040024	0.07628274666766419	0.08554470753999427	0.03288569682913752	-0.05678624421750895	0.21271836307185876	0.005349193880222945	0.12104140949388396	0.22731704884100798	0.017144852180201748	0.05691592164490829	0.16719161086796594	0.024426738488011072	-0.10419830671205377	-0.05805808052469482	-0.031164977119415453	0.026406813052531827	0.030416838115188468	-0.06487612064988342	-0.06563922243419494	0.04322497786755446	-0.15028366937243606	-0.03558897243107769	0.039723687327772164	-0.039279791518597486	0.039075300190775444	0.2238556590481178	0.13825359418446614	-0.061978328906844224	0.08717565056920909	0.10947019289517326	0.17625406800583548	0.06264167882392549	-0.08995872766493347	0.04074115637352087	0.08613324355665282	0.11611366725270889	0.07669671691666978	0.12276711679696754	0.2351226324517762	0.05261162857392237	0.1612613623611267	0.06259180289031036	-0.07548473172982206	-0.06847716305689597	0.08615319393009888	0.026895597201960122	0.06160924699809225	0.09945011783189317	-0.005194578486016035	0.09706604820508984	0.14099178293993692	0.21010985174378732	0.11359493260514471	0.055539345877130636	0.28449980673075725	0.08513572488435017	0.20402000024937966	0.07522038928166187	0.1314555044327236	-0.02169353732590182	-0.06759435903190812	-0.04412773226598835	-0.13234329605107295	0.08656716417910448	-0.03955410915348072	-0.06615793214379231	-0.023618748363445928	0.25473883714260775	0.050402124714772005	1.0	0.21255876008429034	0.1578747864686592	0.1105026247210065	0.09145001808002594	0.11267721542662627	0.05916532625095076	-0.04947443234953054	-0.07361937181261612	-0.05996832878215439	0.1727627526527762	-0.04928490380179304	0.03938951857255078	0.07303582338931906
GulR	-0.05275128118804474	-0.02546914550056734	0.1751617850596641	-0.1408421551390915	0.2494420129926807	-0.035623885584608286	0.03431214853053031	-0.06073641815982743	-0.013853040561603013	0.05813788201847903	0.1305228244741206	0.06247210064963404	0.2873128093866507	0.14953553036820907	-0.03971371214104914	0.03623735956807442	-0.02060125437973042	-0.20353620369331288	0.0063367373658025665	0.02291051010611105	-0.16090225563909774	0.07461689048491876	0.0093642065362411	-0.1408072419855609	-0.16532126335739847	-0.2270128056459557	-0.03910023815758301	-0.0756842354642826	-0.11409369194129602	-0.18775047070412348	0.11168468434768514	-0.03305527500342897	-0.08497612189678176	-0.09880671828825796	0.07498098480030924	0.025060162844923253	0.03123480342647664	0.04133966757690245	0.1625830746019277	0.16851831070212844	0.10158480779062083	0.12807890372697914	0.12810882928714823	0.2381750395890223	0.1813114876744099	0.10988416314417886	-0.03854162770109353	0.037449344754922134	0.09202359131659996	0.11134552799910223	0.02001271836307186	0.14252796169528298	0.15830870709111086	-0.022760882305265653	0.11750520580057108	0.2192271724086335	0.1618598735645083	0.32208631030312096	0.24761156622900535	0.22929213581216723	0.3579171810122321	0.2878315190962481	0.08318058828663699	0.21796032369480917	0.2004189578423671	-0.38300477562064367	0.003179590767964688	-0.0013591191910123568	0.06775396201947655	-0.0771156747590369	0.10735545330989164	0.12399905235726132	0.28013067494607163	0.21960622950410852	0.21255876008429034	1.0	0.25647451963241436	0.16351076696716918	0.15302185812790683	0.2310427810820584	0.058771306375391213	0.06994351550518087	0.18938141373333833	0.22309255726380628	0.08542999289267945	-0.015209665955934613	-0.13310639783538447	0.02625718525168643
