	CsoR	PurR	CblR	MetJ	FixJ	AcnR	GguR	LldR	RbkR	HutC	PhnF	ModE	Rex	CzrA	IscR	KdgR	MetR	SahR_SamR	MntR	NrtR	NsrR	Phr	BirA	NagC	NrdR	ThiR	ArgR	FUR	Zur	DasR	PrpR	SiaR	Irr	LiuQ	TrpR	HcpR	HisR	TtrR	AraR	GulR	NmlR	NorR	FnrN_FixK	QorR	NikR	ZntR	HypR	FabR	PdhR	AgaR	AmtR	NifA	NadQ	CcpA	NagR	XylR	PhrR	VanR	NagQ	PdxR	HexR	PaaR	GlcC	HrcA	SoxR	LexA	PsrA	PhnR	TyrR	ExuR_UxuR	RutR	NnrR	LiuR	LtbR	NiaR	SdaR	RbsR	GntR	NtrC	CueR	MerR	FruR	PhsR	BioQ	NarP	CadR-PbrR	FadP	FadR
PdxR	0.2555650456413815	0.010777771846474136	-0.1564725350984893	0.009966369508354242	-0.06769337532696311	-0.04125340308546416	-0.12944536379650884	0.2632199861207495	0.1642929589494475	0.24010569583088667	0.12925852773181018	0.476314525169487	0.35865050979554797	0.29654086371643623	0.24255591736507767	0.18138578978273634	0.3268616879303902	0.27204932472108045	0.3288261356963647	0.3636150109432552	0.3491645758821331	0.196375380344846	0.263604334596701	0.24414669300165484	0.28079325254897775	0.39017242299685045	0.31069769924731755	0.32480115304542784	0.4006726098329152	0.049233972134735494	0.10487375220199648	0.0642982971227246	-0.001633481022794	0.03332621576896386	0.3487642128863503	0.14769124005765227	0.30203918219185394	0.18223455933379598	0.1847221480809267	0.2729034324454172	0.1061869428281642	0.2746863823199701	0.2547376287834303	0.1643997224149896	0.20590401964447766	0.21669780601078312	0.1220626701542732	0.24473923023541344	0.13894731222975498	0.19005498318475417	0.142112848983078	0.17122724603640635	0.1708322212139006	0.1690973148988416	0.28934500613889924	0.22760369401590774	0.255282122457695	0.14604174451502697	0.31367639993594193	1.0	0.4103720706774142	0.3720653392409118	0.18631292371750388	0.2576736240858378	0.2735760422783324	0.2845032829765654	0.2804355949394117	0.13458068648908345	0.19213153258954785	0.21906795494581754	0.26995142262317834	0.19934340468691614	0.16736774675705973	0.2358298190359259	0.36668446057759035	0.4262211071371377	0.42391501628142847	0.38236267549244646	0.38439118133774625	0.2369935408103347	0.17463300058719905	0.1939198206373779	0.01601985800459083	0.1906528585917899	0.16201889713340095	0.2812736881439172	0.10709443228527198	0.14265734265734265
HexR	0.08190893076389259	-0.057299951956440505	0.07781989003363049	0.15284257727005818	-0.11651630811936156	-0.11795761490417979	-0.03563764479795014	0.39283083328884855	0.20190038968664922	0.27437143009662096	0.26000640580793255	0.41258207441413547	0.44312710190572785	0.2193615544760583	0.23400416377515615	0.19312977099236642	0.29981316393530133	0.3308012598088934	0.24109325788715102	0.3102706453851492	0.2991725831420488	0.30564244915389954	0.28403886190145733	0.24628730048577377	0.27100304275876796	0.28464741365504725	0.39922062670154274	0.2735119841990071	0.3382266588373459	0.08500507126461325	0.02412854321251268	0.01548604067688037	-0.01549671702343458	0.250536486414349	0.1821438103880852	0.09624192601291838	0.31730635776437305	0.2404900443068382	0.09691453584583355	0.2550472428335024	0.13202370148935033	0.22704852399508887	0.2816793893129771	0.21253403085464154	0.19084503282976564	0.2320930977419527	0.07314898841616399	0.18889126141034537	0.15364864143490098	0.27673090268510114	0.2714354347942134	0.24920728126834998	0.2239256926279827	0.10998238402818555	0.1266321464794747	0.12225484439224897	0.17347995515934447	0.1920621363369455	0.42653605936048683	0.4103720706774142	1.0	0.5035178561896119	0.2194896706347088	0.2598676133027278	0.23342230288795174	0.25096354027651735	0.2555436929482731	0.34286553141514975	0.31335610953931564	0.14808092670688092	0.44589761383654514	0.0222868734319116	-0.018582181177601024	0.09485933913414829	0.29001227779853733	0.3964981583302194	0.2896279293225858	0.2680350184166978	0.32202530294133347	0.2766615064324988	0.21631345753483158	0.25184967704051675	0.23634762184380506	0.1593925158810655	0.11202690439331661	0.07709389846794427	0.010820477232690973	0.0004057011690599477
PaaR	-0.049746436769337536	-0.10305343511450382	0.06208295521272621	0.14808092670688092	-0.007542838840548764	0.09406928948913681	-0.0082848449260663	0.3697699247317568	0.2604441360166551	0.3458228794106657	0.385501521379384	0.3429189131479208	0.2750493781028132	0.24599370095553302	0.21711418352639728	0.199439491805904	0.31651096994608446	0.32351465328564566	0.2850691293439385	0.31214968237869	0.32726205092617305	0.24326055623765547	0.22780654460043773	0.2648748198366519	0.22690439331660706	0.3196818448726846	0.35025890140393956	0.3822826028932899	0.3659317781455186	0.06938557625580527	-0.04804355949394117	0.13049698393209844	-0.02151817648000854	0.14409331126888378	0.17315966476271819	0.1589174184594032	0.20402498265093685	0.164623925692628	-0.010681684727486254	0.15178561896119147	0.33983344899375434	0.34685848502642397	0.28758874713073185	0.05960070463887258	0.2637431271019057	0.15261303581914268	0.09294827310094486	0.32412854321251267	0.2015213793839748	0.258346233918753	0.16128756739443761	0.09869748572038649	0.15454011637217743	0.18350504457374686	0.1838840548764213	0.2894624459509956	0.18841616398868308	0.23807185181230983	0.24967170234345806	0.3720653392409118	0.5035178561896119	1.0	0.21197886083382267	0.31756792825495117	0.2645972348262425	0.4743287247104041	0.2929642876207762	0.27370949661025995	0.23891528319009234	0.12723536005978753	0.32091496289969573	0.07975764693321945	0.09329525436395665	-0.002199327390167085	0.3305663801847008	0.4625527144611114	0.40348048897667216	0.2565792985640314	0.40460150536486417	0.2757326642822826	0.15778572572465702	0.31802167298350503	0.15184433886723964	0.2051299845192975	0.21134361821384723	0.04914322318902471	0.004799017776117013	0.07733411626541398
GlcC	-0.07367746757059734	-0.14660225270912294	0.09121336678588587	0.1262638125233545	0.11310521539529172	0.04915923770885603	-0.13418032349330059	0.5255591736507768	0.3885709710137191	0.2479528105482304	0.16457054395985693	0.29034324454171784	0.3800138792505205	0.0802807879143757	0.3457321304649549	0.2062990444669834	0.25187636790690227	0.36155447605829283	0.31428495168953186	0.3695563978006726	0.3009395184967704	0.24103987615437997	0.17131265680884	0.22627448886990872	0.35514332995249026	0.2831687396572893	0.3351251801633481	0.2480702503603267	0.3586878770084877	0.05781241659104255	0.05452410185234613	0.07555650456413815	0.003592590615491379	0.06626274488869908	0.07128062776917739	0.16182138472214808	0.2086531788821865	0.2077029840388619	0.06012384562002883	0.17611701275823413	0.17495329098382534	0.10659264399722415	0.14078364383707895	0.18795708108685208	0.18565632840442	0.3116478940906422	0.2388779159771526	0.26666310788448194	0.256253669994128	0.2026744248118294	0.28872577803875515	0.19797149415470025	0.13719105322158756	0.00916030534351145	0.07591416217370416	0.058661186142102174	0.18301927080553035	0.20130251427961351	0.20144664495809533	0.18631292371750388	0.2194896706347088	0.21197886083382267	1.0	0.34947952810548233	0.29017776117012756	0.364981583302194	0.3157796402071211	0.2719478994288155	0.2530721187209737	0.23983878716703144	0.19647146746383387	0.011017989643943842	-0.06720226338546949	0.0033790636844071957	0.23941173330486307	0.16578764746703678	0.12911973522660544	0.156611327603694	0.09714407729674905	0.2764052741151978	0.22175839427747826	0.13387604761650562	-0.01892382426733572	0.32862862328511183	0.16261677254043666	0.017183579778999626	0.16982330646452784	0.13598996423423904
HrcA	0.058639833448993754	-0.1802914642609299	0.0698927027171302	-0.03201302514279614	0.054412000213526934	0.06193348636096728	0.04754710937917045	0.3940586131425826	0.21544333529066353	0.36213099877222016	0.25243687610099824	0.3586932151817648	0.3111888111888112	0.1855442267656008	0.2105268777024502	0.1476058292852186	0.26975391021192546	0.3208936102065873	0.24633534404526772	0.2269684513959323	0.24465915763625687	0.17216676453317675	0.17222014626594778	0.12938664389046067	0.17854588159931672	0.2602092563924625	0.25396893183152724	0.36855282122457694	0.3544920728126835	-0.07753696684994395	-0.10929375967543907	0.05137991779213153	0.024987989110126514	0.14592430470293066	0.14183526397266855	0.09770992366412214	0.16072172102706453	0.14537981102866598	0.03676399935941921	0.11323333155394225	0.1615811669246784	0.11730635776437304	0.15118774355415576	0.185197245502589	0.27296749052474245	0.19483264826776278	0.2495916297443015	0.2071371376714888	0.12788127902631719	0.19948219719212085	0.08083061976191747	0.162889019377569	0.1512037580739871	0.015395291731169594	0.20300005338173277	0.1778305663801847	0.22029039662627448	0.14237975764693322	0.2756632680296802	0.2576736240858378	0.2598676133027278	0.31756792825495117	0.34947952810548233	1.0	0.21087919713873912	0.34394384241712483	0.3489136817381092	0.26657769711204826	0.28934500613889924	0.2591576362568729	0.2120215662200395	0.05452944002562323	0.17787327176640153	0.04755244755244755	0.3235520204985854	0.331751454652218	0.24530507660278653	0.21784017509208348	0.22387764906848875	0.17843377996049753	0.12400042705386218	0.07552447552447553	0.08268296588907276	0.23590455346180536	0.16925746009715475	0.21390060321358031	0.1031441840602146	0.23643837078951582
SoxR	0.08709763518923824	0.0011583836011316928	-0.051951102332781725	0.028393743660919235	-0.097549778465809	0.05436395665403299	0.15363262691506965	0.4173490631505899	0.1676666844605776	0.28572038648374526	0.3066513639032723	0.22649869214754711	0.2785138525596541	0.12291143970533283	0.2200715315219132	0.2382586878770085	0.2507500133454332	0.38241605722521754	0.27018096407409387	0.3443228527197993	0.3592323706827524	0.27809213687076284	0.23689745369134682	0.23888859232370682	0.34532642929589497	0.377590348582715	0.31185074467517215	0.2517856189611915	0.30215662200395027	0.02276730902685101	0.06662040249826509	0.0858751935087813	0.10156408477019165	0.13260022420327763	0.12294880691827256	0.017861527785191907	0.2574547589814765	0.04418406021459457	0.010286659904980516	0.1355842630651791	0.15830352853253615	0.12490791651096994	0.10819409598035552	-0.017962953077456895	0.1898467944269471	0.3184380504991192	-0.0027331447178775424	0.12538301393263226	0.08970266374846528	0.2657823092937597	0.25536219505685154	0.2752041851278493	0.2157262584743501	0.15626434634068223	0.24039929536112742	0.2465488709763519	0.2929856403138846	0.193466075908824	0.24064485133187424	0.2735760422783324	0.23342230288795174	0.2645972348262425	0.29017776117012756	0.21087919713873912	1.0	0.38549084503282977	0.33195430523674796	0.20760155874659691	0.2681417818822399	0.2181924945283724	0.22348262424598303	0.061992206267015425	0.20090215128383068	0.10136123418566166	0.18289649282015694	0.31232584209683445	0.29436288901937757	0.23282442748091603	0.3119414936208829	0.22545241018523463	0.1931137564725351	0.15101158383601132	0.0053435114503816794	0.11366572358938772	-0.01807505471627609	0.207708322212139	0.07939465115037635	0.11102332781722095
LexA	-0.0813324080499653	-0.09135749746436769	0.006768803715368601	-0.09902845246356697	0.05628036086051353	-0.056888912614103455	-0.06255271446111141	0.4236587839641275	0.34345273047563124	0.3269791277424865	0.3811722628516522	0.4422836705279453	0.25387284471253935	0.2524101852346127	0.3993967864196872	0.35244221427427536	0.3473762878343031	0.48956920941653764	0.41964981583302197	0.4940853040089681	0.43784764853467145	0.40499653018736986	0.21778679335931245	0.3553088133240805	0.4668766348155661	0.5314204879090375	0.49193402017829496	0.58346233918753	0.5523834943682272	0.11680990764960231	0.048326482677627715	0.050125447072011955	0.06662040249826509	0.12003416430897347	0.11437570063524262	0.19233972134735494	0.25964874819836653	0.19065819676506698	0.011007313297389633	0.11427427534297763	0.2071104468051033	0.09455506325735333	0.18852826562750227	0.21658570437196392	0.16210430790583463	0.2954732290610153	0.19412267122190785	0.32865531415149735	0.20325094752575668	0.3132066406875567	0.30099290022954145	0.3362728874179256	0.26320930977419527	0.26784818235199914	0.3389206213633695	0.28187690172422997	0.2590562109646079	0.21461058025943522	0.28591789889499813	0.2845032829765654	0.25096354027651735	0.4743287247104041	0.364981583302194	0.34394384241712483	0.38549084503282977	1.0	0.42772647200128117	0.3816473602733145	0.2556344418939839	0.21910532215875728	0.27660812469972773	0.002145945657396039	0.01928682005017883	0.08499439491805905	0.27541771205893345	0.366054556130892	0.22642929589494476	0.21479741632413388	0.3149895905621096	0.22540970479901778	0.26893183152725136	0.1899855869321518	0.2617252976031602	0.13875513799177921	0.27776117012758234	0.21499492873538675	0.11579565472695244	0.21988469545721454
PsrA	0.007158490364597235	-0.08048897667218279	-0.038242673357177175	0.030427587679496076	-0.13975871456787486	0.06875567180910692	-0.13953451129023647	0.3473976405274115	0.31417818822398974	0.304083702556985	0.24367159557999252	0.43928361714621256	0.3645278385736401	0.27672556451182406	0.31482944536379653	0.3620669406928949	0.34153098809587357	0.4342924251321198	0.4133294186729301	0.4108898734852933	0.41629744301500027	0.3669567074147227	0.4110873858965462	0.3770138258687877	0.4905514332995249	0.32080286126087654	0.3813270698766882	0.4514813430843965	0.4928148187690172	0.03319809961031335	0.008279506752789196	-0.06413281375113436	-0.0039769390914429084	0.12376020925639246	0.15585864517162226	0.16269684513959323	0.21805370202316768	-0.009907649602306091	0.009203010729728288	0.12156088186622538	0.17894624459509956	0.3006779480061923	0.10644317514546522	0.1466769871350024	0.1031441840602146	0.09759248385202583	0.17287674157903166	0.20989163508247477	0.13054502749159239	0.2696738376127689	0.28333956120215664	0.28724176586772004	0.17745689425078737	0.3102172636523782	0.31531521913201305	0.11895051513372124	0.20673677467570598	0.16297443015000268	0.3500400362995783	0.2804355949394117	0.2555436929482731	0.2929642876207762	0.3157796402071211	0.3489136817381092	0.33195430523674796	0.42772647200128117	1.0	0.3413388138578978	0.35574120535952597	0.2306838199967971	0.21764800085410774	-0.06344418939838788	0.07107243901137031	0.08735920567981637	0.25255965408637165	0.31439705332835105	0.278561896119148	0.27628249612982436	0.3562109646079112	0.3078311001975124	0.20063524261997545	0.12820690759622058	0.04382640260502856	0.021923877649068488	0.06363636363636363	0.04838520258367587	0.22927454225164148	0.039187530027224686
PhnR	-0.04255591736507767	0.023295788181284364	-0.03887791597715262	-0.018902471574227298	-0.09549991992740084	0.028078791437570062	0.01988469545721454	0.27686969519030585	0.18279506752789196	0.16167725404366626	0.14310041103934235	0.32709656755458283	0.31256072172102706	0.19105322158757274	0.302295414509155	0.11111407676293172	0.14860940586131427	0.2216089254257193	0.17518817060801795	0.25521806437836975	0.2059520632039716	0.22290076335877862	0.16179469385576256	0.12338653712699514	0.26467196925212194	0.2793359312443282	0.29329525436395665	0.3755031228313671	0.37276463994021247	0.2990764960230609	0.06040143063043826	-0.020370469225431058	-0.008813324080499653	0.026183739924197938	0.0740991832594886	0.17440879730956066	0.11473869641808573	0.1150536486414349	-0.035749746436769335	0.1593978540543426	0.17682165163081193	0.2460043773020872	0.2706080179362622	0.1934820904286553	0.01996476805637111	0.26279293225858114	0.27614904179789673	0.21232584209683447	0.10721187209736828	0.2031441840602146	0.198724176586772	0.24770725457748358	0.15417712058933433	0.10342710724390114	0.15723589387711526	0.1814551860353387	0.07046388725778038	0.15520204985853842	0.4341109272406982	0.13458068648908345	0.34286553141514975	0.27370949661025995	0.2719478994288155	0.26657769711204826	0.20760155874659691	0.3816473602733145	0.3413388138578978	1.0	0.3900763358778626	0.23100944856670047	0.3221320664068756	-0.08911546468798377	0.05442267656008114	-0.14545988362782256	0.26893183152725136	0.38037153686008646	0.24633534404526772	0.14489403726044947	0.2839748038221321	0.1404633534404527	0.19039662627448886	0.29843591522980834	0.42128329685581595	0.02725671275289596	0.04462712859659425	0.22002348796241927	0.19028986280894677	0.07893023007526824
TyrR	-0.01136497090695564	-0.10333635829819036	-0.14640474029787007	-0.008290183099343405	-0.19201943095072865	0.13608071317994982	-0.040041637751561415	0.3896065766294774	0.18371323333155395	0.3479795014146159	0.15304008968131105	0.3090962472641862	0.3630278118827737	0.31171195216996744	0.21547536433032616	0.14217156888912613	0.2193935835157209	0.21619067954945817	0.2214968237869001	0.3042705386216837	0.2059680777238029	0.29464581220306413	0.3658250146799765	0.20483638498905674	0.20776704211818717	0.2719318849089841	0.2824267335717717	0.30593604868414026	0.3538888592323707	0.06398868307265254	-0.09548924358084664	0.0793466075908824	-0.06125020018149789	0.08043025676613463	0.030924037794266803	0.0017936262211071371	0.0256712752895959	0.15219132013025144	-0.03947045321091123	0.14638872577803874	0.1386110073132974	0.004718945176960444	0.16983932098435917	0.029375967543906475	0.3092670688090535	0.08334489937543373	0.03816793893129771	0.12383494368227192	0.13345967010089146	0.1829658890727593	0.15945657396039076	0.283206106870229	0.13568568835744407	0.11593444723215715	0.3019324187263119	0.1963860566914002	0.24249185928575243	0.1599583622484386	0.18561896119148028	0.19213153258954785	0.31335610953931564	0.23891528319009234	0.2530721187209737	0.28934500613889924	0.2681417818822399	0.2556344418939839	0.35574120535952597	0.3900763358778626	1.0	0.2942668019003897	0.2520632039716009	-0.1543853093471414	0.01568355308813324	-0.004345273047563124	0.24145091549671702	0.3238296055089948	0.15680884001494688	0.2681738109219025	0.3226765600811402	0.1972027972027972	0.29604975177494264	0.16398334489937544	0.20341109272406982	0.17063470880264772	0.0014786739977579672	0.09846794426947099	0.23928895531948968	0.07624512891688465
ExuR_UxuR	-0.15291197352266053	-0.30788448193028345	0.004681577964020712	0.042038114557198525	-0.11292905567714728	0.08806384455239417	0.15277318101745582	0.4893610206587306	0.30322425665937114	0.2586878770084877	0.2194576415950462	0.2721187209736828	0.3291731169593765	0.30167084823573376	0.3031281695403833	0.17470239683980143	0.3640794320183633	0.28838413494902043	0.3250947525756686	0.3705653125500454	0.25683553088133243	0.3448780227406182	0.35525543159130946	0.21953237602092565	0.22666417551913734	0.18347301553408424	0.272946137831634	0.24310574921261943	0.21123685474830514	0.0772540436662574	0.09238242673357178	0.24068221854481398	0.14580152671755725	0.26574494208081995	0.11094325521806438	-0.04258260823146319	0.1465328564565206	0.18211178134842257	0.09787540703571238	0.18625420381145572	0.1135429456040143	0.00879730956066834	0.10850904820370469	0.1461058025943522	0.13324080499653018	0.076314525169487	0.0858858698553355	0.10964074093845086	0.054871083115357926	0.16341749853200235	0.24663961992206268	0.29157102439545185	0.2734372497731276	0.11424758447659211	0.16496023060908557	0.20590935781775477	0.20243420701435969	0.20994501681524583	0.12236160785779106	0.21906795494581754	0.14808092670688092	0.12723536005978753	0.23983878716703144	0.2591576362568729	0.2181924945283724	0.21910532215875728	0.2306838199967971	0.23100944856670047	0.2942668019003897	1.0	0.3222761970853574	-0.20565846367373086	0.022943468744995463	-0.05536219505685155	0.1348849623658784	0.09691987401911066	0.10295200982223883	0.028335023754871083	0.08473282442748091	0.155896012384562	0.09144824641007847	0.22046655634441895	0.021133828004057012	0.13258954785672342	-0.02985106496556878	0.13917685368067048	0.014904179789675972	-0.05333902738482891
RutR	-0.03602199327390167	0.011188811188811189	0.07258848022206801	-0.043837078951582766	-0.10008007259915656	0.07290877061869429	0.06856349757113116	0.45104895104895104	0.2220733465008274	0.2509101585437463	0.27884481930283456	0.3275716649762451	0.2947739283617146	0.1955746543532803	0.27974697058666526	0.1726952436876101	0.32269791277424864	0.3498371857150483	0.32830299471520846	0.38795708108685206	0.2971173864303635	0.3670688090535419	0.3274488869908717	0.22745956333742592	0.23277638392142208	0.2657929856403139	0.3080499653018737	0.3210217263652378	0.39071691667111513	0.033737255111300914	0.14181924945283725	0.1538888592323707	0.019692521219238777	0.1820103560561576	0.18806384455239417	0.17099236641221374	0.2966956707414723	0.09117066139966903	0.19072225484439226	0.07158490364597235	0.23522126728233597	0.21250733998825602	0.27565792985640314	0.3397747290877062	0.21486681257673623	0.14965034965034965	0.1275449741098596	0.07960817808146052	0.018672930123311803	0.1687503336358298	0.14785672342924253	0.1827416857951209	0.2399028452463567	0.1451822986174131	0.1528639299631666	0.1370949661025997	0.2173704158436983	0.13292585277318103	0.25277318101745583	0.26995142262317834	0.44589761383654514	0.32091496289969573	0.19647146746383387	0.2120215662200395	0.22348262424598303	0.27660812469972773	0.21764800085410774	0.3221320664068756	0.2520632039716009	0.3222761970853574	1.0	0.0005605081940959803	-0.09420274382106443	0.04524635669673838	0.08403352372818022	0.1779533443655581	0.14421075108098008	0.18082528158864036	0.23549885229274542	0.321795761490418	0.06786953504510757	0.16921475471093791	0.22331180270111567	0.055976084983718574	0.08582714994928735	0.05226071638285379	0.052175305610420115	-0.05544226765600811
NnrR	0.15582127795868253	0.1074681044146693	-0.07433940105695831	0.008183419633801313	0.09081300379010303	-0.07182512144344205	-0.10667805476965782	-0.13134041530988097	-0.07546041744515027	-0.08073987081620669	-0.12679762985106496	0.01417818822398975	-0.023247744621790422	-0.11849677040516735	-0.03987081620669407	-0.07489457107777718	-0.1504083702556985	-0.13981209630064592	-0.08076122350931511	-0.0800352319436289	-0.031174931938290715	-0.13551486681257674	-0.128228260289329	-0.03997757967223616	-0.02767842844178722	-0.00037367212939732025	0.00904286553141515	-0.0002348796241926013	0.04215555436929483	-0.08014199540917098	-0.03475684620722789	0.030859979714941546	-0.14649015107030375	-0.12933860033096675	0.11579031655367533	0.201633481022794	0.222665883734586	-0.10784177654406663	0.1163401484012171	0.17663481556611327	0.07920247691240058	0.1623071584903646	0.24770725457748358	-0.009325788715101693	-0.01688464207548177	-0.028895531948967063	-0.07496396733037955	-0.15417178241605722	0.07324507553515187	0.014738696418085732	-0.06625206854214488	-0.05135322692574601	-0.0700101425292265	0.08099076496023061	-0.0007420060855175359	-0.05944589761383655	-0.0530934714140821	0.04840655527678429	0.024977312763572304	0.19934340468691614	0.0222868734319116	0.07975764693321945	0.011017989643943842	0.05452944002562323	0.061992206267015425	0.002145945657396039	-0.06344418939838788	-0.08911546468798377	-0.1543853093471414	-0.20565846367373086	0.0005605081940959803	1.0	0.08235733731916937	0.2724710404099717	0.05555436929482731	0.041184006832861796	0.08605135322692574	0.2248438584316447	0.20715849036459724	-0.05018416697806011	-0.06572358938771153	0.09716542998985747	0.175140127048524	0.09192868200501789	0.040377942668019	-0.013905941386857417	0.07582341322799338	-0.03874979981850211
LiuR	0.2415149735760423	0.021544867346394065	-0.07230021886510436	-0.07220413174611648	-0.0803875513799178	-0.08440719585757754	0.009528639299631667	0.026520044840655527	0.08466342817487855	0.024710404099717077	0.015283190092350398	0.19654086371643623	0.10975818075054716	0.049687716863289384	0.151096994608445	0.16904927133934766	0.008818662253776758	-0.006619334863609673	0.044312176373245075	-0.025521806437836973	0.12259114930870656	-0.029231836865424653	0.020680083275503122	0.06595846901190412	0.13209309774195271	0.06777878609939679	0.034004163775156145	0.1442214274275343	0.1105001868360647	-0.04752575668606203	-0.07124859872951476	0.08441253403085464	0.06144237441947366	-0.08724710404099717	0.08790369935408103	0.14210217263652378	0.17662413921955908	0.0921849143223189	0.1270645385149202	0.15433726578764748	-0.0028932899161906796	0.01999145892275663	0.11123685474830514	-0.14979981850210858	-0.12086691934020179	-0.05028025409704799	-0.007339988256018791	-0.018966529653552555	-0.08557091763198633	0.031516575028025406	0.024278012064271607	-0.025254897773981745	0.11145038167938931	0.17737682165163082	0.11690065659531308	0.1282122457694977	0.13736721293973203	0.0961565152404847	0.19717610633641167	0.16736774675705973	-0.018582181177601024	0.09329525436395665	-0.06720226338546949	0.17787327176640153	0.20090215128383068	0.01928682005017883	0.07107243901137031	0.05442267656008114	0.01568355308813324	0.022943468744995463	-0.09420274382106443	0.08235733731916937	1.0	0.20638979341269417	0.11088453531201622	0.2187796935888539	0.20331500560508195	0.17090695563978006	0.17565792985640313	0.028559227032509474	0.024491538995355788	-0.0068648908343564834	0.03944910051780281	0.018112421929215822	0.02960017082154487	0.14500080072599156	-0.013713767148881654	0.14787273794907382
LtbR	0.254363956654033	0.2348689478460471	0.02266054556130892	-0.051716222708589124	0.030726525383013934	-0.1520578657983238	-0.06002242032776384	0.00022420327763839214	-0.11183473015534084	-0.0030107297282869804	-0.029151764266268084	0.19445897613836546	0.060481503229594835	0.0795654726952437	0.08454598836278225	0.12160358725244222	-0.07691240057652271	-0.013916617733411626	0.08392142208936101	0.04377302087225751	0.0640580793252549	-0.02734746169860674	-0.017391768536806705	0.08952650403032082	0.02869268136443709	-0.04348475951529387	0.13414829445363796	0.04209683446324668	0.14205412907702983	-0.194998131639353	-0.1877542305023221	-0.0947472374953291	-0.23530667805476965	-0.10655527678428442	0.0627769177387498	0.0699033790636844	0.23476752255378208	0.03696151177067208	0.17122190786312924	0.16643356643356644	0.09310308012598088	0.11185074467517216	0.028687343191159984	0.08228260289328991	-0.07818822398975071	0.056899588960657665	0.0031548604067688038	0.010799124539582554	0.004169113329418673	0.09804089040730263	0.06927347461698606	-0.024801153045427855	-0.00464421075108098	0.16718624886563818	0.07512411252869268	-0.008733251481343084	0.18502642395772168	0.07587679496076442	0.14765387284471254	0.2358298190359259	0.09485933913414829	-0.002199327390167085	0.0033790636844071957	0.04755244755244755	0.10136123418566166	0.08499439491805905	0.08735920567981637	-0.14545988362782256	-0.004345273047563124	-0.05536219505685155	0.04524635669673838	0.2724710404099717	0.20638979341269417	1.0	0.05766294773928362	0.1154113062510009	0.1047936796028399	0.1411840068328618	0.19531308386270219	0.10506592643997224	0.022863396145838894	-0.053258954785672344	0.005412907702984039	-0.05901350557839107	0.08118293919820638	0.10646452783857364	-0.024181924945283723	0.08952116585704371
NiaR	0.24381038808519725	-0.08463139913521593	-0.024742433139379703	-0.031687396572892754	0.10925105428922223	-0.08976672182779052	-0.05603480488976672	0.2589120802861261	0.20593071051086317	0.24891901991138632	0.1551006245662734	0.3296535525543159	0.29073293119094645	0.09045000800725991	0.22659477926653498	0.09279346607590883	0.18085197245502588	0.18002455559707467	0.15958469011904125	0.18976138365451342	0.1519404259862275	0.040239150162814284	0.10946458122030642	0.06078577910638979	0.1901884375166818	0.17634655420914963	0.25033363582981905	0.26948700154807026	0.24663428174878557	-0.0034537981102866597	-0.16631612662147013	-0.01462125660598943	0.05295467890887738	0.02261250200181498	0.17323439918859765	0.2096781081513906	0.1421235253296322	0.33468211178134843	0.10194843324614317	0.2817327710457481	0.08387337852986708	0.18341963380131318	0.07273261090054983	-0.013211978860833822	0.06084983718571505	0.21566753856830193	0.1786526450648588	0.2003523194362889	0.17820957668285914	0.10640580793252549	0.18627555650456415	0.2261410345379811	0.05338707094432285	0.08965462018897133	0.0884535312016228	0.11426359899642342	0.09481129557465436	0.19170981690065658	0.22750760689691987	0.36668446057759035	0.29001227779853733	0.3305663801847008	0.23941173330486307	0.3235520204985854	0.18289649282015694	0.27541771205893345	0.25255965408637165	0.26893183152725136	0.24145091549671702	0.1348849623658784	0.08403352372818022	0.05555436929482731	0.11088453531201622	0.05766294773928362	1.0	0.4336518443388672	0.2446911866759195	0.41542198259755514	0.24448833609138954	0.13578711364970908	0.24499012437943735	0.2754924464848129	0.1129610847168099	0.239203544547056	0.30923503976939093	0.12595419847328243	0.06162387231089521	0.07497464367693375
