	FadP	AcnR	FixJ	HrcA	LiuR	LtbR	FruR	PurR	CueR	NtrC	NnrR	MerR	NifA	GntR	FnrN_FixK	PdxR	CblR	PaaR	NmlR	PhnR	CsoR	FadR	RbsR	BioQ	DasR	HypR	GguR	MetJ	HcpR	TtrR	PhsR	ZntR	RutR	AmtR	GlcC	NagQ	LiuQ	NarP	PrpR	CadR-PbrR	SdaR	VanR	MetR	ThiR	CzrA	NsrR	BirA	Phr	KdgR	MntR	FUR	NagC	NrtR	ArgR	SahR_SamR	PhrR	GulR	HexR	HutC	IscR	PhnF	NadQ	Zur	RbkR	XylR	SiaR	AraR	NikR	PsrA	AgaR	FabR	NagR	Irr	ModE	NiaR	TrpR	NorR	Rex	TyrR	SoxR	LldR	LexA	PdhR	CcpA	HisR	NrdR	ExuR_UxuR	QorR
HutC	-0.3352479581487215	-0.23987081620669407	-0.11356429829712272	-0.049879891101265145	-0.14540650189505153	0.0076816313457534835	-0.14286019324187263	-0.26469866011850746	-0.17729674905247425	-0.19388779159771527	-0.2267122190786313	-0.3731116212032243	-0.1575508461004644	-0.13857364010035766	-0.14113596327336786	-0.1961671915870389	-0.18454598836278224	-0.29491805904019647	-0.020365131052153953	-0.052367479848395876	-0.10085944589761384	-0.048614744034591366	-0.0630064591896653	-0.23158063310735066	-0.3523087599423477	0.023215715582127795	-0.28756739443762347	-0.22235093151123686	-0.0998825601879037	-0.16005978754070357	-0.03999359419206747	-0.06081246997277532	0.04306838199967971	-0.14122671221907862	-0.06784284417872204	0.1120215662200395	0.018256552607697644	0.042539902845246357	-0.16867026103667326	-0.1655847968825068	-0.10644851331874233	0.0075748678802113915	0.34771259275076066	0.37131265680884	0.4681097528425773	0.4952383494368227	0.39303902204665564	0.3903859499279347	0.31416217370415844	0.3828377729141088	0.3966049217957615	0.42548977739817434	0.42097902097902096	0.37335183900069396	0.40377942668019	0.3260129183793306	0.2840975818075055	0.1745529279880425	1.0	0.3161853413761811	0.3855976084983719	0.3673250413708429	0.3964127475577857	0.15243153792772113	0.07784658090001602	0.2583195430523675	0.32819623124966635	0.15045107564191534	0.19578284311108737	0.0956920941653766	0.055767896225911495	0.22361607857791063	0.1664816099930604	0.30544493674264667	0.3270485239950889	0.22236694603106816	0.11118347301553408	0.12702183312870335	0.1342817487855656	-0.020669406928948912	0.08848022206800833	0.13307532162493996	0.21337212405914696	-0.05599743767682699	0.056403138845886935	0.2056050819409598	0.10691827256712753	0.04120002135269311
IscR	-0.31861421021726366	-0.27481983665189774	-0.25632306624673035	-0.10984892969625794	-0.14693321945230342	-0.14218758340895746	-0.2985907222548444	-0.2286019324187263	-0.22747557785725725	-0.1520525276250467	-0.16119681844872685	-0.18911546468798376	-0.08609405861314258	-0.17193722308226125	-0.07332514813430845	-0.07211872097368281	-0.09586291571024395	-0.11036139433085998	-0.13186889446431432	-0.1795868253883521	-0.05579992526557412	-0.282287941066567	-0.09371163187957081	-0.1989643943842417	-0.24629797683232799	-0.14612181711418354	-0.28945176960444136	-0.11678855495649389	-0.02332781722094699	-0.08860833822665884	0.05514332995249026	-0.07042118187156356	-0.0805049911920141	0.1388352105909358	0.008359579351945765	0.14286019324187263	0.08956920941653766	0.06997277531628676	-0.1924304702930657	-0.0021672983505044573	0.010382747023968398	-0.1169220092884215	0.4054716276090322	0.3686222174771793	0.4477232690973149	0.4727005818608872	0.4585864517162227	0.3653178882186516	0.4672449687716863	0.39382373351839	0.4472374953290984	0.46239256926279826	0.48606202957347994	0.4430096620936316	0.3998665456680724	0.13084930336838735	0.2837399241979395	0.24337265787647466	0.3161853413761811	1.0	0.5149842523888325	0.3955799925265574	0.37624512891688466	0.2166871296642289	0.3476378583248812	0.2319703197565793	0.3112048257086425	0.26887844979448033	0.21353760743073721	0.1643036352960017	0.19852666417551915	0.145737468638232	0.10283990818341963	0.09119201409277745	0.11135429456040143	0.19222761970853575	0.10096620936315592	-0.008701222441680458	0.24409331126888378	0.14455239417071478	0.28488229327923986	0.2103827470239684	0.26051353226925744	0.009758180750547163	0.00045374472855388883	0.24207014359686116	0.2541023861634549	0.11605188704425345
PhnF	-0.3934233705226072	-0.35325361661239524	-0.37006352426199757	-0.039577216676453315	-0.20788982010356055	-0.15129450701969785	-0.15234078898201037	-0.15202049858538408	-0.29433619815299206	-0.23226391928682005	-0.24709336465061657	-0.1667325041370843	-0.05406501895051513	-0.09496076442641328	-0.16743180483638498	-0.14226231783483692	-0.13902738482891155	-0.21336678588586985	-0.12652538301393262	-0.18328617946938558	-0.06806704745636043	-0.16075375006672715	-0.16347088026477338	-0.11066033203437783	-0.32363743127101907	-0.08778625954198473	-0.34768056371109807	-0.08115091015854374	-0.060657662947739284	-0.21968184487268458	-0.02379223829605509	-0.057940532749693054	-0.13953451129023647	0.023397213473549353	-0.061372978166871296	-0.0765547429669567	0.07895158276837666	-0.11249666364170181	-0.10703571237922382	0.05182832434740832	0.0018149789142155553	-0.07217744087973095	0.44999199274008433	0.37993914482464103	0.5251748251748252	0.5018576843004324	0.4756098862969092	0.373250413708429	0.5319916724496877	0.42607163828537875	0.45537820957668285	0.4967383761276891	0.5028772753963594	0.5199701062296482	0.48441253403085466	0.2576202423530668	0.198569369561736	0.23485827149949287	0.3855976084983719	0.5149842523888325	1.0	0.3906795494581754	0.28882720333102013	0.34098649442160894	0.3659104254524102	0.22617840175092083	0.29224897240164416	0.3016174665029627	0.30331500560508196	0.17288741792558587	0.21872097368280574	0.3323226391928682	0.05066994074627663	0.15719852666417553	0.2504190466022527	0.3255805263438851	0.2883254150429723	0.19652484919660493	0.1795868253883521	0.10324560935247958	0.15316286766668447	0.20426520044840654	0.2589868147120056	0.07826295841563018	0.10535952597021299	0.12653605936048684	0.20004270538621682	0.129861741312123
NadQ	-0.5293172476378584	-0.3942134201676186	-0.21723162333849358	-0.06877168632893824	-0.12363209309774195	-0.18438584316446913	-0.2966529653552554	-0.35539422409651417	-0.35096887844979446	-0.17149949287353866	-0.24041530988095874	-0.32321037740885067	-0.3157529493407356	-0.34321251267816155	-0.22371750387017564	-0.31395398494635135	-0.08236801366572359	-0.23470346447445684	0.057577536966849946	-0.17122190786312924	-0.027566326802968024	-0.13788501574761117	-0.14370362461965516	-0.1234559333795975	-0.23332621576896387	-0.08438584316446912	-0.09481129557465436	-0.0936956173597395	-0.10850904820370469	-0.09099450168152458	-0.1720012811615865	-0.07130731863556292	-0.08504777665083009	0.07291410879197138	0.031740778305663804	0.10822612502001815	0.1477339454438691	0.04712539369027919	-0.0034324454171782417	-0.02634922329578818	-0.1278012064271606	-0.03371056424491539	0.46914535845833555	0.3087225751347889	0.5071798430577057	0.41276891047883413	0.505717183579779	0.41071905194042596	0.4479528105482304	0.48222922116051886	0.4523888325415043	0.49350878129504083	0.4868414028719372	0.4752201996476806	0.535883200768697	0.3453104147760636	0.09443762344525704	0.24591896652965356	0.3673250413708429	0.3955799925265574	0.3906795494581754	1.0	0.452169967437143	0.3089894837986441	0.2954412000213527	0.3945070196978594	0.28644637804943146	0.31440239150162813	0.2983985480168686	0.08709229701596113	0.10518870442534564	0.08476485346714355	0.13053968931831528	0.1398921688998025	0.18923290450008007	0.22138472214808091	0.2740351251801634	0.17015961138098543	0.21368707628249614	0.06567020765494049	0.20133988149255325	0.1243901137030908	0.20030961405007205	0.1801793626221107	0.11763732450755351	0.24055410238616345	0.12690439331660705	0.16084983718571505
Zur	-0.4033897400309614	-0.3201889713340095	-0.2671168526130358	-0.04953290983825335	-0.15825014679976512	-0.1568248545347782	-0.30300005338173275	-0.32586878770084876	-0.2611380985426787	-0.2017455826616132	-0.18364383707895157	-0.3077937329845727	-0.30447338920621364	-0.1618320610687023	-0.1834249719745903	-0.2018630224737095	-0.1560081140233812	-0.06315058986814712	-0.049714407729674906	-0.15114503816793892	-0.26667378423103616	-0.16202957347995517	-0.12259648748198367	-0.33623552020498587	-0.22246837132333316	-0.06500293599530241	-0.16299044466983398	-0.16297976832327976	-0.07897827363476219	-0.028148187690172424	0.04325521806437837	-0.004243847755298137	0.039155500987562056	0.06036406341749853	0.0889179522767309	0.08866171995942988	0.19284684780867986	0.06168259221694336	-0.16783750600544495	-0.07737682165163082	0.055511663908610474	0.05310414776063631	0.457428068115091	0.4458068648908344	0.5366839267602627	0.47984839587893025	0.4972134735493514	0.5143970533283511	0.5076442641328137	0.5387070944322853	0.5613729781668713	0.5367106176266482	0.524448833609139	0.5468371323333155	0.5215235146532856	0.34262531361768	0.26198686809373833	0.2534404526770939	0.3964127475577857	0.37624512891688466	0.28882720333102013	0.452169967437143	1.0	0.2651257139806758	0.2346660972615171	0.24297229488069183	0.35734799551593444	0.24331927614370363	0.2530133988149255	0.12325842096834463	0.03210377408850691	0.057919180056584633	0.15406501895051514	0.24509688784497946	0.24855602412854322	0.2193668926493354	0.09135215929109058	0.11757860460150536	0.07102973362515347	0.13481556611327603	0.2376981796829125	0.24069823306464527	0.1923023541344152	0.1785512197725938	0.07719532376020925	0.21231516575028025	0.2711685261303582	0.18321678321678322
RbkR	-0.5039609245716116	-0.47162227085891206	-0.41172262851652164	-0.1645385149201943	-0.21193081727432872	-0.20020285058452997	-0.2825068061709283	-0.1907863129237175	-0.21946297976832327	-0.35188704425345646	-0.29947152084556666	-0.1994234772860727	-0.22290076335877862	-0.08795708108685207	-0.16506699407462766	-0.2176319863342764	-0.24181391127956015	-0.16789088773821598	-0.25186035338707097	-0.10181497891421555	-0.1834356483211445	-0.20515667538568302	-0.2410825815405968	-0.1449047136070037	-0.11195750814071424	-0.11280093951849678	-0.12130464954892436	-0.06927881279026317	0.02572999519564405	-0.010003736721293973	-0.04518229861741312	-0.09811028665990498	-0.10975284257727005	-0.10497517749426147	-0.043612875673944375	-0.006117546575561843	0.01770138258687877	-0.06013452196658303	0.11598782896492821	0.10589334329792345	0.18162066940692895	0.043404686916137296	0.44473923023541345	0.4550525810067795	0.39424011103400414	0.41191480275449743	0.4144824641007847	0.4490311215502055	0.5021833128703358	0.5496930550365665	0.4620669406928949	0.5502001814978914	0.556760796455453	0.5100784711471734	0.3866011850744675	0.3422302887951743	0.2017455826616132	0.2968558159397854	0.15243153792772113	0.2166871296642289	0.34098649442160894	0.3089894837986441	0.2651257139806758	1.0	0.4230769230769231	0.36437836972188115	0.1939465115037634	0.27241232050392356	0.2748144984786206	0.07991779213153259	0.16035338707094432	0.16016655100624566	0.27813484225697965	0.18729514760049112	0.11651096994608445	0.10422783323546682	0.24592430470293067	0.15499386110073132	0.15137991779213153	0.09792878876848342	0.16143703624619654	0.12875673944376234	0.20206053488496237	0.09269737895692094	0.15985159878289648	0.25091549671702346	0.11153579245182299	0.1835691026530721
XylR	-0.3527251374579619	-0.43552554315913095	-0.20542358404953825	-0.22720866919340202	-0.21391127956013453	-0.274681044146693	-0.20987028238936636	-0.24198473282442748	-0.29445897613836547	-0.33697752629050337	-0.20230075268243208	-0.2967010089147494	-0.3428335023754871	-0.2227566326802968	-0.35084076229114397	-0.38683072652538303	-0.25566647093364653	-0.07538034484599371	-0.09456040143063044	-0.19143757006352427	-0.052805210057118454	-0.2692307692307692	-0.2961405007206534	-0.05151871029733625	-0.14534778198900336	-0.07307425399028453	-0.10041103934233706	0.16492286339614584	-0.05813804516094592	-0.11828324347408317	-0.08999626327870602	-0.16249933272834036	-0.1913788501574761	-0.076773608071318	-0.09073293119094646	-0.16427694442961618	-0.07148347835370736	-0.07347995515934447	0.11631345753483158	0.09803555223402552	0.18264026050285592	0.0345379811028666	0.4335290663534938	0.40126514706667377	0.5497357604227833	0.3608605135322693	0.4434153632626915	0.46118080392889554	0.4970052847915443	0.4361661239523835	0.5251054289222228	0.5010302674424811	0.48160465488709764	0.43249346073773554	0.3962632787060268	0.26121817114183526	0.19531308386270219	0.20848235733731918	0.07784658090001602	0.3476378583248812	0.3659104254524102	0.2954412000213527	0.2346660972615171	0.4230769230769231	1.0	0.3186729301233118	0.27650669940746275	0.3257940532749693	0.3763412160358725	0.08308866705813271	0.10535952597021299	0.13118560828484493	-0.025318955853307	0.2069075962205733	0.01774942614637271	0.07552981369775263	0.3213099877222015	0.14475524475524476	0.04193135109165644	0.025286926813644372	0.11189878823466609	0.15820744141354828	0.18802647733945443	0.174221961244862	0.13668392676026264	0.25692094165376606	-0.0015000266908663856	0.17178241605722522
SiaR	-0.4205519671168526	-0.25894944749906584	-0.16326802968024343	0.01557678962259115	-0.15037634121603588	-0.1678161533123365	-0.21764800085410774	-0.25771099129877756	-0.2198366518977206	-0.10717450488442855	-0.23613943308599797	-0.20842897560454812	-0.19317781455186037	-0.19890033630491646	-0.11664442427801207	-0.12324240644851332	-0.2425879464047403	-0.25190839694656486	-0.10704638872577804	-0.041637751561415685	0.0704745636043346	-0.22029039662627448	-0.11418886457054396	-0.12165163081193615	0.01716756525916831	-0.09458175412373886	-0.17611701275823413	-0.1287140340575455	0.08296055089948219	-0.07010089147493728	-0.09512090962472641	-0.09957294613783163	-0.03293119094645812	0.04449367426466663	-0.08023274435488176	-0.05153472481716757	0.06166657769711205	0.16926813644370897	-0.03639566540329899	-0.061746650296268614	0.05791384188330753	-0.0701169059947686	0.36734105589067423	0.31484545988362783	0.4660171889179523	0.37202797202797205	0.37322372284204347	0.2591362835637645	0.3617359739497144	0.42224416804569476	0.3460203918219185	0.42560721721027067	0.3833448993754337	0.4484279079698927	0.31332408049965305	0.2155127315432659	0.17789462445950996	0.2632626915069663	0.2583195430523675	0.2319703197565793	0.22617840175092083	0.3945070196978594	0.24297229488069183	0.36437836972188115	0.3186729301233118	1.0	0.3254310574921262	0.36189611914802755	0.35910959269737897	0.08675065392622644	0.04804355949394117	0.07629317247637858	0.012651470666737842	0.05794587092297016	0.06167191587038915	0.15321091122617841	0.16693535472161428	0.05724123205039235	0.1817968291250734	0.07382693642235627	0.09911386323600065	0.3071157849783804	0.2253242940265841	0.08244274809160305	-0.031719425612555384	0.10134521966583035	0.07032509475257567	0.21175465755618428
AraR	-0.29364223562696845	-0.44206480542358406	-0.24589227566326802	-0.16717023434580686	-0.25208455666470936	-0.23466075908824	-0.24156835530881332	-0.29469919393583516	-0.26273421235253297	-0.15640313884588694	-0.21518710297336252	-0.26724496877168635	-0.24336198152992047	-0.2763305396893183	-0.18971334009501947	-0.1586985533550419	-0.22995249025783376	-0.17371483478353708	-0.025190839694656488	-0.05715582127795868	-0.11311589174184594	-0.19210484172316233	-0.010334703464474456	-0.16175198846954572	-0.11310521539529172	-0.20846634281748785	-0.28222388298724177	-0.20411573159664761	-0.1475898147653873	-0.11877969358885389	-0.06191213366785886	0.04687983771953238	-0.2120108898734853	0.08731650029359952	-0.06534991725831421	-0.053082795067527895	0.057342657342657345	0.06923610740404633	0.03615544760582928	-0.06010783110019751	-0.028916884642075483	0.08942507873805584	0.36155447605829283	0.3813537607430737	0.4021886510436129	0.33913948646773073	0.4619388245342444	0.45281054823039557	0.483254150429723	0.4448086264880158	0.49296428762077615	0.5088133240804996	0.4792024769124006	0.4483264826776277	0.5347248171675653	0.3476325201516041	0.2988309400523141	0.26890514066086585	0.32819623124966635	0.3112048257086425	0.29224897240164416	0.28644637804943146	0.35734799551593444	0.1939465115037634	0.27650669940746275	0.3254310574921262	1.0	0.4030160679015641	0.37044253456467197	0.11780280787914375	-0.07867399775796723	0.018662253776757592	0.08188757807078417	-0.01747717930924038	-0.012715528746063097	-0.061351625473762876	0.09545721454118401	0.061591843271232585	0.07904766988736454	0.07685368067047456	0.29752842577270056	0.2899855869321518	0.15362728874179254	0.12394170714781402	0.1457428068115091	0.038477552981369775	0.09916190679549458	-0.07260449474189933
NikR	-0.2860193241872631	-0.3667325041370843	-0.13633694549725084	-0.05986761330272781	-0.0871616932685635	-0.3358992152885283	-0.1813003790103027	-0.1302087225751348	-0.3618747664549191	-0.19848929696257941	-0.2853947579138419	-0.25004003629957827	-0.1616238723108952	-0.1884695457214541	-0.12219078631292372	-0.17694442961618534	-0.08033416964714675	-0.19294293492766776	-0.1435167885549565	-0.2213420167618641	-0.01729568141781882	-0.2133027278065446	-0.12531361768002988	-0.18440185768430042	-0.160438797843378	-0.14699727753162867	-0.11399135215929108	-0.10670474563604335	0.04199540917098169	-0.1338280040570117	-0.01713019804622858	-0.027811882773714835	-0.07026103667325041	0.07966689798750867	0.03872844712539369	-0.04752041851278493	-0.01889179522767309	-0.1592910905888005	-0.06569156034804889	-0.019398921688998025	0.05687289809427214	-0.09570277051193082	0.4342924251321198	0.400560508194096	0.3503923557358672	0.3312336518443389	0.36378049431484544	0.3929749639673304	0.4276624139219559	0.3838840548764213	0.40159611380985427	0.46489617252976034	0.4653445790850371	0.35142796135162546	0.4327176640153739	0.19387177707788394	0.2332408049965302	0.22493460737735546	0.15045107564191534	0.26887844979448033	0.3016174665029627	0.31440239150162813	0.24331927614370363	0.27241232050392356	0.3257940532749693	0.36189611914802755	0.4030160679015641	1.0	0.4219559066887311	0.1297656541931351	0.04149362088293386	0.10426520044840655	0.010676346554209149	0.10586665243153792	-0.06209363155928042	0.024229968504777665	0.1938344098649442	0.07301553408423637	0.10077403512518017	0.20018683606469867	0.3535685688357444	0.3015000266908664	0.26279293225858114	0.17476645491912668	0.13554155767896225	0.19190199113863235	0.11028665990498052	-0.03169273474616986
PsrA	-0.3077670421181872	-0.42136870762824963	-0.20271713019804624	-0.07985373405220733	-0.1908984145625367	-0.2767682698980409	-0.19530774568942508	-0.2947258848022207	-0.2256819516361501	-0.09689852132600224	-0.1950835424117867	-0.21768536806704747	-0.15819676506699407	-0.12785992633320878	-0.1136497090695564	-0.19988789836118082	-0.11159985053114824	-0.027790530080606418	-0.11283830673143651	-0.04751508033950782	-0.00872791330806598	-0.21479207815085677	-0.11268349970640047	-0.1418939838787167	-0.06916137297816687	-0.029632199861207496	-0.1514813430843965	-0.16046548870976352	0.024987989110126514	-0.15759888965995836	0.018160465488709764	0.005129984519297496	-0.21694336198152991	-0.015293866438904607	0.06496023060908557	-0.018827737148347835	0.034863609672769975	0.09848929696257941	0.11751454652218012	-0.001606790156408477	0.010692361074040464	0.04145625366999413	0.3174718411359633	0.38769551059627394	0.3901617466502963	0.3540223135642983	0.4541450915496717	0.38943575508461004	0.38181818181818183	0.4357390700902151	0.3803822132066407	0.4380665136390327	0.404697592483852	0.4125874125874126	0.35933379597501736	0.19307105108631825	0.22419793946511504	0.2577430203384402	0.19578284311108737	0.21353760743073721	0.30331500560508196	0.2983985480168686	0.2530133988149255	0.2748144984786206	0.3763412160358725	0.35910959269737897	0.37044253456467197	0.4219559066887311	1.0	0.21930817274328726	0.046959910318688944	0.13730849303368386	-0.044264132813751134	0.07154219825975551	0.09935408103347035	0.03104681577964021	0.2416484279079699	0.22038648374526237	0.2317407783056638	0.08904606843538142	0.2857951209096247	0.20521539529173116	0.14849196604921797	0.03519457641595046	0.19888432178508514	0.12208402284738162	-0.0024715742272994183	-0.06770405167351733
AgaR	-0.09664762718197832	-0.04660225270912294	0.04123205039235574	0.1314845459883628	0.049004430683819995	0.01734906315058987	0.08886990871723696	-0.10416377515614157	-0.061613195964341005	-0.05268243207174505	0.08905674478193562	0.01042011423690813	0.05715582127795868	0.1371163187957081	-0.006987668819729889	0.1024555597074681	0.11032936529119736	0.06349223295788181	-0.09454972508407623	0.1628836812042919	-0.009021512838306732	-0.09622591149308707	-0.1634602039182192	-0.06817914909517964	-0.11078844819302834	0.17331980996103133	-0.028473816260075804	-0.011722628516521645	-0.019228100144130678	-0.07659744835317354	0.06610259969038595	-0.04934607377355469	0.05565045641381519	0.22841509635402765	0.12215341909998398	-0.028126834997064004	-0.03778359045534618	-0.14462179042331713	-0.17125927507606897	-0.01355896012384562	0.02390967810815139	-0.009154967170234346	0.09495008807985907	0.13261090054983185	0.151251801633481	0.11007313297389633	0.03654513425505792	0.05419847328244275	0.04262531361768003	0.04036192814818769	0.012235093151123685	0.05300272246837132	0.033091336144771256	0.043201836331607325	0.028217583942774783	-0.12489190199113863	0.04750440399295361	0.11070837559387178	0.0956920941653766	0.1643036352960017	0.17288741792558587	0.08709229701596113	0.12325842096834463	0.07991779213153259	0.08308866705813271	0.08675065392622644	0.11780280787914375	0.1297656541931351	0.21930817274328726	1.0	0.17836972188117226	0.23601665510062456	0.010185234612715529	0.13152191320130252	0.07611701275823413	0.09647680563711097	0.2079432018363316	-0.02787594085304009	0.13479955159344473	0.02944002562323173	-0.024261997544440292	-0.02830833288848556	0.1559013505578391	-0.016212032242566593	0.04199007099770458	0.13111621203224258	-0.03461271552874606	-0.10453210911226178
FabR	-0.22231890247157424	-0.0842523888325415	-0.17368280574387446	-0.03424438157262585	-0.03268563497571131	-0.13787433940105695	0.03753803448459937	-0.08077189985586933	0.11008914749372764	-0.05992099503549885	0.0757326642822826	0.17331447178775422	0.005722521753056104	0.12327443548817595	0.026600117439812096	0.188106549938611	0.00028292318368654246	0.027422196124486202	0.03490097688570971	-0.10902685101158384	-0.04618587519350878	-0.054823039555863984	-0.08919553728714034	0.020242353066780547	-0.030614423744194735	0.03799177921315326	-0.07290877061869429	-0.0452677093898468	0.2669940746276624	-0.042934927667752094	0.04575882133134042	-0.15748144984786205	-0.08796775743340629	0.06612395238349437	0.018736988202637056	0.11070303742059467	-0.022970159611380984	-0.07358138045160946	-0.04708802647733946	0.026952436876100997	-0.026354561469065285	-0.11415149735760423	-0.015843698286446377	0.08582181177601025	0.13588853894197406	0.01915870389152832	0.035360059787540706	-0.03257353333689211	0.08235733731916937	0.023162333849356752	-0.017471841135963274	0.06670047509742166	0.05922169433619815	0.0747984839587893	-0.027101905727859928	-0.14740831687396572	-0.0812256445844232	-0.09197138739123471	0.055767896225911495	0.19852666417551915	0.21872097368280574	0.10518870442534564	0.03210377408850691	0.16035338707094432	0.10535952597021299	0.04804355949394117	-0.07867399775796723	0.04149362088293386	0.046959910318688944	0.17836972188117226	1.0	0.32807879143757007	0.12652004484065552	-0.00045374472855388883	0.19109058880051247	-0.0008434313777825228	0.022959483264826778	-0.059979714941547004	-0.041408210110500186	0.05112902364810762	0.08410825815405969	-0.08717770778839481	0.08131639353013399	-0.060646986601185074	-0.012405914695991033	0.17417925585864516	0.05952063203971601	0.003224256659371163
NagR	-0.14882827096567555	-0.08542144878022741	-0.16669513692414456	-0.20305343511450383	-0.050798056904927134	-0.11615865050979554	0.02159824907916511	-0.1745475898147654	-0.1763305396893183	-0.10171355362195057	0.007895158276837667	0.012277798537340522	0.002669086638552287	0.11825655260769764	0.0016761864090108366	0.01737575401697539	0.07903699354081034	-0.17288207975230876	-0.09687716863289382	0.009400523140981156	-0.06338546949233972	-0.14618587519350879	-0.28815459349810496	-0.09335931244328191	-0.12979768323279775	0.06162921048417232	-0.02661613195964341	-0.0082848449260663	0.08901937756899589	-0.029375967543906475	-0.03495969679175786	0.004137084289756046	-0.01648961725297603	-0.13320877595686756	0.03790636844071959	0.022810014413067847	-0.11316393530133988	-0.25341376181070835	-0.030262104307905834	0.13179416003843486	0.01893983878716703	0.03184220359792879	0.037965088346767734	0.20950194843324615	0.2006085517535899	0.16054022313564298	0.11468531468531469	0.03448993754337266	0.21139699994661826	0.12606630011210163	0.055282122457694975	0.20213526931084183	0.09259595366465595	0.09985586932151817	0.12318368654246517	0.11462659477926654	0.17087492660011744	0.036240858378262956	0.22361607857791063	0.145737468638232	0.3323226391928682	0.08476485346714355	0.057919180056584633	0.16016655100624566	0.13118560828484493	0.07629317247637858	0.018662253776757592	0.10426520044840655	0.13730849303368386	0.23601665510062456	0.32807879143757007	1.0	0.04287620776170394	0.06971654299898575	0.20870656061495757	0.06197085357390701	0.032642929589494475	-0.06423957721667645	-0.05942988309400523	-0.10987562056264347	0.14647947472374953	0.004254524101852346	0.3020979020979021	-0.13965195110233278	0.009779533443655581	0.1939198206373779	0.0327870602679763	0.14332995249025784
Irr	-0.22704318582181177	-0.1283563764479795	-0.06988202637057599	-0.08593391341482945	-0.08600864784070891	-0.03587786259541985	-0.11630811936155448	-0.00382747023968398	0.03818929162440613	-0.16820050178828805	-0.13551486681257674	-0.0950942187583409	-0.17871136497090695	-0.05467890887738216	-0.15338707094432286	0.02492393103080126	-0.07502268723642769	-0.050120108898734854	-0.15347248171675654	0.04033523728180217	-0.13665189772060002	0.006870229007633588	0.039785405434260394	-0.026098329151764268	-0.1502962686168793	0.02727272727272727	-0.03728180216729835	-0.08256018790369936	-0.11903058773287781	0.2828377729141088	-0.061394330859979716	0.06472535098489297	0.08257086425025356	-0.06147440345913628	-0.07545507927187317	0.11618534137618107	0.0784231036139433	0.0002562323173010196	0.05319489670634709	0.016121283296855814	-0.025399028452463567	-0.023578711364970906	0.07120055517002082	0.22812683499706402	0.1290343244541718	0.11083649175252229	0.21894517696044413	0.182949874552928	0.1487802274061816	0.19991458922756633	0.148646773074254	0.17886617199594299	0.22476378583248813	0.23618747664549192	0.24395985693695618	0.195916297443015	0.1091015854374633	0.013179949821171195	0.1664816099930604	0.10283990818341963	0.05066994074627663	0.13053968931831528	0.15406501895051514	0.27813484225697965	-0.025318955853307	0.012651470666737842	0.08188757807078417	0.010676346554209149	-0.044264132813751134	0.010185234612715529	0.12652004484065552	0.04287620776170394	1.0	0.10544493674264667	0.04078364383707895	-0.12550045374472854	0.12899695724123206	0.03367319703197566	0.04136550472428335	0.0036459723482624245	0.06742112848983078	-0.0022366946031068167	0.012715528746063097	0.0823840281855549	0.0044360219932739016	0.1462072278866172	-0.04087439278278973	-0.007436075375006673
ModE	-0.11931884908984146	-0.0926439972241499	-0.05795654726952437	0.08945176960444136	-0.038248011530454276	0.08546949233972134	-0.08814925532482784	-0.007921849143223188	-0.1729141087919714	-0.20561575828751402	-0.07976298510649656	-0.10368333956120215	-0.12435274649015107	0.10123311802701115	-0.035562910372070676	-0.001430630438264026	0.0073239737361874765	-0.014082101105001868	-0.19682378690012278	-0.010275983558426306	-0.04460577590348583	0.004601505364864144	-0.18072385629637538	-0.18108685207921849	-0.13332087759568675	0.135119841990071	-0.01705012544707201	0.003224256659371163	-0.06365771632947205	0.13074253990284523	-0.18316340148401217	-0.07836972188117226	0.18992686702610367	-0.07480916030534351	0.03102546308653179	0.08585917898894999	0.05897613836545134	-0.07197992846847809	-0.16642289008701222	0.10312283136710618	0.16623605402231356	-0.09178455132653605	0.14907382693642235	0.3106229648214381	0.3094539048737522	0.4283510382747024	0.26077510275983556	0.21612128329685582	0.16711151443975872	0.2700101425292265	0.3816473602733145	0.2421288635029093	0.2399028452463567	0.18218651577430203	0.29491272086691933	0.09166711151443976	0.06856349757113116	0.09310841829925799	0.30544493674264667	0.09119201409277745	0.15719852666417553	0.1398921688998025	0.24509688784497946	0.18729514760049112	0.2069075962205733	0.05794587092297016	-0.01747717930924038	0.10586665243153792	0.07154219825975551	0.13152191320130252	-0.00045374472855388883	0.06971654299898575	0.10544493674264667	1.0	0.2186569156034805	0.1706080179362622	0.19459776864357017	0.08278972935461486	0.11149842523888326	-0.0653552554315913	-0.039160839160839164	-0.0904446698339828	-0.14792078150856777	0.17297816687129663	0.11905194042598623	0.1012918379330593	0.17812416591042546	-0.06414349009768858
