	AcnR	GguR	CsoR	MetJ	PurR	LtbR	NnrR	CblR	FixJ	ModE	NsrR	ThiR	ArgR	NrtR	SahR_SamR	MetR	FUR	Zur	KdgR	NrdR	Phr	MntR	NagC	AgaR	CzrA	IscR	RbkR	HutC	PdxR	NagQ	Rex	LldR	BirA	PsrA	NifA	LexA	SoxR	NagR	PhnF	ZntR	AmtR	CcpA	NmlR	SdaR	NiaR	RbsR	GntR	NorR	GlcC	HrcA	CueR	RutR	HexR	PaaR	NtrC	PhnR	ExuR_UxuR	TyrR	NikR	LiuQ	MerR	PdhR	FabR	HypR	PhrR	XylR	HisR	TrpR	NadQ	PhsR	HcpR	NarP	AraR	GulR	LiuR	TtrR	CadR-PbrR	Irr	BioQ	VanR	FruR	SiaR	FadP	DasR	PrpR	FadR	FnrN_FixK	QorR
LiuQ	-0.11200423056583818	-0.2098360655737705	-0.013379164463246959	0.013326282390269699	-0.32215758857747223	-0.09994711792702274	-0.13839238498149128	-0.059968270756213644	-0.13696456901110524	0.28011634056054996	0.26023268112109993	0.25769434161819144	0.20222104706504496	0.29264939185616073	0.3540983606557377	0.2293495505023797	0.21528291909042835	0.2076679005817028	0.135695399259651	0.27609730301427815	0.31422527763088315	0.3178212585933369	0.1483342147012163	0.181544156530936	0.24627181385510313	0.08614489687995769	0.11496562665256478	0.053569539925965096	0.18963511369645691	0.15711263881544157	0.3539925965097832	0.30259122157588575	0.31369645690111053	0.23209941829719724	0.34087784241142255	0.2952934955050238	0.24849286092014808	0.26842940243257535	0.10475938656795346	0.130830248545743	0.25230037017451085	0.19978847170809097	0.17572712850343733	0.021205711263881544	0.20031729243786356	0.2800634584875727	0.12432575356953993	-0.09423585404547859	0.16679005817028028	0.2910100475938657	0.34510840824960337	0.2484399788471708	0.3030142781597039	0.1593865679534638	0.3956636700158646	0.15430988894764675	0.36261237440507665	0.4067689053410894	0.19846641988365943	1.0	0.40380750925436276	0.1872025383395029	0.0755156002115283	0.02929666842940243	0.06441036488630354	-0.0946060285563194	0.14569011105235324	0.10179799048122687	0.1540983606557377	-0.08254891591750396	-0.11586462189317821	-0.1367530407191962	-0.20354309888947647	-0.08085668958223162	-0.09349550502379693	0.05764145954521417	-0.053675304071919616	0.14352194606028557	0.14944473823373877	-0.04352194606028556	0.14986779481755685	-0.03987308302485457	0.12051824431517716	0.053886832363828664	0.20037017451084083	0.010470650449497621	0.09714436805922792	-0.09011105235325224
MerR	-0.07932310946589106	-0.15351665785298785	0.01787414066631412	0.1399788471708091	-0.09175039661554733	-0.1763088313061872	-0.24177683765203595	-0.16938127974616604	-0.3195134849286092	0.19249074563722898	0.25251189846641986	0.26435748281332627	0.301216287678477	0.22078265468006344	0.4033315705975674	0.3231623479640402	0.37392913802221045	0.3481755684822845	0.09101004759386568	0.30031729243786354	0.28239026969857217	0.21216287678476997	0.15912215758857748	0.2781068217874141	0.14288736118455844	0.20481226864093072	0.16255949233209943	0.227181385510312	0.1931253305129561	0.17234267583289264	0.1239555790586991	0.3726599682707562	0.27773664727657327	0.24849286092014808	0.38699101004759384	0.27958751983077734	0.2952934955050238	0.15510312004230567	0.1267583289264939	0.17815970386039132	0.3969857218402961	-0.05848757271285034	0.04352194606028556	0.06308831306187203	0.1232681121099947	0.18873611845584348	0.0609730301427816	-0.01411951348492861	0.22390269698572185	0.2004230565838181	0.3197778952934955	0.2150713907985193	0.2157588577472237	0.16144896879957693	0.1341618191433104	0.28323638286620834	0.2589635113696457	0.3340560549973559	0.20772078265468005	0.40380750925436276	1.0	0.1869381279746166	0.14003172924378635	0.0014278159703860391	0.26144896879957696	0.13320994182971974	0.15230037017451084	0.00026441036488630354	0.08820729772607086	0.08529878371232152	-0.08968799576943416	-0.2763088313061872	-0.23268112109994712	0.016234796404019036	0.05446853516657853	0.07673188789000529	-0.061343204653622425	0.011369645690111053	0.16197778952934955	-0.009888947646747753	0.2738762559492332	0.12168164992067688	0.00026441036488630354	0.3011105235325225	0.27340031729243786	0.2663670015864622	0.23759915388683236	0.028873611845584346
PdhR	0.0015864621893178213	-0.23442622950819672	-0.18593336858804865	0.03913273400317292	-0.06382866208355367	0.008778424114225278	0.07636171337916446	0.09307244843997885	0.07139079851930195	0.3985193019566367	0.3645690111052353	0.3671073506081438	0.4290851401374934	0.30676890534108936	0.28609201480698043	0.40534108937070334	0.46277102062400843	0.43569539925965095	0.33151771549444736	0.3151242728714966	0.19830777366472765	0.3626652564780539	0.2951877313590693	0.36086726599682706	0.4695399259650978	0.161660497091486	0.14674775251189848	0.337123215230037	0.24933897408778424	0.24976203067160233	0.32670544685351666	0.32882072977260707	0.28683236382866206	0.23114754098360657	0.15039661554732944	0.2876784769962983	0.14553146483342147	0.13008989952406133	0.2695928080380751	0.2753569539925965	0.047223691168693814	0.02755156002115283	0.26023268112109993	0.09249074563722898	0.22628239026969857	0.31755684822845054	0.1927551560021153	0.12654680063458487	0.08889476467477525	0.09539925965097831	-0.03188789000528821	0.010735060814383924	0.1350079323109466	0.16181914331041777	0.3372818614489688	0.25383395029085143	0.10063458487572713	0.2854574299312533	0.1294553146483342	0.1872025383395029	0.1869381279746166	1.0	0.3810682178741407	0.40100475938656793	0.08635642517186674	0.2051295610787943	0.054574299312533055	0.2895822316234796	-0.1803807509254363	0.06768905341089371	0.08138551031200424	0.06467477525118985	0.04553146483342147	0.16023268112109995	-0.048281332628239026	-0.025066102591221575	0.060549973558963514	0.02321523003701745	0.11782125859333686	0.1802221047065045	-0.012374405076679007	-0.047911158117398205	0.082760444209413	0.27683765203595984	0.21475409836065573	0.03194077207826547	0.19576943416181913	-0.036118455843469066
FabR	-0.16858804865150714	-0.12818614489687996	-0.0837123215230037	-0.0884188260179799	-0.08725542041248018	0.08487572712850344	-0.01872025383395029	0.22876784769962982	0.07488101533580116	0.4399788471708091	0.35758857747223693	0.37773664727657325	0.42035959809624535	0.334479111581174	0.3514013749338974	0.27937599153886833	0.33923849814912743	0.3590692755156002	0.2808038075092544	0.32940243257535695	0.2207297726070862	0.3775251189846642	0.3978318350079323	0.45700687466948703	0.370386039132734	0.2983606557377049	0.24997355896351137	0.270597567424643	0.3704918032786885	0.3465362242199894	0.31792702273929135	0.24188260179799048	0.10021152829190905	0.25018508725542044	0.030037017451084082	0.4168164992067689	0.1561078794288736	0.15912215758857748	0.1581173982020095	0.27625594923320995	0.22765732416710735	-0.06652564780539397	0.10407191961924908	0.2702802749867795	0.16255949233209943	0.45542041248016923	0.053833950290851404	0.35452141723955577	0.18191433104177684	0.25378106821787416	0.1689053410893707	0.1022739291380222	0.21903754627181385	0.43447911158117397	0.18836594394500264	0.24029613960867266	0.06964569011105236	0.04706504494976203	0.1919090428344791	0.0755156002115283	0.14003172924378635	0.3810682178741407	1.0	0.48593336858804864	0.1795346377578001	0.4071390798519302	0.15552617662612375	0.34500264410364884	0.08921205711263881	0.1804865150713908	0.06240084611316764	0.2161290322580645	0.07123215230037018	0.13590692755156003	-0.002379693283976732	0.04627181385510312	0.21232152300370175	0.19222633527234267	0.3035959809624537	0.13051295610787944	0.10274986779481755	-0.09788471708090957	0.02020095187731359	0.23855103120042306	0.07234267583289265	0.2524061343204654	-0.04457958751983078	0.0195134849286092
HypR	-0.17636171337916445	-0.028873611845584346	-0.07265996827075621	0.11491274457958751	-0.03976731887890005	0.10650449497620307	0.19169751454257006	0.1553146483342147	0.051983077736647273	0.34854574299312535	0.3013220518244315	0.2668958223162348	0.32591221575885776	0.40005288207297723	0.3314119513484929	0.26150185087255423	0.22580645161290322	0.31956636700158647	0.28069804336329984	0.28164992067689054	0.32284505552617665	0.2524061343204654	0.24209413008989952	0.3521417239555791	0.44664198836594393	0.13775780010576413	0.05605499735589635	0.36129032258064514	0.25959809624537283	0.3870967741935484	0.3698572184029614	0.22765732416710735	0.21491274457958753	0.3724484399788472	0.20624008461131677	0.2647276573241671	0.2180327868852459	0.04315177154944474	0.12358540454785828	0.1574828133262824	0.09280803807509254	0.18164992067689054	0.2029613960867266	0.22617662612374406	0.2335272342675833	0.21597038603913274	0.09238498149127446	0.20861977789529348	0.21893178212585934	0.3350079323109466	0.029984135378106822	0.08328926493918562	0.11623479640401904	0.26033844526705446	0.38350079323109465	0.30544685351665785	-0.005764145954521418	0.15494447382337387	0.02310946589106293	0.02929666842940243	0.0014278159703860391	0.40100475938656793	0.48593336858804864	1.0	0.19222633527234267	0.47424643046007403	-0.0254362771020624	0.2118455843469064	-0.10222104706504495	0.03807509254362771	0.13400317292437863	0.1597567424643046	0.14775251189846642	0.27419354838709675	0.0011105235325224749	-0.20634584875727127	0.1784769962982549	0.027974616604970914	0.2583289264939186	0.23601269169751454	-0.14246430460074036	-0.09005817028027499	-0.015335801163405606	0.11591750396615548	0.03722897937599154	0.10216816499206768	0.16023268112109995	0.021787414066631414
PhrR	-0.03659439450026441	0.02601797990481227	0.08355367530407191	0.06927551560021153	-0.0884188260179799	0.2309360126916975	-0.0807509254362771	-0.17964040190375463	-0.05642517186673718	0.3371760973030143	0.2640401903754627	0.23130618720253834	0.2608143839238498	0.3122157588577472	0.311158117398202	0.334690639873083	0.2633527234267583	0.33707033315705975	0.201216287678477	0.18360655737704917	0.2638815441565309	0.3224748810153358	0.25684822845055527	0.37123215230037016	0.19428873611845585	0.3139608672659968	0.22109994711792702	0.2796932839767319	0.41877313590692755	0.19492332099418297	0.13368588048651509	0.26721311475409837	0.35452141723955577	0.17440507667900582	0.25901639344262295	0.20433632998413537	0.27916446324695926	0.2545214172395558	0.26705446853516657	-0.0059756742464304605	0.018191433104177684	0.07546271813855103	0.09418297197250132	0.3644103648863035	0.21195134849286093	0.24331041776837653	0.10914859862506611	0.13458487572712852	0.11226864093072449	0.16155473294553147	0.29814912744579586	0.24632469592808037	0.21692226335272344	0.18889476467477526	0.17937599153886832	0.09217345319936542	0.17689053410893707	0.2481755684822845	0.1674246430460074	0.06441036488630354	0.26144896879957696	0.08635642517186674	0.1795346377578001	0.19222633527234267	1.0	0.4180856689582232	0.03252247488101533	0.2231623479640402	0.12321523003701745	0.10729772607086198	-0.03945002644103649	0.15076679005817029	0.2192490745637229	0.255579058699101	0.3557377049180328	0.17567424643046006	0.17514542570068747	-0.0022739291380222105	0.20756213643574828	0.24405076679005816	0.071602326811211	0.07292437863564252	-0.05007932310946589	-0.16991010047593866	-0.0698572184029614	0.16388154415653094	-0.015124272871496564	0.02823902696985722
XylR	-0.13157059756742465	0.30523532522474883	-0.06953992596509784	-0.07028027498677948	-0.11956636700158646	0.02765732416710735	0.02453728186144897	-0.05700687466948704	-0.10243257535695399	0.3965097831835008	0.3113167636171338	0.3273400317292438	0.4520359598096245	0.39936541512427287	0.44569011105235323	0.3384981491274458	0.34986779481755687	0.3620306716023268	0.2599153886832364	0.3527763088313062	0.4415653093601269	0.38011634056055	0.4109994711792702	0.334690639873083	0.35187731359069274	0.2710206240084611	0.29587519830777365	0.3270227392913802	0.40724484399788474	0.3059227921734532	0.19619249074563722	0.23400317292437864	0.2790058170280275	0.23532522474881015	0.30237969328397674	0.4076679005817028	0.4209941829719725	0.18847170809095717	0.19994711792702274	0.1180327868852459	0.10925436277102063	0.048281332628239026	-0.08741406663141195	0.34569011105235325	0.28810153358011636	0.13389740877842413	0.15050237969328398	0.21041776837652035	0.10243257535695399	0.16028556319407722	0.11200423056583818	0.07170809095716552	0.2590692755156002	0.24420941300898996	0.1433632998413538	0.39280803807509257	0.23601269169751454	0.24928609201480698	0.06388154415653094	-0.0946060285563194	0.13320994182971974	0.2051295610787943	0.4071390798519302	0.47424643046007403	0.4180856689582232	1.0	0.13072448439978848	0.3337387625594923	0.1156002115282919	0.36509783183500794	-0.046800634584875725	0.06509783183500793	0.20994182971972503	0.27937599153886833	0.18767847699629825	-0.07985193019566367	0.3006874669487044	0.0636700158646219	0.19185616076150186	0.26425171866737174	0.14743521946060287	0.07673188789000529	-0.13225806451612904	0.1581173982020095	-0.03643574828133263	0.26573241671073505	0.09857218402961396	0.06319407720782655
HisR	-0.18106821787414068	-0.10052882072977261	-0.035959809624537285	-0.42929666842940245	-0.0911158117398202	0.06261237440507668	0.12067689053410893	0.14865150713907985	-0.010153358011634056	0.3509783183500793	0.4613960867265997	0.3609730301427816	0.4656795346377578	0.36086726599682706	0.40782654680063457	0.4265468006345849	0.3826546800634585	0.24648334214701217	0.47768376520359596	0.44368059227921736	0.29471179270227393	0.37503966155473295	0.4021681649920677	0.1361713379164463	0.2721311475409836	0.3384981491274458	0.511951348492861	0.21327340031729244	0.3503966155473295	0.35362242199894234	0.277895293495505	0.24315177154944473	0.35917503966155473	0.20259122157588577	0.10883130618720253	0.19693283976731887	0.14875727128503438	0.211158117398202	0.3577472236911687	0.3343204653622422	0.38016922263352726	0.20534108937070333	-0.01263881544156531	0.1923320994182972	0.1958223162347964	0.053516657852987835	0.2930195663670016	0.21068217874140666	0.13220518244315177	0.20290851401374935	0.033368588048651504	0.24098360655737705	0.31750396615547327	0.21258593336858805	-0.10015864621893178	0.059227921734531994	0.2972501322051824	-0.061343204653622425	0.17075621364357482	0.14569011105235324	0.15230037017451084	0.054574299312533055	0.15552617662612375	-0.0254362771020624	0.03252247488101533	0.13072448439978848	1.0	0.42982548915917507	0.12956107879428874	0.17017451084082497	0.25859333685880487	0.18291909042834478	0.14463246959280804	-0.01850872554204125	0.1698572184029614	0.16478053939714438	0.024008461131676363	0.003120042305658382	0.07895293495505024	-0.02919090428344791	0.013220518244315178	-0.00037017451084082496	0.10095187731359069	0.06430460074034902	0.11634056054997356	0.006028556319407721	-0.023268112109994712	0.12041248016922264
TrpR	-0.12242199894235854	-0.09635113696456901	-0.0021152829190904283	-0.296351136964569	-0.03125330512956108	0.08635642517186674	0.058699101004759384	0.31369645690111053	0.1368588048651507	0.35737704918032787	0.3339502908514014	0.22289793759915388	0.32966684294024323	0.27514542570068745	0.2665785298783712	0.230830248545743	0.31660497091485984	0.25959809624537283	0.2856160761501851	0.24606028556319406	0.17276573241671073	0.42025383395029087	0.3493918561607615	0.11835007932310947	0.30126916975145424	0.21406663141195134	0.35547329455314647	0.13960867265996826	0.4731359069275516	0.37678476996298255	0.40861977789529347	0.3074563722897938	0.338339502908514	0.1593865679534638	-0.01946060285563194	0.21660497091485986	0.1253305129561079	0.059545214172395555	0.24093072448439978	0.14294024325753568	0.2629825489159175	-0.04177683765203596	-0.05557905869910101	0.3121099947117927	0.3714436805922792	0.3885774722369117	0.29481755684822847	0.24584875727128502	0.1364886303543099	0.2620306716023268	0.030142781597038603	0.15171866737176098	0.2208355367530407	0.3341618191433104	0.15896351136964568	0.1212585933368588	0.2613960867265997	0.07615018508725542	-0.000898995240613432	0.10179799048122687	0.00026441036488630354	0.2895822316234796	0.34500264410364884	0.2118455843469064	0.2231623479640402	0.3337387625594923	0.42982548915917507	1.0	0.21179270227392913	0.1286620835536753	0.1750925436277102	0.21343204653622422	0.13453199365415125	0.029719725013220517	0.1982548915917504	0.2178741406663141	0.14457958751983077	-0.005764145954521418	0.27852987837123216	-0.006187202538339503	0.03632998413537811	0.026652564780539397	-0.11031200423056584	0.1846641988365944	-0.02020095187731359	0.002538339502908514	0.0632469592808038	0.18847170809095717
NadQ	0.15457429931253305	-0.05965097831835008	-0.1083553675304072	-0.18254891591750397	-0.24013749338974089	0.04838709677419355	-0.10846113167636172	-0.00962453728186145	-0.11792702273929138	0.28508725542041247	0.27207826546800634	0.24833421470121628	0.30005288207297726	0.31792702273929135	0.30343733474352197	0.20502379693283976	0.29576943416181917	0.18212585933368589	0.1780539397144368	0.24775251189846642	0.23818085668958222	0.21147540983606558	0.2632998413537811	0.10766790058170281	0.1447911158117398	0.3314648334214701	0.2683765203595981	0.20301427815970385	0.19894235854045478	0.40232681121099945	0.255579058699101	0.39941829719725014	0.35568482284505554	0.1843997884717081	0.15002644103648863	0.26224219989423586	0.33246959280803806	0.14828133262823903	0.16255949233209943	0.10407191961924908	0.2417239555790587	0.19455314648334215	-0.04257006874669487	0.186409307244844	0.06927551560021153	0.09947117927022739	0.25668958223162347	0.09238498149127446	0.08995240613432047	0.18069804336329984	0.31634056054997356	0.2664727657324167	0.14257006874669487	0.1267583289264939	0.1323109465891063	0.016975145425700687	0.31443680592279216	0.2621364357482813	0.20359598096245374	0.1540983606557377	0.08820729772607086	-0.1803807509254363	0.08921205711263881	-0.10222104706504495	0.12321523003701745	0.1156002115282919	0.12956107879428874	0.21179270227392913	1.0	0.21697514542570068	-0.07466948704389212	0.014489687995769435	0.03231094658910629	-0.07942887361184559	0.2014806980433633	0.17773664727657323	0.11025912215758858	0.08651507139079852	0.10766790058170281	-0.004812268640930725	0.15817028027498678	0.16488630354309888	-0.08720253833950291	0.018297197250132204	-0.10396615547329455	-0.030195663670015863	-0.1224748810153358	0.155579058699101
PhsR	-0.012797461660497092	0.16430460074034903	-0.1261237440507668	-0.06240084611316764	0.01718667371760973	0.06641988365943945	0.06589106292966684	0.09275515600211529	-0.2317821258593337	0.09444738233738763	0.12094130089899524	0.2597038603913273	0.2982548915917504	0.13601269169751454	0.18408249603384452	0.2609730301427816	0.3018508725542041	0.26901110523532523	0.16779481755684822	0.08551031200423057	0.26694870438921203	0.19730301427815972	0.2445267054468535	0.22522474881015336	0.24553146483342148	0.3204653622421999	0.2940243257535695	0.2424114225277631	0.10015864621893178	0.3757271285034373	0.22734003172924377	0.25684822845055527	0.21618191433104178	0.013643574828133264	0.04452670544685352	0.27017451084082494	0.09640401903754627	0.03828662083553675	0.06790058170280275	-0.016234796404019036	0.04505552617662612	-0.07890005288207298	-0.11517715494447382	0.2846113167636171	0.13595980962453727	-0.0033315705975674246	0.17763088313061873	0.26536224219989424	-0.12681121099947118	0.10137493389740877	0.0387625594923321	0.1670544685351666	0.3466948704389212	0.21946060285563193	0.007562136435748282	0.3768376520359598	0.15970386039132733	0.2823373876255949	0.024907456372289794	-0.08254891591750396	0.08529878371232152	0.06768905341089371	0.1804865150713908	0.03807509254362771	0.10729772607086198	0.36509783183500794	0.17017451084082497	0.1286620835536753	0.21697514542570068	1.0	-0.01417239555790587	0.14167107350608144	0.01269169751454257	0.13622421998942358	0.041512427287149656	-0.05832892649391856	0.09820200951877314	-0.07176097303014278	-0.06240084611316764	0.13278688524590163	0.17265996827075622	0.18053939714436806	-0.030883130618720254	0.02760444209413009	-0.10232681121099947	0.08704389212057112	0.07445795875198308	0.07842411422527763
HcpR	-0.13236382866208354	-0.13696456901110524	-0.086409307244844	-0.3460074034902168	0.005869910100475939	-0.10301427815970386	0.07868852459016394	0.3082496033844527	0.10999471179270227	0.0627181385510312	0.19175039661554732	0.18016922263352722	0.19968270756213644	0.26795346377578	0.1940772078265468	0.12014806980433633	0.2249074563722898	0.1819672131147541	0.41417239555790586	0.30486515071390796	0.06816499206768906	0.16102591221575885	0.23130618720253834	0.0077207826546800635	-0.034161819143310415	-0.06229508196721312	0.26187202538339505	-0.0446853516657853	-0.0064516129032258064	0.06525647805393972	0.26049709148598627	0.06774193548387097	0.1002644103648863	0.10650449497620307	-0.046853516657852985	0.17123215230037017	-0.1769962982548916	0.10486515071390798	0.05499735589635114	0.0069804336329984135	0.1399788471708091	0.08974087784241143	-0.06493918561607614	-0.054838709677419356	0.12094130089899524	-0.053358011634056055	0.13056583818085668	0.034637757800105765	0.13342147012162878	0.07366472765732417	-0.0834479111581174	0.060867265996827076	-0.08603913273400317	0.09497620306716023	-0.15293495505023796	0.0503437334743522	-0.09698572184029614	0.01417239555790587	-0.1006874669487044	-0.11586462189317821	-0.08968799576943416	0.08138551031200424	0.06240084611316764	0.13400317292437863	-0.03945002644103649	-0.046800634584875725	0.25859333685880487	0.1750925436277102	-0.07466948704389212	-0.01417239555790587	1.0	0.33532522474881016	-0.03934426229508197	-0.014436805922792173	0.05251189846641988	-0.11448968799576943	-0.13950290851401376	0.19740877842411422	0.06832363828662083	0.051983077736647273	-0.10904283447911158	0.03696456901110524	0.13262823902696985	0.03733474352194606	0.017345319936541512	-0.08376520359598097	0.0582760444209413	0.07704918032786885
NarP	-0.05240613432046536	0.13220518244315177	-0.1207297726070862	-0.26493918561607616	-0.1348492860920148	0.015018508725542041	0.047646747752511896	0.2978847170809096	0.32786885245901637	0.19767318878900053	0.2804865150713908	0.3084611316763617	0.0837123215230037	0.14426229508196722	0.101216287678477	0.18688524590163935	0.1615018508725542	0.18556319407720784	0.16329984135378106	0.09307244843997885	0.0792702273929138	0.06039132734003173	0.08799576943416182	0.08011634056054998	0.11877313590692755	0.23289264939185617	0.3570597567424643	0.17800105764145954	0.15050237969328398	0.1103648863035431	0.16277102062400847	0.09746166049709148	0.10423056583818086	-0.0790058170280275	-0.07821258593336859	0.2575885774722369	-0.06382866208355367	0.07276573241671073	0.3806980433632998	0.15462718138551032	-0.07223691168693813	0.09629825489159174	0.27667900581702803	0.1317821258593337	0.29968270756213644	0.2435748281332628	0.24209413008989952	0.2442622950819672	0.1451084082496034	0.0520888418826018	0.1547858276044421	0.060497091485986254	0.21464833421470123	0.27625594923320995	-0.05668958223162348	0.0822316234796404	0.00671602326811211	-0.07868852459016394	-0.27414066631411954	-0.1367530407191962	-0.2763088313061872	0.06467477525118985	0.2161290322580645	0.1597567424643046	0.15076679005817029	0.06509783183500793	0.18291909042834478	0.21343204653622422	0.014489687995769435	0.14167107350608144	0.33532522474881016	1.0	0.3143839238498149	0.16250661025912216	0.11263881544156532	0.2798519301956637	-0.008408249603384453	0.11903754627181386	0.30983606557377047	0.181544156530936	0.0028556319407720783	0.10047593865679534	-0.098783712321523	-0.07022739291380223	-0.10010576414595453	-0.2563722897937599	-0.18281332628239028	0.01866737176097303
AraR	-0.02834479111581174	0.1224748810153358	0.21840296139608673	0.07414066631411952	-0.08365943945002643	0.16171337916446324	0.06663141195134849	0.05182443151771549	0.2748281332628239	0.25214172395557904	0.1873611845584347	0.1118455843469064	0.19053410893707035	0.19116869381279747	0.07350608143839238	0.20872554204124802	0.004494976203067161	0.030988894764674774	0.21581173982020097	-0.016922263352723427	0.088841882601798	0.08598625066102591	0.09518773135906927	-0.02897937599153887	0.13236382866208354	0.33744050766790057	0.2681121099947118	0.33744050766790057	0.29349550502379695	0.1945002644103649	0.0671602326811211	0.09561078794288737	0.05156002115282919	0.029561078794288737	-0.11189846641988366	-0.0550502379693284	0.11634056054997356	0.09592808038075093	0.12162876784769963	0.016234796404019036	-0.12390269698572184	0.05092543627710206	0.11126388154415653	0.1894764674775251	0.3192490745637229	0.15029085140137494	0.08984664198836595	0.15092543627710206	0.21348492860920149	0.12712850343733476	-0.012374405076679007	0.0965097831835008	0.19296668429402433	-0.07318878900052882	-0.0904283447911158	-0.059598096245372816	0.07773664727657324	-0.03744050766790058	-0.03051295610787943	-0.20354309888947647	-0.23268112109994712	0.04553146483342147	0.07123215230037018	0.14775251189846642	0.2192490745637229	0.20994182971972503	0.14463246959280804	0.13453199365415125	0.03231094658910629	0.01269169751454257	-0.03934426229508197	0.3143839238498149	1.0	0.522104706504495	0.2729243786356425	0.28714965626652567	0.19291380222104706	0.03897408778424114	0.24918032786885247	0.09497620306716023	-0.05917503966155473	-0.2358011634056055	-0.16832363828662084	-0.17059756742464305	-0.21649920676890533	0.060074034902168165	-0.16747752511898467	0.10624008461131676
GulR	0.17810682178741408	0.2013749338974088	0.1457429931253305	0.27276573241671076	-0.18635642517186674	0.0550502379693284	0.18551031200423057	-0.08593336858804865	-0.005499735589635114	0.3847699629825489	0.1874669487043892	0.08757271285034374	0.24410364886303543	0.21248016922263352	0.17810682178741408	0.28757271285034375	0.1399788471708091	0.2659968270756214	0.2289264939185616	0.023902696985721842	0.1794288736118456	0.19011105235325224	0.1849286092014807	0.312374405076679	0.36774193548387096	0.3903225806451613	0.2417239555790587	0.3170280274986779	0.30602855631940773	0.2635113696456901	0.23881544156530937	0.20957165520888418	0.20502379693283976	0.19428873611845585	0.16372289793759914	-0.01660497091485986	0.12860920148069804	0.20354309888947647	0.13252247488101535	-0.09931253305129562	0.11422527763088314	-0.012480169222633527	0.2249074563722898	0.2903754627181386	0.261660497091486	0.0678476996298255	0.11856160761501851	0.27054468535166576	0.15171866737176098	0.23707033315705975	-0.0022739291380222105	0.017662612374405078	0.37086197778952934	0.09360126916975145	0.15473294553146483	0.13061872025383395	0.2876784769962983	0.24394500264410365	0.07763088313061872	-0.08085668958223162	0.016234796404019036	0.16023268112109995	0.13590692755156003	0.27419354838709675	0.255579058699101	0.27937599153886833	-0.01850872554204125	0.029719725013220517	-0.07942887361184559	0.13622421998942358	-0.014436805922792173	0.16250661025912216	0.522104706504495	1.0	0.15145425700687468	0.23913273400317292	0.22120571126388155	0.09280803807509254	0.22644103648863034	0.19423585404547858	-0.03183500793231095	-0.19238498149127445	-0.01718667371760973	-0.10237969328397674	0.060549973558963514	0.13611845584346907	0.12696985721840295	-0.0009518773135906928
LiuR	-0.2205711263881544	0.1130618720253834	0.2773664727657324	-0.04849286092014807	-0.17340031729243785	0.14717080909571656	-0.017503966155473293	-0.05256478053939714	0.02321523003701745	0.21406663141195134	0.2493918561607615	0.08122686409307245	0.16901110523532523	0.18582760444209412	0.12924378635642517	0.14257006874669487	0.23003701745108407	0.04648334214701216	0.3457429931253305	0.20333157059756743	0.17313590692755157	0.1643574828133263	0.2150713907985193	0.19989423585404548	0.06208355367530407	0.3369645690111052	0.18043363299841353	0.08598625066102591	0.1935483870967742	0.128397673188789	0.24198836594394502	0.22268640930724484	0.20698043363299842	0.060867265996827076	0.08302485457429931	-0.03812797461660497	0.20571126388154415	0.10359598096245373	0.20930724484399787	0.036065573770491806	0.12712850343733476	0.1998413537810682	-0.03051295610787943	0.255579058699101	0.17324167107350608	0.09296668429402433	0.2832892649391856	-0.1141195134849286	0.06404019037546271	0.11517715494447382	0.086409307244844	-0.007191961924907456	0.06319407720782655	-0.006610259122157589	0.12480169222633528	-0.15769434161819143	0.2558434690639873	0.030195663670015863	-0.06816499206768906	-0.09349550502379693	0.05446853516657853	-0.048281332628239026	-0.002379693283976732	0.0011105235325224749	0.3557377049180328	0.18767847699629825	0.1698572184029614	0.1982548915917504	0.2014806980433633	0.041512427287149656	0.05251189846641988	0.11263881544156532	0.2729243786356425	0.15145425700687468	1.0	0.2227392913802221	-0.024748810153358013	0.19793759915388684	0.19709148598625065	0.2874669487043892	0.12527763088313063	0.4168164992067689	0.0224748810153358	-0.05700687466948704	-0.034955050237969326	0.12496033844526705	0.12633527234267583	0.07630883130618721
