	FadR	LtbR	HrcA	PurR	FruR	NmlR	GguR	FixJ	LiuR	MetJ	BioQ	AcnR	CueR	FadP	PrpR	DasR	CsoR	NtrC	RbsR	RutR	HypR	VanR	TtrR	PhsR	ZntR	NnrR	MerR	NifA	GntR	PhnR	CblR	GlcC	PaaR	FnrN_FixK	HcpR	CadR-PbrR	PdxR	AmtR	NagR	AgaR	FabR	CzrA	Zur	Phr	BirA	ArgR	SahR_SamR	ThiR	MntR	NsrR	FUR	NagC	NrtR	MetR	IscR	KdgR	NarP	TyrR	LiuQ	Rex	Irr	NagQ	SoxR	ExuR_UxuR	LexA	AraR	PsrA	NikR	LldR	PdhR	HutC	PhnF	NadQ	SiaR	RbkR	PhrR	GulR	HexR	NorR	ModE	NiaR	TrpR	SdaR	XylR	HisR	NrdR	CcpA	QorR
LiuQ	-0.02094983913011518	0.006644011060157986	0.18120904037862381	0.14005575314813035	-0.15675907967724242	-0.11274462683275752	-0.009923608009001928	0.014967401937223991	-0.16612289441394168	-0.044856969991687916	-0.14257765011224138	-0.024297289808935207	0.019830252585509835	-0.07894216034967289	-0.19207694612979287	0.12697129221774262	-0.09708172416327869	0.09901555546759702	0.18837891784609642	-0.037890653714143546	-0.16010653035606245	-0.13256922494076934	-0.005309554370628382	0.04702828935092253	0.10595925383514937	0.08484543485759198	-0.008781403554404555	0.0013401111670276109	-0.03599074927481326	-0.006474376735217782	0.018224380976075906	-0.11017749404866244	0.05975086372143782	-0.07273354405686143	-0.07533460370594455	-0.0753685305709326	0.0807855200140231	-0.07864812751977654	-0.24096555857755964	-0.10845853288926836	-0.03660143284459799	0.021232563005015522	0.11689501331629451	0.061560296520799994	0.0912576123403317	0.17331538979140632	0.1665639436587862	0.009471249809161385	0.01877851977088057	0.06742964416373105	0.07098065603247931	0.03164811055634404	0.0502513415247864	0.1107316328434671	0.143912106801771	0.023471736094226214	0.19922420568727348	0.23598961837931365	1.0	0.23441767363486776	0.07396622015142691	-0.036375253744677725	0.06145851592583587	0.07402276492640697	0.1526652379686855	0.05419816681839515	-0.012298488558164783	-0.04006197307337815	0.04333026106722608	-0.10365222701596259	0.01489954820724791	0.11258630146281333	0.16541043024919283	0.10594794488015336	0.004054260366070873	0.05460528919825164	0.023483045049222228	0.06230668755053689	0.021741465979836134	0.0409327626080712	-0.016776834736586164	0.11898716999055703	-0.1875307462213954	-0.15409016629818323	-0.09819000175288803	-0.12259472663428536	0.003092999191409718	0.036318708969697654
Rex	0.02226167790965276	-0.05705933243238658	0.05951337566652153	0.003975097681098778	-0.03784541789415949	0.019909415270481932	0.0702908097777225	-0.07493879028108408	-0.04497005954164805	-0.10412720312579517	-0.13763563677898344	-0.01842794216600415	0.061537678610807965	-0.013802579572634591	0.047480647550763075	-0.03540268361502055	-0.15696264086717066	0.07333291867165015	0.15196408275893267	0.06800640086852774	0.1786305986395327	0.21737507845587528	0.1441722127666793	0.10521286280541246	0.054978484713120085	0.03854657310391233	0.1595750094712498	-0.02840244047248814	0.05967170103646573	-0.06591424419426523	-0.027226309152902726	-0.08490197963257205	0.12725401609264295	0.011235446788539504	0.1302056533466025	0.09604130030364544	-0.010014079648970036	-0.04378261926706663	-0.10160530616168413	-0.08778576315655552	-0.04691519980096239	0.24071676156764735	0.17633488077534196	0.18289407467302984	0.18583440297199338	0.2560403955872458	0.18549513432211295	0.15321937676349018	0.21176583677785255	0.15952977365126575	0.2238777275785831	0.11409039247728314	0.23722229447387913	0.013802579572634591	-0.024138964438991016	0.042696959587449325	0.22740612153733933	0.2200326828799385	0.23441767363486776	1.0	0.07066400529259094	-0.07648811711553793	0.11792412822093175	0.10379924343091076	0.0007294275972428767	0.00857784236447631	0.15070878875437516	-0.045094458046604204	0.054571362333263596	-0.10944241197392154	0.09582643015872118	0.11161373133315616	0.09811083906791593	-0.125625526573217	0.12027639086010257	0.16617943918892175	-0.015634630281988793	0.06080259653606709	0.004755415575823716	0.056878389152450366	0.23552595122447711	0.1858457119269894	0.15061831711440704	0.08866786164624457	0.07150086796229595	0.03554970002996873	0.036183001509745495	0.05018348779481032
Irr	0.08330741697813414	0.03533482988504447	0.0127282288480133	0.04772944456067537	-0.17117799729715977	-0.152246806633833	-0.11574149990670111	-0.00013005298245415633	-0.09820131070788404	-0.08567098857230097	0.004099496186054928	0.010228949793894295	0.07713272755031071	-0.2299506364114424	0.061752548755732224	-0.161384442270612	-0.08267411549835738	-0.1606493601958711	0.11150064178319602	0.06126626369090364	0.019004698870800845	-0.04888295797026876	0.18872949545097284	-0.01301095272291364	0.06525832480449643	-0.15159088724406422	0.02349435400421824	-0.15788997517684378	-0.019638000350577604	-0.013847815392618645	-0.06545057703942868	-0.05655042945756597	0.006519612555201837	-0.18748551040141137	-0.18232862692322915	-0.043873090907034736	0.08759351092162329	-0.024150273393987027	-0.01115628410356741	0.01920826006072909	0.0799486573443181	0.10603841652012146	0.17908295683937325	0.22050765898977104	0.23008634387139457	0.27230267287151333	0.24913062408468145	0.20010630417696254	0.1424306336972932	0.03407953588048696	0.09540799882386868	0.12682427580279446	0.2600437656558346	-0.024037183844026894	0.12277566991422158	0.07599052309571334	0.12103409084483548	0.05148401761935188	0.07396622015142691	0.07066400529259094	1.0	0.08512815873249233	-0.11152325969318805	0.10659255531492612	-0.02478357487376379	0.06436491735981137	-0.030652922516694846	0.04196187751270844	0.020927221220123155	-0.026943585278002388	0.14123188446771576	0.04783122515563949	0.06102877563598735	-0.016279240716761567	0.2521953508886011	0.16277544373512165	0.19448575354394376	0.06781414863359551	0.11284640742772165	0.06565413822935692	0.01957014662060152	-0.021526595834911875	-0.04590870280631718	-0.09141593771027588	0.010093242333942131	0.13882307705356486	0.07582088877077314	0.11234881340789704
NagQ	-0.04162260886282803	-0.07482570073112393	-0.03674844925954617	0.07393229328643887	-0.20664288016465837	-0.01632447653674562	0.04414450582693906	-0.04119286857297951	0.009335542349209221	-0.06709037551385064	0.03447534930534744	-0.07811660663496389	0.03998281038840606	-0.1265528608828901	0.15837626024167237	-0.22654664095764232	-0.0281197165975878	-0.06254417560545318	-0.10703360455977065	-0.1245398668935997	0.024613940548823585	-0.1201293744451544	-0.053248214598730005	0.05488801307315198	0.1669597570836467	0.017183957116442654	0.015589394462004738	-0.058292008526952065	-0.1091483791440252	-0.08766136465159936	-0.004427455880939322	-0.0033757230663100574	-0.008770094599408541	-0.18455649105744384	-0.043940944637010815	-0.22141237538945213	-0.2286387976319048	-0.1561710140174497	0.01707086756648252	-0.029997003126926058	0.1057330747352291	0.054854086208163934	0.07726843501026287	0.07759639470514727	0.1541580200281593	0.11803721777089188	0.062340614415524936	-0.028820871807340644	0.07887430661969681	0.0065083036002058225	0.007085060305002516	0.05774917868714342	0.10456825237063969	-0.11046021792356277	0.20296746979095398	0.04811394903053983	0.20358946231573471	0.20671073389463446	-0.036375253744677725	-0.07648811711553793	0.08512815873249233	1.0	-0.07324244703168203	-0.06278166366036947	-0.24077330634262742	-0.0021543559267405894	0.036850229854510294	0.054356492188339336	-0.03091302848160316	-0.03643179851965779	0.17100836297221955	0.10992869703875013	0.14336927696196233	-0.00986706323402186	0.08648523333201395	0.02711321960294259	0.02729416288287881	0.08291160355327366	0.04095538051806323	0.11373981487240671	-0.027599504667771176	-0.1703637525374468	-0.02513415247864021	-0.13141571153117595	-0.12451724898360766	-0.07832016782489214	-0.06688681432392239	-0.1657270809890812
SoxR	0.02400325697903885	-0.14724824852559498	0.11528914170686058	0.15498357374286828	0.07810529767996788	-0.012524667658085055	-0.13923019943342135	-0.1891818536508134	-0.13363226671039463	-0.2620002148701449	-0.1293687906768975	-0.13348525029544644	-0.12831705786226824	0.08250448117341717	-0.18083584486375537	-0.10379924343091076	-0.04433675806187129	0.042934447642365606	0.2684802460828607	0.10309808822115793	-0.08364668562801454	0.05904970851168498	-0.05599629066276131	-0.0007859723722229448	-0.08157714686374405	-0.1282152772673041	-0.1889443655958971	-0.06018060401128634	-0.1759503763054775	-0.1941012490740793	0.0996714748573658	0.05429994741335927	-0.07502926192105218	0.14490729484142018	0.21340563525227452	-0.007503491639855019	0.10909183436904513	0.2569903478069109	-0.17392607336119106	0.051370928069391746	-0.05726289362231483	0.1792752090743055	0.15420325584814334	0.0651452352545363	0.18429638509253551	0.053564865338618387	0.1867843551916585	0.04589739385132117	0.14129973819769184	0.12227807589439697	0.2399251347179264	0.23321892440529032	0.24805627336006017	0.2440981391114554	0.21186761737281667	0.19355841923427067	-0.012049691548252483	0.07232642167700494	0.06145851592583587	0.11792412822093175	-0.11152325969318805	-0.07324244703168203	1.0	0.2517316837337646	0.1553341513477447	0.10476050460557192	0.0824479363984371	0.27683756382491476	0.02031653765033842	0.03129753295146762	0.08092122747397527	0.11541354021181673	0.06661539940401807	0.08296814832825372	0.016437566086705758	-0.09003624520076223	0.0846079468026757	0.2180309978456441	0.05742121899225902	0.07347993508659832	-0.10145828974673596	0.13106513392629954	0.020259992875358353	-0.05078286240959904	0.08589716767222125	-0.0064404498702297416	0.16404204669467518	0.03939474472861335
ExuR_UxuR	-0.0711276724474275	-0.13855166213366055	0.0037941544011625607	-0.0455920520664288	-0.08399726323289096	-0.030607686696710792	-0.15786735726685175	-0.35216651305336133	-0.12135074158472386	-0.23248384233054945	-0.16518425114927254	-0.2472533375553432	-0.1668127406686985	-0.048996047520228896	-0.05946813984653748	0.018122600381111784	-0.11703072077624667	-0.15714358414710689	0.03366110454563446	0.15093496785429542	-0.12219891320942489	5.654477498006797e-06	0.05746645481224307	0.048125257985535845	0.006395214050245687	-0.15913396022640527	-0.07198715302712452	-0.062498939785469124	0.10342604791604232	0.06385601438499075	-0.020678424210210856	0.06361852633007448	0.055837965292817114	0.2322689721856252	0.19959740120214192	0.11744915211109917	0.05107689523949539	0.16805672571826	0.004065569321066886	-0.053723190708562574	0.07035866350769857	0.24119173767747992	0.3106400303079994	0.22490684248322035	0.17867583445951676	0.2898315531153344	0.27525431012547286	0.24096555857755964	0.2949205828635405	0.29904835143708547	0.38000916025354675	0.31434936754669185	0.3382338804982726	0.2178048187457238	0.21817801426059225	0.2606431402706233	0.03594551345482921	-0.011224137833543492	0.07402276492640697	0.10379924343091076	0.10659255531492612	-0.06278166366036947	0.2517316837337646	1.0	0.22262243357402559	0.1169741760012666	-0.021978954034752418	0.0856144437973209	-0.02752034198279908	0.1112292268632917	0.08841906463633228	0.13514766667986045	0.11550401185178484	0.06126626369090364	0.14770060672543553	0.09795251369797174	0.1340959338652312	0.11393206710733894	-0.07749461411018314	0.26352692379460674	0.04768420874069132	0.1502564305545346	0.048679396780340514	-0.1024082419664011	-0.03220224935114871	0.13079371900639522	0.11067508806848703	0.1349327965349362
LexA	-0.1119756178930286	-0.19328700431436632	0.015634630281988793	-0.18842415366608048	-0.1060723433851095	-0.09930958829749337	-0.1407003635829031	-0.13308943687058597	-0.07030211873271851	-0.17108752565719165	-0.1575620154819594	-0.2592860656711017	-0.05319166982374993	0.027938773317651582	-0.19831948928759238	0.13772610841895155	-0.026660861403102046	-0.017794640686227388	0.10735025529965904	0.22567585142294927	-0.11723428196617491	-0.03297125829087763	0.012807391532985395	0.06711299342384267	-0.018416633211008136	-0.14495253066140423	-0.07482570073112393	0.07672560517045422	0.008837948329384624	-0.03558362689495677	-0.17211664056182888	0.09872152263770066	0.04551288938145671	0.29938762008696584	0.11152325969318805	0.17544147333065688	0.2453421241610169	0.06434229944981934	-0.01906124364578091	-0.018755901860888543	-0.12415536242373523	0.10831151647432019	0.2456700838559013	0.09915126292754918	0.1807906090437713	0.18422853136255946	0.10409327626080712	0.1991676609122934	0.193004280439466	0.18116380455863976	0.3116578362576406	0.2875245262961476	0.3125625526573217	0.3385392222831649	0.25131325239891206	0.2635834685695868	-0.03850133728392828	-0.06747487998371511	0.1526652379686855	0.0007294275972428767	-0.02478357487376379	-0.24077330634262742	0.1553341513477447	0.22262243357402559	1.0	0.24237917795206135	0.15536807821273274	0.269543287852486	0.16887097047797298	0.25462677621274404	0.12475473703852395	0.15271047378866956	-0.031161825491515457	0.27012004455728267	0.0658011546443051	0.02972558820702173	0.26218115815008114	0.059162798061645115	-0.14662625600081425	-0.017930348146179553	-0.013972213897574795	0.01021764083889828	0.20312579516089815	0.021334343599979644	-0.11236012236289306	0.06262333829042527	0.07217940526205675	0.10808533737439992
AraR	-0.18574393133202527	-0.20519533392516864	-0.2031710309808822	-0.22984885581647826	-0.21060101441326315	-0.023765768924122566	-0.28234502490797336	-0.1626397362751695	-0.2973293902776914	-0.28175695924818067	-0.13189068764100853	-0.39881595241191736	-0.22218138432918105	-0.055430842912960625	0.004755415575823716	-0.022691418199501275	-0.10343735687103833	-0.012592521388061136	0.10368615388095064	-0.0979977495179558	-0.15084449621432733	0.1753849285556768	-0.04390701777202278	-0.06667194417899815	0.17349633307134255	-0.04912044602518504	-0.028583383752424356	-0.0018263962318561954	-0.20072829670174328	0.011676496033384035	-0.061684695025756145	0.01829223470605199	-0.09353071229453043	0.04290052077737757	-0.07605837682568942	-0.052264335514076825	0.11124053581828772	0.1205478057800069	0.06344889200513426	0.08425736919779928	-0.07416978134135516	0.22907984687674934	0.2706854923070834	0.30227140361094934	0.34396752068125147	0.3781884184991886	0.41476157895629656	0.28438063680725584	0.2810897309034159	0.22549490814301304	0.3792966960887979	0.40427817767499197	0.31311669145212634	0.22537050963805688	0.31260778847730575	0.37874255729399325	0.16337481834991038	0.05272800266891338	0.05419816681839515	0.00857784236447631	0.06436491735981137	-0.0021543559267405894	0.10476050460557192	0.1169741760012666	0.24237917795206135	1.0	0.27327524300117045	0.29114339189487193	0.2607901566855715	0.13479708907498403	0.31652068690592644	0.20833922341406041	0.15047130069945885	0.26468043720420015	0.011269373653527546	0.19166982374993638	0.29955725441190606	0.18863902381100475	0.08588585871722523	-0.08698282735183856	-0.007593963279823128	-0.06796116504854369	-0.0409327626080712	0.07459952163120367	0.03440749557537136	-0.01789642128119151	0.029680352387037676	-0.03380812096058264
PsrA	-0.2049917727352404	-0.1796144777241859	-0.025959706193349204	-0.20297877874594997	-0.12723139818265095	-0.1403497859780267	-0.09405092422434705	-0.10386709716088685	-0.09736444803817904	-0.17798598820475994	-0.051303074339415666	-0.326121989697542	-0.19963132806712997	-0.12208582365946474	0.0891089108910891	0.06733917252376294	0.08746911241666713	0.04087621783309113	0.019140406330753007	-0.0672147740188068	0.07325375598667805	0.08175809014368027	-0.0519137579092004	0.010952722913639166	0.18163878066847233	-0.01336153032779006	-0.027067983782958535	0.026785259908058197	-0.03309565679583378	0.08596502140219733	0.030777321021650993	0.09771502564305545	0.11449751485713963	0.09522705554393246	0.10461348819062374	0.07034735455270255	-0.007390402089894883	-0.007356475224906843	0.11665752526137822	0.17039767940243483	0.021085546590067346	0.2843580188972638	0.1581500811417521	0.23346772141520264	0.3620618486748732	0.23090058863110755	0.24064890783767126	0.330283685136075	0.3097013870433303	0.2976347320625838	0.2713753385618402	0.2947396395836043	0.2502275927192948	0.12890512352206093	0.22374202011863092	0.23482479601472425	0.15205455439890078	0.2613782223453642	-0.012298488558164783	0.15070878875437516	-0.030652922516694846	0.036850229854510294	0.0824479363984371	-0.021978954034752418	0.15536807821273274	0.27327524300117045	1.0	0.2784434354343487	0.2898315531153344	0.022827125659453436	0.14399126948674307	0.1479041679153638	0.16548959293416493	0.2767244742749546	0.06511130838954826	0.04078574619312302	0.1708952734222594	0.26386619244448717	0.1525860752837134	0.09287479290476164	0.12634929969296188	0.00508337527070811	0.08700544526183059	0.24440348089634778	0.09538538091387665	0.07531198579595252	-0.03717818954939469	-0.13376797417034678
NikR	-0.20899514280382922	-0.2667386670134746	-0.02702274796297448	-0.023098540579357764	-0.055510005597932725	-0.162221304940317	-0.0801069827142623	0.02100638390509525	0.0051964648206682465	-0.10331295836608219	-0.2178839814306959	-0.2284578543519686	-0.3063991721844943	-0.06706775760385862	-0.16986615851762218	-0.09806560324793187	0.01920826006072909	-0.06935216651305336	0.02040700929030653	0.11243928504786516	-0.09225280037998089	-0.1292896279919254	-0.08932378103601336	0.006621393150165959	0.08797801539148775	-0.15470084986796795	-0.08228961102849291	0.09045467653561473	-0.0885208452312964	-0.19174898643490848	0.04706221621591057	0.1603214005009867	-0.11096912089838339	0.02723761810789874	0.15577520059258923	-0.032383192631084926	0.03611514777976941	0.17137024953209198	0.10921623287400128	0.18338035973785843	0.09487647793905604	0.19680408931812657	0.18681828205664655	0.2190488037952853	0.2247032812932921	0.17989720159908623	0.2801058518187627	0.31661115854589456	0.20102232953163962	0.21133609648800403	0.256266574687166	0.31752718390057166	0.3201847883246349	0.29457000525866406	0.32477622405301637	0.30794849901894816	-0.13494410548993221	0.07579827086078111	-0.04006197307337815	-0.045094458046604204	0.04196187751270844	0.054356492188339336	0.27683756382491476	0.0856144437973209	0.269543287852486	0.29114339189487193	0.2784434354343487	1.0	0.31969850325980625	0.23009765282639058	0.14369723665684672	0.19360365505425473	0.18116380455863976	0.26167225517526055	0.06918253218811315	-0.010104551288938146	0.20211929816625296	0.13056753990647493	0.1466714918207983	0.11752831479607127	-0.08448354829771955	0.01839401530101611	0.11091257612340331	0.128961668297041	0.01615484221180542	0.17817824043969216	0.17452544797597977	-0.07577565295078909
LldR	-0.14256634115724537	-0.0811134797089075	-0.148933282820001	-0.04399748941199089	-0.21070279500822728	-0.08932378103601336	-0.09944529575744554	-0.17181129877693652	-0.01417577508750304	-0.1713023958021159	-0.17925259116431347	-0.1748647166258602	-0.18240778960820125	-0.28837269792084863	-0.14503169334637633	0.009346851304205235	0.04218805661262871	0.003092999191409718	0.017749404866243334	-0.1867730462366625	-0.039813176063465856	0.024580013683835545	-0.16570446307908918	-0.1408586889528473	-0.06465895018970771	0.08508292291250827	0.14993977981464623	0.12941402649688155	-0.15614839610745768	-0.07282401569682953	-0.14297346353710186	0.17101967192721557	0.011778276628348157	0.05902709060169295	0.05138223702438776	0.0071189871699905575	0.11963178042532979	0.16479974667940808	0.14629829630592986	0.019310040655693212	0.10692051500981052	0.11373981487240671	0.15528891552776067	0.11462191336209578	0.3060033587596338	0.16102255571073956	0.13484232489496809	0.21231997557265722	0.20320495784587025	0.23813831982855624	0.1923370520947012	0.3548241174774245	0.31645283317595035	0.20702738463452286	0.34349254457141887	0.3338799328248073	-0.02642337334818576	0.16017438408603854	0.04333026106722608	0.054571362333263596	0.020927221220123155	-0.03091302848160316	0.02031653765033842	-0.02752034198279908	0.16887097047797298	0.2607901566855715	0.2898315531153344	0.31969850325980625	1.0	0.3472244997201034	0.047480647550763075	0.20111280117160774	0.1542371827131314	0.1288825056120689	0.14528049035628862	0.04414450582693906	0.14348236651192248	0.24602066146077772	-0.05930981447659329	-0.14896720968498905	-0.0006276470022787544	0.010002770693974023	0.11592244318663734	0.07731367083024693	0.04498136849664407	0.0619787278556525	-0.009018891609320841	0.08891665865615687
PdhR	0.046677711746046104	-0.2065750264346823	-0.20547805780006898	-0.08545611842737671	0.021933718214768364	-0.08132834985383176	-0.051461399709359854	-0.1286223996471606	-0.17771457328485563	-0.09971671067734986	-0.24906277035470537	-0.16501461682433236	-0.09097488846543135	-0.06649100089906192	-0.10819842692436006	0.05797535778706368	0.04414450582693906	0.0323605747210929	0.004009024546086819	0.07776602903008747	-0.104828358335548	-0.03181774488128424	-0.0866887945219422	-0.03903285816874092	-0.03335576276074209	0.09160818994520811	0.10120949273682366	0.09520443763394043	-0.13417509655020327	-0.026276356933237585	-0.11757355061605532	0.19103652227015963	-0.023008068939389656	0.14554059632119695	0.13432211296515145	0.020203448100378284	-0.0064630677802217686	0.16716331827357492	0.2378442869986599	0.18198935827334875	-0.0514161638893758	0.1123940492278811	0.21191285319280073	0.12491306240846814	0.10944241197392154	0.0701437933627743	0.03066423147169086	0.02557520172348474	0.18076799113377928	0.09498956748901617	0.12931224590191742	0.28928872327552574	0.17264816144664152	0.21138133230798808	0.2158822963964015	0.19571842963850924	-0.0895160332709456	-0.04649676846610989	-0.10365222701596259	-0.10944241197392154	-0.026943585278002388	-0.03643179851965779	0.03129753295146762	0.1112292268632917	0.25462677621274404	0.13479708907498403	0.022827125659453436	0.23009765282639058	0.3472244997201034	1.0	0.1376130188689914	0.08660963183697011	0.0708788754375152	0.13040921453653076	0.010669999038738826	-0.013712107932666482	0.1537622066032988	0.22420568727346749	-0.027158455422926643	-0.07303888584175379	-0.16192727211042063	-0.11741522524611113	0.090680855635535	0.038343011913984086	0.07852372901482038	0.0867679572069143	0.1311103697462836	0.1363577248644339
HutC	-0.017692860091263266	0.06211443531560466	0.01134853633849964	-0.21184499946282465	-0.059784790586425864	-0.0341926254304471	-0.3049516259450046	-0.04852107141039632	-0.19939384001221366	-0.2968091783478748	-0.2326874035204777	-0.2559951597672617	-0.11167027610813622	-0.2768827996448988	-0.1723654375717412	-0.32566963149770145	-0.13446912938009964	-0.12394049227881097	-0.01134853633849964	0.14055334716795495	0.0542434026383792	0.04283266704740148	-0.15095758576428744	0.022533092829557084	-0.03826384922901199	-0.077370215605227	-0.22573239619792934	0.003432267841290126	0.007051133440014476	-0.044596864026779606	-0.10576700160021713	-0.07608099473568145	-0.2629954029097941	-0.012049691548252483	-0.11050545374354682	-0.14777976941040763	-0.12003890280518628	-0.030969573256583227	0.18042872248389888	0.07344600822161028	0.02503237188367609	0.4114028193224805	0.4562993706566545	0.3884569496355689	0.3706453455168475	0.31195186908753697	0.401812825485861	0.3742415932055798	0.3193592346099259	0.45653685871157074	0.306139066219586	0.39201927045931323	0.42855850405143314	0.32792011354190814	0.28164386969822053	0.2842675472572957	0.14283775607714969	0.10461348819062374	0.01489954820724791	0.09582643015872118	0.14123188446771576	0.17100836297221955	0.08092122747397527	0.08841906463633228	0.12475473703852395	0.31652068690592644	0.14399126948674307	0.14369723665684672	0.047480647550763075	0.1376130188689914	1.0	0.3815019423130206	0.2752203832604848	0.20617921300982184	0.06479465764965989	0.2751186026655207	0.17539623751067282	0.20577209062996535	0.11890800730558493	0.30347015284052675	0.31760634658554376	0.22477113502326818	-0.09596213761867335	-0.06902420681816897	-0.017681551136267255	0.12293399528416576	-0.015906045201893117	-0.04565990579640488
PhnF	-0.10554082250029687	0.02956726283707754	0.05708195034237861	-0.049380551990093356	-0.09435626600923942	-0.07675953203544227	-0.36086309944529577	-0.26105026265047976	-0.12598741313308945	-0.15062962606940306	-0.14696552465069465	-0.18623021639685386	-0.2543892881578278	-0.22393427235356317	-0.27569535937031736	-0.2499109419794064	0.03362717768064642	-0.10604972547511747	-0.03091302848160316	0.08787623479652362	-0.038320394003992064	-0.08123787821386365	-0.15886254530650096	0.0015662902669478828	0.0846871094876478	-0.013271058687821953	0.05650519363758192	0.270391459477187	0.05768132495716733	-0.003115617101401745	0.05742121899225902	0.036635359709586035	-0.06188825621568439	0.03803767012909172	-0.05619985185268955	0.1138076686023828	0.1548252483729241	0.1762104822703858	0.2943325172037478	0.19008657005049448	0.18420591345256743	0.4103850133728393	0.297826984297516	0.14652447540585012	0.4022651836857015	0.3605577576604034	0.418459607239993	0.3018416633211008	0.29224036052948527	0.438408603852961	0.31895211223006936	0.33925168644791376	0.33449061639459204	0.3084800199037608	0.5077777337985083	0.4075464656688399	-0.07833147677988815	0.19256323119462146	0.11258630146281333	0.11161373133315616	0.04783122515563949	0.10992869703875013	0.11541354021181673	0.13514766667986045	0.15271047378866956	0.20833922341406041	0.1479041679153638	0.19360365505425473	0.20111280117160774	0.08660963183697011	0.3815019423130206	1.0	0.2926701008193338	0.0776190126151393	0.10991738808375412	0.11187383729806447	0.11095781194338737	0.18863902381100475	0.1966005281281983	0.2060661234598617	0.20983200547353423	0.34703224748517114	-0.04138512080791174	0.11491594619199214	-0.059230651791621194	-0.07882907079971276	-0.04838536395044416	-0.004416146925943308
NadQ	-0.09751146445312721	-0.003703682761194452	0.03919118353868511	-0.25129063448892003	-0.19566188486352917	0.03763054774923523	-0.12444939525363159	-0.011913984088300321	-0.005942855850405143	-0.16526341383424464	-0.1268808205777745	-0.18499754030228838	-0.26269006112490173	-0.4030115747154384	-0.13267100553573347	-0.14229492623734105	0.1260552668630655	0.06684157850393835	0.06275904575037744	0.10011252410221033	0.02400325697903885	-0.0520833922341406	-0.07680476785542632	-0.09462768092914374	-0.043104081967305814	-0.015170963127152236	-0.060293693561246475	-0.02040700929030653	-0.27149973706679636	-0.13288587568065774	0.138924857648529	0.11878360880062878	-0.033706340365618516	-0.03561755375994481	-0.1329311115006418	-0.013304985552809992	-0.08183725282865237	0.22609428275780177	-0.02894527031229679	0.06583508150929314	0.053508320563638315	0.34402406545623154	0.44024065456231515	0.24573793758587736	0.39843144794205293	0.30733781544916344	0.36545453517367726	0.18957766707567386	0.24956036437452997	0.32197160321400503	0.27223481914153724	0.28099925926344776	0.3271171777371912	0.35611333834697007	0.4100796715879469	0.2455909211709292	0.2640584446794194	0.19898671763235717	0.16541043024919283	0.09811083906791593	0.06102877563598735	0.14336927696196233	0.06661539940401807	0.11550401185178484	-0.031161825491515457	0.15047130069945885	0.16548959293416493	0.18116380455863976	0.1542371827131314	0.0708788754375152	0.2752203832604848	0.2926701008193338	1.0	0.3019095170510769	0.09386998094441083	0.16970783314767798	-0.040944071563067216	0.2616157104002805	0.18978122826560212	0.1321281756959248	0.16374801386477883	0.2586753821013169	-0.14275859339217759	0.05087333404956715	-0.022974142074401616	0.14240801578730117	0.11920204013548127	0.19604638933339366
SiaR	-0.24727595546533523	-0.08397464532289894	0.08045756031913871	-0.2435892361366348	-0.2181440873956042	-0.14063250985292705	-0.13682139201927046	-0.019660618260569633	-0.08372584831298664	-0.12477735494851598	-0.18434162091251957	-0.10352782851100643	-0.1670389197686188	-0.2773803936647234	-0.12292268632916975	0.1454953605012129	0.11708726555122674	0.048441908725424226	-0.04835143708545612	0.09347416751955036	-0.03142193145642377	-0.08154321999875601	-0.041950568557712425	-0.03517650451510028	-0.06241977710049703	-0.01733097353139083	-0.014254937772475135	0.010805706498690988	-0.09630140626855375	0.024794883828759804	-0.1742992688760595	-0.007480873729862992	-0.09025111534568649	0.06353936364510238	0.16227784971529705	-0.06429706362983528	0.0926712317148334	0.12455117584859571	0.024478233088871423	0.05992049804637802	0.06419528303487117	0.35752695772147175	0.327750479216968	0.10322248672611407	0.27026706097223085	0.32633685984246624	0.1981046191426681	0.25104183747900777	0.318601534625193	0.261231205930416	0.2333659408202385	0.27865830557927296	0.24345352867668263	0.25960271641099003	0.2540952553279314	0.24345352867668263	0.2949884365935166	0.12296792214915381	0.10594794488015336	-0.125625526573217	-0.016279240716761567	-0.00986706323402186	0.08296814832825372	0.06126626369090364	0.27012004455728267	0.26468043720420015	0.2767244742749546	0.26167225517526055	0.1288825056120689	0.13040921453653076	0.20617921300982184	0.0776190126151393	0.3019095170510769	1.0	0.24806758231505618	0.048294892310476054	0.13157403690112016	0.2012371996765639	0.07024557395773844	0.0856031348423249	0.04100061633804728	0.11044890896856675	0.12809087876234795	0.19364889087423875	-0.17683247479516656	0.04337549688721014	0.023946712204058782	0.18265658661811354
