	ArgR	MetR	SoxR	HisR	NrdR	HutC	SahR_SamR	CcpA	PaaR	Rex	Zur	FabR	HrcA	RbkR	RutR	BirA	NikR	MntR	ModE	ThiR	LexA	NadQ	NagC	KdgR	PurR	CadR-PbrR	PdxR	IscR	LldR	MerR	NrtR	NsrR	Phr	CzrA	FUR	AraR	XylR	HypR	SiaR	MetJ	PhsR	NagQ	NtrC	LiuR	PhrR	HexR	TyrR	CueR	GntR	PhnR	FnrN_FixK	HcpR	LiuQ	FruR	NagR	NarP	PhnF	LtbR	SdaR	GlcC	PdhR	PsrA	PrpR	NiaR	TrpR	DasR	QorR	ZntR	AmtR	RbsR	FadP	CblR	Irr	AgaR	TtrR	ExuR_UxuR	AcnR	FadR	BioQ	GulR	CsoR	VanR	GguR	NifA	NorR	FixJ	NmlR	NnrR
NtrC	-0.028603840855684303	-0.30767360829754475	0.17948302406612107	0.052913054047484	0.19649947330038084	0.15938740782756664	0.2836885179483024	-0.04837533425168139	0.12681306215055507	0.1866137266023823	0.1673284174702212	0.20006482456851146	0.30702536261243013	0.2553277692245361	0.418199497609594	0.26213434891824	0.18742403370877564	0.31431812656997	0.3407341382383923	0.2794749209950571	0.36585365853658536	0.3922696702050077	0.2357183372498177	0.27299246414391054	0.2869297463738757	0.28206790373551577	0.5087918321043675	0.2063852199983794	0.20978850984523134	0.31464224941252733	0.11238959565675391	0.13183696621019367	0.1101207357588526	0.0005672149744753262	-0.11482051697593387	0.12746130783566972	0.1811036382789077	0.2310185560327364	-0.006725548983064582	0.10023498906085407	0.24058017988817762	0.5583826270156389	1.0	0.48723766307430516	0.43521594684385384	0.29162952759095695	0.653998865570051	0.3630986143748481	0.3836804148772385	0.28903654485049834	0.3327931285957378	0.17235232152985983	0.32938983874888583	0.34851308645976825	0.36536747427274935	0.019690462685357752	-0.1110931042865246	0.2595413661777814	0.06296086216676121	0.4585527915079815	0.2187018880155579	0.36633984280042137	0.12292358803986711	0.09488696215865813	0.2644032088161413	0.22631877481565513	0.07155011749453043	0.4416984036950004	0.4339194554736245	0.30686330119115146	-0.3767117737622559	-0.3878940118304838	-0.1412365286443562	-0.5073332793128595	-0.3932420387326797	-0.055181913945385304	-0.367474272749372	-0.3203143991572806	-0.3618021230046187	-0.4882100316019771	0.05048213272830403	0.0812738027712503	0.40296572400939956	-0.027793533749290982	-0.14933959970828944	-0.1517705210274694	0.06652621343489182	-0.027145288064176324
LiuR	0.05534397536666397	-0.05307511546876266	0.24900737379466817	0.3332793128595738	0.31318369662101936	0.1778624098533344	0.10201766469491938	0.12081678956324447	0.3828701077708451	0.2572725062798801	0.4047483996434649	0.35596791183858684	0.48723766307430516	0.4783242849039786	0.5904707884288145	0.448667044809983	0.5078194635766956	0.5807471031520947	0.49825783972125437	0.40539664532857955	0.3282554087999352	0.5177052102746941	0.3220970747913459	0.3383032169192124	0.6186694757313022	0.4157685762904141	0.2319909245604084	0.47362450368689735	0.29908435296977554	0.3598573859492748	0.1298922291548497	0.30135321286767686	0.29162952759095695	0.2187018880155579	0.09034924236285552	0.2738027712503039	0.079004942873349	0.13524025605704562	0.26229641033951867	0.45887691435053884	0.4658455554655214	0.49047889149987844	0.48723766307430516	1.0	0.6520541285147071	0.6068389919779597	0.5794506117818653	0.4271128757799206	0.4549874402398509	0.448667044809983	0.4616319585122762	0.5262944656024633	0.22680495907949114	0.43505388542257517	0.5609756097560976	0.14804310833806011	0.06150230937525322	0.4128514707073981	0.42905761283526456	0.03362774491532291	0.23652864435621102	0.11579288550360586	-0.03265537638765092	0.23685276719876833	0.30005672149744755	0.24868325095211086	-0.06717445912000648	0.3042703184506928	0.25824487480755204	0.3830321691921238	-0.46681792399319344	-0.2204845636496232	-0.23555627582853902	-0.3267968560084272	-0.3246900575318046	-0.10850012154606596	-0.13831942306134024	-0.04756502714528806	-0.21983631796450856	-0.18288631391297303	0.22680495907949114	-0.09245604083947816	0.09148367231180618	-0.08143586419252896	-0.2904950976420063	-0.3204764605785593	-0.15841503929989467	-0.11530670123976987
PhrR	0.003970504821327283	-0.08808038246495421	0.3370067255489831	0.2694271128757799	0.3353861113361964	0.22631877481565513	0.10995867433757395	0.13280933473786566	0.25241066364152015	0.24965561947978285	0.17445912000648245	0.5368284579855765	0.4275990600437566	0.5227291143343327	0.5261324041811847	0.47184182805283204	0.5309942468195447	0.5577343813305242	0.5664856980795722	0.35094400777894824	0.27542338546309053	0.3896766874645491	0.3203143991572806	0.2546795235394214	0.4553115630824082	0.2131917996920833	0.32112470626367395	0.3308483915403938	0.38643545903897575	0.4418604651162791	0.16311482051697593	0.2522486022202415	0.3303622072765578	0.20330605299408475	0.0290900251195203	0.3752532209707479	0.1793209626448424	0.3084839154039381	0.1444777570699295	0.1788347783810064	0.3549955433109148	0.3878940118304838	0.43521594684385384	0.6520541285147071	1.0	0.315290495097642	0.5460659589984604	0.3982659427923183	0.2533830321691921	0.24317316262863625	0.23669070577748966	0.22939794181994977	0.35272668341301355	0.38011506360910785	0.39129730167733573	0.12503038651648976	0.1276233692569484	0.3541852362045215	0.37833238797504254	0.019366339842800423	0.23037031034762176	0.12227534235475244	-0.02309375253220971	0.17624179564054776	0.12810955352078437	0.3029738270804635	0.01790778705129244	0.16927315452556518	0.29211571185479296	0.45887691435053884	-0.3135078194635767	-0.17186613726602382	-0.1234097723037031	-0.44267077222267237	-0.40750344380520215	-0.32566242605947654	-0.33668260270642575	-0.26116198039056804	-0.12033060529940848	-0.10801393728222997	0.07381897739243173	-0.24058017988817762	0.3154525565189207	-0.03703103476217486	-0.4152823920265781	-0.19050320071307025	-0.06409529211571185	0.05129243983469735
HexR	0.17219026010858116	0.1243821408313751	0.23458390730086703	0.22761526618588446	0.1916376306620209	0.33068633011911513	0.19034113929179158	0.3519163763066202	0.444291386435459	0.22502228344542582	0.40166923263917026	0.33246900575318045	0.44882910623126165	0.5395835021473139	0.48610323312535453	0.44153634227372174	0.38141155497933715	0.5455797747346244	0.2961672473867596	0.44153634227372174	0.3630986143748481	0.5778299975690787	0.42954379709910057	0.395997082894417	0.47443481079329064	0.5159225346406288	0.24058017988817762	0.2893606676930557	0.3203143991572806	0.35953326310671746	0.3212867676849526	0.3528887448342922	0.42597844583096994	0.18094157685762904	0.15420144234664937	0.40977230370310347	0.20249574588769143	0.0900251195202982	0.27299246414391054	0.2739648326715825	0.3037841341868568	0.5386111336196419	0.29162952759095695	0.6068389919779597	0.315290495097642	1.0	0.6147800016206142	0.35904707884288145	0.3499716392512762	0.3867595818815331	0.40312778543067823	0.3716878697026173	0.2485211895308322	0.3339275585446884	0.4690867838910947	0.159225346406288	0.06733652054128515	0.10299003322259136	0.32112470626367395	0.23312535450935903	0.009642654566080544	0.14382951138481484	0.10363827890770602	0.3005429057612835	0.555465521432623	0.10882424438862329	0.05971963374118791	0.37817032655376387	0.2217810550198525	0.5326148610323312	-0.42403370877562596	-0.05048213272830403	-0.14512600275504417	0.07965318855846366	-0.1883964022364476	-0.0012154606595899846	-0.02925208654079896	-0.04027226318774816	-0.2671582529778786	-0.25565189206709343	0.03767928044728952	0.08597358398833158	-0.13248521189530832	-0.0158009885746698	-0.06458147637954785	-0.5624341625476056	-0.3579126488939308	-0.17689004132566244
TyrR	0.19974070172595412	0.03524835912810955	0.2122194311644113	0.24333522404991492	0.32144882910623124	0.40312778543067823	0.4434810793290657	0.34673041082570294	0.45207033465683494	0.38627339761769713	0.4770277935337493	0.4595251600356535	0.6214245198930395	0.5217567458066608	0.5496313102665911	0.6695567620128029	0.48172757475083056	0.6248278097398914	0.5355319666153472	0.5773438133052426	0.46892472246981604	0.550117494530427	0.4925856899765011	0.3681225184344867	0.4102584879669395	0.475245117899684	0.4498014747589336	0.3840045377197958	0.3712016854387813	0.43084028846932987	0.3835183534559598	0.3370067255489831	0.35483348188963615	0.13831942306134024	0.1632768819382546	0.2485211895308322	0.3117251438295114	0.3002187829187262	0.15533587229560003	0.23085649461145774	0.5014990681468277	0.5966291224374037	0.653998865570051	0.5794506117818653	0.5460659589984604	0.6147800016206142	1.0	0.3812494935580585	0.3037841341868568	0.4160926991329714	0.47864840774653594	0.3078356697188234	0.2511141722712908	0.4337573940523458	0.4522323960781136	0.0025119520298193016	-0.019366339842800423	0.18774815655133295	0.22259136212624583	0.4796207762742079	0.15857710072117331	0.21351592253464063	0.12697512357183371	0.18240012964913702	0.41852362045215136	0.3002187829187262	0.2076817113686087	0.5577343813305242	0.496961348351025	0.5177052102746941	-0.48302406612105986	-0.16246657483186128	-0.0817599870350863	-0.2985981687059395	-0.27979904383761445	0.0474029657240094	-0.24122842557329227	-0.19974070172595412	-0.2874159306377117	-0.3400858925532777	0.05583015963049996	-0.12373389514626043	0.09666963779272345	-0.006239364719228588	-0.2950328174378089	-0.3872457661453691	-0.1966615347216595	-0.10525889312049266
CueR	0.028279718013126974	0.01758366420873511	0.1623045134105826	0.15809091645733733	0.156794425087108	0.288226237744105	0.13750911595494691	0.005591119034113929	0.0862977068308889	0.24722469816060286	0.3313345758042298	0.2337736001944737	0.39307997731140104	0.38384247629851714	0.4945304270318451	0.34251681387245764	0.20119925451746212	0.23863544283283364	0.4710315209464387	0.18969289360667693	0.23539421440726035	0.31820760068065795	0.20573697431326474	0.30767360829754475	0.22534640628798314	0.3692569483834373	0.1462604327039948	0.39794181994976097	0.38821813467304106	0.5261324041811847	0.30637711692731545	0.37784620371120653	0.29827404586338224	0.15209464387002675	0.27785430678227047	0.29033303622072765	0.2054128514707074	0.17915890122356373	0.17770034843205576	-0.0712259946519731	0.13880560732517624	0.15112227534235476	0.3630986143748481	0.4271128757799206	0.3982659427923183	0.35904707884288145	0.3812494935580585	1.0	0.5789644275180293	0.5308321853982659	0.44704643059719634	0.30394619560813546	0.39567296005185965	0.5489830645814764	0.44753261486103235	0.5013370067255489	0.34478567377035896	0.4003727412689409	0.27931285957377844	0.2956810631229236	0.12308564946114578	0.05890932663479459	0.05177862409853334	0.06441941495826918	0.17397293574264647	0.002998136293655295	-0.2540312778543068	0.17640385706182643	-0.14382951138481484	0.2564621991734867	-0.3580747103152095	-0.049347702779353374	-0.10525889312049266	-0.10768981443967264	-0.26099991896928937	0.07706020581800502	0.1399400372741269	0.2613240418118467	0.11822380682278584	0.08564946114577425	0.20832995705372337	0.018880155578964428	0.07300867028603841	-0.1334575804229803	-0.446722307754639	-0.16765254031277854	-0.06441941495826918	-0.08273235556275829
GntR	0.05955757231990925	0.09310428652459282	0.29357426464630093	0.07381897739243173	0.23555627582853902	0.3629365529535694	0.1298922291548497	0.020824892634308402	-0.05048213272830403	0.3721740539664533	0.3141560651486914	0.13588850174216027	0.2832023336844664	0.44072603516732844	0.5271047727088567	0.29146746616967834	0.2076817113686087	0.35856089457904544	0.3370067255489831	0.2559760149096508	0.2836885179483024	0.35856089457904544	0.2566242605947654	0.23037031034762176	0.2511141722712908	0.40847581233287417	0.2209707479134592	0.10217972611619804	0.2530589093266348	0.40993436512438214	0.24673851389676688	0.16311482051697593	0.07187424033708775	0.078518758609513	0.06441941495826918	0.0812738027712503	0.156794425087108	0.022283445425816385	0.14545012559760148	-0.018880155578964428	0.16651811036382788	0.22777732760716313	0.3836804148772385	0.4549874402398509	0.2533830321691921	0.3499716392512762	0.3037841341868568	0.5789644275180293	1.0	0.24220079410096426	0.45077384328660564	0.3853010290900251	0.11255165707803258	0.21902601085811524	0.22842557329227778	0.3190179077870513	0.15063609107851875	0.3110768981443967	0.20119925451746212	0.1755935499554331	0.10655538449072198	0.16684223320638522	0.025200551008832346	0.11174134997163924	0.2564621991734867	-0.22356373065391782	0.027307349485454987	0.27526132404181186	-0.12973016773357102	0.12729924641439105	-0.23620452151365368	-0.041568754557977476	-0.08581152256705292	0.04805121140912406	-0.08775625962239689	0.15533587229560003	0.09034924236285552	0.22016044080706587	-0.031034762174864273	0.07560165302649705	-0.0368689733408962	0.13086459768252168	0.18466898954703834	-0.02147313831942306	-0.11984442103557248	-0.05226480836236934	0.024066121059881696	0.14010209869540555
PhnR	0.09634551495016612	0.19730978040677416	0.08419090835426626	0.3786565108175999	0.37784620371120653	0.2407422413094563	0.32874159306377115	0.37946681792399317	0.44656024633336033	0.264079085973584	0.6496232071955271	0.21853982659427923	0.5087918321043675	0.3731464224941253	0.42824730572887126	0.4125273478648408	0.46179401993355484	0.20589903573454338	0.5867433757394053	0.4776760392188639	0.4700591524187667	0.3464062879831456	0.4374848067417551	0.5473624503686897	0.46195608135483346	0.35078194635766957	0.20784377278988736	0.4002106798476623	0.33117251438295114	0.36763633417065067	0.2929260189611863	0.5196499473300381	0.33668260270642575	0.20962644842395267	0.4882100316019771	0.3185317235232153	0.26748237582043594	0.20087513167490478	0.2678064986629933	0.22064662507090188	0.4509359047078843	0.3302001458552791	0.28903654485049834	0.448667044809983	0.24317316262863625	0.3867595818815331	0.4160926991329714	0.5308321853982659	0.24220079410096426	1.0	0.4869135402317478	0.4814034519082732	0.3642330443237987	0.35953326310671746	0.31059071388056075	0.3034600113442995	0.18013126975123572	0.2026578073089701	0.12276152661858844	0.31188720525079006	0.3593712016854388	0.22729114334332712	-0.06976744186046512	0.08419090835426626	0.1138481484482619	0.08451503119682359	0.07673608297544769	0.21400210679847662	0.07430516165626773	0.3141560651486914	-0.19552710477270885	-0.2016854387812981	-0.2485211895308322	-0.004780811927720606	-0.1394538530102909	0.18450692812575967	-0.14885341544445344	0.02844177943440564	-0.017745725630013774	-0.06328498500931853	0.4013451097966129	0.015963049995948466	-0.02811765659184831	-0.01758366420873511	-0.2520865407989628	-0.3084839154039381	-0.08824244388623288	-0.07381897739243173
FnrN_FixK	0.07868082003079167	0.17186613726602382	0.006887610404343246	0.18547929665343166	0.09747994489911677	0.3890284417794344	0.19682359614293818	0.39000081030710637	0.4760554250060773	0.47184182805283204	0.5089538935256462	0.38627339761769713	0.5484968803176404	0.4237095859330686	0.5527104772708856	0.499878453934041	0.500364638197877	0.25873105907138805	0.3062150555060368	0.25678632201604407	0.2462523296329309	0.26488939307997733	0.4026416011668422	0.20687140426221537	0.2558139534883721	0.36779839559192934	0.11579288550360586	0.2613240418118467	0.185317235232153	0.38141155497933715	0.18677578802366096	0.15598411798071468	0.10866218296734462	0.12276152661858844	0.3909731788347784	0.0717121789158091	0.09504902357993679	0.13783323879750425	0.24592820679037355	0.13896766874645491	0.40863787375415284	0.16716635604894256	0.3327931285957378	0.4616319585122762	0.23669070577748966	0.40312778543067823	0.47864840774653594	0.44704643059719634	0.45077384328660564	0.4869135402317478	1.0	0.6000324122842557	0.25062798800745484	0.3248521189530832	0.3982659427923183	0.2559760149096508	0.09407665505226481	0.31755935499554333	0.41965805040110205	0.07803257434567701	0.23312535450935903	-0.17689004132566244	0.019852524106636415	0.18742403370877564	-0.014342435783161819	0.09991086621829673	-0.05323717689004132	0.343813305242687	0.10185560327364071	0.16133214488291062	-0.2182157037517219	-0.14301920427842152	-0.1888825865002836	-0.07365691597115306	-0.04643059719633741	0.3734705453366826	-0.006077303297949923	0.23361153877319504	0.024390243902439025	0.11222753423547524	0.06231261648164654	-0.13329551900170164	0.059233449477351915	0.04480998298355077	-0.3611538773195041	-0.4151203306052994	-0.09747994489911677	-0.027307349485454987
HcpR	0.11708937687383518	0.263106717445912	0.15403938092537073	0.4502876590227696	0.3762255894984199	0.1755935499554331	0.010128838829916538	0.2595413661777814	0.34105826108094967	0.39372822299651566	0.53034600113443	0.23733895146260434	0.4554736245036869	0.27477513977797585	0.3686087026983227	0.2966534316505956	0.4089619965967102	0.36407098290252005	0.32063852199983794	0.2511141722712908	0.11157928855036059	0.17186613726602382	0.27428895551413984	0.23312535450935903	0.22016044080706587	0.3065391783485941	0.021635199740701726	0.2960051859654809	0.1605218377765173	0.3159387407827567	0.1939064905599222	0.2588931204926667	0.14253302001458554	0.15517381087432136	0.3420306296086217	0.14139859006563488	0.05631634389433595	-0.10947249007373795	0.32987602301272184	0.13102665910380035	0.3271209788509845	0.13135078194635766	0.17235232152985983	0.5262944656024633	0.22939794181994977	0.3716878697026173	0.3078356697188234	0.30394619560813546	0.3853010290900251	0.4814034519082732	0.6000324122842557	1.0	0.13459201037193097	0.2196742565432299	0.18596548091726764	0.1760797342192691	0.25921724333522406	0.3183696621019366	0.5139777975852848	0.04092050887286282	0.052588931204926664	-0.08078761850741431	0.051130378413418685	0.3092942225103314	0.04886151851551738	0.0036463819787699537	0.18466898954703834	0.31561461794019935	0.24544202252653755	0.26181022607568266	-0.0927801636820355	0.17073170731707318	-0.08921481241390487	0.047078842881452074	0.11660319260999918	0.26197228749696133	-0.06717445912000648	0.2540312778543068	-0.13313345758042297	0.26667206871404264	0.09780406774167409	0.05404748399643465	0.09585933068633012	0.010615023093752533	-0.2559760149096508	-0.10947249007373795	-0.07041568754557978	0.09780406774167409
LiuQ	0.09018718094157686	-0.015638927153391134	0.18547929665343166	0.16862490884045053	0.12081678956324447	0.16716635604894256	0.1793209626448424	0.21205736974313263	0.11174134997163924	0.2937363260675796	0.1610080220403533	0.4237095859330686	0.29535694028036624	0.19633741187910217	0.41803743618831535	0.3331172514382951	0.21951219512195122	0.13151284336763633	0.3431650595575723	0.19617535045782353	0.38060124787294386	0.25986548902033874	0.2613240418118467	0.1926099991896929	0.25824487480755204	0.13086459768252168	0.24641439105420954	0.11563082408232721	0.3865975204602544	0.47119358236771736	0.15711854792966534	0.28660562353131835	0.2731545255651892	-0.049347702779353374	0.033303622072765576	0.3455959808767523	0.07965318855846366	0.3170731707317073	0.2264808362369338	-0.2969775544931529	-0.08094967992869298	0.1670042946276639	0.32938983874888583	0.22680495907949114	0.35272668341301355	0.2485211895308322	0.2511141722712908	0.39567296005185965	0.11255165707803258	0.3642330443237987	0.25062798800745484	0.13459201037193097	1.0	0.2199983793857872	0.48999270723604244	0.13734705453366827	0.1830483753342517	-0.13637468600599628	0.005591119034113929	0.2653755773438133	0.10039705048213272	-0.06441941495826918	-0.10509683169921401	0.2750992626205332	0.13977797585284824	0.3797909407665505	0.08467709261810226	0.0313588850174216	0.21238149258568997	0.10347621748642735	-0.24317316262863625	-0.11854792966534317	-0.27153391135240257	0.02876590227696297	-0.12729924641439105	-0.10493477027793534	-0.18321043675553034	-0.05485779110282797	0.3302001458552791	-0.19779596467061017	0.09618345352888745	0.09359047078842882	0.14917753828701077	-0.19520298193015154	-0.3784944493963212	-0.18223806822785835	-0.12973016773357102	-0.09699376063528077
FruR	0.06539178348594117	-0.027793533749290982	0.045458228668665425	0.1357264403208816	0.10217972611619804	0.2613240418118467	0.0007292763957539907	0.045458228668665425	0.2681306215055506	0.09942468195446075	0.1655457418361559	0.3071874240337088	0.3579126488939308	0.40977230370310347	0.2652135159225346	0.3598573859492748	0.11595494692488453	0.2493314966372255	0.44283283364395104	0.15711854792966534	0.23361153877319504	0.19812008751316748	0.06636415201361316	0.09650757637144478	0.15193258244874808	0.2739648326715825	0.16003565351268131	0.448180860546147	0.21140912405801798	0.3112389595656754	0.05583015963049996	0.16068389919779597	0.12697512357183371	0.17737622558949842	0.23669070577748966	0.21724333522404993	0.11206547281419658	0.1610080220403533	0.008670286038408557	0.12000648245685115	0.2443075925775869	0.22842557329227778	0.34851308645976825	0.43505388542257517	0.38011506360910785	0.3339275585446884	0.4337573940523458	0.5489830645814764	0.21902601085811524	0.35953326310671746	0.3248521189530832	0.2196742565432299	0.2199983793857872	1.0	0.4306782270480512	0.051130378413418685	0.16262863625313995	0.19342030629608623	0.21659508953893525	0.2315047402965724	-0.019204278421521757	-0.02876590227696297	0.19325824487480756	0.03929989466007617	-0.04351349161332145	0.11708937687383518	-0.13216108905275098	0.22388785349647516	0.11417227129081922	0.22712908192204845	-0.27283040272263187	-0.19504092050887287	-0.01191151446398185	-0.31010452961672474	-0.38238392350700917	-0.05631634389433595	0.10655538449072198	0.07349485454987441	-0.04562029008994409	-0.08759419820111822	0.20427842152175674	-0.23831131999027633	0.08273235556275829	-0.007211733246900575	-0.30038084434000484	-0.13054047483996434	-0.22486022202414715	0.004618750506441942
NagR	0.09342840936715015	-0.05469572968154931	0.28401264079085975	0.3084839154039381	0.08451503119682359	0.12908192204845637	0.13475407179320964	0.28709180779515436	0.48739972449558383	0.3656915971153067	0.41982011182238066	0.5125192447937769	0.6355238635442833	0.4857791102827972	0.6193177214164168	0.4361883153715258	0.343327120978851	0.4745968722145693	0.47038327526132406	0.23344947735191637	0.19131350781946357	0.36277449153229074	0.2041163601004781	0.13507819463576695	0.35078194635766957	0.18823434081516896	0.18094157685762904	0.29406044891013694	0.263106717445912	0.3365205412851471	0.08645976825216757	0.22064662507090188	0.2021716230451341	0.09796612916295276	0.12746130783566972	0.3891905032007131	0.18904464792156228	0.3159387407827567	0.2535450935904708	0.14917753828701077	0.1371849931123896	0.21805364233044325	0.36536747427274935	0.5609756097560976	0.39129730167733573	0.4690867838910947	0.4522323960781136	0.44753261486103235	0.22842557329227778	0.31059071388056075	0.3982659427923183	0.18596548091726764	0.48999270723604244	0.4306782270480512	1.0	0.2796369824163358	0.36326067579612675	0.11968235961429381	0.11190341139291791	-0.02033870837047241	-0.0025119520298193016	-0.13280933473786566	0.10720363017583664	0.0313588850174216	0.1439915728060935	0.49841990114253304	0.07268454744348107	0.16716635604894256	0.36099181589822543	0.3909731788347784	-0.26732031439915727	-0.04318936877076412	-0.01823190989384977	-0.2545174621181428	-0.2632687788671907	-0.02422818248116036	-0.10412446317154202	0.026334980957783	0.1178996839802285	-0.3593712016854388	0.0927801636820355	-0.12357183372498177	-0.06636415201361316	-0.19374442913864354	-0.3836804148772385	-0.36358479863868404	-0.1444777570699295	-0.052588931204926664
NarP	-0.2580828133862734	-0.12454420225265375	0.09764200632039544	0.10606920022688598	-0.08273235556275829	0.26877886719066524	0.12195121951219512	0.1710558301596305	0.052102746941090676	0.15987359209140264	0.2827161494206304	0.03622072765578154	0.2415525484158496	0.2428490397860789	0.338951462604327	0.1893687707641196	0.2076817113686087	0.02390405963860303	0.210922939794182	0.03233125354509359	-0.1994165788833968	-0.11935823677173649	0.09115954946924884	0.07916700429462767	0.07495340734138238	0.13475407179320964	-0.16311482051697593	-0.07090187180941576	-0.012883882991653836	0.08386678551170894	0.16765254031277854	0.41479620776274206	0.2146503524835913	0.06879507333279312	0.210436755530346	0.16894903168300787	-0.032493314966372255	0.1499878453934041	0.22388785349647516	-0.019528401264079086	-0.17348675147881046	-0.019366339842800423	0.019690462685357752	0.14804310833806011	0.12503038651648976	0.159225346406288	0.0025119520298193016	0.5013370067255489	0.3190179077870513	0.3034600113442995	0.2559760149096508	0.1760797342192691	0.13734705453366827	0.051130378413418685	0.2796369824163358	1.0	0.4585527915079815	0.37379466817923995	0.2812575966291224	-0.034924236285552225	-0.018880155578964428	0.22210517786240985	-0.16992140021067983	-0.1404262215379629	0.05420954541771331	-0.09488696215865813	-0.0025119520298193016	0.17996920832995705	-0.2634308402884693	0.26553763876509195	-0.027145288064176324	0.07398103881371039	0.07219836317964509	0.06117818653269589	-0.03054857791102828	0.08500121546065958	0.16181832914674663	0.29341220322502226	0.24025605704562028	0.11870999108662184	0.07284660886475974	0.1820760068065797	-0.016773357102341787	0.01904221700024309	-0.3909731788347784	-0.11141722712908192	0.02601085811522567	-0.08354266266915161
PhnF	0.12827161494206304	0.08986305809901952	0.19536504335143018	0.40296572400939956	0.21286767684952598	0.09991086621829673	-0.03524835912810955	0.13216108905275098	0.13248521189530832	0.19730978040677416	0.3323069443319018	0.29276395753990764	0.2644032088161413	0.23960781136050563	0.31934203062960864	0.12243740377603111	0.08775625962239689	0.11141722712908192	0.2447937768414229	0.156794425087108	-0.2937363260675796	-0.17089376873835183	-0.034113929179158904	-0.08370472409043027	-0.1138481484482619	0.17235232152985983	-0.23458390730086703	0.057450773843286604	0.01758366420873511	0.04480998298355077	0.20379223725792076	0.2571104448586014	0.030710639332306944	0.03200713070253626	0.15598411798071468	0.38692164330281176	0.17575561137671178	0.13054047483996434	0.25241066364152015	-0.14285714285714285	-0.02568673527266834	-0.13767117737622558	-0.1110931042865246	0.06150230937525322	0.1276233692569484	0.06733652054128515	-0.019366339842800423	0.34478567377035896	0.15063609107851875	0.18013126975123572	0.09407665505226481	0.25921724333522406	0.1830483753342517	0.16262863625313995	0.36326067579612675	0.4585527915079815	1.0	0.11076898144396727	0.37136374686005996	-0.13929179158901223	-0.12243740377603111	-0.17980714690867838	-0.008832347459687221	-0.15841503929989467	-0.046268535775058746	0.05404748399643465	0.07381897739243173	0.01547686573211247	-0.01337006725548983	0.20200956162385544	0.10542095454177133	0.37330848391540394	0.16635604894254924	-0.035734543391945546	0.18564135807471033	0.04286524592820679	0.15160845960619074	0.3812494935580585	0.29827404586338224	0.158252977878616	-0.04983388704318937	-0.10250384895875536	-0.060692002268859895	-0.2274532047646058	-0.2844988250546957	0.16716635604894256	0.0579369581071226	0.24009399562434164
LtbR	0.12600275504416172	-0.06620209059233449	0.04351349161332145	0.23166680171785106	0.2031439915728061	0.05907138805607325	0.07819463576695568	0.0033222591362126247	0.1357264403208816	0.12130297382708047	0.1802933311725144	0.025848796693947004	0.2580828133862734	0.18045539259379303	0.342840936715015	0.1619803905680253	0.26553763876509195	0.27979904383761445	0.293088080382465	0.3376549712340977	0.014504497204440484	0.09602139210760878	0.1966615347216595	0.35045782351511223	0.2806093509440078	0.3370067255489831	0.05826108094967993	0.29649137022931693	0.16408718904464792	0.14966372255084678	0.29762580017826756	0.24787294384571754	0.13313345758042297	0.35467142046835753	0.2410663641520136	0.01790778705129244	0.13653674742727492	0.07041568754557978	0.17851065553844908	0.27056154282473055	0.3895146260432704	0.12405801798881776	0.2595413661777814	0.4128514707073981	0.3541852362045215	0.10299003322259136	0.18774815655133295	0.4003727412689409	0.3110768981443967	0.2026578073089701	0.31755935499554333	0.3183696621019366	-0.13637468600599628	0.19342030629608623	0.11968235961429381	0.37379466817923995	0.11076898144396727	1.0	0.370391378332388	-0.20670934284093673	0.2671582529778786	0.2749372011992545	0.06263673932420387	0.19293412203225022	0.05226480836236934	-0.001539583502147314	-0.20703346568349404	0.13588850174216027	-0.00316019771493396	0.20849201847500204	-0.28984685195689164	-0.028927963698241632	0.13831942306134024	-0.16457337330848393	-0.286281500688761	-0.008022040353293899	0.19001701644923427	0.16441131188720526	-0.02066283121302974	0.11870999108662184	0.030224455068470952	0.11401020986954055	0.023741998217324367	-0.10963455149501661	-0.10558301596304999	-0.11660319260999918	0.27023741998217327	-0.04999594846446803
