	FadP	CblR	ZntR	MerR	NifA	NnrR	NtrC	CsoR	RbsR	LiuQ	NarP	PhnR	PaaR	SdaR	FnrN_FixK	HcpR	FixJ	MetJ	BioQ	DasR	PrpR	TtrR	GguR	AcnR	CueR	VanR	HrcA	HypR	LiuR	PhsR	NmlR	FruR	PurR	Phr	ThiR	MetR	KdgR	SahR_SamR	FUR	NagC	ArgR	MntR	NsrR	NrtR	Zur	CzrA	PhnF	BirA	IscR	NikR	AraR	GulR	NagQ	Irr	NorR	FabR	GntR	FadR	LtbR	SiaR	AmtR	SoxR	NagR	AgaR	XylR	ModE	RbkR	PsrA	LldR	HutC	NadQ	TyrR	PhrR	Rex	HexR	PdhR	LexA	ExuR_UxuR	CadR-PbrR	PdxR	CcpA	QorR	GlcC	NiaR	HisR	NrdR	RutR	TrpR
LtbR	-0.28953444439780024	0.07864909113807145	-0.08832542714411654	-0.015595482977204988	-0.008773771042357584	0.042441543176189075	-0.028294362117459386	0.1711724948574787	-0.030183451576340205	-0.01064187061836195	-0.035053104403677426	-0.08024432223668192	-0.0001679190630116284	0.006926661349229671	0.04189580622140129	-0.19799756517358633	0.02850426094622392	0.14235338566810798	0.18439612106964443	-0.15154695436799462	0.028987028252382353	0.08039125141681709	0.11586415347802359	0.01763150161622098	0.04600982326518618	0.043071239662482684	0.2174341967171823	0.2540825322194702	0.12428109651148146	0.03005751227908148	-0.03654338608790563	0.20211158221737122	0.08639435791948281	0.01490281684228202	-0.10994500650686369	0.044729440409722515	-0.12109063431426052	-0.06517358633138827	-0.06351538558414845	-0.09353091809747702	-0.1842282020066328	-0.04489735947273414	-0.006611813106082868	0.0029385836027034967	-0.0605977918643214	-0.04166491750976029	0.059926115612274886	0.034675286511901264	-0.07319172159019352	-0.21359304815079133	-0.1170815666848579	-0.0582469249821586	-0.036690315268040806	0.17990428613408338	0.214411653582973	0.05327232274043911	0.3277150413500693	0.18112169934091768	1.0	-0.08183955333529239	-0.07138659166281852	-0.04063641324881407	0.0025397758280508794	0.04968305276856555	-0.030603249233869274	0.17990428613408338	0.12921371898744805	-0.046282691742580075	-0.06765039251080979	0.16292347088703246	0.017757440913479704	0.0013853322698459342	0.08213341169556274	-0.09709919818647413	0.0319046219722094	-0.06204609378279669	-0.21031862642206456	0.025334788631879435	0.24696696192435247	0.016519037823768942	0.10490743461651483	-0.029910583098946307	-0.08307795642500315	0.08767474077494647	0.17054279837118508	0.09984887284328954	0.15488434574535073	0.1714453633348726
SiaR	-0.08912304269342176	-0.1464044330632635	-0.06951849208681415	-0.13383149322026783	0.011271567104655556	-0.05165610175895218	0.099638974014525	0.13807144956131145	-0.063263506989631	0.090151546954368	0.19545778934553545	-0.011775324293690442	-0.15037152092691322	-0.02434826413668612	0.04363796650014693	0.16252466311237984	-0.15238654968305276	-0.11462575038831284	-0.15668947567272576	-0.01945762142647244	-0.1832416775114395	-0.15316317534948154	-0.2486251626715923	-0.1294655975819655	-0.16304941018429117	-0.1381344192099408	-0.06779732169094496	-0.02369757776751606	-0.21525124889803116	-0.09562990638512237	-0.26373787834263884	-0.27654170689727553	-0.2530960077242769	0.09825364174467907	0.178036186558079	0.3424289492464632	0.31159481130095296	0.3620334998530708	0.28835901095671884	0.30494101842911714	0.4048318710381596	0.36417446790646907	0.28372024684102265	0.3100835397338483	0.29786742789975235	0.34620712816422483	0.2445531253935603	0.3091180051215314	0.3362369337979094	0.249212879392133	0.400361025985475	0.30082700138533225	0.011922253473825617	0.013748373284077076	0.05073254691238823	-0.041119180554972504	-0.07789345535451912	-0.07000125939297258	-0.08183955333529239	1.0	0.2589731749296839	0.22809705721842072	0.12048192771084337	0.21493640065488434	0.2920952101087276	0.06752445321355106	0.22732043155199194	0.18179337559296418	0.13674908694009488	0.07405230678812812	0.19852231224549766	0.15379287183577517	0.0032534318458503	-0.11525544687460644	0.1132823978842198	0.18832122916754124	0.22373116158011838	-0.010222072960832879	0.058876621468452205	0.17558037026153395	0.016120230049116325	0.07503883128332144	0.11724948574786953	-0.04800386213844927	-0.14718105872969228	0.1348390075983376	0.16265060240963855	0.13532177490449604
AmtR	0.06129045799924437	0.00023088871164098903	-0.22675370471432768	-0.12232903740397129	-0.16537928718357753	0.0056042987280130975	-0.0922295453591369	0.01282481843751312	-0.14674027118928676	-0.12465891440325763	-0.13336971579698587	0.00868981151085177	0.03641744679064691	-0.1433818899290542	-0.11118340959657445	-0.08918601234205113	-0.1839553335292389	-0.18208723395323453	-0.20141891608244825	-0.13408337181478527	-0.17367029091977668	-0.0922295453591369	-0.4301036900214097	-0.11095252088493346	-0.1340623819319088	-0.1948910625078712	-0.18204525418748163	-0.1766298644053566	-0.34467486671424374	-0.413458712900382	-0.12321061248478234	-0.15098022753033039	-0.3213551068385038	0.15524117375425045	0.11949540321565005	0.425905713446119	0.36327190294278155	0.3764115696234415	0.35221023466689055	0.2961672473867596	0.19652827337223458	0.21756013601444105	0.2264388564711809	0.3059485328071869	0.25561479366945133	0.19831241341673314	0.35796146257503886	0.1727047563074598	0.2933965828470677	0.18878300659082323	0.27416985013223627	0.1770496620628857	-0.049578103354183285	0.13670710717434198	0.0582469249821586	-0.058519793459552494	0.007493388186893917	0.1482515427563914	-0.07138659166281852	0.2589731749296839	1.0	0.3080895008605852	0.0896058099995802	0.21951219512195122	0.23057386339784225	0.18055497250325342	0.1345241593551908	-0.14562780739683473	0.12205616892657739	-0.1185718483690861	0.2804458251122959	0.13204735317576927	-0.11223290374039713	-0.047647034129549556	-0.1412199319927795	0.08658326686537089	-0.05457369547877923	0.14535493891944082	0.145270979387935	0.17793123714369674	-0.03188363208933294	0.20351790437009362	0.1253515805381806	0.03200957138659166	-0.030372360522228286	0.0721212375634944	0.014965786490911381	0.18683094748331305
SoxR	0.0490743461651484	-0.097602955375509	-0.3124344066160111	-0.04812980143570799	-0.02027622685865413	-0.22337433357121866	-0.1286469921497838	-0.006758742286218043	0.06714663532177491	0.0097602955375509	-0.06580328281768187	-0.15257545862894084	-0.14898618865706728	0.10723731161580119	0.15931321103228244	0.1598799378699467	-0.3051928970236346	-0.3202846228118047	0.10988203685823433	-0.08234331052432728	-0.2538096637420763	-0.07226816674362957	-0.34853700516351116	-0.27009781285420426	-0.23794131228747745	-0.11561227488350614	-0.06110154905335628	-0.130137273834012	-0.14371772805507746	-0.21678351034801227	-0.10845472482263549	0.08053818059695227	0.046030813148062635	0.16775114394861676	0.1442424751269888	0.36961084757147056	0.3335292389068469	0.3426598379581042	0.3485579950463876	0.3209353091809748	0.21443264346584945	0.1865790688887956	0.16569413542672431	0.20097812854204272	0.19470215356198312	0.20964695017001805	0.3051089374921288	0.1463204735317577	0.2942151882792494	0.37101716972419296	0.2389068468997943	0.18903488518534067	0.10261953738298141	0.11655681961294656	0.19436631543595986	-0.06351538558414845	-0.16044666470761093	0.049934931363082996	-0.04063641324881407	0.22809705721842072	0.3080895008605852	1.0	-0.16170605768019813	0.08738088241467612	0.09380378657487091	0.1510641870618362	0.14829352252214434	0.1037529910583099	0.15645858696108475	-0.011586415347802359	0.10270349691448721	-0.011502455816296544	-0.038222576718021914	-0.003064522899962218	0.11263171151504975	0.11836194954032156	0.15563998152890307	0.20922715251248897	0.19035724780655724	0.21073842407959364	0.19146971159900927	0.07757860711137232	-0.0039041182150203603	-0.13173250493262248	0.10715335208429537	-0.03973384828512657	0.1046975357877503	0.20068427018177237
NagR	-0.12705176105117333	0.015007766256664288	0.037571890348851854	-0.05448973594727342	-0.14665631165778095	0.011439486167667184	-0.21863062004114017	-0.0025397758280508794	-0.3579194828092859	-0.3288904747911507	-0.12350447084505269	-0.019310692246337264	-0.1626296125267621	-0.1192015448553797	-0.02970068427018177	0.01223710171697242	-0.15037152092691322	0.012216111834095966	-0.15098022753033039	-0.16535829730070106	-0.06995927962721968	-0.2578187313714789	-0.06769237227656269	-0.08616346920784182	-0.18015616472860083	-0.14245833508249023	-0.16644977121027665	-0.09667940052894505	-0.08465219764073717	-0.15866252466311237	-0.2411737542504513	-0.15559800176315017	-0.3907686495109357	0.19761974728181017	0.25601360144410396	0.12957054699634776	0.2847697409848453	0.2769195247890517	0.2697199949624281	0.35915788589899666	0.15595482977204989	0.21991100289660384	0.2956634901977247	0.3379161244280257	0.2990008815750808	0.2899752319382058	0.37032450358927	0.23065782292934806	0.25026237353595565	0.14890222912556147	0.32225767180219134	0.22373116158011838	-0.02904999790101171	-0.024977960622979724	-0.02980563368456404	0.23097267117249487	0.10310230468913983	-0.058330884513664416	0.0025397758280508794	0.12048192771084337	0.0896058099995802	-0.16170605768019813	1.0	0.43879350153226143	0.3115528315352	0.29637714621552413	0.2082196381344192	0.21428571428571427	0.26432559506317954	0.2606943453255531	0.09630158263716888	0.185718483690861	-0.007640317367029092	-0.05906553041434029	-0.08034927165106419	-0.02789555434280677	0.09886234834809622	0.053776079929473995	0.019310692246337264	0.1106166827589102	-0.13739977330926492	0.1253935603039335	0.19573065782292934	0.19556273875991773	0.029952562864699214	0.19589857688594098	0.0009235548465639561	0.09267033289954242
AgaR	-0.07401032702237521	-0.056336845640401326	-0.0986944292850846	-0.08114688720036942	-0.10322824398639856	0.003064522899962218	-0.19111288359010956	-0.04189580622140129	-0.3687712522564124	-0.1271986902313085	-0.21655262163637126	0.12709374081692623	-0.02323580034423408	-0.1117921161999916	-0.15032954116116032	-0.09401368540363544	-0.07407329667100458	-0.003484320557491289	-0.05150917257881701	-0.23512866798203266	-0.18995844003190462	-0.32156500566726837	-0.19665421266949332	-0.32242559086520295	-0.360606187817472	-0.09220855547626045	0.027748625162671594	-0.001406322152722388	-0.13372654380588556	-0.061185508584862096	-0.2891146467402712	-0.03446538768313673	-0.18714579572645984	0.24940178833802107	0.2897863229923177	0.36325091305990515	0.28204105621090636	0.4090928172620797	0.32691742580076405	0.3544141723689182	0.3283237479534864	0.2919902606943453	0.3697577767516057	0.3416943033457873	0.3119306494269762	0.4515553503211452	0.4512824818437513	0.2939423198018555	0.3952604844464968	0.2915074933881869	0.37028252382351706	0.22444481759791782	0.10373200117543344	0.1673733260568406	0.29247302800050373	0.24507787246547164	0.12873095168128962	0.04067839301456698	0.04968305276856555	0.21493640065488434	0.21951219512195122	0.08738088241467612	0.43879350153226143	1.0	0.40216615591285	0.3756979136056421	0.2720708618445909	0.21262751353847445	0.15593383988917342	0.14946895596322574	0.18051299273750052	0.13274001931069224	-0.18196129465597582	-0.04059443348306117	0.028609210360606187	0.003085512782838672	-0.0195205910751018	-0.026531211955837287	0.13305486755383905	0.13658116787708324	-0.061164518701985644	-0.06869988665463246	0.1676461945342345	0.05136224339868183	0.028903068720876536	0.19417740649007179	0.08429536963183745	0.15799084841106587
XylR	0.09080223332353805	0.0685949372402502	-0.07340162041895806	-0.22492758490407624	-0.24352462113261408	-0.06070274127870366	-0.2309936610553713	0.021514629948364887	-0.2662146845220604	-0.2939003400361026	-0.12730363964569077	-0.06987532009571387	0.031820662440703584	0.08733890264892322	-0.11160320725410353	-0.06720960497040426	-0.11559128500062969	0.11359724612736662	-0.20788380000839596	-0.15467444691658622	-0.15799084841106587	-0.21086436337685235	-0.17833004491834936	-0.2560345913269804	-0.27463162755551823	-0.086079509676336	-0.18991646026615172	-0.10175895218504681	-0.22249275849040762	-0.17333445279375342	-0.36306200411401707	-0.23210612484782334	-0.26715922925150076	0.3625582469249822	0.36784769740984846	0.4398010159103312	0.33346626925821754	0.38929935770958396	0.47351076780991563	0.4400319046219722	0.34692078418202427	0.38031568783846187	0.43367197011040676	0.36293606481675833	0.3038495445195416	0.5645438898450946	0.41186348180177157	0.30674614835649217	0.4955291549473154	0.2980983166113933	0.3578565131606566	0.319696906091264	-0.09300617102556567	-0.03967087863649721	0.2823768943369296	0.04630368162545653	0.13351664497712104	-0.03478023592628353	-0.030603249233869274	0.2920952101087276	0.23057386339784225	0.09380378657487091	0.3115528315352	0.40216615591285	1.0	0.41858024432223667	0.23466689055875067	0.28556735653415055	0.17129843415473742	0.13735779354351202	0.11309348893833172	0.17402711892867637	-0.09632257252004534	0.17043784895680283	-0.04319717895974141	0.02596448511817304	0.1650224591746778	-0.08496704588388397	0.16453969186851938	-0.00910960916838084	-0.04712228705763822	0.08146173544351623	0.1368330464716007	0.1046975357877503	0.11273666092943202	0.1874816338524831	0.07967759539901767	0.23229503379371144
ModE	-0.16894756727257462	-0.08591159061332437	-0.10706939255278955	-0.2533059065530414	-0.2769195247890517	-0.24908694009487428	-0.4356450191007934	-0.017190714075815457	-0.2337643255950632	-0.20838755719743085	-0.15597581965492632	-0.09304815079131859	0.03906217203308006	0.021031862642206457	-0.03171571302632131	-0.06668485789849293	-0.26071533520842954	0.0001679190630116284	-0.08238529029008018	-0.35930481507913187	-0.14264724402837833	-0.007829226312917175	-0.17213802946979556	-0.21655262163637126	-0.3526720120901725	-0.2612610721632173	-0.0227740229209521	-0.01998236849838378	-0.1664707610931531	-0.31195163930985265	-0.4512824818437513	-0.17178120146089584	-0.15895638302338272	0.45384324755467864	0.4952143067041686	0.4742034339448386	0.46849418580244323	0.5245791528483271	0.5672096049704043	0.5322404600982327	0.46255404894840685	0.42857142857142855	0.5786071113723186	0.457285588346417	0.549976911128836	0.5422736241131775	0.5590865202972167	0.3504051047395155	0.3045212207715881	0.2601066286050124	0.3059485328071869	0.2517946349859368	0.009256538348516015	0.15144200495361235	0.3393434364636245	0.0390411821502036	0.28013097686914906	0.15320515511523447	0.17990428613408338	0.06752445321355106	0.18055497250325342	0.1510641870618362	0.29637714621552413	0.3756979136056421	0.41858024432223667	1.0	0.38560513832332816	0.1212375634943957	0.04976701230007136	0.360375299105831	0.20752697199949624	0.34091767767935854	0.045632005373410015	0.09707820830359766	-0.06483774820536502	-0.06691574661013391	0.11460476050543637	0.17171823181226648	0.23857100877377105	0.14275219344276058	0.28004701733764326	0.05669367364930104	0.15354099324125772	0.17129843415473742	0.24885605138323327	0.22261869778766635	0.24810041559968096	0.2515217665085429
RbkR	-0.3156038789303556	-0.12967549641073003	-0.021325721002476806	-0.11357625624449015	-0.06548843457453507	-0.20242643046051803	-0.33606901473489775	-0.18548759497922002	-0.07296083287855254	-0.019562570840854707	-0.09816968221317325	0.03998572687964401	0.006758742286218043	0.0009235548465639561	0.06519457621426472	0.10016372108643634	-0.41049913941480204	-0.1480836236933798	-0.22410897947189454	-0.23193820578481172	-0.06261282062046093	-0.11760631375676923	-0.1638470257335964	-0.24826833466269257	-0.12438604592586373	-0.01949960119222535	0.03154779396330969	-0.09961798413164855	-0.018429117165526216	-0.10895848201167037	-0.22135930481507912	-0.26531211955837286	-0.14768481591872717	0.35521178791822344	0.36937995885982955	0.35596742370177575	0.44017883380210737	0.37773393224465807	0.44154317618907685	0.42221149405986313	0.4594055665169388	0.4647579866504345	0.47042525502707694	0.5707988749422778	0.36503505310440365	0.2621846270097813	0.2997565173586331	0.3408966877964821	0.27612190923974644	0.052180848830863526	0.19170060031065025	0.32229965156794427	-0.08165064438940431	0.3304227362411318	0.026342303009949206	0.14478821208177658	0.21126317115150497	-0.1343982200579321	0.12921371898744805	0.22732043155199194	0.1345241593551908	0.14829352252214434	0.2082196381344192	0.2720708618445909	0.23466689055875067	0.38560513832332816	1.0	0.007682297132781999	0.20171277444271862	0.16495948952604844	0.1446832626673943	0.11552831535200034	0.16821292137189875	0.26522816002686705	0.16042567482473447	-0.08975273917971538	0.20628856890978547	0.06693673649301037	0.1981444943537215	0.1588724234918769	-0.04579992443642165	0.1310398387976995	0.032093530918097475	0.12654800386213844	0.12388228873682886	0.14208051719071407	0.21222870576382183	0.12812224507787245
PsrA	-0.0843163595147139	0.14560681751395826	0.1534570337097519	0.03891524285294488	0.0703580874018723	0.09802275303303808	-0.011250577221779103	0.06458586961084757	0.0055203391965072835	-0.013979261995718063	0.2025313798749003	0.10702741278703665	0.06450191007934175	0.18981151085176945	0.08920700222492758	0.09080223332353805	-0.2273834012006213	-0.026006464883925946	-0.09384576634062382	-0.05994710549515134	4.19797657529071e-05	-0.10448763695898577	-0.14892321900843794	-0.10035263003232442	-0.18655807900591914	-0.009676336006045087	0.08977372906259183	0.12996935477100038	-0.08748583182905839	0.032723227404391084	-0.11114142983082155	-0.04745812518366147	-0.06651693883548129	0.2631711515049746	0.3090760253557785	0.08586961084757147	0.1636161370219554	0.22839091557869107	0.20070526006464884	0.31908819948784684	0.2132362201418916	0.2987699928634398	0.3026951009613366	0.19604550606607615	0.17702867218000923	0.268649510935729	0.23105663070400068	0.26841862222408797	0.21187187775492214	0.18874102682507032	0.2403971285840225	0.09042441543176188	-0.08079005919146971	-0.17719659124302087	0.14587968599135218	0.1383653079215818	0.12085974560261954	-0.20859745602619537	-0.046282691742580075	0.18179337559296418	-0.14562780739683473	0.1037529910583099	0.21428571428571427	0.21262751353847445	0.28556735653415055	0.1212375634943957	0.007682297132781999	1.0	0.19722093950715755	0.19845934259686832	0.08500902564963687	0.1606775534192519	0.062109063431426054	0.0757314974182444	0.29415221863062	-0.07233113639225894	0.180303093908736	-0.08853532597288107	0.0718063893203476	0.09634356240292179	-0.07484992233743336	-0.017841400444985517	0.07025313798749003	0.10761512950757735	0.17602115780193947	0.0925024138365308	0.0009655346123168633	0.07938373703874732
LldR	-0.22106544645480877	-0.09986986272616599	-0.19392552789555434	-0.05121531421854666	-0.10849670458838839	-0.05998908526090425	-0.02111582217371227	-0.011082658158767474	-0.04340707778850594	-0.049536123588430375	-0.12195121951219512	-0.2483522941941984	-0.14153478023592628	-0.16325930901305571	0.06229797237731413	-0.003295411611603207	-0.25744091347970277	-0.14571176692834054	-0.3517274673607321	-0.24774358759078124	-0.2631291717392217	-0.3237899332521725	-0.05908652029721674	-0.2331766088745225	-0.1718441711095252	-0.11391209437051342	-0.20996179841316484	-0.09092817262079678	-0.17501364342386969	-0.24425926703328996	-0.22524243314722303	-0.2947399353511607	-0.1692204357499685	0.21565005667268378	0.2593300029385836	0.33252172452877715	0.3726124008228034	0.32366399395491374	0.31915116913647623	0.4288442970488225	0.2559086520297217	0.31050333739137737	0.33562822719449226	0.4027958523991436	0.3303177868267495	0.24637924520381177	0.21636371269048318	0.39481969690609126	0.3790772847487511	0.3425338986608455	0.25760883254271444	0.14732798790982746	-0.009088619285504387	-0.06792326098820368	-0.08043323118257	0.11023886486713404	-0.12776541706897276	-0.08626841862222409	-0.06765039251080979	0.13674908694009488	0.12205616892657739	0.15645858696108475	0.26432559506317954	0.15593383988917342	0.17129843415473742	0.04976701230007136	0.20171277444271862	0.19722093950715755	1.0	0.13078796020318206	0.18615927123126652	0.2214642542294614	0.03587170983585911	0.07629822425590865	0.15593383988917342	0.172159019352672	0.13349565509424458	0.027475756685277696	0.003631249737626464	0.053713110280844634	-0.03039335040510474	0.088115528315352	0.24346165148398471	0.09806473279879098	0.12125855337727215	0.09157885898996683	-0.23013307585743673	0.0975609756097561
HutC	-0.2304059443348306	-0.22054069938289744	-0.0033793711431090215	-0.22427689853490618	-0.020213257210024767	-0.026216363712690482	-0.12866798203266025	-0.06941354267243188	-0.026111414298308214	-0.09789681373577935	0.014965786490911381	-0.1517358633138827	-0.2359262835313379	-0.181646446412829	-0.08028630200243482	-0.2811804710129717	-0.1715713026321313	-0.19400948742706015	-0.15893539314050628	-0.42789975231938204	-0.08840938667562236	-0.16907350656983333	-0.15028756139540742	-0.2238571008773771	-0.17155031274925486	-0.04483438982410478	-0.016393098526510223	0.002644725242433147	-0.24931782880651526	-0.05451072583014987	-0.16271357205826792	-0.17245287771294235	-0.266613492296713	0.43585491792955794	0.32007472398304015	0.2752823139246883	0.2936274715587087	0.38887956005205493	0.2755132026363293	0.421833676168087	0.3215230259015155	0.2999244364216448	0.4089458880819445	0.4232190084379329	0.42535997649133117	0.3288275051425213	0.4135426724318878	0.4057554258847236	0.3211452080097393	0.1345661391209437	0.40982746316275553	0.18997942991478106	0.08641534780235927	0.15095923764745392	0.08102094790311071	-0.024873011208597456	0.08074807942571681	-0.08079005919146971	0.16292347088703246	0.07405230678812812	-0.1185718483690861	-0.011586415347802359	0.2606943453255531	0.14946895596322574	0.13735779354351202	0.360375299105831	0.16495948952604844	0.19845934259686832	0.13078796020318206	1.0	0.1912808026531212	0.27805297846438015	0.26734813819738884	0.07398933713949876	0.07480794257168046	0.08756979136056421	0.1514210150707359	-0.012572939842995677	-0.026720120901725368	-0.0576592082616179	-0.05316737332605684	-0.043449057554258846	-0.044729440409722515	0.1668695688678057	0.011229587338902648	0.14168170941606145	0.06681079719575164	0.08880819445027496
NadQ	-0.29333361319843837	0.046387641156962346	-0.08853532597288107	-0.08943789093656858	-0.03891524285294488	0.007829226312917175	0.04414172368918182	0.09348893833172411	0.034990134755048065	0.08186054321816884	0.12577137819570966	-0.052474707191133875	0.0031065026657151255	-0.23997733092649343	-0.061458377062255994	-0.07976155493052349	-0.07850216195793627	-0.06532051551152344	-0.20070526006464884	-0.23307165946014022	-0.10196885101381134	-0.18305276856555142	-0.01750556231896226	-0.19392552789555434	-0.3463120775786071	-0.17671382393686244	-0.02206036690315268	-0.10937827966919944	0.0022459174677805296	-0.12344150119642332	0.09153687922421393	-0.23590529364846144	-0.19125981277024473	0.26222660677553417	0.15131606565635364	0.4118005121531422	0.30355568615927125	0.35292389068469	0.23260988203685823	0.3662314764283615	0.32215272238780907	0.3182695940556652	0.36725998068930776	0.4214558582763108	0.3903698417362831	0.39188111330338776	0.31887830065908235	0.35414130389152426	0.4302716090844213	0.23021703538894253	0.18135258805255866	0.09342596868309475	0.03912514168170941	0.07871206078670082	0.08824146761261072	-0.027958523991436127	-0.18485789849292641	-0.030540279585239916	0.017757440913479704	0.19852231224549766	0.2804458251122959	0.10270349691448721	0.09630158263716888	0.18051299273750052	0.11309348893833172	0.20752697199949624	0.1446832626673943	0.08500902564963687	0.18615927123126652	0.1912808026531212	1.0	0.3146803240837916	0.09277528231392469	0.2241719491205239	0.08332983501952058	0.18578145333949037	0.038642374375550986	-0.03706813315981697	-0.022920952101087275	-0.026888039964736998	0.036648335502287896	0.10459258637336803	-0.08351874396540868	-0.009067629402627933	-0.009487427060157004	0.0816086646236514	0.15125309600772427	0.05965324713488099
TyrR	-0.15589186012342052	0.012971747617648294	0.055329331262331555	-0.03417152932286638	-0.06288568909785483	0.16120230049116327	0.05392300910960917	0.05814197556777633	0.01903782376894337	0.15360396288988706	0.24237017757440912	-0.0538180596952269	-0.06179421518827925	-0.1313127072750934	-0.1124218126862852	-0.13987657948868645	-0.23529658704504428	-0.09017253683724445	-0.12606523655598	-0.2632551110364804	-0.019940388732630872	0.04109819067209605	-0.07948868645312959	0.010264052726585786	-0.13704294530036523	-0.10799294739935351	0.17973636707107174	-0.050837496326770495	-0.13834431803870534	-0.08127282649762814	-0.097602955375509	-0.279018513076697	-0.0227740229209521	0.2016288149112128	0.23336551782041057	0.1974308383359221	0.3447378363628731	0.3146803240837916	0.1587045044288653	0.25546786448931613	0.3380420637252844	0.26409470635153853	0.31295915368792243	0.21502036018639015	0.2957474497292305	0.3421560807690693	0.3179967255782713	0.4969144872171613	0.3230552873514966	0.1736493010369002	0.20769489106250788	0.10364804164392763	0.2037487930817346	0.03299609588178498	0.18592838251962554	0.08574367155031275	0.06349439570127198	0.005583308845136644	0.0013853322698459342	0.15379287183577517	0.13204735317576927	-0.011502455816296544	0.185718483690861	0.13274001931069224	0.17402711892867637	0.34091767767935854	0.11552831535200034	0.1606775534192519	0.2214642542294614	0.27805297846438015	0.3146803240837916	1.0	0.12692582175391462	0.2456865790688888	-0.08039125141681709	-0.09613366357415726	-0.11330338776709625	-0.05451072583014987	-0.10467654590487385	0.06366231476428362	-0.08536585365853659	0.016246169346375048	-0.08601654002770664	0.10862264388564712	-0.08832542714411654	-0.0019940388732630873	-0.10337517316653373	0.07919482809285924
PhrR	-0.18995844003190462	-0.05457369547877923	-0.09586079509676336	-0.052474707191133875	-0.0009235548465639561	-0.03196759162083876	-0.0024558162965450654	-0.14098904328113848	0.01614121993199278	0.07640317367029092	0.10969312791234626	0.16632383191301792	-0.08882918433315141	0.06672683766424584	0.025565677343520422	-0.13847025733596408	-0.06983334032996096	0.006611813106082868	-0.24046009823265185	-0.38705344024180344	0.06538348516015281	0.15763402040216615	0.06290667898073128	0.12847907308677217	0.09474833130431132	0.11177112631711515	0.00354729020612065	-0.00039880777465261743	0.026510222072960832	0.07411527643675749	0.025586667226396877	-0.09464338188992906	-0.09634356240292179	0.17476176482935224	0.1795264682423072	0.026216363712690482	0.08179757356953948	0.11103648041643928	0.14292011250577222	0.20645648797279711	0.2179379539062172	0.2590151546954368	0.22257671802191345	0.2030351370639352	0.3312623315561899	0.08005541329079384	0.08725494311741741	0.20309810671256454	0.0712606523655598	-0.09861046975357877	0.14344485957768355	0.21218672599806893	-0.06179421518827925	0.13349565509424458	0.06223500272868478	-0.16071953318500481	-0.0021199781705218083	-0.17073170731707318	0.08213341169556274	0.0032534318458503	-0.11223290374039713	-0.038222576718021914	-0.007640317367029092	-0.18196129465597582	-0.09632257252004534	0.045632005373410015	0.16821292137189875	0.062109063431426054	0.03587170983585911	0.26734813819738884	0.09277528231392469	0.12692582175391462	1.0	0.28239788421980605	0.23640905083749633	0.012992737500524747	0.23342848746903994	0.12925569875320095	0.12207715880945384	0.08528189412703077	0.18473195919566768	0.28600814407455605	-0.18294781915116914	0.16544225683220687	0.009655346123168632	0.08028630200243482	0.00010494941438226774	0.23787834263884808
Rex	-0.18233911254775198	-0.031841652323580036	0.12073380630536082	0.09069728390915578	0.0771378195709668	-0.0076193274841526385	-0.06011502455816296	-0.15035053104403678	0.010033164014944796	0.19325385164350783	0.2884639603711011	-0.07516477058058016	0.1948071029763654	0.12388228873682886	-0.1538138617186516	0.10650266571512532	-0.2320011754334411	-0.17138239368624322	-0.1630284203014147	-0.11368120565887242	0.15175685319675916	0.08626841862222409	0.2158599555014483	0.013685403635447714	0.028777129423617816	0.26527013979261993	0.06630704000671676	0.01425213047311196	0.061479366945132445	0.0827840980647328	0.05929641912598128	-0.09529406825909911	0.0019940388732630873	0.20204861256874188	0.29618823726963606	0.02325679022711053	0.13517484572436086	0.17283069560471853	0.2149993703035137	0.19717895974140465	0.27100037781789177	0.2537257042105705	0.26648755299945426	0.2725536291507493	0.2222828596616431	0.21029763653918812	0.04949414382267747	0.17883380210738425	-0.04027958523991436	-0.05365014063221527	-0.03349985307081987	0.028819109189370723	-0.10522228285966165	0.15763402040216615	0.02615339406406112	-0.1422064564879728	-0.017883380210738424	-0.02436925401956257	-0.09709919818647413	-0.11525544687460644	-0.047647034129549556	-0.003064522899962218	-0.05906553041434029	-0.04059443348306117	0.17043784895680283	0.09707820830359766	0.26522816002686705	0.0757314974182444	0.07629822425590865	0.07398933713949876	0.2241719491205239	0.2456865790688888	0.28239788421980605	1.0	0.11685067797321691	0.07608832542714411	0.06765039251080979	0.0635783552327778	0.08866126527013979	-0.10018471096931279	-0.021388690651106167	0.09821166197892615	-0.04920028546240712	0.04271441165358297	0.024495193316821293	0.047982872255572816	0.0629906385122371	-0.0626338105033374
