	GntR	LiuR	FadR	NtrC	MerR	AcnR	FadP	NnrR	FruR	NifA	PaaR	FixJ	NmlR	BioQ	RbsR	CueR	DasR	FabR	MetJ	GlcC	HrcA	PrpR	NorR	VanR	FnrN_FixK	QorR	LtbR	PdxR	HcpR	PurR	AmtR	PhnR	RutR	PhsR	CsoR	ZntR	MetR	RbkR	FUR	KdgR	SahR_SamR	ThiR	Zur	NagC	ArgR	MntR	NrtR	IscR	CzrA	BirA	NsrR	Phr	HutC	SiaR	HexR	CcpA	PsrA	AraR	NadQ	ModE	Rex	XylR	PhnF	GulR	PhrR	AgaR	Irr	TtrR	CadR-PbrR	ExuR_UxuR	GguR	NagR	NarP	NiaR	HisR	TrpR	HypR	TyrR	NagQ	NrdR	CblR	LiuQ	SoxR	LexA	SdaR	PdhR	LldR	NikR
NadQ	-0.3596078054407382	-0.23396531543502722	-0.28604305319166984	-0.330306303046067	-0.5555806865666578	-0.3844196527019921	-0.2992519126270137	-0.3505945683089154	-0.33723869245862337	-0.4099778909929828	-0.38100434829319596	-0.40811191341864056	-0.3320591910704491	-0.2790315010941414	-0.28000407122379856	-0.22116357837953984	-0.25360897026310286	-0.30339099015555465	-0.2297696931315062	-0.0837710841329707	-0.16943641822777367	-0.11692894018128255	-0.1086507851242006	0.0005484843173066593	-0.20632622942477	-0.11200954475801664	0.06765582326365133	0.054062459358442984	-0.10595925383514937	-0.2936200530389989	-0.20122589072156788	-0.10279274643626556	-0.0856031348423249	-0.15563949313263709	-0.19306082521444606	-0.2044941787154158	0.4199750072094588	0.45368700205257534	0.5248316379324969	0.49944303396644635	0.4200428609394349	0.47382825090047553	0.41752096397532384	0.5314134497401768	0.4910970251793883	0.41601687296085404	0.5171076216702195	0.42169396836885287	0.39420189877354384	0.5119055023720533	0.46092473325002403	0.5046451532646126	0.13166450854108827	0.17605215690044163	0.2333659408202385	0.33073604333591555	0.3214966271041724	0.24706108532041096	1.0	0.3781205647692125	0.39404357340359963	0.47023200321174324	0.320297877874595	0.2202927888448468	0.2100581845734545	0.3125625526573217	0.3333484119399947	-0.19524345352867667	-0.007333857314914816	0.07498402610106814	-0.1491707708749173	-0.056516502592577934	0.17805384193473603	0.13978433822822603	0.2633120536496825	0.27313953554121834	0.1052467896704005	0.060768669671079044	0.07942844541450148	0.22523480217810474	0.30371894985043907	0.12270781618424549	0.135611333834697	0.10670564486488626	-0.006429140915233728	0.07251867391193717	0.03833170295898807	0.026559080808137923
ModE	-0.4889030879101617	-0.5122786978869217	-0.49912638322655795	-0.4521602931281135	-0.4760561150346902	-0.48881261627019357	-0.48462830292166853	-0.4645209809387564	-0.4306958965456797	-0.4760448060796942	-0.29169753068967663	-0.4796184358584345	-0.4264889652871626	-0.4002634986514071	-0.35878225172602923	-0.49588071314270205	-0.4138681715116115	-0.26302932977478216	-0.270402768432183	-0.12380478481885882	-0.3247083703230403	-0.10433076431572341	-0.1396033949482898	-0.10581223742020118	-0.07664644248548214	-0.06434229944981934	-0.009516485629145439	-0.2226337425290216	-0.1424419426522892	-0.25261378222345365	0.02031653765033842	-0.026027559923325286	-0.10839067915929229	-0.1570078766871547	-0.2028317623310018	-0.2752882369904609	0.5959084200824423	0.5226263917082742	0.5223097409683858	0.5492024359489062	0.6444803817903206	0.5841584158415841	0.6199851852689552	0.6173615077098801	0.6341439969239643	0.6174745972598402	0.6318143521947854	0.5141220575512719	0.6369712356729677	0.5342972332641602	0.6008843602806883	0.5418403062465013	0.35294683094808627	0.3132523989120785	0.341920599826973	0.41710253264047137	0.3453585221457611	0.3283611627867527	0.3781205647692125	1.0	0.4580296407710446	0.45527025575201724	0.4555755975369096	0.4020276956307852	0.3771140677745673	0.3704870201469033	0.35527647567726506	0.095679413743773	0.11516474320190442	0.08399726323289096	0.006983279710038394	-0.019366585430673277	0.31918960028498566	0.32365663750841106	0.30703247366427106	0.30498555280999257	-0.025235933073604333	0.1029963076261938	0.24503678237612453	0.19515298188870858	-0.09141593771027588	-0.038965004438764834	0.09234327201994899	-0.048147875895527874	-0.09532883613889659	0.002945982776461541	0.00709636925999853	-0.006316051365273592
Rex	-0.35495982493737666	-0.36591820232851385	-0.3121215034124772	-0.3778491498493082	-0.596451249922251	-0.44471900074073656	-0.5246620036075567	-0.5677830490073564	-0.4548292065071727	-0.4848997178415729	-0.33032892095605904	-0.2619210521851728	-0.3349429745944326	-0.369401360467286	-0.3958982420229459	-0.3256357046327134	-0.4336927696196233	-0.20632622942477	-0.06694335909890246	-0.20306925038591808	-0.2077398487992717	-0.1449299127514122	-0.08007305584927425	-0.04988945496491397	-0.22324442609880635	-0.17808776879972407	-0.20110149221661172	-0.11375112382740273	-0.28847447851581276	-0.1441043590367032	-0.19788974899774386	-0.18047395830388294	-0.11845564910574438	-0.19287988193450983	-0.09487647793905604	-0.24647301966061827	0.44264946197646604	0.5229882782681466	0.5644469072835324	0.4834747895120751	0.5928550022335186	0.5813198681375847	0.526595834911875	0.5842828143465403	0.6090946616077941	0.5903896500443877	0.5862731904258387	0.516655263470379	0.49081430130448794	0.5674211624474841	0.5694002295717864	0.6283085761460212	0.235435479584509	0.2197951948250222	0.3985445374920131	0.38981402423509054	0.40985349248802666	0.29471702167361225	0.39404357340359963	0.4580296407710446	1.0	0.41858400574494914	0.34038258194751514	0.30703247366427106	0.2913469530848002	0.43499329944416487	0.3193818525199179	-0.04053694918321073	-0.05411900413342305	-0.012909172127949517	-0.019728471990545712	-0.001362729077019638	0.31135249447274826	0.2224527992490854	0.2533827911631826	0.3633963053644028	0.2172167530859311	0.31404402576179946	0.05454874442327157	0.2311267677310278	0.1262814459629858	-0.025869234553381096	0.04672294756603016	-0.011552097528427886	-0.03587765972485313	0.04836274604045213	0.20303532352093004	0.1488428111800329
XylR	-0.5057308129442298	-0.3583977472561648	-0.43633906508869047	-0.4122170640821935	-0.5569490701211754	-0.30280292449576196	-0.49251064455389	-0.5071105054537436	-0.42333376684327484	-0.5368869839582473	-0.34635371018541034	-0.3729636812910303	-0.31277742280224596	-0.3282028374168085	-0.29728415445770734	-0.4315553771253767	-0.27617033548014996	-0.2839395875624113	-0.21735246054588325	-0.2867668263114147	-0.3509338369587958	-0.2423339421320773	-0.08297945728324974	0.026219812158257517	-0.09544192568885672	-0.2255514529179931	-0.225472290233021	-0.17649320614528616	-0.14397996053174705	-0.217137590400959	-0.0509977325545233	-0.06528094271448846	-0.22299562908889403	-0.3829268706425183	-0.18223815528326104	-0.17599561212546155	0.6144324883659126	0.5762986921193547	0.656366093491131	0.6728771677853108	0.5969488439420755	0.6451702280450775	0.552357634392794	0.6395949132320428	0.6084274332630293	0.5780289622337448	0.6374688296927923	0.5462621076499427	0.4984817727917852	0.5238477588478436	0.5372149436531317	0.5571300134011117	0.1429282277171178	0.2673041147632753	0.2833515219026186	0.30228271256594536	0.39065088690479555	0.311160242237816	0.47023200321174324	0.45527025575201724	0.41858400574494914	1.0	0.43898536055775766	0.3043183244652278	0.26400189990443934	0.45844807210589705	0.43339873678972696	-0.20600957868488162	-0.004246512601003104	-0.008464752814516174	0.08079682896901912	-0.02739594347784293	0.17742054045495925	0.1012434196018117	0.288723275525725	0.09407354213433908	0.18413805972259134	0.1311216787012796	0.07925881108956127	0.15422587375813537	0.033751576185602566	0.19071987153027126	0.11592244318663734	0.008182028939615834	0.03480330900023183	0.07215678735206474	-0.01773809591124732	0.1537622066032988
PhnF	-0.4080779865536525	-0.5014221010907487	-0.6066519273286552	-0.5218686917235413	-0.3120649586374971	-0.370238223136991	-0.4553946542569734	-0.4698927345618628	-0.3986915539069612	-0.30339099015555465	-0.26777909087310786	-0.31359166756195894	-0.3228650106586901	-0.18042872248389888	-0.3634528501393829	-0.3908544480947238	-0.25394823891298324	-0.28130460104834015	-0.3427009177216979	-0.14246456056228124	-0.34320982069651856	-0.15934883037132955	-0.22150284702942025	-0.05150663552934391	-0.13714935171415485	-0.08941425267598148	-0.19748262661788737	-0.2067446607596225	-0.1253654206083087	-0.23275525725045376	0.021617067474879983	0.0683004336984241	0.03150109414139587	-0.27373891015600704	-0.11929251177544939	-0.11094650298839136	0.5513850642631367	0.46870529428728136	0.503288078665091	0.48824716852039285	0.6205732509287479	0.5619023924094294	0.599029691661342	0.6096374914476028	0.5120299008770095	0.5592900238053503	0.5991540901662982	0.5511701941182126	0.500901889160932	0.5447467076804768	0.576536180174271	0.569863896726623	0.37752119015442376	0.3320252642054611	0.19805938332268408	0.21834764858553246	0.15064093502439907	0.36099880690524794	0.320297877874595	0.4555755975369096	0.34038258194751514	0.43898536055775766	1.0	0.3676710903528959	0.35443961300756005	0.3795907289186943	0.35255101752322576	-0.1199597401202142	0.09961493008238574	0.1628093706001097	0.19215610881476497	0.2697807759074023	0.10817580901436803	0.17148333908205213	0.06179778457571628	0.16602111381897755	-0.056493884682585906	-0.024444306223883383	0.1427699023471736	0.15306105139354598	0.004495309610915404	-0.045456344606476635	0.07174966497220825	-0.004517927520907431	-0.17609739272042568	-0.2640471357244234	-0.008442134904524147	0.07810529767996788
GulR	-0.4487676066293094	-0.4772887911292557	-0.5081056934933927	-0.5915770903189691	-0.2648048357091563	-0.33904812525798556	-0.37518023647024895	-0.49075775652950787	-0.43610157703377417	-0.49996324589626295	-0.0388519148888047	-0.2900124963952706	-0.29556519329831327	-0.22615082753278185	-0.31275480489225393	-0.277018507104851	-0.18279229407806571	-0.3772950110545035	-0.26317634618973035	-0.23889601981328915	-0.35285635930811815	-0.12589694149312133	-0.24749082561025948	-0.15332115735845428	-0.12489044449847612	-0.0755381648958728	-0.061424589060847835	-0.11731344465114701	-0.15029035741952265	-0.1336096488004026	0.0018377051868522089	-0.10802879259941985	-0.0372686611893628	-0.026593007673125967	-0.04749195650575908	-0.12310362960910597	0.5397707674822309	0.521631203668625	0.5095193128678944	0.5002798966361514	0.5479471419443487	0.4687166032422774	0.48024042838321523	0.5429485838361107	0.5283600318912531	0.524944727482457	0.5779724174587647	0.47467642252517656	0.38748437950591175	0.3577870636863801	0.46551616897840553	0.4198845355694907	0.30762053932406375	0.3042391617802557	0.20994509502349434	0.1942595744440235	0.2258794126128775	0.3129470571271862	0.2202927888448468	0.4020276956307852	0.30703247366427106	0.3043183244652278	0.3676710903528959	1.0	0.29208203515954106	0.37018167836201094	0.3176289644955358	0.14345974860193045	-0.08703937212681861	0.03963223278352964	-0.015555467597016698	0.15445205285805566	0.15810484532176805	0.0389310775737768	-0.09419794063929522	0.15877207366653284	0.12451724898360766	0.19476847741884412	0.14388948889177897	0.050126943019830256	0.0019394857818163312	0.208825508478889	-0.006474376735217782	0.12712961758768682	-0.0055922782455287215	0.06486251137963596	0.04165653572781607	-0.09400568840436299
PhrR	-0.3033570632905666	-0.2931676948391584	-0.34264437294671785	-0.3691977992773578	-0.27372760120101103	-0.3915216764394886	-0.3039225110403673	-0.3835940989872831	-0.4332856472397668	-0.3115108198426924	-0.16353314371985456	-0.2949205828635405	-0.20630361151477797	-0.2545136866627839	-0.3238828166083313	-0.28130460104834015	-0.32234479872887345	-0.2900124963952706	-0.2757292862353054	-0.3641426963941397	-0.4770513030743394	-0.17641404346031406	-0.08500376022753617	-0.16415513624463532	-0.125625526573217	-0.18590225670196944	-0.02801793600262368	-0.15894170799147306	-0.07152348587228798	-0.04360167598713041	-0.16982092269763813	-0.10947633883890959	-0.16141836913560004	-0.18468088956239997	-0.18435292986751559	-0.1351024308598764	0.45852723479086915	0.39139727793453244	0.46259845858943405	0.4645435988487484	0.42947452940611025	0.48229865819248974	0.47034509276170333	0.4885072744853012	0.5261660946220265	0.5164630112354468	0.5234858722879713	0.48148441343277676	0.3334841193999468	0.43631644717869844	0.40680007463910295	0.4220558549287253	0.2846972875471442	0.22707816184245494	0.31659984959089854	0.3561472652119581	0.25358635235311083	0.2320427930857049	0.2100581845734545	0.3771140677745673	0.2913469530848002	0.26400189990443934	0.35443961300756005	0.29208203515954106	1.0	0.31593262124613375	0.3915216764394886	0.11471238500206389	-0.11294818802268576	-0.030822556841635047	0.038241231319019964	0.15810484532176805	-0.0012383305720634885	-0.0016002171319359235	0.17636880764033	0.2788505578142052	0.02575614500342096	0.1588173094865169	0.1179693640409158	0.08026530808420648	-0.03381942991557865	0.015250125812124331	-0.05924196074661721	-0.08578407812226112	-0.04499267745164008	-0.0596490831264737	-0.13075979214140718	-0.0304493613267666
AgaR	-0.46802675698752055	-0.4017110448908969	-0.49538311912287747	-0.4868787849658752	-0.4811112179179083	-0.33614172382401003	-0.3726583395061379	-0.5725667369706702	-0.4729913882307705	-0.4709331584214961	-0.1940899401190833	-0.36937874255729397	-0.3944280778734641	-0.28065999061356733	-0.20321626680086627	-0.28536451589190903	-0.18474874329237606	-0.2807843891185235	-0.2898541710253264	-0.29178800232964475	-0.44894854990924565	-0.12291137737417374	-0.12106801770982352	-0.06083652340105512	-0.14004444419313433	-0.3747052603604164	-0.05065846390464289	-0.29237606798943744	-0.12891643247705695	-0.20680120553460257	-0.16442655116453964	-0.1758033598905293	-0.10725978365969092	-0.12767244742749545	-0.19812723705266014	-0.1065699374049341	0.49166247292918897	0.5131607963766108	0.5791824756433381	0.5784813204335854	0.5822585114022538	0.5409582077568122	0.5045999174446285	0.6124194943766221	0.4993073265064942	0.5249899633024411	0.5388095063075696	0.4602914317702473	0.4163787595207265	0.47923393138857007	0.45687612736145117	0.5315152303351409	0.2639792819944473	0.2907588874250075	0.3209424883093678	0.1466601828658023	0.40103250759113607	0.3161927272110421	0.3125625526573217	0.3704870201469033	0.43499329944416487	0.45844807210589705	0.3795907289186943	0.37018167836201094	0.31593262124613375	1.0	0.5489536389389938	0.06355067260009839	-0.059208033881629166	0.04345465957218223	0.2313642557859441	0.11466714918207983	0.016618509366641974	0.10481704938055199	0.301988679736049	0.1458459381060893	0.13722851439912695	0.10686397023483045	0.0418487879627483	0.13299896523061785	0.12415536242373523	0.08999100938077817	0.013700798977670469	-0.07289186942680562	-0.11394337606233496	0.188017031286224	0.049131754980181054	0.056324250357645704
Irr	-0.4396978247225065	-0.4886655998552454	-0.4884281118003291	-0.5001102623112111	-0.3822030975227734	-0.17799729715975596	-0.3080502796139123	-0.4116742342423848	-0.36468552623394834	-0.31949494206987805	-0.24058105410769517	-0.3971761539374954	-0.2913469530848002	-0.24211907198715302	-0.37602840809495	-0.24447133462632387	-0.2343724378148837	-0.3448043833509565	-0.366913390368163	-0.35127310560867625	-0.44086264708709594	-0.12076267592493116	-0.0437600013570746	-0.19767487885281962	-0.27093428931699565	-0.3365262282938745	-0.04655331324108996	-0.15088973203431136	-0.16201774375038874	-0.2950562903234927	-0.09415270481931118	0.021085546590067346	-0.1531628319885101	-0.23682648104901866	-0.27472278924066024	-0.13284063986067368	0.49972575784134665	0.473375892700635	0.5002685876811553	0.543321779350979	0.49287253111376245	0.4243741907029081	0.41125580290753233	0.5734714533703513	0.44703733651491934	0.4553268005269973	0.49452363854318043	0.49213744903902157	0.3833113751123827	0.43148752339540064	0.44388213807103155	0.45436553935233615	0.17709258076007486	0.23021074237635072	0.27149973706679636	0.23398793334501924	0.19268762969957762	0.26053005072066315	0.3333484119399947	0.35527647567726506	0.3193818525199179	0.43339873678972696	0.35255101752322576	0.3176289644955358	0.3915216764394886	0.5489536389389938	1.0	0.08699413630683457	-0.0034888126162701937	-0.0062029618153134555	0.3531051563180304	0.14405912321671915	0.09372296452946266	0.03366110454563446	0.26077884773057547	0.1562388677474258	0.054955866803128056	-0.022555710739549113	0.16058150646589503	0.019909415270481932	0.07502926192105218	0.1570078766871547	0.02194502716976438	-0.1409378516378194	-0.10863947616920458	0.08188248864863643	-0.011529479618435859	-0.09557763314880889
TtrR	-0.08928985417102532	-0.07602444996070139	-0.07785650067005559	-0.09480862420907996	0.10552951354530085	-0.004778033485815743	0.060915686086027224	0.002810275316509378	-0.05321428773374196	0.03933819995363329	0.2993310753119858	-0.07211155153208068	-0.0668076516389503	-0.028447676292472194	-0.019920724225477946	0.18800572233122798	0.05018348779481032	-0.20171217578639647	-0.11691763122628654	-0.019004698870800845	-0.1109012671684073	0.12349944303396644	-0.024523468908855477	-0.08541088260739266	-0.009278997574229153	-0.015872118336905078	0.15738107220202316	0.12508269673340836	0.023381264454258106	0.06469287705469576	-0.1317889070460444	0.14072298149289514	-0.09561156001379692	0.23105891400105175	0.08689235571187044	-0.009505176674149424	-0.03130884190646363	-0.07418109029635117	-0.10293976285121373	-0.027260236017890765	-0.02865123748240044	-0.07696309322537051	-0.11527783275186457	-0.08839644672634026	-0.06231799650553291	-0.06627613075413766	-0.06658147253903003	-0.037189498504390704	-0.10301892553618583	-0.11689501331629451	-0.06637791134910179	-0.14512216498634445	0.14745180971552324	0.16915369435287333	0.006169034950325415	-0.0015662902669478828	0.056154616032705496	0.03160287473635999	-0.19524345352867667	0.095679413743773	-0.04053694918321073	-0.20600957868488162	-0.1199597401202142	0.14345974860193045	0.11471238500206389	0.06355067260009839	0.08699413630683457	1.0	0.013983522852570809	0.08798932434648377	0.0646476412347117	-0.019864179450497878	0.02286105252444148	-0.04497005954164805	-0.10892220004410492	0.004382220060955268	-0.18944195961572172	0.10915968809902121	0.17857405386455263	-0.12530887583332861	-0.02852683897744429	0.006338669275265619	-0.114814165597028	0.06490774719962002	0.06407088452991501	-0.06892242622320484	0.011529479618435859	-0.11882884462061283
CadR-PbrR	-0.09230934515496096	-0.09164211681019616	-0.10888827317911688	0.026310283798225625	-0.06301915171528574	-0.03749484028928307	-0.05420947577339116	-0.09360987497950252	0.10695444187479856	-0.01957014662060152	0.07134254259235176	-0.2532470837032304	-0.0022900633866927526	-0.036420489564661776	-0.1901770416904626	-0.12591955940311336	-0.008283809534579956	0.0760470678706934	-0.08325087220315407	-0.062453703965485066	0.20769461297928765	0.03475807318024778	-0.06416135616988312	-0.003997715591090805	-0.08575015125727307	0.046994362485934485	0.10861685825921255	-0.17211664056182888	-0.009618266224109561	-0.10177494048662433	0.16154276764055617	0.04385047299704271	0.07724581710027086	-0.04832881917546409	0.06601602478922936	-0.04931269826011728	0.1068300433698424	0.07899870512465296	-0.016810761601574208	-0.0991625718825452	0.12244771021933719	0.017251810846418737	0.07523282311098042	0.05200422954916851	-0.023573516689190336	0.01502394671220406	0.03841086564396017	0.14810772910529202	0.07614884846565753	-0.018563649625956313	0.12555767284324093	0.14374247247683078	0.1578221214468677	0.011269373653527546	-0.11069770597847906	-0.03809421490407179	-0.07321982912169	0.13376797417034678	-0.007333857314914816	0.11516474320190442	-0.05411900413342305	-0.004246512601003104	0.09961493008238574	-0.08703937212681861	-0.11294818802268576	-0.059208033881629166	-0.0034888126162701937	0.013983522852570809	1.0	0.18308632690796206	-0.012128854233224578	0.02381100474410662	0.24164409587732047	0.23895256458826922	0.1353399189147927	0.16517294219427653	-0.14257765011224138	-0.2261055917127978	-0.02116470927503944	0.06593686210425725	0.11971094311030189	-0.09172127949516824	0.11662359839639018	-0.09236588992994102	0.020768895850178964	-0.24227739735709722	-0.1571662020570989	0.05201553850416452
ExuR_UxuR	-0.02875301807736456	-0.18463565374241594	-0.07590005145574523	-0.008724858779424487	0.10602710756512544	0.04463079089176765	-0.0001413619374501699	-0.03922511040367315	0.02802924495761969	0.009686119954085642	-0.11326483876257415	-0.11703072077624667	-0.16189334524543258	0.16443786011953565	-0.014322791502451216	-0.012422887063120933	0.10303023449118184	-0.0014305828069957195	-0.2415083884173683	0.05832593539194011	0.01814521829110381	0.006236888680301497	0.07367218732153055	0.10869602094418465	-0.021266489870003562	-0.05439041905332738	0.08562575275231692	0.04728839531583084	-0.017093485476474546	-0.10707884037975471	-0.1316079637661082	0.1807114463587992	0.11850088492572844	0.07689523949539442	0.10409327626080712	0.1561710140174497	-0.027723903172727323	0.05832593539194011	-0.05123522060943959	-0.026004942013333258	0.019898106315485917	-0.08389548263792684	-0.08268542445335339	-0.02572221813843292	-0.020293919740346392	-0.032383192631084926	-0.006316051365273592	0.08306992892321785	-0.027475106162815024	-0.05951337566652153	0.09729659430820295	0.02688704050302232	0.012535976613081068	0.0007068096872508496	-0.17848358222458455	0.052501823568993106	-0.14644531272087802	-0.09017195266071439	0.07498402610106814	0.08399726323289096	-0.012909172127949517	-0.008464752814516174	0.1628093706001097	0.03963223278352964	-0.030822556841635047	0.04345465957218223	-0.0062029618153134555	0.08798932434648377	0.18308632690796206	1.0	0.18787001487127583	0.18457910896743587	0.16891620629795703	0.27018789828725875	-0.09497825853402016	-0.06893373517820085	-0.17742054045495925	-0.11120660895329967	0.06836828742840018	0.020746277940186936	-0.10110771214185953	0.016177460121797445	-0.1025778762913413	-0.024037183844026894	0.08875833328621269	-0.15445205285805566	-0.001668070861912005	-0.13250137121079328
GguR	0.0028555111364934323	-0.08360144980803048	-0.33592685367908576	-0.1158885163216493	0.09546454359884875	0.02418420025897507	0.03809421490407179	-0.1866938835516904	-0.04300230137234169	-0.0022222096567166712	-0.041758316322780195	-0.002369226071664848	-0.12328457288904218	0.10470395983059186	-0.19548094158359297	-0.04838536395044416	-0.013022261677909652	0.06046332788618668	-0.027169764377922657	-0.23903172727324132	-0.11207739848799271	0.011665187078388022	0.10534857026536464	0.03443011348536339	-0.26727018789828727	-0.19180553120988855	-0.13774872632894358	-0.3172218421156793	-0.22157070075939633	-0.1653765033842048	-0.018959463050816788	0.20447156080542378	0.11474631186705192	-0.08599894826718538	-0.057308129442298884	0.06892242622320484	0.047356249045806924	-0.0049589767657519605	-0.06857184861832842	0.010161096063918214	-0.026615625583117992	-0.04486827894668393	0.0013514201220236244	0.01862019440093638	-0.04046909545323464	-0.03101480907656728	-0.014978710892220004	0.10292845389621771	0.09795251369797174	-0.0077296707397752915	0.03746091342429503	0.10915968809902121	0.14566499482615308	0.20961713532860995	0.12268519827425346	-0.08620250945711362	-0.2195463978151099	-0.03501817914515609	-0.1491707708749173	0.006983279710038394	-0.019728471990545712	0.08079682896901912	0.19215610881476497	-0.015555467597016698	0.038241231319019964	0.2313642557859441	0.3531051563180304	0.0646476412347117	-0.012128854233224578	0.18787001487127583	1.0	0.153909223018247	-0.09730790326319896	-0.09066954668053899	0.11596767900662139	0.07482570073112393	0.01673159891660211	0.05580403842782908	0.18497492239229635	0.10805141050941187	-0.10738418216464708	0.020418318245302543	-0.23498312138466845	-0.11934905655042946	-0.028900034492312737	-0.05044359375971863	-0.021549213744903904	0.009290306529225167
NagR	-0.08707329899180666	-0.16075114079083522	-0.1869426805616027	-0.23363735574014283	0.19821770869262825	0.025903161418369135	-0.0646476412347117	-0.09173258845016426	0.006949352845050353	0.1227982878242136	-0.009776591594053752	0.1731231375564741	-0.0876952915165874	0.18306370899797003	-0.12026508190510656	-0.06269119202040135	-0.1064116120349899	-0.12832836681726426	-0.15890778112648501	-0.11457667754211172	-0.28323843235265844	-0.1535812633233626	0.03290340456090155	-0.025518656948504675	-0.0012835663920475427	-0.23116069459601585	0.05263753102894527	0.01452635269237946	0.17505696886079242	0.055385607092976574	-0.04900735647522491	0.05739860108226699	0.16457356757948782	-0.09795251369797174	0.060915686086027224	0.26876296995776106	0.04448377447681947	0.04266303272246128	-0.06064427116612289	-0.047650281875703276	-0.04728839531583084	-0.016143533256809405	0.0016341439969239642	-0.003963788726102764	0.011303300518515587	-0.010115860243934158	0.0272036912429107	0.13736422185907912	0.0173875183063709	-0.06058772639114283	0.03845610146394422	0.022600946559533167	0.21291935018744593	0.11435049844219144	-0.030958264301587213	-0.1488541201350289	-0.2842788562122917	-0.08366930353800657	-0.056516502592577934	-0.019366585430673277	-0.001362729077019638	-0.02739594347784293	0.2697807759074023	0.15445205285805566	0.15810484532176805	0.11466714918207983	0.14405912321671915	-0.019864179450497878	0.02381100474410662	0.18457910896743587	0.153909223018247	1.0	-0.05140485493437979	-0.14234016205732508	-0.1985909042074967	-0.16391764818971902	-0.17838180162962042	-0.3220846927639651	-0.012377651243136879	0.19064070884529916	0.028549456887436316	-0.021311725689987616	-0.19347925654929857	-0.05521597276803637	0.010228949793894295	-0.19360365505425473	0.07922488422457323	-0.07830885886989612
NarP	-0.20719701895946305	-0.1893401790207576	-0.18714624175153094	-0.06773498594862341	-0.3322966791253654	-0.24836161514495253	-0.33614172382401003	-0.19281202820453375	-0.09910602710756512	-0.21528292178161276	-0.08097777224895533	-0.2239568902635552	-0.2119920158777728	-0.24651825548060233	-0.15653290057732216	-0.24812412709003626	-0.24953774646453794	-0.10500930161548422	-0.24526296147604482	-0.1238726385488349	0.06956703665797762	-0.055555241417916776	-0.02647991812316583	0.06728262774878288	-0.09480862420907996	0.12106801770982352	0.04497005954164805	-0.003092999191409718	-0.1183877953757683	-0.03205523293620053	-0.0812039513488756	-0.10871863885417668	-0.1573132184720471	-0.10442123595569151	-0.08820419449140803	-0.2743722116357838	0.23375044529010297	0.2583700403164246	0.213812757632131	0.14322226054701415	0.2869025337713669	0.15637457520737796	0.21195808901278476	0.20562507421501716	0.23358081096516276	0.2488252822997891	0.3032892095605906	0.21899225902030522	0.28123674731836407	0.28649541139151036	0.3255565419477413	0.3340948029697316	0.08811372285143991	0.055792729472833064	0.08292291250826968	0.19722252065297907	0.24323865853175838	0.17468377334592397	0.17805384193473603	0.31918960028498566	0.31135249447274826	0.17742054045495925	0.10817580901436803	0.15810484532176805	-0.0012383305720634885	0.016618509366641974	0.09372296452946266	0.02286105252444148	0.24164409587732047	0.16891620629795703	-0.09730790326319896	-0.05140485493437979	1.0	0.2784547443893447	0.027034056917970496	0.22227185596914917	0.05627901453766165	0.1922578894097291	0.09989765395728607	0.018167836201095838	0.07004201276781019	-0.11936036550542548	0.11058461642851893	-0.0691372963681291	0.034136080655467034	0.05003647137986214	0.10558605832028091	0.040559567093202756
NiaR	-0.15660075430729822	-0.23825140937851638	0.032812932920933444	-0.03217963144115668	-0.3202074062346269	-0.1737225121712628	-0.1376017099139954	-0.32499109419794064	-0.20841838609903252	-0.20478821154531215	-0.16355576162984659	-0.28899469044562937	-0.158896472171489	-0.20734403537441123	-0.2174655500958434	-0.26342514319964266	-0.1894985043907018	0.061560296520799994	-0.05673137273750219	0.08449485725271556	0.18533680895216878	0.273716292246015	-0.03707640895443057	0.1853594268621608	0.04568252370639691	0.030822556841635047	-0.060768669671079044	-0.15286879915861376	-0.19029013124042274	-0.33208180898044115	-0.11617124019654963	-0.01216278109821262	-0.02435383458391527	-0.05161972507930405	-0.053847589213518725	-0.27073072812706744	0.15600137969250952	0.28363424577751895	0.19073118048526727	0.12726532504763896	0.32590711955261775	0.21902618588529327	0.22981492895149025	0.23242729755556937	0.1471917037506149	0.1664847809738141	0.18802834024122	0.18205721200332484	0.36628008888838626	0.3267779090873108	0.4119004133423051	0.3046689020701042	0.15887385426149697	-0.05121260269944756	-0.12724270713764693	0.11950738192037365	0.09224149142498488	0.37965858264867036	0.13978433822822603	0.32365663750841106	0.2224527992490854	0.1012434196018117	0.17148333908205213	0.0389310775737768	-0.0016002171319359235	0.10481704938055199	0.03366110454563446	-0.04497005954164805	0.23895256458826922	0.27018789828725875	-0.09066954668053899	-0.14234016205732508	0.2784547443893447	1.0	0.16225523180530504	0.18989431781556226	0.10899005377408101	0.06295129798530967	0.1511498379992197	-0.023630061464170404	0.15463299613799186	-0.21901487693029725	0.19606900724338566	-0.04746933859576706	0.005490497650564599	-0.22239625447410533	-0.04344335061718622	-0.09016064370571837
