	LldR	NrdR	CcpA	NiaR	Rex	MetR	KdgR	SahR_SamR	FUR	NagC	IscR	RbkR	ArgR	MntR	NrtR	ThiR	Zur	NsrR	Phr	BirA	PhrR	ModE	NadQ	XylR	AraR	CzrA	HutC	PhnF	AgaR	GulR	NagR	GguR	Irr	SiaR	PurR	HrcA	LiuR	CsoR	FabR	MerR	BioQ	FadP	FruR	GntR	NnrR	NtrC	AcnR	CueR	ZntR	PdxR	NifA	NmlR	PaaR	FixJ	RbsR	PhnR	NorR	PhsR	FnrN_FixK	HcpR	GlcC	DasR	FadR	QorR	PrpR	NagQ	NarP	LiuQ	SdaR	LexA	SoxR	HisR	HypR	PsrA	TyrR	HexR	TrpR	NikR	CadR-PbrR	ExuR_UxuR	TtrR	CblR	PdhR	MetJ	AmtR	VanR	LtbR	RutR
FnrN_FixK	-0.10253557785147559	-0.18691490701481886	-0.05469963477603795	-0.2554048948406868	-0.445762142647244	-0.3354183283657277	-0.32727425380966374	-0.3175349481549893	-0.36274715587087025	-0.41190546156752444	-0.39223794131228745	-0.3222786616850678	-0.4311951639309853	-0.41692204357499685	-0.4150119642332396	-0.4459300617102557	-0.4248352294194198	-0.38212081776583684	-0.42523403719407243	-0.39807312875194156	-0.33663574157256204	-0.1976407371646866	-0.3463750472272365	-0.35120272028882077	-0.3571218672599807	-0.3474455312539356	-0.337097518995844	-0.17068972755132025	-0.2696780151966752	-0.16911548633558623	-0.14462029301876494	-0.17222198900130137	-0.2793963309684732	-0.29052096889299356	0.1927710843373494	0.19772469669619244	0.16040468494185803	0.09288023172830695	0.0845472482263549	0.361949540321565	0.2665085428823307	0.313588850174216	0.2913815540909282	0.3058855631585576	0.4078334242894925	0.382729524369254	0.22750934049788002	0.22112841610343814	0.06920364384366735	0.3117417404810881	0.38168003022543134	0.09126401074682003	0.25343184585030015	0.2608622643885647	0.2827757021115822	0.28195709667940055	0.023928466479157046	0.02017127744427186	1.0	0.4933671970110407	0.15864153478023593	0.3262037697829646	0.19852231224549766	0.34377230175055623	0.16653373074178246	0.061458377062255994	-0.02275303303807565	-0.06970740103270223	0.014524998950505855	0.000419797657529071	-0.2469039922757231	-0.15148398471936528	-0.09464338188992906	-0.13404139204903237	0.08421141010033165	-0.20062130053314303	-0.21443264346584945	-0.07319172159019352	-0.09577683556525754	0.09029847613450318	-0.04735317576927921	0.0001679190630116284	-0.11200201502875613	0.04231560387893035	0.03381470131396667	0.005751227908148272	0.13118676797783468	0.031484824314680325
HcpR	-0.23693379790940766	-0.3266655472062466	-0.06920364384366735	-0.1616430880315688	-0.403320599471055	-0.19883716048864447	-0.21986902313085094	-0.27878762436505605	-0.2504722723647202	-0.3076487133201797	-0.2849586499307334	-0.2477645774736577	-0.377083245875488	-0.34836908610049955	-0.33021283741236723	-0.3426598379581042	-0.28416103438142815	-0.39568028210402584	-0.40871499937030353	-0.4696696192435246	-0.22005793207673902	-0.27603794970824064	-0.3406657990848411	-0.29620922715251247	-0.25303303807564753	-0.4419839637294824	-0.3274631627555518	-0.20769489106250788	-0.12575038831283322	-0.13156458586961084	-0.18857310776205868	-0.023088871164098905	-0.17358633138827084	-0.2576508123084673	0.23069980269510096	0.04135006926661349	0.07205826791486504	0.13811342932706436	-0.018492086814155578	0.4583350824902397	0.2309516812896184	0.3194450274967466	0.21308929096175644	0.17087863649720836	0.18937072331136393	0.2415725620251039	0.20912220309810672	0.2438814491415138	-0.06674782754712229	0.36660929432013767	0.23857100877377105	0.19772469669619244	0.2697829646110575	0.2140128458083204	0.35600940346752863	0.2651232106124848	0.021808488308635236	0.023382729524369254	0.4933671970110407	1.0	0.06273875991771966	0.38321229167541243	0.01660299735527476	0.1440115864153478	-0.019604550606607617	0.004281936106796524	-0.10471852567062676	0.044036774274799545	0.01819822845388523	-0.032765207170143994	0.08135678602913396	0.04412073380630536	-0.1141010033164015	-0.14793669451324462	-0.017610511733344526	-0.19965576592082615	-0.17585323873892783	-0.25276016959825365	0.044666470761093154	0.04292431048234751	0.05100541538978212	-0.009865244951933168	-0.3079845514462029	-0.004890642710213677	0.09197766676461945	-0.09844255069056715	0.2016288149112128	0.20215356198312415
GlcC	0.07730573863397842	-0.15750808110490744	-0.08605851979345955	-0.20717014399059652	-0.35080391251416815	-0.30246421224969566	-0.3186054321816884	-0.27578607111372316	-0.3443810083539734	-0.3174090088577306	-0.32821879853910413	-0.3528399311531842	-0.38759917719659126	-0.41534780235926283	-0.3792871835775156	-0.34969144872171615	-0.36278913563662313	-0.3278199907644515	-0.44045170227950126	-0.4678644893161496	-0.23703874732378993	-0.3069560471852567	-0.2949078544141724	-0.4040762352546073	-0.313169052516687	-0.37571890348851855	-0.32229965156794427	-0.06129045799924437	-0.16267159229251502	-0.15280634734058185	-0.040783342428949244	0.017022795012803828	-0.15270139792619958	-0.24136266319633937	0.014294110238864868	0.12791234624910794	0.08876621468452206	0.07917383820998279	0.017358633138827087	0.3522732043155199	0.2929138155409093	0.3819738885857017	0.3540993241257714	0.17927458964778978	0.3422190504176987	0.2643885647118089	0.22618697787666345	0.3922799210780404	0.15838965618571849	0.16731035640821124	0.3269803954493934	0.15605977918643213	0.19079803534696277	0.07871206078670082	0.1816884261785819	0.23019604550606607	0.18158347676419967	0.1466773015406574	0.15864153478023593	0.06273875991771966	1.0	0.3121615381386172	0.27467360732127116	-0.13702195541748877	0.05610595692876034	0.04458251122958734	-0.11685067797321691	0.08612148944208892	-0.06513160656563537	-0.04166491750976029	0.0017001805129927374	-0.2564753788673859	-0.30196045506066077	-0.2338902648923219	-0.09766592502413836	-0.07961462575038832	-0.17734352042315604	0.03862138449267453	-0.18000923554846565	-0.008857730573863397	0.0037152092691322782	-0.0774526678141136	0.10709038243566602	-0.0007976155493052349	0.19247722597707906	-0.006045086268418622	-0.07401032702237521	0.023928466479157046
DasR	-0.10851769447126484	-0.26464044330632636	-0.26902732882750513	-0.25320095713865914	-0.5224801645606818	-0.36423743755509846	-0.33699256958146173	-0.3283237479534864	-0.4332521724528777	-0.4434112757650812	-0.4488056756643298	-0.38940430712396623	-0.5335838126023257	-0.5340665799084842	-0.5817136140380337	-0.46536669325385166	-0.5298895932160699	-0.5134335250409303	-0.511985223122455	-0.6238193190881995	-0.3699886654632467	-0.38610889551236305	-0.39104151798832965	-0.3470887032450359	-0.3890054993493136	-0.5374249611687166	-0.505835187439654	-0.2596658410646069	-0.08557575248730112	-0.279018513076697	-0.25502707694891064	0.027349817388018977	-0.1674572855883464	-0.14331892028042484	0.11154023760547416	0.010683850384114856	0.16309138995004407	-0.020087317912766047	-0.05700852189244784	0.5064648839259477	0.4039922757231015	0.4168800638092439	0.497502203937702	0.28581923512866797	0.3170941606145838	0.23493975903614459	0.42888627681457536	0.47399353511607406	0.08601654002770664	0.21651064187061836	0.5055413290793838	0.18926577389698165	0.24709290122161118	0.18941270307711683	0.4558162965450653	0.12512069182653962	0.13148062633810503	0.08005541329079384	0.3262037697829646	0.38321229167541243	0.3121615381386172	1.0	0.362180429033206	-0.09458041224129969	-0.14296209227152512	-0.11103648041643928	-0.33942739599513033	-0.005184501070484027	-0.22494857478695268	-0.18368246505184502	-0.07957264598463541	-0.2977834683682465	-0.24276898534906174	-0.3425548885437219	-0.2949288442970488	-0.3663364258427438	-0.423638806095462	-0.03641744679064691	-0.006317954745812518	0.0005877167205406994	0.09682632970908023	-0.040216615591285	-0.023613618236010242	0.25244532135510683	0.05138323328155829	0.21831577179799336	0.2762688384198816	0.2106124847823349
FadR	-0.20028546240711978	-0.25496410730028124	-0.12686285210528525	-0.133978422400403	-0.31018848914823055	-0.4477771714033836	-0.44271860963015824	-0.387494227782209	-0.35731077620586876	-0.41163259309013056	-0.45564837748205367	-0.45818815331010454	-0.4642542294613996	-0.46423323957852314	-0.5371311028084463	-0.4498551698081525	-0.477414886024936	-0.4591536879224214	-0.48700726249947524	-0.31018848914823055	-0.16880063809243945	-0.35195835607237314	-0.19214138785105578	-0.23968347256622308	-0.19640233407497587	-0.251018009319508	-0.30372360522228287	-0.38487049242265226	-0.1958356072373116	-0.22776121909239747	-0.11166617690273288	-0.19121783300449183	-0.19117585323873892	-0.22135930481507912	0.09613366357415726	0.2117879182234163	0.2569791360564208	-0.15209269132278241	0.10448763695898577	0.1818353553587171	0.4033835691196843	0.49496242810965113	0.4840896687796482	0.3245245791528483	0.3530078502161958	0.3614457831325301	0.4344276058939591	0.3533646782250955	0.03356282271944923	0.28430796356156335	0.17285168548759497	0.10751018009319507	0.03750892070022249	0.2495697074010327	0.2996935477100038	-0.026111414298308214	0.2551530162461694	0.08935393140506276	0.19852231224549766	0.01660299735527476	0.27467360732127116	0.362180429033206	1.0	-0.09615465345703371	-0.02323580034423408	-0.11521346710885354	-0.2988329625120692	-0.08924898199068049	-0.04630368162545653	-0.24226522816002688	-0.17092061626296126	-0.4401578439192309	-0.10098232651861802	-0.08906007304479241	-0.12537257042105704	-0.2975945594223584	-0.22081356786029133	0.022333235380546577	-0.11664077914445238	-0.12203517904370094	-0.12388228873682886	-0.05050165820074724	0.10010075143780697	0.22566223080475212	0.11489861886570672	0.21951219512195122	0.30137273834012007	0.1618529868603333
QorR	-0.10942025943495236	-0.18527769615045547	-0.04945216405692456	0.007913185844422988	-0.011019688510138114	-0.25886822551530164	-0.25704210570505015	-0.24453213551068384	-0.2240460098232652	-0.2412577137819571	-0.14564879727971117	-0.17919063011628394	-0.22925150077662568	-0.19940388732630873	-0.1596910289240586	-0.21451660299735528	-0.2203308005541329	-0.12885689097854833	-0.15740313169052517	-0.086310398387977	-0.23441501196423323	-0.15771797993367198	-0.05425884723563242	-0.23810923135048906	-0.1496158851433609	-0.16640779144452375	-0.08985768859409765	-0.11703958691910499	-0.37448050039880776	-0.30363964569077706	-0.11435288191091894	-0.2646194534234499	-0.23156038789303557	-0.35934679484488474	0.17434196717182318	0.32790395029595737	0.19753578775030436	0.23084673187523613	0.07810335418328365	0.08843037655849881	0.16537928718357753	0.15568196129465597	0.10098232651861802	0.31237143696738173	0.2732462952856723	0.3767893875152177	0.10706939255278955	0.15862054489735947	0.2836782670752697	0.20526006464883925	0.1979765752907099	0.12889887074430126	0.14336090004617774	0.11599009277528231	0.040426514420049534	0.10194786113093489	0.055371311028084465	0.14101003316401495	0.34377230175055623	0.1440115864153478	-0.13702195541748877	-0.09458041224129969	-0.09615465345703371	1.0	0.01933168212921372	0.12908777969018934	0.245602619537383	0.02613240418118467	0.1753704714327694	0.04844464967885479	0.03291213635027917	-0.01616220981486923	-0.10136014441039419	0.08645732756811217	-0.06779732169094496	-0.08169262415515721	0.11447882120817766	0.034633306746148354	-0.009319507997145376	0.12392426850258176	-0.06731455438478653	-0.04915830569665421	-0.21084337349397592	-0.03200957138659166	-0.04705931740900886	-0.07879602031820662	0.14268922379413124	-0.2666974518282188
PrpR	0.029616724738675958	0.09367784727761219	0.03442340791738382	0.06603417152932287	0.12027202888207884	-0.14203853742496117	-0.04412073380630536	-0.013475504806683178	-0.02873514965786491	-0.08479912682087234	-0.07770454640863105	-0.04619873221107426	0.029889593216069855	0.008521892447840141	-0.03425548885437219	-0.034024600142731204	-0.0005247470719113387	0.041434028798119305	0.03255530834137946	0.09793879350153226	0.1408001343352504	0.11693463750472273	0.013979261995718063	-0.12283279459300617	0.006296964862936065	0.06284370933210193	-0.05253767683976324	-0.014881826959405566	-0.0698123504470845	0.04754208471516729	-0.02518785945174426	-0.22012090172536838	-0.1613072499055455	-0.19942487720918517	-0.015007766256664288	0.11160320725410353	0.07986650434490576	0.025922505352420133	0.24715587087024055	-0.08169262415515721	-0.2046093782796692	-0.09057134461189706	-0.062423911674572855	0.0523697577767516	0.16762520465135805	0.1050123840308971	0.03230342974686201	-0.02596448511817304	-0.08020234247092901	0.09246043407077789	-0.13733680366063558	-0.19780865622769825	0.04300827001385332	0.025712606523655597	-0.019121783300449183	0.3160026867050082	0.15922925150077663	0.1406741950379917	0.16653373074178246	-0.019604550606607617	0.05610595692876034	-0.14296209227152512	-0.02323580034423408	0.01933168212921372	1.0	0.23030099492044834	0.2579236807858612	0.12067083665673145	-0.04164392762688384	0.057638218378741446	0.08633138827085345	0.17249485747869528	0.1925821753914613	0.22221989001301373	0.10308131480626338	0.18995844003190462	0.14873431006254986	-0.044372612400822804	-0.06452289996221822	0.14793669451324462	-0.10446664707610931	-0.11972629192729105	-0.08979471894546828	0.002875613954074136	-0.17434196717182318	-0.07075689517652492	-0.07583644683262668	0.08981570882834473
NagQ	-0.02867218000923555	0.060870660341715295	-0.05066957726375887	0.09021451660299735	0.15396079089878678	-0.2621846270097813	-0.18811133033877672	-0.1646236514000252	-0.2185676503925108	-0.1883422190504177	-0.20855547626044246	-0.13590949162503674	-0.10807690693085932	-0.1412619117585324	-0.10627177700348432	-0.1271567104655556	-0.15522018387137398	-0.05190798035346963	-0.12826917425800763	-0.019919398849754417	-0.021871457957264598	0.12497376264640443	-0.06378825406154234	-0.1906511061668276	-0.07025313798749003	-0.04036354477142018	0.07812434406616012	-0.07025313798749003	-0.23615717224297889	-0.15614373871793796	-0.23951555350321146	-0.14548087821669956	-0.03205155115234457	-0.1674992653540993	0.009571386591662819	0.2658368666302842	0.21909239746442216	0.35170647747785566	0.20950002098988288	0.08406448092019647	-0.08209143192980983	0.0075353679526468246	-0.10238864867134041	0.1193904538012678	0.31680030225431344	0.2411737542504513	0.04351202720288821	0.23347046723479284	0.0484866294446077	0.0931321103228244	-0.07646614331892028	-0.0765501028504261	0.16890558750682172	-0.10297636539188111	0.034444397800260276	0.31520507115570295	0.30934889383317243	0.4341967171823181	0.061458377062255994	0.004281936106796524	0.04458251122958734	-0.11103648041643928	-0.11521346710885354	0.12908777969018934	0.23030099492044834	1.0	0.30741782460853867	-0.022962931866840182	0.13179547458125185	0.09888333823097267	0.009739305654674447	0.044729440409722515	-0.05027076948910625	0.031778682674950674	0.1350698963099786	0.21449561311447882	0.36039628898870746	0.043491037320011756	0.14101003316401495	0.1670584778136938	0.030918097477016078	-0.29108769573065785	-0.056315855757524874	-0.0511523445699173	0.0025817555938037868	-0.0633474665211368	-0.12633810503337392	-0.04038453465429663
NarP	0.060471852567062674	0.09651148146593343	0.009487427060157004	0.12732462952856724	0.3777129423617816	-0.2140968053398262	-0.11999916040468495	-0.13912094370513411	-0.15127408589060073	-0.15249149909743503	-0.015406574031316905	-0.027517736451030603	0.0018890894588808195	0.014483019184752949	0.032723227404391084	-0.05660971411779522	-0.030267411107846018	-0.03062423911674573	0.0600520549095336	0.1901053692120398	-0.09508416943033458	0.12650602409638553	-0.05751227908148272	-0.06200411401704378	-0.06867889677175601	0.0026657151253096007	0.029952562864699214	-0.0582469249821586	-0.36209646950170016	-0.15291129675496412	-0.20746400235086687	-0.3862348348096218	-0.1623987238151211	-0.1463204735317577	0.18790143151001218	0.30376558498803574	0.28550438688552116	0.2919692708114689	0.2066034171529323	-0.16514839847193652	-0.16317534948154988	-0.18987448050039882	-0.11250577221779103	0.12392426850258176	0.19455522438184794	0.23626212165736116	-0.1177112631711515	0.1395827211284161	0.14881826959405567	0.18479492884429705	-0.0130137273834012	0.04687040846312077	0.06473279879098275	-0.046345661391209436	-0.15175685319675916	0.09413962470089417	0.07002224927584905	0.1544015784391923	-0.02275303303807565	-0.10471852567062676	-0.11685067797321691	-0.33942739599513033	-0.2988329625120692	0.245602619537383	0.2579236807858612	0.30741782460853867	1.0	-0.014105201292976785	0.11869778766634483	0.35699592796272195	0.2766466563116578	0.1845010704840267	0.007178539943747114	0.2631291717392217	0.22230384954451954	0.2687334704672348	0.25777675160572605	0.13548969396750765	-0.01236304101423114	0.2294194198396373	0.07403131690525167	0.005037571890348852	-0.03587170983585911	-0.20811468872003694	-0.07006422904160195	-0.06792326098820368	-0.14516602997355274	-0.12285378447588262
LiuQ	-0.18483690861004995	0.0022039377020276227	0.21214474623231602	-0.15717224297888419	0.02004533814701314	-0.03809663742076319	0.0005667268376642458	-0.09707820830359766	0.027517736451030603	-0.04590487385080391	-0.06932958314092608	-0.12121657361151925	-0.05358717098358591	-0.055434280676713826	-0.04399479450904664	-0.033730741782460855	-0.08318290583938541	-0.16523235800344235	-0.11277864069518492	-0.16464464128290165	-0.14375970782083036	-0.17471978506359934	-0.1626296125267621	-0.08198648251542756	-0.18475294907854414	-0.14772679568448008	-0.2735191637630662	-0.1484404517022795	-0.13253012048192772	-0.170815666848579	-0.17362831115402377	-0.13811342932706436	-0.24165652155660972	-0.14587968599135218	0.18292682926829268	0.024642122496956468	0.12852105285252508	-0.02092691322782419	0.01437806977037068	0.04645061080559171	0.02340371940724571	0.09334200915158894	-0.0713026321313127	0.009655346123168632	0.017589521850468075	0.01519667520255237	0.1328029889593216	0.1070064229041602	0.11691364762184626	0.21294236178162126	0.08045422106544646	0.20286721800092355	0.18548759497922002	0.12142647244028379	0.20091515889341338	0.1815624868813232	0.03137987490029805	0.07825028336341883	-0.06970740103270223	0.044036774274799545	0.08612148944208892	-0.005184501070484027	-0.08924898199068049	0.02613240418118467	0.12067083665673145	-0.022962931866840182	-0.014105201292976785	1.0	-0.0943075437639058	0.16770916418286386	0.27110532723227404	0.12572939842995676	0.10194786113093489	0.12971747617648294	-0.06660089836698711	0.15807480794257167	-0.20740103270223753	-0.08366567314554385	-0.23340749758616347	0.05453171571302632	-0.006758742286218043	0.13679106670584779	-0.08242727005583309	0.05556021997397254	0.01099869862726166	-0.013034717266277654	-0.13057806137441752	0.027937534108559675
SdaR	-0.1469081902522984	-0.18489987825867932	0.05505646278493766	0.15461147726795685	0.01790437009361488	-0.04630368162545653	-0.11181310608286806	-0.04689139834599723	-0.04959909323705974	-0.07384240795936359	-0.04615675244532136	-0.11380714495613115	0.05910751018009319	-0.011964233239578523	0.01756853196759162	-0.03484320557491289	-0.014504009067629402	-0.00910960916838084	-0.06941354267243188	0.06888879560052055	0.02105285252508291	-0.12780739683472567	0.012216111834095966	-0.043428067671382395	-0.059863145963645524	-0.032681247638638174	0.010914739095755846	-0.18565551404223166	-0.09296419125981277	-0.1944922547332186	-0.22030981067125646	-0.30315687838461863	-0.13353763485999748	-0.11418496284790731	0.20624658914403257	0.33153520003358383	0.22171613282397884	0.16346920784182023	0.25068217119348474	-0.0452331975987574	0.11764829352252214	-0.012551949960119222	-0.06748247344779816	0.12698879140254396	0.11479366945132446	0.14730699802695102	-0.030015532513328575	-0.026531211955837287	0.012447000545736955	0.08704504428865287	0.02615339406406112	0.1058729692288317	0.04271441165358297	-0.0056042987280130975	0.08102094790311071	0.030099492044834388	0.032765207170143994	0.09518911884471684	0.014524998950505855	0.01819822845388523	-0.06513160656563537	-0.22494857478695268	-0.04630368162545653	0.1753704714327694	-0.04164392762688384	0.13179547458125185	0.11869778766634483	-0.0943075437639058	1.0	0.24350363124973762	0.15891440325762982	-0.08832542714411654	0.2657529070987784	0.05879266193694639	0.2013979261995718	-0.036585365853658534	0.1596070693925528	0.019562570840854707	0.06941354267243188	0.12522564124092186	0.003211452080097393	0.04426766298644053	-0.10066747827547122	-0.17016498047940892	0.004051047395155535	-0.172159019352672	-0.10711137231854247	-0.271797993367197
LexA	-0.08519793459552495	0.055980017631501615	0.061122538936232734	0.0596952269006339	0.07652911296754965	-0.1558079005919147	-0.13557365349901349	-0.20958398052138869	-0.17333445279375342	-0.14747491708996263	-0.04684941858024432	-0.09646950170018051	-0.02550270769489106	-0.07732672851685488	-0.036039628898870746	-0.08746484194618194	-0.09751899584400318	-0.1436547584064481	-0.08326686537089123	0.08628940850510054	-0.16634482179589438	-0.24982158599555015	-0.13735779354351202	-0.09319507997145376	-0.17683976323412115	-0.17560136014441038	-0.06993828974434323	-0.344318038705344	-0.3067881281222451	-0.21865160992401664	-0.24043910834977542	-0.4395701271986902	-0.343205574912892	-0.31102808446328867	0.35573653499013475	0.33069560471852566	0.44769321187187777	0.3527559716216784	0.4305864573275681	-0.11046975357877503	0.028462281180471012	-0.07644515343604383	-0.031484824314680325	0.22874774358759078	0.2645984635405734	0.23976743209772888	0.05755425884723563	0.15171487343100626	0.15112715671046556	0.2235002728684774	0.1760421476848159	0.349733428487469	0.20486125687418663	0.11790017211703958	0.19417740649007179	0.05581209856848999	-0.08589060073044792	0.18240208219638135	0.000419797657529071	-0.032765207170143994	-0.04166491750976029	-0.18368246505184502	-0.24226522816002688	0.04844464967885479	0.057638218378741446	0.09888333823097267	0.35699592796272195	0.16770916418286386	0.24350363124973762	1.0	0.404433063263507	0.201313966668066	0.1933588010578901	0.2469879518072289	0.170353889425297	0.24537173082574198	0.1510641870618362	0.08301498677637378	-0.07854414172368918	0.12121657361151925	-0.12646404433063263	-0.02707694891062508	-0.14417950547835942	-0.23519163763066203	0.041790856807019015	-0.1384072876873347	-0.2811175013643424	-0.16657571050753536
SoxR	-0.08370765291129675	-0.029616724738675958	0.13066202090592335	0.0206960245161832	0.1752445321355107	-0.06202510389992024	-0.04025859535703791	-0.09262835313378952	-0.0523277780109987	-0.03142185466605096	-0.042252634230301	-0.0701271986902313	-0.004470845052684606	-0.04166491750976029	-0.018618026111414297	0.0538180596952269	0.003274421728726754	-0.12988539523949455	-0.05990512572939843	0.03079215817975736	-0.14462029301876494	-0.2073170731707317	-0.18993745014902816	-0.052831535200033586	-0.11395407413626632	-0.14571176692834054	-0.1179841316485454	-0.18641114982578397	-0.18872003694219386	-0.16510641870618362	-0.2531379874900298	-0.3675748289324546	-0.33856681079719575	-0.2521094832290836	0.2463582553209353	0.07902690902984762	0.33594307543763907	0.2273414214348684	0.16936736493010368	-0.030372360522228286	0.0488014776877545	-0.10916838084043491	-0.046387641156962346	0.11334536753284917	0.057218420721212374	0.13670710717434198	0.09604970404265144	0.11424793249653667	0.2764157676000168	0.2009991184249192	0.12583434784433903	0.30441627135720584	0.18580244322236683	0.1859913521682549	0.26342303009949203	0.10625078712060787	-0.043092229545359136	-0.022165316317534947	-0.2469039922757231	0.08135678602913396	0.0017001805129927374	-0.07957264598463541	-0.17092061626296126	0.03291213635027917	0.08633138827085345	0.009739305654674447	0.2766466563116578	0.27110532723227404	0.15891440325762982	0.404433063263507	1.0	0.22184207212123758	0.12230804752109484	0.2060996599638974	-0.036627345619411444	0.14172368918181436	0.045044288652869316	0.14688720036942193	0.02390747659628059	-0.05885563158557575	-0.15475840644809202	-0.1189286763779858	-0.2303639645690777	-0.137819570966794	-0.018072289156626505	-0.19539481969690609	-0.16193694639183914	-0.1652113681205659
HisR	0.06303261827799	0.1250367322950338	0.19275009445447294	0.14898618865706728	0.391755174006129	0.29161244280256915	0.3422190504176987	0.18869904705931742	0.2916334326854456	0.3008689811510852	0.30055413290793837	0.2703077116829688	0.3358801057890097	0.3900549934931363	0.36467822509550396	0.3280508794760925	0.36537089123042693	0.29148650350531047	0.3077746526174384	0.327840980647328	0.34209311112043994	0.23976743209772888	0.2042525502707695	0.23116158011838295	0.13250913059905126	0.18217119348474037	0.022836992569581462	0.02967969438730532	0.09201964653037235	0.03895722261869779	-0.04332311825700012	-0.07657109273330255	0.006947651232106125	-0.014126191175853238	0.0972881071323622	-0.13120775786071115	-0.045988833382309725	0.12868897191553672	0.09915620670836657	-0.256433399101633	-0.3872423491876915	-0.3527349817388019	-0.38596196633222785	-0.22721548213760967	-0.20761093153100205	-0.13861718651609925	-0.27706645396918683	-0.15952310986104698	-0.05192897023634608	-0.13998152890306872	-0.42546492590571344	-0.16544225683220687	-0.14495613114478823	-0.2969228831703119	-0.06578229293480542	0.02613240418118467	-0.1319004239956341	0.0015532513328575628	-0.15148398471936528	0.04412073380630536	-0.2564753788673859	-0.2977834683682465	-0.4401578439192309	-0.01616220981486923	0.17249485747869528	0.044729440409722515	0.1845010704840267	0.12572939842995676	-0.08832542714411654	0.201313966668066	0.22184207212123758	1.0	0.15706729356450191	0.42758490407623523	0.09453843247554679	0.3639015994290752	0.19111288359010956	0.181646446412829	0.13324377649972713	0.05715545107258301	-0.10043658956383024	0.04705931740900886	0.04678644893161496	-0.25727299441669116	-0.05486755383904958	-0.34778136937995885	-0.11290457999244365	-0.09332101926871247
HypR	-0.027664665631165777	0.2196171445363335	0.03635447714201755	0.0387263339070568	0.1612232903740397	-0.005961126736912808	0.034675286511901264	0.0544057764157676	0.11420595273078377	0.027286847739389615	0.07260400486965282	0.018051299273750054	0.1611393308425339	0.10052054909533605	0.13817639897569373	0.07392636749086941	0.14592166575710508	0.08146173544351623	0.17874984257587842	0.23966248268334664	0.07841820242643047	0.010222072960832879	0.04718525670626758	0.14417950547835942	0.07384240795936359	0.13246715083329835	0.08683514545988834	-0.0990512572939843	0.012488980311489862	0.0022669073506569833	-0.18347256622308047	-0.16831787078628102	-0.06836404852860921	0.047940892489819906	0.10306032492338693	0.09556693673649301	0.008311993619075605	0.17134041392049032	0.3874102682507032	-0.16162209814869233	-0.1668275891020528	-0.18380840434910373	-0.15333109441249318	0.11252676210066748	-0.05167709164182864	0.022501154443558206	0.06372528441291297	-0.22555728139036985	-0.020612064984677384	0.05961126736912808	-0.2081776583686663	-0.03851643507829226	-0.07369547877922841	0.01578439192309307	-0.03142185466605096	0.0065068636917006	0.022669073506569833	-0.01395827211284161	-0.09464338188992906	-0.1141010033164015	-0.30196045506066077	-0.24276898534906174	-0.10098232651861802	-0.10136014441039419	0.1925821753914613	-0.05027076948910625	0.007178539943747114	0.10194786113093489	0.2657529070987784	0.1933588010578901	0.12230804752109484	0.15706729356450191	1.0	0.3818899290541959	0.19774568657906888	0.15836866630284202	0.019919398849754417	0.05459468536165568	0.1486713404139205	0.048822467570630954	-0.28164224843625374	0.07096679400528945	-0.21657361151924773	-0.15391881113303388	0.05136224339868183	0.0828260778304857	-0.27083245875488016	-0.25429243104823473
PsrA	-0.19808152470509213	0.17753242936904412	0.20593174090088578	0.16275555182402082	0.31090214516603	0.10274547668024013	0.120880735485496	0.14552285798245246	0.17788925737794384	0.17954745812518366	0.1389110448763696	0.15465345703370975	0.2024474203433945	0.27204987196171443	0.2213802946979556	0.2216951429411024	0.22931447042525502	0.1395827211284161	0.22112841610343814	0.34519961378615505	0.23046891398345998	0.09420259434952354	0.07512279081482726	0.12747155870870241	0.025712606523655597	0.07069392552789555	-0.042147684815918726	-0.006821711934847404	0.0038411485663909996	0.017295663490197725	-0.19533185004827672	-0.2749254859157886	-0.20973090970152386	-0.0304563200537341	0.20337097518995845	0.19600352630032325	0.02075899416481256	0.12058687712522564	0.23808824146761262	-0.24885605138323327	-0.1408421141010033	-0.23051089374921288	-0.3091180051215314	-0.09443348306116452	-0.061836194954032156	0.05249569707401033	-0.20970991981864742	-0.12020905923344948	-0.10799294739935351	-0.0458209143192981	-0.321963813441921	-0.03511607405230679	-0.11172914655136225	-0.04800386213844927	-0.065068636917006	-0.06792326098820368	-0.05453171571302632	0.07497586163469208	-0.13404139204903237	-0.14793669451324462	-0.2338902648923219	-0.3425548885437219	-0.08906007304479241	0.08645732756811217	0.22221989001301373	0.031778682674950674	0.2631291717392217	0.12971747617648294	0.05879266193694639	0.2469879518072289	0.2060996599638974	0.42758490407623523	0.3818899290541959	1.0	0.1764199655765921	0.16197892615759205	0.21711934847403552	0.19470215356198312	-0.1235884303765585	0.23065782292934806	-0.16449771210276648	0.27937534108559675	-0.08958482011670375	-0.2881071323622014	-0.07092481423953655	-0.229776247848537	-0.16225179463498593	-0.09737206666386801
