	CcpA	RbsR	FixJ	PhsR	FnrN_FixK	NagQ	GlcC	NagR	PhnR	LiuQ	NadQ	NrdR	NorR	PhnF	VanR	FabR	PsrA	SdaR	ThiR	LexA	NtrC	IscR	RbkR	LldR	MntR	HrcA	Phr	NrtR	NsrR	Zur	KdgR	NagC	ModE	NarP	TrpR	NikR	PdxR	HexR	HisR	NiaR	BirA	MetR	FUR	Rex	ArgR	SahR_SamR	CzrA	SoxR	AgaR	HutC	CblR	FadP	AraR	QorR	AcnR	PurR	CsoR	GguR	ZntR	LtbR	RutR	NnrR	PrpR	HypR	LiuR	MetJ	TtrR	DasR	MerR	NmlR	ExuR_UxuR	AmtR	PhrR	BioQ	CueR	GntR	PdhR	XylR	SiaR	CadR-PbrR	HcpR	TyrR	PaaR	GulR	NifA	Irr	FadR	FruR
PdhR	-0.21739130434782608	-0.05251270468661773	-0.26030491247882553	-0.12478825522303783	0.00282326369282891	-0.21852060982495766	-0.09655561829474874	0.20948616600790515	0.08977978543195934	-0.00846979107848673	-0.21852060982495766	-0.0378317334839074	0.26595143986448333	0.028797289666854884	-0.11462450592885376	0.29983060417843027	0.04686617730095991	0.032185206098249576	0.19141727837380013	0.17786561264822134	0.16770186335403728	0.17221908526256352	0.1507622811970638	0.34839073969508755	0.1259175607001694	-0.04799548277809147	0.12478825522303783	0.15866741953698477	0.14737436476566912	0.23094297007340486	0.005081874647092038	0.06154714850367024	-0.07396950875211744	0.11236589497459062	0.11349520045172219	0.017504234895539244	0.07509881422924901	0.06493506493506493	0.057029926595143984	-0.09881422924901186	-0.04121964991530209	-0.000564652738565782	-0.19593450028232637	0.10107284020327499	-0.04912478825522304	-0.028797289666854884	-0.01637492941840768	0.12365894974590627	0.0502540937323546	-0.0378317334839074	0.054771315640880856	-0.3935629587803501	-0.15979672501411632	0.07284020327498589	-0.10107284020327499	0.057029926595143984	-0.053642010163749296	-0.2885375494071146	0.06945228684359118	0.19367588932806323	0.22981366459627328	-0.11349520045172219	-0.024280067758328628	-0.06832298136645963	-0.015245623941276116	-0.053642010163749296	-0.025409373235460192	0.00846979107848673	-0.19932241671372106	0.0942970073404856	0.3845285149632976	0.11914172783738002	0.269339356295878	0.015245623941276116	0.3359683794466403	0.03896103896103896	1.0	0.35629587803500845	0.10559006211180125	-0.045736871823828344	-0.033314511575381144	0.034443817052512704	-0.014116318464144552	0.15302089215132694	-0.11236589497459062	-0.09316770186335403	-0.045736871823828344	0.13043478260869565
XylR	0.019762845849802372	0.23433088650479955	-0.11123658949745906	-0.11349520045172219	0.12027103331451157	-0.09542631281761717	0.2264257481648786	0.2478825522303783	0.5934500282326369	0.18012422360248448	0.05138339920948617	0.21626199887069453	0.20722755505364202	0.024280067758328628	0.19141727837380013	0.42179559570863917	0.28740824392998304	0.16770186335403728	0.35290796160361376	0.0942970073404856	0.04686617730095991	0.22190852625635235	-0.06154714850367024	0.31225296442687744	0.22077922077922077	-0.034443817052512704	0.04121964991530209	0.1225296442687747	0.1225296442687747	0.3235460191981931	0.37662337662337664	0.3619424054206663	0.21626199887069453	0.19367588932806323	0.22077922077922077	0.30547713156408807	0.045736871823828344	0.03670242800677583	0.15866741953698477	0.06945228684359118	0.21852060982495766	0.42066629023150764	0.07171089779785432	0.08977978543195934	0.06719367588932806	-0.005081874647092038	0.003952569169960474	0.14850367024280067	0.3178994918125353	0.20271033314511575	-0.19141727837380013	-0.30773574251835123	0.28402032749858835	0.30095990965556185	-0.05815923207227555	-0.3450028232636928	-0.08639186900056466	-0.21964991530208922	-0.10784867306606437	0.1665725578769057	0.13946922642574816	-0.06267645398080181	0.18464144551101072	0.003952569169960474	-0.07509881422924901	0.08977978543195934	0.025409373235460192	0.03557312252964427	-0.10220214568040654	-0.2456239412761152	0.005081874647092038	-0.011857707509881422	0.057029926595143984	0.0942970073404856	0.541501976284585	0.23207227555053642	0.35629587803500845	1.0	0.10559006211180125	0.005081874647092038	0.11236589497459062	0.09881422924901186	0.054771315640880856	-0.13382269904009034	-0.25578769057029926	-0.015245623941276116	0.06945228684359118	0.3404856013551666
SiaR	0.3642010163749294	0.09090909090909091	-0.17786561264822134	0.3156408808582722	0.3269339356295878	0.20722755505364202	0.1880293619424054	0.4138904573687182	0.37888198757763975	0.5087521174477696	0.39808018068887635	0.1767363071710898	0.25917560700169395	-0.11123658949745906	0.029926595143986448	-0.009599096555618294	0.019762845849802372	0.19028797289666854	0.16770186335403728	0.14059853190287974	0.20609824957651043	0.08300395256916997	0.14059853190287974	0.4025974025974026	0.5550536420101637	0.1383399209486166	0.2636928289102202	0.2365894974590627	0.2738565782044043	0.3382269904009034	0.18464144551101072	0.30886504799548276	0.3235460191981931	0.25578769057029926	0.17221908526256352	0.17786561264822134	0.13946922642574816	0.4138904573687182	0.006211180124223602	0.23094297007340486	0.17221908526256352	0.11123658949745906	0.409373235460192	0.5053642010163749	0.26595143986448333	0.2862789384528515	0.1541501976284585	0.13269339356295878	0.313382269904009	0.19028797289666854	-0.25014116318464147	-0.11123658949745906	-0.2795031055900621	-0.21852060982495766	-0.4522868435911914	-0.30773574251835123	-0.18238283455674761	-0.24449463579898362	0.14398644833427443	-0.0378317334839074	0.16883116883116883	-0.042348955392433656	-0.2670807453416149	0.10784867306606437	0.026538678712591756	0.13495200451722192	0.07961603613777526	0.12140033879164314	-0.3879164313946923	0.18125352907961603	0.2648221343873518	-0.2388481084133258	-0.17108977978543197	0.25691699604743085	0.09768492377188029	-0.029926595143986448	0.10559006211180125	0.10559006211180125	1.0	0.5539243365330322	0.5968379446640316	0.4059853190287973	0.44889892715979673	0.525691699604743	0.4376058723884811	0.14285714285714285	0.46809712027103334	0.35629587803500845
CadR-PbrR	0.3924336533032185	0.25691699604743085	-0.15640880858272163	0.02766798418972332	0.028797289666854884	-0.034443817052512704	0.1259175607001694	0.251270468661773	0.09994353472614342	0.2264257481648786	0.3935629587803501	0.26256352343308864	0.4782608695652174	0.22077922077922077	-0.10220214568040654	0.000564652738565782	0.05815923207227555	-0.1383399209486166	-0.06380575945793338	-0.006211180124223602	-0.0818746470920384	0.053642010163749296	0.20045172219085264	0.33483907396950874	0.48616600790513836	0.12704686617730096	0.28176171654432525	0.2941840767927724	0.16544325239977414	0.3201581027667984	0.2140033879164314	0.35403726708074534	0.22755505364201017	0.17221908526256352	0.1767363071710898	0.19593450028232637	0.3145115753811406	0.21964991530208922	0.14285714285714285	0.39808018068887635	0.4872953133822699	0.07735742518351214	0.435347261434218	0.5471485036702428	0.49858836815358554	0.45454545454545453	0.5527950310559007	0.43873517786561267	0.2987012987012987	0.39920948616600793	0.19028797289666854	0.12478825522303783	-0.10784867306606437	-0.11236589497459062	-0.28063241106719367	-0.515527950310559	-0.30773574251835123	-0.1101072840203275	0.24110671936758893	-0.29079616036137773	-0.24110671936758893	-0.21287408243929984	-0.2388481084133258	-0.20045172219085264	-0.3924336533032185	0.36645962732919257	0.06380575945793338	0.2264257481648786	-0.22529644268774704	0.2761151891586674	0.16883116883116883	0.018633540372670808	0.04009034443817053	0.14624505928853754	0.3337097684923772	0.19367588932806323	-0.045736871823828344	0.005081874647092038	0.5539243365330322	1.0	0.5640880858272163	0.55957086391869	0.3359683794466403	0.5810276679841897	0.46357989836250707	0.29079616036137773	0.24449463579898362	0.27837380011293056
HcpR	-0.04912478825522304	-0.16883116883116883	0.14511575381140598	-0.06719367588932806	0.08413325804630152	0.05251270468661773	0.30660643704121965	0.18012422360248448	0.44889892715979673	0.22416713721061546	0.40033879164313946	0.3178994918125353	0.39920948616600793	0.11349520045172219	0.04009034443817053	0.0818746470920384	-0.042348955392433656	0.045736871823828344	0.14963297571993225	0.14059853190287974	-0.0016939582156973462	0.3178994918125353	0.30660643704121965	0.4364765669113495	0.6566911349520045	0.18238283455674761	0.35290796160361376	0.409373235460192	0.19480519480519481	0.28289102202145683	0.269339356295878	0.35403726708074534	0.4330886504799548	0.33145115753811405	0.16092603049124787	0.1067193675889328	-0.005081874647092038	0.2230378317334839	0.22416713721061546	0.5403726708074534	0.47035573122529645	0.24336533032185206	0.33145115753811405	0.5064935064935064	0.37888198757763975	0.5448898927159797	0.3404856013551666	0.2230378317334839	0.2896668548842462	0.2795031055900621	-0.11236589497459062	-0.16092603049124787	-0.2523997741389046	-0.08977978543195934	-0.3856578204404291	-0.35742518351214003	-0.20609824957651043	-0.35290796160361376	0.0660643704121965	-0.08639186900056466	0.09316770186335403	-0.19593450028232637	-0.22416713721061546	0.21174477696216826	-0.36645962732919257	-0.05815923207227555	-0.14624505928853754	0.1665725578769057	-0.14511575381140598	0.4150197628458498	0.269339356295878	0.09203839638622248	0.20496894409937888	0.27837380011293056	0.2648221343873518	0.30999435347261434	-0.033314511575381144	0.11236589497459062	0.5968379446640316	0.5640880858272163	1.0	0.6002258610954263	0.49858836815358554	0.5302089215132694	0.4398644833427442	0.42292490118577075	0.3359683794466403	0.1767363071710898
TyrR	-0.04799548277809147	-0.000564652738565782	0.011857707509881422	0.07058159232072275	0.19254658385093168	-0.043478260869565216	0.15753811405985318	0.1507622811970638	0.1293054771315641	0.04009034443817053	0.35064935064935066	0.14737436476566912	0.5132693393562959	0.42970073404856013	0.11914172783738002	0.0220214568040655	0.15640880858272163	0.02766798418972332	0.29757199322416716	0.295313382269904	0.28740824392998304	0.4827780914737436	0.3427442123094297	0.49520045172219085	0.5832862789384529	0.37775268210050816	0.32128740824393	0.5200451722190853	0.46809712027103334	0.25578769057029926	0.28402032749858835	0.3370976849237719	0.25804630152456237	0.2354601919819311	0.05251270468661773	0.2862789384528515	0.2422360248447205	0.3890457368718238	0.3404856013551666	0.5392433653303218	0.6160361377752682	0.42857142857142855	0.46357989836250707	0.5878035008469791	0.5324675324675324	0.5787690570299266	0.47939017504234893	0.5076228119706381	0.3675889328063241	0.19593450028232637	-0.06719367588932806	-0.10784867306606437	-0.09203839638622248	-0.08074534161490683	-0.4376058723884811	-0.5098814229249012	-0.08413325804630152	-0.10333145115753811	0.233201581027668	0.006211180124223602	0.14059853190287974	-0.18690005646527386	0.012987012987012988	0.19141727837380013	-0.05815923207227555	0.09881422924901186	-0.2546583850931677	0.07735742518351214	-0.22755505364201017	0.44776962168266515	0.42179559570863917	0.2795031055900621	0.3450028232636928	-0.2456239412761152	-0.01637492941840768	-0.07396950875211744	0.034443817052512704	0.09881422924901186	0.4059853190287973	0.55957086391869	0.6002258610954263	1.0	0.21626199887069453	0.47939017504234893	0.5302089215132694	0.5539243365330322	0.35177865612648224	0.1383399209486166
PaaR	0.16205533596837945	0.13946922642574816	0.33483907396950874	0.1789949181253529	0.3687182382834557	0.17108977978543197	0.007340485601355167	0.053642010163749296	0.18351214003387917	0.25804630152456237	0.2523997741389046	-0.023150762281197064	0.11575381140598531	-0.09655561829474874	-0.07509881422924901	0.34839073969508755	-0.043478260869565216	0.05815923207227555	0.009599096555618294	0.19706380575945792	0.10784867306606437	0.17108977978543197	0.21287408243929984	0.3178994918125353	0.313382269904009	0.1281761716544325	0.3269339356295878	0.30321852060982496	0.2682100508187465	0.3585544889892716	0.18690005646527386	0.28176171654432525	0.33032185206098247	0.25917560700169395	0.3167701863354037	0.12478825522303783	0.233201581027668	0.08752117447769622	-0.19141727837380013	0.3935629587803501	0.032185206098249576	-0.1101072840203275	0.2761151891586674	0.17786561264822134	0.31225296442687744	0.3890457368718238	0.16770186335403728	0.233201581027668	0.5098814229249012	0.5166572557876906	0.1880293619424054	0.20045172219085264	-0.11801242236024845	-0.04686617730095991	-0.42970073404856013	0.019762845849802372	-0.29983060417843027	0.042348955392433656	-0.2388481084133258	-0.4308300395256917	-0.13946922642574816	-0.4805194805194805	-0.4059853190287973	-0.29983060417843027	-0.23771880293619424	0.025409373235460192	-0.22981366459627328	-0.023150762281197064	-0.053642010163749296	0.4376058723884811	-0.07848673066064371	0.08639186900056466	-0.28402032749858835	0.5053642010163749	0.21513269339356295	0.2478825522303783	-0.014116318464144552	0.054771315640880856	0.44889892715979673	0.3359683794466403	0.49858836815358554	0.21626199887069453	1.0	0.549407114624506	0.46357989836250707	0.043478260869565216	-0.0016939582156973462	0.14624505928853754
GulR	0.26595143986448333	0.1225296442687747	0.04121964991530209	0.3190287972896669	0.006211180124223602	0.07396950875211744	-0.057029926595143984	0.32128740824393	0.13156408808582723	0.12478825522303783	0.2648221343873518	0.22868435911914173	0.5629587803500847	0.14059853190287974	0.020892151326933936	0.1767363071710898	-0.018633540372670808	0.08300395256916997	0.17108977978543197	0.295313382269904	0.30434782608695654	0.2682100508187465	0.16883116883116883	0.36645962732919257	0.47939017504234893	0.435347261434218	0.5607001693958216	0.44776962168266515	0.4568040654997177	0.40146809712027104	0.3269339356295878	0.3438735177865613	0.46696781479390176	0.25691699604743085	0.33145115753811405	0.22416713721061546	0.44438170525127046	0.26143421795595706	0.10220214568040654	0.5245623941276115	0.35064935064935066	0.13382269904009034	0.21852060982495766	0.2365894974590627	0.5990965556182948	0.549407114624506	0.33483907396950874	0.47939017504234893	0.2648221343873518	0.30660643704121965	0.12140033879164314	-0.003952569169960474	-0.1417278373800113	-0.17334839073969507	-0.19254658385093168	-0.14059853190287974	0.03896103896103896	0.11575381140598531	0.1225296442687747	-0.22416713721061546	0.1225296442687747	-0.22077922077922077	-0.4409937888198758	-0.08865047995482778	-0.2365894974590627	0.16770186335403728	-0.1383399209486166	0.10897797854319594	-0.30095990965556185	0.3235460191981931	0.3020892151326934	0.06945228684359118	-0.16205533596837945	0.37323546019198195	0.295313382269904	0.2795031055900621	0.15302089215132694	-0.13382269904009034	0.525691699604743	0.5810276679841897	0.5302089215132694	0.47939017504234893	0.549407114624506	1.0	0.7278373800112931	0.2264257481648786	0.07622811970638058	0.0220214568040655
NifA	0.3427442123094297	0.21852060982495766	0.1880293619424054	0.3675889328063241	0.17221908526256352	0.2140033879164314	0.0378317334839074	0.10107284020327499	-0.15640880858272163	0.012987012987012988	0.2456239412761152	-0.01637492941840768	0.45115753811405984	0.20722755505364202	-0.0818746470920384	-0.01637492941840768	-0.00282326369282891	0.06719367588932806	0.10220214568040654	0.4432523997741389	0.3585544889892716	0.3235460191981931	0.22077922077922077	0.28063241106719367	0.3935629587803501	0.4059853190287973	0.47261434217955955	0.453416149068323	0.5629587803500847	0.3879164313946923	0.36645962732919257	0.233201581027668	0.409373235460192	0.3416149068322981	0.4059853190287973	0.3450028232636928	0.3743647656691135	0.4997176736307171	0.20948616600790515	0.31225296442687744	0.3201581027667984	0.1789949181253529	0.40711462450592883	0.3382269904009034	0.5810276679841897	0.5561829474872954	0.391304347826087	0.611518915866742	0.33483907396950874	0.2546583850931677	0.2919254658385093	0.20271033314511575	-0.13946922642574816	-0.18690005646527386	-0.18125352907961603	-0.0220214568040655	0.19028797289666854	0.2354601919819311	0.1789949181253529	-0.0818746470920384	0.17786561264822134	-0.17447769621682666	-0.3167701863354037	-0.005081874647092038	-0.014116318464144552	0.07171089779785432	-0.17786561264822134	-0.11349520045172219	-0.23207227555053642	0.4409937888198758	0.08977978543195934	-0.10220214568040654	-0.08752117447769622	0.031055900621118012	-0.04799548277809147	0.043478260869565216	-0.11236589497459062	-0.25578769057029926	0.4376058723884811	0.46357989836250707	0.4398644833427442	0.5302089215132694	0.46357989836250707	0.7278373800112931	1.0	0.28063241106719367	-0.033314511575381144	-0.053642010163749296
Irr	0.055900621118012424	0.13156408808582723	-0.023150762281197064	-0.23094297007340486	-0.19367588932806323	-0.2670807453416149	0.22416713721061546	0.23771880293619424	0.1101072840203275	-0.0818746470920384	0.10446075663466968	-0.06719367588932806	0.20609824957651043	0.04912478825522304	-0.04799548277809147	-0.12027103331451157	0.044607566346696784	-0.27498588368153587	-0.003952569169960474	0.053642010163749296	-0.18351214003387917	0.0016939582156973462	-0.07961603613777526	0.006211180124223602	0.23094297007340486	-0.04009034443817053	-0.026538678712591756	0.14963297571993225	0.012987012987012988	0.08752117447769622	0.2140033879164314	0.17334839073969507	0.06154714850367024	0.16092603049124787	-0.08752117447769622	0.07848673066064371	-0.00846979107848673	0.04912478825522304	0.2365894974590627	0.5076228119706381	0.6058723884810842	0.49181253529079616	0.3924336533032185	0.6126482213438735	0.3800112930547713	0.4059853190287973	0.24110671936758893	0.39469226425748166	0.30886504799548276	0.11349520045172219	0.034443817052512704	-0.11349520045172219	-0.04121964991530209	-0.3269339356295878	-0.5923207227555054	-0.35968379446640314	-0.3958215697346132	-0.2523997741389046	0.2795031055900621	0.163184641445511	0.11688311688311688	-0.053642010163749296	-0.06493506493506493	0.1101072840203275	-0.09090909090909091	0.07848673066064371	0.22981366459627328	-0.3190287972896669	0.1281761716544325	0.30999435347261434	0.032185206098249576	0.17334839073969507	0.23207227555053642	-0.3924336533032185	-0.03557312252964427	-0.014116318464144552	-0.09316770186335403	-0.015245623941276116	0.14285714285714285	0.29079616036137773	0.42292490118577075	0.5539243365330322	0.043478260869565216	0.2264257481648786	0.28063241106719367	1.0	0.3585544889892716	0.4116318464144551
FadR	0.16544325239977414	0.11236589497459062	-0.2015810276679842	-0.04686617730095991	0.1259175607001694	0.009599096555618294	0.41953698475437606	0.4816487859966121	0.3190287972896669	0.31225296442687744	0.22077922077922077	0.1665725578769057	0.2636928289102202	0.2795031055900621	0.23433088650479955	-0.05251270468661773	0.1383399209486166	0.2682100508187465	0.3246753246753247	0.07735742518351214	0.05138339920948617	0.18012422360248448	0.18238283455674761	0.33483907396950874	0.38226990400903443	0.251270468661773	0.21513269339356295	0.12478825522303783	0.16205533596837945	0.018633540372670808	0.06267645398080181	0.1507622811970638	-0.01637492941840768	0.04912478825522304	0.13721061547148503	0.2885375494071146	0.20496894409937888	0.3924336533032185	0.29079616036137773	0.251270468661773	0.2795031055900621	0.2388481084133258	0.3935629587803501	0.39808018068887635	0.1417278373800113	0.15527950310559005	0.25578769057029926	0.029926595143986448	0.2264257481648786	0.14059853190287974	-0.22190852625635235	0.054771315640880856	0.10333145115753811	0.031055900621118012	-0.23771880293619424	-0.2490118577075099	-0.3235460191981931	-0.16431394692264256	-0.033314511575381144	0.04799548277809147	0.06493506493506493	-0.17786561264822134	-0.1281761716544325	0.22981366459627328	-0.026538678712591756	-0.003952569169960474	0.2930547713156409	0.06380575945793338	-0.35290796160361376	-0.24336533032185206	0.16205533596837945	0.019762845849802372	0.20609824957651043	-0.13495200451722192	0.11801242236024845	0.20045172219085264	-0.045736871823828344	0.06945228684359118	0.46809712027103334	0.24449463579898362	0.3359683794466403	0.35177865612648224	-0.0016939582156973462	0.07622811970638058	-0.033314511575381144	0.3585544889892716	1.0	0.4771315640880858
FruR	0.25804630152456237	0.33483907396950874	-0.34839073969508755	-0.30999435347261434	0.06493506493506493	-0.20496894409937888	0.08413325804630152	0.2862789384528515	0.19367588932806323	0.20835686053077357	0.15640880858272163	0.10107284020327499	-0.09090909090909091	-0.1383399209486166	-0.054771315640880856	0.15189158667419536	0.3495200451722191	-0.000564652738565782	0.15753811405985318	-0.020892151326933936	-0.21739130434782608	-0.0942970073404856	-0.034443817052512704	0.043478260869565216	0.20496894409937888	-0.21964991530208922	-0.08526256352343309	-0.1101072840203275	-0.11462450592885376	0.06493506493506493	0.1225296442687747	0.1789949181253529	-0.16770186335403728	-0.09316770186335403	0.0660643704121965	0.16544325239977414	-0.04686617730095991	0.10784867306606437	0.06267645398080181	0.3190287972896669	0.18125352907961603	0.16431394692264256	0.3461321287408244	0.2896668548842462	0.01637492941840768	0.01637492941840768	0.07622811970638058	0.10220214568040654	0.19028797289666854	0.09994353472614342	-0.1383399209486166	0.011857707509881422	0.06380575945793338	-0.07396950875211744	-0.35177865612648224	-0.2354601919819311	-0.5460191981931113	-0.21287408243929984	-0.17447769621682666	-0.10333145115753811	-0.2636928289102202	-0.39920948616600793	-0.35290796160361376	-0.19706380575945792	-0.20496894409937888	0.10559006211180125	0.14398644833427443	-0.4748729531338227	-0.1665725578769057	-0.09768492377188029	-0.2523997741389046	0.11236589497459062	-0.028797289666854884	-0.019762845849802372	0.13946922642574816	-0.04686617730095991	0.13043478260869565	0.3404856013551666	0.35629587803500845	0.27837380011293056	0.1767363071710898	0.1383399209486166	0.14624505928853754	0.0220214568040655	-0.053642010163749296	0.4116318464144551	0.4771315640880858	1.0
