	ModE	NadQ	AraR	NiaR	CcpA	Rex	PsrA	HisR	PhrR	KdgR	MetR	RbkR	SahR_SamR	Zur	ArgR	FUR	NagC	NrtR	MntR	ThiR	IscR	NsrR	Phr	BirA	CzrA	XylR	AgaR	GulR	HutC	PhnF	Irr	NagR	SiaR	HexR	NrdR	LexA	SoxR	CblR	LiuQ	PrpR	ExuR_UxuR	NarP	HypR	SdaR	TrpR	TyrR	FixJ	MetJ	NmlR	PaaR	LiuR	RbsR	BioQ	GntR	FadR	NtrC	AcnR	FadP	FruR	NnrR	NifA	MerR	CueR	DasR	FabR	GlcC	HrcA	NorR	PhsR	RutR	AmtR	VanR	PhnR	FnrN_FixK	HcpR	PdxR	LtbR	PurR	CsoR	ZntR	NikR	QorR	LldR	PdhR	GguR	TtrR	CadR-PbrR	NagQ
FruR	-0.41723955579058697	-0.25764145954521417	-0.3911158117398202	-0.40290851401374933	-0.5136435748281333	-0.4793231094658911	-0.41877313590692755	-0.4867794817556848	-0.4961924907456372	-0.7461131676361713	-0.7915388683236383	-0.7447382337387626	-0.7628239026969857	-0.7569539925965098	-0.7749338974087784	-0.749709148598625	-0.7108408249603384	-0.7432575356953992	-0.7891591750396616	-0.799788471708091	-0.623532522474881	-0.6216816499206769	-0.5856160761501851	-0.5978318350079324	-0.4955579058699101	-0.45732416710735063	-0.5746166049709148	-0.4771549444738234	-0.28455843469063985	-0.38001057641459546	-0.22252776308831307	-0.06599682707562136	-0.1978318350079323	-0.30613432046536226	-0.13823373876255948	-0.13209941829719726	-0.21713379164463248	-0.341776837652036	-0.22628239026969857	-0.09185616076150185	-0.06499206768905341	-0.21168693812797462	-0.2590692755156002	-0.206081438392385	-0.19561078794288736	-0.3736118455843469	0.31581173982020094	0.25780010576414597	0.1788471708090957	0.23775780010576414	0.4228450555261766	0.3584346906398731	0.4986779481755685	0.5972501322051824	0.6097303014278159	0.5600211528291908	0.609518773135907	0.6544156530936013	1.0	0.7187731359069276	0.4615018508725542	0.48186144896879957	0.486197778952935	0.47382337387625595	0.1437334743521946	0.3226335272342676	0.32136435748281333	0.398572184029614	0.23622421998942358	0.012480169222633527	0.09413008989952407	0.25441565309360126	-0.01041776837652036	0.21544156530936012	0.07498677948175568	0.271390798519302	0.2606028556319408	0.23072448439978846	0.03225806451612903	0.11110523532522475	-0.07540983606557378	0.09772607086197779	0.01856160761501851	-0.01660497091485986	-0.09455314648334215	-0.10015864621893178	0.14394500264410365	-0.054045478582760445
NnrR	-0.3113167636171338	-0.3887361184558435	-0.41649920676890534	-0.33923849814912743	-0.39439450026441036	-0.47408778424114223	-0.3066102591221576	-0.4309888947646748	-0.39175039661554734	-0.7264939185616076	-0.7905341089370703	-0.7477525118984664	-0.7338445267054469	-0.7744579587519831	-0.7343733474352194	-0.7770491803278688	-0.7692226335272343	-0.7923849814912745	-0.7333157059756742	-0.7840296139608672	-0.7427815970386039	-0.6620306716023268	-0.7255949233209942	-0.6091485986250661	-0.5591221575885774	-0.5464833421470121	-0.6232681121099947	-0.5231623479640402	-0.37540983606557377	-0.3684294024325754	-0.28508725542041247	-0.24891591750396616	-0.3064516129032258	-0.2966684294024326	-0.24410364886303543	-0.09603384452670545	-0.3338974087784241	-0.28239026969857217	-0.24621893178212587	0.03802221047065045	-0.06758328926493919	-0.08080380750925437	-0.22633527234267584	-0.0967741935483871	-0.15118984664198837	-0.23299841353781067	0.27741935483870966	0.28662083553675305	0.13151771549444738	0.2548915917503966	0.340772078265468	0.45198307773664725	0.5133262823902697	0.5337387625594924	0.596351136964569	0.7284505552617663	0.4932839767318879	0.6304600740349021	0.7187731359069276	1.0	0.5031729243786356	0.3834479111581174	0.501004759386568	0.45901639344262296	0.3195134849286092	0.5141723955579058	0.4117927022739291	0.37022739291380224	0.3122686409307245	0.011422527763088313	0.12379693283976732	0.0955579058699101	0.19931253305129562	0.4181385510312004	0.06176626123744051	0.22971972501322052	0.1474881015335801	0.23072448439978846	0.17821258593336858	0.016710735060814386	0.02622950819672131	0.06557377049180328	-0.007667900581702803	0.12993125330512956	-0.19508196721311474	-0.1631411951348493	0.0037017451084082496	0.16319407720782655
NifA	-0.4250661025912216	-0.5186144896879957	-0.35415124272871495	-0.2556848228450555	-0.35055526176626123	-0.5063987308302486	-0.4651507139079852	-0.495134849286092	-0.45499735589635115	-0.3978318350079323	-0.44045478582760444	-0.4731887890005288	-0.4574299312533051	-0.5769434161819144	-0.5147540983606558	-0.5251718667371761	-0.4945002644103649	-0.5054468535166579	-0.47784241142252776	-0.47340031729243787	-0.4956107879428874	-0.5424114225277631	-0.5445267054468536	-0.5545742993125331	-0.5493389740877842	-0.42390269698572186	-0.42109994711792703	-0.3914331041776838	-0.21216287678476997	-0.13130618720253834	-0.21840296139608673	-0.030301427815970387	-0.26816499206768907	-0.2712321523003702	-0.21258593336858805	0.0624537281861449	-0.05822316234796404	-0.16456901110523534	-0.06404019037546271	-0.2966684294024326	-0.05193019566367001	-0.1165520888418826	-0.44944473823373876	-0.11549444738233738	-0.4130618720253834	-0.40920148069804335	0.3799048122686409	0.2007932310946589	0.4343204653622422	0.3901110523532523	0.23680592279217344	0.33574828133262824	0.23204653622422	0.23479640401903754	0.2014806980433633	0.3690639873083025	0.40301427815970386	0.3493918561607615	0.4615018508725542	0.5031729243786356	1.0	0.38672659968270756	0.3890005288207298	0.5408249603384453	-0.09048122686409307	0.3694341618191433	0.03056583818085669	-0.054151242728714966	-0.020941300898995242	-0.02141723955579059	-0.2068746694870439	-0.0908514013749339	0.044420941300899	0.3421470121628768	0.22147012162876784	0.04452670544685352	0.11025912215758858	0.26573241671073505	0.10719196192490746	0.18704389212057113	0.05081967213114754	0.14130089899524062	0.086409307244844	0.03807509254362771	0.018984664198836595	0.14695928080380752	-0.16229508196721312	-0.14161819143310417
MerR	-0.42670544685351663	-0.454362771020624	-0.5659439450026441	-0.5342147012162877	-0.5325753569539926	-0.6117927022739291	-0.42982548915917507	-0.3573241671073506	-0.24955050237969328	-0.5143839238498149	-0.45526176626123743	-0.5118984664198837	-0.5625594923320995	-0.5430988894764675	-0.5844526705446853	-0.5730830248545743	-0.5476467477525119	-0.5557377049180328	-0.5570597567424643	-0.6006345848757271	-0.4026969857218403	-0.48270756213643573	-0.5059227921734532	-0.6762030671602327	-0.5545214172395558	-0.5376520359598096	-0.36758328926493916	-0.15891062929666844	-0.1872025383395029	-0.18672659968270755	-0.13818085668958224	-0.00042305658381808567	-0.021099947117927023	-0.23199365415124273	-0.005658381808566896	-0.40475938656795346	-0.3331570597567425	-0.24907456372289793	-0.14542570068746694	-0.2107879428873612	-0.22120571126388155	-0.370386039132734	-0.2939714436805923	-0.2129032258064516	-0.2270756213643575	-0.2870967741935484	0.37350608143839237	0.32982548915917503	0.26287678476996296	0.3826546800634585	0.06234796404019038	0.2950290851401375	0.4735060814383924	0.2696456901110523	0.1837123215230037	0.2749867794817557	0.4321523003701745	0.5855631940772078	0.48186144896879957	0.3834479111581174	0.38672659968270756	1.0	0.4262295081967213	0.4664727657324167	-0.07377049180327869	0.34357482813326284	0.20803807509254363	0.1853516657852988	0.24606028556319406	0.24331041776837653	-0.03670015864621893	0.03654151242728715	0.3018508725542041	0.2422527763088313	0.37366472765732417	0.15224748810153357	0.036012691697514546	0.08619777895293496	0.1990481226864093	0.08239026969857219	-0.25076679005817026	-0.011686938127974616	0.20840824960338444	-0.24796404019037546	0.21047065044949761	0.11396086726599683	0.03363299841353781	0.0038603913273400317
CueR	-0.48767847699629824	-0.37006874669487044	-0.3939714436805923	-0.3085668958223162	-0.3157588577472237	-0.2802221047065045	-0.3302485457429931	-0.2729243786356425	-0.3153358011634056	-0.55579058699101	-0.5313061872025383	-0.5755156002115283	-0.6293495505023797	-0.664304600740349	-0.6124272871496562	-0.5645161290322581	-0.6007403490216816	-0.6373876255949233	-0.5490216816499207	-0.5870438921205712	-0.629613960867266	-0.7001057641459545	-0.6634584875727129	-0.6025912215758857	-0.6585933368588048	-0.5206768905341089	-0.4643574828133263	-0.41433104177683766	-0.32326811210999473	-0.4925965097831835	-0.1361713379164463	-0.3662083553675304	-0.20682178741406662	-0.3020624008461132	-0.36694870438921207	-0.1534108937070333	-0.17228979375991538	-0.20518244315177156	-0.1118455843469064	-0.19132734003172924	-0.08482284505552617	-0.11332628239026969	-0.4501850872554204	-0.16033844526705446	-0.13120042305658383	-0.32802749867794817	0.17154944473823375	0.19635113696456902	0.24828133262823904	0.3220518244315177	0.43775780010576415	0.3447911158117398	0.3826017979904812	0.43061872025383396	0.5097831835007932	0.5331570597567424	0.584399788471708	0.5285034373347435	0.486197778952935	0.501004759386568	0.3890005288207298	0.4262295081967213	1.0	0.5364886303543099	0.09164463246959281	0.44140666314119514	0.3414066631411951	0.31464833421470123	0.23030142781597038	0.1742993125330513	0.14695928080380752	0.14918032786885246	0.21195134849286093	0.047170809095716554	0.07852987837123215	0.3001586462189318	0.11639344262295082	-0.024748810153358013	0.324537281861449	0.0913802221047065	-0.06181914331041777	-0.03442622950819672	-0.1390269698572184	0.12035959809624537	0.034003172924378634	0.18164992067689054	0.2021681649920677	0.13987308302485457
DasR	-0.3161290322580645	-0.3156530936012692	-0.4014806980433633	-0.3680592279217345	-0.3563722897937599	-0.4769962982548916	-0.37271285034373347	-0.29619249074563725	-0.28820729772607084	-0.41015335801163405	-0.49090428344791115	-0.4166049709148599	-0.42184029613960866	-0.590269698572184	-0.5414595452141724	-0.5471179270227393	-0.5736118455843469	-0.6278159703860391	-0.5535166578529879	-0.5052353252247488	-0.5091485986250661	-0.5632998413537811	-0.541195134849286	-0.5920148069804336	-0.5937599153886832	-0.3786356425171867	-0.2204653622421999	-0.3197250132205182	-0.44161819143310416	-0.29465891062929667	-0.14230565838180856	-0.286409307244844	-0.17731359069275515	-0.37123215230037016	-0.15055526176626124	-0.16478053939714438	-0.19370703331570596	-0.1837123215230037	-0.11760973030142782	-0.09365415124272872	0.03125330512956108	-0.3589635113696457	-0.26895822316234796	-0.299788471708091	-0.3734003172924379	-0.32845055526176625	0.17228979375991538	0.40132205182443154	0.13172924378635642	0.22379693283976732	0.2943416181914331	0.4572184029613961	0.32633527234267584	0.31618191433104176	0.309730301427816	0.32215758857747223	0.4600211528291909	0.3569539925965098	0.47382337387625595	0.45901639344262296	0.5408249603384453	0.4664727657324167	0.5364886303543099	1.0	0.03373876255949233	0.2478053939714437	-0.0018508725542041248	0.2970386039132734	0.18677948175568482	0.2121099947117927	-0.013114754098360656	0.25039661554732945	0.12088841882601797	0.26552088841882604	0.29317821258593335	0.12982548915917505	0.3457958751983078	0.12289793759915389	0.08196721311475409	-0.03231094658910629	0.027075621364357483	-0.07345319936541513	-0.03818085668958223	-0.027710206240084613	-0.008725542041248016	0.12892649391856162	0.04325753569539926	-0.0372818614489688
FabR	-0.09994711792702274	-0.09830777366472766	-0.08609201480698044	0.01634056054997356	-0.16805922792173453	-0.1571655208884188	0.16017979904812268	-0.11745108408249604	0.03437334743521946	-0.2883130618720254	-0.3437334743521946	-0.24806980433633	-0.2729243786356425	-0.17049180327868851	-0.1824960338445267	-0.2596509783183501	-0.26530936012691697	-0.29275515600211527	-0.24658910629296668	-0.22971972501322052	-0.3187202538339503	-0.17879428873611847	-0.1192490745637229	-0.08683236382866208	-0.04262295081967213	-0.026493918561607616	-0.10973030142781597	-0.207509254362771	-0.267741935483871	-0.45483870967741935	-0.17207826546800634	-0.3093072448439979	-0.09413008989952407	0.03294553146483342	-0.15896351136964568	0.07979904812268641	-0.11406663141195135	-0.01856160761501851	-0.16076150185087257	0.11470121628767847	-0.053886832363828664	-0.13289264939185616	0.4257006874669487	0.23437334743521945	0.0730830248545743	0.10280274986779482	0.1984135378106822	0.015335801163405606	0.22157588577472237	0.004494976203067161	0.29307244843997887	0.16382866208355368	0.13775780010576413	0.37435219460602853	0.3938127974616605	0.34918032786885245	0.32977260708619777	0.15896351136964568	0.1437334743521946	0.3195134849286092	-0.09048122686409307	-0.07377049180327869	0.09164463246959281	0.03373876255949233	1.0	0.05436277102062401	0.2760444209413009	0.2771549444738234	0.1635113696456901	-0.16679005817028028	0.03215230037017451	0.12628239026969856	0.07826546800634585	0.04563722897937599	-0.1628239026969857	0.13479640401903756	-0.05658381808566896	0.22633527234267584	-0.004600740349021682	0.011528291909042835	0.16779481755684822	-0.17244843997884718	-0.016975145425700687	-0.08265468006345848	-0.27340031729243786	-0.39497620306716025	0.04288736118455844	0.011052353252247488
GlcC	-0.25483870967741934	-0.27287149656266524	-0.30259122157588575	-0.2464304600740349	-0.17303014278159703	-0.2565309360126917	-0.32041248016922264	-0.2865150713907985	-0.2231623479640402	-0.3356425171866737	-0.3623479640401904	-0.4127974616604971	-0.31152829190904285	-0.38958223162347966	-0.38291909042834477	-0.3924378635642517	-0.3444738233738763	-0.3991010047593866	-0.4094130089899524	-0.3304071919619249	-0.3521417239555791	-0.3262295081967213	-0.47440507667900583	-0.4620306716023268	-0.38566895822316233	-0.5019037546271814	-0.2506081438392385	-0.18011634056054998	-0.17731359069275515	-0.04341618191433104	-0.05859333685880486	-0.05156002115282919	-0.1968799576943416	-0.07276573241671073	-0.10856689582231624	-0.05452141723955579	-0.06821787414066631	-0.20973030142781596	-0.02168164992067689	0.054151242728714966	-0.04352194606028556	-0.16430460074034903	-0.3760973030142782	-0.03907985193019566	-0.09397144368059228	-0.19280803807509253	0.03796932839767319	0.003648863035430989	0.1165520888418826	0.07572712850343734	0.09053410893707034	0.1384981491274458	0.2915388683236383	0.14796404019037546	0.25108408249603387	0.29550502379693283	0.19767318878900053	0.3776308831306187	0.3226335272342676	0.5141723955579058	0.3694341618191433	0.34357482813326284	0.44140666314119514	0.2478053939714437	0.05436277102062401	1.0	0.15224748810153357	0.19709148598625065	0.23865679534637757	-0.000898995240613432	0.19127445795875198	0.009994711792702273	0.2079323109465891	0.09962982548915918	-0.02141723955579059	0.08630354309888948	-0.07260708619777895	-0.13141195134849287	0.1869381279746166	0.045954521417239554	0.004653622421998942	-0.09481755684822846	0.24473823373876255	0.227181385510312	0.074034902168165	-0.01110523532522475	-0.05557905869910101	0.21136964569011105
HrcA	-0.2867794817556848	-0.05795875198307774	-0.27398202009518774	-0.024854574299312534	-0.22363828662083554	-0.1156002115282919	0.048281332628239026	-0.3341089370703332	-0.19814912744579588	-0.5558963511369646	-0.5301956636700159	-0.31136964569011105	-0.4641459545214172	-0.31121099947117925	-0.3576943416181914	-0.39656266525647804	-0.3954521417239556	-0.35817028027498676	-0.34457958751983075	-0.44796404019037545	-0.38233738762559494	-0.279111581173982	-0.23638286620835536	-0.20095187731359068	-0.2599153886832364	-0.39592808038075095	-0.33855103120042307	-0.3824960338445267	-0.1930195663670016	-0.3647805393971444	-0.18783712321523005	-0.28471708090957165	-0.20814383923849816	-0.059386567953463774	-0.07329455314648334	-0.01411951348492861	-0.3074563722897938	-0.018032786885245903	-0.20211528291909042	-0.07313590692755156	-0.04315177154944474	0.021787414066631414	-0.041142252776308834	0.23537810682178742	0.16721311475409836	-0.061501850872554206	0.07260708619777895	-0.01121099947117927	0.1101004759386568	0.18900052882072976	0.3120571126388154	0.1651507139079852	0.3440507667900582	0.33976731887890005	0.4483870967741935	0.4964040190375463	0.21147540983606558	0.5316234796404019	0.32136435748281333	0.4117927022739291	0.03056583818085669	0.20803807509254363	0.3414066631411951	-0.0018508725542041248	0.2760444209413009	0.15224748810153357	1.0	0.2052353252247488	0.18387096774193548	0.026969857218402962	0.0375462718138551	-0.09841353781068218	-0.014383923849814913	0.0678476996298255	-0.14632469592808037	0.0796932839767319	0.010629296668429402	0.153146483342147	0.06398730830248546	0.04907456372289794	0.018032786885245903	0.19598096245372817	-0.0668958223162348	0.05023796932839767	-0.034531993654151244	-0.06964569011105236	0.11269169751454257	0.14558434690639874
NorR	0.023902696985721842	-0.033950290851401374	-0.14341618191433103	-0.28646218931782125	-0.16520359598096246	-0.15769434161819143	-0.27207826546800634	-0.17636171337916445	-0.20597567424643046	-0.46668429402432576	-0.4664198836594394	-0.493918561607615	-0.377683765203596	-0.3335272342675833	-0.34167107350608145	-0.3783712321523004	-0.5041776837652036	-0.4391856160761502	-0.4459016393442623	-0.48931782125859336	-0.3171866737176097	-0.30639873083024854	-0.3189317821258593	-0.3145425700687467	-0.1733474352194606	-0.1380750925436277	-0.2952934955050238	-0.3153358011634056	-0.2520888418826018	-0.2438921205711264	0.12252776308831306	-0.14378635642517187	-0.05658381808566896	-0.041248016922263354	-0.13759915388683236	-0.3358540454785828	-0.19439450026441035	-0.3379164463246959	-0.047488101533580115	0.048281332628239026	-0.018826017979904814	-0.12390269698572184	0.02765732416710735	0.028767847699629825	-0.017080909571655208	-0.07086197778952935	-0.03183500793231095	0.2290851401374934	-0.16255949233209943	-0.09915388683236383	0.3168164992067689	0.18217874140666315	0.23019566367001587	0.4257006874669487	0.37382337387625597	0.3548387096774194	0.3782125859333686	0.3002644103648863	0.398572184029614	0.37022739291380224	-0.054151242728714966	0.1853516657852988	0.31464833421470123	0.2970386039132734	0.2771549444738234	0.19709148598625065	0.2052353252247488	1.0	0.23410893707033315	0.04452670544685352	0.21200423056583817	0.1022739291380222	0.29619249074563725	0.013590692755156002	0.025912215758857746	0.10518244315177155	0.27318878900052884	0.03913273400317292	-0.16583818085668958	0.008989952406134321	0.023796932839767318	-0.054574299312533055	-0.13252247488101535	-0.04918032786885246	0.05970386039132734	-0.061396086726599686	0.21946060285563193	0.2164463246959281
PhsR	-0.05859333685880486	-0.012109994711792702	-0.19592808038075094	-0.23807509254362771	-0.16975145425700688	-0.14828133262823903	-0.12596509783183502	-0.16747752511898467	0.008884188260179799	-0.4054468535166579	-0.4462718138551031	-0.3824960338445267	-0.3806980433632998	-0.37006874669487044	-0.31353781068217873	-0.4190904283447911	-0.3722897937599154	-0.3190904283447911	-0.39788471708090956	-0.3758857747223691	-0.3519830777366473	-0.2995769434161819	-0.31940772078265467	-0.277683765203596	-0.19814912744579588	-0.3599682707562136	-0.14331041776837652	-0.03982020095187731	-0.054098360655737705	-0.3436277102062401	-0.1068746694870439	0.024854574299312534	-0.14769962982548915	0.05859333685880486	0.0316234796404019	-0.14828133262823903	-0.32041248016922264	-0.08180856689582232	-0.07139079851930195	-0.060497091485986254	-0.11649920676890534	-0.13305129561078793	-0.052723426758328924	0.03950290851401375	0.20142781597038603	-0.05092543627710206	0.09101004759386568	0.2161290322580645	-0.13342147012162878	-0.03791644632469593	0.3005817028027499	0.06303543098889476	0.4028027498677948	0.31475409836065577	0.25980962453728185	0.1280274986779482	0.25753569539925963	0.3084611316763617	0.23622421998942358	0.3122686409307245	-0.020941300898995242	0.24606028556319406	0.23030142781597038	0.18677948175568482	0.1635113696456901	0.23865679534637757	0.18387096774193548	0.23410893707033315	1.0	0.2885774722369117	0.2076679005817028	0.25108408249603387	0.08794288736118455	-0.09021681649920676	-0.12845055526176627	0.053199365415124274	0.041882601797990485	0.07937599153886832	0.16060285563194077	-0.026705446853516657	0.041406663141195135	-0.08852459016393442	-0.05161290322580645	-0.018350079323109465	-0.10116340560549973	0.03823373876255949	-0.05240613432046536	0.2244843997884717
RutR	0.07287149656266526	-0.1361713379164463	-0.12781597038603915	-0.20074034902168164	0.03865679534637758	0.0195134849286092	-0.08831306187202538	-0.048281332628239026	-0.01961924907456372	-0.08910629296668429	-0.1303014278159704	-0.03114754098360656	-0.17662612374405076	-0.15203595980962453	-0.10772078265468006	-0.12099418297197251	-0.10428344791115812	-0.10565838180856689	-0.07303014278159704	-0.12057112638815441	-0.11998942358540454	-0.1787414066631412	-0.17070333157059756	-0.10571126388154416	-0.1471179270227393	-0.2600740349021682	-0.05684822845055526	0.15954521417239556	-0.0985193019566367	-0.257006874669487	0.00824960338445267	0.06261237440507668	-0.06292966684294024	-0.08630354309888948	0.21591750396615547	-0.12284505552617662	-0.08450555261766261	-0.07102062400846113	0.03172924378635643	0.09994711792702274	-0.08439978847170809	-0.08418826017979905	-0.19968270756213644	-0.29793759915388685	0.09312533051295611	0.05293495505023797	0.10586991010047594	0.08656795346377578	-0.044420941300899	-0.01041776837652036	0.10274986779481755	0.05055526176626124	0.14151242728714966	0.021205711263881544	0.17652035959809625	-0.01782125859333686	0.0785827604442094	0.12358540454785828	0.012480169222633527	0.011422527763088313	-0.02141723955579059	0.24331041776837653	0.1742993125330513	0.2121099947117927	-0.16679005817028028	-0.000898995240613432	0.026969857218402962	0.04452670544685352	0.2885774722369117	1.0	0.18090957165520888	0.08090957165520889	0.14209413008989952	-0.030089899524061343	0.2857747223691169	0.1006874669487044	0.12099418297197251	0.026493918561607616	-0.14505552617662612	-0.2719725013220518	-0.3285563194077208	-0.3866737176097303	-0.07202538339502909	-0.027868852459016394	-0.11845584346906399	0.012321523003701745	-0.05790586991010047	-0.0028556319407720783
AmtR	0.11882601797990482	-0.0375462718138551	0.05013220518244315	-0.10724484399788471	-0.10290851401374934	-0.001797990481226864	-0.05774722369116869	-0.004653622421998942	-0.054785827604442096	-0.19682707562136437	-0.019725013220518246	0.016023268112109995	-0.07165520888418826	-0.03796932839767319	-0.07112638815441566	-0.1379693283976732	-0.09561078794288737	-0.09841353781068218	-0.12686409307244845	-0.059862506610259124	0.018350079323109465	-0.059333685880486514	-0.13722897937599154	-0.12860920148069804	0.1002644103648863	-0.011052353252247488	-0.10190375462718139	-0.011686938127974616	0.07609730301427815	-0.024008461131676363	0.07424643046007404	-0.0014278159703860391	-0.14494976203067161	0.03305129561078794	-0.04632469592808038	0.07419354838709677	-0.12469592808038076	0.02765732416710735	-0.13722897937599154	-0.1521946060285563	-0.1527763088313062	-0.053833950290851404	-0.10491803278688525	-0.12162876784769963	0.23088313061872026	0.14569011105235324	-0.2045478582760444	-0.11898466419883659	-0.17831835007932312	-0.1002644103648863	0.09143310417768377	0.071602326811211	0.22004230565838181	0.260444209413009	0.07784241142252776	0.1634056054997356	-0.05044949762030672	0.0760444209413009	0.09413008989952407	0.12379693283976732	-0.2068746694870439	-0.03670015864621893	0.14695928080380752	-0.013114754098360656	0.03215230037017451	0.19127445795875198	0.0375462718138551	0.21200423056583817	0.2076679005817028	0.18090957165520888	1.0	0.27667900581702803	0.0609730301427816	-0.040507667900581704	0.05822316234796404	0.11369645690111052	0.001269169751454257	-0.13236382866208354	-0.03289264939185616	-0.1588048651507139	-0.054574299312533055	-0.09185616076150185	-0.06298254891591751	0.1496562665256478	0.027181385510312003	-0.24262295081967214	0.1608143839238498	0.14457958751983077
VanR	-0.07847699629825489	0.05515600211528292	0.04368059227921735	-0.06922263352723426	-0.16224219989423586	-0.05795875198307774	-0.16911686938127973	-0.2720253833950291	-0.1026969857218403	-0.1873611845584347	-0.23299841353781067	-0.12258064516129032	-0.17868852459016393	-0.14426229508196722	-0.24479111581173982	-0.23395029085140137	-0.188841882601798	-0.19862506610259123	-0.30031729243786354	-0.18741406663141194	-0.0960867265996827	-0.14500264410364885	-0.16488630354309888	-0.10047593865679534	0.034108937070333155	-0.16345848757271286	-0.09492332099418298	0.03982020095187731	-0.06451612903225806	-0.19000528820729773	0.09450026441036488	-0.05002644103648863	0.08498149127445796	-0.17096774193548386	0.07979904812268641	-0.04775251189846642	-0.0960867265996827	0.006240084611316764	-0.0612374405076679	-0.10438921205711264	0.12723426758328926	0.04357482813326283	0.05171866737176097	-0.11887890005288207	-0.11041776837652036	-0.06203067160232681	0.016922263352723427	0.08159703860391328	-0.0015335801163405605	-0.07546271813855103	0.12575356953992597	-0.09989423585404549	0.17519830777366474	0.26726599682707564	0.21195134849286093	0.06800634584875727	0.13278688524590163	0.05552617662612375	0.25441565309360126	0.0955579058699101	-0.0908514013749339	0.03654151242728715	0.14918032786885246	0.25039661554732945	0.12628239026969856	0.009994711792702273	-0.09841353781068218	0.1022739291380222	0.25108408249603387	0.08090957165520889	0.27667900581702803	1.0	-0.07884717080909572	-0.036171337916446326	-0.07303014278159704	0.3853516657852988	0.061396086726599686	-0.06467477525118985	0.1560021152829191	-0.10126916975145425	-0.08159703860391328	-0.08651507139079852	0.117239555790587	0.1083553675304072	-0.20126916975145426	0.02628239026969857	-0.05187731359069275	0.1605499735589635
PhnR	0.08106821787414066	-0.2865679534637758	-0.060497091485986254	-0.13151771549444738	-0.05452141723955579	-0.23585404547858277	-0.23537810682178742	-0.019090428344791115	0.001797990481226864	-0.10111052353252248	-0.061396086726599686	-0.1314648334214701	-0.15891062929666844	-0.18714965626652566	-0.24198836594394502	-0.18487572712850345	-0.17049180327868851	-0.21702802749867794	-0.18926493918561607	-0.1321523003701745	-0.22268640930724484	-0.1668958223162348	-0.19471179270227393	-0.22136435748281333	-0.18381808566895821	-0.060708619777895295	-0.12147012162876784	-0.02913802221047065	-0.06361713379164463	0.02236911686938128	0.23802221047065045	-0.016234796404019036	-0.0923320994182972	-0.08709677419354839	-0.17932310946589106	-0.3694341618191433	-0.21417239555790588	-0.1668958223162348	-0.03426758328926494	0.09645690111052353	-0.15378106821787413	-0.11179270227392914	-0.16948704389212058	-0.05140137493389741	-0.12083553675304072	-0.06758328926493919	0.09032258064516129	0.07884717080909572	-0.24235854045478583	-0.024854574299312534	-0.016181914331041776	-0.04040190375462718	0.08921205711263881	0.10497091485986251	0.03855103120042306	0.20237969328397673	0.21665785298783713	0.14119513484928609	-0.01041776837652036	0.19931253305129562	0.044420941300899	0.3018508725542041	0.21195134849286093	0.12088841882601797	0.07826546800634585	0.2079323109465891	-0.014383923849814913	0.29619249074563725	0.08794288736118455	0.14209413008989952	0.0609730301427816	-0.07884717080909572	1.0	0.229613960867266	0.17223691168693814	0.14230565838180856	-0.12808038075092543	-0.10354309888947646	-0.027868852459016394	-0.0390269698572184	-0.23421470121628768	-0.07080909571655208	-0.15901639344262294	-0.19624537281861448	0.18863035430988895	0.14463246959280804	0.03246959280803807	0.3222104706504495
FnrN_FixK	-0.040983606557377046	-0.18006345848757271	-0.20719196192490746	-0.21015335801163407	-0.02601797990481227	-0.33320994182971975	-0.2234267583289265	-0.1156002115282919	-0.19894235854045478	-0.18408249603384452	-0.22993125330512956	-0.18794288736118456	-0.26805922792173453	-0.31660497091485984	-0.3249074563722898	-0.32781597038603916	-0.3404019037546272	-0.30735060814383924	-0.32956107879428875	-0.3537281861448969	-0.24849286092014808	-0.27583289264939187	-0.33453199365415126	-0.2368588048651507	-0.2084611316763617	-0.23172924378635643	-0.30486515071390796	-0.08926493918561608	-0.270597567424643	-0.03770491803278689	-0.14410364886303542	-0.019090428344791115	-0.2195134849286092	-0.19291380222104706	-0.01866737176097303	-0.011316763617133793	-0.41840296139608674	-0.03770491803278689	-0.26150185087255423	0.09656266525647805	-0.04177683765203596	0.0008461131676361713	-0.16504494976203068	-0.08408249603384453	-0.2794288736118456	0.11142252776308831	0.16187202538339504	0.1367530407191962	0.011052353252247488	0.10602855631940772	0.03765203595980963	0.11575885774722369	0.12554204124801693	0.22025383395029086	0.11660497091485986	0.3657852987837123	0.0520888418826018	0.17689053410893707	0.21544156530936012	0.4181385510312004	0.3421470121628768	0.2422527763088313	0.047170809095716554	0.26552088841882604	0.04563722897937599	0.09962982548915918	0.0678476996298255	0.013590692755156002	-0.09021681649920676	-0.030089899524061343	-0.040507667900581704	-0.036171337916446326	0.229613960867266	1.0	0.40301427815970386	0.12977260708619778	0.1627181385510312	0.12633527234267583	0.03231094658910629	-0.13453199365415125	-0.035959809624537285	0.32903225806451614	0.08122686409307245	-0.00819672131147541	-0.12384981491274458	-0.042728714965626656	-0.1301427815970386	0.08609201480698044
