	LiuR	NnrR	PhnF	VanR	HypR	LtbR	RutR	ExuR_UxuR	PdhR	PhrR	ZntR	SiaR	XylR	NagR	PhnR	GulR	NifA	LldR	ModE	NrtR	Zur	MntR	ArgR	SahR_SamR	NrdR	BirA	MetR	FUR	KdgR	NagC	NorR	SoxR	CzrA	HutC	PdxR	Phr	SdaR	IscR	LexA	NsrR	PsrA	TrpR	NikR	ThiR	HisR	HexR	HrcA	RbkR	NtrC	FnrN_FixK	NagQ	CcpA	RbsR	NadQ	AgaR	NarP	CblR	FadP	FixJ	PhsR	PurR	CsoR	GguR	AcnR	QorR	BioQ	PaaR	CueR	GntR	FadR	NiaR	TyrR	HcpR	CadR-PbrR	Rex	AraR	FabR	GlcC	LiuQ	MerR	TtrR	PrpR	DasR	MetJ	AmtR	NmlR	FruR	Irr
PurR	0.12097885098452313	-0.043837614455878776	-0.08710801393728224	0.2947086945952516	0.09991086621829673	0.11449639413337655	0.19309618345352889	-0.013856251519325824	0.06409529211571185	-0.029738270804634957	-0.11741349971639252	-0.17170407584474515	-0.14382951138481484	-0.019366339842800423	0.006077303297949923	0.24787294384571754	0.22404991491775383	0.22259136212624583	0.17137995300218783	0.17802447127461307	0.2407422413094563	0.10882424438862329	0.02811765659184831	0.2026578073089701	0.14933959970828944	0.019204278421521757	-0.11076898144396727	0.1298922291548497	0.06506766064338385	0.09034924236285552	-0.07138805607325176	-0.03054857791102828	0.09893849769062475	0.046916781460173404	0.23037031034762176	0.35904707884288145	0.27153391135240257	0.1806174540150717	0.2869297463738757	0.34041001539583504	0.28222996515679444	0.31869378494449396	0.20330605299408475	0.31188720525079006	0.07997731140102099	0.2465764524754882	0.22210517786240985	0.06036787942630257	0.394538530102909	0.28077141236528647	0.4300299813629366	0.0900251195202982	0.16927315452556518	0.17526942711287577	0.15809091645733733	0.37881857223887855	0.13297139615914433	0.2527347864840775	0.21853982659427923	0.2987602301272182	1.0	0.40669313669880885	0.5635685924965562	0.2738027712503039	0.16943521594684385	-0.10655538449072198	0.033141560651486913	-0.03751721902601086	-0.11238959565675391	-0.21529859816870595	-0.10493477027793534	-0.2076817113686087	-0.4160926991329714	-0.2773681225184345	-0.2788266753099425	0.027631472328012316	0.22340166923263918	-0.05177862409853334	-0.29081922048456366	0.06830888906895713	0.06328498500931853	-0.3099424681954461	-0.16716635604894256	-0.42354752451178995	-0.10347621748642735	-0.20119925451746212	-0.46860059962725875	-0.3841665991410745
CsoR	0.17915890122356373	0.2750992626205332	0.16441131188720526	0.2013613159387408	0.21529859816870595	0.09067336520541285	0.39696945142208895	-0.11530670123976987	0.05485779110282797	-0.008022040353293899	-0.009966777408637873	-0.315776679361478	-0.2071955271047727	-0.17575561137671178	-0.05161656267725468	0.07738432866056236	0.19779596467061017	0.11692731545255652	0.2799611052588931	0.16797666315533588	0.11482051697593387	0.15436350376792804	0.1655457418361559	0.01871809415768576	0.19309618345352889	-0.06814682764767847	0.003484320557491289	-0.0652297220646625	0.08419090835426626	-0.01871809415768576	0.1755935499554331	0.06474353780082652	0.055181913945385304	-0.052426869783648	0.2854711935823677	0.2955190017016449	0.22891175755611376	0.36536747427274935	0.3023255813953488	0.3697431326472733	0.11644113118872053	0.23652864435621102	0.26975123571833726	0.33344137428085246	0.06668827485617049	0.12081678956324447	0.34608216514058826	0.05858520379223726	0.4919374442913864	0.30686330119115146	0.27104772708856656	0.08159792561380763	0.1133619641844259	0.13102665910380035	0.014828620046997813	0.10623126164816465	0.055181913945385304	0.11935823677173649	0.029738270804634957	0.4441293250141804	0.40669313669880885	1.0	0.5813953488372093	0.34786484077465357	0.46001134429948953	0.03865164897496151	0.07203630175836642	0.1128757799205899	0.016611295681063124	-0.1820760068065797	-0.20865407989628068	-0.009642654566080544	-0.20784377278988736	-0.12324771088242444	-0.22259136212624583	0.16181832914674663	0.05583015963049996	0.18904464792156228	-0.04254112308564946	-0.054533668260270646	-0.04027226318774816	0.07722226723928369	0.011263268778867191	-0.1289198606271777	-0.2720200956162386	-0.2564621991734867	-0.48999270723604244	-0.4002106798476623
GguR	0.016287172838505795	0.014990681468276477	0.28401264079085975	0.2700753585608946	0.17494530427031846	-0.04837533425168139	0.18045539259379303	-0.21108500121546067	-0.030710639332306944	-0.2875779920589904	-0.18175188396402236	-0.2632687788671907	-0.12470626367393242	-0.08321853982659427	-0.08078761850741431	0.28401264079085975	0.3528887448342922	0.26197228749696133	0.2794749209950571	0.23733895146260434	0.21513653674742728	0.14658455554655214	0.24706263673932422	0.1261648164654404	0.1504740296572401	0.0707398103881371	-0.00948059314480188	0.14188477432947086	0.08046349566485698	0.010452961672473868	0.09342840936715015	0.21708127380277126	0.263592901709748	0.19001701644923427	0.42046835750749534	0.42824730572887126	0.2663479458714853	0.31561461794019935	0.5266185884450206	0.5459038975771817	0.3092942225103314	0.4058828295924155	0.37152580828133863	0.33733084839154037	-0.017097479944899116	0.27039948140345194	0.2663479458714853	0.05809901952840126	0.48966858439348515	0.4058828295924155	0.3724981768090106	0.29260189611862897	0.2509521108500122	0.12859573778462038	0.10590713880560733	0.13653674742727492	0.21076087837290333	0.23782513572644032	0.0013775220808686492	0.4833481889636172	0.5635685924965562	0.5813953488372093	1.0	0.1399400372741269	0.3891905032007131	-0.08548739972449558	0.10914836723118061	0.16797666315533588	0.033951867757880234	-0.10639332306944332	-0.11952029819301516	-0.029900332225913623	-0.36504335143019206	-0.05939551089863058	-0.29713961591443155	0.22226723928368852	0.16570780325743456	-0.16214245198930394	-0.14301920427842152	0.0890527509926262	0.06928125759662912	-0.050320071307025364	-0.2438214083137509	-0.10299003322259136	-0.2994084758123329	-0.20703346568349404	-0.44704643059719634	-0.30945628393161007
AcnR	-0.06328498500931853	-0.029576209383356294	0.03605866623450288	0.21432622964103396	-0.07932906571590632	0.26229641033951867	0.058423142370958595	0.02309375253220971	-0.13183696621019367	-0.0020257677659833075	0.025848796693947004	-0.09196985657564216	0.03605866623450288	-0.010615023093752533	-0.04772708856656673	-0.20995057126651	-0.21011263268778868	-0.007697917510736569	-0.03054857791102828	-0.03460011344299489	0.11854792966534317	0.11028279718013127	-0.14139859006563488	-0.09083542662669152	0.21513653674742728	0.11303784134186856	-0.022445506847095047	-0.17851065553844908	0.10493477027793534	0.17510736569159713	0.07268454744348107	-0.05874726521351592	-0.09634551495016612	0.09569726926505145	0.06474353780082652	0.16749047889149987	0.2169192123814926	0.11303784134186856	0.05615428247305729	0.06312292358803986	0.08856656672879021	0.15630824082327202	0.20508872862815006	0.3002187829187262	0.27720606109715584	0.10558301596304999	0.1431812656997002	0.041406693136698806	0.12875779920589903	0.01401831294060449	0.22437403776031115	-0.012883882991653836	-0.03767928044728952	-0.002998136293655295	-0.2063852199983794	0.0968316992140021	-0.019852524106636415	0.10850012154606596	0.18466898954703834	0.08289441698403695	0.2738027712503039	0.34786484077465357	0.1399400372741269	1.0	0.3592091402641601	0.15938740782756664	-0.27250627988007453	0.15339113524025605	0.1033141560651487	-0.1033141560651487	0.09618345352888745	-0.2827161494206304	-0.2076817113686087	-0.3339275585446884	-0.24835912810955352	0.19439267482375822	0.13961591443156957	0.027469410906733653	0.06944331901790779	0.05145450125597602	-0.05485779110282797	0.047078842881452074	0.06911919617535046	-0.12973016773357102	-0.041244631715420144	-0.3446236123490803	-0.21384004537719795	-0.4275990600437566
QorR	-0.0423790616643708	-0.006563487561785917	0.37590146665586255	-0.002674013451097966	0.1462604327039948	0.10914836723118061	0.13961591443156957	-0.17996920832995705	0.1101207357588526	0.024876428166275017	-0.12276152661858844	-0.1610080220403533	0.15258082813386273	-0.003970504821327283	0.11563082408232721	-0.07592577586905437	-0.10169354185236204	0.25986548902033874	0.26796856008427195	0.2804472895227291	0.2546795235394214	0.2493314966372255	0.07090187180941576	0.06198849363908922	0.2535450935904708	0.14107446722307754	0.056802528158171946	-0.0002430921319179969	0.07560165302649705	0.1279474920995057	0.3248521189530832	0.06717445912000648	0.2357183372498177	0.30216351997407015	0.19909245604083947	0.31464224941252733	0.3692569483834373	0.42776112146503525	0.3501337006725549	0.30961834535288874	0.1211409124058018	0.37266023823028926	0.2652135159225346	0.4895065229722065	0.08402884693298761	0.1642492504659266	0.2516003565351268	0.19812008751316748	0.35029576209383356	0.32987602301272184	0.3209626448423953	0.05420954541771331	0.11579288550360586	0.20119925451746212	0.07236042460092375	0.06976744186046512	0.021959322583259056	0.12049266672068715	0.07981524997974232	0.07138805607325176	0.16943521594684385	0.46001134429948953	0.3891905032007131	0.3592091402641601	1.0	0.10768981443967264	0.14528806417632284	0.3716878697026173	0.25176241795640547	0.12486832509521109	-0.07219836317964509	-0.027145288064176324	-0.026983226642897658	0.017259541366177782	-0.09715582205655944	0.5408799935175431	0.3276071631148205	0.23620452151365368	0.2553277692245361	0.10461064743537801	-0.04367555303460011	0.14658455554655214	0.11449639413337655	-0.061664370796531885	-0.2425249169435216	-0.2794749209950571	-0.07398103881371039	-0.3420306296086217
BioQ	-0.12211328093347379	-0.06911919617535046	-0.18272425249169436	-0.11157928855036059	-0.22939794181994977	-0.36228830726845473	-0.17219026010858116	-0.08727007535856089	0.07722226723928369	-0.3120492666720687	-0.1811036382789077	0.033465683494044246	-0.020824892634308402	0.10752775301839397	0.05955757231990925	0.09942468195446075	-0.02147313831942306	-0.028603840855684303	0.1133619641844259	0.08532533830321692	0.10201766469491938	-0.027631472328012316	-0.03460011344299489	-0.07398103881371039	0.1796450854873997	-0.14480187991248683	-0.18191394538530103	-0.04351349161332145	0.16441131188720526	0.10072117332469006	0.12503038651648976	0.008508224617129892	-0.043027307349485455	0.09326634794587149	0.14075034438052023	0.1251924479377684	-0.014180374361883154	0.056802528158171946	-0.08208410987764363	-0.1499878453934041	-0.041244631715420144	0.19974070172595412	-0.027631472328012316	0.05955757231990925	-0.049347702779353374	-0.20006482456851146	0.06976744186046512	0.010290900251195202	-0.0020257677659833075	0.10363827890770602	0.10963455149501661	0.1958512276152662	0.14188477432947086	0.20687140426221537	0.057450773843286604	0.07479134592010372	-0.26926505145450125	-0.08419090835426626	0.07025362612430111	0.19747184182805283	-0.10655538449072198	0.03865164897496151	-0.08548739972449558	0.15938740782756664	0.10768981443967264	1.0	0.3744429138643546	0.40993436512438214	0.22567052913054048	-0.001539583502147314	0.1256786322016044	-0.21059881695162466	0.19957864030467548	0.007697917510736569	0.11530670123976987	0.20784377278988736	0.3744429138643546	0.027145288064176324	0.46309051130378415	-0.131674904788915	-0.009642654566080544	-0.01158739162142452	0.0057531804553925935	0.02665910380034033	-0.013532128676768495	-0.26488939307997733	0.09650757637144478	-0.24706263673932422
PaaR	-0.16716635604894256	-0.2827161494206304	-0.14512600275504417	0.10752775301839397	-0.009642654566080544	-0.2302082489263431	0.0689571347540718	-0.06328498500931853	0.16651811036382788	-0.12486832509521109	-0.079004942873349	0.19568916619398752	-0.025848796693947004	0.030386516489749615	0.08289441698403695	0.3616400615833401	0.079491127137185	0.09650757637144478	0.30961834535288874	0.22631877481565513	0.22486022202414715	0.2968154930718742	0.2893606676930557	0.28304027226318773	0.20022688598979013	-0.01904221700024309	0.023255813953488372	0.23409772303703102	0.14690867838910948	0.1778624098533344	0.3024876428166275	0.19277206061097155	0.17575561137671178	0.25500364638197875	0.25548983064581476	0.21513653674742728	0.027307349485454987	0.2538692164330281	0.16360100478081194	0.18628960375982498	-0.1384814844826189	0.2994084758123329	0.21076087837290333	0.1449639413337655	-0.051940685519812006	-0.03832752613240418	0.17818653269589174	0.11708937687383518	0.08856656672879021	0.286281500688761	0.22259136212624583	0.1966615347216595	0.029900332225913623	0.1619803905680253	0.23831131999027633	0.0368689733408962	-0.04999594846446803	0.22793938902844177	0.06052994084758123	-0.012883882991653836	0.033141560651486913	0.07203630175836642	0.10914836723118061	-0.27250627988007453	0.14528806417632284	0.3744429138643546	1.0	0.2874159306377117	0.3339275585446884	0.058423142370958595	0.22113280933473786	0.28838829916538367	0.36407098290252005	0.28952272911433435	0.2942225103314156	0.036544850498338874	0.24997974232234016	0.15598411798071468	0.3314966372255085	-0.11822380682278584	-0.17219026010858116	-0.024390243902439025	-0.04594441293250142	-0.031034762174864273	0.17721416416821975	0.17770034843205576	0.24706263673932422	0.03994814034519083
CueR	-0.26375496313102664	-0.05955757231990925	0.04318936877076412	-0.1371849931123896	-0.16797666315533588	-0.19536504335143018	-0.11935823677173649	0.023741998217324367	0.34673041082570294	-0.156794425087108	0.023255813953488372	-0.09699376063528077	0.3220970747913459	0.289198606271777	0.1564703022445507	0.038165464711125516	0.03087270075358561	0.19244793776841423	0.21740539664532857	0.16181832914674663	0.22259136212624583	0.1133619641844259	0.21983631796450856	0.0918077951543635	0.2302082489263431	0.17543148853415444	0.07365691597115306	-0.023741998217324367	0.16992140021067983	0.18369662101936635	0.3494854549874402	0.06328498500931853	0.24835912810955352	0.3122113280933474	0.2713718499311239	0.21951219512195122	0.010452961672473868	0.17429705858520378	0.12357183372498177	0.04643059719633741	0.048699457094238716	0.2961672473867596	0.1926099991896929	0.08208410987764363	-0.03929989466007617	-0.17462118142776112	0.1866137266023823	-0.017421602787456445	0.0012154606595899846	0.020176646949193744	-0.05826108094967993	0.3643951057450774	0.15355319666153472	-0.001863706344704643	0.15079815249979742	0.17300056721497448	0.06749858196256381	-0.07300867028603841	-0.1815898225427437	0.026497042379061666	-0.03751721902601086	0.1128757799205899	0.16797666315533588	0.15339113524025605	0.3716878697026173	0.40993436512438214	0.2874159306377117	1.0	0.607163114820517	0.17624179564054776	0.01547686573211247	-0.1178996839802285	0.1815898225427437	0.18499311238959565	0.1888825865002836	0.2759095697269265	0.29892229154849687	0.2122194311644113	0.13783323879750425	-0.054533668260270646	0.17121789158090917	0.08257029414147962	0.020176646949193744	0.20865407989628068	-0.02844177943440564	-0.2031439915728061	0.09359047078842882	-0.20670934284093673
GntR	-0.2775301839397131	-0.11563082408232721	0.20849201847500204	-0.016935418523620453	0.09375253220970747	-0.0025119520298193016	0.09666963779272345	-0.06198849363908922	0.13605056316343894	0.09115954946924884	0.04480998298355077	-0.004942873348999271	0.23458390730086703	0.27299246414391054	0.15744267077222268	0.04480998298355077	-0.07981524997974232	0.08240823272020095	0.21513653674742728	0.23733895146260434	0.20363017583664209	0.20476460578559275	0.3271209788509845	0.17689004132566244	0.343813305242687	0.2956810631229236	0.2282635118709991	0.16165626772546796	0.338951462604327	0.2013613159387408	0.4883720930232558	0.11238959565675391	0.39940037274126894	0.41495826918402073	0.11579288550360586	0.1276233692569484	0.08273235556275829	0.2177295194878859	0.06976744186046512	0.11433433271209789	-0.13880560732517624	0.2950328174378089	0.26926505145450125	0.13605056316343894	0.13588850174216027	-0.03784134186856819	0.24414553115630824	0.29632930880803826	-0.14285714285714285	-0.07884288145207033	-0.01904221700024309	0.13524025605704562	-0.06474353780082652	-0.04886151851551738	0.03297949923020825	0.03751721902601086	0.14188477432947086	-0.20978850984523134	0.05064419414958269	-0.2392836885179483	-0.11238959565675391	0.016611295681063124	0.033951867757880234	0.1033141560651487	0.25176241795640547	0.22567052913054048	0.3339275585446884	0.607163114820517	1.0	0.16035977635523863	0.10850012154606596	0.06701239769872781	0.30686330119115146	0.2948707560165303	0.26294465602463335	0.24009399562434164	0.2323150474029657	0.32971396159144317	0.15322907381897738	0.06231261648164654	0.030062393647192286	0.1880722793938903	0.14107446722307754	0.2420387326796856	-0.06717445912000648	-0.06458147637954785	0.27283040272263187	0.08872862815006888
FadR	-0.1216270966696378	-0.14237095859330687	0.2634308402884693	0.006887610404343246	0.17591767279799045	-0.03460011344299489	0.08386678551170894	0.17332469005753182	0.004942873348999271	0.14415363422737218	-0.08662182967344624	0.1462604327039948	0.10995867433757395	0.4170650676606434	0.09261810226075683	0.08532533830321692	0.010452961672473868	0.09521108500121546	0.11238959565675391	0.09472490073737946	0.03946195608135483	0.23782513572644032	0.1994165788833968	0.1422088971720282	0.09991086621829673	0.23539421440726035	0.28660562353131835	0.17413499716392514	0.12292358803986711	0.10558301596304999	0.3587229560003241	-0.05907138805607325	0.1989303946195608	0.1911514463981849	0.09796612916295276	0.18223806822785835	0.15484968803176405	0.24690057531804555	0.09569726926505145	0.12357183372498177	-0.025362612430111012	0.10606920022688598	0.04075844745158415	0.14739486265294546	0.1366988088485536	0.3016773357102342	0.4335953326310672	0.2904950976420063	-0.14253302001458554	0.04675472003889474	0.012559760149096507	0.09196985657564216	-0.06733652054128515	0.08970099667774087	0.024876428166275017	-0.15290495097642007	-0.1504740296572401	-0.005591119034113929	-0.1449639413337655	-0.06879507333279312	-0.21529859816870595	-0.1820760068065797	-0.10639332306944332	-0.1033141560651487	0.12486832509521109	-0.001539583502147314	0.058423142370958595	0.17624179564054776	0.16035977635523863	1.0	0.3514301920427842	0.4412122194311644	0.3661777813791427	0.32306944331901793	0.44331901790778705	0.22583259055181915	0.0418928774005348	0.2736407098290252	0.33344137428085246	-0.35305080625557084	-0.09440077789482214	-0.061664370796531885	0.06766064338384248	0.25613807633092944	-0.10509683169921401	-0.14334332712097886	0.29081922048456366	0.00948059314480188
NiaR	-0.24787294384571754	-0.3890284417794344	0.062474677902925206	0.15533587229560003	-0.06458147637954785	0.050320071307025364	0.1073656915971153	0.14172271290819222	-0.11093104286524592	0.27607163114820515	0.06636415201361316	0.20930232558139536	0.16813872457661452	0.30832185398265943	0.1986062717770035	0.3084839154039381	0.11563082408232721	0.16749047889149987	0.23004618750506442	0.26002755044161735	0.28595737784620373	0.49728547119358235	0.43343327120978853	0.4695729681549307	0.24592820679037355	0.4963131026659104	0.44007778948221377	0.33117251438295114	0.42970585852037924	0.474758933635848	0.2951948788590876	0.34673041082570294	0.30815979256138076	0.42954379709910057	0.11903411392917916	0.2305323717689004	0.07317073170731707	0.15987359209140264	0.050320071307025364	0.18418280528320233	0.21708127380277126	0.13637468600599628	0.27850255246738514	0.35467142046835753	0.23863544283283364	0.1778624098533344	0.288712422007941	0.27250627988007453	-0.12843367636334171	-0.019852524106636415	0.06458147637954785	-0.006239364719228588	0.05583015963049996	0.2770439996758772	0.30394619560813546	0.1747832428490398	-0.02390405963860303	0.0368689733408962	0.13021635199740703	-0.16068389919779597	-0.10493477027793534	-0.20865407989628068	-0.11952029819301516	0.09618345352888745	-0.07219836317964509	0.1256786322016044	0.22113280933473786	0.01547686573211247	0.10850012154606596	0.3514301920427842	1.0	0.5339113524025606	0.45336682602706424	0.2768819382545985	0.4015071712178916	0.23539421440726035	0.4096102422818248	0.19876833319828216	0.25322097074791344	-0.04837533425168139	-0.19812008751316748	-0.14885341544445344	-0.10882424438862329	0.0033222591362126247	0.20622315857710072	0.11563082408232721	0.28158171947167976	0.32290738189773927
TyrR	-0.06052994084758123	-0.17462118142776112	0.35661615752370146	0.12697512357183371	0.3204764605785593	0.0717121789158091	0.29535694028036624	0.2558139534883721	0.05161656267725468	0.30702536261243013	0.12308564946114578	0.22226723928368852	0.12081678956324447	0.15598411798071468	0.056802528158171946	0.3277692245360992	0.21076087837290333	0.14545012559760148	0.29827404586338224	0.34170650676606434	0.1775382870107771	0.4567701158739162	0.4498014747589336	0.3812494935580585	0.131674904788915	0.46665586257191477	0.48318612754233853	0.35904707884288145	0.3303622072765578	0.2159468438538206	0.45628393161008024	0.29211571185479296	0.41722712908192205	0.17364881290008913	0.04432379871971477	0.18547929665343166	0.13313345758042297	0.3922696702050077	0.263592901709748	0.3731464224941253	0.062474677902925206	0.12746130783566972	0.2187018880155579	0.3170731707317073	0.27169597277368124	0.345758042298031	0.4047483996434649	0.4120411636010048	0.07868082003079167	0.14982578397212543	0.056802528158171946	-0.033465683494044246	-0.12243740377603111	0.24041811846689895	0.17672797990438377	0.055181913945385304	-0.06506766064338385	-0.06474353780082652	-0.07106393323069443	-0.07641196013289037	-0.2076817113686087	-0.009642654566080544	-0.029900332225913623	-0.2827161494206304	-0.027145288064176324	-0.21059881695162466	0.28838829916538367	-0.1178996839802285	0.06701239769872781	0.4412122194311644	0.5339113524025606	1.0	0.3995624341625476	0.4671420468357507	0.5420144234664938	0.024552305323717688	0.1078518758609513	0.18385868244064502	0.13507819463576695	-0.12778543067822704	-0.2749372011992545	0.029414147962077627	-0.020176646949193744	0.12324771088242444	0.10979661291629528	0.28028522810145046	0.1999027631472328	0.339437646868163
HcpR	-0.27526132404181186	-0.14577424844015882	-0.006887610404343246	-0.07868082003079167	0.10185560327364071	0.03443805202171623	0.015314804310833806	0.19747184182805283	0.08872862815006888	0.12973016773357102	0.16392512762336925	0.266510007292764	0.2237257920751965	0.1747832428490398	0.13005429057612836	0.20654728141965806	0.09974880479701807	0.14804310833806011	0.2838505793695811	0.26845474434810795	0.1334575804229803	0.3549955433109148	0.2994084758123329	0.3804391864516652	0.3073494854549874	0.22502228344542582	0.30589093266347944	0.16019771493395998	0.3084839154039381	0.2875779920589904	0.4052345839073009	0.17980714690867838	0.15776679361478	0.26618588445020663	0.005104934770277935	0.22129487075601653	0.06344704643059719	0.2893606676930557	0.018880155578964428	0.03508629770683089	-0.08370472409043027	0.03557248197066688	0.057612835264565274	0.1216270966696378	0.13929179158901223	0.14755692407422413	0.263106717445912	0.291143343327121	-0.18272425249169436	0.023255813953488372	-0.002998136293655295	0.013694190098047159	-0.18758609513005428	0.25548983064581476	0.1697593387894012	0.03427599060043757	0.006239364719228588	-0.11238959565675391	0.0657159063284985	-0.16538368041487725	-0.4160926991329714	-0.20784377278988736	-0.36504335143019206	-0.2076817113686087	-0.026983226642897658	0.19957864030467548	0.36407098290252005	0.1815898225427437	0.30686330119115146	0.3661777813791427	0.45336682602706424	0.3995624341625476	1.0	0.5170569645895795	0.39000081030710637	-0.0038084434000486183	0.06992950328174379	0.2775301839397131	0.37330848391540394	-0.021311076898144397	-0.32306944331901793	-0.012397698727817843	0.19568916619398752	0.050158009885746695	0.043837614455878776	0.3363584798638684	0.33976176971072036	0.2708856656672879
CadR-PbrR	-0.19520298193015154	-0.025362612430111012	0.2428490397860789	-0.06717445912000648	0.05420954541771331	-0.025038489587553683	0.10380034032898469	0.18872052507900494	0.18596548091726764	0.18580341949598897	0.24268697836480027	0.16441131188720526	0.09375253220970747	0.28304027226318773	0.041406693136698806	0.41495826918402073	0.24965561947978285	0.19001701644923427	0.3561299732598655	0.36909488696215864	0.3313345758042298	0.35775058747265215	0.4797828376954866	0.3767117737622559	0.3536990519406855	0.35904707884288145	0.2720200956162386	0.4269508143586419	0.33376549712340975	0.3308483915403938	0.48675147881046915	0.3091321610890527	0.4577424844015882	0.3496475164087189	0.20784377278988736	0.3062150555060368	-0.0007292763957539907	0.2209707479134592	0.16635604894254924	0.22858763471355645	0.03476217486427356	0.27720606109715584	0.13896766874645491	0.15128433676363343	0.1449639413337655	0.29357426464630093	0.27671987683331983	0.3049185641358075	-0.08046349566485698	0.15079815249979742	0.08613564540961025	0.3208005834211166	0.19957864030467548	0.30508062555708615	0.27299246414391054	0.0867838910947249	0.12324771088242444	-0.060692002268859895	-0.21027469410906732	0.01612511141722713	-0.2773681225184345	-0.12324771088242444	-0.05939551089863058	-0.3339275585446884	0.017259541366177782	0.007697917510736569	0.28952272911433435	0.18499311238959565	0.2948707560165303	0.32306944331901793	0.2768819382545985	0.4671420468357507	0.5170569645895795	1.0	0.4379709910055911	0.09115954946924884	0.10542095454177133	0.17397293574264647	0.2585689976501094	-0.11482051697593387	-0.13118872052507902	-0.059881695162466574	0.2485211895308322	0.35094400777894824	-0.062474677902925206	0.1477189854955028	0.3629365529535694	0.2232396078113605
Rex	0.078518758609513	0.04367555303460011	0.18142776112146503	-0.06117818653269589	0.1783485941171704	0.09294222510331415	0.14804310833806011	0.10169354185236204	0.19876833319828216	0.33571023417875373	0.37833238797504254	0.3464062879831456	0.20022688598979013	0.44267077222267237	0.22469816060286849	0.13410582610809496	0.09034924236285552	0.22210517786240985	0.3183696621019366	0.4183615590308727	0.4164168219755287	0.3917834859411717	0.5266185884450206	0.41722712908192205	0.2671582529778786	0.5583826270156389	0.5024714366744997	0.5374767036706912	0.4862652945466332	0.44023985090349244	0.5400696864111498	0.3267968560084272	0.5410420549388218	0.4943683656105664	0.17818653269589174	0.12924398346973504	0.058423142370958595	0.22777732760716313	0.1261648164654404	0.18596548091726764	0.06036787942630257	0.10768981443967264	0.2516003565351268	0.13880560732517624	0.22080868649218052	0.1765659184831051	0.28838829916538367	0.4261405072522486	-0.06474353780082652	0.06960538043918645	0.08775625962239689	0.19423061340247955	0.16846284741917186	0.28984685195689164	0.27283040272263187	0.16797666315533588	-0.023741998217324367	-0.14690867838910948	-0.06231261648164654	-0.11806174540150717	-0.2788266753099425	-0.22259136212624583	-0.29713961591443155	-0.24835912810955352	-0.09715582205655944	0.11530670123976987	0.2942225103314156	0.1888825865002836	0.26294465602463335	0.44331901790778705	0.4015071712178916	0.5420144234664938	0.39000081030710637	0.4379709910055911	1.0	0.14204683575074953	0.2559760149096508	0.3561299732598655	0.41414796207762744	-0.0012154606595899846	0.05858520379223726	0.2879021149015477	0.02147313831942306	0.24090430273073496	0.07349485454987441	0.1334575804229803	0.41301353212867675	0.42857142857142855
AraR	0.15809091645733733	0.1133619641844259	0.28903654485049834	-0.06766064338384248	0.040596386030305485	0.1211409124058018	0.052426869783648	-0.1815898225427437	0.04075844745158415	0.0057531804553925935	-0.11870999108662184	-0.13361964184425898	0.31561461794019935	0.3097804067741674	0.1422088971720282	-0.09148367231180618	-0.052588931204926664	0.21805364233044325	0.3323069443319018	0.3525646219917349	0.28174378089295843	0.185317235232153	0.3395997082894417	0.2337736001944737	0.21108500121546067	0.266510007292764	0.3536990519406855	0.2731545255651892	0.4261405072522486	0.2801231666801718	0.366015719957864	0.25824487480755204	0.40183129406044893	0.31318369662101936	0.312859573778462	0.3047565027145288	0.2854711935823677	0.3295519001701645	0.29892229154849687	0.2177295194878859	0.29276395753990764	0.5961429381735678	0.4219269102990033	0.5024714366744997	0.34656834940442427	0.06409529211571185	0.2960051859654809	0.21205736974313263	0.12827161494206304	0.1939064905599222	0.3054047483996435	0.38060124787294386	0.3483510250384896	0.22388785349647516	0.11725143829511385	0.13896766874645491	0.017097479944899116	0.07495340734138238	0.18175188396402236	0.10639332306944332	0.027631472328012316	0.16181832914674663	0.22226723928368852	0.19439267482375822	0.5408799935175431	0.20784377278988736	0.036544850498338874	0.2759095697269265	0.24009399562434164	0.22583259055181915	0.23539421440726035	0.024552305323717688	-0.0038084434000486183	0.09115954946924884	0.14204683575074953	1.0	0.6980795721578478	0.39129730167733573	0.4906409529211571	-0.09618345352888745	-0.10315209464387003	0.16635604894254924	-0.18353455959808768	-0.03200713070253626	-0.20363017583664209	-0.3661777813791427	0.12632687788671906	-0.016773357102341787
