	AgaR	GulR	LldR	IscR	PhnF	Irr	Rex	ModE	SiaR	AraR	MetR	NadQ	RbkR	Zur	KdgR	NrtR	MntR	Phr	SahR_SamR	NagC	FUR	ThiR	CzrA	ArgR	NsrR	BirA	XylR	NnrR	RbsR	PurR	LiuR	NtrC	BioQ	PdxR	FadP	MerR	CueR	GntR	HcpR	DasR	FadR	FnrN_FixK	HrcA	NifA	AcnR	FixJ	CsoR	LiuQ	ZntR	PaaR	PhnR	FruR	NmlR	SoxR	GlcC	PrpR	GguR	RutR	LtbR	CblR	ExuR_UxuR	AmtR	TtrR	VanR	NorR	NarP	QorR	LexA	NagR	CadR-PbrR	TrpR	PhrR	HutC	NrdR	HisR	NagQ	SdaR	CcpA	PsrA	MetJ	NikR	PdhR	FabR	PhsR	NiaR	TyrR	HexR	HypR
LtbR	0.10947249007373795	-0.0235799367960457	-0.001539583502147314	0.05550603678794263	0.04367555303460011	-0.1765659184831051	-0.1211409124058018	0.09747994489911677	0.0689571347540718	0.13507819463576695	0.06328498500931853	-0.013694190098047159	0.13297139615914433	-0.030224455068470952	0.0028360748723766306	-0.12454420225265375	-0.14933959970828944	-0.12778543067822704	0.016287172838505795	-0.06733652054128515	0.08289441698403695	0.005915241876671258	-0.07106393323069443	-0.1256786322016044	-0.07138805607325176	-0.24317316262863625	-0.1765659184831051	-0.09488696215865813	-0.09213191799692083	-0.3180455392593793	-0.1700834616319585	-0.1078518758609513	-0.08467709261810226	-0.10623126164816465	0.1880722793938903	0.0185560327364071	0.14658455554655214	0.24965561947978285	0.17397293574264647	0.21902601085811524	0.1005591119034114	-0.04902357993679605	-0.06814682764767847	0.30281176565918483	0.10817599870350864	0.14820516975933878	0.036544850498338874	-0.047889149987845395	0.17219026010858116	0.051130378413418685	0.31253545093590474	0.011425330200145856	-0.04480998298355077	-0.38335629203468113	-0.05907138805607325	0.04432379871971477	0.26975123571833726	0.19325824487480756	1.0	0.1820760068065797	0.15906328498500932	0.09196985657564216	-0.010939145936309862	0.039786078923912165	0.18677578802366096	0.0418928774005348	0.19601328903654486	-0.13912973016773358	-0.07041568754557978	0.003484320557491289	-0.01790778705129244	-0.2575966291224374	-0.1880722793938903	-0.12049266672068715	-0.10477270885665667	-0.08921481241390487	-0.04853739567296005	-0.18645166518110365	-0.422575155984118	0.1028279718013127	-0.08856656672879021	-0.18272425249169436	-0.2520865407989628	-0.060692002268859895	-0.3267968560084272	-0.2794749209950571	-0.48415849607001055	-0.5632444696539989
CblR	0.264079085973584	-0.10153148043108338	-0.35467142046835753	-0.014990681468276477	0.17137995300218783	-0.05226480836236934	-0.07868082003079167	0.07981524997974232	-0.06701239769872781	0.04999594846446803	0.02001458552791508	-0.022283445425816385	-0.07560165302649705	-0.1459363098614375	-0.17024552305323717	-0.11822380682278584	-0.184344866704481	-0.22129487075601653	-0.01904221700024309	-0.12324771088242444	-0.12259946519730978	-0.14415363422737218	-0.03719309618345353	-0.22486022202414715	-0.06296086216676121	-0.2904950976420063	-0.21837776517300056	-0.09796612916295276	0.001863706344704643	-0.27850255246738514	-0.23539421440726035	-0.2465764524754882	0.1802933311725144	-0.02309375253220971	0.2533830321691921	0.1073656915971153	0.09764200632039544	0.1366988088485536	0.2563001377522081	0.3830321691921238	0.19406855198120088	0.17899683980228506	0.08889068957134755	-0.1178996839802285	-0.03848958755368285	0.1880722793938903	0.1935823677173649	0.0579369581071226	-0.07430516165626773	0.17899683980228506	0.23182886313912973	0.27979904383761445	0.03119682359614294	-0.3549955433109148	-0.0995867433757394	-0.08759419820111822	0.23004618750506442	0.22858763471355645	0.1820760068065797	1.0	0.28028522810145046	0.1000729276395754	0.02276962968965238	0.16716635604894256	-0.09391459363098614	0.17429705858520378	0.04108257029414148	-0.22534640628798314	-0.052913054047484	0.29389838748885827	0.15809091645733733	-0.24090430273073496	-0.030062393647192286	-0.3112389595656754	-0.2527347864840775	-0.23993193420306297	0.04886151851551738	-0.2827161494206304	-0.39291791589012237	-0.12746130783566972	-0.2127056154282473	-0.2237257920751965	-0.4219269102990033	-0.3052426869783648	-0.14237095859330687	-0.09715582205655944	-0.3363584798638684	-0.34899927072360426
ExuR_UxuR	-0.061664370796531885	-0.24803500526699618	-0.03751721902601086	0.01904221700024309	-0.008832347459687221	-0.14237095859330687	-0.11482051697593387	-0.013208005834211166	-0.09585933068633012	-0.05583015963049996	-0.03054857791102828	-0.02844177943440564	-0.1344299489506523	-0.11368608702698323	-0.10655538449072198	-0.10072117332469006	-0.15711854792966534	-0.23069443319017907	-0.04659265861761608	-0.11660319260999918	-0.10525889312049266	-0.12632687788671906	-0.052913054047484	-0.1472328012316668	-0.05388542257515598	-0.24706263673932422	-0.10444858601409934	-0.03832752613240418	-0.0707398103881371	-0.2323150474029657	-0.12243740377603111	0.01158739162142452	-0.017259541366177782	0.10687950733327932	0.12600275504416172	0.12470626367393242	0.16522161899359858	0.13637468600599628	0.07592577586905437	0.14609837128271616	0.13734705453366827	0.3580747103152095	0.05664046673689328	0.10185560327364071	0.13896766874645491	0.12211328093347379	0.05566809820922129	0.014828620046997813	-0.06344704643059719	0.10509683169921401	0.05161656267725468	0.17510736569159713	-0.20962644842395267	-0.10444858601409934	0.14415363422737218	0.20606109715582205	0.25824487480755204	0.25565189206709343	0.15906328498500932	0.28028522810145046	1.0	0.05226480836236934	-0.052102746941090676	-0.07057774896685844	-0.019528401264079086	0.25500364638197875	0.02925208654079896	-0.012073575885260514	-0.01612511141722713	-0.12097885098452313	0.13280933473786566	-0.2721821570375172	-0.13702293169111093	-0.17300056721497448	-0.07155011749453043	-0.14755692407422413	-0.10363827890770602	-0.290657159063285	-0.2342597844583097	0.12405801798881776	0.030386516489749615	0.18288631391297303	-0.32242119763390326	-0.2585689976501094	-0.14561218701888015	-0.156794425087108	-0.2516003565351268	-0.34041001539583504
AmtR	0.15938740782756664	-0.0033222591362126247	-0.05647840531561462	-0.029738270804634957	-0.19423061340247955	0.004942873348999271	-0.0008913378170326554	-0.10590713880560733	0.10153148043108338	-0.034113929179158904	-0.02147313831942306	-0.09666963779272345	-0.1294060448910137	-0.11644113118872053	-0.08370472409043027	-0.16570780325743456	-0.1431812656997002	-0.21481241390486994	0.02179726116198039	-0.18418280528320233	0.07414310023498906	-0.14366744996353617	0.051940685519812006	-0.07592577586905437	-0.0313588850174216	-0.29406044891013694	0.04853739567296005	-0.1793209626448424	-0.04594441293250142	-0.34348918240012966	-0.22664289765821247	-0.07284660886475974	0.16084596061907463	0.18240012964913702	0.16343894335953327	0.11465845555465522	0.04497204440482943	0.0918077951543635	0.09926262053318208	0.31561461794019935	0.2879021149015477	0.13151284336763633	0.004132566242605947	0.0012154606595899846	-0.01401831294060449	0.08824244388623288	0.16019771493395998	0.20687140426221537	-0.0028360748723766306	0.14545012559760148	-0.04351349161332145	0.3997244955838263	0.21448829106231262	0.06944331901790779	0.1211409124058018	0.11530670123976987	0.07284660886475974	0.2558139534883721	0.09196985657564216	0.1000729276395754	0.05226480836236934	1.0	0.049671825621910706	0.23652864435621102	-0.07009156470302244	0.11563082408232721	-0.038165464711125516	-0.15938740782756664	-0.009318531723523215	-0.2738027712503039	-0.40734138238392353	-0.3771979580260919	-0.30637711692731545	-0.2588931204926667	-0.3302001458552791	-0.31269751235718335	-0.1939064905599222	-0.010939145936309862	-0.2919536504335143	0.050158009885746695	-0.22891175755611376	0.15744267077222268	-0.39664532857953166	-0.2614861032331254	-0.10801393728222997	0.10201766469491938	-0.1623045134105826	0.034924236285552225
TtrR	-0.11903411392917916	0.04043432460902682	-0.15744267077222268	-0.2540312778543068	-0.286767684952597	0.19779596467061017	0.04529616724738676	0.028603840855684303	-0.0973178834778381	-0.1916376306620209	-0.27931285957377844	-0.19601328903654486	-0.15355319666153472	-0.28352645652702374	-0.03281743780892958	-0.09375253220970747	-0.1357264403208816	-0.10201766469491938	-0.13556437889960296	-0.03427599060043757	-0.11676525403127785	-0.11319990276314723	-0.0900251195202982	-0.0918077951543635	-0.06263673932420387	-0.06134024795397456	-0.10072117332469006	-0.02811765659184831	-0.13507819463576695	0.07381897739243173	0.12551657078032574	-0.05647840531561462	0.08532533830321692	0.05339923831131999	-0.015152742889555142	0.1802933311725144	0.07738432866056236	-0.01823190989384977	-0.12924398346973504	-0.06150230937525322	0.1728385057936958	0.2076817113686087	-0.012235637306539178	0.10655538449072198	0.05064419414958269	-0.12600275504416172	0.041568754557977476	-0.12373389514626043	0.18077951543635037	0.014504497204440484	0.19601328903654486	0.2242119763390325	0.34673041082570294	0.1371849931123896	0.22988412608378575	-0.05890932663479459	0.1861275423385463	0.05469572968154931	-0.010939145936309862	0.02276962968965238	-0.052102746941090676	0.049671825621910706	1.0	0.3569402803662588	0.011263268778867191	-0.03865164897496151	-0.0313588850174216	0.025362612430111012	0.046268535775058746	-0.2564621991734867	-0.31269751235718335	-0.17445912000648245	-0.2806093509440078	-0.34980957782999755	-0.3154525565189207	-0.09634551495016612	0.21789158090916458	0.1670042946276639	-0.07365691597115306	-0.2998946600761689	-0.06036787942630257	-0.03848958755368285	-0.25370715501174945	-0.10866218296734462	0.04513410582610809	0.06458147637954785	-0.02212138400453772	-0.043999675877157446
VanR	-0.05307511546876266	-0.1409124058017989	-0.052426869783648	0.007859978932015234	-0.06360910785187586	-0.0689571347540718	0.1110931042865246	-0.07868082003079167	-0.12875779920589903	-0.07932906571590632	-0.3139940037274127	-0.24560408394781622	-0.27169597277368124	-0.13216108905275098	-0.03784134186856819	-0.09926262053318208	-0.14431569564865085	-0.18515517381087432	-0.09585933068633012	-0.2992464143910542	-0.08727007535856089	-0.14075034438052023	-0.0313588850174216	-0.11157928855036059	-0.027469410906733653	-0.23685276719876833	-0.20573697431326474	-0.049347702779353374	-0.04821327283040272	-0.01547686573211247	0.018880155578964428	0.07009156470302244	0.02066283121302974	0.35904707884288145	0.006077303297949923	0.04902357993679605	0.19747184182805283	-0.013532128676768495	-0.06215055506036788	0.025524673851389675	-0.08500121546065958	-0.04335143019204278	0.007697917510736569	0.1670042946276639	0.13313345758042297	-0.11968235961429381	0.22356373065391782	0.13361964184425898	-0.10477270885665667	-0.11303784134186856	0.26424114739486265	0.1700834616319585	0.2041163601004781	0.24544202252653755	0.16846284741917186	0.17332469005753182	0.06117818653269589	0.057774896685843936	0.039786078923912165	0.16716635604894256	-0.07057774896685844	0.23652864435621102	0.3569402803662588	1.0	-0.15744267077222268	0.22631877481565513	-0.004132566242605947	0.14075034438052023	0.1404262215379629	-0.06279880074548254	-0.15160845960619074	-0.12000648245685115	-0.07381897739243173	-0.2342597844583097	-0.2846608864759744	-0.41674094481808605	-0.11157928855036059	-0.03541042054938822	-0.04837533425168139	-0.11546876266104854	-0.41803743618831535	-0.2310185560327364	0.05826108094967993	-0.03767928044728952	-0.03832752613240418	0.17672797990438377	0.10623126164816465	0.09423871647354347
NorR	0.09991086621829673	0.17202819868730249	0.20784377278988736	0.03897577181751884	0.1033141560651487	-0.15420144234664937	-0.1916376306620209	0.15403938092537073	0.00316019771493396	0.13005429057612836	0.13750911595494691	0.08743213677983956	0.24738675958188153	-0.11822380682278584	-0.13783323879750425	-0.027793533749290982	0.03670691191961754	-0.09294222510331415	-0.029900332225913623	0.019690462685357752	-0.0021878291872619725	0.04805121140912406	-0.09148367231180618	-0.004780811927720606	-0.07738432866056236	-0.03054857791102828	-0.07560165302649705	-0.06668827485617049	-0.12276152661858844	0.018393971315128432	-0.08889068957134755	0.007535856089457904	-0.184344866704481	-0.18920670934284092	0.039624017502633495	-0.0235799367960457	0.06198849363908922	-0.07511546876266105	0.09099748804797018	0.24058017988817762	0.11773762255894984	0.08516327688193825	0.2187018880155579	-0.1880722793938903	-0.05939551089863058	-0.08645976825216757	-0.09926262053318208	0.21027469410906732	0.027145288064176324	0.3266347945871485	0.04043432460902682	-0.3532128676768495	-0.4243578316181833	-0.12227534235475244	0.029414147962077627	0.08094967992869298	0.1866137266023823	-0.0313588850174216	0.18677578802366096	-0.09391459363098614	-0.019528401264079086	-0.07009156470302244	0.011263268778867191	-0.15744267077222268	1.0	0.10088323474596872	0.2214569321772952	0.17170407584474515	0.07333279312859574	-0.19098938497690623	-0.06555384490721984	-0.07787051292439835	-0.20508872862815006	-0.060205818005023906	0.20006482456851146	0.16068389919779597	-0.09472490073737946	-0.1564703022445507	-0.02601085811522567	0.15403938092537073	-0.1339437646868163	0.1339437646868163	-0.1948788590875942	0.22404991491775383	-0.13329551900170164	0.1976339032493315	-0.09083542662669152	-0.3848148448261891
NarP	-0.03119682359614294	-0.052913054047484	0.04108257029414148	-0.10217972611619804	0.18223806822785835	0.07495340734138238	-0.1605218377765173	-0.05664046673689328	-0.12195121951219512	0.010290900251195202	0.019528401264079086	-0.11028279718013127	0.010615023093752533	-0.04043432460902682	-0.05809901952840126	0.01871809415768576	-0.04416173729843611	-0.036544850498338874	-0.05955757231990925	-0.1793209626448424	-0.08111174134997164	-0.07787051292439835	0.0005672149744753262	-0.13750911595494691	-0.022607568268373714	-0.07997731140102099	-0.10606920022688598	-0.16360100478081194	-0.33246900575318045	-0.2577586905437161	-0.017745725630013774	-0.05485779110282797	-0.09132161089052751	0.00737379466817924	0.13216108905275098	0.10850012154606596	0.12373389514626043	0.22583259055181915	-0.09926262053318208	0.10801393728222997	0.008022040353293899	-0.2686168057693866	-0.34899927072360426	-0.21027469410906732	-0.06231261648164654	-0.1728385057936958	0.37152580828133863	-0.09391459363098614	-0.08143586419252896	0.3240418118466899	0.19682359614293818	0.054533668260270646	0.07317073170731707	0.2415525484158496	0.20022688598979013	0.11141722712908192	-0.011101207357588527	0.12000648245685115	0.0418928774005348	0.17429705858520378	0.25500364638197875	0.11563082408232721	-0.03865164897496151	0.22631877481565513	0.10088323474596872	1.0	0.2844988250546957	0.12778543067822704	-0.01612511141722713	0.14301920427842152	0.08548739972449558	-0.05728871242200794	0.07009156470302244	-0.055181913945385304	0.19504092050887287	-0.07738432866056236	-0.2951948788590876	-0.22664289765821247	-0.1765659184831051	-0.006239364719228588	-0.20849201847500204	-0.2091402641601167	-0.0036463819787699537	-0.29892229154849687	0.11952029819301516	0.07446722307754639	0.027307349485454987	-0.23847338141155497
QorR	0.016935418523620453	0.010615023093752533	-0.010939145936309862	0.07414310023498906	0.017421602787456445	-0.3762255894984199	-0.08516327688193825	-0.24463171542014422	-0.31334575804229803	-0.14139859006563488	-0.15809091645733733	-0.19828214893444615	-0.10347621748642735	-0.06604002917105584	-0.28774005348026904	-0.20087513167490478	-0.20395429867919943	-0.2319909245604084	-0.30005672149744755	-0.2443075925775869	-0.1725143829511385	-0.1449639413337655	-0.3216108905275099	-0.24900737379466817	-0.3005429057612835	-0.2823920265780731	-0.21448829106231262	0.13199902763147234	-0.01823190989384977	0.014504497204440484	0.05826108094967993	0.07511546876266105	0.09764200632039544	0.045458228668665425	0.26845474434810795	0.1545255651892067	0.24236285552224293	0.4454258163844097	0.10380034032898469	0.14852929260189612	0.09861437484806741	-0.14950166112956811	-0.020824892634308402	0.2310185560327364	0.29276395753990764	-0.03541042054938822	-0.0005672149744753262	0.4258163844096913	0.2227534235475245	0.31091483672311804	0.3853010290900251	0.03719309618345353	0.12600275504416172	0.05323717689004132	-0.029738270804634957	0.0005672149744753262	-0.12405801798881776	0.11579288550360586	0.19601328903654486	0.04108257029414148	0.02925208654079896	-0.038165464711125516	-0.0313588850174216	-0.004132566242605947	0.2214569321772952	0.2844988250546957	1.0	0.13524025605704562	0.04043432460902682	0.1715420144234665	-0.08273235556275829	-0.058423142370958595	-0.2546795235394214	-0.1462604327039948	0.29632930880803826	0.047078842881452074	-0.1490154768657321	-0.3849769062474678	-0.07754639008184101	-0.14982578397212543	-0.237014828620047	-0.42727493720119925	-0.01612511141722713	-0.0020257677659833075	-0.18791021797261162	-0.31091483672311804	-0.34786484077465357	-0.1760797342192691
LexA	0.0028360748723766306	0.15484968803176405	0.34170650676606434	0.15630824082327202	-0.007211733246900575	0.008184101774572563	0.14658455554655214	0.1238959565675391	0.13734705453366827	0.1783485941171704	0.1133619641844259	0.07479134592010372	0.21254355400696864	0.12956810631229235	0.1431812656997002	0.2204845636496232	0.27785430678227047	0.2076817113686087	0.21059881695162466	0.16343894335953327	0.14804310833806011	0.19244793776841423	0.1078518758609513	0.237014828620047	0.23652864435621102	0.14950166112956811	0.060854063690138564	-0.08759419820111822	-0.130702536261243	-0.03541042054938822	0.005915241876671258	-0.21902601085811524	-0.24673851389676688	-0.0423790616643708	-0.2879021149015477	-0.05226480836236934	-0.09245604083947816	-0.17348675147881046	-0.40296572400939956	-0.24511789968398023	-0.1687869702617292	-0.22194311644113118	-0.07284660886475974	-0.04837533425168139	-0.024714366744996354	-0.11563082408232721	-0.06782270480512113	-0.03460011344299489	-0.3073494854549874	-0.10380034032898469	0.07057774896685844	-0.22129487075601653	-0.1642492504659266	0.12632687788671906	-0.14269508143586418	-0.16311482051697593	0.02033870837047241	0.03719309618345353	-0.13912973016773358	-0.22534640628798314	-0.012073575885260514	-0.15938740782756664	0.025362612430111012	0.14075034438052023	0.17170407584474515	0.12778543067822704	0.13524025605704562	1.0	0.2783404910461065	0.0008913378170326554	0.05647840531561462	0.2917915890122356	-0.07592577586905437	0.08856656672879021	0.2985981687059395	0.18223806822785835	-0.35159225346406286	-0.06685033627744916	-0.0185560327364071	-0.15841503929989467	-0.14658455554655214	-0.03848958755368285	0.12049266672068715	0.16165626772546796	-0.00915647030224455	0.12405801798881776	0.24771088242443887	0.19957864030467548
NagR	0.08289441698403695	0.28952272911433435	0.36212624584717606	0.3762255894984199	0.3310104529616725	0.08516327688193825	0.15873916214245198	0.2968154930718742	-0.03297949923020825	0.286767684952597	0.15809091645733733	0.2909812819058423	0.17397293574264647	0.2415525484158496	0.22858763471355645	0.263106717445912	0.3185317235232153	0.25500364638197875	0.3519163763066202	0.1793209626448424	0.3303622072765578	0.32809334737865653	0.2577586905437161	0.3086459768252168	0.3323069443319018	0.1705696458957945	0.18321043675553034	-0.34624422656186693	-0.24900737379466817	-0.21805364233044325	-0.4274369986224779	-0.17348675147881046	-0.19536504335143018	-0.13426788752937363	-0.422088971720282	-0.393566161575237	-0.1499878453934041	-0.11854792966534317	-0.06976744186046512	0.0025119520298193016	-0.008184101774572563	-0.0895389352564622	-0.1504740296572401	-0.06360910785187586	-0.14431569564865085	-0.18126569970018638	-0.4193339275585447	-0.022283445425816385	-0.31885584636577263	-0.1989303946195608	-0.06360910785187586	-0.13831942306134024	-0.08824244388623288	-0.060854063690138564	0.02066283121302974	-0.1384814844826189	-0.0038084434000486183	-0.03605866623450288	-0.07041568754557978	-0.052913054047484	-0.01612511141722713	-0.009318531723523215	0.046268535775058746	0.1404262215379629	0.07333279312859574	-0.01612511141722713	0.04043432460902682	0.2783404910461065	1.0	0.08775625962239689	0.07527753018393972	0.14026416011668422	-0.02098695405558707	-0.008346163195851228	0.28579531642492506	0.039786078923912165	-0.19601328903654486	-0.02876590227696297	-0.1550117494530427	0.03054857791102828	-0.02212138400453772	-0.14933959970828944	0.05080625557086136	0.14237095859330687	-0.12454420225265375	0.06717445912000648	0.008184101774572563	0.078518758609513
CadR-PbrR	0.17640385706182643	0.09472490073737946	0.2443075925775869	0.21481241390486994	0.5178672716959728	0.14058828295924156	0.2979499230208249	0.1673284174702212	0.20865407989628068	0.3183696621019366	0.2775301839397131	0.27898873673122115	0.19196175350457823	0.33554817275747506	0.11028279718013127	0.28595737784620373	0.3327931285957378	0.2415525484158496	0.16911109310428651	0.1728385057936958	0.16797666315533588	0.32809334737865653	0.26926505145450125	0.22793938902844177	0.15258082813386273	0.21902601085811524	-0.04497204440482943	-0.08581152256705292	-0.158252977878616	-0.2841747022121384	-0.24333522404991492	-0.28952272911433435	-0.16408718904464792	-0.42273721740539666	-0.17494530427031846	-0.290170974799449	-0.1298922291548497	0.06604002917105584	0.22793938902844177	-0.09359047078842882	0.06231261648164654	-0.1775382870107771	-0.07317073170731707	-0.11887205250790049	-0.025524673851389675	0.017745725630013774	0.027793533749290982	-0.16343894335953327	-0.002674013451097966	-0.04983388704318937	-0.06117818653269589	-0.16068389919779597	-0.12908192204845637	-0.3112389595656754	-0.3107527753018394	-0.22032250222834454	-0.1820760068065797	-0.09164573373308484	0.003484320557491289	0.29389838748885827	-0.12097885098452313	-0.2738027712503039	-0.2564621991734867	-0.06279880074548254	-0.19098938497690623	0.14301920427842152	0.1715420144234665	0.0008913378170326554	0.08775625962239689	1.0	0.41965805040110205	0.1138481484482619	0.4052345839073009	0.20330605299408475	0.3797909407665505	0.18385868244064502	-0.13086459768252168	-0.33554817275747506	-0.2548415849607001	-0.27104772708856656	-0.008994408880965886	-0.38756988898792644	0.08856656672879021	-0.0927801636820355	-0.10347621748642735	-0.12859573778462038	-0.10072117332469006	0.12875779920589903
TrpR	0.1128757799205899	0.09764200632039544	0.15241876671258406	0.33976176971072036	0.45142208897172026	0.01547686573211247	0.22210517786240985	0.22599465197309782	0.09456283931610081	0.13183696621019367	0.25548983064581476	0.19325824487480756	0.3352240499149178	0.3047565027145288	0.12033060529940848	0.2563001377522081	0.35953326310671746	0.2699132971396159	0.31059071388056075	0.22972206466250708	0.15322907381897738	0.22810145044972044	0.16311482051697593	0.19179969208329958	0.21027469410906732	0.23620452151365368	0.03994814034519083	-0.15322907381897738	-0.11887205250790049	-0.16765254031277854	-0.17462118142776112	-0.18677578802366096	-0.33992383113199903	-0.35580585041730817	-0.23344947735191637	-0.17397293574264647	-0.22956000324122844	-0.15841503929989467	0.1334575804229803	-0.31917996920832997	-0.18402074386192366	-0.15112227534235476	-0.16133214488291062	-0.04918564135807471	-0.23555627582853902	-0.11887205250790049	0.019366339842800423	-0.17024552305323717	-0.03784134186856819	-0.16943521594684385	-0.1820760068065797	-0.07138805607325176	-0.32517624179564053	-0.1206547281419658	-0.30702536261243013	0.08775625962239689	-0.06377116927315453	-0.27428895551413984	-0.01790778705129244	0.15809091645733733	0.13280933473786566	-0.40734138238392353	-0.31269751235718335	-0.15160845960619074	-0.06555384490721984	0.08548739972449558	-0.08273235556275829	0.05647840531561462	0.07527753018393972	0.41965805040110205	1.0	0.29632930880803826	0.41998217324365933	0.15160845960619074	0.3554817275747508	0.3222591362126246	-0.13410582610809496	-0.04497204440482943	-0.0895389352564622	-0.13037841341868567	0.2196742565432299	-0.09812819058423142	0.11093104286524592	0.09585933068633012	0.11093104286524592	0.052588931204926664	0.07479134592010372	-0.09715582205655944
PhrR	0.21384004537719795	0.33295519001701646	0.23166680171785106	0.16295275909569726	0.1439915728060935	0.3499716392512762	0.37460497528563325	0.43910542095454175	0.3827080463495665	0.31496637225508467	0.24187667125840695	0.42030629608621667	0.4640628798314561	0.3493233935661616	0.4864273559679118	0.5713475407179321	0.5480106960538044	0.5434729762580017	0.3827080463495665	0.4901547686573211	0.46001134429948953	0.43699862247791915	0.40717932096264486	0.4609837128271615	0.4423466493801151	0.6337411879102179	0.46390081841017744	-0.08694595251600357	-0.21643302811765658	0.005915241876671258	-0.10072117332469006	-0.20427842152175674	-0.4269508143586419	-0.42419577019690463	-0.526942711287578	-0.5428247305728872	-0.43229884126083784	-0.4318126569970019	-0.38060124787294386	-0.5420144234664938	-0.5893363584798639	-0.4384571752694271	-0.20087513167490478	-0.32242119763390326	-0.2720200956162386	-0.4485049833887043	-0.2407422413094563	-0.2755854468843692	-0.503281743780893	-0.4037760311157929	-0.4429948950652297	-0.3995624341625476	-0.13135078194635766	-0.06215055506036788	-0.3314966372255085	-0.22502228344542582	-0.19876833319828216	-0.25062798800745484	-0.2575966291224374	-0.24090430273073496	-0.2721821570375172	-0.3771979580260919	-0.17445912000648245	-0.12000648245685115	-0.07787051292439835	-0.05728871242200794	-0.058423142370958595	0.2917915890122356	0.14026416011668422	0.1138481484482619	0.29632930880803826	1.0	0.4807552062231586	0.4604975285633255	0.34656834940442427	0.395997082894417	0.06490559922210518	0.12632687788671906	0.18742403370877564	0.1256786322016044	0.18580341949598897	-0.13280933473786566	0.3345758042298031	0.43084028846932987	0.35094400777894824	0.10461064743537801	0.3525646219917349	0.37557734381330526
HutC	0.2691029900332226	0.11725143829511385	0.2264808362369338	0.13216108905275098	0.4460740620695243	0.2726683413013532	0.38740782756664777	0.28174378089295843	0.29827404586338224	0.40069686411149824	0.2823920265780731	0.14480187991248683	0.22064662507090188	0.4169030062393647	0.5193258244874808	0.4839964346487319	0.4113929179158901	0.34624422656186693	0.27234421845879586	0.42970585852037924	0.33554817275747506	0.43586419252896846	0.5076574021554169	0.4366744996353618	0.3760635280771412	0.5172190260108581	0.3420306296086217	-0.14463981849120816	-0.13248521189530832	-0.13297139615914433	-0.20006482456851146	-0.2856332550036464	-0.23134267887529375	-0.36698808848553605	-0.3934041001539583	-0.39745563568592496	-0.3579126488939308	-0.40183129406044893	-0.020824892634308402	-0.3606676930556681	-0.2700753585608946	-0.289684790535613	-0.15841503929989467	-0.3212867676849526	-0.21205736974313263	-0.2255084677092618	-0.08921481241390487	-0.5162466574831861	-0.46616967830807876	-0.2731545255651892	-0.3549955433109148	-0.17996920832995705	-0.3165869864678713	-0.13086459768252168	-0.3784944493963212	-0.11482051697593387	-0.09991086621829673	-0.35580585041730817	-0.1880722793938903	-0.030062393647192286	-0.13702293169111093	-0.30637711692731545	-0.2806093509440078	-0.07381897739243173	-0.20508872862815006	0.07009156470302244	-0.2546795235394214	-0.07592577586905437	-0.02098695405558707	0.4052345839073009	0.41998217324365933	0.4807552062231586	1.0	0.3828701077708451	0.1384814844826189	0.1948788590875942	0.003484320557491289	0.03233125354509359	0.19439267482375822	0.0013775220808686492	0.1861275423385463	-0.08889068957134755	0.30815979256138076	0.18256219107041569	0.24090430273073496	0.08240823272020095	0.24609026821165222	0.25565189206709343
NrdR	0.014990681468276477	-0.046916781460173404	0.391621424519893	0.2509521108500122	0.264079085973584	0.16749047889149987	0.30945628393161007	0.2932501418037436	0.3857872133538611	0.2021716230451341	0.36212624584717606	0.31188720525079006	0.3042703184506928	0.31366988088485537	0.38254598492828784	0.43229884126083784	0.48221375901466657	0.4517462118142776	0.35596791183858684	0.4169030062393647	0.3648812900089134	0.4449396321205737	0.42176484887772464	0.49372011992545173	0.3582367717364881	0.41366177781379143	0.39243173162628636	-0.12503038651648976	-0.19747184182805283	-0.030062393647192286	-0.1216270966696378	-0.043837614455878776	-0.33976176971072036	-0.28530913216108905	-0.315290495097642	-0.2804472895227291	-0.09634551495016612	-0.20930232558139536	-0.14804310833806011	-0.35661615752370146	-0.3233935661615752	-0.38189773924317316	-0.15209464387002675	-0.24446965399886558	-0.1888825865002836	-0.15938740782756664	-0.1760797342192691	-0.3739567296005186	-0.263592901709748	-0.39875212705615426	-0.39988655700510495	-0.3564540961024228	-0.22064662507090188	-0.078518758609513	-0.2627825946033547	-0.13605056316343894	-0.19374442913864354	-0.3789806336601572	-0.12049266672068715	-0.3112389595656754	-0.17300056721497448	-0.2588931204926667	-0.34980957782999755	-0.2342597844583097	-0.060205818005023906	-0.055181913945385304	-0.1462604327039948	0.08856656672879021	-0.008346163195851228	0.20330605299408475	0.15160845960619074	0.4604975285633255	0.3828701077708451	1.0	0.4131755935499554	0.32744510169354185	-0.262620533182076	-0.013856251519325824	0.17137995300218783	0.22404991491775383	0.3543472976258002	0.10493477027793534	0.2955190017016449	0.21853982659427923	0.2968154930718742	-0.0862977068308889	0.33992383113199903	0.22907381897739243
