	AmtR	DasR	CueR	HrcA	XylR	LldR	PdxR	KdgR	NsrR	MetR	ArgR	IscR	RutR	NrtR	LexA	NagC	MntR	CzrA	SahR_SamR	Zur	BirA	FUR	RbkR	ThiR	ModE	Phr	NadQ	Rex	PhnF	PsrA	NagQ	HutC	NrdR	FabR	HcpR	FnrN_FixK	TyrR	HisR	PaaR	AgaR	SoxR	PdhR	AraR	ExuR_UxuR	HypR	NorR	PhnR	CblR	LtbR	LiuR	NagR	SdaR	TrpR	FruR	CsoR	AcnR	QorR	VanR	LiuQ	ZntR	NifA	NarP	PrpR	FixJ	GlcC	FadP	MetJ	GguR	PhsR	NmlR	TtrR	NtrC	Irr	GntR	RbsR	PurR	MerR	FadR	NiaR	BioQ	CcpA	CadR-PbrR	SiaR	NnrR	GulR	NikR	HexR	PhrR
HypR	-0.2683765203595981	-0.19264939185616076	0.3673188789000529	0.3414066631411951	0.49159175039661557	0.4954521417239556	0.4420941300898995	0.5237969328397674	0.5699101004759387	0.6025912215758857	0.6419354838709678	0.5439450026441036	0.5024854574299312	0.5100475938656795	0.5513484928609201	0.5351136964569011	0.559227921734532	0.6144896879957694	0.589053410893707	0.5997355896351136	0.5733474352194606	0.6566895822316234	0.5672659968270756	0.5122686409307244	0.5295610787942887	0.5054997355896351	0.5906398730830249	0.43373876255949234	0.4037546271813855	0.39344262295081966	0.5898466419883659	0.6307773664727657	0.486197778952935	0.24865150713907985	0.2942358540454786	0.26879957694341616	0.3579058699101005	0.35256478053939716	0.26118455843469063	0.21147540983606558	0.35684822845055525	0.5219989423585405	0.33881544156530935	0.34230565838180854	1.0	0.5104706504494976	0.4094658910629297	0.550079323109466	0.4461660497091486	0.07102062400846113	0.18228450555261766	0.16679005817028028	0.08725542041248018	0.0328397673188789	0.006134320465362242	0.15494447382337387	0.31729243786356426	0.25245901639344265	0.1108937070333157	-0.01258593336858805	0.17181385510312006	0.03955579058699101	0.07271285034373347	0.2239555790586991	0.09830777366472766	0.18122686409307245	0.13870967741935483	0.09725013220518244	-0.005341089370703332	0.1570597567424643	0.24484399788471709	0.21544156530936012	0.1329984135378107	0.10978318350079323	-0.0375462718138551	0.005552617662612375	0.30312004230565837	0.3199365415124273	0.17985193019566367	0.11755684822845056	0.3020095187731359	0.43855103120042305	0.041459545214172396	0.08826017979904813	0.33881544156530935	0.3384981491274458	0.18952934955050238	0.2600211528291909
NorR	-0.010523532522474881	-0.18767847699629825	0.35071390798519303	0.5151242728714965	0.4246430460074035	0.4336329984135378	0.42395557905869913	0.526176626123744	0.5637757800105764	0.5520888418826018	0.5480169222633527	0.6837123215230037	0.5004759386567953	0.5209941829719725	0.5382337387625595	0.526176626123744	0.5593865679534638	0.5020624008461132	0.6137493389740878	0.6293495505023797	0.5764145954521417	0.5707033315705976	0.5122686409307244	0.5111052353252248	0.5757271285034373	0.5217345319936542	0.3609201480698043	0.3872554204124802	0.29656266525647806	0.4333685880486515	0.403648863035431	0.5168164992067689	0.33088313061872027	0.23521946060285565	0.308725542041248	0.1608143839238498	0.24569011105235325	0.47139079851930193	0.37503966155473295	0.28487572712850345	0.3297197250132205	0.2801692226335272	0.42696985721840297	0.28323638286620834	0.5104706504494976	1.0	0.47419354838709676	0.44061343204653625	0.4430460074034902	0.16959280803807508	0.21047065044949761	0.0745637228979376	0.18164992067689054	0.18122686409307245	0.2966684294024326	0.20824960338445267	0.17715494447382338	0.20639873083024854	0.13564251718667372	0.11401374933897408	0.19508196721311474	-0.029984135378106822	-0.07625594923320994	0.02982548915917504	-0.05256478053939714	0.10359598096245373	0.16129032258064516	0.20380750925436278	-0.08254891591750396	0.145637228979376	0.12993125330512956	0.4052882072977261	0.22205182443151772	0.15293495505023796	0.1787414066631412	0.08117398202009518	0.24717080909571656	0.30333157059756743	0.24489687995769435	0.12136435748281332	0.21718667371760972	0.41723955579058697	0.08593336858804865	-0.05758857747223691	0.3468006345848757	0.22940243257535695	0.33268112109994713	0.19397144368059227
PhnR	0.029931253305129562	-0.41152829190904283	0.30883130618720256	0.5054997355896351	0.48053939714436805	0.504865150713908	0.41057641459545213	0.44288736118455846	0.5481755684822845	0.5116869381279746	0.5927551560021153	0.6274986779481756	0.49587519830777366	0.6005817028027499	0.6498149127445796	0.5627181385510313	0.585404547858276	0.6077736647276574	0.590269698572184	0.6666314119513485	0.6211528291909043	0.613590692755156	0.5294553146483342	0.48931782125859336	0.6502908514013749	0.6652035959809625	0.38514013749338977	0.5304600740349021	0.5237969328397674	0.5847699629825489	0.41433104177683766	0.4984135378106822	0.35494447382337385	0.4860391327340032	0.4010576414595452	0.16134320465362242	0.36668429402432573	0.3394500264410365	0.3492332099418297	0.4067689053410894	0.5782125859333686	0.23997884717080908	0.45996827075621366	0.34569011105235325	0.4094658910629297	0.47419354838709676	1.0	0.5232152300370174	0.5521946060285563	0.2885774722369117	0.5503437334743522	0.24103648863035432	0.3101004759386568	0.09264939185616076	0.0849286092014807	0.0032258064516129032	-0.07065044949762031	0.021998942358540455	-0.11052353252247488	-0.15129561078794287	0.27091485986250663	0.20317292437863566	0.3013220518244315	0.1609730301427816	0.21475409836065573	0.27741935483870966	0.2690639873083025	0.1925965097831835	0.23749338974087783	0.24267583289264938	0.14648334214701217	0.16356425171866737	0.05510312004230566	0.05171866737176097	0.07292437863564252	0.101216287678477	0.08603913273400317	0.27112638815441564	0.23934426229508196	0.2154944473823374	0.3421470121628768	0.39899524061343206	0.19873083024854574	0.047540983606557376	0.2711792702273929	0.24648334214701217	0.21031200423056584	0.08038075092543628
CblR	-0.24219989423585406	-0.12681121099947118	0.41126388154415655	0.3753569539925965	0.46726599682707565	0.4608672659968271	0.4829190904283448	0.5635113696456902	0.45251189846641987	0.5756742464304601	0.6934426229508197	0.6551560021152829	0.6483342147012163	0.5994182971972501	0.5450555261766261	0.598572184029614	0.5547858276044421	0.5948175568482285	0.579111581173982	0.6426758328926494	0.6632998413537811	0.6344262295081967	0.5295081967213114	0.4833421470121629	0.5382866208355368	0.5434690639873083	0.44870438921205713	0.5784769962982549	0.47958751983077735	0.4167107350608144	0.5943945002644103	0.5423585404547858	0.34881015335801163	0.3924378635642517	0.3605499735589635	0.3185616076150185	0.23585404547858277	0.3641988365943945	0.3222104706504495	0.39132734003172925	0.4427815970386039	0.3072448439978847	0.46118455843469064	0.30100475938656795	0.550079323109466	0.44061343204653625	0.5232152300370174	1.0	0.5559492332099418	0.26790058170280273	0.3862506610259122	0.13051295610787944	0.14399788471708092	-0.10206240084611316	0.08503437334743522	0.19254362771020625	-0.09370703331570597	0.16451612903225807	0.11745108408249604	0.15362242199894235	0.07821258593336859	0.17641459545214172	0.31110523532522477	0.09434161819143311	0.08154415653093601	0.2465362242199894	0.2593336858804865	0.21702802749867794	0.20951877313590692	0.16874669487043892	0.10988894764674775	0.26266525647805394	0.035219460602855635	0.1558434690639873	0.08233738762559492	-0.024272871496562664	0.1788471708090957	0.09873083024854575	0.17842411422527762	0.19941829719725013	0.25785298783712324	0.42818614489687995	0.2465362242199894	0.2901639344262295	0.2772607086197779	0.19386567953463776	0.029455314648334216	0.15013220518244316
LtbR	0.08196721311475409	-0.10909571655208884	0.31903754627181385	0.4391856160761502	0.48270756213643573	0.3967741935483871	0.4205711263881544	0.5798519301956637	0.43775780010576415	0.5277630883130618	0.5228450555261767	0.5761501850872555	0.5254362771020624	0.5485986250661026	0.5414066631411951	0.5302485457429931	0.567741935483871	0.5714965626652565	0.5921734531993654	0.6087784241142252	0.5355367530407192	0.5947117927022739	0.5189317821258593	0.4675304071919619	0.5496033844526705	0.5695399259650978	0.38175568482284505	0.49915388683236384	0.44637757800105765	0.51988365943945	0.5778424114225278	0.5960867265996828	0.5113167636171337	0.34209413008989953	0.461872025383395	0.29375991538868323	0.3676890534108937	0.37435219460602853	0.21866737176097303	0.327392913802221	0.3984135378106822	0.38022210470650447	0.26652564780539395	0.41930195663670017	0.4461660497091486	0.4430460074034902	0.5521946060285563	0.5559492332099418	1.0	0.34918032786885245	0.45388683236382865	0.19709148598625065	0.19079851930195663	0.036171337916446326	-0.01581173982020095	0.10946589106292967	-0.03680592279217346	0.020994182971972503	-0.07662612374405077	0.02469592808038075	0.11470121628767847	0.17292437863564253	0.11422527763088314	0.13421470121628767	0.3094130089899524	0.36832363828662085	0.21269169751454256	0.14838709677419354	0.08164992067689053	0.05790586991010047	0.11179270227392914	0.35822316234796403	0.15039661554732944	0.02173453199365415	0.15970386039132733	-0.08027498677948175	0.18106821787414068	0.1026969857218403	0.06578529878371232	0.15214172395557907	0.3394500264410365	0.4594923320994183	0.18619777895293496	0.29185616076150184	0.14399788471708092	0.24087784241142252	0.048863035430988896	0.16895822316234796
LiuR	0.14225277630883132	-0.1232681121099947	0.4236911686938128	0.47287149656266525	0.4094658910629297	0.390269698572184	0.4602855631940772	0.3463775780010576	0.32924378635642515	0.482548915917504	0.28783712321523003	0.3941829719725013	0.3971443680592279	0.3940772078265468	0.35071390798519303	0.39328397673188786	0.4165520888418826	0.43643574828133264	0.4052882072977261	0.4052353252247488	0.38408249603384453	0.3683765203595981	0.3189317821258593	0.31845584346906397	0.401427815970386	0.2861448968799577	0.274034902168165	0.3925965097831835	0.2465362242199894	0.20973030142781596	0.20105764145954522	0.2539925965097832	0.44986779481755684	0.18482284505552618	0.06388154415653094	0.05552617662612375	0.03976731887890005	0.22004230565838181	0.4063987308302485	0.41850872554204127	0.4808566895822316	0.2821258593336859	0.2632469592808038	0.09666842940243257	0.07102062400846113	0.16959280803807508	0.2885774722369117	0.26790058170280273	0.34918032786885245	1.0	0.5567424643046007	0.38810153358011634	0.3368059227921735	0.05055526176626124	0.13008989952406133	0.05584346906398731	-0.22305658381808566	-0.07329455314648334	0.09375991538868324	0.08863035430988894	-0.17678476996298254	-0.013907985193019567	-0.03209941829719725	-0.012956107879428873	0.08313061872025383	0.10745637228979377	0.22030671602326812	0.22797461660497093	0.3831835007932311	0.40380750925436276	0.02765732416710735	0.3426758328926494	0.15362242199894235	0.3321523003701745	0.37022739291380224	0.1402432575356954	0.16033844526705446	-0.013802221047065045	0.21967213114754097	0.3818614489687996	0.39455314648334217	0.21322051824431518	0.048016922263352725	0.21327340031729244	-0.158011634056055	0.1212585933368588	0.12062400846113168	0.08598625066102591
NagR	0.018350079323109465	-0.27191961924907454	0.42025383395029087	0.5102062400846114	0.6274457958751983	0.5828662083553675	0.5338445267054469	0.45605499735589633	0.4850343733474352	0.5217345319936542	0.4850343733474352	0.4800634584875727	0.4662612374405077	0.5244843997884717	0.48461131676361713	0.5056583818085669	0.5202538339502909	0.5777895293495505	0.5747752511898466	0.5758857747223691	0.5524061343204654	0.5268640930724484	0.4312004230565838	0.4675304071919619	0.4931253305129561	0.481544156530936	0.30423056583818087	0.4601797990481227	0.6080380750925436	0.5551560021152829	0.5692226335272342	0.3392913802221047	0.4343204653622422	0.35452141723955577	0.20534108937070333	0.2696985721840296	0.3321523003701745	0.20274986779481755	0.22469592808038075	0.3971443680592279	0.46155473294553145	0.41935483870967744	0.30507667900581703	0.21819143310417768	0.18228450555261766	0.21047065044949761	0.5503437334743522	0.3862506610259122	0.45388683236382865	0.5567424643046007	1.0	0.5889476467477525	0.5899524061343204	0.05526176626123744	0.003807509254362771	0.009360126916975145	-0.06197778952934955	-0.12929666842940243	-0.029931253305129562	-0.11163405605499735	-0.048069804336329985	0.12993125330512956	0.17139079851930195	0.13019566367001587	0.38424114225277634	0.33532522474881016	0.30153358011634057	0.17525118984664198	0.3105235325224749	0.29751454257006876	0.1792702273929138	0.22755156002115282	0.33685880486515074	0.20428344791115813	0.27033315705975675	0.15193019566367003	0.1885245901639344	0.13992596509783184	0.3250661025912216	0.04933897408778424	0.24933897408778424	0.21189846641988366	0.03151771549444738	0.06610259122157588	0.022792173453199366	0.17937599153886832	0.23051295610787942	0.10978318350079323
SdaR	-0.07059756742464304	-0.0970386039132734	0.44949762030671603	0.41057641459545213	0.5249074563722897	0.5075621364357483	0.5112638815441566	0.3281332628239027	0.5216816499206769	0.46102591221575884	0.39539925965097833	0.40264410364886305	0.4904283447911158	0.49106292966684295	0.4677948175568482	0.46599682707562134	0.5312004230565838	0.48302485457429933	0.5168693812797461	0.4835007932310947	0.4547858276044421	0.4970386039132734	0.4217874140666314	0.5374405076679006	0.5044949762030672	0.47366472765732415	0.34093072448439976	0.2115811739820201	0.6169222633527234	0.3772607086197779	0.4363299841353781	0.2394500264410365	0.4301427815970386	0.23585404547858277	0.14690639873083025	0.4238498149127446	0.4013749338974088	0.18011634056054998	0.275039661554733	0.39132734003172925	0.36483342147012165	0.4117927022739291	0.271602326811211	0.2982548915917504	0.16679005817028028	0.0745637228979376	0.24103648863035432	0.13051295610787944	0.19709148598625065	0.38810153358011634	0.5889476467477525	1.0	0.5598625066102592	0.13897408778424114	-0.025753569539925966	0.060179799048122685	0.05822316234796404	-0.00037017451084082496	0.06827075621364358	-0.04627181385510312	0.03120042305658382	0.025859333685880486	0.08180856689582232	0.1661025912215759	0.1881544156530936	0.16224219989423586	0.20391327340031729	-0.026546800634584877	0.13923849814912745	0.40423056583818084	0.3593865679534638	0.348281332628239	0.3786356425171867	0.27572712850343734	0.19561078794288736	0.0802221047065045	0.36028556319407723	-0.0429402432575357	0.2759915388683236	0.10629296668429403	0.15002644103648863	0.002009518773135907	-0.042094130089899526	0.12522474881015336	0.022739291380222106	0.08334214701216287	0.33326282390269696	0.2995769434161819
TrpR	-0.034902168164992066	-0.15753569539925966	0.47271285034373345	0.5790586991010047	0.5620306716023268	0.5226335272342676	0.5051824431517715	0.3683765203595981	0.459227921734532	0.5180856689582232	0.40005288207297723	0.4564780539397144	0.5129561078794289	0.5078794288736118	0.4893707033315706	0.4708619777895294	0.5013220518244316	0.4934426229508197	0.497355896351137	0.5108408249603384	0.5017451084082496	0.4911158117398202	0.4341618191433104	0.5424114225277631	0.48762559492332097	0.47165520888418827	0.23336858804865152	0.3145425700687467	0.5286620835536753	0.5064516129032258	0.4343204653622422	0.3664727657324167	0.3885245901639344	0.23384452670544686	0.14933897408778424	0.45637228979375993	0.36372289793759915	0.16721311475409836	0.41068217874140667	0.3143310417768376	0.2932310946589106	0.40264410364886305	0.41168693812797463	0.45002644103648864	0.08725542041248018	0.18164992067689054	0.3101004759386568	0.14399788471708092	0.19079851930195663	0.3368059227921735	0.5899524061343204	0.5598625066102592	1.0	0.17525118984664198	-0.047223691168693814	0.061554732945531467	-0.040084611316763614	0.012004230565838181	0.011739820200951878	0.05790586991010047	-0.08307773664727658	0.007509254362771021	-0.011792702273929138	0.0878900052882073	0.33437334743521946	0.22675832892649392	0.2663670015864622	0.10058170280274986	0.3210470650449498	0.2493918561607615	0.09063987308302486	0.11200423056583818	0.34167107350608145	0.1780539397144368	0.22956107879428875	0.2573770491803279	0.22675832892649392	0.1493918561607615	0.4859862506610259	0.03886832363828662	0.08207297726070863	-0.07879428873611846	0.0884188260179799	0.13733474352194605	0.20428344791115813	0.2800105764145954	0.18159703860391327	0.0624537281861449
FruR	0.12041248016922264	-0.0553146483342147	0.05055526176626124	0.27858276044420943	0.13125330512956107	0.04849286092014807	0.14209413008989952	0.07678476996298254	0.014701216287678478	0.12427287149656266	0.022739291380222106	0.05721840296139609	-0.010100475938656796	0.03712321523003702	0.082760444209413	0.008672659968270756	0.08096245372818614	0.07636171337916446	0.07329455314648334	0.12686409307244845	0.08979375991538868	0.09947117927022739	0.07842411422527763	-0.01935483870967742	0.18863035430988895	0.041089370703331574	-0.03241671073506081	0.03971443680592279	0.0015335801163405605	0.15193019566367003	-0.011634056054997356	-0.00021152829190904283	0.017662612374405078	0.017345319936541512	0.16292966684294025	0.08429402432575357	0.07763088313061872	-0.01866737176097303	0.035007932310946586	0.0044420941300898995	-0.08974087784241143	-0.03733474352194606	0.14933897408778424	0.047646747752511896	0.0328397673188789	0.18122686409307245	0.09264939185616076	-0.10206240084611316	0.036171337916446326	0.05055526176626124	0.05526176626123744	0.13897408778424114	0.17525118984664198	1.0	-0.02924378635642517	0.07424643046007404	0.171602326811211	-0.08207297726070863	0.1919090428344791	-0.02522474881015336	0.042147012162876786	-0.08561607615018509	-0.18387096774193548	-0.07049180327868852	0.08376520359598097	0.0165520888418826	0.06996298254891592	-0.145637228979376	0.007033315705975675	0.08863035430988894	-0.1274457958751983	0.0878900052882073	0.047435219460602855	-0.1514013749338974	0.030671602326811213	-0.22670544685351665	0.13209941829719726	0.12607086197778952	0.1621893178212586	-0.03215230037017451	-0.14828133262823903	0.02168164992067689	0.034690639873083025	-0.022739291380222106	0.13913273400317291	0.01269169751454257	0.22358540454785827	0.13167636171337915
CsoR	0.13141195134849287	-0.036012691697514546	0.06911686938127974	0.11766261237440508	0.017451084082496033	0.04246430460074035	0.1845055526176626	0.013537810682178741	0.2032258064516129	-0.025753569539925966	0.1197778952934955	0.13157059756742465	0.10671602326811211	-0.01639344262295082	0.1103648863035431	0.08984664198836595	-0.024167107350608143	0.020729772607086198	0.086409307244844	0.05304071919619249	0.10074034902168165	0.1165520888418826	-0.011528291909042835	-0.06536224219989424	0.09788471708090957	0.0858804865150714	0.060074034902168165	0.08783712321523003	-0.08217874140666315	-0.16266525647805394	-0.12083553675304072	-0.10386039132734003	-0.061501850872554206	-0.052829190904283445	-0.053252247488101534	-0.13976731887890007	-0.2562136435748281	0.20666314119513485	0.20486515071390798	-0.035166578529878374	0.03945002644103649	-0.22860920148069805	0.05029085140137493	-0.11078794288736118	0.006134320465362242	0.2966684294024326	0.0849286092014807	0.08503437334743522	-0.01581173982020095	0.13008989952406133	0.003807509254362771	-0.025753569539925966	-0.047223691168693814	-0.02924378635642517	1.0	0.1636700158646219	0.21813855103120042	0.1427815970386039	-0.25684822845055527	0.01274457958751983	0.16404019037546272	-0.034584875727128504	-0.2759915388683236	-0.15711263881544157	-0.16039132734003173	-0.03273400317292438	0.08662083553675304	0.1997355896351137	-0.16113167636171338	0.22194606028556318	-0.053463775780010575	0.2600211528291909	-0.10021152829190905	0.22993125330512956	-0.0026441036488630354	-0.12263352723426758	-0.01634056054997356	-0.03172924378635643	-0.04331041776837652	-0.010735060814383924	-0.022104706504494975	0.07387625594923321	-0.11575885774722369	0.00967741935483871	0.291485986250661	0.27588577472236914	0.09994711792702274	0.04325753569539926
AcnR	-0.07546271813855103	-0.03241671073506081	0.21232152300370175	0.2	0.19978847170809097	0.2076679005817028	0.24008461131676362	0.212374405076679	0.2581702802749868	0.21126388154415654	0.21993654151242728	0.25309360126916974	0.2170809095716552	0.12205182443151771	0.1454785827604442	0.13252247488101535	0.20333157059756743	0.23844526705446853	0.2212585933368588	0.22390269698572185	0.21337916446324695	0.21729243786356425	0.21829719725013222	0.14907456372289793	0.15563194077207826	0.15214172395557907	-0.03278688524590164	0.0674246430460074	0.10079323109465892	-0.01840296139608673	0.10074034902168165	0.09957694341618191	-0.010893707033315707	0.1053939714436806	0.029402432575356956	0.011316763617133793	-0.0014278159703860391	0.25288207297726073	0.18836594394500264	0.17451084082496035	0.15721840296139608	0.11364357482813327	0.08524590163934426	-0.10608143839238499	0.15494447382337387	0.20824960338445267	0.0032258064516129032	0.19254362771020625	0.10946589106292967	0.05584346906398731	0.009360126916975145	0.060179799048122685	0.061554732945531467	0.07424643046007404	0.1636700158646219	1.0	0.2041776837652036	0.0965097831835008	0.1192490745637229	-0.05616076150185087	0.11422527763088314	0.13384452670544686	-0.03807509254362771	-0.14299312533051295	-0.02088841882601798	0.07620306716023269	0.1192490745637229	0.11237440507667901	0.025594923320994185	0.07588577472236911	-0.06546800634584876	0.1236911686938128	-0.012480169222633527	0.1002644103648863	0.03236382866208355	0.011951348492860921	0.11300898995240613	-0.04262295081967213	0.008672659968270756	0.061343204653622425	-0.08614489687995769	0.08603913273400317	0.03590692755156002	0.2131676361713379	0.17530407191961925	0.01560021152829191	0.08968799576943416	0.17736647276573242
QorR	0.0493918561607615	-0.15055526176626124	-0.02173453199365415	0.08445267054468535	0.1310946589106293	0.16816499206768906	0.1566895822316235	0.10158646218931783	0.19243786356425172	0.0878900052882073	0.20010576414595452	0.08376520359598097	0.04257006874669487	0.0553146483342147	0.04034902168164992	0.09127445795875198	0.09814912744579588	0.10787942887361185	0.13833950290851402	0.10179799048122687	0.05520888418826018	0.16393442622950818	0.1668958223162348	-0.02242199894235854	0.10438921205711264	0.1405076679005817	0.17218402961396087	0.061448968799576946	0.10671602326811211	0.053358011634056055	0.1451084082496034	0.019936541512427287	0.09899524061343205	-0.05843469063987308	-0.04235854045478583	-0.020518244315177157	0.09418297197250132	0.09830777366472766	0.17006874669487043	-0.10951877313590692	0.054257006874669486	0.1597567424643046	0.08878900052882073	0.04457958751983078	0.31729243786356426	0.17715494447382338	-0.07065044949762031	-0.09370703331570597	-0.03680592279217346	-0.22305658381808566	-0.06197778952934955	0.05822316234796404	-0.040084611316763614	0.171602326811211	0.21813855103120042	0.2041776837652036	1.0	0.0632469592808038	-0.03236382866208355	0.08159703860391328	0.3103648863035431	-0.02919090428344791	-0.1348492860920148	-0.11020624008461131	-0.042147012162876786	0.021893178212585934	0.17366472765732416	-0.04103648863035431	-0.3189846641988366	0.026335272342675832	0.1434690639873083	0.0787414066631412	0.07921734531993654	0.08508725542041248	0.035325224748810155	-0.1029613960867266	-0.0016922263352723427	0.14405076679005818	-0.035589635113696456	-0.06546800634584876	-0.23172924378635643	0.06578529878371232	0.020518244315177157	0.004918032786885246	0.29386567953463777	0.17498677948175567	0.14701216287678476	0.2150713907985193
VanR	0.020306716023268112	-0.07445795875198308	0.08461131676361713	0.08291909042834479	0.1885245901639344	0.14151242728714966	0.05092543627710206	0.08820729772607086	0.246853516657853	0.16197778952934955	0.15616076150185088	0.16414595452141725	0.2746694870438921	0.25980962453728185	0.24405076679005816	0.2721311475409836	0.1998413537810682	0.17921734531993655	0.16441036488630353	0.2037546271813855	0.1710735060814384	0.24336329984135377	0.18593336858804865	0.2442622950819672	0.14828133262823903	0.16187202538339504	0.16039132734003173	0.08746694870438922	0.19725013220518245	0.026493918561607616	0.08820729772607086	0.1451084082496034	-0.03638286620835537	0.08164992067689053	0.1150713907985193	0.19391856160761503	0.1410364886303543	0.23373876255949233	0.11390798519301956	0.05690111052353252	-0.05171866737176097	0.1636700158646219	0.12723426758328926	0.32147012162876787	0.25245901639344265	0.20639873083024854	0.021998942358540455	0.16451612903225807	0.020994182971972503	-0.07329455314648334	-0.12929666842940243	-0.00037017451084082496	0.012004230565838181	-0.08207297726070863	0.1427815970386039	0.0965097831835008	0.0632469592808038	1.0	0.09333685880486516	0.08445267054468535	-0.09888947646747752	-0.06530936012691697	-0.14214701216287678	0.11649920676890534	-0.16509783183500792	-0.0390269698572184	-0.14706504494976202	-0.015071390798519302	-0.11115811739820201	-0.09735589635113696	0.041142252776308834	0.21390798519301957	0.09397144368059228	0.16023268112109995	0.08434690639873083	-0.11448968799576943	0.18429402432575356	0.07625594923320994	0.16710735060814383	0.15108408249603383	-0.07472236911686939	0.03347435219460603	0.10370174510840825	0.1234267583289265	0.11343204653622423	0.04304600740349022	0.10597567424643047	0.2506081438392385
LiuQ	0.09301956636700158	0.2631411951348493	0.04235854045478583	-0.01877313590692755	0.09016393442622951	0.11343204653622423	-0.014436805922792173	0.3107350608143839	0.08889476467477525	0.2900052882072977	0.13601269169751454	0.042728714965626656	0.07525118984664199	0.14389212057112638	0.026652564780539397	0.0392913802221047	0.17033315705975674	0.1254362771020624	0.07689053410893706	0.12469592808038076	0.1321523003701745	0.16737176097303014	0.10851401374933897	0.12284505552617662	0.16129032258064516	0.04399788471708091	0.17789529349550504	0.10079323109465892	0.02765732416710735	-0.03051295610787943	0.09571655208884189	0.03178212585933369	0.10988894764674775	-0.03167636171337916	0.16393442622950818	0.0713379164463247	-0.09682707562136436	-0.14003172924378635	0.09381279746166049	0.10137493389740877	0.21533580116340562	0.1399788471708091	0.20624008461131677	-0.005023796932839768	0.1108937070333157	0.13564251718667372	-0.11052353252247488	0.11745108408249604	-0.07662612374405077	0.09375991538868324	-0.029931253305129562	0.06827075621364358	0.011739820200951878	0.1919090428344791	-0.25684822845055527	0.1192490745637229	-0.03236382866208355	0.09333685880486516	1.0	0.31501850872554205	-0.41760973030142784	-0.16187202538339504	-0.02316234796404019	-0.002538339502908514	-0.26250661025912214	-0.07609730301427815	-0.08672659968270756	-0.014278159703860392	-0.03114754098360656	-0.15806451612903225	-0.09254362771020624	0.2478053939714437	0.03268112109994712	0.027815970386039134	0.25764145954521417	0.1162876784769963	0.1873611845584347	0.14257006874669487	0.22242199894235853	0.17340031729243785	-0.03622421998942359	0.2197778952934955	0.16028556319407722	-0.06768905341089371	-0.00824960338445267	-0.04235854045478583	0.2244843997884717	0.09381279746166049
ZntR	0.09820200951877314	0.07477525118984664	-0.08826017979904813	0.00824960338445267	-0.10047593865679534	0.051983077736647273	0.054732945531464836	0.23035430988894764	0.11729243786356425	0.18434690639873083	0.12823902696985723	0.20274986779481755	0.24489687995769435	0.16033844526705446	0.036012691697514546	0.17049180327868851	0.14029613960867265	0.1324167107350608	0.08556319407720783	0.12681121099947118	0.1950290851401375	0.14246430460074036	0.09661554732945532	0.13384452670544686	0.012374405076679007	0.14526705446853516	0.2327340031729244	0.2309360126916975	-0.05568482284505553	0.07123215230037018	0.21094658910629296	0.0034902168164992068	0.21263881544156532	-0.2721311475409836	0.016076150185087255	-0.018032786885245903	-0.16536224219989423	0.14754098360655737	0.20163934426229507	0.060285563194077206	0.13886832363828663	0.01258593336858805	0.17948175568482286	0.15214172395557907	-0.01258593336858805	0.11401374933897408	-0.15129561078794287	0.15362242199894235	0.02469592808038075	0.08863035430988894	-0.11163405605499735	-0.04627181385510312	0.05790586991010047	-0.02522474881015336	0.01274457958751983	-0.05616076150185087	0.08159703860391328	0.08445267054468535	0.31501850872554205	1.0	-0.0990481226864093	-0.013326282390269699	-0.008778424114225278	-0.11686938127974617	-0.31253305129561076	-0.07942887361184559	0.01126388154415653	0.07112638815441566	0.047435219460602855	-0.0804865150713908	0.07228979375991539	0.2637228979375992	0.010259122157588578	0.2102062400846113	0.36911686938127974	0.1331041776837652	-0.10507667900581703	0.17049180327868851	0.047382337387625595	0.09915388683236383	0.011369645690111053	0.21041776837652035	0.18323638286620836	0.22284505552617662	0.21993654151242728	0.23622421998942358	0.06694870438921206	0.13791644632469593
