	BirA	ThiR	Zur	Phr	MntR	ArgR	NrtR	CzrA	NsrR	RbkR	KdgR	FUR	NagC	MetR	SahR_SamR	PhrR	XylR	ModE	NadQ	AraR	IscR	HutC	AgaR	PhnF	SiaR	GulR	Irr	HypR	TrpR	TyrR	HisR	PsrA	CcpA	HexR	Rex	PdhR	VanR	GguR	NagR	NiaR	LldR	NrdR	PurR	CsoR	HrcA	PhnR	NmlR	ZntR	LiuR	NnrR	GntR	NtrC	BioQ	FixJ	PaaR	PdxR	RbsR	AcnR	CueR	NifA	FruR	FadP	MerR	DasR	FadR	GlcC	FnrN_FixK	HcpR	CblR	CadR-PbrR	NikR	NagQ	NarP	SdaR	LiuQ	SoxR	LexA	QorR	FabR	PhsR	AmtR	LtbR	RutR	TtrR	MetJ	ExuR_UxuR	NorR	PrpR
CueR	-0.7541567971223422	-0.84351576732134	-0.8634781278536696	-0.8404888495394728	-0.8109080289805359	-0.8388502347831327	-0.8348081638707464	-0.8552039345295762	-0.8572945010221062	-0.7951615669514349	-0.8059759608030371	-0.8478498685863414	-0.8417125957790026	-0.8131724230639082	-0.8383797414372529	-0.6585701637687675	-0.6940912525320886	-0.7453008607942299	-0.709309278685029	-0.6967797859371161	-0.7580945714802231	-0.6299233767979567	-0.6809985583898466	-0.718392349731842	-0.6490351409857646	-0.7182648761652243	-0.6900769940342371	-0.3134389587031998	-0.2935739416217419	-0.22446240920405505	-0.21303614223268794	-0.27598490712971246	-0.4467021429465399	-0.4738076586118824	-0.4712767288892185	-0.20291242334203244	-0.2355734688106948	-0.42975974709244386	-0.3803880758908085	-0.3506913702713101	-0.3487027826320742	-0.44142241958735645	0.5289318642197922	0.6629181712410362	0.5992856844866987	0.5730354005683004	0.5627100416722678	0.5407845882140258	0.7204643746146822	0.7848871974820494	0.7409041815965253	0.7712730205672805	0.5454941570752465	0.56648094154294	0.6800204884787073	0.7106767223996552	0.7247961581784723	0.7793571623920531	1.0	0.6924943563975506	0.7018601869921337	0.7593530832379213	0.7281058355081096	0.5702773361269359	0.529411628370517	0.537822566066073	0.35373451196165595	0.3409477543792964	0.002204133851880351	0.07491969165303086	-0.08557879952348063	-0.03181044912414071	0.010137625097922875	-0.05301741520690119	0.07207355456563962	0.009738980489591204	0.4510802805345546	0.36472736880652296	0.3327755399084972	0.34019913688806896	0.20839378670659292	0.2555729125624041	0.24049394848213748	0.2742605374285569	0.022419123816234107	0.11620953873110494	0.1550101747083173	0.19321052607182093
NifA	-0.7440006304147294	-0.7387464017688695	-0.7470854907268775	-0.7626998437869383	-0.7200889070184628	-0.7435394078736945	-0.75889881380052	-0.7455813026407888	-0.7532737529608633	-0.711086955514043	-0.6849363327477275	-0.7318280636533461	-0.7207911704854657	-0.695270962448605	-0.7063194441225416	-0.623876494337856	-0.6645220204792079	-0.680690304128753	-0.6945177095549551	-0.6056338681042595	-0.6688746633538991	-0.5640960269965837	-0.534496664827957	-0.5855370809016784	-0.5164973972215398	-0.6215773347363152	-0.6131803032480265	-0.31789358043118515	-0.44156379936124157	-0.37374090881699895	-0.4199211054507697	-0.4633872739661894	-0.4106966546300717	-0.5002526294320241	-0.521654282416528	-0.22078189968062079	-0.17927882409111348	-0.23253496252277142	-0.2721097107045348	-0.34611159267791836	-0.19819590137717805	-0.38624027144916584	0.4611437391937181	0.4886710764795046	0.35138899833589055	0.4370396465969193	0.5908770644923539	0.47297560387705057	0.5647241240248272	0.7247567572578814	0.6238695412342222	0.575503752358261	0.5265237726613236	0.6016265627100417	0.6103735670812261	0.5405667243001702	0.6752692009956844	0.709993000542342	0.6924943563975506	1.0	0.7213010647519364	0.6887373627341458	0.7319022300921054	0.5562042543723433	0.46053650147637565	0.571063036837543	0.41963371050057713	0.2978686419661523	-0.0709610579842489	-0.027302520268297093	-0.03660809063138817	-0.19556531050243126	-0.12761494639157098	0.04977495121238951	0.005791935326865402	-0.0877620740644599	0.3761258233633553	0.33439329535393614	0.16884221553694184	0.14900732857122992	0.08534702940235757	0.30090483055286443	0.21805164765379106	0.3539570112779341	0.051798304369793866	0.06130319703705077	-0.022266155536292884	0.12254845154382078
FruR	-0.7782933375360982	-0.8257876707566367	-0.8087664730613588	-0.7946957090079775	-0.8328381178412004	-0.8256717856960752	-0.8357676921721959	-0.7449879711307137	-0.7771993825643974	-0.7848918328844718	-0.7692728444219885	-0.7889686693150266	-0.7794892713610932	-0.7532459405463285	-0.7622131265325799	-0.6899379319615633	-0.6508568541377919	-0.7187353695111041	-0.6824239446347534	-0.6237582915760832	-0.6934816971135349	-0.6171296661119635	-0.5388608962087044	-0.5992231065539955	-0.5077503928503553	-0.6479481391176976	-0.585291404573288	-0.28123218267193867	-0.4415892940745651	-0.3735021855922422	-0.39776388187140466	-0.44640547719150236	-0.47552043980698183	-0.553075357737182	-0.5373775674335167	-0.1621857776582874	-0.11414446695189844	-0.24797548799199	-0.24612132702300552	-0.3578901502333925	-0.22465014300216474	-0.4073359878737873	0.4421177299507257	0.4706022778367504	0.4088633529719883	0.45055416235960527	0.5120010568717523	0.4167203600780602	0.5664067751041807	0.7163875381841275	0.6950971348577627	0.6134816044054865	0.6333976109135915	0.5791773087780616	0.5796060835021393	0.6058656382253825	0.6631406705573144	0.7760451673612044	0.7018601869921337	0.7213010647519364	1.0	0.7818347849868587	0.7693191984462131	0.5867816864521094	0.6216839489920317	0.6142788936221498	0.3998335890530336	0.2921369668707789	-0.026176117479638994	0.0649350348350492	-0.05199067357032601	-0.24176636644710311	-0.12432381067162346	-0.0328603677728282	-0.06260110971533994	-0.13306154423796301	0.3172538948968855	0.3495441081717509	0.20878547821129093	0.16382439241462748	0.19572986728842864	0.2921763677913698	0.22047596312073833	0.24391719317112515	0.02229165024961642	0.11175955240554208	0.07129017155624366	0.13272547756233458
FadP	-0.8380668517737367	-0.8568935387125634	-0.8351789960645434	-0.8400160384923817	-0.8480422377868735	-0.8845854327843472	-0.8724986209677793	-0.8160092893464546	-0.8288725310687848	-0.8159513468161739	-0.8496066861044541	-0.8324974157631495	-0.8298923196017263	-0.807844027979289	-0.823358719887267	-0.6811631151758439	-0.7510163119811246	-0.7592117034640362	-0.7132702300550222	-0.7232942877935948	-0.7298487468189551	-0.6101394792588919	-0.5753183362613625	-0.632639722617519	-0.5436075482893047	-0.7018856817054573	-0.6631684829718492	-0.29344415035391297	-0.381046303034798	-0.32890497888574194	-0.382121716396809	-0.4274072803630447	-0.5957326485298822	-0.5540256152337866	-0.564350974129819	-0.1918708947717296	-0.1767084934478587	-0.3192772480542898	-0.3537206057543886	-0.2792018764109006	-0.33996273136452343	-0.45937301546833786	0.48041310706388973	0.5661471925685229	0.5648515975914449	0.5186968956709976	0.5796964738493773	0.4944746003124261	0.5948148388502348	0.7326044935591083	0.7105075302112352	0.6641697298951008	0.668552502885538	0.6431736746225624	0.7198733608058183	0.6597892746058749	0.6969999675521831	0.7726149695685831	0.7593530832379213	0.6887373627341458	0.7818347849868587	1.0	0.8155295251957299	0.6036985875928819	0.6136322549842165	0.5962054595769731	0.3429966022500243	0.3340108746540831	0.02913813962759177	0.06417714653897678	-0.116742610009688	-0.1913262349870904	-0.1400841789079919	-0.036763376612540616	0.05362928832666608	-0.19950076715910092	0.30657856311795706	0.3529603997571049	0.24046845376881393	0.25540140267277306	0.25385086056245976	0.33837047063240794	0.251391779577344	0.23503112672726684	0.08109172997853809	0.04895216728240262	0.12004533423569168	0.18885556549591853
MerR	-0.8581798628847963	-0.8233309074727323	-0.795896278235395	-0.8289907338305575	-0.8218197662830099	-0.8401643713699005	-0.8474790363925444	-0.8059620545957698	-0.7989324668221072	-0.7612118796093282	-0.793856701169512	-0.8019107128785385	-0.7949877393605926	-0.7596358427856914	-0.7826552512156343	-0.660855417163041	-0.736078727674743	-0.7574432974398673	-0.7474771822315754	-0.6986061344915658	-0.6667771437577353	-0.5775016108023419	-0.5307443065669746	-0.547549958049608	-0.4756965850990354	-0.6178017994632204	-0.644436821782683	-0.2824211633933	-0.43499543412861386	-0.3670010336947402	-0.38907713773171215	-0.4757661161353723	-0.5287557189277388	-0.5396744093338464	-0.6248893297671637	-0.2504693344952742	-0.14482619558616983	-0.21275106498370655	-0.2521241731600929	-0.3746424945881677	-0.1751463628314892	-0.3836908001168121	0.4554630535249918	0.5703260078523718	0.46783262488932975	0.5669908358094108	0.5625987920141287	0.4687272575568648	0.5297476950461454	0.6756747987076498	0.655318428969411	0.5589345063991731	0.6331310752742999	0.6619424190311082	0.6661629529367592	0.5966504582095294	0.7119931766876342	0.7595292285299748	0.7281058355081096	0.7319022300921054	0.7693191984462131	0.8155295251957299	1.0	0.5959157469255694	0.5405319587820017	0.6196072887067691	0.3836259044828977	0.3814982547709879	-0.03482114299752933	0.05756010958091327	-0.10549017062916317	-0.14997149227510187	-0.1735633729042187	-0.06718320500994295	-0.005152249792565742	-0.19070972646490306	0.2718964821931016	0.3460188846294691	0.17428649568212265	0.21025953618163362	0.1855876067880833	0.3070351502565695	0.26545095512466915	0.3185865730933431	0.08342565509824736	0.0527462441651872	0.07809957771483932	0.18677195210702216
DasR	-0.6518187001404527	-0.6032860367772829	-0.6113191891754083	-0.6182861990163676	-0.6325400614654362	-0.6293879878181624	-0.6518673718658885	-0.5778029119598018	-0.5842994284548814	-0.5204606662927442	-0.5290894679021559	-0.5608303859899597	-0.576458645257288	-0.5055022226754615	-0.4942984550203726	-0.5859565848209112	-0.5094191377224414	-0.5217701674770895	-0.526305908747468	-0.4452790744028443	-0.4880151670367263	-0.518247261636019	-0.24184285058707372	-0.39792148555376833	-0.3253473075265029	-0.4667618469297412	-0.40223936291029105	-0.29499932786664873	-0.4548859459233953	-0.329890001900515	-0.4213650333053664	-0.4185443909312987	-0.40923186746457396	-0.5171185411461496	-0.5573260217585789	-0.06157900348118722	0.04616860812771461	-0.1480779303855264	-0.21777120580723217	-0.2350079497151545	-0.14148638814078643	-0.27282588037880506	0.18784273006661073	0.3337837399353825	0.26948375523221046	0.40385711835573007	0.400148796417761	0.3293152120001298	0.31508916196559605	0.45201199642146933	0.40886798837441074	0.35473807658611883	0.435850665875558	0.42544418743713236	0.5122328269928754	0.48175042066276985	0.5613124678418957	0.5102929110790754	0.5702773361269359	0.5562042543723433	0.5867816864521094	0.6036985875928819	0.5959157469255694	1.0	0.5019051503956315	0.47264649030505584	0.38422850679781767	0.36129485331269034	0.11445040351178087	-0.009138695875882464	-0.03314312732059834	-0.179364579035929	-0.25172321085055	-0.24703913670265285	-0.000507576565259513	-0.1975492627392447	0.17864377395923628	0.13592390523383288	0.016019950772026274	0.17603404239539056	0.16807273873481327	0.3427903268422248	0.3869077693980003	0.2246014712767289	0.00805632941023775	0.14366502727934324	0.06720406432084401	0.1475100935887749
FadR	-0.6470117878283603	-0.6423323490828856	-0.6104083325993946	-0.6945594281767572	-0.645340725255063	-0.6633260866542129	-0.7051652289193486	-0.5306794109330601	-0.6453754907732315	-0.6036128326480663	-0.6578447232896524	-0.5729867288428645	-0.6246691481520968	-0.6007272946400842	-0.5539746258071394	-0.5435681473687138	-0.48521306627234845	-0.5171811190788528	-0.5652363359925092	-0.45120311869874985	-0.5541530888004043	-0.4611066559743384	-0.31851935975821744	-0.4903073735346334	-0.42788472681255824	-0.46659729014374385	-0.47921949094010596	-0.197482049404119	-0.43140995035484003	-0.36905451696789054	-0.35553536580278217	-0.38382522678706354	-0.29102215258817693	-0.5898086042339765	-0.4541720939503363	-0.0498954716753735	-0.0007138519730590412	-0.19887730553327987	-0.1282731735355605	-0.14934107754564713	-0.26146682674256366	-0.3558320315578197	0.259179255647079	0.266153218591672	0.35827257093324555	0.36752019876605585	0.31792371054693114	0.33412907741585585	0.386251859955222	0.5252050006721334	0.5418762254845154	0.49145231793298133	0.48837672842567825	0.535159527374369	0.4564689358506659	0.488735972113419	0.5426990094145023	0.6013414854610603	0.529411628370517	0.46053650147637565	0.6216839489920317	0.6136322549842165	0.5405319587820017	0.5019051503956315	1.0	0.5598824461945664	0.4489225007068989	0.1997557142923363	0.10008529140457328	-0.0289967598537067	0.012341758949803227	-0.20438879901358636	-0.2418729807028197	-0.0508712238853016	-0.13758337930107403	-0.29695314998771616	0.08154368171472806	0.27689808140693734	0.088858346737372	0.05743958911792927	0.1415443306710672	0.3867501657156366	0.23768953001654838	0.2305533279871692	0.17761471462144987	0.12330865754110443	0.09649053682595454	0.2170619892365956
GlcC	-0.649992351586003	-0.5950860098919488	-0.5678669268672559	-0.6413496437693238	-0.617375342440354	-0.6071496446964043	-0.6268222925773301	-0.5562853739147364	-0.5683884096397829	-0.5382629292962069	-0.5721036846813856	-0.5619660595834627	-0.567927187098748	-0.5558102451664341	-0.5138853479564829	-0.5331778928387668	-0.5478188113901108	-0.5237633905187479	-0.5577455256778118	-0.4733580245769036	-0.46169998748441343	-0.4635611015570317	-0.3100551149348031	-0.3625093287473752	-0.3897423179793354	-0.4261116853859668	-0.45872869453161574	-0.3173326967380673	-0.40187780152133906	-0.3662593693071464	-0.3843513449620129	-0.43775349856997836	-0.29686507734168943	-0.450762755468616	-0.46239529784778266	-0.016200731466502263	-0.10135307396711646	-0.10415053932907185	-0.11828619901636761	-0.18843374387547454	-0.048433002211086956	-0.290088119000051	0.24260305658435738	0.34399553147206474	0.2802958313826015	0.42756256634419715	0.3335658760215268	0.330251563289467	0.3077327783211499	0.504280794137143	0.44721667261543313	0.41517677107138057	0.4554815951346816	0.4734994043507887	0.48105742800061185	0.42080183191103737	0.49399251846049014	0.5109719975339659	0.537822566066073	0.571063036837543	0.6142788936221498	0.5962054595769731	0.6196072887067691	0.47264649030505584	0.5598824461945664	1.0	0.3726631777537767	0.19138417751737116	0.027277025554973557	-0.05816271189583324	-0.09073104931604638	-0.1588366994080591	-0.1326304518126741	-0.04971237327968628	-0.04634011801734567	-0.19428593943383196	0.21155513115871155	0.2563841079863348	-0.007903361130296526	0.12650708521260273	0.25225859983034427	0.2016678177916016	0.2114021628787703	0.2828661620258563	0.022632352327667325	0.13372672448558623	0.011379912947142506	0.2258646184368496
FnrN_FixK	-0.4600683258317071	-0.48879855004612227	-0.45236892240799886	-0.5078523717036495	-0.49715154521139754	-0.4632435764910931	-0.47291070824313614	-0.42054456707659077	-0.4508438750110091	-0.37475374424630675	-0.43954508160625966	-0.42161070963375685	-0.4621496215193922	-0.3997478341082181	-0.3936360560142029	-0.412518367782099	-0.4108565760136466	-0.3054173948111305	-0.42106604984911766	-0.3604906109923933	-0.4296484974343048	-0.40134704794396725	-0.2207146863454951	-0.34515206437646884	-0.3480816387074644	-0.28825945274439	-0.35146780017707235	-0.12377683318577302	-0.40624666830450884	-0.16450116116830682	-0.26758092253779014	-0.27936643319689797	-0.10389095679341402	-0.3610955310085245	-0.4449175130138923	-0.0775456471253552	0.02260453991313256	-0.1395858731475773	-0.06364639296160496	-0.21474660572657614	-0.17093509973068313	-0.28723966421144853	0.20773555956260342	0.17868781028224964	0.21769703936847276	0.377449230754968	0.21339538592042867	0.21604915380728779	0.2887739824132832	0.46530401286787715	0.326202539273447	0.39835953108269095	0.3061335644854008	0.3273521190742174	0.3759543134737242	0.3242742118657031	0.37483254608748856	0.3553569028095174	0.35373451196165595	0.41963371050057713	0.3998335890530336	0.3429966022500243	0.3836259044828977	0.38422850679781767	0.4489225007068989	0.3726631777537767	1.0	0.5164788556118499	0.05899013122824258	-0.09449963148550741	-0.05441267133606204	-0.0433780958693929	-0.16673310743472194	-0.03177104820354979	-0.08219959115750634	-0.20657439125577687	0.12264579499469247	0.2733195507367972	0.07886441911454543	0.06681469051735726	0.050458673069702545	0.21407910777774172	0.2506223027752154	0.17745015783545248	0.04822672680328743	0.19072363267217043	0.08432028776578239	0.3032387556725737
HcpR	-0.413241490560003	-0.38279616744927714	-0.34414849975200595	-0.38053177336590477	-0.39339965049065734	-0.39571503400067676	-0.357442833899625	-0.43909312987006965	-0.41814111092054457	-0.3310094515855394	-0.3271991507942762	-0.337918518896218	-0.3631536496840973	-0.2853461023218731	-0.34590068186769635	-0.2713657286157298	-0.3774561838586017	-0.36165641470164234	-0.34527258483945283	-0.30857873926324914	-0.30879660317710483	-0.36748079784546495	-0.19521533761953544	-0.32479569463823	-0.30870157742744436	-0.2330796223074106	-0.2984063486471578	-0.06108765082440632	-0.27699542485780904	-0.16369460114679857	-0.1320394380038103	-0.1927863867501657	-0.13731916136299374	-0.21428538318554124	-0.35879637140698367	-0.26743258966027134	-0.06762588594128799	-0.14280052472755422	-0.057300527045255435	-0.21126078310488525	-0.23367758921990814	-0.3458635986483167	0.2692705267207773	0.2703158099670423	0.13060478095405853	0.33139187228539246	0.23676940263568982	0.13831345518261168	0.24476547181443556	0.3275537590795945	0.22277048731985669	0.2709508600989195	0.244206905822529	0.22805252838025133	0.35827952403687924	0.3700464930862973	0.3815932805206484	0.31652613671655905	0.3409477543792964	0.2978686419661523	0.2921369668707789	0.3340108746540831	0.3814982547709879	0.36129485331269034	0.1997557142923363	0.19138417751737116	0.5164788556118499	1.0	0.11730117600159458	0.006183626831563382	-0.11621185643231617	-0.04733904723938609	-0.1342551603617468	-0.05764818222694003	0.11462654880383441	0.06938502116061206	0.11617709091414771	0.1138547543004946	0.05302668601174611	0.045779234324227855	0.13677681927956575	0.1281387468653091	0.2067574896514641	0.15592798438796465	-0.06165085221873537	0.06621208820243729	0.0851685664090928	0.1487801938525293
CblR	-0.02775215430327584	0.03513866806346793	0.019127988096286578	-0.02598143057789562	-0.027246895439227557	-0.03861753758152514	-0.052479708525895674	-0.014613106136809268	-0.02519572986728843	0.0465232164130329	-0.0023362428209204983	0.04156101811978807	0.0052171454264801995	0.08224826288294218	0.04897534429451493	-0.1294691073605555	-0.03327291858842726	-0.04900779211147216	-0.01487037097125587	-0.03974162266897201	0.07979381730024893	-0.130308115199021	0.10130671994289184	0.03741696835410766	-0.02143410080146108	-0.0031381674400063043	-0.03276534202316774	0.08706212829866825	-0.15045589182824906	-0.11046859283088661	-0.08046363295029459	0.006823312365863043	0.01988124098993654	-0.18962040689562465	-0.06629089004361914	0.033456016984114476	0.08065600215082673	-0.08175922792737252	0.09764938743156987	0.033456016984114476	-0.04780258748163222	0.0021925453458241976	0.004236757814129633	0.10232650847583333	0.007316982723855172	0.05392131867928114	0.07175139409727856	0.03780634215759441	-0.07869290922491436	-0.15033537136526506	-0.060549944143400806	-0.10955773625487297	-0.026818120715149885	0.034633409199419644	0.0577895620008251	0.11086723743921828	-0.035504864854842375	-0.05962518136011978	0.002204133851880351	-0.0709610579842489	-0.026176117479638994	0.02913813962759177	-0.03482114299752933	0.11445040351178087	0.10008529140457328	0.027277025554973557	0.05899013122824258	0.11730117600159458	1.0	-0.025814556090687012	0.0890252212245806	-0.09446718366855018	-0.07147326995193087	-0.09760303340734526	0.07740426735147012	-0.08104305825310225	0.04727646930668286	0.023374016715261136	-0.18447047480427015	-0.014722038093737108	0.14208435505328396	0.018747885097644752	0.1930714639991471	0.12949923747630152	-0.18538828448391748	-0.04489155476032652	-0.1536265070852126	0.016386147563400715
CadR-PbrR	-0.11479574099225424	-0.0327166702977319	-0.025012631471601206	0.01906309246237212	-0.04509551246691482	-0.04514186649113943	-0.05539769435083507	-0.03894665115351989	-0.019118717291441656	-0.02126027321061878	-0.13832504368866783	-0.061286973128572154	-0.096585562575615	-0.044504498658051	-0.03553035956816591	-0.14827493498848102	-0.048606829801929256	0.04526470465533465	0.09455062091215449	0.058978542722186424	0.016900677232293923	0.1347163829027817	-0.06521547668160811	0.09341494731865146	0.08936360560142029	-0.04649772169970936	-0.06226736074092272	0.10334166160635236	0.1004422173911028	-0.1105195822575337	0.0714292336289175	-0.18514260815552702	-0.2538346366539811	-0.024182894437980634	0.04941802522585998	-0.1464509041352425	0.07164014443913948	0.05548113159443937	0.051568851949882026	-0.01778603909498403	-0.00972275658111259	0.003105719623049075	-0.10309830297917313	0.06840231584705027	0.1875599705188406	0.07064585061952153	0.015479926389809532	0.08513611859213557	-0.0446180660174013	-0.007379560656558399	0.10628977754703775	0.010566399822000546	0.018924030389698282	-0.029205352962717458	0.05156189884624834	-0.04572824489758078	-0.05291775405481827	0.06105983840987155	0.07491969165303086	-0.027302520268297093	0.0649350348350492	0.06417714653897678	0.05756010958091327	-0.009138695875882464	-0.0289967598537067	-0.05816271189583324	-0.09449963148550741	0.006183626831563382	-0.025814556090687012	1.0	0.029819543783693583	0.1322804789297783	0.11436696626817658	-0.04106734776179594	-0.06614719256852283	0.02125795550940755	0.0009595283014494903	0.05438254122031604	0.0672712776559697	-0.022669435547047017	0.014854147062777255	0.06451089551339399	-0.09138695875882465	-0.05178208046131525	-0.11265418507307712	0.012865559423541355	0.0950048903495557	0.03240609833542699
NikR	0.05998906045028299	0.08377331027993196	0.08993607780059426	0.0692366882830933	0.07034918486448401	0.06668489924952835	0.04572592719636955	0.10024289508693697	0.056774408870306076	0.02122318999123909	0.010566399822000546	0.024581539046312304	0.02817629362493105	0.05945135376927748	0.09254349166322874	0.021158294357324633	0.08890238306038539	0.046453685376695975	0.030396651385290015	0.05995429493211453	-0.034457263907366115	0.06744742294802324	0.01423532083937867	0.12413144147109131	0.020068974788046225	-0.008109636538096055	-0.08309422382504138	0.052945566469353035	0.11381535337990367	0.010879289485516684	0.11763492497601179	0.08880967501193616	0.08300615117901461	0.14044342259573264	0.07954118786822478	0.09113896472922296	-0.026866792440585728	0.059808279755807	0.024713648015352453	0.030920451859028142	0.09383445123788421	0.08687439450055856	-0.03326364778358233	-0.0628097028243507	-0.04902865142237323	-0.20382327991804608	-0.029469570900797753	-0.05395144879502714	0.026421793808029444	-0.03405398389661198	-0.05498514353523601	-0.02725848394528371	-0.09757985639523295	-0.05065335997144592	-0.1631754360754829	-0.08437127719242946	-0.058002790512258325	-0.08312898934320984	-0.08557879952348063	-0.03660809063138817	-0.05199067357032601	-0.116742610009688	-0.10549017062916317	-0.03314312732059834	0.012341758949803227	-0.09073104931604638	-0.05441267133606204	-0.11621185643231617	0.0890252212245806	0.029819543783693583	1.0	0.05178671586373771	0.05351803866852701	-0.02387927557930942	-0.08002790512258322	0.023170059008672837	-0.0498954716753735	-0.05274392646397597	0.1549429613731916	-0.06611706245277683	-0.11317103244318155	0.08578275723006892	-0.18535815436817146	-0.038286106308319155	0.03491153334476733	-0.006654120177443205	-0.05792167096986525	-0.1385359544988898
NagQ	0.13993121062805067	0.09988828680161868	0.0886613421344174	0.09607566830914425	0.09961248035748224	0.11468217363290394	0.11202377034362238	0.08199331574970681	0.10448197060227783	0.144265311893052	0.034329790340748435	0.028009419137722442	0.044979627406353286	0.030572796677343545	0.04075214039706857	0.12320667868781028	-0.015326958109868309	0.2332511321970417	0.18091975654866477	0.13505244957841014	0.02257672749859779	0.1970347330703515	-0.09219120107912168	0.10571498764665255	-0.02943248768141806	0.03400299446996491	0.039625737608410476	0.04581631754360755	0.35548669407734634	0.14972118054428896	0.16837867529469572	0.10377970713527494	0.030081444020562644	0.25056204254372344	0.2725894748552596	-0.08251016311981124	-0.041359378114411004	-0.10907333670172575	0.006878937194932578	0.023063444752956228	0.17298626530262226	0.16741219388961254	-0.05471629019473326	0.08679095725695427	0.07590471466780388	0.07377706495589414	-0.12007778205264891	0.04723475068488071	0.006097871886747848	0.012763580570247205	-0.04808998243182482	0.01951967960098456	-0.27026250283918396	-0.1968469992722418	-0.07862106048736621	-0.09173693164172048	-0.12253454533655339	-0.2098585738720907	-0.03181044912414071	-0.19556531050243126	-0.24176636644710311	-0.1913262349870904	-0.14997149227510187	-0.179364579035929	-0.20438879901358636	-0.1588366994080591	-0.0433780958693929	-0.04733904723938609	-0.09446718366855018	0.1322804789297783	0.05178671586373771	1.0	0.1969072595037338	0.04474322188280776	0.016240132387093185	0.0480204513954879	0.029165952042126537	-0.04334101265001321	0.1578238639787513	0.2172589938395502	-0.088918606968864	-0.16780156769309928	-0.13479054934154108	-0.05913614640455011	-0.10495014624694643	0.14208899045570642	0.20573074801488891	0.13325854884091762
NarP	0.1404318340896765	0.01544052546921861	0.001972363730757286	0.1120562181605796	0.07788634920340609	0.04113919649934409	0.06725273604627986	-0.006417714653897678	0.01061507154743639	0.01068692028498454	-0.04307911241314415	-0.08100829273493379	-0.0564661546092124	-0.09909099758495533	-0.07513292016446407	0.023448183154020516	0.06201936671132104	0.09189685302529539	0.06376691342458896	-0.02864215156838841	0.026287367137778066	0.11662904265033769	-0.33538295377113164	0.02626882552808822	-0.14113409755667938	-0.13187488121781293	-0.08573408550463309	-0.010988221442444527	0.3504920479671443	0.21183557300527045	0.31342041709351	0.24016715261135396	-0.010663743272872235	0.28379324251034854	0.3446282639027307	-0.07454885945923395	-0.08269789691792093	-0.3025017266874024	-0.18355498282583402	0.10692714538012618	0.0541600419040379	0.009595283014494903	0.18844069697910823	0.15775665064362562	0.293977221632496	0.047445661495102695	-0.052449578410149675	0.05201848598486077	0.15165877875687778	0.07062267360740923	0.09869930608025736	0.16743073549930237	-0.11289754370025634	-0.09163958819084879	0.037815612962439335	0.014443913948389429	-0.15037940768827845	-0.11118244480394565	0.010137625097922875	-0.12761494639157098	-0.12432381067162346	-0.1400841789079919	-0.1735633729042187	-0.25172321085055	-0.2418729807028197	-0.1326304518126741	-0.16673310743472194	-0.1342551603617468	-0.07147326995193087	0.11436696626817658	0.05351803866852701	0.1969072595037338	1.0	0.04502598143057789	-0.015748779730312287	0.18100782919469155	0.19725491468541842	0.2113094548303211	0.1912126676277401	0.1725435843712772	-0.03285805007161697	-0.14943378559409634	-0.2763557393235094	-0.12176970393684727	-0.08427161604034654	0.19694202502190228	0.03028076632472848	0.11865239580774205
SdaR	0.04309533632162276	-0.009354242088526915	-0.024060056273785407	-0.0221085518539292	0.008814217706310173	0.03885162540385943	0.025881769425812703	-0.02261381071797748	0.0022064515530915815	-0.03393809883605045	-0.047269516203049165	-0.029499701016543752	-0.03440627448071904	-0.05173340873587941	-0.03970453944959232	0.022597586809498867	0.03505059541744116	-0.01557958754189245	-0.019786215240276083	-0.007660002503117308	-0.0883136869527328	-0.01252949274791291	-0.12149389749271083	-0.1574136308643635	-0.1191553369705791	-0.09976776633863468	-0.05593308333062935	0.17962647927279807	0.06589456313649869	0.26338588334546265	0.03229948407971038	0.07168881616457533	0.12859996940634402	0.04026542314271014	0.06623294751333837	0.0020442124683054358	-0.1989931905938414	-0.10515410395353472	-0.20062253454533654	0.06135650416490908	-0.11284887197482049	-0.10505907820387426	0.21012047410895976	0.06457347344609722	0.14012589752979404	-0.06423972447168001	-0.00702958777366257	-0.05558311044773352	0.171637363197686	0.10935841395070713	0.11400540487922459	0.14856232993867363	0.09579986186500782	-0.045165043503251734	-0.010916372704896376	0.00947244485029968	0.0422285160686225	0.0017753591278026801	-0.05301741520690119	0.04977495121238951	-0.0328603677728282	-0.036763376612540616	-0.06718320500994295	-0.24703913670265285	-0.0508712238853016	-0.04971237327968628	-0.03177104820354979	-0.05764818222694003	-0.09760303340734526	-0.04106734776179594	-0.02387927557930942	0.04474322188280776	0.04502598143057789	1.0	-0.011101788801794828	0.08898582030398969	0.11163439654013563	0.17207309102539736	0.2285276571285536	0.04508392396085866	0.010793534540701151	-0.048671725435843714	-0.23885069832337494	0.0323991452317933	-0.03587106164621682	0.033194116747245414	0.01078889913827869	-0.133513495974153
