	MetJ	HypR	VanR	LiuQ	NarP	PhsR	ZntR	NmlR	PrpR	LtbR	GntR	PdxR	PhnR	TtrR	FnrN_FixK	HcpR	CsoR	FadR	FadP	AcnR	FixJ	GguR	CblR	PaaR	HrcA	LiuR	BioQ	FruR	CueR	PurR	RbsR	DasR	NtrC	NnrR	MerR	NifA	NadQ	RbkR	XylR	ThiR	BirA	Phr	MetR	FUR	SahR_SamR	NsrR	ArgR	CzrA	KdgR	MntR	NagC	NrtR	HutC	IscR	PhnF	AraR	Zur	ModE	AgaR	NagR	LldR	GulR	NikR	SiaR	Irr	TyrR	NorR	SoxR	HexR	PhrR	LexA	PsrA	HisR	NrdR	PdhR	CcpA	QorR	ExuR_UxuR	Rex	FabR	SdaR	NagQ	AmtR	GlcC	RutR	CadR-PbrR	NiaR	TrpR
AgaR	-0.08401435120589994	0.06601508359948269	-0.13242185870366335	-0.16398894920062485	-0.237856404503757	-0.11204231195331223	-0.04487764855305913	-0.23872090705554602	-0.20095396581854252	0.08079274652228934	0.207248842308245	0.12798114318294543	0.07618052111194033	-0.19087891865332288	-0.03270508179167574	-0.04771683253681668	-0.03472379954665764	-0.005200921518001585	-0.03365533928828031	-0.03534726117247869	0.03655941890595232	-0.12530419828397402	-0.006306464995758607	0.003909961943346111	0.06120817128739031	-0.09631902693632348	-0.0872011903713421	-0.0242408369682614	-0.2227496280089556	-0.20836365659084694	-0.24685603830696562	-0.21336757350589391	-0.1323940462891286	-0.0020789779864738957	-0.07399956427217229	-0.04419856209816855	0.1263912001520412	0.12072673839179349	0.21235010267416365	0.17198965378179307	0.11221382184294329	0.08654296322735258	0.30356555154335724	0.2667001960775225	0.24627661300415796	0.25999276877222094	0.22441837288104166	0.32766964414015604	0.16580139154780724	0.17137082755839447	0.12977967932286041	0.20427291395302483	0.18998892138821033	0.2882246872262215	0.3309607798601036	0.28151262451849757	0.2815752024512008	0.2976415072474517	1.0	0.3061103874732885	0.08447093834451237	0.1577242028266684	0.1593651352842197	0.177867344053474	0.045654078458821405	0.12977967932286041	0.1519415383046479	0.07913327245504818	0.030538031159175083	-0.17597146446268733	-0.027814732235979068	0.15782849938117377	0.03952839415753879	0.12785366961632774	0.0962147303818181	-0.018061845539120477	-0.05303595681659103	-0.03919928058554403	-0.02051165571939128	0.15007578882960723	0.003807983090051963	-0.008788722992986636	0.29012288451821944	0.19592455419017202	0.14540793859018872	0.09113201162558927	0.04670631480872012	0.1292187956297426
NagR	0.004273841033509324	-0.033636797678590465	-0.12176738623563604	-0.19679600984559475	-0.23983340363693675	-0.15767553110123256	-0.02146423091720708	-0.14151883595774367	-0.07927233452772202	-0.11288131979177772	0.09785334513815817	0.04220997445893265	-0.03660577293017693	-0.13459122703737525	-0.039424097603033406	0.059293750086913795	-0.08389383074291594	-0.12142900185879638	-0.12680143326642904	-0.017044374707390224	-0.12381623410636394	-0.10451673612044629	-0.0643671980382977	-0.19161826533970547	-0.2312393675456935	-0.11422095109186904	-0.16345819562325303	-0.07250001158850605	-0.25939480185972347	-0.307160306121976	-0.319831178643774	-0.27387116362507014	-0.15234481831540206	-0.06080257357542495	-0.13795652919608214	-0.1370062716994776	0.1096133610839425	0.21871914560262548	0.2331908719655497	0.22750323319318966	0.19078389290366243	0.121234314957053	0.1932545623948343	0.2510163119811246	0.27417710018495256	0.293775581627119	0.250105455405111	0.35504169544479003	0.3084721250075325	0.2468166373863747	0.2793617977944755	0.23696640723864443	0.26701772114346106	0.26377062174652693	0.405423884374522	0.2007685497216441	0.2777649016599376	0.2105701081439385	0.3061103874732885	1.0	0.23765476449837994	0.1653308982019274	0.10510774992931012	0.17142181698504155	0.02604169080938762	0.05530498630238584	0.0010661425571661003	-0.10507993751477535	-0.021848969318271367	0.07377938265710537	0.06235079798452703	0.08739355957187424	0.017192707584908984	0.13556929694851458	0.12697989625969378	-0.1319629538638397	0.1114049441202238	-0.022650893937357173	-0.09034399321377086	0.19872433725333866	-0.0074328677844167045	-0.035534994970588374	0.029972512063634806	0.10240994571943764	0.09982570886891545	0.10890414451330592	0.1677274012543399	0.07227751227222791
LldR	-0.16038492381716118	-0.17191085194061123	-0.11194496850244054	-0.01991137110568254	-0.179485099498913	-0.18037277906281435	-0.058934506399173046	-0.09685441591611776	-0.1585794345736125	-0.06340535203563698	-0.09879896723234027	0.028897098701623783	-0.0666964877555845	-0.15447710342973425	0.027775331315388146	-0.05263499450704813	-0.06426985458742601	-0.053443872229767625	-0.17433748510876973	-0.11964900732857123	-0.1282360903161808	-0.14407989579615355	-0.2069707181628973	-0.08460768271597499	-0.1661096458089009	-0.04958953511549105	-0.23253728022398265	-0.23634294561282337	-0.2017976090594305	-0.21394468110749035	-0.10664670353356727	-0.1158966490675888	-0.056633029096421005	-0.01646958480700502	-0.06818908733561704	-0.13448461278165863	0.1106261965132503	0.17402923084767605	0.17776304749896862	0.2133142663780356	0.2755793094177471	0.11323361037588478	0.24690239233119024	0.3162966842966472	0.2899745516407007	0.28085439737450807	0.21492738642105214	0.1985783220770311	0.34030806884499676	0.27879627869893525	0.3471985945459855	0.30177396850707594	0.11490235524797085	0.34543482392423897	0.19540538911885635	0.30965647032647137	0.31135998071672594	0.049285916256819835	0.08447093834451237	0.23765476449837994	1.0	0.10239603951217024	0.3566478623841729	0.15815761295316852	0.06662232131682512	0.10980573028447464	-0.04099086362182533	-0.0651992527731295	0.056605216681886235	0.04358668897840366	0.16298074917373953	0.16471902508216252	0.03537970898943592	0.05518678354061308	0.18890887262377684	-0.026148305065104228	-0.030285401727150944	-0.034155962749906135	-0.02744390004218216	0.04547329776434541	0.031291284052825045	0.02267638865068071	0.161126588204755	0.26672800849205724	-0.00958832991086121	0.08267703760701986	0.04509319476570359	-0.060698277020919573
GulR	-0.17726010633613157	-0.0638387621621371	-0.1272000778747607	-0.06493735253626043	-0.03985750772953354	-0.16065609485887516	-0.03910889023830604	-0.14962383709341726	-0.16073721440126826	-0.0661750049830576	-0.16379426229888147	-0.013672119445049622	-0.10338801563057697	-0.20342231760850318	-0.049608076725180895	-0.06900955356439269	-0.05469543088383218	-0.06427448998984847	-0.13037996393656914	-0.23014077717157014	-0.10686920284984541	-0.31086862805994503	-0.13745822343566758	-0.06998067037189834	-0.2484506167402923	-0.2589312616174773	-0.2250163397935392	-0.22732013479750243	-0.2571605378920971	-0.1798327546805976	-0.08858485799444679	-0.12758249857461376	-0.2420143604767048	-0.3543811505995893	-0.2494773583768675	-0.23198334963449851	0.09714876396994405	0.1537933815724212	0.21223653531481335	0.29859176474405624	0.2827363707580274	0.2685149561259161	0.35636046743398025	0.384573844278291	0.38245778307243744	0.3551830752186751	0.39679276506389904	0.3452934441503539	0.3657077564188735	0.3267981884847333	0.3089472537558348	0.3604790224863372	0.26221312653257994	0.28334129077415854	0.319077925750124	0.32868479727067507	0.3006753781329526	0.1742980841881788	0.1577242028266684	0.1653308982019274	0.10239603951217024	1.0	0.27465918203688855	0.18911283033036513	0.1577311559303021	0.11989931905938414	-0.00046585794345736125	0.0025077527105515666	0.1027784602120233	0.17973772893093715	0.10238213330490287	0.14275880610575206	0.02494541813647552	0.15091479666807273	0.2125957790025541	0.16364824712257395	0.2032786201334069	0.09515090552586322	0.04312546643736876	-0.07758041264352365	-0.06782752594666507	0.043607548289304736	0.08794517246014713	-0.015282921786854926	0.025828462297954397	0.08960001112496581	0.009094659552869082	0.13819988782326137
NikR	-0.14857391844472978	-0.17013781051401977	-0.16076039141338055	-0.1551005650555553	-0.2606486782149992	-0.12214517153306664	-0.09879201412870658	-0.20539236363804925	-0.1566418363610237	-0.24620708196782104	-0.10341582804511174	-0.10478327175973783	-0.23424079061423717	-0.14509504892667258	-0.06829338389012242	-0.006688885695611665	-0.034663539315165644	-0.12740171788013777	-0.1881880675470841	-0.3210665133893599	-0.07573320477817282	-0.16748404262716068	-0.0999045107100973	-0.20114401731786344	-0.0787485340539839	-0.10638712099790944	-0.13584742109386228	-0.21085750309413112	-0.35726437090636026	-0.18083400160384924	-0.1632055661912289	-0.1765369835582276	-0.17587643871302688	-0.26938872948255005	-0.17894043971427379	-0.23408782233429595	0.23596052491297032	0.18339506144225912	0.3595449888982112	0.3480097899699162	0.34989408105464676	0.3052273433118096	0.46997881621092935	0.42223648896078914	0.4477103429734252	0.3283649545035252	0.3525663905511957	0.38239984054215664	0.41050428542953954	0.371993362103731	0.4570367726474174	0.4559799008950962	0.17936689673714024	0.3124701595969054	0.3565829667502584	0.4093639764336141	0.26631082227403574	0.16093421900422286	0.1593651352842197	0.10510774992931012	0.3566478623841729	0.27465918203688855	1.0	0.3543741974959556	0.03066086932337031	0.12976577311559304	0.14932948903959098	0.14402658866829524	0.09238588798086506	0.11782729417654393	0.22026505231051632	0.28950405829482084	0.1500804242320297	0.2074087636918199	0.21564587379653363	0.15614121289939786	0.013862170944370535	0.04465514923678099	-0.016580834465144093	-0.0033560313538619855	0.006484927989023367	0.015741826626678595	0.21231997255841767	0.07423133439329535	-0.0033768906647630615	0.04317877356522706	0.013440349323926556	0.04405254692186102
SiaR	-0.1513505244957841	-0.08412096546161656	-0.17411962119491403	-0.039368472773963874	0.02236349898716457	-0.16295525446041598	-0.09155151554482202	-0.14196383459029996	-0.09576046094441688	-0.10409259679879108	-0.12493568379138835	-0.026495960246788824	-0.07987493684264199	-0.10102859579754417	-0.06839536274341657	0.0952018949525103	0.007497763418331162	-0.08430174615609254	-0.3411563474883072	-0.23929106155350877	-0.10885083738544762	-0.2907625700525191	-0.2705892987099675	-0.25462033736458833	-0.03823511688167208	-0.1258025040443886	-0.1329920132016261	-0.2448813568749971	-0.29965327189879987	-0.26334648242487174	-0.13190964673598138	-0.1025049714690981	-0.09182036888532479	-0.21014365112107208	-0.2251461310613681	-0.21668652164037622	0.2924823043512523	0.356126379611646	0.3843768396753364	0.2994655381006902	0.3741140587120071	0.22072859255276248	0.42612559159323415	0.40856900491816195	0.38983270832657335	0.4139924257524417	0.47333716526600256	0.4826450533303049	0.3903843212148463	0.4058016696719526	0.42820688728091927	0.4166971830659479	0.2721838771432942	0.251843731313534	0.30038334778033754	0.37638540589901315	0.3033059690076994	0.1343385976053511	0.177867344053474	0.17142181698504155	0.15815761295316852	0.18911283033036513	0.3543741974959556	1.0	0.04456012348712053	0.1855574766723373	0.1131293138213794	0.060084086199943446	0.19224172696552652	0.11957947629223431	0.24499028883192495	0.21234314957052997	-0.028957358933115778	0.17130361422326879	0.23633599250918969	0.10681126031956464	0.19437632978106995	-0.031103550254715364	0.005638967046924179	0.022164176682998735	0.04189708479541651	0.0070179992676064175	0.17706078403196573	-0.0006095554185536617	0.0876253296929973	0.0075232581316547	0.010251192457273179	0.0884272543120831
Irr	-0.11471925685228362	0.0370345476542546	-0.0600354144745076	0.03709249018453537	-0.010005516128882728	-0.08778061567414976	0.01792510116765787	-0.10495941705179135	0.021999619897001357	0.02730020256708586	-0.012077541011722932	0.026352262771692524	0.03906948931771512	0.21899726974797318	-0.17362826853813315	-0.15320700316597985	-0.07334597253060525	0.006190579935197074	-0.214463846178806	-0.14368588659024434	-0.06518998196828457	-0.09980716725922562	-0.09343117122713009	-0.01635833514886595	-0.07173053478637748	-0.09693090005608837	0.02133212194816693	-0.11047786363573153	-0.026025466900909	-0.05571058401435121	-0.009375101399427991	-0.1101580208685817	-0.17029077879396098	-0.158252638702829	-0.07924220441197602	-0.17771205807232154	0.150314512054364	0.24304110211327998	0.013403266104546866	0.22364889607891308	0.21632959565384668	0.20728360782641345	0.12983530415192995	0.17265715173062748	0.2565324408638536	0.1641349643769324	0.20844709383445123	0.1740941264815905	0.1500271171041714	0.20642374067704689	0.19888889403933602	0.2171848274007908	0.1404851412175348	0.09934826241940194	0.084336511674261	0.10833862541776565	0.14138209158628107	0.13819061701841645	0.045654078458821405	0.02604169080938762	0.06662232131682512	0.1577311559303021	0.03066086932337031	0.04456012348712053	1.0	0.011658037092490185	0.11320811566256124	0.06320602973147114	0.02143178310024985	0.1527179682104102	-0.03854337114276576	-0.08998011412360764	-0.045596135928540636	0.11531722376478114	0.0595510149213604	0.11241082644589791	-0.008893019547492016	-0.04551965178857002	0.04721852677640209	0.04388335473344118	0.021818839202525368	0.13062332256374837	0.008967185986251396	-0.07065743912557769	0.1154052964108079	0.06418873504503293	-0.002384914546356342	-0.10788667368157566
TyrR	-0.1597730506973963	-0.01135441823381897	-0.10381910805586587	0.013356912080322253	0.11290681450510126	-0.01728773333456944	0.024899064112250905	-0.05968775929282301	-0.14565361491857914	-0.04916076039141338	0.013349958976688562	-0.00496915139687852	-0.04195966272811974	0.09068469529182176	0.014972349824550018	-0.04161200754643515	0.06013044022416806	0.041788152838488676	-0.19527096244860498	-0.018237990831174007	-0.14039243316908556	-0.10346218206933636	-0.0763219008858254	-0.026641975423096355	0.13508953279778985	-0.07185569065178393	-0.10787276747430828	-0.2670524866616295	-0.08810045844129959	-0.023299850276501756	0.04017735049668337	-0.1497234982455002	0.06881950206507179	0.024750731234732145	-0.07300758815376557	-0.07548057534614867	0.18786127167630057	0.13666556962142667	0.1327277952635458	0.13779660781250724	0.31919381081068554	0.13295956538466888	0.16589641729746768	0.12623359646967752	0.23626646147285277	0.2796260157325558	0.28576097083868335	0.22486568921480918	0.23932814477288847	0.2591074069095308	0.24544224056811492	0.21628092392841083	0.21183557300527045	0.1924155545563688	0.20634030343344256	0.13801215402515168	0.12331097524231566	0.16311749354520214	0.12977967932286041	0.05530498630238584	0.10980573028447464	0.11989931905938414	0.12976577311559304	0.1855574766723373	0.011658037092490185	1.0	0.11933379996384386	-0.04518126741173035	0.030083761721773877	0.08657541104430981	0.03416986895717352	0.21187265622465015	0.058946094905229195	0.13721486480848835	0.03675178810648447	-0.01224673320014277	0.07883428899879943	-0.054111370178602056	0.16185434638508142	-0.02963876308921759	-0.13709202664429312	0.13609773282467516	0.053909730173224986	-0.03693256880096046	-0.09303020891758718	-0.049575628908223666	0.013927066578284995	0.015150812817814779
NorR	-0.033136174216964645	0.09401059652993775	0.020852357797442184	0.022405217608966722	0.03340966295988986	0.06576013646624732	0.008672837932425103	0.03350932411197278	-0.0933639578920044	-0.11497883938794147	-0.15773579133272456	-0.17016098752613207	-0.10471374072340091	-0.02349917258066759	-0.047962508865207136	-0.09475457861874279	-0.07327412379305709	0.060992625074745864	-0.2941209191075923	-0.2581687379189824	-0.16311749354520214	0.01323870931854949	0.09084461667539667	-0.08024345133522767	-0.0329739351321785	-0.14805011797099166	-0.007912631935141448	-0.0030014230685436955	-0.13301055481131593	0.02449114869907431	-0.10517959866685826	-0.05069507859324807	-0.19654106271235938	0.0052913118652395804	-0.10261853882844839	-0.12900324941709815	0.24909493767701443	0.17251113655431996	0.26729584528880873	0.09442082964432558	0.2535541948074222	0.23558505731675095	0.2110359660873959	0.14455734224566705	0.11293694462084726	0.10268343446236285	0.10077828406673126	0.23719585965855625	0.19867334782669158	0.19003527541243492	0.23412490555367566	0.18549489873963407	0.07896408026662835	0.10812771460754365	0.1900422285160686	0.05370577246663669	0.06333118559687759	0.11370178602055338	0.1519415383046479	0.0010661425571661003	-0.04099086362182533	-0.00046585794345736125	0.14932948903959098	0.1131293138213794	0.11320811566256124	0.11933379996384386	1.0	0.20803222531764096	0.11288827289541141	0.10602555960895745	0.04288442551140077	0.24823507052764784	0.03031553184289694	0.10219439950679318	0.024889793307405983	0.16747245412110454	-0.10596761707867669	0.023438912349175594	0.1669022996231418	0.016666589409959624	0.172983947601411	0.03168992866115672	0.036355461199364024	-0.027031349226583106	-0.01114814282601944	0.032820966852237274	0.06806161376899936	0.0846841668559456
SoxR	-0.136809267096523	-0.026866792440585728	0.02978246056431389	0.05424811455006466	-0.05263962990947059	0.08340943118976873	-0.10628745984582652	-0.051100676305213436	-0.1107328107689669	-0.10911969072595037	-0.029325873425701452	0.03788746169998748	-0.22390384321214846	0.03856423045366684	0.17295613518687625	0.1504188086088694	-0.02061595227389666	0.02012459961711576	-0.0470980063134181	-0.2360810453759543	-0.22393860873031693	-0.1716443163013197	0.05359220510728639	-0.07573320477817282	-0.011954702847527709	-0.06936879725213345	0.04521371522868758	0.07430086542963227	-0.006980916048226727	0.10766417436529753	0.18159884300355536	-0.06344243525501667	-0.07063426211346538	-0.10167523443547752	-0.10273674159022116	-0.03939164978607618	0.058591486619910906	0.06601508359948269	0.053471684644302395	0.11699755714292337	0.0854327843471731	0.09498403103865462	0.2731596293532223	0.1316083455785214	0.12700770867422856	-0.024321956510654472	0.016103388015630576	0.07020780509059894	0.13787077425126662	0.05860539282717829	0.14020238166976465	0.10283176733988161	-0.042439426878844486	0.14009808511525929	0.10244702893881732	0.09293286546671549	0.11612146608507817	0.003733816651292582	0.07913327245504818	-0.10507993751477535	-0.0651992527731295	0.0025077527105515666	0.14402658866829524	0.060084086199943446	0.06320602973147114	-0.04518126741173035	0.20803222531764096	1.0	0.2120511192179149	0.0009409866917596451	0.17430735499302372	0.0874445489985213	0.026558538179492053	0.093560962494959	0.08270021461913216	0.2161488149593707	0.06642068131144806	0.058795444326499205	-0.012999986093792732	0.0004195039192327482	0.11507850054002439	0.05188174161339817	0.2029610950674683	-0.061636946011467984	0.0030848603121479993	0.13228743203341198	-0.10024289508693697	0.11248499288465728
HexR	-0.05175426804678048	-0.012346394352225688	0.1017192707584909	0.10668378675294696	0.058797762027710435	0.19377604516736122	0.027995512930455057	-0.05775479648265664	-0.01852306808015538	-0.08300615117901461	-0.13171032443181555	-0.15002943480538264	-0.09928336678548748	-0.07988420764748691	-0.055286444692695995	0.024646434680226766	0.04869490244795602	-0.020182542147396527	-0.3920414775808762	-0.1312838674089491	-0.12753846225160037	-0.05589600011124966	-0.06383180905850341	-0.005356207499154039	0.0213298042469557	0.05427592696459943	-0.12441420101886146	-0.14504637720123673	-0.05551126171018537	0.11980661101093491	0.07696622182254752	-0.15938831229633202	-0.057590239696659266	-0.1403877977666631	-0.13947694119064946	-0.029441758486262987	0.21822315754342214	0.21801919983683382	0.13230597364310182	0.2549216385220483	0.17991387422299066	0.26293624931048387	0.16067695416977626	0.18258386601832838	0.2172381345286491	0.26600488571415326	0.20826631313997523	0.20330875024915288	0.10225234203707395	0.312727424431352	0.22495376186083596	0.257058559038803	0.11976257468792154	0.06030658551622159	0.05000672133351257	0.10711256147702462	0.09123862588130588	-0.02154766816081138	0.030538031159175083	-0.021848969318271367	0.056605216681886235	0.1027784602120233	0.09238588798086506	0.19224172696552652	0.02143178310024985	0.030083761721773877	0.11288827289541141	0.2120511192179149	1.0	0.30941774710171466	0.19023228001538953	0.2734817898215834	0.2161951689835953	0.1095229707367045	0.228149871831123	0.13918259313682319	0.08305018750202799	0.10827141208263995	0.06700474201667818	-0.07790025541067348	0.12206636969188481	-0.04465283153556976	-0.10037500405597712	-0.1479180090019515	-0.09179023876957879	-0.09630975613147856	-0.06664781603014866	0.054846081462562174
PhrR	0.0083020057386282	-0.03206076085495362	0.1149208968576607	0.1272302079905067	0.02937918055355976	0.010160802110035182	-0.03558598439723545	0.04926737464712999	0.12815497077378774	-0.05608141620814811	-0.2234078551529451	-0.25809225377901185	0.030246000806560022	0.014536621996838656	-0.24253352554802046	-0.07707283607826414	-0.1046465273882752	-0.1700960918922176	-0.3277785760970839	-0.1696186454427041	-0.20391135256407286	-0.00848510413431542	-0.11658964172974677	-0.09968896449745285	-0.048757480380659246	-0.021554621264445073	-0.13470479439672556	-0.14427458269789692	-0.07259271963695528	-0.15319309695871247	-0.12110684139043532	-0.31725853029930795	-0.15226833417543145	-0.251150738651376	-0.3121433637261219	-0.1806578563117957	0.2537396109043207	0.27506709745006513	0.16265395330295598	0.27731758532617007	0.28341545721291794	0.3319087196554969	0.18547172172752177	0.2730367911890271	0.2915482707631263	0.3396938780240207	0.3319643444845664	0.24511312699612017	0.25359359572801315	0.3864303229484868	0.3321428074778312	0.27327783211499507	0.20235385735012584	0.04699602746012395	0.12962207564049674	0.18852645192392378	0.22997622038557278	0.04310460712646769	-0.17597146446268733	0.07377938265710537	0.04358668897840366	0.17973772893093715	0.11782729417654393	0.11957947629223431	0.1527179682104102	0.08657541104430981	0.10602555960895745	0.0009409866917596451	0.30941774710171466	1.0	0.1374674942405125	0.18974324505981988	0.16391478276186547	0.06658523809744543	0.05071825560536038	0.0833769833728115	0.14336372612188328	0.12395297847782655	0.14179927780430257	-0.1537539806518303	4.635402422461306e-06	0.025800649883419628	-0.152082918078533	-0.18441716767641184	-0.12849799055304986	0.0688287728699167	0.12245342579416033	0.10962263188878743
LexA	-0.09938534563878162	-0.19497429669356744	-0.10352012459961711	0.036503794076882784	-0.0408378953418841	0.08807032832555359	-0.0675888027219083	-0.013329099665787485	-0.09786029824179186	-0.2606069595931971	-0.08442226661907654	-0.05593308333062935	-0.0877922041802059	-0.04687782469835119	0.14161617940861537	0.029219259169984843	-0.057831280622627254	-0.002155462126444507	-0.15268783809466419	-0.30326888578831973	-0.22792273711242242	-0.08022954512796028	-0.18025921170346404	-0.006508105001135673	0.025726483444660248	0.020576551353305737	-0.08168737918982437	-0.10987989672323403	-0.10463957428464152	-0.10609509064529438	0.0345916905776175	-0.08838321798906972	-0.09962870426596085	-0.12220774946576987	-0.17664128011273297	-0.15390463123056028	0.15792584283204547	0.1444321863802606	0.20951555409282857	0.23757364495598685	0.2962995582461491	0.22351910481108417	0.31077128460907333	0.3064580426549731	0.17675252977087205	0.20893844649123214	0.24499724193555864	0.20976354812243025	0.349595097598398	0.25492395622325953	0.3419814491195053	0.3397193727373442	0.14628171194682266	0.19078389290366243	0.15352452823191845	0.2351191993732936	0.27720633566803105	-0.0019885876392359003	-0.027814732235979068	0.06235079798452703	0.16298074917373953	0.10238213330490287	0.22026505231051632	0.24499028883192495	-0.03854337114276576	0.03416986895717352	0.04288442551140077	0.17430735499302372	0.19023228001538953	0.1374674942405125	1.0	0.22114114336836152	0.04818964358390774	0.10739995642721722	0.2079232933607131	0.11858750017382759	0.10666756284446834	0.11767896129902518	0.07693377400559029	-0.031490606356990886	0.13004157955972948	-0.13771085286769172	0.022419123816234107	0.008494374939160344	0.03407716090872429	0.07853298784133944	0.0048764433484292935	-0.002069707181628973
PsrA	-0.11904640501365125	0.02034478123218267	0.04310460712646769	0.06362321594949266	0.13246125962425429	0.07298904654407573	0.08153672861109437	-0.037025276849409684	0.09180878037926862	-0.23817856497211806	-0.10351780689840588	-0.19127524556044334	-0.021128164241578633	-0.11288131979177772	-0.07589776156417019	0.003801029986418271	-0.04180437674696729	-0.13840848093227215	-0.26171482077216535	-0.3431889714505565	-0.21412314410075511	-0.052291974727785996	-0.038784412068733745	0.07048361153473538	-0.011060070179992675	-0.11249889909192466	-0.13807009655543245	-0.12964757035382027	-0.1587833922802008	-0.20233995114285847	-0.07908691843082358	-0.04375124576440104	-0.10044453509231403	-0.13056074463104514	-0.16750721963927298	-0.09726233132929435	0.30497934928220793	0.21023867687073253	0.3187302705684394	0.2710736982631147	0.3489832244786331	0.3291274782020201	0.2012622200796362	0.22643245523360112	0.22386212459034632	0.2580760298705332	0.3221882807755955	0.2920558473283858	0.29189360824359967	0.3544854471540947	0.369179672833297	0.3067778854221229	0.18750434568977106	0.11032953075821278	0.21611404944120224	0.23818551807575175	0.16609110419921105	0.081432432056589	0.15782849938117377	0.08739355957187424	0.16471902508216252	0.14275880610575206	0.28950405829482084	0.21234314957052997	-0.08998011412360764	0.21187265622465015	0.24823507052764784	0.0874445489985213	0.2734817898215834	0.18974324505981988	0.22114114336836152	1.0	0.1987127487472825	0.05599797896454381	0.10155934937491598	-0.01480083993491895	-0.03137703899764058	0.012995350691370271	0.17919306914629793	0.10252351307878793	0.014332664290250359	-0.05454478030510219	-0.0774112204551038	-0.013368500586378406	-0.19208875868558528	-0.020462983993955436	0.08150196309292591	0.016900677232293923
HisR	0.041468310071338846	-0.06023241907746221	0.02779619062628922	-0.115124854564249	-0.10867237439218286	-0.1068298019292545	-0.08436200638758454	-0.07759663655200226	-0.05169400781528848	0.013118188855565496	0.018750202798855982	-0.05838984661453384	-0.06360930974222527	-0.21295965809271733	-0.06977671266531003	0.009887313367109966	-0.0702727007245134	0.13681622020015669	-0.20001993223041659	-0.21507803699978215	-0.11789914291409209	-0.0761017192707585	0.05857758041264352	-0.05954869722014917	0.05088976549499145	0.013646624731726086	0.014740579703426952	-0.003794076882784579	-0.014708131886469723	0.032932216510376346	-0.05617412425659734	-0.2086487338398283	-0.057886905451696787	-0.20542944685742892	-0.06932476092912006	-0.21764836764303694	0.12599255554370953	0.09959162104658116	0.08294820864873384	0.1319397768517274	0.15844732560457236	0.2506362089824828	0.1732319416310127	0.18939558987813526	0.2133212194816693	0.17973541122972592	0.18180048300893242	0.19059847680676398	0.18419466836013368	0.20450931947657036	0.20516522891934863	0.2413584510339265	0.06174124256597337	0.03532176645915515	0.12790465904297482	0.15567999035836297	0.10878594175153317	0.12655112153561612	0.03952839415753879	0.017192707584908984	0.03537970898943592	0.02494541813647552	0.1500804242320297	-0.028957358933115778	-0.045596135928540636	0.058946094905229195	0.03031553184289694	0.026558538179492053	0.2161951689835953	0.16391478276186547	0.04818964358390774	0.1987127487472825	1.0	0.24898137031766412	0.06124061910434754	0.1512230509291664	0.0953455924276066	0.010082000268853341	0.020384182152773593	0.07760127195442472	-0.022166494384209964	-0.16932197968766657	-0.050838776068344374	-0.029052384682776235	-0.15833375824522206	0.0925481270656512	0.10434059082839277	0.06537771576639426
NrdR	-0.015959690540534276	0.17545925249500535	0.06867116918755302	-0.07654440020210354	-0.0911482355340679	0.0007880184118184221	-0.1778742971571077	-0.12265043039711493	-0.0013280427940351642	-0.08006962374438537	0.016485808715483635	-0.11902091030032773	-0.15656535222105308	-0.08159235344016391	0.038313918722853925	0.08634827632560921	-0.06215379338157242	0.07776119333799963	-0.3118490156722956	-0.17438847453541678	-0.1202817397592372	-0.19986696395047537	-0.01497466752576125	-0.07045348141898938	-0.0899314423981718	0.0691161678201093	-0.04122958684658209	-0.09890094608563442	-0.11407261821435027	-0.013922431175862532	0.01110874190542852	-0.18819965605314026	-0.11276079932879372	-0.17974004663214838	-0.10217817559831457	-0.1983210572425845	0.15548298575540836	0.1872957525807603	0.24106642068131146	0.3495858267935531	0.28492891610385157	0.2956992736324404	0.2864145625802504	0.24119621194914037	0.25599473418284807	0.18816025513254933	0.16146265488038344	0.24898137031766412	0.19783202228701485	0.24143261747268588	0.2950410464884509	0.34528185564429775	0.2096314391533901	0.18844069697910823	0.1805975960803037	0.0884573844278291	0.18047012251368602	0.09106016288804113	0.12785366961632774	0.13556929694851458	0.05518678354061308	0.15091479666807273	0.2074087636918199	0.17130361422326879	0.11531722376478114	0.13721486480848835	0.10219439950679318	0.093560962494959	0.1095229707367045	0.06658523809744543	0.10739995642721722	0.05599797896454381	0.24898137031766412	1.0	0.2756928767770974	0.27121276033578856	0.2638308819780189	0.04241856756794341	-0.03575749428686652	0.1158062587203508	0.10977791786993987	-0.07135970259258058	-0.002605096161423254	0.06182467980957767	0.001756817518112835	0.11186153125883623	0.13422039484357834	0.05253069795254275
