	HutC	PhrR	Rex	NarP	SiaR	TyrR	LiuQ	NadQ	CzrA	PhnF	KdgR	MetR	Phr	ThiR	BirA	IscR	ArgR	SahR_SamR	FUR	NagC	MntR	NsrR	NrtR	Zur	AraR	GulR	LexA	NikR	SoxR	PdhR	HexR	LldR	PsrA	XylR	SdaR	VanR	GntR	ZntR	GlcC	PaaR	AgaR	NagR	NifA	FabR	MerR	AmtR	PdxR	ExuR_UxuR	FnrN_FixK	CcpA	QorR	RbkR	ModE	NiaR	Irr	NrdR	CadR-PbrR	HisR	RutR	TrpR	CblR	NorR	CsoR	NtrC	RbsR	NagQ	NnrR	FadP	AcnR	FixJ	NmlR	BioQ	FruR	DasR	HcpR	PhnR	LiuR	PhsR	GguR	TtrR	CueR	PrpR	HrcA	PurR	HypR	MetJ	FadR	LtbR
RutR	0.05780010576414595	-0.03141195134849286	0.060126916975145425	-0.07303014278159704	0.10946589106292967	-0.12300370174510841	-0.01115811739820201	0.12210470650449498	0.17911158117398202	0.02607086197778953	-0.16488630354309888	0.23722897937599155	0.0029613960867265997	-0.060708619777895295	0.025594923320994185	-0.018878900052882074	0.026388154415653092	-0.012374405076679007	0.02009518773135907	-0.05610787942887361	0.0723955579058699	-0.0165520888418826	0.17784241142252777	0.11115811739820201	-0.22681121099947119	-0.09571655208884189	0.14368059227921734	0.0982548915917504	0.12131147540983607	0.0785827604442094	-0.022051824431517715	-0.2917503966155473	-0.06858804865150714	0.0849286092014807	0.1317821258593337	0.18688524590163935	-0.05304071919619249	-0.14658910629296668	0.09799048122686409	-0.08101533580116341	-0.0031729243786356425	-0.06039132734003173	0.11956636700158646	-0.16874669487043892	-0.00042305658381808567	-0.03860391327340032	0.04034902168164992	0.1304071919619249	0.14288736118455844	-0.13765203595980963	-0.0982548915917504	0.17303014278159703	0.23326282390269698	0.05631940772078266	0.08080380750925437	0.1291909042834479	0.17345319936541512	0.06885245901639345	1.0	0.4518773135906928	-0.04981491274457959	0.23839238498149126	0.03659439450026441	-0.047117927022739294	0.08704389212057112	-0.2570597567424643	0.0021152829190904283	-0.046694870438921204	0.10920148069804336	-0.041248016922263354	0.01417239555790587	0.036118455843469066	0.3130089899524061	0.12358540454785828	0.10798519301956637	-0.02020095187731359	0.2045478582760444	0.20111052353252248	0.012268640930724484	0.06314119513484928	0.04399788471708091	-0.20951877313590692	0.3935483870967742	0.1234267583289265	0.13008989952406133	0.04341618191433104	0.12189317821258594	0.11919619249074563
TrpR	0.025118984664198835	0.2696985721840296	0.171602326811211	-0.1995769434161819	0.07197250132205182	0.07921734531993654	0.1777895293495505	0.20132205182443152	0.16530936012691697	0.2056583818085669	0.03188789000528821	0.31406663141195135	0.19095716552088843	0.03342147012162877	0.2141195134849286	0.06414595452141723	0.05251189846641988	0.17022739291380223	0.18281332628239028	0.09957694341618191	0.26150185087255423	0.21031200423056584	0.2779481755684823	0.3528820729772607	-0.22829190904283447	-0.09386567953463776	0.09508196721311475	-0.054785827604442096	0.10185087255420412	-0.0047065044949762035	0.05901639344262295	0.028714965626652565	-0.03061872025383395	0.15526176626123744	0.02464304600740349	0.08847170809095717	-0.054838709677419356	-0.222104706504495	0.07419354838709677	-0.06853516657852989	0.026388154415653092	-0.05811739820200952	-0.08402961396086726	-0.1286620835536753	-0.05441565309360127	0.009836065573770493	0.017503966155473293	0.00978318350079323	0.012850343733474353	-0.10333157059756742	0.07763088313061872	0.2751983077736647	0.18429402432575356	0.2610259122157589	0.00967741935483871	0.17075621364357482	0.09984135378106822	0.09767318878900053	0.4518773135906928	1.0	0.047858276044420944	0.29751454257006876	-0.20047593865679533	0.030671602326811213	0.03199365415124273	-0.3171866737176097	0.06441036488630354	-0.10280274986779482	0.07842411422527763	-0.11448968799576943	-0.047117927022739294	-0.29085140137493387	0.21369645690111053	-0.08408249603384453	0.04420941300898995	-0.11581173982020095	0.08863035430988894	-0.030724484399788473	0.10978318350079323	0.020782654680063458	-0.035007932310946586	-0.3849286092014807	0.2616076150185087	0.09788471708090957	0.09005817028027499	0.22088841882601798	-0.00814383923849815	0.26737176097303017
CblR	-0.1370174510840825	-0.14822845055526176	-0.11385510312004231	-0.06583818085668958	-0.09402432575356955	0.086409307244844	0.03707033315705976	0.15425700687466948	0.14246430460074036	0.08582760444209413	-0.14780539397144368	0.1488630354309889	0.18968799576943415	-0.09307244843997885	0.033844526705446853	0.09301956636700158	-0.040930724484399786	0.13717609730301428	0.01946060285563194	-0.1249074563722898	-0.01126388154415653	0.04637757800105764	-0.040084611316763614	-0.052617662612374404	-0.07165520888418826	-0.02913802221047065	-0.2621893178212586	0.05557905869910101	-0.06277102062400847	0.05610787942887361	-0.060126916975145425	0.00814383923849815	0.1266525647805394	0.28244315177154944	-0.16467477525118984	-0.041353781068217875	0.12427287149656266	0.12035959809624537	0.16076150185087257	0.14405076679005818	0.09360126916975145	0.2170809095716552	0.025013220518244315	0.0007403490216816499	0.12252776308831306	0.1387625594923321	-0.03828662083553675	-0.06932839767318878	-0.1985193019566367	0.020465362242199893	0.07519830777366472	-0.08725542041248018	0.17424643046007404	0.06869381279746166	0.05785298783712321	0.1661025912215759	0.06197778952934955	0.10486515071390798	-0.04981491274457959	0.047858276044420944	1.0	0.22670544685351665	-0.00824960338445267	-0.06425171866737175	-0.022051824431517715	-0.046060285563194074	0.07065044949762031	0.05605499735589635	0.0064516129032258064	-0.029455314648334216	-0.046536224219989424	-0.12633527234267583	-0.05663670015864622	-0.08773135906927551	-0.09529349550502379	-0.02448439978847171	-0.07583289264939186	-0.10819672131147541	-0.08508725542041248	-0.04373347435219461	-0.275039661554733	5.288207297726071e-05	0.012057112638815442	0.16049709148598626	0.12633527234267583	0.21665785298783713	-0.0506081438392385	0.1261237440507668
NorR	0.023796932839767318	0.01961924907456372	-0.04029613960867266	0.02522474881015336	0.012109994711792702	0.19566367001586463	0.030089899524061343	0.04019037546271814	0.3607615018508726	0.2713379164463247	-0.18471708090957165	0.13564251718667372	-0.016922263352723427	0.010787942887361185	0.13257535695399258	0.03733474352194606	-0.0224748810153358	0.08926493918561608	-0.05785298783712321	-0.10909571655208884	0.03246959280803807	0.10438921205711264	-0.08826017979904813	-0.01110523532522475	-0.040983606557377046	0.001797990481226864	-0.19624537281861448	0.0059756742464304605	-0.0358011634056055	-0.09746166049709148	0.024325753569539928	-0.11940772078265469	0.11591750396615548	0.2606028556319408	0.1454785827604442	-0.029772607086197778	0.09672131147540984	0.02384981491274458	-0.09238498149127446	-0.020253833950290852	0.311158117398202	0.02554204124801692	0.09952406134320466	-0.03246959280803807	0.060232681121099946	-0.030936012691697514	0.20031729243786356	-0.16287678476996298	-0.030248545742993127	0.026811210999471178	-0.16546800634584877	0.04997355896351137	0.38297197250132203	-0.0006874669487043892	0.15980962453728187	0.020359598096245372	0.02173453199365415	-0.012162876784769964	0.23839238498149126	0.29751454257006876	0.22670544685351665	1.0	0.19830777366472765	0.09370703331570597	-0.02459016393442623	0.010523532522474881	0.2107879428873612	-0.14235854045478583	0.11126388154415653	-0.036065573770491806	-0.027287149656266527	0.12035959809624537	0.19212057112638817	-0.18931782125859334	-0.11501850872554203	0.053833950290851404	0.02686409307244844	-0.04976203067160233	-0.11887890005288207	-0.05108408249603384	-0.048863035430988896	-0.09175039661554733	0.3994711792702274	0.3039132734003173	0.261660497091486	0.14637757800105763	0.14976203067160232	0.24008461131676362
CsoR	-0.08455843469063987	-0.2397144368059228	-0.3005817028027499	0.3402432575356954	0.20396615547329455	0.09048122686409307	-0.11115811739820201	0.1446853516657853	0.018878900052882074	-0.01718667371760973	-0.025859333685880486	0.05832892649391856	-0.2585404547858276	-0.1032258064516129	-0.054785827604442096	-0.0446853516657853	-0.19164463246959282	-0.072818614489688	-0.12141723955579059	-0.11396086726599683	-0.23151771549444738	-0.1598625066102591	-0.27049180327868855	-0.2687466948704389	-0.020306716023268112	0.08931782125859333	0.05822316234796404	-0.03818085668958223	-0.023479640401903756	0.141988365943945	-0.026493918561607616	0.02236911686938128	0.07207826546800634	0.04986779481755685	-0.060920148069804336	-0.13733474352194605	-0.12088841882601797	-0.17001586462189316	0.035219460602855635	-0.02453728186144897	-0.0612374405076679	-0.0005817028027498678	-0.05716552088841883	-0.12284505552617662	0.12025383395029085	0.053252247488101534	0.16007403490216818	-0.22347964040190377	0.18826017979904813	0.06377578001057642	0.009042834479111582	-0.2654680063458488	-0.03632998413537811	-0.2078265468006346	-0.14621893178212586	-0.1923320994182972	0.035536753040719196	0.06536224219989424	0.03659439450026441	-0.20047593865679533	-0.00824960338445267	0.19830777366472765	1.0	0.17102062400846113	0.21337916446324695	0.03262823902696986	0.11755684822845056	0.04558434690639873	-0.05896351136964569	0.09952406134320466	-0.03442622950819672	0.17276573241671073	-0.023796932839767318	0.13389740877842413	0.0654151242728715	-0.04283447911158118	-0.1331041776837652	-0.1333685880486515	-0.026916975145425702	-0.05309360126916975	0.16969857218402962	-0.018138551031200423	0.27276573241671076	0.053939714436805924	0.2103648863035431	-0.04452670544685352	0.23347435219460602	0.12184029613960867
NtrC	-0.02755156002115283	0.09127445795875198	0.015864621893178214	0.3140137493389741	0.2558434690639873	0.18011634056054998	0.10787942887361185	0.24362771020624008	-0.11988365943945002	-0.048651507139079855	0.08820729772607086	-0.0846641988365944	-0.013220518244315178	-0.16631411951348493	0.08461131676361713	0.020782654680063458	0.12686409307244845	0.046007403490216814	-0.30137493389740877	-0.10232681121099947	0.02538339502908514	-0.054627181385510315	-0.19317821258593337	-0.07863564251718667	0.1341618191433104	-0.11353781068217875	-0.06779481755684823	0.03305129561078794	-0.03506081438392385	0.15695399259650977	0.08984664198836595	0.06102591221575886	0.07265996827075621	-0.10306716023268112	-0.04357482813326283	0.16816499206768906	-0.25150713907985195	0.1445267054468535	-0.18498149127445795	-0.17863564251718667	-0.002538339502908514	-0.07102062400846113	0.07451084082496034	-0.13326282390269698	0.04357482813326283	0.07017451084082496	0.16356425171866737	-0.15367530407191962	0.08635642517186674	-0.05314648334214701	0.010787942887361185	-0.19968270756213644	-0.28244315177154944	-0.24029613960867266	-0.2041776837652036	-0.09180327868852459	-0.02834479111581174	-0.09719725013220518	-0.047117927022739294	0.030671602326811213	-0.06425171866737175	0.09370703331570597	0.17102062400846113	1.0	0.21311475409836064	0.048757271285034376	0.35838180856689583	0.13722897937599154	-0.0011634056054997356	0.07181385510312004	0.28582760444209415	0.012057112638815442	0.20528820729772607	0.0674246430460074	0.13897408778424114	0.006187202538339503	0.17001586462189316	-0.010893707033315707	-0.1454785827604442	-0.039925965097831834	0.18757271285034374	0.1560021152829191	0.13172924378635642	0.10830248545742993	-0.06499206768905341	0.1323109465891063	-0.10401903754627181	-0.09820200951877314
RbsR	0.060549973558963514	0.011686938127974616	0.0384981491274458	0.12168164992067688	0.04891591750396616	0.16842940243257537	0.0718667371760973	0.1558434690639873	-0.030354309888947648	0.015388683236382867	0.020729772607086198	0.08646218931782126	0.005235325224748811	-0.1647276573241671	0.16589106292966685	-0.03236382866208355	0.22035959809624536	0.1681121099947118	-0.10460074034902168	-0.16240084611316763	0.035378106821787415	-0.15251189846641988	0.048228450555261766	0.008090957165520888	0.10370174510840825	0.002908514013749339	0.12295081967213115	0.0446853516657853	0.18313061872025382	0.0028556319407720783	0.08439978847170809	0.07424643046007404	-0.0325753569539926	-0.16641988365943944	-0.20449497620306717	0.13141195134849287	-0.06874669487043893	-0.005552617662612375	-0.256795346377578	-0.08704389212057112	-0.3300370174510841	-0.26885245901639343	0.005605499735589635	-0.1370174510840825	0.05007932310946589	0.0686409307244844	0.12670544685351665	0.06329984135378107	0.04537281861448969	-0.05780010576414595	0.0452141723955579	-0.021099947117927023	-0.06478053939714437	-0.23051295610787942	0.13627710206240085	-0.048810153358011636	-0.06160761501850873	0.12120571126388155	0.08704389212057112	0.03199365415124273	-0.022051824431517715	-0.02459016393442623	0.21337916446324695	0.21311475409836064	1.0	-0.01570597567424643	0.0792702273929138	-0.04907456372289794	0.06906398730830249	-0.08921205711263881	0.1170809095716552	0.09069275515600211	-0.06821787414066631	-0.05145425700687467	0.13093601269169752	-0.22432575356953993	-0.024114225277630883	-0.13125330512956107	-0.19249074563722898	0.021787414066631414	0.05674246430460074	-0.0873611845584347	0.176467477525119	0.19428873611845585	-0.05256478053939714	-0.1014806980433633	0.16525647805393973	-0.1274457958751983
NagQ	0.19767318878900053	-0.09063987308302486	-0.11311475409836065	0.08106821787414066	-0.034161819143310415	0.35282919090428344	-0.0858804865150714	0.08260179799048123	0.11353781068217875	0.13358011634056055	-0.015230037017451084	-0.23696456901110524	-0.01491274457958752	-0.07895293495505024	0.0787414066631412	0.16853516657852988	0.07244843997884717	-0.04960338445267055	-0.22035959809624536	-0.05579058699101005	-0.012903225806451613	-0.08450555261766261	-0.0769962982548916	-0.041988365943945005	0.047805393971443684	-0.16684294024325755	-0.3646218931782126	0.007403490216816499	-0.10401903754627181	-0.017451084082496033	0.06737176097303015	-0.06298254891591751	-0.034902168164992066	-0.1938127974616605	-0.12427287149656266	-0.23463775780010576	0.011369645690111053	0.16404019037546272	-0.03146483342147012	-0.010047593865679535	0.17054468535166578	0.10401903754627181	0.02686409307244844	0.24394500264410365	0.10650449497620307	-0.16525647805393973	-0.11406663141195135	-0.23342147012162875	-0.15901639344262294	-0.14944473823373877	-0.3784241142252776	-0.016076150185087255	0.0837123215230037	-0.05446853516657853	0.013484928609201481	-0.18582760444209412	-0.2725013220518244	-0.12792173453199365	-0.2570597567424643	-0.3171866737176097	-0.046060285563194074	0.010523532522474881	0.03262823902696986	0.048757271285034376	-0.01570597567424643	1.0	0.21459545214172396	-0.1907456372289794	-0.04431517715494447	-0.03796932839767319	-0.02548915917503966	0.15335801163405605	-0.1404019037546272	-0.22030671602326812	-0.00021152829190904283	0.08461131676361713	0.109941829719725	0.21692226335272344	0.07773664727657324	0.06562665256478054	0.11311475409836065	0.2636700158646219	-0.033262823902696984	0.06234796404019038	0.015071390798519302	-0.07556848228450555	0.08429402432575357	-0.061501850872554206
NnrR	0.07154944473823374	-0.10988894764674775	0.008884188260179799	0.22242199894235853	0.08852459016393442	0.30216816499206767	0.0057112638815441565	0.20259122157588577	-0.03231094658910629	0.029613960867265997	-0.14944473823373877	-0.20237969328397673	-0.15420412480169224	-0.2980962453728186	0.021205711263881544	0.05452141723955579	-0.1118455843469064	-0.1925965097831835	-0.3038075092543628	-0.19534637757800105	-0.15156002115282918	-0.19011105235325224	-0.2227392913802221	-0.07995769434161819	-0.06626123744050767	-0.27324167107350605	-0.24754098360655738	-0.17858276044420943	-0.21914331041776838	0.12511898466419882	-0.1537281861448969	0.07995769434161819	0.008884188260179799	0.13495505023796933	0.04970914859862507	0.08968799576943416	0.17498677948175567	0.26023268112109993	-0.03347435219460603	0.10021152829190905	0.2165520888418826	0.19344262295081968	0.23855103120042306	0.26816499206768907	0.28820729772607084	0.24584875727128502	-0.07207826546800634	-0.11263881544156532	0.042728714965626656	-0.4274986779481756	-0.0725542041248017	-0.09275515600211529	-0.11760973030142782	-0.01782125859333686	-0.12897937599153886	-0.18799576943416182	-0.15134849286092014	-0.28540454785827607	0.0021152829190904283	0.06441036488630354	0.07065044949762031	0.2107879428873612	0.11755684822845056	0.35838180856689583	0.0792702273929138	0.21459545214172396	1.0	-0.17398202009518773	0.03262823902696986	0.0769962982548916	0.08609201480698044	0.09471179270227392	0.10534108937070333	0.20973030142781596	0.08709677419354839	0.05568482284505553	0.18556319407720784	0.09867794817556848	-0.2398202009518773	-0.07932310946589106	0.17017451084082497	0.07630883130618721	0.06509783183500793	-0.08096245372818614	-0.015864621893178214	0.0654151242728715	-0.03807509254362771	0.011581173982020096
FadP	-0.27091485986250663	-0.2414595452141724	-0.03950290851401375	-0.14569011105235324	-0.1686409307244844	-0.21623479640401905	-0.08609201480698044	-0.3005288207297726	-0.2646218931782126	-0.26631411951348494	-0.10274986779481755	-0.1170809095716552	-0.053463775780010575	-0.2619777895293495	-0.3833950290851401	-0.2610259122157589	-0.21782125859333687	-0.1629825489159175	-0.17794817556848228	-0.2799576943416182	-0.3223691168693813	-0.3149127445795875	-0.44505552617662614	-0.3544156530936013	0.13839238498149128	-0.04891591750396616	-0.048757271285034376	0.03960867265996827	0.013855103120042307	-0.09910100475938657	-0.31084082496033844	-0.42792173453199367	-0.04182971972501322	0.046589106292966684	-0.10766790058170281	0.10655737704918032	-0.07070333157059756	0.29777895293495504	-0.0429402432575357	-0.060761501850872555	-0.031041776837652035	-0.21401374933897407	-0.1769962982548916	-0.27826546800634583	-0.09492332099418298	-0.060338445267054466	-0.15954521417239556	-0.02834479111581174	-0.15457429931253305	0.03315705975674246	-0.16171337916446324	-0.4169751454257007	-0.292490745637229	-0.25806451612903225	-0.21665785298783713	-0.24701216287678476	-0.06953992596509784	-0.023955579058699102	-0.046694870438921204	-0.10280274986779482	0.05605499735589635	-0.14235854045478583	0.04558434690639873	0.13722897937599154	-0.04907456372289794	-0.1907456372289794	-0.17398202009518773	1.0	-0.08445267054468535	0.15965097831835007	0.22887361184558436	0.23072448439978846	0.18339502908514013	0.2988365943945003	0.08582760444209413	0.17599153886832364	0.05647805393971444	-0.014278159703860392	-0.03622421998942359	-0.013061872025383395	-0.005499735589635114	0.17123215230037017	0.012427287149656267	0.005658381808566896	-0.21607615018508725	0.17001586462189316	0.0012162876784769963	-0.306081438392385
AcnR	-0.19936541512427286	0.07292437863564252	0.03246959280803807	0.10163934426229508	0.03823373876255949	-0.047805393971443684	-0.20132205182443152	-0.0873611845584347	-0.0597567424643046	-0.2421470121628768	-0.44410364886303544	-0.4600211528291909	-0.3008989952406134	-0.2983606557377049	-0.14685351665785298	-0.401427815970386	-0.25848757271285033	-0.37043892120571126	-0.47905869910100474	-0.49011105235325225	-0.13654151242728715	-0.3379693283976732	-0.2973030142781597	-0.2602855631940772	-0.3920676890534109	-0.4263352723426758	-0.4118455843469064	-0.3016393442622951	-0.10486515071390798	-0.2693283976731888	-0.15928080380750925	-0.23008989952406134	-0.1701216287678477	-0.12242199894235854	0.047593865679534636	0.06234796404019038	-0.004019037546271814	-0.0325753569539926	-0.20756213643574828	-0.13749338974087785	-0.22226335272342676	-0.07387625594923321	0.028397673188789	-0.0390269698572184	-0.10803807509254362	0.02829190904283448	-0.2091485986250661	-0.2332099418297197	-0.3474881015335801	-0.07324167107350608	0.04415653093601269	-0.16525647805393973	-0.05552617662612375	-0.0343204653622422	0.12480169222633528	0.020306716023268112	-0.10031729243786357	-0.11443680592279218	0.10920148069804336	0.07842411422527763	0.0064516129032258064	0.11126388154415653	-0.05896351136964569	-0.0011634056054997356	0.06906398730830249	-0.04431517715494447	0.03262823902696986	-0.08445267054468535	1.0	0.24806980433633	0.1598625066102591	0.14526705446853516	0.12310946589106293	-0.06197778952934955	-0.024907456372289794	-0.03183500793231095	0.05838180856689582	0.05658381808566896	0.27223691168693814	0.2088841882601798	0.10936012691697515	0.13759915388683236	0.16885245901639345	0.16017979904812268	0.34621893178212587	0.21760973030142783	0.14426229508196722	0.06901110523532522
FixJ	-0.08069804336329985	-0.07202538339502909	-0.24627181385510313	0.020782654680063458	-0.10936012691697515	-0.27086197778952936	-0.17726070861977788	-0.05108408249603384	-0.25483870967741934	-0.46980433632998414	-0.39788471708090956	-0.35605499735589635	-0.2520359598096245	-0.22295081967213115	-0.44928609201480696	-0.29428873611845585	-0.3897408778424114	-0.43051295610787943	-0.43141195134849286	-0.5622950819672131	-0.47763088313061874	-0.4063458487572713	-0.47149656266525647	-0.3335272342675833	-0.14124801692226335	-0.12977260708619778	-0.28455843469063985	-0.048863035430988896	-0.2338974087784241	-0.13611845584346907	-0.16885245901639345	-0.28228450555261764	-0.21967213114754097	-0.027815970386039134	-0.08889476467477525	0.040560549973558964	-0.03585404547858276	-0.02924378635642517	-0.06610259122157588	-0.07054468535166579	0.006398730830248546	-0.13659439450026442	-0.15393971443680593	-0.19000528820729773	-0.25631940772078265	-0.24246430460074034	-0.3427287149656267	-0.23315705975674247	-0.16483342147012162	0.0503437334743522	-0.03759915388683236	-0.414806980433633	-0.174034902168165	-0.30586991010047593	-0.059968270756213644	-0.027128503437334743	-0.26980433632998413	-0.1585404547858276	-0.041248016922263354	-0.11448968799576943	-0.029455314648334216	-0.036065573770491806	0.09952406134320466	0.07181385510312004	-0.08921205711263881	-0.03796932839767319	0.0769962982548916	0.15965097831835007	0.24806980433633	1.0	0.27937599153886833	0.23305129561078794	0.29428873611845585	0.059439450026441035	-0.08974087784241143	-0.09196192490745637	0.26478053939714435	0.12681121099947118	0.26520359598096244	0.13225806451612904	-0.06213643574828133	0.15917503966155475	0.002379693283976732	0.1304071919619249	0.26113167636171336	0.26435748281332627	0.11300898995240613	0.08593336858804865
NmlR	-0.07128503437334743	-0.016975145425700687	-0.09487043892120571	0.023638286620835537	-0.1402432575356954	-0.10936012691697515	-0.21983077736647277	0.10787942887361185	-0.40222104706504497	-0.327392913802221	-0.2217874140666314	-0.10729772607086198	-0.1880486515071391	-0.4112109994711793	-0.18159703860391327	-0.21401374933897407	-0.3435219460602856	-0.3507667900581703	-0.40232681121099945	-0.40089899524061345	-0.2874669487043892	-0.35552617662612374	-0.2808038075092544	-0.218455843469064	0.0059756742464304605	-0.26726599682707564	-0.12390269698572184	0.008725542041248016	0.053516657852987835	-0.09534637757800106	-0.2187202538339503	-0.07117927022739291	-0.1510312004230566	-0.24775251189846642	-0.05214172395557906	0.1224748810153358	-0.06663141195134849	-0.11882601797990482	-0.17757800105764146	-0.1671602326811211	-0.07562136435748282	-0.14976203067160232	0.019883659439450026	-0.053675304071919616	-0.11078794288736118	0.1493918561607615	-0.053305129561078794	-0.1794288736118456	-0.05002644103648863	-0.10248545742993126	-0.08741406663141195	-0.2090428344791116	-0.4136964569011105	-0.17424643046007404	-0.13543098889476468	-0.072818614489688	-0.12892649391856162	-0.1029613960867266	0.01417239555790587	-0.047117927022739294	-0.046536224219989424	-0.027287149656266527	-0.03442622950819672	0.28582760444209415	0.1170809095716552	-0.02548915917503966	0.08609201480698044	0.22887361184558436	0.1598625066102591	0.27937599153886833	1.0	0.2034902168164992	0.34299312533051296	-0.09217345319936542	-0.09280803807509254	0.10454785827604442	0.17704918032786884	-0.10655737704918032	-0.12982548915917505	-0.08069804336329985	0.07525118984664199	0.15267054468535166	0.2917503966155473	0.14706504494976202	0.12485457429931253	-0.07472236911686939	0.1094130089899524	-0.07694341618191433
BioQ	-0.07398202009518773	-0.4129032258064516	-0.17498677948175567	0.12009518773135906	-0.1733474352194606	-0.05732416710735061	-0.22564780539397145	-0.27588577472236914	-0.30502379693283976	-0.11840296139608672	-0.21163405605499735	-0.3071390798519302	-0.3659439450026441	-0.3006874669487044	-0.3112638815441565	-0.3295081967213115	-0.39349550502379693	-0.38244315177154947	-0.42755156002115285	-0.4466948704389212	-0.4588048651507139	-0.4236382866208355	-0.4654680063458488	-0.46938127974616606	-0.11179270227392914	-0.3356425171866737	-0.1427815970386039	-0.04775251189846642	-0.005658381808566896	-0.36520359598096247	-0.4618191433104178	-0.36398730830248543	-0.08514013749338974	-0.09153886832363829	0.0775251189846642	0.030936012691697514	0.21496562665256477	0.24161819143310417	-0.010735060814383924	0.09122157588577472	0.01861448968799577	0.00745637228979376	0.1324167107350608	0.013379164463246959	0.018085668958223163	-0.2773664727657324	0.027181385510312003	-0.09413008989952407	0.0822316234796404	-0.1110523532522475	-0.1768376520359598	-0.23209941829719724	0.0028556319407720783	-0.06948704389212057	-0.03246959280803807	-0.271602326811211	-0.06790058170280275	-0.19243786356425172	0.036118455843469066	-0.29085140137493387	-0.12633527234267583	0.12035959809624537	0.17276573241671073	0.012057112638815442	0.09069275515600211	0.15335801163405605	0.09471179270227392	0.23072448439978846	0.14526705446853516	0.23305129561078794	0.2034902168164992	1.0	0.3662083553675304	0.1741406663141195	0.13056583818085668	-0.01845584346906399	0.3037546271813855	0.06166049709148599	0.04849286092014807	0.10137493389740877	0.1787414066631412	0.09481755684822846	0.29180327868852457	0.27815970386039135	-0.05314648334214701	0.03231094658910629	0.10512956107879429	0.05081967213114754
FruR	-0.12702273929138022	-0.21618191433104178	-0.13246959280803808	-0.15579058699101006	-0.15452141723955579	-0.2773664727657324	-0.31517715494447385	-0.15732416710735062	-0.27318878900052884	-0.2192490745637229	-0.2727128503437335	-0.19910100475938658	-0.1264939185616076	-0.30047593865679534	-0.30851401374933896	-0.40116340560549973	-0.4292437863564252	-0.3901110523532523	-0.3777895293495505	-0.39862506610259124	-0.3116869381279746	-0.3035959809624537	-0.3739820200951877	-0.33860391327340034	-0.23987308302485458	-0.3191433104177684	-0.24727657324167107	-0.04854574299312533	0.1304071919619249	-0.0195134849286092	-0.20074034902168164	-0.2294553146483342	-0.08836594394500265	-0.019936541512427287	0.046800634584875725	0.08239026969857219	-0.017292437863564252	-0.12184029613960867	0.21226864093072448	0.04944473823373876	0.16948704389212058	0.020412480169222633	0.0051824431517715494	0.0387625594923321	0.06425171866737175	-0.046536224219989424	-0.02236911686938128	0.001639344262295082	0.021205711263881544	-0.18053939714436806	-0.21126388154415654	-0.17895293495505024	0.0047065044949762035	-0.08535166578529878	-0.11570597567424643	0.09687995769434161	0.03712321523003702	0.1068746694870439	0.3130089899524061	0.21369645690111053	-0.05663670015864622	0.19212057112638817	-0.023796932839767318	0.20528820729772607	-0.06821787414066631	-0.1404019037546272	0.10534108937070333	0.18339502908514013	0.12310946589106293	0.29428873611845585	0.34299312533051296	0.3662083553675304	1.0	-0.009836065573770493	0.16679005817028028	0.014013749338974087	0.27625594923320995	0.02533051295610788	0.20227392913802222	-0.07535695399259651	0.09386567953463776	-0.04621893178212586	0.21496562665256477	0.29450026441036486	0.06488630354309889	0.15023796932839767	0.27821258593336856	0.22686409307244845
DasR	-0.3769962982548916	-0.5038603913273401	-0.07065044949762031	0.006240084611316764	0.1717609730301428	-0.15161290322580645	0.17049180327868851	-0.1771020624008461	-0.2674246430460074	-0.19978847170809097	-0.10639873083024855	-0.18831306187202537	-0.23818085668958222	-0.13622421998942358	-0.2644632469592808	-0.21909042834479112	-0.13157059756742465	-0.2740877842411423	-0.1501850872554204	-0.15526176626123744	-0.374034902168165	-0.3014806980433633	-0.2498149127445796	-0.24447382337387624	-0.1328397673188789	-0.06292966684294024	0.1605499735589635	-0.07176097303014278	-0.08826017979904813	-0.03918561607615018	-0.3103648863035431	-0.13278688524590163	-0.009465891062929667	0.12041248016922264	0.11639344262295082	-0.030354309888947648	0.11607615018508725	0.2985193019566367	-0.05552617662612375	-0.01417239555790587	-0.00021152829190904283	0.05616076150185087	-0.0028027498677948176	0.04352194606028556	0.17694341618191434	0.030460074034902168	-0.010629296668429402	0.07588577472236911	0.11898466419883659	-0.09090428344791116	-0.01856160761501851	-0.060867265996827076	-0.1130618720253834	-0.15002644103648863	-0.23395029085140137	-0.02982548915917504	0.08831306187202538	-0.053992596509783185	0.12358540454785828	-0.08408249603384453	-0.08773135906927551	-0.18931782125859334	0.13389740877842413	0.0674246430460074	-0.05145425700687467	-0.22030671602326812	0.20973030142781596	0.2988365943945003	-0.06197778952934955	0.059439450026441035	-0.09217345319936542	0.1741406663141195	-0.009836065573770493	1.0	0.381544156530936	0.23183500793231096	0.260655737704918	0.11930195663670017	-0.2056583818085669	-0.1372818614489688	0.05891062929666843	-0.07451084082496034	-0.013273400317292438	0.021364357482813328	-0.14019037546271815	0.16234796404019036	-0.04447382337387626	-0.20037017451084083
