	NrdR	KdgR	NagC	SahR_SamR	NrtR	FUR	NsrR	LldR	ArgR	ThiR	ModE	Zur	BirA	MntR	IscR	CzrA	Phr	AgaR	PsrA	ExuR_UxuR	NifA	PhnF	HutC	MetR	CcpA	NagR	ZntR	HypR	NtrC	GlcC	PhnR	TyrR	LiuQ	MerR	AraR	LiuR	PhrR	CadR-PbrR	FabR	GntR	RbsR	SdaR	CueR	HexR	RutR	HrcA	PaaR	NadQ	PhsR	AmtR	HisR	RbkR	SoxR	XylR	LexA	Rex	NagQ	PdxR	NiaR	TrpR	HcpR	NarP	VanR	FnrN_FixK	QorR	NikR	PdhR	FruR	DasR	SiaR	PrpR	Irr	TtrR	NmlR	NorR	MetJ	FadR	BioQ	GulR	AcnR	FadP	FixJ	LtbR	CblR	NnrR	PurR	CsoR	GguR
TrpR	0.21565005667268378	0.2727425380966374	0.32609882036858234	0.20805171907140757	0.30494101842911714	0.21909239746442216	0.33143025061920156	0.27872465471642666	0.3567860291339574	0.3013097686914907	0.38394693757608833	0.3021283741236724	0.34263884807522776	0.4296838923638806	0.26743209772889465	0.2819361067965241	0.2902271105327232	0.14229041601947862	0.24432223668191932	0.07801939465177785	-0.10324923386927501	0.08801057890096974	0.042189664581671636	0.05132026363292893	-0.09057134461189706	0.04126610973510768	0.1464044330632635	0.24178246085386843	0.28890474791150667	0.22872675370471432	0.2771504135006927	0.2811175013643424	0.15922925150077663	0.22117039586919104	0.18932874354561102	0.3250283363418832	0.22962931866840183	0.2791234624910793	0.22320641450820705	0.30492002854624073	0.3250703161076361	0.2513958272112842	0.11439486167667184	0.31614961588514334	0.20156584526258345	0.2146005625288611	0.3175979178036187	0.3514755887662147	0.18886696612232903	0.22230384954451954	0.46631123798329205	0.293270643549809	0.264346584946056	0.3274631627555518	0.3548549599093237	0.460895848201167	0.4719785063599345	0.48646152554468747	0.40319466017379624	1.0	0.17742747995466185	0.24048108811552832	0.05320935309180975	0.04435162251794635	0.23088871164098904	0.014692918013517485	0.2326728516854876	0.055434280676713826	0.054972503253431844	0.06200411401704378	0.03973384828512657	0.08479912682087234	0.18632719029427816	-0.08805255866672264	0.17205406993828976	-0.24896100079761554	-0.1262541455018681	0.010746820032744218	-0.16145417908568072	-0.21791696402334074	-0.27570211158221736	0.04103522102346669	0.1806599219176357	0.30735485495990933	0.05933839889173419	0.24234918769153269	0.13364258427437975	-0.019373661894966625
HcpR	0.4107510180093195	0.42907518576046344	0.312245497670123	0.20983585911590613	0.31270727509340496	0.2999454263045212	0.3474875110196885	0.15943915032954117	0.23638806095461987	0.2608202846228118	0.18949666260862263	0.33386507703287016	0.31421854666050963	0.2992317702867218	0.016644977121027665	0.10545317157130263	0.11303051928970237	0.07917383820998279	0.14027538726333907	-0.00031484824314680326	0.005835187439654087	0.21642668233911255	0.0697703706813316	0.21321523025901515	0.2551740061290458	0.21959615465345703	0.15828470677133621	0.0047856932958314094	-0.10849670458838839	0.07522774022920953	0.10301834515763401	0.10425674824734478	0.012929767851895386	-0.001910079341757273	0.11065866252466311	0.2087233953234541	0.06349439570127198	0.008437932916334327	0.13779858108391754	0.25880525586667225	0.14583770622559927	0.11460476050543637	0.04174887704126611	0.10299735527475756	0.26825070316107635	0.23943159397170563	0.17996725578271272	0.006213005331430251	0.13250913059905126	0.24048108811552832	0.33260568406028296	0.38235170647747785	-0.045317157130263214	0.08498803576676042	0.11993619075605558	0.3012677889257378	0.0638932034759246	-0.00934049788002183	0.19289702363460812	0.17742747995466185	1.0	0.32574199235968265	0.11928550438688552	0.26911128835901094	0.16546324671508333	0.1368750262373536	0.18204525418748163	-0.017043784895680283	0.035367952646824234	0.1839553335292389	0.0001679190630116284	0.1503925108097897	-0.04235758364468326	-0.08127282649762814	-0.04737416565215566	-0.21827379203224045	0.03998572687964401	0.10530624239116745	0.052432727425380965	-0.04221065446454809	0.09353091809747702	-0.009781285420427353	0.003022543134209311	0.24352462113261408	0.043134209311112046	-0.019961378615507324	-0.08383359220855548	-0.18456404013265607
NarP	0.06974938079845515	0.13215230259015154	0.07678099156206708	0.08406448092019647	0.15335208429536965	0.1600898366987112	0.31724108979471893	0.0413920490323664	0.003631249737626464	0.2447840141052013	0.20983585911590613	0.2084085470803073	0.13941480206540446	0.08989966835985055	0.15925024138365307	0.13301288778808615	0.10860165400277066	0.06599219176356996	0.08505100541538978	-0.017190714075815457	-0.039838797699508835	0.3541622937744007	0.21953318500482769	0.06880483606901473	0.08742286218042904	0.13171151504974601	0.1925821753914613	0.14199655765920827	0.03778178917761639	0.11878174719785063	0.1316695352839931	-0.03358381260232568	-0.024579152848327106	-0.15307921581797573	0.30139372822299654	0.21514629948364888	0.1801141849628479	0.084505268460602	0.15398178078166325	0.3431426052642626	0.25150077662566644	0.2328407707484992	0.2867218000923555	0.24371353007850216	0.16376306620209058	0.12031400864783175	0.21648965198774192	-0.0013643423869694807	0.07673901179631418	-0.10942025943495236	0.15358297300701063	0.3312623315561899	-0.04000671676252047	0.021367700768229712	0.1649804794089249	0.15356198312413416	0.1394567818311574	0.12749254859157885	0.21688845976239451	0.24048108811552832	0.32574199235968265	1.0	0.24873011208597456	-0.049892951597330086	0.003400361025985475	-0.1153184165232358	0.09529406825909911	0.07350656983334034	-0.07401032702237521	0.2310356408211242	-0.09138995004407875	0.04399479450904664	0.17108853532597287	0.21810587296922884	0.018324167751143948	-0.18815331010452963	-0.11953738298140297	0.23817220099911843	0.10308131480626338	-0.006653792871835775	-0.14403257629822425	0.2281600268670501	0.15807480794257167	0.16464464128290165	-0.010243062843709332	-0.03943998992485622	-0.06517358633138827	0.09802275303303808
VanR	0.08475714705511943	0.16256664287813274	0.07892195961546535	0.18613828134839008	0.26310818185634527	0.2871206078670081	0.3818689391713194	0.2122496956466983	0.2048822467570631	0.2620167079467697	0.18832122916754124	0.26098820368582343	0.07413626631963394	0.028651190126359093	0.0357877503043533	0.16554720624658914	0.035325972881071324	0.3618026111414298	0.2756811216993409	0.25150077662566644	0.03545191217833005	0.18580244322236683	0.21443264346584945	0.18479492884429705	0.09892531799672558	0.0272028882078838	0.08899710339616305	0.04235758364468326	0.24245413710591496	0.128332143906637	0.10778304857058897	0.17702867218000923	-0.006695772637588682	-0.03545191217833005	0.026174383946937576	0.15030855127828388	0.07724276898534906	0.2545862894085051	-0.03576676042147685	0.30187649552915496	0.23269384156836403	0.3132320221653163	0.20916418286385963	0.19890013013727384	0.08885017421602788	0.09569287603375173	0.060870660341715295	-0.06968641114982578	0.009886234834809621	0.0316317534948155	-0.023613618236010242	0.14886024935980857	0.11393308425338987	0.12545652995256287	0.0703161076361194	0.18322068762856303	0.16388900549934932	0.18995844003190462	0.3254901137651652	0.05320935309180975	0.11928550438688552	0.24873011208597456	1.0	0.12316863271902943	0.04363796650014693	0.1333067461483565	0.19591956676881744	0.14203853742496117	-0.034066579908484114	0.22081356786029133	-0.11399605390201922	0.18918181436547585	0.05398597875823853	0.15631165778094958	0.0869400948742706	0.014231140590235506	0.09071827379203225	0.3396792745896478	0.18729272490659502	-0.004218966458167163	0.10144410394190001	0.060282943621174596	-0.023676587884639604	0.006758742286218043	-0.043092229545359136	-0.03920910121321523	0.0830989463078796	-0.014776877545023298
FnrN_FixK	0.10627177700348432	0.11357625624449015	0.21936526594181605	0.15958607950967635	0.12635909491625036	0.2891356366231476	0.1429830821544016	0.1356156332647664	0.090151546954368	0.14128290164140883	0.25704210570505015	0.3710801393728223	0.34475882624574955	0.1818353553587171	0.08887116409890433	0.2294613996053902	0.1430250619201545	0.1850468074388145	0.13800847991268209	0.23951555350321146	-0.013412535158053818	0.04160194786113094	0.012279081482725326	0.15526216363712692	0.15582889047479115	0.14707610931531	0.06794425087108014	0.1315855757524873	0.20828260778304858	0.07577347718399731	0.23025901515469543	0.26455648377482055	0.18051299273750052	0.2503883128332144	0.017358633138827087	0.24291591452919692	0.07138659166281852	0.12780739683472567	0.105516141219932	0.18582343310524327	0.16248268334662694	0.22423491876915327	0.16575710507535368	0.25267621006674784	0.298916922043575	0.4582301330758574	0.3112589731749297	-0.004176986692414257	0.13599345115654254	0.24312581335796146	0.04485537970698124	0.13366357415725622	0.0766340623819319	0.1943033457873305	0.2246337265438059	0.32876453549389195	0.1499727131522606	0.2533688762016708	0.07623525460727928	0.04435162251794635	0.26911128835901094	-0.049892951597330086	0.12316863271902943	1.0	0.43318920280424833	0.29102472608202845	0.26237353595566937	0.23454095126149196	0.15773896981654842	0.344548927416985	0.11764829352252214	-0.03158977372906259	-0.09607069392552789	0.12444901557449309	-0.1124218126862852	0.2434196717182318	0.2692372276562697	0.10337517316653373	0.07075689517652492	0.06397716300743042	0.04802485202132572	-0.24167751143948618	0.1482515427563914	-0.03423449897149574	0.15471642668233912	0.06792326098820368	-0.019247722597707906	-0.16025775576172285
QorR	0.011817304059443349	0.1386801561647286	0.23179127660467655	0.18015616472860083	0.26004365895638304	0.20912220309810672	0.23554846563956172	0.05910751018009319	0.22895764241635533	0.3981990680492003	0.34375131186767977	0.25425045128248186	0.1901053692120398	0.2613240418118467	0.21302632131312707	0.17753242936904412	0.17820410562109062	0.10694345325553084	0.11338734729860207	-0.011754334410813987	-0.10897947189454683	-0.09225053524201335	0.050816506443894044	0.15053943998992486	0.14923806725158473	0.06712564543889846	0.19228831703119095	0.09288023172830695	0.022669073506569833	0.09348893833172411	0.17008102094790312	0.15807480794257167	-0.021325721002476806	0.13614038033667772	0.12575038831283322	0.12671592292515008	0.07096679400528945	0.1632173292473028	0.1105747029931573	-0.017421602787456445	0.14755887662146847	0.18880399647369966	-0.05560219973972545	0.22687964401158642	0.24516183199697747	0.33531337895134544	0.228202006632803	0.189559632257252	0.1650224591746778	0.23626212165736116	0.2380042819361068	0.17616808698207465	0.12111162419713697	0.09718315771797993	0.33739137735611435	0.2129633516644977	0.24048108811552832	0.4453213551068385	0.10236765878846396	0.23088871164098904	0.16546324671508333	0.003400361025985475	0.04363796650014693	0.43318920280424833	1.0	0.2365140002518786	-0.011544435582049452	-0.0727089542840351	0.12157340162041896	0.06078670081020948	0.027517736451030603	0.044435582049452166	0.09325804962008312	0.06387221359304815	0.0860375299105831	0.10028966038369506	0.10068846815834767	-0.0890180932790395	-0.12083875571974309	-0.16880063809243945	-0.023466689055875067	-0.1769657025313799	0.2265228160026867	0.09770790478989128	0.1191595650896268	0.26888039964737	0.010536921203979682	-0.05545527055959028
NikR	0.1880693505730238	0.13527979513874314	0.25292808866126526	0.25059821166197893	0.24532975105998908	0.3614667730154066	0.2633600604508627	0.23156038789303557	0.13584652197640737	0.23947357373745853	0.2785777255362915	0.3224465807480794	0.44781915116913645	0.29054195877587	0.1135132865958608	0.20473531757692792	0.13796650014692918	0.15167289366525336	0.2635909491625037	0.15022459174677805	0.29008018135258806	0.14489316149615886	0.3190672096049704	0.34299567608412745	0.18934973342848746	0.14046429620922715	0.10990302674111078	-0.06645396918685194	0.0713026321313127	-0.02745476680240124	0.06685277696150456	0.3504680743881449	0.17543344108139877	0.1451450400906763	0.03301708576466143	0.06897275513202636	0.2436505604298728	0.13548969396750765	0.18334662692582177	0.23323957852315183	0.22454976701230006	0.2750934049788002	0.17029091977666766	0.31434448595776837	0.3127492548591579	0.3246295285672306	0.3313253012048193	0.19260316527433777	0.0842323999832081	0.09640653205155116	0.20137693631669534	0.22971327819990764	0.12453297510599891	0.10335418328365728	0.1144578313253012	0.08249023970446245	0.1759581881533101	0.28709961798413164	0.16248268334662694	0.014692918013517485	0.1368750262373536	-0.1153184165232358	0.1333067461483565	0.29102472608202845	0.2365140002518786	1.0	0.29119264514504006	0.2111162419713698	0.11200201502875613	0.05820494521640569	0.0357877503043533	0.01945762142647244	-0.03410855967423702	0.07144956131144788	-0.09632257252004534	0.26029553755090046	0.04506527853574577	-0.05545527055959028	0.05222282859661643	0.15238654968305276	0.1656101758952185	-0.10224171949120524	-0.06265480038621385	-0.15822173712270685	-0.03524201334956551	-0.1501616220981487	0.09495823013307586	-0.19969774568657908
PdhR	0.3291423533856681	0.35590445405314636	0.4095336048024852	0.34375131186767977	0.3690021409680534	0.4400528945048487	0.37290625918307374	0.34381428151630916	0.36293606481675833	0.3397632341211536	0.4140254397380463	0.4620712816422484	0.3168422820200663	0.3293312623315562	0.11204399479450905	0.38955123630410143	0.1463204735317577	0.23693379790940766	0.20078921959615464	0.09038243566600898	0.23729062591830738	0.30517190714075815	0.3520633054867554	0.4806473279879098	0.16388900549934932	0.21109525208849333	0.2935854917929558	0.07946769657025314	0.07380042819361068	-0.021073842407959363	0.18611729146551362	0.1850468074388145	0.13536375467024894	0.14701313966668067	0.03198858150371521	0.038642374375550986	0.1197892615759204	0.09898828764535494	0.20404265144200495	0.2545862894085051	0.3062423911674573	0.10921036060618781	0.08610049955921247	0.15417068972755132	0.14554384786532892	0.11689265773896981	0.13435624029217916	-0.06179421518827925	0.15190378237689434	-0.04590487385080391	0.0910121321523026	0.17728055077452667	0.12348348096217623	0.21206078670081022	0.17448889635195836	0.2790814827253264	0.18519373661894967	0.14380168758658327	0.15935519079803534	0.2326728516854876	0.18204525418748163	0.09529406825909911	0.19591956676881744	0.26237353595566937	-0.011544435582049452	0.29119264514504006	1.0	0.010473951555350322	0.2545443096427522	0.03681625456529953	0.15209269132278241	-0.018408127282649765	-0.06794425087108014	0.27597498005961124	0.10333319340078083	0.08691910499139414	0.10476050543637966	0.1192015448553797	0.16456068175139582	0.11139330842533898	0.07516477058058016	0.0849040762352546	0.0233617396414928	0.05125729398429957	0.11924352462113261	-0.13462910876957307	-0.06511061668275892	-0.23237899332521725
FruR	0.023025901515469543	-0.23328155828890476	-0.16076151295075775	-0.01525964485118173	-0.07455606397716301	0.1395827211284161	0.02418034507367449	0.17471978506359934	0.040783342428949244	-0.003043533017085765	0.1261072163217329	0.11252676210066748	0.16076151295075775	0.025523697577767516	0.118613828134839	0.007493388186893917	-0.0564837748205365	-0.08330884513664413	0.09036144578313253	0.27971117921162	-0.030918097477016078	0.040426514420049534	0.18349355610595694	-0.010683850384114856	-0.2087233953234541	0.22438184794928845	0.018827924940178833	0.02915494731539398	0.264115696234415	0.09634356240292179	0.29618823726963606	0.2895554342806767	0.22343730321984803	0.2913185844422988	0.03732001175433441	0.26682339112547754	0.17054279837118508	0.19976071533520842	0.19789261575920405	0.3107342261030183	0.3453045632005373	0.3258889215398178	0.4483019184752949	0.23233701355946434	0.25945594223584234	0.27427479954661854	0.4199655765920826	0.19400948742706015	0.15956508962679988	0.004176986692414257	0.070945804122413	0.15715125309600772	0.18809034045590026	0.1476638260358507	0.23111960035263004	0.09187271735023718	0.09420259434952354	0.2143276940514672	0.3223836110994501	0.055434280676713826	-0.017043784895680283	0.07350656983334034	0.14203853742496117	0.23454095126149196	-0.0727089542840351	0.2111162419713698	0.010473951555350322	1.0	0.25376768397632343	0.2276982494437681	-0.06523655598001764	0.120649846773855	0.03051928970236346	0.09031946601737963	0.09034045590025608	0.10478149531925612	-0.03559884135846522	0.2092691322782419	-0.06783930145669786	0.061185508584862096	-0.0934469585659712	0.06013601444103942	0.004218966458167163	-0.16665967003904117	-0.06681079719575164	0.024453213551068383	0.17375425045128248	0.08398052138869065
DasR	0.08878720456739851	-0.06555140422316444	0.008291003736199152	0.11359724612736662	0.06529952562864699	0.07657109273330255	-0.045044288652869316	-0.029280886612652702	0.03335292389068469	0.03910415179883296	0.07636119390453801	0.09151588934133748	0.07314974182444062	0.010557911086856135	-0.0006296964862936065	-0.04571596490491583	-0.010599890852609043	-0.07430418538264556	0.06464883925947693	0.08020234247092901	0.11706057680198144	-0.04074136266319634	0.05192897023634608	0.08565971201880694	0.04105621090634314	0.16869568867805718	0.1991939884975442	0.049536123588430375	0.04875949792200159	0.07846018219218337	0.2699089039083162	0.17513958272112842	0.12505772217791025	0.22047772973426807	-0.15123210612484783	0.01681289618403929	-0.10813987657948869	-0.02821040258595357	0.2508710801393728	0.11819403047730993	0.28884177826287727	0.035283993115318414	-0.0028966038369505898	0.0756895176524915	0.05190798035346963	0.11225389362327358	0.11838293942319802	0.02997355274757567	0.007241509592376474	0.1254775198354393	0.01691784559842156	0.017610511733344526	0.04999790101171236	0.05270559590277486	0.159061332437765	0.022836992569581462	0.016938835481298015	0.034402418034507366	0.03943998992485622	0.054972503253431844	0.035367952646824234	-0.07401032702237521	-0.034066579908484114	0.15773896981654842	0.12157340162041896	0.11200201502875613	0.2545443096427522	0.25376768397632343	1.0	0.16155912850006296	0.09644851181730406	-0.057932076739011795	-0.04065740313169053	0.08536585365853659	-0.03347886318794341	0.03511607405230679	0.15822173712270685	0.012635909491625037	-0.12835313378951346	-0.016456068175139584	0.0647118089081063	-0.2155870870240544	-0.2589731749296839	-0.060471852567062674	-0.023676587884639604	0.14556483774820536	-0.16378405608496704	-0.07107174341967172
SiaR	0.17012300071365602	0.057869107090382434	0.07348557995046387	0.07348557995046387	0.08461021787498425	0.2004533814701314	0.16252466311237984	0.0331220351790437	-0.03675328491667017	0.004680743881449141	0.03129591536879224	0.15240753956592923	0.19722093950715755	0.01549053356282272	0.027307837622266067	0.04065740313169053	0.1534570337097519	0.19474413332773602	0.02483103144284455	0.1657990848411066	0.05977918643213971	0.10811888669661224	0.02182947819151169	0.06175223542252634	0.13057806137441752	0.1871667856093363	0.04435162251794635	-0.03555686159271231	-0.013685403635447714	-0.02241719491205239	0.018177238571008773	0.09562990638512237	0.04132907938373704	0.12258091599848873	-0.05795306662188825	0.3444649678854792	0.05100541538978212	-0.05434280676713824	-0.027685655514042232	0.2751563746274296	0.13181646446412829	0.128332143906637	0.20874438520633054	0.06681079719575164	0.19522690063389447	0.13563662314764283	0.20007556357835524	0.13437723017505562	0.1215524117375425	-0.011334536753284916	0.01968851013811343	-0.022522144326434658	0.00810209479031107	0.09907224717686075	0.09407665505226481	0.059863145963645524	-0.06076571092733302	0.09861046975357877	0.1612232903740397	0.06200411401704378	0.1839553335292389	0.2310356408211242	0.22081356786029133	0.344548927416985	0.06078670081020948	0.05820494521640569	0.03681625456529953	0.2276982494437681	0.16155912850006296	1.0	0.052768565551404224	-0.023088871164098905	0.08582763108181857	0.0827840980647328	-0.1206918265396079	0.015742412157340162	0.15918727173502373	0.13437723017505562	-0.0901935267201209	0.07801939465177785	0.006213005331430251	-0.16516938835481298	0.08612148944208892	-0.06011502455816296	0.06345241593551908	-0.10694345325553084	-0.18655807900591914	-0.06063977163007431
PrpR	0.29513874312581334	0.27284748751101967	0.16390999538222575	0.24052306788128122	0.2731203559884136	0.24226522816002688	0.15958607950967635	0.22822299651567945	0.21273246295285672	0.12054489735947273	0.151609924016624	0.17425800764031737	0.1964233239578523	0.1935896897695311	0.2694051467192813	0.26858654128709963	0.1581587674740775	0.11762730363964569	0.17923260988203685	0.06105956928760337	0.22026783090550356	0.1507913185844423	0.02531379874900298	0.17511859283825196	0.0990512572939843	0.11993619075605558	0.2485412031400865	0.04542210654464548	-0.0009025649636875026	0.07401032702237521	0.0162671592292515	0.021304731119600354	0.09008857730573863	0.24715587087024055	-0.0798035346962764	-0.0963855421686747	-0.0973300868981151	0.25150077662566644	0.001868099576004366	-0.01750556231896226	0.09353091809747702	-0.10068846815834767	0.022920952101087275	0.08589060073044792	-0.011418496284790731	-0.06433399101633012	0.013265605977918643	-0.010473951555350322	-0.1295915368792242	0.2519205742831955	0.1445573233701356	-0.04615675244532136	0.21071743419671718	0.09476932118718777	0.13909995382225768	0.06639099953822257	-0.07829226312917174	0.26103018345157636	-0.004323915872549431	0.03973384828512657	0.0001679190630116284	-0.09138995004407875	-0.11399605390201922	0.11764829352252214	0.027517736451030603	0.0357877503043533	0.15209269132278241	-0.06523655598001764	0.09644851181730406	0.052768565551404224	1.0	0.10841274505688259	0.023382729524369254	0.14747491708996263	0.03224046009823265	0.026006464883925946	0.08129381638050459	-0.08922799210780404	0.084274379748961	0.06580328281768187	0.10476050543637966	-0.09174677805297847	-0.03140086478317451	0.02098988287645355	-0.058582763108181855	-0.03580874018722976	-0.14770580580160364	-0.009067629402627933
Irr	0.16831787078628102	0.15981696822131733	0.028420301414718106	0.0839175517400613	0.18880399647369966	0.06861592712312665	0.16928340539859787	0.265689937450149	0.27903950295957347	0.18542462533059065	0.26346500986524496	0.11130934889383318	0.04561101549053356	0.05730238025271819	0.19925695814617356	0.11987322110742622	0.042798371185088786	0.14371772805507746	0.1942613660215776	0.11309348893833172	0.03912514168170941	0.030855127828386716	0.03738298140296377	0.08675118592838252	0.07827127324629529	0.11059569287603375	0.12142647244028379	-0.0001259392972587213	0.14835649217077368	0.19726291927291045	0.18196129465597582	0.11777423281978086	0.09380378657487091	0.06983334032996096	0.03318500482767306	0.07050501658200747	0.0033793711431090215	0.09980689307753662	0.11510851769447127	0.16074052306788128	0.1578019394651778	0.23672389908064312	0.022249275849040764	-0.0009235548465639561	-0.06523655598001764	-0.053713110280844634	-0.037634859997481215	0.09607069392552789	-0.054321816884261784	0.1374627429578943	0.08952185046807438	0.15108517694471266	0.4027958523991436	0.1720750598211662	0.22093950715755006	0.27007682297132785	0.11028084463288695	0.13475504806683178	0.3103144284454893	0.08479912682087234	0.1503925108097897	0.04399479450904664	0.18918181436547585	-0.03158977372906259	0.044435582049452166	0.01945762142647244	-0.018408127282649765	0.120649846773855	-0.057932076739011795	-0.023088871164098905	0.10841274505688259	1.0	0.19881617060576803	0.08536585365853659	0.07081986482515427	-0.12203517904370094	-0.09067629402627933	0.10706939255278955	0.10761512950757735	-0.18026111414298307	0.15108517694471266	0.0544057764157676	-0.06011502455816296	0.07885898996683599	-0.04978800218294782	-0.08257419923596826	0.05860375299105831	0.14480920196465305
TtrR	0.027517736451030603	0.03457033709751899	0.053377272154821374	0.16510641870618362	0.1290038201586835	0.09934511565425465	0.2479954661852987	0.10564208051719072	0.13649720834557744	0.09187271735023718	0.11002896603836951	0.07730573863397842	0.04227362411317745	0.04210570505016582	0.22780319885815037	0.17280970572184207	0.045317157130263214	0.1868939171319424	0.0006716762520465136	0.21821082238361109	0.005646278493766005	0.24048108811552832	0.20070526006464884	0.19316989211200203	0.021220771588094538	0.11158221737122707	0.06578229293480542	-0.08091599848872844	-0.05795306662188825	0.20089416901053692	-0.006275974980059611	0.06895176524914991	0.00868981151085177	0.08016036270517611	0.20458838839679275	-0.004009067629402628	0.020675034633306746	-0.0490743461651484	0.03522102346668905	0.06305360816086646	0.20095713865916628	0.17371227068552958	0.046975357877503045	0.1115192477225977	-0.044036774274799545	0.03744595105159313	0.1451870198564292	0.11718651609924016	-0.024810041559968094	0.13349565509424458	0.13639225893119516	0.13842827757021114	0.11294655975819655	0.030540279585239916	0.03016246169346375	0.0931321103228244	-0.03186264220645649	0.25477519835439316	0.2658578565131607	0.18632719029427816	-0.04235758364468326	0.17108853532597287	0.05398597875823853	-0.09607069392552789	0.09325804962008312	-0.03410855967423702	-0.06794425087108014	0.03051928970236346	-0.04065740313169053	0.08582763108181857	0.023382729524369254	0.19881617060576803	1.0	0.0709877838881659	0.18769153268124764	0.03446538768313673	0.07881701020108307	0.20603669031526803	0.23323957852315183	-0.0691826539607909	-0.017001805129927376	0.021325721002476806	-0.15328911464674028	-0.037278031988581505	-0.11651483984719366	-0.1270727509340498	-0.0239494563620335	0.015805381805969524
NmlR	0.019436631543595987	0.06895176524914991	0.03675328491667017	0.20595273078376222	0.15981696822131733	0.14892321900843794	0.07963561563326477	0.13471306830107888	0.02241719491205239	0.16756223500272868	0.17996725578271272	0.20314008647831744	-0.006192015448553797	0.024914990974350362	0.02040216615591285	0.12866798203266025	-0.04487636958985769	0.09707820830359766	0.30874018722975527	0.1345241593551908	0.24029217916964024	0.07390537760799294	0.18953864237437554	0.15433860879056294	0.08385458209143193	0.11025985475001049	0.09565089626799883	0.052831535200033586	0.20481927710843373	0.0943075437639058	0.11941144368414425	-0.03394064061122539	0.0674195037991688	-0.029721674153058226	-0.007472398304017464	-0.09126401074682003	0.02460014273120356	-0.12106964443138407	-0.04227362411317745	0.09609168380840435	0.17142437345199613	0.039586919104991396	0.20767390117963141	0.0704000671676252	0.17236891818143654	0.036333487259141095	0.20796775953990176	-0.10629276688636077	-0.09464338188992906	-0.065068636917006	-0.08265815876747408	-0.08708702405440577	0.11846689895470383	-0.1200201502875614	0.13250913059905126	0.09535703790772848	0.14109399269552075	0.1481675832248856	0.0700432391587255	-0.08805255866672264	-0.08127282649762814	0.21810587296922884	0.15631165778094958	0.12444901557449309	0.06387221359304815	0.07144956131144788	0.27597498005961124	0.09031946601737963	0.08536585365853659	0.0827840980647328	0.14747491708996263	0.08536585365853659	0.0709877838881659	1.0	0.26506024096385544	0.20148188573107761	-0.1656521556609714	0.07619327484152638	0.15689937450149027	0.13471306830107888	0.0360606187817472	0.06951849208681415	0.06773435204231561	-0.12667394315939717	0.014294110238864868	-0.08876621468452206	-0.15179883296251206	0.04865454850761933
NorR	0.13462910876957307	0.1185298686033332	0.10068846815834767	0.13269803954493933	0.12041895806221402	0.0706729356450191	0.07382141807648714	0.15568196129465597	0.22614499811091054	0.12207715880945384	0.29220015952310985	0.09508416943033458	-0.012530960077242768	0.05591704798287225	0.1254355400696864	0.23867595818815332	0.1037949708240628	0.16336425842743799	0.2098568489987826	0.22133831493220268	0.09867343940220813	-0.0692246337265438	0.2683556525754586	0.24543470047437135	-0.16577809495823012	-0.1418496284790731	-6.296964862936064e-05	0.04359598673439402	-0.0017841400444985518	-0.04011166617690273	0.139624700894169	-0.08095797825448134	-0.20036942193862559	-0.030414340287981192	0.040510473951555354	-0.2084085470803073	-0.032744217287267535	0.10702741278703665	0.09204063641324882	0.19382057848117207	0.22549431174174048	0.07314974182444062	0.056630704000671675	0.15066537928718357	0.07688594097644935	0.047898912724067	0.20643549808992065	0.07476596280592754	0.22312245497670122	0.03549389194408295	0.16947231434448595	0.07092481423953655	0.10809789681373579	0.13206834305864573	0.08471516728936652	0.08966877964820956	0.23160236765878847	0.19493304227362412	0.19636035430922297	0.17205406993828976	-0.04737416565215566	0.018324167751143948	0.0869400948742706	-0.1124218126862852	0.0860375299105831	-0.09632257252004534	0.10333319340078083	0.09034045590025608	-0.03347886318794341	-0.1206918265396079	0.03224046009823265	0.07081986482515427	0.18769153268124764	0.26506024096385544	1.0	0.06229797237731413	-0.16663868015616473	0.06853196759162083	0.21357205826791487	-0.02390747659628059	0.08975273917971538	0.08893413374753369	0.004407875404055245	0.03263926787288527	0.16697451828218798	-0.06513160656563537	-0.014587968599135217	0.09562990638512237
