	AcnR	GlcC	CueR	ExuR_UxuR	CblR	GntR	TrpR	NagQ	FadP	NiaR	NtrC	DasR	TtrR	LiuQ	CcpA	BioQ	FruR	MerR	PdxR	NrdR	FnrN_FixK	PurR	NnrR	RbsR	PhsR	SdaR	NorR	CadR-PbrR	SoxR	HrcA	QorR	HypR	VanR	NifA	HcpR	PhnR	LiuR	PhrR	ModE	PhnF	AgaR	MetR	NadQ	MntR	NrtR	FUR	SahR_SamR	ArgR	CzrA	NsrR	NagR	AraR	KdgR	Zur	RbkR	NagC	Phr	Rex	ThiR	BirA	HutC	XylR	TyrR	ZntR	HexR	RutR	PdhR	SiaR	NarP	CsoR	PrpR	LtbR	Irr	AmtR	GulR	FixJ	FadR	NikR	MetJ	LexA	FabR	HisR	GguR	PaaR	PsrA	IscR	LldR	NmlR
ThiR	-0.16019771493395998	-0.29649137022931693	-0.08111174134997164	-0.09602139210760878	-0.02665910380034033	-0.27931285957377844	-0.23895956567539098	-0.20379223725792076	-0.33052426869783647	0.05826108094967993	-0.47540717932096266	-0.11044485860140993	-0.2337736001944737	-0.013045944412932501	-0.05323717689004132	0.03508629770683089	-0.13524025605704562	-0.16392512762336925	0.016611295681063124	-0.04918564135807471	-0.2342597844583097	-0.23555627582853902	-0.13021635199740703	-0.0418928774005348	0.004618750506441942	0.15420144234664937	0.020176646949193744	-0.08548739972449558	0.05080625557086136	-0.029576209383356294	0.02066283121302974	0.06701239769872781	0.08516327688193825	-0.07041568754557978	0.09569726926505145	0.21789158090916458	0.13734705453366827	0.10979661291629528	0.2851470707398104	-0.03233125354509359	0.15565999513815737	0.1545255651892067	0.19098938497690623	0.32387975042541123	0.25143829511384813	0.3616400615833401	0.3914593630986144	0.3972935742646463	0.33344137428085246	0.4473705534397537	0.17526942711287577	0.2136779839559193	0.33295519001701646	0.2255084677092618	0.4449396321205737	0.521594684385382	0.4499635361802123	0.5177052102746941	1.0	0.22583259055181915	0.19293412203225022	0.21011263268778868	-0.12357183372498177	-0.012235637306539178	-0.0474029657240094	0.1595494692488453	-0.05874726521351592	0.16651811036382788	0.22972206466250708	0.23523215298598169	0.41349971639251276	0.05615428247305729	0.08808038246495421	0.21902601085811524	0.08581152256705292	-0.0652297220646625	-0.1449639413337655	-0.10898630580990196	-0.014180374361883154	0.10185560327364071	0.08986305809901952	-0.03054857791102828	-0.15063609107851875	-0.3159387407827567	-0.17494530427031846	0.11708937687383518	-0.05469572968154931	0.27607163114820515
BirA	-0.20427842152175674	-0.20055100883234747	-0.2874159306377117	-0.10931042865245928	-0.024066121059881696	-0.10072117332469006	-0.15290495097642007	-0.2054128514707074	-0.2961672473867596	-0.12908192204845637	0.01158739162142452	-0.4908030143424358	-0.21789158090916458	0.04918564135807471	-0.2347459687221457	-0.04999594846446803	-0.16360100478081194	-0.13524025605704562	-0.1747832428490398	0.20508872862815006	-0.11498257839721254	-0.1467466169678308	0.03897577181751884	0.04075844745158415	0.2998946600761689	0.18353455959808768	0.079004942873349	-0.1005591119034114	-0.08289441698403695	0.02309375253220971	-0.20995057126651	0.13361964184425898	0.026334980957783	-0.12405801798881776	-0.011101207357588527	-0.23539421440726035	-0.1412365286443562	-0.132647273316587	0.08370472409043027	0.29389838748885827	0.23037031034762176	0.3345758042298031	0.2447937768414229	0.48124139048699455	0.3642330443237987	0.291143343327121	0.5061988493639089	0.30880803824649544	0.5074953407341383	0.36131593874078277	0.25678632201604407	0.2242119763390325	0.40977230370310347	0.3459201037193096	0.3036220727655782	0.39810388137103964	0.3276071631148205	0.17526942711287577	0.22583259055181915	1.0	0.21724333522404993	0.28158171947167976	0.08824244388623288	0.2071955271047727	0.05858520379223726	0.03589660481322421	-0.02925208654079896	0.21886394943683657	0.1755935499554331	-0.046268535775058746	0.05080625557086136	0.08662182967344624	0.08808038246495421	-0.025038489587553683	-0.20703346568349404	0.06766064338384248	0.19406855198120088	0.08759419820111822	0.03443805202171623	0.26553763876509195	-0.050320071307025364	0.06474353780082652	-0.08338060124787294	0.041244631715420144	-0.04562029008994409	0.20508872862815006	0.10671744591200065	0.08467709261810226
HutC	0.03832752613240418	-0.08937687383518353	-0.18175188396402236	0.022283445425816385	-0.23215298598168707	-0.19779596467061017	-0.20589903573454338	-0.06490559922210518	-0.3400858925532777	-0.1788347783810064	-0.3350619884936391	-0.32695891742970584	-0.09407665505226481	-0.237987197147719	-0.05177862409853334	-0.39113524025605706	-0.3370067255489831	0.04837533425168139	-0.21108500121546067	0.05826108094967993	-0.03751721902601086	0.03832752613240418	0.017097479944899116	-0.09213191799692083	0.09375253220970747	0.09342840936715015	0.010452961672473868	-0.184344866704481	-0.2538692164330281	0.2838505793695811	0.11935823677173649	0.2530589093266348	0.06555384490721984	-0.11935823677173649	-0.38432866056235315	-0.3290657159063285	-0.2013613159387408	-0.12033060529940848	0.4337573940523458	0.2169192123814926	0.2634308402884693	0.20703346568349404	0.25322097074791344	0.2410663641520136	0.3524025605704562	0.2987602301272182	0.42225103314156065	0.5930637711692731	0.4801069605380439	0.33619641844258974	0.18191394538530103	0.3793047565027145	0.1725143829511385	0.19617535045782353	0.21918807227939388	0.41042054938821815	0.17624179564054776	0.5123571833724981	0.19293412203225022	0.21724333522404993	1.0	0.5405558706749858	0.42030629608621667	0.3853010290900251	0.15711854792966534	0.06620209059233449	0.19196175350457823	0.07333279312859574	0.12859573778462038	0.13637468600599628	0.14366744996353617	0.14107446722307754	-0.010615023093752533	-0.2788266753099425	-0.0313588850174216	-0.27785430678227047	-0.12292358803986711	0.11644113118872053	-0.08808038246495421	0.14188477432947086	0.3493233935661616	0.038813710396240174	-0.02665910380034033	0.01790778705129244	0.31691110931042865	0.16181832914674663	0.001863706344704643	-0.0423790616643708
XylR	-0.27347864840774655	-0.14269508143586418	-0.26375496313102664	-0.04610647435378008	-0.24041811846689895	-0.33797909407665505	-0.3047565027145288	0.06296086216676121	-0.27283040272263187	0.08662182967344624	-0.07365691597115306	-0.5465521432622964	-0.17770034843205576	-0.16311482051697593	-0.10639332306944332	-0.3112389595656754	-0.34219269102990035	-0.27477513977797585	-0.4546633173972936	0.04351349161332145	-0.04513410582610809	-0.053561299732598655	-0.0036463819787699537	-0.17235232152985983	0.3436512438214083	-0.10072117332469006	0.209464387002674	-0.060854063690138564	-0.07997731140102099	0.06992950328174379	0.15079815249979742	0.03622072765578154	-0.1935823677173649	-0.1760797342192691	-0.2540312778543068	-0.34105826108094967	0.027955595170569645	-0.13783323879750425	0.2332874159306377	0.15614617940199335	0.32371768900413256	0.2535450935904708	0.42451989303946197	0.23831131999027633	0.3203143991572806	0.4355400696864111	0.3436512438214083	0.5094400777894822	0.46665586257191477	0.4055587067498582	0.1700834616319585	0.2580828133862734	0.3841665991410745	0.312859573778462	0.27347864840774655	0.45563568592496556	0.24009399562434164	0.47718985495502797	0.21011263268778868	0.28158171947167976	0.5405558706749858	1.0	0.3977797585284823	0.18628960375982498	0.13054047483996434	-0.07819463576695568	0.17445912000648245	0.341382383923507	-0.022607568268373714	0.14820516975933878	0.1005591119034114	-0.21951219512195122	0.00915647030224455	0.09213191799692083	-0.007697917510736569	-0.07187424033708775	0.27056154282473055	0.11044485860140993	-0.1394538530102909	0.36536747427274935	0.13653674742727492	-0.1000729276395754	0.06668827485617049	0.16262863625313995	0.2956810631229236	0.23620452151365368	0.1504740296572401	0.059881695162466574
TyrR	0.3135078194635767	0.1610080220403533	-0.17721416416821975	-0.2392836885179483	-0.0418928774005348	-0.09294222510331415	-0.29033303622072765	-0.05372336115387732	-0.13183696621019367	-0.10639332306944332	0.05874726521351592	-0.40863787375415284	0.13475407179320964	-0.21173324690057532	-0.14577424844015882	-0.35078194635766957	-0.15160845960619074	0.11174134997163924	-0.026334980957783	0.17996920832995705	-0.008994408880965886	0.18094157685762904	-0.056802528158171946	-0.11660319260999918	-0.011425330200145856	-0.2755854468843692	-0.25192447937768414	-0.2955190017016449	-0.3501337006725549	0.2127056154282473	0.24090430273073496	0.12778543067822704	0.029576209383356294	0.10363827890770602	-0.015152742889555142	-0.17980714690867838	-0.017745725630013774	-0.02066283121302974	0.20200956162385544	0.16457337330848393	-0.026821165221618995	0.10606920022688598	0.1499878453934041	0.1384814844826189	0.16894903168300787	0.13037841341868567	0.16392512762336925	0.3648812900089134	0.2564621991734867	0.16295275909569726	0.28206790373551577	0.2538692164330281	0.30702536261243013	0.25970342759906007	0.09974880479701807	0.23620452151365368	0.060043756583745236	0.14237095859330687	-0.12357183372498177	0.08824244388623288	0.42030629608621667	0.3977797585284823	1.0	0.3284174702212138	0.02309375253220971	0.07527753018393972	0.32987602301272184	0.10136941900980471	0.010777084515031198	-0.026497042379061666	-0.18969289360667693	-0.16295275909569726	-0.14788104691678147	-0.029738270804634957	0.0579369581071226	-0.07187424033708775	0.04254112308564946	0.11368608702698323	-0.2998946600761689	0.1211409124058018	0.10850012154606596	0.009318531723523215	0.1354023174783243	0.22712908192204845	0.1870999108662183	-0.14545012559760148	-0.14545012559760148	0.007211733246900575
ZntR	0.1935823677173649	0.057612835264565274	-0.18256219107041569	0.051130378413418685	-0.028603840855684303	0.09699376063528077	-0.33376549712340975	-0.08305647840531562	-0.08305647840531562	0.16668017178510655	-0.10299003322259136	-0.13912973016773358	-0.12357183372498177	-0.0822461712989223	-0.1261648164654404	-0.34851308645976825	-0.4313264727331659	-0.1806174540150717	-0.1725143829511385	-0.1939064905599222	-0.060692002268859895	-0.2695891742970586	-0.21951219512195122	-0.236042460092375	0.006077303297949923	0.13280933473786566	0.044485860140993434	-0.24025605704562028	-0.1866137266023823	-0.10169354185236204	-0.3011911514463982	0.22729114334332712	-0.1110931042865246	0.08289441698403695	-0.13799530021878292	-0.2741268940928612	-0.07932906571590632	0.12276152661858844	0.23361153877319504	0.1820760068065797	0.2588931204926667	0.4590389757718175	0.16003565351268131	0.34300299813629365	0.2955190017016449	0.26181022607568266	0.2755854468843692	0.37460497528563325	0.28158171947167976	0.2209707479134592	0.30686330119115146	0.2392836885179483	0.044485860140993434	0.17575561137671178	0.1697593387894012	0.157280609350944	0.2509521108500122	-0.019852524106636415	-0.012235637306539178	0.2071955271047727	0.3853010290900251	0.18628960375982498	0.3284174702212138	1.0	0.16311482051697593	-0.03865164897496151	0.24868325095211086	0.1989303946195608	0.06182643221781055	-0.08013937282229965	-0.04659265861761608	0.23069443319017907	-0.050158009885746695	-0.04335143019204278	-0.10120735758852605	-0.2799611052588931	0.012883882991653836	0.0005672149744753262	-0.09553520784377278	-0.09845231342678876	0.1687869702617292	0.1660319260999919	-0.16797666315533588	0.042217000243092134	0.26051373470545336	0.22615671339437646	0.0054290576128352645	0.12033060529940848
HexR	0.1101207357588526	-0.04756502714528806	-0.21335386111336196	0.011425330200145856	0.08662182967344624	-0.02390405963860303	-0.05858520379223726	-0.2063852199983794	-0.24090430273073496	-0.1279474920995057	0.12405801798881776	-0.1632768819382546	0.05307511546876266	0.09974880479701807	-0.0368689733408962	-0.020176646949193744	0.04480998298355077	-0.024390243902439025	-0.045458228668665425	0.11984442103557248	0.08548739972449558	0.19034113929179158	0.07252248602220242	0.20298193015152743	0.10704156875455798	0.26618588445020663	0.1486913540231748	0.05550603678794263	0.054371606838991976	-0.021311076898144397	-0.015638927153391134	0.14950166112956811	-0.09018718094157686	-0.06636415201361316	0.09051130378413419	0.016449234259784458	0.10120735758852605	0.3115630824082327	-0.06231261648164654	-0.30086702860384085	0.0057531804553925935	-0.04999594846446803	0.10201766469491938	0.09261810226075683	0.14334332712097886	-0.058423142370958595	-0.016935418523620453	-0.008022040353293899	0.09294222510331415	0.1138481484482619	0.09747994489911677	-0.055019852524106634	0.13378170326553765	-0.05388542257515598	0.018393971315128432	0.09472490073737946	-0.008184101774572563	-0.004618750506441942	-0.0474029657240094	0.05858520379223726	0.15711854792966534	0.13054047483996434	0.02309375253220971	0.16311482051697593	1.0	0.3922696702050077	0.01758366420873511	0.29033303622072765	0.060205818005023906	-0.15128433676363343	0.14804310833806011	0.015152742889555142	0.07657402155416904	-0.048699457094238716	-0.1000729276395754	-0.028603840855684303	0.08111174134997164	-0.12000648245685115	-0.060043756583745236	0.2319909245604084	-0.10995867433757395	0.21902601085811524	-0.014990681468276477	0.3005429057612835	0.2689409286119439	-0.21416416821975529	0.03865164897496151	-0.15598411798071468
RutR	0.19001701644923427	0.06685033627744916	-0.02309375253220971	0.024390243902439025	0.03994814034519083	-0.07203630175836642	-0.06134024795397456	-0.21238149258568997	-0.183372498176809	-0.27931285957377844	-0.26181022607568266	-0.03929989466007617	0.22907381897739243	-0.07965318855846366	-0.14253302001458554	-0.14788104691678147	-0.10914836723118061	0.15663236366582936	0.3310104529616725	0.04075844745158415	-0.055181913945385304	0.1911514463981849	0.1632768819382546	0.16716635604894256	-0.05307511546876266	0.18823434081516896	-0.21140912405801798	-0.021959322583259056	-0.20978850984523134	-0.16343894335953327	-0.0318450692812576	-0.030062393647192286	-0.29162952759095695	-0.06441941495826918	0.21351592253464063	0.1238959565675391	0.007697917510736569	0.04594441293250142	-0.051130378413418685	-0.10477270885665667	-0.03460011344299489	0.09569726926505145	-0.11870999108662184	0.2639170245523053	0.24333522404991492	0.25127623369256946	0.35775058747265215	0.15971153067012397	0.18288631391297303	0.23555627582853902	0.10590713880560733	0.08759419820111822	0.26116198039056804	0.14852929260189612	0.1806174540150717	0.21610890527509927	0.07495340734138238	0.12908192204845637	0.1595494692488453	0.03589660481322421	0.06620209059233449	-0.07819463576695568	0.07527753018393972	-0.03865164897496151	0.3922696702050077	1.0	0.09764200632039544	0.22356373065391782	0.057450773843286604	0.03670691191961754	0.0689571347540718	0.36034357021311075	0.18758609513005428	0.1738108743213678	0.19844421035572482	0.00040515355319666155	-0.01401831294060449	-0.10201766469491938	-0.15744267077222268	-0.017097479944899116	0.2580828133862734	0.1371849931123896	-0.21562272101126326	0.053561299732598655	-0.07819463576695568	-0.19698565756421685	0.08645976825216757	-0.04643059719633741
PdhR	0.030710639332306944	0.18823434081516896	-0.14933959970828944	-0.19568916619398752	-0.010777084515031198	0.0867838910947249	-0.22080868649218052	0.30394619560813546	-0.15760473219350132	-0.1550117494530427	-0.05615428247305729	0.14755692407422413	0.19925451746211814	-0.005591119034113929	0.25824487480755204	-0.15014990681468277	-0.029576209383356294	0.2410663641520136	-0.0007292763957539907	0.24009399562434164	0.02665910380034033	0.12259946519730978	-0.10817599870350864	-0.13021635199740703	-0.16716635604894256	-0.0005672149744753262	-0.029576209383356294	0.05647840531561462	-0.07965318855846366	0.16668017178510655	0.17073170731707318	0.26472733165869866	-0.06117818653269589	0.4212786646138887	0.17721416416821975	0.04497204440482943	0.05096831699214002	-0.03541042054938822	0.07106393323069443	0.03589660481322421	-0.027469410906733653	0.26748237582043594	0.08094967992869298	-0.0028360748723766306	0.052750992626205334	0.12405801798881776	0.06409529211571185	0.1710558301596305	0.023255813953488372	0.14982578397212543	-0.23766307430516165	-0.20249574588769143	-0.008508224617129892	-0.03460011344299489	0.18013126975123572	0.04805121140912406	-0.18353455959808768	0.10266591038003403	-0.05874726521351592	-0.02925208654079896	0.19196175350457823	0.17445912000648245	0.32987602301272184	0.24868325095211086	0.01758366420873511	0.09764200632039544	1.0	0.4173891905032007	-0.09294222510331415	0.008508224617129892	-0.16586986467871323	0.0054290576128352645	0.35353699051940685	0.13426788752937363	0.23004618750506442	-0.1755935499554331	0.17575561137671178	0.14350538854225753	-0.5859330686330119	-0.03524835912810955	-0.10574507738432866	-0.290657159063285	-0.22113280933473786	0.21562272101126326	-0.09018718094157686	-0.1110931042865246	0.014828620046997813	-0.001863706344704643
SiaR	-0.2287496961348351	-0.08662182967344624	-0.392107608783729	-0.3506198849363909	-0.17186613726602382	-0.11870999108662184	-0.3511060692002269	0.1504740296572401	-0.36715014990681466	-0.22810145044972044	0.09715582205655944	-0.1830483753342517	-0.1000729276395754	0.1683007859978932	0.12454420225265375	-0.10866218296734462	-0.22696702050076978	-0.09375253220970747	0.020176646949193744	0.27931285957377844	0.030710639332306944	0.09164573373308484	0.002349890608540637	0.041406693136698806	0.1381573616400616	0.0757637144477757	-0.023417875374767038	-0.12908192204845637	-0.13232315047402965	0.02601085811522567	0.03524835912810955	0.20249574588769143	-0.07090187180941576	0.12292358803986711	0.2700753585608946	-0.07381897739243173	0.22810145044972044	-0.04108257029414148	-0.07090187180941576	-0.09829025200551009	0.0757637144477757	0.17818653269589174	0.08613564540961025	0.1133619641844259	0.1765659184831051	0.13378170326553765	0.14075034438052023	0.23085649461145774	0.11903411392917916	0.20800583421116603	0.06701239769872781	0.1439915728060935	0.17915890122356373	0.11870999108662184	0.3995624341625476	0.12632687788671906	0.08240823272020095	0.14415363422737218	0.16651811036382788	0.21886394943683657	0.07333279312859574	0.341382383923507	0.10136941900980471	0.1989303946195608	0.29033303622072765	0.22356373065391782	0.4173891905032007	1.0	-0.09715582205655944	-0.028279718013126974	0.026497042379061666	-0.022607568268373714	0.078518758609513	0.20897820273883802	-0.041244631715420144	0.1760797342192691	0.3029738270804635	0.024552305323717688	-0.18953083218539826	0.03087270075358561	-0.018393971315128432	-0.01158739162142452	-0.26602382302892796	-0.05955757231990925	-0.18823434081516896	-0.04513410582610809	0.05566809820922129	0.24560408394781622
NarP	0.0052669961915566	-0.2199983793857872	0.10169354185236204	0.07041568754557978	-0.13183696621019367	-0.02114901547686573	0.008994408880965886	-0.25548983064581476	-0.27250627988007453	-0.13378170326553765	-0.33068633011911513	-0.1554979337168787	0.05550603678794263	0.43602625395024713	0.06279880074548254	-0.09861437484806741	-0.055992221051778625	-0.23636658293493235	-0.024714366744996354	0.03751721902601086	-0.16522161899359858	-0.20654728141965806	-0.1935823677173649	-0.1908273235556276	0.03460011344299489	0.03703103476217486	-0.08840450530751155	0.16797666315533588	0.15971153067012397	0.09910055911190341	-0.016935418523620453	0.36099181589822543	0.32436593468924724	-0.021311076898144397	0.004456689085163277	0.06279880074548254	0.05048213272830403	0.2998946600761689	0.20184750020257677	0.023741998217324367	0.014180374361883154	-0.1234097723037031	-0.022931691110931043	0.08030143424357832	0.052913054047484	0.15225670529130542	0.24301110120735758	0.28304027226318773	0.1861275423385463	0.3353861113361964	0.4045863382221862	-0.016935418523620453	-0.09083542662669152	0.0036463819787699537	0.3161008022040353	0.31140102098695405	0.4587148529292602	0.2332874159306377	0.22972206466250708	0.1755935499554331	0.12859573778462038	-0.022607568268373714	0.010777084515031198	0.06182643221781055	0.060205818005023906	0.057450773843286604	-0.09294222510331415	-0.09715582205655944	1.0	0.2021716230451341	0.21983631796450856	-0.03054857791102828	0.13605056316343894	-0.23409772303703102	-0.15906328498500932	-0.44072603516732844	-0.24365934689247223	-0.5321286767684953	0.1796450854873997	0.15112227534235476	-0.10299003322259136	-0.17040758447451584	-0.18450692812575967	-0.08257029414147962	0.09569726926505145	-0.2503038651648975	-0.03476217486427356	0.14382951138481484
CsoR	0.05080625557086136	-0.16570780325743456	0.09618345352888745	0.07803257434567701	0.00737379466817924	0.027631472328012316	0.21951219512195122	0.1811036382789077	-0.024552305323717688	-0.019366339842800423	-0.06701239769872781	-0.04610647435378008	0.09504902357993679	0.08354266266915161	0.24414553115630824	0.131674904788915	-0.0368689733408962	0.06150230937525322	0.12503038651648976	0.10687950733327932	-0.04108257029414148	-0.004780811927720606	-0.051940685519812006	0.05226480836236934	-0.010777084515031198	0.11644113118872053	-0.1509602139210761	0.04367555303460011	0.11692731545255652	-0.030710639332306944	-0.07770845150311968	0.12211328093347379	-0.00948059314480188	0.2739648326715825	-0.079491127137185	0.13896766874645491	-0.027631472328012316	0.06685033627744916	0.1793209626448424	0.09213191799692083	0.1344299489506523	-0.1371849931123896	-0.1802933311725144	-0.009804715987359209	-0.013208005834211166	0.013532128676768495	0.1911514463981849	0.1499878453934041	-0.057612835264565274	0.11870999108662184	-0.002998136293655295	0.19147556924074224	-0.09099748804797018	-0.0817599870350863	0.04173081597925614	0.20379223725792076	0.18742403370877564	0.1986062717770035	0.23523215298598169	-0.046268535775058746	0.13637468600599628	0.14820516975933878	-0.026497042379061666	-0.08013937282229965	-0.15128433676363343	0.03670691191961754	0.008508224617129892	-0.028279718013126974	0.2021716230451341	1.0	0.4045863382221862	0.25176241795640547	0.25176241795640547	0.19909245604083947	0.3271209788509845	-0.24690057531804555	-0.27250627988007453	0.056802528158171946	-0.1655457418361559	-0.19034113929179158	0.047889149987845395	-0.3289036544850498	-0.41722712908192205	-0.2076817113686087	-0.2731545255651892	-0.055181913945385304	0.11465845555465522	-0.023741998217324367
PrpR	0.11692731545255652	-0.19909245604083947	-0.011101207357588527	-0.07090187180941576	-0.036382789077060204	-0.04043432460902682	0.02212138400453772	-0.1705696458957945	-0.04594441293250142	0.11417227129081922	-0.007535856089457904	0.005591119034113929	0.05550603678794263	0.041568754557977476	0.09537314642249413	-0.050158009885746695	-0.1642492504659266	-0.22113280933473786	0.008994408880965886	0.23344947735191637	-0.010128838829916538	-0.11546876266104854	-0.0418928774005348	0.1916376306620209	-0.0028360748723766306	0.1901790778705129	-0.1449639413337655	0.022445506847095047	-0.05469572968154931	-0.1765659184831051	-0.03751721902601086	0.0008913378170326554	0.03200713070253626	-0.008994408880965886	0.0689571347540718	0.24446965399886558	0.0021878291872619725	0.060205818005023906	-0.030710639332306944	-0.14431569564865085	-0.012721821570375172	-0.1775382870107771	-0.2021716230451341	0.10493477027793534	0.16441131188720526	0.10266591038003403	0.21140912405801798	0.04027226318774816	0.056802528158171946	0.3015152742889555	0.04529616724738676	0.2044404829430354	-0.003484320557491289	0.015638927153391134	0.08516327688193825	0.18791021797261162	0.060043756583745236	0.21108500121546067	0.41349971639251276	0.05080625557086136	0.14366744996353617	0.1005591119034114	-0.18969289360667693	-0.04659265861761608	0.14804310833806011	0.0689571347540718	-0.16586986467871323	0.026497042379061666	0.21983631796450856	0.4045863382221862	1.0	-0.08435296977554493	-0.07932906571590632	-0.038165464711125516	-0.13961591443156957	-0.08856656672879021	-0.43651243821408314	-0.2465764524754882	0.1334575804229803	-0.04318936877076412	-0.07916700429462767	-0.21610890527509927	-0.237014828620047	-0.1880722793938903	-0.12033060529940848	0.004294627663884612	0.02147313831942306	0.03119682359614294
LtbR	0.05226480836236934	-0.2091402641601167	-0.062474677902925206	0.314804310833806	-0.00737379466817924	0.44331901790778705	0.2520865407989628	0.06182643221781055	-0.03524835912810955	-0.1545255651892067	-0.22777732760716313	0.1490154768657321	0.09650757637144478	-0.1276233692569484	0.003970504821327283	0.11919617535045782	-0.13054047483996434	0.1472328012316668	0.2564621991734867	-0.14301920427842152	-0.09521108500121546	0.03524835912810955	0.0028360748723766306	0.036544850498338874	-0.039137833238797506	0.15014990681468277	-0.15792885503605866	0.027631472328012316	0.06733652054128515	-0.03832752613240418	-0.1870999108662183	0.15906328498500932	-0.0028360748723766306	0.07446722307754639	-0.04594441293250142	-0.03460011344299489	-0.17089376873835183	0.0995867433757394	0.3914593630986144	0.2627825946033547	0.2580828133862734	0.20330605299408475	-0.06733652054128515	0.20298193015152743	0.03751721902601086	0.09666963779272345	0.33344137428085246	0.14431569564865085	0.10590713880560733	0.15582205655943604	-0.08662182967344624	0.18418280528320233	-0.07155011749453043	-0.10931042865245928	0.058423142370958595	0.09715582205655944	0.1381573616400616	0.07284660886475974	0.05615428247305729	0.08662182967344624	0.14107446722307754	-0.21951219512195122	-0.16295275909569726	0.23069443319017907	0.015152742889555142	0.36034357021311075	0.0054290576128352645	-0.022607568268373714	-0.03054857791102828	0.25176241795640547	-0.08435296977554493	1.0	0.23069443319017907	-0.008184101774572563	0.26002755044161735	-0.15339113524025605	-0.21983631796450856	0.14188477432947086	-0.10979661291629528	-0.41301353212867675	0.26456527023742	0.25986548902033874	-0.30329794992302084	-0.06393323069443319	-0.07884288145207033	0.16441131188720526	-0.1381573616400616	-0.2292358803986711
Irr	-0.21675715096021392	-0.1765659184831051	-0.18223806822785835	-0.0657159063284985	-0.10606920022688598	0.07025362612430111	-0.07106393323069443	0.1783485941171704	-0.15468762661048538	-0.1775382870107771	-0.17186613726602382	0.15014990681468277	-0.006563487561785917	0.008508224617129892	0.2572725062798801	0.15809091645733733	-0.09310428652459282	0.0900251195202982	-0.017259541366177782	-0.051130378413418685	-0.33473786565108177	-0.08921481241390487	-0.24771088242443887	-0.08743213677983956	-0.08613564540961025	0.1916376306620209	0.015638927153391134	0.09650757637144478	0.21448829106231262	0.05664046673689328	-0.04902357993679605	0.11368608702698323	-0.1279474920995057	-0.06960538043918645	-0.27250627988007453	0.09213191799692083	-0.10136941900980471	0.030224455068470952	0.14058828295924156	0.132647273316587	0.10963455149501661	0.1687869702617292	0.26375496313102664	0.15890122356373065	0.17137995300218783	0.04416173729843611	0.32323150474029655	0.060043756583745236	0.2127056154282473	0.27671987683331983	-0.052588931204926664	-0.008994408880965886	-0.006077303297949923	-0.11433433271209789	0.11093104286524592	0.2733165869864679	0.2447937768414229	0.07803257434567701	0.08808038246495421	0.08808038246495421	-0.010615023093752533	0.00915647030224455	-0.14788104691678147	-0.050158009885746695	0.07657402155416904	0.18758609513005428	0.35353699051940685	0.078518758609513	0.13605056316343894	0.25176241795640547	-0.07932906571590632	0.23069443319017907	1.0	0.21724333522404993	0.39129730167733573	-0.053561299732598655	-0.001863706344704643	0.11708937687383518	-0.21448829106231262	-0.19957864030467548	-0.28838829916538367	-0.2726683413013532	-0.1796450854873997	0.15403938092537073	-0.24236285552224293	0.031034762174864273	-0.002674013451097966	0.13556437889960296
AmtR	-0.03508629770683089	0.20703346568349404	-0.006563487561785917	0.050320071307025364	0.07965318855846366	-0.05566809820922129	0.009642654566080544	0.09926262053318208	0.1725143829511385	0.2274532047646058	-0.11822380682278584	-0.11255165707803258	-0.02925208654079896	-0.1935823677173649	-0.158252977878616	0.07543959160521838	-0.10169354185236204	0.024066121059881696	0.20654728141965806	-0.0652297220646625	-0.3749290981281906	-0.26067579612673203	-0.08937687383518353	-0.237014828620047	-0.23814925856899766	-0.1033141560651487	0.02276962968965238	-0.10558301596304999	-0.04643059719633741	-0.18466898954703834	-0.05420954541771331	-0.10623126164816465	-0.28838829916538367	0.037355157604732195	0.1926099991896929	0.10704156875455798	0.06976744186046512	0.10817599870350864	0.09391459363098614	0.1861275423385463	0.05145450125597602	0.2961672473867596	0.11076898144396727	0.014180374361883154	0.14804310833806011	0.19520298193015154	0.1133619641844259	0.09132161089052751	0.1788347783810064	0.2063852199983794	0.018393971315128432	0.029738270804634957	0.31999027631472327	0.312859573778462	-0.13912973016773358	0.08013937282229965	-0.1073656915971153	8.103071063933231e-05	0.21902601085811524	-0.025038489587553683	-0.2788266753099425	0.09213191799692083	-0.029738270804634957	-0.04335143019204278	-0.048699457094238716	0.1738108743213678	0.13426788752937363	0.20897820273883802	-0.23409772303703102	0.19909245604083947	-0.038165464711125516	-0.008184101774572563	0.21724333522404993	1.0	0.4207924803500527	0.27039948140345194	0.24009399562434164	0.2997325986548902	-0.210922939794182	-0.09666963779272345	-0.12308564946114578	0.009966777408637873	-0.16862490884045053	0.10088323474596872	-0.19747184182805283	0.09829025200551009	-0.03784134186856819	-0.03589660481322421
