	ModE	PhrR	BirA	XylR	NadQ	RbkR	Zur	ArgR	NrtR	Phr	MntR	ThiR	NsrR	KdgR	NagC	FUR	SahR_SamR	AraR	CzrA	AgaR	Irr	SiaR	IscR	GulR	MetR	NiaR	HutC	PhnF	CcpA	HexR	HypR	Rex	NagR	NrdR	NarP	TrpR	PsrA	HisR	TyrR	QorR	CsoR	ZntR	FixJ	PdxR	PhnR	GlcC	DasR	FadR	RutR	FnrN_FixK	HcpR	NmlR	LiuR	PurR	HrcA	GntR	NtrC	BioQ	NnrR	RbsR	CueR	MerR	FadP	AcnR	NifA	FruR	PaaR	VanR	LldR	PdhR	GguR	MetJ	LiuQ	NagQ	NikR	FabR	SdaR	SoxR	LexA	LtbR	TtrR	AmtR	PrpR	CblR	ExuR_UxuR	PhsR	CadR-PbrR	NorR
NnrR	-0.8163337675160269	-0.7770533673880898	-0.773790044082677	-0.7925217052718432	-0.7863728439584482	-0.8634688570488247	-0.9027585279816067	-0.8638814078644238	-0.8566061437623708	-0.8501722051999945	-0.8678145468198821	-0.8388061984601193	-0.8745706458506195	-0.8351419128451637	-0.853604720693827	-0.9055838057580969	-0.9003852019413066	-0.8713165933500517	-0.8495580143790183	-0.72611029476524	-0.7643987187747704	-0.7842822774659182	-0.8574845525214272	-0.8306826557147559	-0.8825435380172529	-0.6958573408550464	-0.7449230754967993	-0.7807454654175803	-0.5790892361320348	-0.6132985060097993	-0.5218930056412847	-0.49844714018847547	-0.53293916961401	-0.493589238449736	-0.30969123584463987	-0.35373451196165595	-0.280773277832115	-0.40728499844714017	-0.44839174712952706	0.5823989134616722	0.46024910652618306	0.42772480542898333	0.5802480867376502	0.6456791096319027	0.5731675095373405	0.6777282819808002	0.5165854698675666	0.5139734206025096	0.40452229860335326	0.5672851838632371	0.41348253148597097	0.663548585970491	0.83707487565533	0.7863496669463359	0.7777301361417691	0.8126184924744242	0.8815515618988462	0.8014796204532496	1.0	0.85969332177573	0.8210433363772476	0.8111258928943916	0.866998715993529	0.823298459655775	0.8625719066800784	0.7836263680231399	0.7447121646865773	-0.2536770329716174	-0.13039618784504778	-0.11393123844046521	-0.029293425608744223	-0.04200833445355558	-0.07426146450904135	-0.09791128766843893	-0.12930686827576937	0.41910295692320526	0.2520106058007426	0.10982658959537572	0.3368106577172497	0.3110030547301964	0.2443760980109488	0.31107953887016704	0.2177665704048097	-0.012471550217632145	0.011150460527230672	0.08359716498787842	-0.011776239854262948	0.08757434026635022
RbsR	-0.842449624764174	-0.7666098057302845	-0.7614621913401411	-0.7454051573487352	-0.7979149959903769	-0.8414020238166976	-0.8631768266962097	-0.8360852172381346	-0.8327060088721603	-0.8244920757795589	-0.821620443978844	-0.8133439329535394	-0.8522465477840458	-0.7874065386986572	-0.811441100259119	-0.8481975237680259	-0.8466377108528677	-0.8317047619489086	-0.8468347154558223	-0.6308180094654917	-0.7191201079121684	-0.7282611214892621	-0.7744760836412014	-0.760495709935058	-0.8115083135942447	-0.7191015663024786	-0.7582776698759103	-0.7444294051388072	-0.543700256337754	-0.595048926672569	-0.5169748436710533	-0.4868818111444345	-0.5194686901743375	-0.4603881685988569	-0.3345416282314549	-0.3730942701790656	-0.24966972757739964	-0.46086097964594797	-0.47400234551362574	0.4714204263643148	0.4824874496479412	0.43176687634136957	0.5635096485901423	0.54597160352476	0.5346612216139545	0.593380181800483	0.5042576171250307	0.4836300763450779	0.4095215801159778	0.4390096926264654	0.41784212746429583	0.6544840565333679	0.8276418317256212	0.7689599547584723	0.7068710570108144	0.7661949372134742	0.7766014156518998	0.7384080173920299	0.85969332177573	1.0	0.7795750263059088	0.7978848658746309	0.8612879002090567	0.8499381173776601	0.8237967654161896	0.743242742118657	0.7413167324121244	-0.2737807732778321	-0.14461528477594782	-0.10999346408258433	0.08317070796501198	-0.04189476709420528	-0.03569723405537452	-0.19405648701392011	-0.12000825101631198	0.36052537651056177	0.2205339056510191	0.10374725931831771	0.47397221539787976	0.3376102646351243	0.28181624337716876	0.27751922533154716	0.14095795226462585	0.0367842359234417	0.021904594147340903	0.07714236711460105	-0.009813146928350584	0.048970708892092464
CueR	-0.8341429836231232	-0.7931706616109877	-0.8432121484626688	-0.8175297013410219	-0.8182226940031799	-0.8483597628528121	-0.8880643023024044	-0.8980953131446107	-0.8910170536455122	-0.8928063189805823	-0.870776568967835	-0.8768234514279357	-0.9113432932680051	-0.8361362066647816	-0.8804970078477363	-0.8690869647848478	-0.8864349583509092	-0.8192679772494449	-0.8893575795782711	-0.6817935299052987	-0.7604794860265794	-0.6924734970866496	-0.7611516193778363	-0.7628736713777806	-0.816526136716559	-0.6347928670427523	-0.6865401819858991	-0.7678358696710255	-0.6159939925184605	-0.6242751389461876	-0.4983358905303364	-0.5617528310720296	-0.4128660229637836	-0.30728546198738244	-0.26390736611798954	-0.3440233438865995	-0.4269089746026301	-0.5257148949386041	-0.5620031428028425	0.5273558273961554	0.5931970834047958	0.5343900505722404	0.6836314669658047	0.7438824276529566	0.6946915371457973	0.7151313441276405	0.6877894229387524	0.6316199340845775	0.5576922185499534	0.5443700719877996	0.4938279616744928	0.60032401462933	0.6978065275736913	0.6474266563451706	0.7065280372315522	0.7564999930468964	0.7721954656493504	0.7620439343441601	0.8210433363772476	0.7795750263059088	1.0	0.8376821133726724	0.7794151049223338	0.8148133555214596	0.8215184651255498	0.8097955323991453	0.7097820897321201	-0.15703352786572167	-0.06186408073016859	-0.01664804780026978	-0.03102243071232229	-0.021276497119097394	-0.03839735596645823	-0.0776221312653258	-0.12529724518034033	0.2492293643472658	0.0523754119713903	0.12397383778872763	0.25895675633080084	0.35683559618228256	0.4125438624954225	0.2317260848000519	0.2757160537892097	0.12441420101886146	0.2066369691884801	0.1246969605666316	0.22136132498342845	0.16113585900959992
MerR	-0.8626762032345838	-0.7700585451325956	-0.8754281952987749	-0.8540149538082149	-0.7998896774223454	-0.8756483769138418	-0.8830395260764563	-0.900781528848427	-0.8977036216399127	-0.887688834706185	-0.8991475494945094	-0.8939419925740854	-0.8805966689998193	-0.8663034056301597	-0.8775071732852487	-0.8632278161228567	-0.8832342129781997	-0.8400021322851143	-0.8497573366831842	-0.6161214660850782	-0.7183853966282083	-0.6308829050994063	-0.7425149839383306	-0.7093324556971413	-0.7988142640603344	-0.6836430554718608	-0.6837774821421122	-0.6986014990891434	-0.7116594277132169	-0.6157645400985486	-0.47499200393082125	-0.5364319453393346	-0.3941992574085319	-0.27783675039748573	-0.3360087330981639	-0.40481664665717954	-0.4530595973689456	-0.578920043943615	-0.5855602579137907	0.45072103684681386	0.5431161956325239	0.558220654426114	0.6986918894363814	0.6438458079738193	0.6556035062183924	0.7298719238310674	0.6215124391024007	0.5827906049663701	0.46000574789900384	0.47707329961850636	0.4683054359364208	0.6712665310038891	0.6936694309116446	0.6431412268056051	0.6497744876721473	0.6916785255711975	0.6648604048560476	0.7073786335760739	0.8111258928943916	0.7978848658746309	0.8376821133726724	1.0	0.864748228117424	0.8754142890915074	0.8289837807269238	0.7786224511080929	0.7763673278295655	-0.11789682521288086	-0.07733705401634443	-0.06855991952941394	0.13323768953001655	-0.04414525497031025	-0.1132799644001094	-0.15568694346199666	-0.02502190227644613	0.24982501355855208	0.028871603988300243	-0.008851300925689864	0.3223713791712828	0.46716512694049533	0.44755273929106154	0.24043368825064548	0.23928410844987508	0.13617189926343456	0.11487454283343608	0.08392627855987317	0.1632055661912289	0.17222142390291614
FadP	-0.8476899472027664	-0.7768007379560656	-0.8190199832198433	-0.8275468059759608	-0.8138515095187989	-0.8713258641548967	-0.8984985931553647	-0.875961266577358	-0.8707904751751023	-0.8564763524945418	-0.8767678265988662	-0.8708136521872146	-0.8671609550783151	-0.8442829264222573	-0.8550834140665922	-0.876162906582735	-0.8830487968813012	-0.8700047744644951	-0.8353296466432734	-0.6435143767006133	-0.6943091164459443	-0.6718807218248652	-0.8041032582243628	-0.763068358279524	-0.8218035423745312	-0.6696626817657175	-0.7346069874056116	-0.7165242825555901	-0.7128345022273108	-0.6093074245240601	-0.515665342486708	-0.5305959736894559	-0.48615173526289684	-0.43625626358752334	-0.4009970750610714	-0.39353639486211994	-0.36335297198826316	-0.5253556512508634	-0.5122374623952979	0.4362145449657212	0.4838966119843694	0.4992699241184623	0.6144156379936124	0.6051541039535347	0.5379454042302683	0.66038260611595	0.552834316811214	0.5095442935878478	0.4050066981565005	0.4322582289981505	0.39155244262530653	0.7296679661244792	0.8005803523832922	0.7119398695597758	0.6840880541044171	0.7329011593141459	0.7616962791624755	0.7310423629427388	0.866998715993529	0.8612879002090567	0.7794151049223338	0.864748228117424	1.0	0.8472495839726326	0.8477339835257798	0.7622896106725505	0.8084419948917865	-0.21050753021123528	-0.22150502245852474	-0.17433980280998096	0.11243863886043266	-0.004716521964854379	-0.09966578748534054	-0.23033314637210228	-0.09087474679114267	0.3515118365000858	0.08963941204555674	0.03592436877407512	0.38481024980183653	0.44472514381336015	0.3092485549132948	0.2812970783058531	0.24529854309301863	0.07327875919547956	-0.01853465658621153	0.04905414613569677	0.0665527902804882	0.09986047438708391
AcnR	-0.848730595046609	-0.7857795124483732	-0.8290440409584158	-0.8105534206952176	-0.8226402325117855	-0.8683082171778743	-0.8776392822542889	-0.8774121475355883	-0.8737339557133652	-0.8579388219588283	-0.8834312175811543	-0.8567915598592691	-0.868456550055393	-0.8364908149500999	-0.8511433220075001	-0.8608823024970913	-0.8727976044240281	-0.8459748483064558	-0.8394250246835179	-0.6413032897450992	-0.7389434063718242	-0.7081457926769913	-0.7599788625649536	-0.7523119069582026	-0.8181299859547306	-0.6233689177725964	-0.7383500748617491	-0.7292345559979789	-0.6738438147507776	-0.6187381507525576	-0.49230754967992546	-0.4856024400758352	-0.4629932647602802	-0.39770825704233514	-0.3522952195094817	-0.4433577000987341	-0.3692051675466206	-0.5048254539217822	-0.5546467591583963	0.49818755765281764	0.5324617231644966	0.46136623850999625	0.6286695004426809	0.6357315360333007	0.6619261951226296	0.680449263202785	0.6047786363573153	0.5362001752182116	0.41075459716035245	0.48426280877574385	0.4195896741775637	0.6223166814226977	0.7293967950827651	0.7089824828142455	0.6691759645113591	0.7329869142589613	0.718301959384604	0.7558371305004844	0.823298459655775	0.8499381173776601	0.8148133555214596	0.8754142890915074	0.8472495839726326	1.0	0.8645257288011459	0.7948903959097209	0.7787731016868229	-0.1997348549814352	-0.10267879905994039	-0.08659627035521089	0.08038714881032397	-0.06253389638021425	-0.07222420514436961	-0.18346459247859603	-0.07538323189527699	0.28052296610130206	0.11009544293587847	0.04411976025698671	0.39188155619730125	0.333899624995944	0.40279097579856393	0.23698263114712304	0.23216181262776328	0.10463493888221906	0.05386105844778914	0.07983321822083984	0.06399636584450079	0.08224362748051972
NifA	-0.8444892018300568	-0.8051346352633604	-0.8059411952848686	-0.8094733719307842	-0.8139905715914727	-0.8524528231918455	-0.8774075121331658	-0.857503094131117	-0.8485637205594003	-0.8452563609309742	-0.8563257019158118	-0.8362381855180757	-0.8561657805322369	-0.7953747954628682	-0.8198960742776884	-0.8443061034343696	-0.8459910722149343	-0.8364722733404101	-0.83332715279677	-0.631413658676778	-0.7143989505448916	-0.691101417969601	-0.7854805289921245	-0.7458292966703904	-0.7958035701869458	-0.6679244058572945	-0.7214331737209766	-0.7441118800728685	-0.6395650138366762	-0.658493679628797	-0.5552841269914848	-0.4971492275101863	-0.4221113330953827	-0.34599107221493436	-0.332794081518187	-0.4756061947517974	-0.4338690313399558	-0.551478461602644	-0.5375119941037682	0.47207401810588184	0.4910722149343395	0.49253236669741485	0.6251071936810194	0.5968011087882594	0.5918574521047044	0.7144453045691161	0.5920428682016029	0.5006420032355109	0.4849117651148884	0.5435380172529678	0.4003944727461515	0.6799463220399479	0.7354900315670905	0.653580153060988	0.6504257617125031	0.7261890966064218	0.7525529478841706	0.713439422243442	0.8625719066800784	0.8237967654161896	0.8215184651255498	0.8289837807269238	0.8477339835257798	0.8645257288011459	1.0	0.7721259346130134	0.7378100504795324	-0.23549930237193542	-0.0624921777584121	-0.10269965837084147	0.10301254803435761	-0.057796515104458795	-0.11923645651297217	-0.2355966458228071	-0.0898109219351878	0.2389758541887814	0.12554755691115324	0.06306928536000853	0.4063347409505356	0.40256152337865214	0.3571600743518549	0.24638786266229704	0.22894716104778637	0.05360147591213131	0.05887192846646982	0.08071394468110749	0.02208769254302812	0.044474368542305
FruR	-0.8193143312736695	-0.8336562663687648	-0.8423939999351043	-0.7689900848742184	-0.7315035854837738	-0.8305111458251249	-0.8345462636338774	-0.8749762435625849	-0.8797275310456077	-0.8670450700177535	-0.862196439083859	-0.8569816113585901	-0.8579063741418711	-0.8056306233225637	-0.8253774376422489	-0.7902063217618237	-0.8060570803454302	-0.8036675303966514	-0.8248582725709332	-0.5260138783948528	-0.6507154743639069	-0.5973921225971233	-0.6970579100824638	-0.6359818477641136	-0.7035405203702759	-0.6540738234189801	-0.7547895295530082	-0.7452359651603154	-0.6166684435709286	-0.6706500224817018	-0.474095053562075	-0.5446134306149788	-0.35501851843267773	-0.4474530781389786	-0.44007351748242024	-0.5425437234333499	-0.4398510181661421	-0.6102854944351994	-0.6498602426169628	0.39602328826177047	0.44372853229253095	0.4618529557643547	0.6513111235751932	0.7064631415976378	0.6704761948908594	0.7698244573102614	0.7173262071746759	0.733988161182213	0.5723748557230997	0.6627976507780523	0.4831039581701285	0.5134333962202928	0.6049988179723823	0.6042594712859997	0.5878779591250214	0.6982445731026139	0.6826858448716225	0.7622710690628607	0.7836263680231399	0.743242742118657	0.8097955323991453	0.7786224511080929	0.7622896106725505	0.7948903959097209	0.7721259346130134	1.0	0.7417408717337796	-0.02182811000737029	0.024549091229355075	0.04975872730391089	0.04922333832411661	-0.05565495918528167	-0.11896296777004696	-0.25425877597563634	-0.22823330907472733	0.12186472968650773	-0.011094835698161136	0.051269868493633276	0.212996741312097	0.4470915167500267	0.38820336437507824	0.30034626456095787	0.2208815608327037	0.26298492103591975	0.17410803268885788	0.030116209538731106	0.10480413107063889	0.10794925161427889
PaaR	-0.7868340664994832	-0.7834525404322976	-0.8125837269562557	-0.7594063903657796	-0.6980591570057154	-0.7932216510376349	-0.8054591134329326	-0.8339112135020001	-0.8206284678604373	-0.8050002085931091	-0.8098302979173136	-0.8324000723122778	-0.8233401782775772	-0.838843281679499	-0.8131330221433174	-0.79289253746564	-0.8209042743045738	-0.8020868581705921	-0.8220631249101891	-0.5888652998410057	-0.7115180479393318	-0.6261130760066935	-0.591250214387362	-0.6312514195919918	-0.6834970402955532	-0.5804983984684631	-0.7016400053770668	-0.7127070286606931	-0.6720313724035952	-0.5711650156908372	-0.4262437943550069	-0.38251340790150695	-0.4720021693683337	-0.4873268097769908	-0.26268361987845973	-0.4042858930798077	-0.3413579874936843	-0.4915612498899092	-0.5760692714538013	0.4462942275333633	0.4956450394240976	0.5114703032943805	0.5791240016502033	0.6614255716610038	0.6178945075116696	0.6625960107726753	0.5790706945223449	0.6375416606792719	0.44265311893051995	0.46919079779911094	0.47820665551079816	0.5679573172144939	0.6610315624550945	0.5866658013915478	0.6828527193588312	0.690950767390871	0.6478438425631922	0.716834854517895	0.7447121646865773	0.7413167324121244	0.7097820897321201	0.7763673278295655	0.8084419948917865	0.7787731016868229	0.7378100504795324	0.7417408717337796	1.0	-0.14389911510167755	-0.05224562070356138	-0.031847532343520404	0.009273122546133843	-0.11748659209849303	-0.07447932842289703	-0.14506955421334902	-0.1414539403238292	0.13890910439389795	0.009648590142353208	0.10599774719442269	0.4017225155401866	0.40448289768276235	0.3683313941899866	0.4076511952385146	0.3053640876832722	0.23919835350505955	0.20218466516170602	0.11597313320755942	0.10678113020381864	0.06240874051480779
VanR	0.1246900074629979	0.06387584538151679	0.017097681835248527	0.06321761823752729	0.2329498310395817	0.15945320793024648	0.16855018518432677	0.11422326879308027	0.08604697516814923	0.08868220144531848	0.11796403854800655	0.09651139613685562	0.1940194037945404	0.14119899319059384	0.13964381567785808	0.2577330100912711	0.2684755552053251	0.22684268834798893	0.22329197009238358	0.3193653207003166	0.3459122703737525	0.39765726761568804	0.2651589247720541	0.3345439459326661	0.35426526553902776	0.06367652307735096	0.08341174889097996	0.1612262493568379	-0.08385674752353625	0.026354580472903757	0.11522451571633191	-0.02800246603408875	0.29954897534429453	0.26182143502788197	-0.1468449133411517	-0.19956334509180415	-0.27067273595357183	-0.29754416379658	-0.17421928234699696	-0.4171398639972929	-0.16078356842549285	0.01849062026319815	-0.09890558148805688	0.0713991035131715	-0.019357440516198414	0.03762556146311842	0.23208069308537022	0.1576940727109224	0.27319439487139074	0.06797817652539505	-0.11472157455349487	-0.18645906244350605	-0.4103489994483871	-0.35776499436798603	-0.2704224242227589	-0.33320663233378606	-0.3672374392182857	-0.17590656882877287	-0.2536770329716174	-0.2737807732778321	-0.15703352786572167	-0.11789682521288086	-0.21050753021123528	-0.1997348549814352	-0.23549930237193542	-0.02182811000737029	-0.14389911510167755	1.0	0.2749512123895036	0.1338078440279793	0.050634818361756075	0.032814013748603585	-0.07001080048764434	-0.09910722149343396	-0.06538003346760549	-0.43388061984601195	-0.30088165354075214	-0.27043169502760384	-0.28148712980517404	0.11833023533938099	0.029061655487621157	0.12879697400929863	-0.027351191993732937	0.3225173943475903	0.1339816716188216	0.045097830168126046	0.12604586267156784	0.023925629603534032
LldR	-0.0033282189393272175	-0.10180734340451766	-0.004533423569167157	0.01849525566562061	0.22547524463336285	0.1464509041352425	0.11770677371355995	0.05547881389322814	0.04915380728777969	0.049427296030704906	0.10829690679596349	0.07477831187914578	0.0896672244600915	0.10488293291182074	0.09253653855959505	0.17066856409139158	0.15089393735717166	0.10818565713782442	0.04923724453138399	0.17322035312495654	0.12462279412787221	0.14315976841529499	0.3216111731739991	0.1847323750411392	0.26998901409625875	0.0102905933778641	-0.05053283950846193	-0.07571234546727174	-0.04713045413037533	0.005314488877351887	-0.002150826724022046	0.2230231167518808	0.1636366586165178	0.11279324714575095	0.000848278643310419	-0.22847666770190653	-0.0784611391037913	-0.20233068033801355	-0.15450723354548024	-0.09989060450282991	-0.016233179283459492	0.008723827359072178	-0.03654319499747371	0.1863501304865782	0.10577524787814455	0.22329197009238358	0.1804075445809828	0.10298010021740038	0.18010392572231157	0.10458858485799445	0.0025262943202414116	-0.18177267059439764	-0.3347200912247197	-0.26627837445707847	-0.1053789209710241	-0.1265209914198701	-0.2501216793135896	-0.1275570038612902	-0.13039618784504778	-0.14461528477594782	-0.06186408073016859	-0.07733705401634443	-0.22150502245852474	-0.10267879905994039	-0.0624921777584121	0.024549091229355075	-0.05224562070356138	0.2749512123895036	1.0	0.46175793001469423	-0.11512948996667145	-0.1827437874019033	-0.012898007240498584	0.017556586675072195	0.012550352058813986	-0.4387385215847514	-0.14963310789826217	-0.13908293198474025	-0.11320811566256124	0.047939331853094826	0.13477200773185125	0.19544247233823606	0.02754356119426508	0.35633729042186796	0.4425766347905493	0.08974834400248458	-0.07373766403530323	-0.007555705948611929
PdhR	0.045797775933917706	-0.08523346204300726	-0.09190148842771785	0.0077874760697349945	0.09133596933217757	0.07464388520889441	0.05353658027821685	-0.0087632282796631	-0.06137272807338769	-0.06003077907208514	-0.009949891299813194	-0.035039006911385014	-0.013301287251252717	-0.031321414168571045	-0.050284845478860245	0.03755834812799273	0.06278884351344963	0.06380399664396864	0.01693080734803992	0.08578275723006892	-0.015505421103133068	0.020435171579420666	0.21368973397425498	0.08022954512796028	0.12338514168107505	0.08476296869712745	0.03792686262057841	-0.025320885732694885	0.044193926695746094	0.03949826404179279	0.022620763821611174	0.10830849530201965	0.08723827359072178	0.1019162753614455	-0.026101951040879614	-0.09665045820952946	-0.032174328214303924	-0.13186561041296802	-0.05246812001983952	-0.0027974653619553982	0.013931701980707456	-0.06451553091581645	0.03177800130718348	0.1573464175292378	0.08841103040360448	0.18931910573816466	0.14146321112867413	0.24204217289123955	0.1511141189722386	0.1704507001775359	0.050136512601341485	-0.21716860349231218	-0.20158206284678604	-0.1595551867835406	-0.04245101538490064	-0.060605568972470346	-0.0967825671785696	-0.028556396623572875	-0.11393123844046521	-0.10999346408258433	-0.01664804780026978	-0.06855991952941394	-0.17433980280998096	-0.08659627035521089	-0.10269965837084147	0.04975872730391089	-0.031847532343520404	0.1338078440279793	0.46175793001469423	1.0	-0.09126875599705188	-0.018673718658885372	0.10175635397787058	0.057886905451696787	0.10945343970036758	-0.22624703913670266	-0.017023515396489147	-0.09391325307906606	-0.184097324909262	0.06170879474901614	0.14878251155374053	0.11906262892212988	0.06480524356722028	0.28474813540937555	0.2640950999160992	0.12742257719103883	-0.0020998372973749717	0.0641701934353431
GguR	-0.048439955314720645	-0.0772443459678952	-0.15079891160751122	-0.07008728462761495	-0.0930325266187984	-0.0925249500535389	-0.05533511641813184	-0.07367045070017754	-0.07904519980902142	-0.08776670946688236	-0.1152384219235993	-0.09440228803463573	0.00589159647894832	-0.027205176817425406	-0.03055889047007616	0.01863431773829445	0.018268120946920006	0.0015459067078908454	-0.01007968256764211	0.2249723034705258	0.2095711789218981	0.19977425590202613	-0.05003685144925857	0.11019278638675016	0.03947740473089171	-0.12181837566228312	0.08846897293388525	0.10955541855366173	-0.12623591417088875	-0.10205070203169689	-0.11807297050493439	-0.22255725880842345	0.13897168232660118	0.10178648409361658	-0.2842127464295813	-0.12681533947369641	-0.311260319564643	-0.2734725190167384	-0.17870171648951705	-0.21928930010058822	-0.025434453092045187	-0.04092133258548841	0.2033180210539978	-0.22525738071950716	-0.10978487097357358	0.04166763237550468	-0.007226592376617176	0.002871631800714779	0.07371680472440215	-0.04952927488399905	0.0447385864803853	0.08163870746438852	-0.05474642031047926	-0.1505787299924443	-0.20645387079279287	-0.18377284673968972	-0.12233290533117633	-0.14324784106132174	-0.029293425608744223	0.08317070796501198	-0.03102243071232229	0.13323768953001655	0.11243863886043266	0.08038714881032397	0.10301254803435761	0.04922333832411661	0.009273122546133843	0.050634818361756075	-0.11512948996667145	-0.09126875599705188	1.0	0.15982867552646582	-0.13807009655543245	-0.17522284697145982	0.08019014420736936	-0.05684625760785422	-0.17669226953938005	-0.2682414673829909	0.211559766561134	0.35115491051355624	0.18974092735860865	-0.11327069359526447	-0.06319212352420375	0.04390421404434226	-0.15719808465171903	-0.23795374795462867	0.04710959481947425	0.10907101900051452
MetJ	0.08353458705517519	0.08394018476714056	0.0038334778033755	0.011852723994233559	-0.034631091498208415	-0.05959041584195132	-0.027316426475564475	-0.009080753345601699	-0.012833111606584126	-0.033780495153686765	-0.02389086408536557	-0.008232474702291279	0.0007184873754815024	-0.03324047077147003	-0.02936063894386991	-0.006123366600071385	0.01638846526461195	0.03342125146594602	0.03038274517802263	-0.018849863950938902	0.06614023946488914	0.024729871923831068	-0.07016608646879678	-0.04637720123672537	-0.049925601791119496	-0.01629343951495149	0.10805586586999551	0.11723396266646889	0.10574743546360978	0.012130848139581239	-0.006582271439895054	-0.22847666770190653	0.12626604428663474	0.16142557166100374	0.04188549628936036	0.11493943846735054	-0.16032929898809165	0.06789473928179075	0.017730414265914495	-0.027675670163305226	0.013929384279496224	-0.03675642350890693	0.13590072822172056	-0.0924345597063009	-0.0443306710672087	-0.023837556957507267	0.042031511465667894	0.060642652191850034	0.0066633909822881275	0.058769949613175665	-0.02260222221192133	-0.05325845613286918	-0.012267592511043847	-0.0726089435454339	-0.05666779461458946	0.01540575995105015	0.0654634707112098	0.03272130570015436	-0.04200833445355558	-0.04189476709420528	-0.021276497119097394	-0.04414525497031025	-0.004716521964854379	-0.06253389638021425	-0.057796515104458795	-0.05565495918528167	-0.11748659209849303	0.032814013748603585	-0.1827437874019033	-0.018673718658885372	0.15982867552646582	1.0	0.022446936230768873	0.13305922653675178	-0.0406941978667878	0.1554041839142265	0.07601828202715419	-0.004725792769699301	-0.12198756785070296	0.05368723085694685	-0.06275871339770363	-0.185895861049177	0.028669963982923177	-0.12840528250460065	-0.1640538448345393	-0.06715539259540818	0.08344883211035967	0.24414896329224822
LiuQ	0.07443529209988366	0.0005284358761605889	0.05567581849618274	0.08281146427727124	0.09620082417455071	0.0900751398732681	0.10380288414738725	0.053089263944449336	0.10588417983507238	0.09350997306831192	0.11127283515118365	0.09717194098205635	0.027613092230601998	0.07541336201102299	0.07855152945102929	0.059648358372232084	0.02526757860483658	0.02130199183242093	-0.03621639912669018	-0.02906860859125485	-0.02637543978380483	0.004737381275755455	0.12627763279269089	0.03618858671215541	0.09201273808585693	0.036640538448345396	-0.016692084123283164	-0.01104384627151406	0.19327773940694662	0.073464175292378	0.033722552623406	0.03744941617106489	0.06679614890766741	-0.12489860057200866	0.09680806189189314	-0.00344178629867752	0.2019042233151471	0.16212319972558417	0.133664146552883	0.01878265061581321	-0.09891485229290181	-0.05654032104797178	-0.14920433317418452	0.060492001613120044	0.07606000064895634	-0.12843077721792417	-0.060079450797520986	-0.12770301903759776	-0.07358701345657323	-0.03255443121294575	0.10306353746100468	-0.17157710296619402	-0.0182750740505537	0.047325141032118705	0.12184387037560666	0.00901817541289847	0.048349564967482654	0.06298121271398177	-0.07426146450904135	-0.03569723405537452	-0.03839735596645823	-0.1132799644001094	-0.09966578748534054	-0.07222420514436961	-0.11923645651297217	-0.11896296777004696	-0.07447932842289703	-0.07001080048764434	-0.012898007240498584	0.10175635397787058	-0.13807009655543245	0.022446936230768873	1.0	0.10481803727790628	-0.138155851500248	-0.026356898174114986	0.002551789033564949	0.2901576500363879	-0.04262484297574294	-0.21935883113692514	-0.15060422470576784	-0.08594267861364384	0.11591750837848988	0.06165548762115783	0.0621143924609815	-0.07027733612693586	0.08092022008890702	0.03990849715618061
NagQ	0.2582637636686429	0.24121011815640775	0.1252717504670168	0.04721620907519086	0.11071890456169953	0.11941723720744817	0.11546092123987745	0.10332311999666251	0.12906582734980138	0.1016659636306326	0.09728550834140666	0.09266632982742397	0.06912543862495422	-0.002069707181628973	0.016995702981954377	-0.006077012575846772	0.007414326174726859	0.14324088795768805	0.08521955583573988	-0.1842850587073717	-0.024124951907699865	-0.09643722969809625	0.07493359786029824	-0.08512916548850188	-0.046648372278439355	0.18932374114058712	0.28057163782673794	0.21465389767812693	0.1330360495246395	0.4192443366970904	0.19423031460476242	0.1527573691310011	0.023779614427226498	0.15523035632338422	0.3684588677566043	0.43802698731290357	0.1618149454644905	0.366637154604577	0.21213687416273044	0.05688334082723392	0.12054595769731749	0.061275384622516006	-0.10487829750939828	-0.046099077091377685	0.030069855514506492	-0.11974635077944291	-0.15925156792486939	-0.10716586860488293	-0.28312110915909167	-0.13705957882733588	-0.008971821388673858	-0.248397309612434	-0.026069503223922385	0.02892259341494732	0.11000737028985172	0.04979349282207935	0.009569788301171367	-0.11493016766250562	-0.09791128766843893	-0.19405648701392011	-0.0776221312653258	-0.15568694346199666	-0.23033314637210228	-0.18346459247859603	-0.2355966458228071	-0.25425877597563634	-0.14506955421334902	-0.09910722149343396	0.017556586675072195	0.057886905451696787	-0.17522284697145982	0.13305922653675178	0.10481803727790628	1.0	0.12105121656136578	0.2355572449022162	0.11126588204754996	0.04774928035377391	-0.20200620216844126	-0.2781334161525233	-0.07091702166123552	-0.021100351827043864	0.021387746777236465	-0.1173938840500438	0.0974013934019682	0.24472838859505588	0.2694026356898174	0.24824897673491525
