	MetJ	AcnR	GguR	PurR	CsoR	CblR	FixJ	PhnF	LexA	ThiR	KdgR	MntR	NagC	NsrR	ArgR	NrtR	FUR	Zur	MetR	SahR_SamR	NrdR	BirA	Phr	ModE	Rex	HutC	CzrA	IscR	AmtR	HisR	RbkR	AgaR	NagQ	PsrA	FadP	CcpA	NagR	NadQ	NifA	DasR	PrpR	LtbR	NnrR	CadR-PbrR	FadR	Irr	LiuR	TtrR	AraR	GulR	HcpR	NarP	NorR	BioQ	FruR	SiaR	FnrN_FixK	QorR	PhnR	PhsR	LiuQ	MerR	CueR	NmlR	NtrC	ExuR_UxuR	SoxR	LldR	RutR	HexR	PaaR	GlcC	NikR	TyrR	PdxR	HrcA	SdaR	GntR	NiaR	VanR	PhrR	XylR	HypR	RbsR	TrpR	ZntR	FabR	PdhR
PhsR	-0.05334999519369413	-0.008430825949528134	0.0760470678706934	0.0970138704333026	-0.1885259342610446	-0.017591079496299143	-0.03547053734499664	0.040887526788087145	0.30236187525091746	0.1811185687386557	0.03318612843580189	0.029080977772248957	0.1047378866955799	0.043895708817026764	0.12781946384244364	0.04676818338601422	0.26741720431323546	0.20338590112580646	0.1385064263136765	0.12374824004387874	-0.03826384922901199	0.11458798649710773	0.25677547766198666	0.1160581506465895	0.12224414902940894	0.19103652227015963	0.1450090754363843	0.21978388587002617	0.11225834176792894	0.11917942222548926	0.25855098359636075	0.15194146484894064	0.3467834504752588	0.008521297589496242	0.06754273371369118	-0.06059903534613884	0.09470684361411584	0.22707816184245494	0.05625639662766962	0.08218783043352879	-0.016335785491741635	-0.03850133728392828	0.07916833944959316	0.11440704321717152	0.1819441224533647	-0.0421767476576327	-0.0051964648206682465	-0.023686606239150473	-0.06524701584950043	0.015928663111885146	0.040152444713346266	0.04077443723812701	0.0220468077647285	-0.05143878179936783	0.2627579148548778	0.11395468501733097	0.19290249984450186	0.19781058631277176	0.43804671729308853	1.0	-0.03340099858072615	0.10784784931948363	0.16353314371985456	-0.06038416520121458	0.07640895443056585	0.16761567647341546	0.08726555122673889	0.2494246569145778	0.26768861923313975	0.27856783393930484	0.14263419488722145	-0.010986649778627205	0.10373138970093468	0.2664446341835783	0.0021317380167485624	0.14863924999010467	0.18999609841052637	0.13955815912830574	0.06177516666572425	0.09728528535320694	0.11526652379686855	0.168068034673256	0.0022561365217047117	0.06387863229498278	0.07194191720714048	0.016313167581749607	0.2099790218884824	0.03089041057161113
LiuQ	0.0500817071998462	-0.05513681008306427	-0.18222684632826502	-0.27810416678446825	-0.012004455728268429	0.00870224086943246	-0.13140440257617994	0.0988459211426568	0.22909115583174536	0.11732475360614303	0.12784208175243567	0.2850931009720047	0.14509954707635242	0.22349322310871864	0.2392805242831536	0.25144895985886423	0.17700210912010675	0.1828488388530458	0.22124274106451194	0.27652091308502635	0.24761522411521564	0.24469751372624413	0.2703009878372189	0.2844258726272399	0.24553437639594913	0.0767821499454343	0.09289741081475367	0.0781279155899599	0.2405132003777191	0.12660940565787018	0.14007837105812238	0.1882658282961363	0.23533369898954487	0.20086400416169545	0.14293953667211381	0.15360388123335464	0.2219552052292608	0.14686374405573052	0.3330883059750864	0.07413585447636711	0.07057353365262282	0.02654777185314191	-0.08215390356854074	-0.010986649778627205	-0.060293693561246475	0.07290317838180163	-0.06361852633007448	-0.07677084099043828	-0.019932033180473957	-0.038082905949075777	0.056573047367558	-0.1222102221644209	-0.03350277917569027	0.13247875330080125	0.15237120513878916	-0.028549456887436316	0.16494676309435627	-0.024670485323803653	0.08768398256159139	-0.03340099858072615	1.0	0.3301932134961069	0.1966796908131704	0.10321117777111806	0.3733821126258828	0.2742930489508117	0.2223057828341372	0.24491238387116837	0.22481637084325223	0.37573437526505366	0.19525476248367268	0.19269893865457363	0.17722828822002704	0.24940203900458577	0.14378770829681484	0.22582286783789743	0.002606714126581133	0.1217126281445963	0.1668919033536706	-0.0049589767657519605	0.07991473047933005	-0.037381750739322935	-0.07921357526957722	0.1644039332545476	0.15586567223255735	0.16994532120259428	0.06320009499522197	0.08837382881634823
MerR	0.16858824660307264	-0.025043680838672103	-0.09930958829749337	-0.16558006457413302	-0.05893661896172484	-0.18555167909709303	-0.13790705169888776	0.0372686611893628	0.240434037692747	0.14405912321671915	0.053225596688737976	0.164743201904428	0.1642908437045875	0.1088204194491408	0.1771265076250629	0.14255503220224935	0.2896958456553822	0.23907696309322538	0.28632577706657014	0.2961193320931179	0.19870399375745684	0.2572278358618272	0.19690586991309067	0.16493545413936025	0.1274462683275752	0.2495151285545459	0.07413585447636711	0.12190488037952853	0.22085823659464748	0.04130595812293965	0.15559425731265303	0.18209113886831288	0.12758197578752736	0.15887385426149697	0.002301372341688766	-0.10513370012044038	0.1600726034910744	0.10895612690909297	0.3306794985609355	0.14473766051648	0.09919649874753324	-0.11749438793108323	-0.18022516129397062	-0.1499171619046542	0.17831394789964433	-0.01754584367631509	-0.05729682048730287	0.12660940565787018	-0.15781081249187168	-0.0001526708924461835	-0.011077121418595315	-0.1544068170380716	-0.08046886927413473	0.08564837066230895	0.27932553392403775	0.09569072269876902	0.19367150878423078	0.05486539516315995	0.15634064834238992	0.10784784931948363	0.3301932134961069	1.0	0.3122119750524453	0.006960661800046367	0.13172105331606832	0.2611520432454439	0.19111568495513173	0.31872593313014913	0.16257188254519342	0.22341406042374654	0.11774318494099553	0.23862460489338483	0.19704157737304284	0.2621472312850931	0.1071466941097308	0.15580912745757727	0.11455405963211969	0.15954108260626176	0.18607189102690966	0.0338646657355627	0.13596191143957342	0.10817580901436803	-0.04407665209696298	0.15187361111896455	-0.017376209351374888	0.05864258613182849	0.13751123827402728	0.0810343170239354
CueR	0.18988300886056625	0.16914238539787732	0.08748042137166315	-0.18307501795296605	-0.12591955940311336	-0.10315463299613799	0.09755670027311127	0.04861154305036443	0.1859474925219535	0.11006440449870229	0.05229826237906486	0.07964331555942573	0.03633001792469367	0.19079903421524333	0.020712351075198896	0.1090692164590531	0.18143521947854407	0.2968431052128628	0.172207112201797	0.2619323611401688	0.03299387620086966	0.20095447580166353	0.11441835217216753	0.30747352290911556	0.1910930670451397	0.1421818366873809	0.09189091382010846	0.005173846910676219	0.03554970002996873	0.05992049804637802	0.16990008538261023	0.15450859763303573	0.1766176046502423	0.3179456152354242	0.04386178195203872	0.004721488710835675	0.14696552465069465	0.2132360009273343	0.07194191720714048	-0.052456587749009055	-0.05131438329441168	-0.004042951411074859	-0.08094384538396729	-0.09540799882386868	-0.036228237329729546	-0.06732786356876692	0.016833379511566233	0.14185387699249652	0.0031834708313778267	-0.025337713668568455	0.06461371436972367	0.17752232104992338	0.2692153281576016	0.0579866667420597	0.3384713685531888	-0.005694058840492844	0.09113321383537554	0.07170442915222419	0.2053875861601009	0.16353314371985456	0.1966796908131704	0.3122119750524453	1.0	0.3558079965620777	0.20717440104947102	0.25252331058348554	0.19767487885281962	0.41045286710281537	0.45154960955832874	0.3338799328248073	0.3213383017342282	0.29820017981238445	0.16513901532928849	0.24730988233032328	0.20392873096561512	0.2037251697756869	0.09130284816031575	0.27214434750156913	0.09487647793905604	0.164731892949432	0.19951823851716982	0.012366342288140864	-0.028311968832520032	0.27375021911100306	0.036058603004789344	-0.07735890665023099	0.08154321999875601	-0.0574890727222351
NmlR	0.2117319099128645	0.13912841883845722	0.036850229854510294	-0.12513924150838843	-0.13882307705356486	-0.10434207327071941	0.04268565063245331	0.15004156040961034	0.25386907622801114	0.18049657621387497	0.1381784666187921	0.1617350198754884	0.04155475513285195	0.20451679662540784	0.12356729676394253	0.23110414982103578	0.19366019982923477	0.33330317612001065	0.2055798383950331	0.18725933130149108	0.08672272138693024	0.07964331555942573	0.10435338222571543	0.23955193920305795	0.22684067378753867	0.22107310673957173	0.24174587647228457	0.1356904965196691	0.016607200411645963	0.09601868239365341	0.06325663977020203	0.22999587223142645	0.014266246727471147	0.21086112037817145	-0.0031269260563977583	0.17140417639708003	0.2056590010800052	-0.004619708115871553	0.1702167361224986	0.01675421682659414	0.12758197578752736	0.14681850823574646	0.10947633883890959	0.008408208039536107	-0.06450062481976353	-0.12426845197369538	-0.03854657310391233	0.19752786243787143	0.2084070771440365	0.22874057822686894	0.06629874866412969	0.2617287999502406	0.2885649501557809	0.004800651395807771	0.1170533386862387	0.06593686210425725	0.19278941029454175	0.15433896330809552	0.17868714341451278	-0.06038416520121458	0.10321117777111806	0.006960661800046367	0.3558079965620777	1.0	0.2247937529332602	0.19110437600013572	0.16340874521489843	0.28572640245178144	0.2682088311629564	0.16478843772441207	0.32059191070449133	0.20821482490910428	0.14756489926548338	0.16183680047045254	0.15903217963144115	0.15596745282752147	0.10393495089086292	0.13460483684005178	0.1475875171754754	0.023799695789110606	0.06516785316452833	-0.02383362265409865	0.14116403073773967	0.11959785356034176	-0.07662382457549011	0.04857761618537639	0.0049363588557599335	0.21235390243764524
NtrC	0.07018902918275836	0.1433353500969743	-0.08293422146326569	-0.002787657406517351	-0.019411821250657334	-0.008125484164635767	-0.13431080401015544	0.2714318833368203	0.2806147547935833	0.25659453438205043	0.20647324583971818	0.2821980084930252	0.20112411012660375	0.3701590604520189	0.3064557169594744	0.36469683518894436	0.2514150329938762	0.28504786515202063	0.1974147728879113	0.2471741748703711	0.16840730332313641	0.3158308406511696	0.20892728907385313	0.40727505074893555	0.39171392867442084	0.19524345352867667	0.27177115198670065	0.11867051925066864	0.16726509886853905	0.06162815025077608	0.12965151455179785	0.3931954017788986	0.24403028538147933	0.3064896438244624	0.1844434015074837	0.16594195113400545	0.3132410899570825	0.18802834024122	0.20138421609151205	0.13280671299568564	0.010342039343854432	0.11103697462835947	0.08345443339308231	0.19194123866984072	0.046134881906237456	0.16174632883048443	0.08947079745096155	0.005060757360716083	0.07102589185246337	0.055170736948052315	0.11965439833532182	-0.061662077115764116	0.07700832904535457	0.0988459211426568	0.23980073621297024	0.10753119857959526	0.2511662359839639	0.06536010539946056	0.2538464583180191	0.07640895443056585	0.3733821126258828	0.13172105331606832	0.20717440104947102	0.2247937529332602	1.0	0.31140903924772834	0.3697745559821545	0.4414167858819006	0.31999253608970263	0.30520042295491684	0.40113428818610014	0.16321649297996618	0.22164986344436843	0.29669608879791465	0.31950625102487407	0.25910512239116545	0.23864722280337686	0.34388835799627937	0.18283752989804977	0.32326082408355056	0.19846650570254057	0.22401343503853527	0.2311267677310278	0.3772837020995075	0.19196385657983275	0.0903528959406506	0.19278941029454175	0.2459301898208096
ExuR_UxuR	0.0022448275667086982	0.09069216459053102	0.17609739272042568	-0.25454761352777194	-0.048916884835256795	-0.16510508846430047	-0.158059609501784	0.23937099592312172	0.25676416870699065	0.2552374597825288	0.1717208271369684	0.3265178031224025	0.23575213032439737	0.23256300501552155	0.2968657231228548	0.36184697852994896	0.30634262740951423	0.2780815488744763	0.42469084144279645	0.3223787255938615	0.27456446387071604	0.3845214332969562	0.3786860125190132	0.31775336300049195	0.32559046881272935	0.28958275610542206	0.3015815573561925	0.3487285907345732	0.26959983262746606	0.27759526380964766	0.32069369129945546	0.20612266823484177	0.21641381728121412	0.400161718056443	0.07077709484255107	0.2532244657932384	0.2643864043743038	0.3295372941063381	0.3470774833051552	0.029148831502225036	0.07573041713080503	0.01791903919118354	-0.038704898473856525	0.10744072693962714	-0.06090437713103121	0.1933435490893464	0.1852689552221927	0.13833679198873627	0.05508026530808421	0.1576411781669315	0.0414303566278958	0.038490028328932266	0.07930404690954532	0.10788177618447167	0.4032490627703547	0.1951642908437046	0.19835341615258043	0.10850376870925242	0.3092490288434897	0.16761567647341546	0.2742930489508117	0.2611520432454439	0.25252331058348554	0.19110437600013572	0.31140903924772834	1.0	0.35992445618062663	0.43105778310555215	0.36260467851468187	0.24348745554167067	0.22275814103397776	0.17882285087446495	0.18837891784609642	0.33531617010930104	0.31042516016307514	0.3351126089193728	0.2578159015216199	0.23756156312375956	0.2594330820860498	0.24270713764694574	0.22069991122470328	0.23242729755556937	-0.014673369107327637	0.22589072156787351	0.20360077127073073	0.1380201412488479	0.07367218732153055	0.06403695766492697
SoxR	-0.028108407642591787	0.08750303928165518	0.17824609416966825	0.02418420025897507	0.06437622631480738	-0.07688393054039841	-0.07108243662744344	0.27224612809653326	0.3783015080491487	0.41157245364742073	0.23774250640369576	0.2572504537718192	0.27486980565560837	0.418459607239993	0.4035996403752311	0.4527483587879062	0.35140881306862837	0.3180926316503723	0.3504023160739832	0.44505826939061693	0.34587873407557773	0.3187146241751531	0.3357572193541456	0.31909912864501755	0.33806424617333236	0.26996171918733847	0.17127977789212387	0.21503412477170047	0.32447088226812404	0.13682139201927046	0.14395734262175502	0.2603151805757389	0.26775647296311583	0.30712294530423917	0.08475496321762388	0.24244703168203743	0.2759780832452177	0.2686385714528049	0.2684237013078806	0.16257188254519342	0.07842194841985627	0.016765525781590154	0.06295129798530967	0.18607189102690966	0.07955284391945762	0.22877450509185698	0.1142260999372353	0.03913463876370504	0.010771779633702948	0.14261157697722943	-0.026253739023245556	-0.008476061769512188	0.09121237652034764	0.15396576779322707	0.22817513047706828	0.08328479906814211	0.09882330323266479	0.005173846910676219	0.28694776959135093	0.08726555122673889	0.2223057828341372	0.19111568495513173	0.19767487885281962	0.16340874521489843	0.3697745559821545	0.35992445618062663	1.0	0.5251595976273813	0.2558255254423215	0.28589603677672165	0.27640782353506627	0.3159665481111218	0.21556564565651312	0.3307586612459076	0.3417735834120248	0.2309345154960956	0.37947763936873413	0.2847312144121322	0.23145472742591222	0.17376774799124686	0.26897784010268533	0.28189266670813284	0.04131726707793566	0.2592973746260977	0.11258630146281333	0.4048888612447767	0.18030432397894272	0.09639187790852187
LldR	0.08110217075391149	0.023539589824202293	0.002945982776461541	-0.2548868821776524	-0.09788465996799565	-0.08962912282090574	-0.013090115407885735	0.3810948199331641	0.405126349299693	0.530814075125388	0.3540098727177115	0.4432375276362588	0.4024122001006497	0.5335395332794273	0.4788833537836936	0.477514970229176	0.45845938106089307	0.47491391058009286	0.49242017291392187	0.509960362112739	0.38789150188576826	0.41883280275486146	0.4220445459737293	0.44712780815488745	0.47823874334892086	0.3894973734952022	0.2891756337255656	0.3113072586527642	0.25270425386342177	0.3023958021159055	0.37044178432691927	0.3009934916963998	0.3516689190335367	0.3700233529920668	0.06732786356876692	0.2528060344583859	0.20634884733476203	0.40855296266348506	0.30252020062086166	0.09947922262243357	0.13206032196594875	0.03606991195978536	0.034158698565459056	-0.05629032349265766	0.04187140587274033	0.12932355485691344	0.11101435671836744	0.1122244149029409	0.0751197335610203	0.14067774567291108	0.13165319958609226	0.055317753363000495	0.1505165365194429	0.2411012660375118	0.22989409163646232	0.21244437407761335	0.17057862268237103	0.14670541868578635	0.3410158834272919	0.2494246569145778	0.24491238387116837	0.31872593313014913	0.41045286710281537	0.28572640245178144	0.4414167858819006	0.43105778310555215	0.5251595976273813	1.0	0.5138167157663797	0.5028131025552584	0.4638085167740075	0.4880888431504487	0.3167129391408587	0.4419369978117172	0.32859865084166895	0.3958190793379738	0.3096222243583582	0.3896896257301344	0.287852485991032	0.2182232500805763	0.24288808092688194	0.23717705865389507	0.09826916443786012	0.2862353054266021	0.15743761697700323	0.3088984512386133	0.24431300925637967	0.3698876455321146
RutR	0.02144743314993978	0.13789574274389174	0.10753119857959526	-0.023381264454258106	-0.0361943104647415	0.02280450774946141	-0.07713272755031071	0.2649631610791005	0.2812706741833521	0.2972502275927193	0.13615416367450567	0.28550022335186115	0.19050500138534698	0.2390882720482214	0.25185608223872075	0.3555931264171534	0.2411012660375118	0.3822483333427575	0.3004167349916031	0.3648099247389045	0.17887939564944502	0.3109001362729077	0.3569502010166751	0.28708347705130305	0.2524328389435174	0.23670208254406253	0.12464164748856382	0.14371985456683875	0.10808533737439992	0.3010839633363679	0.21235390243764524	0.14997370667963428	0.28067129956856335	0.25667369706702253	0.03407953588048696	0.09857450622275249	0.17284041368157377	0.2299619453664384	0.20779639357425178	0.057432527947255035	0.08040101554415864	0.06300784276028974	-0.03809421490407179	0.05129176538441965	-0.004020333501082832	-0.036590123889601985	-0.09887984800764485	0.013157969137861816	0.08589716767222125	-0.004088187231058914	0.15498357374286828	0.07078840379754708	0.15664599012728228	0.05227564446907283	0.19596722664842156	0.17134763162209996	0.22832214689201644	0.39926831061175794	0.3332579403000266	0.26768861923313975	0.22481637084325223	0.16257188254519342	0.45154960955832874	0.2682088311629564	0.31999253608970263	0.36260467851468187	0.2558255254423215	0.5138167157663797	1.0	0.5040457786498239	0.35434914136759194	0.16450571384951174	0.260394343260711	0.2630745655947662	0.29011427699023473	0.25885632538125314	0.19466669682388	0.26550599091890914	0.08380501099795873	0.08199557819859656	0.21593884117138157	0.1024082419664011	0.05325952355372602	0.16997924806758233	0.1658740974040294	0.14931778728986547	0.10867340303419262	0.06104008459098337
HexR	0.1799424374190703	-0.04777468038065943	-0.025439494263532578	-0.13512504876986842	-0.027769138992711377	0.017229192936426708	-0.11134231641325183	0.24063759888267525	0.24040011082775897	0.3272302672871513	0.16337481834991038	0.28136114582332017	0.27058371171211926	0.3165093779509304	0.34256521026174575	0.30325528269560253	0.2315451990658803	0.3376345058834838	0.3880045914357284	0.39977721358657853	0.2295322050765899	0.34333421920147467	0.34039389090251115	0.3847815392618645	0.4270204861719753	0.33266987464023384	0.2644994939242639	0.22094870823461557	0.18884258500093298	0.33118840153575607	0.2921272709795251	0.2915165874097404	0.46766487042764815	0.19487025801380822	-0.0046310170708675664	0.09297657349972575	0.20313710411589417	0.1970076505080548	0.22958874985156996	0.14918207982991333	0.03085648370662309	0.03368372245562649	-0.0020978111517605215	0.04423497746690717	-0.005433952875584532	0.010342039343854432	-0.03681630298952225	0.13950161435332567	0.14315440681703806	0.28332890399262656	0.020825440625159033	0.10360699119597853	0.24172325856229254	0.1916811327049324	0.28257120400789365	0.12832836681726426	0.2917653844196527	0.19578628336848533	0.2802641771887069	0.27856783393930484	0.37573437526505366	0.22341406042374654	0.3338799328248073	0.16478843772441207	0.30520042295491684	0.24348745554167067	0.28589603677672165	0.5028131025552584	0.5040457786498239	1.0	0.5052671457893934	0.23764072580873163	0.27658876681500244	0.328643886661653	0.4253693787425573	0.3123363735574014	0.3854374586516333	0.3424408117567896	0.22267897834900566	0.21548648297154102	0.18132212992858396	0.1484356888001764	-0.02610672260829738	0.30942997212342593	0.26492923421411246	0.23090058863110755	0.23133032892095606	0.1584101871066604
PaaR	0.20106756535162368	0.11260891937280536	-0.016618509366641974	-0.19015442378047057	-0.1498266902646861	0.09720612266823485	0.08667748556694618	0.3515897563485646	0.47175871213620507	0.3268683807272789	0.19064070884529916	0.30634262740951423	0.2564927537870863	0.32618984342751806	0.33971535360275035	0.30953175271839006	0.33943262972785	0.3417622744570288	0.35063980412889945	0.38815160785067654	0.18827713725113232	0.24993355988939842	0.24898360766973326	0.3654884620386653	0.2809314055334717	0.37425290216057583	0.2657095521088374	0.21025043680838673	0.16103386466573558	0.24862172110986083	0.3343096731146558	0.2751412205755127	0.2623168656100333	0.22066598435971524	0.018337470526036043	0.08888273179116883	0.14558583214118098	0.15213371708387285	0.074045382836399	0.12906344889200513	-0.051325692249407695	-0.06467025914470373	0.07371742314151461	0.009900990099009901	0.110641161203499	-0.03557231793996076	0.009086745339296922	0.15129685441416785	-0.014198392997495066	0.14065512776291908	0.18996217154553832	0.22077907390967538	0.3736535275457871	0.21952377990511787	0.366019982923478	0.20181395638136057	0.33289605374015413	0.047356249045806924	0.23031252297131483	0.14263419488722145	0.19525476248367268	0.11774318494099553	0.3213383017342282	0.32059191070449133	0.40113428818610014	0.22275814103397776	0.27640782353506627	0.4638085167740075	0.35434914136759194	0.5052671457893934	1.0	0.27891841154418123	0.3439109759062714	0.20796602789919197	0.35790015323634017	0.3431758938315305	0.45394710801748367	0.28280869206280995	0.31269826011727386	0.25879978060627307	0.18598141938694154	0.31410057053677953	0.14146937252263206	0.396011331572906	0.2208808545046395	0.18149176425352415	0.3490113146094735	0.27382938179597516
GlcC	0.1535021006383905	0.019909415270481932	-0.21003556666346246	-0.10554082250029687	-0.11278986265274157	-0.082368773713465	0.06657016358403402	0.09260337798485731	0.3029951767306942	0.31644152422095434	0.17858536281954865	0.2611407342904479	0.2569338030319308	0.29472833062860826	0.33338233880498275	0.3596078054407382	0.26143476712034425	0.3701138246320349	0.2849573935120525	0.3886152750055131	0.31917829132998965	0.19427088339901952	0.22332358878377845	0.2551469881425607	0.2922064336644972	0.18747420144641536	0.10187672108158846	0.28770546957608384	0.23941623174310578	0.17643666137030609	0.37156137087152463	0.16617943918892175	0.20688036821957467	0.33645837456389843	0.09194745859508852	0.09017195266071439	0.15827447964670824	0.15188492007396057	0.17485340767086419	0.18566476864705317	0.12800040712237987	-0.02443299726888737	0.13897009346851305	-0.09427710332426732	0.09106536010539946	0.021978954034752418	-0.028877416582320712	0.10764428812955538	0.06662670835901409	0.1429960814470939	0.13959208599329379	0.11882884462061283	0.052501823568993106	0.3117483078976087	0.23187315876076472	0.14227230832734902	0.20250380263611742	0.14029324120304662	0.28423362039230765	-0.010986649778627205	0.19269893865457363	0.23862460489338483	0.29820017981238445	0.20821482490910428	0.16321649297996618	0.17882285087446495	0.3159665481111218	0.4880888431504487	0.16450571384951174	0.23764072580873163	0.27891841154418123	1.0	0.21036352635834685	0.2736145116510509	0.21600669490135763	0.3238828166083313	0.210487924863303	0.17111014356718368	0.2596479522309741	0.143075244132066	0.1291991563519573	0.11234881340789704	0.10504322848047226	0.20444894289543175	0.08930116312602134	0.27518645639549677	0.27977789212387827	0.2460885151907538
NikR	0.1558995990975454	0.09978456440732594	-0.1801007627890145	-0.08888273179116883	-0.04158868199783999	-0.2781607115594483	0.07817315140994396	0.17932044489428955	0.2522518956635812	0.35942686216080205	0.10296238076120576	0.21368835912717485	0.1907651073502553	0.2509287479290476	0.23182792294078067	0.2862918502015821	0.3266987464023387	0.24692537786045882	0.4097177850280745	0.278703541399257	0.2183024127655484	0.31360297651695496	0.3087514348236651	0.2639114282644712	0.07881776184471674	0.34885298923952934	0.10751988962459924	0.13004732797665833	0.13929805316339744	0.1770360359850948	0.25168644791378053	0.16852039287309656	0.24131613618243605	0.24962821810450606	0.19238228791468526	0.13653866814437013	0.1293009369469214	0.26734935058325937	0.29281711723428194	0.09381343616943076	0.04874725051031659	-0.04836274604045213	0.0011252410221033525	0.0762958648806057	0.08716377063177477	-0.013429384057766142	-0.07807137081497985	-0.035052106010144135	-0.08898451238613296	-0.06718084715381875	0.01593997206688116	-0.12865632651214864	0.05411900413342305	0.08057064986909884	0.19628387738830994	0.08042363345415067	0.21238782930263328	0.2318505408507727	0.15072009770937117	0.10373138970093468	0.17722828822002704	0.19704157737304284	0.16513901532928849	0.14756489926548338	0.22164986344436843	0.18837891784609642	0.21556564565651312	0.3167129391408587	0.260394343260711	0.27658876681500244	0.3439109759062714	0.21036352635834685	1.0	0.4286715936013933	0.2783981996143646	0.29834719622733263	0.20511617124019654	0.18635461490181	0.12596479522309742	0.15138732605413596	0.23000718118642247	0.09661805700844213	-0.0058523842104370345	0.10084760617695122	-0.11967701624531385	0.08077421105902709	0.20604350554986967	0.18058704785384305
TyrR	0.08189379760363244	0.08368061249300258	-0.01417577508750304	-0.21126824275802794	-0.08553528111234882	-0.15835364233168034	-0.16493545413936025	0.18571000446703723	0.22084692763965147	0.2771994503847872	0.14807380224030398	0.29887871711214525	0.2742025773108436	0.2929528246942341	0.29186716501461685	0.3726357215961459	0.34365086994136307	0.4178715415802003	0.32620115238251407	0.3274564463870716	0.20208537130126492	0.5172207112201797	0.4141508953865118	0.3152088481263889	0.3997545956765865	0.4554625079869495	0.38890930783540945	0.23413494975996743	0.16317125715998212	-0.05225302655908081	0.27972134734889825	0.27147711915680434	0.2704819311171551	0.3799073796585826	0.25537316724248094	0.1179806729959118	0.2718955504916568	0.14249848742726928	0.2866085009414705	0.13025088916658656	0.03775494625419138	-0.09659543909845011	-0.13366619357538267	-0.002063884286772481	0.06196741890065648	0.010387275163838486	-0.04556943415643677	0.12330719079903421	-0.05581534738282509	0.1633069646199343	-0.001973412646804372	-0.038365629823976115	0.02755426884778712	0.1327727861306976	0.25449106875279187	0.1277855369774556	0.1815256911185122	0.06451193377475954	0.4452731395355412	0.2664446341835783	0.24940203900458577	0.2621472312850931	0.24730988233032328	0.16183680047045254	0.29669608879791465	0.33531617010930104	0.3307586612459076	0.4419369978117172	0.2630745655947662	0.328643886661653	0.20796602789919197	0.2736145116510509	0.4286715936013933	1.0	0.17259161667166145	0.2939140858688953	0.29993044992677453	0.3144059123216719	0.250374609134243	0.11411301038727516	0.22454495592334792	0.15351340959338652	0.07721189023528281	0.1496796738497379	-0.012988334812921613	0.09230934515496096	0.11202085371301265	0.14937433206484554
PdxR	0.09920780770252925	-0.035187813470096294	-0.09493302271403611	-0.09164211681019616	0.16934594658780555	-0.13417509655020327	-0.05794143092207565	0.17578074198053728	0.2475812972502276	0.39737971512742365	0.19503989233874844	0.4500115916788709	0.3318782477905129	0.4597372929754426	0.34120813566222413	0.44363334106111924	0.33480726713448045	0.37102984998671196	0.4554964348519375	0.3684627172026169	0.3154350272263092	0.37124472013163623	0.24270713764694574	0.4745633329752164	0.416819808765571	0.3273659747471035	0.3493505832593539	0.3087966706436492	0.2035781533607387	0.2885084053808008	0.18604927311691763	0.22658056782263036	0.3208633256243957	0.2746323176006921	0.06392386811496684	0.13956946808330176	0.39322932864388666	0.15022250368954657	0.1845904179224319	0.08958388700092168	0.14340320382695038	0.20404182051557526	0.18468088956239997	0.24976392556445823	0.0972626674432149	0.05125783851943161	0.13388106372030692	0.11345709099750638	0.2241152156334994	0.22979231104149822	0.1356904965196691	0.11812768941085999	0.27252885197143356	0.18408151494761127	0.17936568071427358	0.13864213377362863	0.25260247326845764	0.23706396910393496	0.06505476361456819	0.0021317380167485624	0.14378770829681484	0.1071466941097308	0.20392873096561512	0.15903217963144115	0.31950625102487407	0.31042516016307514	0.3417735834120248	0.32859865084166895	0.29011427699023473	0.4253693787425573	0.35790015323634017	0.21600669490135763	0.2783981996143646	0.17259161667166145	1.0	0.29947809172693396	0.37442253648551604	0.3922793764242215	0.3698537186671266	0.14379901725181085	0.306150375174582	0.3081520602088764	0.10267965688630543	0.3938513211686674	0.4150782296961849	0.2127497158625057	0.2940724112388395	0.20423407275050748
