	NagR	TyrR	HutC	AraR	PhnF	Zur	FUR	KdgR	ArgR	ModE	NsrR	CzrA	SahR_SamR	MntR	NrtR	Phr	NadQ	NagC	ThiR	RbkR	Rex	XylR	AgaR	BirA	MetR	NmlR	ZntR	IscR	NikR	GguR	LldR	MetJ	CueR	ExuR_UxuR	AcnR	GlcC	FixJ	FadP	NiaR	CblR	HexR	RbsR	SdaR	BioQ	SoxR	CadR-PbrR	FnrN_FixK	PurR	NnrR	TrpR	FruR	MerR	PdxR	QorR	DasR	TtrR	NagQ	NtrC	NorR	PhsR	LexA	PsrA	FabR	HisR	PaaR	GntR	LtbR	CcpA	PhrR	LiuR	PhnR	HrcA	NarP	CsoR	PrpR	VanR	PdhR	HypR	NifA	LiuQ	NrdR	HcpR	RutR	GulR	Irr	FadR	AmtR	SiaR
NorR	-0.30773574251835123	-0.033314511575381144	0.000564652738565782	-0.1756070016939582	0.000564652738565782	-0.1417278373800113	0.09090909090909091	-0.07396950875211744	-0.0502540937323546	-0.06380575945793338	-0.1981931112365895	-0.05928853754940711	-0.13043478260869565	-0.10220214568040654	-0.14850367024280067	0.25691699604743085	0.163184641445511	0.10220214568040654	-0.08074534161490683	-0.07622811970638058	0.17786561264822134	0.32806324110671936	0.010728402032749858	-0.019762845849802372	0.04009034443817053	0.1293054771315641	-0.03896103896103896	0.3642010163749294	0.4150197628458498	0.045736871823828344	-0.042348955392433656	-0.38226990400903443	0.10107284020327499	0.13382269904009034	-0.35403726708074534	-0.3924336533032185	-0.17786561264822134	0.09881422924901186	0.11801242236024845	0.34839073969508755	-0.11123658949745906	-0.10107284020327499	0.32241671372106157	0.3156408808582722	0.7029926595143986	0.5042348955392434	0.48616600790513836	0.34839073969508755	0.27498588368153587	-0.00846979107848673	0.13946922642574816	0.21513269339356295	-0.18125352907961603	-0.020892151326933936	0.13721061547148503	0.3450028232636928	0.5539243365330322	0.13043478260869565	1.0	0.6092603049124788	0.15527950310559005	0.13156408808582723	0.043478260869565216	-0.005081874647092038	0.2704686617730096	-0.10897797854319594	0.05251270468661773	0.054771315640880856	0.18464144551101072	0.20948616600790515	-0.14398644833427443	-0.04121964991530209	-0.24336533032185206	0.024280067758328628	-0.4105025409373235	-0.13946922642574816	0.22190852625635235	0.014116318464144552	-0.029926595143986448	-0.01637492941840768	-0.17447769621682666	-0.14059853190287974	-0.19141727837380013	0.13382269904009034	0.28176171654432525	0.1756070016939582	0.13043478260869565	-0.014116318464144552
PhsR	-0.3438735177865613	-0.11349520045172219	0.08977978543195934	0.13043478260869565	0.08413325804630152	-0.017504234895539244	0.044607566346696784	0.033314511575381144	0.18238283455674761	0.045736871823828344	0.033314511575381144	-0.05928853754940711	-0.07396950875211744	0.12365894974590627	-0.010728402032749858	0.2523997741389046	0.11914172783738002	0.1101072840203275	-0.10446075663466968	0.10333145115753811	-0.043478260869565216	0.3800112930547713	0.1880293619424054	0.1281761716544325	-0.003952569169960474	0.04121964991530209	0.21513269339356295	0.5268210050818747	0.25691699604743085	-0.06832298136645963	0.10897797854319594	0.023150762281197064	-0.034443817052512704	0.09994353472614342	-0.3495200451722191	-0.47374364765669114	-0.35968379446640314	-0.18012422360248448	0.07396950875211744	0.40711462450592883	0.014116318464144552	0.16544325239977414	0.585544889892716	0.18238283455674761	0.5471485036702428	0.21174477696216826	0.47261434217955955	0.163184641445511	0.3551665725578769	0.08526256352343309	-0.005081874647092038	0.23771880293619424	-0.22529644268774704	0.019762845849802372	-0.054771315640880856	0.10559006211180125	0.20496894409937888	0.08752117447769622	0.6092603049124788	1.0	0.46696781479390176	0.33032185206098247	0.4805194805194805	0.2715979672501412	0.0660643704121965	-0.005081874647092038	0.11688311688311688	0.2885375494071146	0.014116318464144552	0.3675889328063241	-0.03896103896103896	0.21287408243929984	-0.07509881422924901	0.000564652738565782	-0.1281761716544325	-0.3495200451722191	0.17108977978543197	-0.042348955392433656	-0.0016939582156973462	-0.05138339920948617	-0.16544325239977414	-0.295313382269904	-0.2230378317334839	-0.18125352907961603	0.1067193675889328	0.23207227555053642	-0.19028797289666854	0.1281761716544325
LexA	0.1067193675889328	0.19141727837380013	0.20383963862224733	0.026538678712591756	-0.15189158667419536	0.3901750423489554	0.35064935064935066	0.4850367024280068	0.37662337662337664	0.07058159232072275	0.18238283455674761	-0.0220214568040655	0.007340485601355167	0.20383963862224733	0.19028797289666854	0.2478825522303783	0.08752117447769622	0.1281761716544325	0.1880293619424054	0.22868435911914173	0.24675324675324675	0.189158667419537	-0.17221908526256352	0.031055900621118012	-0.0016939582156973462	0.16431394692264256	-0.012987012987012988	0.19141727837380013	-0.17786561264822134	0.1417278373800113	0.0378317334839074	0.13946922642574816	0.09994353472614342	0.044607566346696784	0.045736871823828344	-0.1259175607001694	-0.36645962732919257	-0.06041784302653868	0.08413325804630152	0.47035573122529645	0.31225296442687744	0.17334839073969507	0.16996047430830039	-0.13946922642574816	0.043478260869565216	0.024280067758328628	0.42066629023150764	0.17447769621682666	0.4048560135516657	0.012987012987012988	-0.025409373235460192	0.12704686617730096	-0.020892151326933936	0.3382269904009034	-0.339356295878035	0.03557312252964427	-0.3924336533032185	-0.2106154714850367	0.15527950310559005	0.46696781479390176	1.0	0.3642010163749294	0.4161490683229814	0.5132693393562959	0.18125352907961603	-0.19367588932806323	-0.233201581027668	0.10107284020327499	0.3438735177865613	0.42970073404856013	0.19593450028232637	0.07509881422924901	0.20496894409937888	-0.3020892151326934	0.14850367024280067	-0.4827780914737436	-0.0502540937323546	-0.21626199887069453	-0.1101072840203275	-0.029926595143986448	-0.07509881422924901	0.13269339356295878	0.251270468661773	-0.3111236589497459	-0.38114059853190285	0.05928853754940711	-0.11914172783738002	-0.06719367588932806
PsrA	0.055900621118012424	0.15302089215132694	0.47374364765669114	0.435347261434218	0.47035573122529645	0.15527950310559005	0.04009034443817053	0.1281761716544325	0.25691699604743085	0.2919254658385093	0.07622811970638058	0.24336533032185206	0.0818746470920384	0.2523997741389046	0.04686617730095991	0.3800112930547713	0.16544325239977414	0.28740824392998304	-0.09994353472614342	0.000564652738565782	-0.06041784302653868	0.21626199887069453	0.18351214003387917	-0.15640880858272163	0.08639186900056466	0.029926595143986448	0.16205533596837945	-0.023150762281197064	-0.08639186900056466	0.003952569169960474	-0.2964426877470356	0.21174477696216826	-0.13946922642574816	-0.20383963862224733	0.06493506493506493	-0.365330321852061	-0.35177865612648224	-0.2930547713156409	0.025409373235460192	0.21852060982495766	0.1981931112365895	0.25804630152456237	0.2715979672501412	-0.07284020327498589	0.17334839073969507	-0.00846979107848673	0.12365894974590627	0.07622811970638058	0.48955392433653305	0.40372670807453415	0.13382269904009034	0.28063241106719367	0.3890457368718238	0.4556747600225861	-0.16092603049124787	0.1507622811970638	-0.24449463579898362	-0.2106154714850367	0.13156408808582723	0.33032185206098247	0.3642010163749294	1.0	0.4601919819311124	0.5064935064935064	0.3845285149632976	0.33145115753811405	0.18125352907961603	0.08752117447769622	0.14737436476566912	0.22981366459627328	0.15753811405985318	0.20722755505364202	0.20045172219085264	0.024280067758328628	0.13156408808582723	-0.46357989836250707	-0.25691699604743085	0.21174477696216826	-0.10333145115753811	-0.026538678712591756	-0.17786561264822134	-0.25578769057029926	0.1981931112365895	-0.21852060982495766	-0.1225296442687747	-0.09881422924901186	-0.19706380575945792	-0.25917560700169395
FabR	0.1880293619424054	0.13043478260869565	0.20722755505364202	0.5731225296442688	0.34726143421795597	0.3687182382834557	0.4398644833427442	0.3416149068322981	0.47035573122529645	0.40146809712027104	0.3167701863354037	0.3551665725578769	0.2456239412761152	0.4771315640880858	0.37210615471485037	0.47035573122529645	0.21852060982495766	0.49745906267645396	0.19028797289666854	0.29757199322416716	-0.020892151326933936	0.1857707509881423	0.30999435347261434	0.09655561829474874	0.19254658385093168	0.16544325239977414	0.18690005646527386	0.37549407114624506	0.003952569169960474	0.08074534161490683	0.13382269904009034	0.2987012987012987	0.043478260869565216	0.21626199887069453	-0.11349520045172219	-0.37888198757763975	-0.4613212874082439	-0.2930547713156409	-0.18238283455674761	-0.000564652738565782	-0.023150762281197064	-0.15302089215132694	0.22190852625635235	0.11688311688311688	0.011857707509881422	-0.015245623941276116	0.12365894974590627	-0.042348955392433656	-0.031055900621118012	0.04686617730095991	-0.055900621118012424	-0.07735742518351214	-0.029926595143986448	-0.00282326369282891	-0.42970073404856013	-0.3156408808582722	-0.32241671372106157	-0.33483907396950874	0.043478260869565216	0.4805194805194805	0.4161490683229814	0.4601919819311124	1.0	0.6476566911349521	0.13721061547148503	0.18690005646527386	0.35629587803500845	0.031055900621118012	0.045736871823828344	0.23433088650479955	-0.054771315640880856	0.13608130999435347	0.19141727837380013	0.044607566346696784	-0.10333145115753811	-0.37888198757763975	-0.19932241671372106	-0.03670242800677583	-0.08977978543195934	-0.2490118577075099	-0.3495200451722191	0.042348955392433656	0.33483907396950874	-0.20383963862224733	-0.16205533596837945	0.01637492941840768	-0.08865047995482778	0.0378317334839074
HisR	0.05138339920948617	0.1417278373800113	0.1789949181253529	0.4500282326369283	0.20045172219085264	0.2727272727272727	0.20948616600790515	0.39808018068887635	0.17334839073969507	0.18125352907961603	-0.012987012987012988	0.1767363071710898	0.12365894974590627	0.4184076792772445	0.1857707509881423	0.24449463579898362	0.1293054771315641	0.19480519480519481	0.012987012987012988	-0.06380575945793338	-0.19480519480519481	-0.12478825522303783	-0.045736871823828344	0.1789949181253529	0.14737436476566912	-0.05138339920948617	0.30095990965556185	0.435347261434218	0.13156408808582723	0.07396950875211744	-0.1281761716544325	0.339356295878035	-0.06154714850367024	0.04121964991530209	0.06041784302653868	-0.25917560700169395	-0.15753811405985318	-0.006211180124223602	0.03896103896103896	0.2941840767927724	0.251270468661773	0.2490118577075099	0.35403726708074534	0.22868435911914173	-0.034443817052512704	-0.15640880858272163	0.32241671372106157	0.20496894409937888	0.23094297007340486	0.09768492377188029	0.07058159232072275	0.25014116318464147	0.19141727837380013	0.18012422360248448	-0.3201581027667984	-0.17334839073969507	-0.4082439299830604	-0.15979672501411632	-0.005081874647092038	0.2715979672501412	0.5132693393562959	0.5064935064935064	0.6476566911349521	1.0	0.14285714285714285	0.3167701863354037	0.453416149068323	-0.13043478260869565	0.12478825522303783	0.16205533596837945	-0.07284020327498589	-0.0942970073404856	-0.15527950310559005	-0.26143421795595706	-0.054771315640880856	-0.47148503670242803	-0.3370976849237719	-0.03896103896103896	-0.0818746470920384	-0.23094297007340486	-0.1293054771315641	0.031055900621118012	0.37549407114624506	-0.3020892151326934	-0.3675889328063241	-0.015245623941276116	-0.233201581027668	-0.29757199322416716
PaaR	-0.2365894974590627	0.2704686617730096	0.3370976849237719	0.0660643704121965	0.29079616036137773	0.0818746470920384	0.05815923207227555	0.3201581027667984	0.10446075663466968	0.29983060417843027	0.21513269339356295	0.30434782608695654	0.14511575381140598	0.14511575381140598	0.08865047995482778	0.09316770186335403	0.2795031055900621	0.32919254658385094	0.057029926595143984	0.06719367588932806	0.3370976849237719	0.1789949181253529	0.08413325804630152	0.12478825522303783	0.29983060417843027	-0.08752117447769622	-0.19706380575945792	-0.03896103896103896	0.07622811970638058	0.3201581027667984	-0.18690005646527386	-0.30999435347261434	-0.07058159232072275	-0.018633540372670808	-0.010728402032749858	-0.03670242800677583	-0.09542631281761717	-0.28289102202145683	-0.383399209486166	-0.007340485601355167	0.30547713156408807	0.015245623941276116	0.0818746470920384	0.09090909090909091	0.10559006211180125	0.35403726708074534	-0.06380575945793338	0.32580463015245625	0.19932241671372106	0.17221908526256352	0.19593450028232637	0.12704686617730096	0.2885375494071146	0.2682100508187465	-0.29079616036137773	0.07735742518351214	0.07284020327498589	-0.06945228684359118	0.2704686617730096	0.0660643704121965	0.18125352907961603	0.3845285149632976	0.13721061547148503	0.14285714285714285	1.0	0.2896668548842462	0.20948616600790515	0.05815923207227555	0.3167701863354037	-0.2230378317334839	0.032185206098249576	0.16092603049124787	-0.01637492941840768	-0.1293054771315641	-0.08074534161490683	-0.22190852625635235	0.2106154714850367	0.11688311688311688	-0.25014116318464147	-0.1789949181253529	0.11462450592885376	0.04799548277809147	0.3800112930547713	-0.07622811970638058	0.30886504799548276	-0.19254658385093168	0.06154714850367024	-0.007340485601355167
GntR	-0.2140033879164314	0.029926595143986448	0.05815923207227555	0.2896668548842462	0.3020892151326934	-0.09768492377188029	-0.13382269904009034	-0.019762845849802372	-0.20271033314511575	0.1225296442687747	0.029926595143986448	0.15302089215132694	-0.01637492941840768	0.06267645398080181	-0.13382269904009034	0.08752117447769622	-0.07961603613777526	0.07735742518351214	-0.18690005646527386	0.00282326369282891	-0.19141727837380013	-0.05928853754940711	0.14624505928853754	0.22416713721061546	0.14624505928853754	-0.21852060982495766	0.3190287972896669	0.08752117447769622	0.025409373235460192	-0.2478825522303783	-0.09203839638622248	0.16431394692264256	0.07396950875211744	-0.00846979107848673	0.26143421795595706	-0.06041784302653868	0.09203839638622248	-0.08074534161490683	-0.05251270468661773	-0.00846979107848673	0.09542631281761717	0.14511575381140598	0.09994353472614342	0.19593450028232637	0.07848673066064371	0.07171089779785432	0.04009034443817053	0.22981366459627328	0.2885375494071146	0.20609824957651043	0.09316770186335403	0.06493506493506493	0.5302089215132694	0.08526256352343309	-0.20496894409937888	0.08977978543195934	0.05138339920948617	0.11236589497459062	-0.10897797854319594	-0.005081874647092038	-0.19367588932806323	0.33145115753811405	0.18690005646527386	0.3167701863354037	0.2896668548842462	1.0	0.6182947487295314	0.07735742518351214	0.1665725578769057	-0.04799548277809147	-0.006211180124223602	0.20383963862224733	0.0942970073404856	0.3020892151326934	0.0378317334839074	0.00846979107848673	-0.03557312252964427	0.15753811405985318	-0.06493506493506493	0.2354601919819311	0.2523997741389046	-0.06041784302653868	0.1293054771315641	-0.1507622811970638	0.06832298136645963	0.03670242800677583	-0.1507622811970638	-0.1101072840203275
LtbR	-0.21287408243929984	-0.10897797854319594	0.19932241671372106	0.3845285149632976	0.25014116318464147	-0.2636928289102202	-0.13495200451722192	0.033314511575381144	-0.06380575945793338	0.3416149068322981	0.05138339920948617	0.2106154714850367	0.20271033314511575	0.3495200451722191	0.1281761716544325	0.2727272727272727	0.1665725578769057	0.23433088650479955	-0.0502540937323546	0.15189158667419536	-0.08074534161490683	-0.11236589497459062	0.20271033314511575	0.2738565782044043	0.10446075663466968	-0.26595143986448333	0.23207227555053642	0.3190287972896669	0.27837380011293056	-0.1756070016939582	-0.19254658385093168	0.005081874647092038	-0.07735742518351214	0.30547713156408807	-0.2354601919819311	-0.39469226425748166	-0.22529644268774704	-0.1756070016939582	-0.3370976849237719	-0.11575381140598531	0.22529644268774704	0.19028797289666854	0.3935629587803501	0.5143986448334275	0.22416713721061546	0.07509881422924901	0.0942970073404856	0.09203839638622248	-0.033314511575381144	0.1259175607001694	0.032185206098249576	0.15527950310559005	0.12140033879164314	-0.2456239412761152	-0.05138339920948617	-0.06154714850367024	0.044607566346696784	0.0016939582156973462	0.05251270468661773	0.11688311688311688	-0.233201581027668	0.18125352907961603	0.35629587803500845	0.453416149068323	0.20948616600790515	0.6182947487295314	1.0	0.055900621118012424	0.07396950875211744	-0.025409373235460192	-0.19254658385093168	0.11349520045172219	-0.04912478825522304	0.3156408808582722	-0.1259175607001694	0.21513269339356295	-0.05251270468661773	0.3190287972896669	0.20948616600790515	-0.06832298136645963	0.12027103331451157	-0.043478260869565216	0.28063241106719367	0.04121964991530209	0.33258046301524563	-0.277244494635799	-0.15866741953698477	-0.020892151326933936
CcpA	-0.2715979672501412	-0.15640880858272163	0.1281761716544325	0.06719367588932806	0.034443817052512704	-0.1067193675889328	-0.35742518351214003	-0.2365894974590627	0.000564652738565782	-0.015245623941276116	0.026538678712591756	-0.3156408808582722	-0.19932241671372106	-0.21626199887069453	-0.11123658949745906	0.05138339920948617	0.17786561264822134	-0.07171089779785432	-0.00282326369282891	0.18125352907961603	0.06719367588932806	-0.14511575381140598	-0.0818746470920384	-0.30095990965556185	-0.3246753246753247	0.3867871259175607	-0.09881422924901186	0.14511575381140598	-0.14511575381140598	-0.5268210050818747	-0.22190852625635235	0.042348955392433656	-0.08300395256916997	-0.1225296442687747	-0.23997741389045738	-0.37323546019198195	-0.25014116318464147	-0.1981931112365895	-0.34726143421795597	-0.10897797854319594	-0.07509881422924901	0.11349520045172219	0.34726143421795597	0.3890457368718238	0.4500282326369283	0.21626199887069453	0.2264257481648786	0.2388481084133258	0.031055900621118012	0.0502540937323546	0.40711462450592883	0.3145115753811406	0.22077922077922077	0.4556747600225861	0.2682100508187465	0.25804630152456237	-0.003952569169960474	-0.40372670807453415	0.054771315640880856	0.2885375494071146	0.10107284020327499	0.08752117447769622	0.031055900621118012	-0.13043478260869565	0.05815923207227555	0.07735742518351214	0.055900621118012424	1.0	0.3709768492377188	0.5031055900621118	0.3924336533032185	0.5821569734613213	0.4025974025974026	0.2106154714850367	0.05251270468661773	0.019762845849802372	0.4432523997741389	0.2388481084133258	0.14963297571993225	0.35064935064935066	0.1767363071710898	0.054771315640880856	-0.18125352907961603	0.16544325239977414	0.49181253529079616	-0.033314511575381144	-0.14737436476566912	0.05138339920948617
PhrR	0.028797289666854884	0.015245623941276116	0.028797289666854884	-0.18690005646527386	-0.17334839073969507	0.05928853754940711	0.026538678712591756	0.15189158667419536	-0.10559006211180125	0.018633540372670808	-0.010728402032749858	-0.233201581027668	-0.36984754376058726	-0.19254658385093168	-0.11801242236024845	0.19141727837380013	0.10333145115753811	0.16205533596837945	0.15866741953698477	0.11688311688311688	0.20271033314511575	-0.25014116318464147	-0.3178994918125353	-0.2365894974590627	-0.2422360248447205	0.14737436476566912	-0.32919254658385094	0.03670242800677583	-0.045736871823828344	-0.006211180124223602	-0.20045172219085264	0.04009034443817053	0.3800112930547713	0.33145115753811405	0.251270468661773	-0.2727272727272727	-0.055900621118012424	-0.09090909090909091	-0.18351214003387917	0.30095990965556185	0.26256352343308864	-0.1259175607001694	0.12140033879164314	0.2490118577075099	0.29757199322416716	0.18012422360248448	0.25804630152456237	0.3359683794466403	0.2230378317334839	0.2140033879164314	0.4105025409373235	0.05251270468661773	0.313382269904009	0.34839073969508755	0.020892151326933936	0.4105025409373235	0.011857707509881422	-0.33258046301524563	0.18464144551101072	0.014116318464144552	0.3438735177865613	0.14737436476566912	0.045736871823828344	0.12478825522303783	0.3167701863354037	0.1665725578769057	0.07396950875211744	0.3709768492377188	1.0	0.4330886504799548	0.4872953133822699	0.16431394692264256	0.2896668548842462	0.13721061547148503	-0.06267645398080181	-0.014116318464144552	-0.1293054771315641	-0.16883116883116883	-0.17334839073969507	0.08865047995482778	-0.19593450028232637	0.25917560700169395	0.15979672501411632	0.16770186335403728	0.13043478260869565	-0.295313382269904	0.08074534161490683	-0.3608130999435347
LiuR	-0.13269339356295878	-0.43873517786561267	-0.18690005646527386	-0.012987012987012988	-0.16544325239977414	0.07171089779785432	0.10333145115753811	0.0660643704121965	-0.054771315640880856	-0.1417278373800113	0.10784867306606437	-0.23771880293619424	-0.16544325239977414	0.06945228684359118	-0.010728402032749858	0.46922642574816487	0.15866741953698477	0.1293054771315641	0.33145115753811405	0.32241671372106157	0.10333145115753811	-0.029926595143986448	-0.1857707509881423	-0.33145115753811405	-0.20609824957651043	0.35177865612648224	-0.10220214568040654	0.17334839073969507	-0.17334839073969507	-0.4839073969508752	-0.28402032749858835	0.20948616600790515	0.10446075663466968	0.08639186900056466	-0.33032185206098247	-0.5098814229249012	-0.269339356295878	0.07171089779785432	0.20609824957651043	0.33483907396950874	0.06493506493506493	0.0502540937323546	0.28063241106719367	0.313382269904009	0.5008469791078487	0.06380575945793338	0.42066629023150764	0.019762845849802372	0.29079616036137773	0.012987012987012988	0.16770186335403728	-0.055900621118012424	0.03896103896103896	0.1767363071710898	0.2930547713156409	0.4059853190287973	-0.16431394692264256	-0.4556747600225861	0.20948616600790515	0.3675889328063241	0.42970073404856013	0.22981366459627328	0.23433088650479955	0.16205533596837945	-0.2230378317334839	-0.04799548277809147	-0.025409373235460192	0.5031055900621118	0.4330886504799548	1.0	0.5900621118012422	0.07509881422924901	0.251270468661773	0.09316770186335403	0.15189158667419536	-0.233201581027668	-0.023150762281197064	-0.06719367588932806	0.014116318464144552	0.2264257481648786	-0.12140033879164314	0.19141727837380013	0.14963297571993225	0.2648221343873518	0.14850367024280067	0.15189158667419536	0.09655561829474874	0.000564652738565782
PhnR	-0.07058159232072275	-0.3675889328063241	-0.1417278373800113	-0.15527950310559005	0.06267645398080181	0.269339356295878	0.10784867306606437	0.11236589497459062	-0.054771315640880856	-0.08977978543195934	0.25014116318464147	-0.015245623941276116	-0.06380575945793338	0.1101072840203275	0.06945228684359118	0.10897797854319594	0.28289102202145683	0.19480519480519481	0.4782608695652174	0.20609824957651043	0.11914172783738002	-0.20609824957651043	-0.03670242800677583	-0.1665725578769057	0.08977978543195934	0.17108977978543197	-0.28176171654432525	-0.22529644268774704	-0.09316770186335403	-0.19480519480519481	-0.42179559570863917	-0.00282326369282891	-0.28740824392998304	-0.2738565782044043	-0.1293054771315641	-0.3145115753811406	-0.03896103896103896	-0.22981366459627328	0.0016939582156973462	0.1541501976284585	0.2682100508187465	0.06267645398080181	0.04009034443817053	0.13495200451722192	0.17334839073969507	0.09203839638622248	0.043478260869565216	-0.0220214568040655	0.20948616600790515	0.16205533596837945	0.383399209486166	0.10559006211180125	0.2896668548842462	0.44438170525127046	0.2546583850931677	0.12027103331451157	-0.19141727837380013	-0.4364765669113495	-0.14398644833427443	-0.03896103896103896	0.19593450028232637	0.15753811405985318	-0.054771315640880856	-0.07284020327498589	0.032185206098249576	-0.006211180124223602	-0.19254658385093168	0.3924336533032185	0.4872953133822699	0.5900621118012422	1.0	0.11349520045172219	0.1507622811970638	0.04799548277809147	0.2964426877470356	-0.0502540937323546	0.1259175607001694	-0.024280067758328628	0.07396950875211744	0.20496894409937888	0.09768492377188029	0.4872953133822699	0.2388481084133258	0.5821569734613213	0.23771880293619424	0.2106154714850367	0.24336533032185206	0.003952569169960474
HrcA	0.07171089779785432	0.14059853190287974	0.5437605872388481	0.14624505928853754	0.30434782608695654	0.12365894974590627	-0.10333145115753811	-0.10107284020327499	0.3382269904009034	0.16092603049124787	0.19593450028232637	0.1225296442687747	0.14059853190287974	-0.05138339920948617	0.06267645398080181	0.08977978543195934	0.031055900621118012	-0.07961603613777526	-0.14511575381140598	0.20045172219085264	0.23997741389045738	0.08752117447769622	0.3235460191981931	0.12478825522303783	-0.1101072840203275	0.053642010163749296	-0.003952569169960474	0.05815923207227555	-0.11801242236024845	-0.13495200451722192	0.12478825522303783	-0.033314511575381144	-0.15302089215132694	0.04686617730095991	0.00282326369282891	-0.10107284020327499	-0.4658385093167702	-0.28289102202145683	-0.4748729531338227	-0.3416149068322981	-0.057029926595143984	0.020892151326933936	0.09768492377188029	-0.17334839073969507	0.057029926595143984	0.16883116883116883	0.11801242236024845	0.1665725578769057	0.2354601919819311	0.21852060982495766	0.28740824392998304	0.2682100508187465	0.1259175607001694	0.2885375494071146	-0.15866741953698477	0.03670242800677583	-0.12140033879164314	-0.2523997741389046	-0.04121964991530209	0.21287408243929984	0.07509881422924901	0.20722755505364202	0.13608130999435347	-0.0942970073404856	0.16092603049124787	0.20383963862224733	0.11349520045172219	0.5821569734613213	0.16431394692264256	0.07509881422924901	0.11349520045172219	1.0	0.49181253529079616	0.21626199887069453	0.04799548277809147	0.3201581027667984	0.26256352343308864	0.42518351214003386	0.04912478825522304	0.3111236589497459	0.12365894974590627	-0.19141727837380013	-0.2490118577075099	-0.10559006211180125	0.25014116318464147	0.024280067758328628	-0.4184076792772445	-0.07622811970638058
NarP	0.40146809712027104	0.233201581027668	0.3269339356295878	0.04686617730095991	0.055900621118012424	-0.014116318464144552	0.1507622811970638	-0.043478260869565216	0.3551665725578769	0.22077922077922077	0.25352907961603616	0.04121964991530209	0.029926595143986448	-0.1067193675889328	0.1225296442687747	0.30660643704121965	-0.07284020327498589	0.0660643704121965	0.10220214568040654	0.4556747600225861	0.3404856013551666	0.04121964991530209	0.13495200451722192	-0.251270468661773	-0.19706380575945792	0.20496894409937888	-0.09655561829474874	-0.30773574251835123	-0.6137775268210051	-0.13043478260869565	0.00282326369282891	0.14963297571993225	0.2727272727272727	0.14511575381140598	0.09090909090909091	0.045736871823828344	-0.5302089215132694	-0.37775268210050816	-0.3416149068322981	-0.2715979672501412	-0.19254658385093168	-0.29079616036137773	-0.21174477696216826	-0.233201581027668	-0.06493506493506493	0.07284020327498589	-0.11575381140598531	-0.1880293619424054	0.000564652738565782	0.053642010163749296	0.04912478825522304	-0.08639186900056466	0.20835686053077357	0.29079616036137773	-0.11123658949745906	0.11688311688311688	-0.3675889328063241	-0.5042348955392434	-0.24336533032185206	-0.07509881422924901	0.20496894409937888	0.20045172219085264	0.19141727837380013	-0.15527950310559005	-0.01637492941840768	0.0942970073404856	-0.04912478825522304	0.4025974025974026	0.2896668548842462	0.251270468661773	0.1507622811970638	0.49181253529079616	1.0	0.28176171654432525	0.05815923207227555	0.3461321287408244	0.11123658949745906	0.2930547713156409	0.15302089215132694	0.4647092038396386	0.053642010163749296	0.07509881422924901	0.07284020327498589	-0.08865047995482778	-0.045736871823828344	-0.2490118577075099	-0.1756070016939582	-0.012987012987012988
CsoR	0.13608130999435347	0.012987012987012988	0.17786561264822134	0.2648221343873518	0.11575381140598531	-0.09542631281761717	-0.015245623941276116	-0.21174477696216826	0.13608130999435347	0.39920948616600793	0.22416713721061546	0.0942970073404856	0.08526256352343309	0.05815923207227555	0.07622811970638058	0.15866741953698477	0.007340485601355167	0.29983060417843027	0.15866741953698477	0.2930547713156409	0.163184641445511	0.30434782608695654	0.2964426877470356	-0.033314511575381144	-0.20948616600790515	0.07735742518351214	-0.020892151326933936	-0.10897797854319594	0.08639186900056466	-0.42518351214003386	0.08865047995482778	-0.2478825522303783	0.10333145115753811	0.14737436476566912	0.1101072840203275	-0.36307171089779783	-0.2422360248447205	-0.19593450028232637	-0.0818746470920384	-0.08752117447769622	0.07284020327498589	0.05251270468661773	-0.057029926595143984	0.1789949181253529	0.19593450028232637	0.23771880293619424	-0.033314511575381144	-0.009599096555618294	-0.1507622811970638	0.21964991530208922	0.029926595143986448	-0.014116318464144552	0.023150762281197064	-0.057029926595143984	-0.11801242236024845	-0.005081874647092038	0.2388481084133258	0.05928853754940711	0.024280067758328628	0.000564652738565782	-0.3020892151326934	0.024280067758328628	0.044607566346696784	-0.26143421795595706	-0.1293054771315641	0.3020892151326934	0.3156408808582722	0.2106154714850367	0.13721061547148503	0.09316770186335403	0.04799548277809147	0.21626199887069453	0.28176171654432525	1.0	0.40146809712027104	0.3416149068322981	0.04121964991530209	0.21174477696216826	0.4398644833427442	0.23207227555053642	0.09090909090909091	0.11462450592885376	-0.13946922642574816	0.23997741389045738	0.18464144551101072	-0.17108977978543197	0.2478825522303783	0.189158667419537
