	HutC	RbkR	KdgR	BirA	MetR	Zur	NrtR	NagC	MntR	FUR	SahR_SamR	ModE	ArgR	CzrA	LldR	PdxR	NsrR	IscR	LexA	RutR	Phr	ThiR	HrcA	PsrA	NagQ	NrdR	PhnR	Rex	NadQ	AgaR	SoxR	PhnF	TyrR	NagR	HisR	CueR	XylR	NorR	CblR	PaaR	FnrN_FixK	LiuR	HexR	NtrC	SdaR	TrpR	CcpA	RbsR	AraR	NikR	PhrR	SiaR	GntR	MetJ	FabR	CadR-PbrR	HcpR	FadR	ExuR_UxuR	NiaR	LtbR	NnrR	HypR	PdhR	GlcC	MerR	DasR	AmtR	FruR	Irr	NmlR	PrpR	BioQ	LiuQ	FixJ	GulR	QorR	AcnR	CsoR	GguR	NarP	NifA	PhsR	FadP	PurR	VanR	TtrR	ZntR
NnrR	0.2714653897678127	0.2034848955412064	0.26139034260259303	0.24559057344563368	0.30429794512610614	0.33611534735388054	0.3077142367114601	0.31406937343265456	0.2572509282393351	0.2930941774710171	0.2648413997061155	0.2821360861443186	0.23887851073790972	0.25797173331602785	0.22424222758898812	0.29332826529335143	0.2540687244763154	0.2953516184507558	0.3333758245222059	0.33706096944806263	0.22943851370456725	0.2890011171319838	0.20949005937950504	0.28386509124789666	0.30380891017053646	0.3605833190408425	0.20080563294102377	0.19581562223324417	0.19453393346343362	0.2440353959328979	0.17728560104945512	0.14616814458747235	0.07915413176594926	0.12756163926371267	0.08306409370929538	0.11541456721565282	0.14015602764554005	0.048493262442578955	0.1820183469227881	0.13049584899713068	0.2592117034640362	0.2783976340906036	0.16486040485604758	0.3478498685863413	0.2693354223546917	0.26727498597790766	0.27306460360356183	0.13555075533882474	0.08984800515456749	0.11557217089801651	0.24042209974458933	0.24037111031794225	0.12566344197171478	0.17753359507905678	0.07616661490467296	0.03838808516161331	0.020381864451562363	0.03154854888727165	0.22915575415679712	0.023024043832365306	0.32404012404336885	1.0	0.15521645011611684	0.11319420945529386	0.11456165316991995	0.1500873773356634	0.09460856344243526	-0.12283121109159091	-0.12019598481442166	-0.19280724606106678	-0.009039034723799546	0.1344428941598565	-0.004959880592033597	-0.02839647523999796	0.032320343390611454	0.09010758769022532	0.09999953645975776	0.03788514399877625	0.08868220144531848	0.061103874732884936	0.15700108004876442	0.13431078519081635	0.10596761707867669	0.0443306710672087	0.02643570001529683	0.08173141551283775	0.03811923182111055	0.23295446644200415
HypR	0.29956751695398437	0.34395613055147384	0.385779048908131	0.3727976044240281	0.3964960993088615	0.4206604521371523	0.3845274902540664	0.39075978881106566	0.39078991892681164	0.4387987818162434	0.39697818116079747	0.4022996231417831	0.36877407512133165	0.39266957460911966	0.3854267583240239	0.28328103054266657	0.4225632848315726	0.34901798999680156	0.35804080081212253	0.32630220042552993	0.32162044397884404	0.33785594096351473	0.2664429312430759	0.20403882613069055	0.3930913962295637	0.272443459678952	0.22098122198478662	0.27314804084716615	0.3778432399608772	0.11013252615525816	0.28294959926946056	0.24890488617769352	0.19878227978361943	0.16192619512262957	0.2822844190218374	0.23928410844987508	0.3598370192508263	0.316625797868642	0.16145338407553853	0.11913679536088925	0.13289930515317688	0.22930176933310464	0.23564299984703171	0.22314131951365357	0.22178082890266118	0.14001928327407745	0.23830835623994698	-0.02686215703816327	0.17895898132396365	0.14916261455238236	0.12301662718848937	0.1777004695662654	0.1278953882381299	-0.012181837566228312	-0.011097153399372367	0.20201547297328618	0.09868308217177875	0.191523239590045	0.16261455238236508	0.07447237531926335	0.27365561741242567	0.15521645011611684	1.0	0.314977912307457	0.13558320315578196	0.2880809897511252	-0.12830098595009526	-0.15478767539203916	0.0027557467401532463	0.1117224691861624	0.15204119945673084	0.11167147975951532	0.050484167783026085	0.10146432362525552	0.04308838321798907	0.1642044954132693	0.17561917387858028	0.01146335019074681	0.10819492794266934	0.039989616698573684	0.03886321390991559	0.07965011982515262	0.005108213469552359	-0.02846832397754611	0.07129944236108858	0.24496247641739016	0.0856066119380154	0.06368579388219588
PdhR	0.4001951504419856	0.38924864762134326	0.38822885908840177	0.4385368815793743	0.4355331408096194	0.4213186792811418	0.45914819845084853	0.4163889288048542	0.41963371050057713	0.4239376816498324	0.43240887957688046	0.3893413556697925	0.37345351386680636	0.45454524384534445	0.5123626182607043	0.40523383287520104	0.4161617940861536	0.3320060631063686	0.349233536209446	0.37940537057724666	0.35451325956862945	0.2685080030222824	0.2710783336655372	0.20106753317789283	0.30029991053673327	0.2493197546945038	0.2370173966652915	0.34966926403715737	0.24766723373089636	0.3169711353491153	0.32102711246876897	0.3449249296577682	0.30695403071417643	0.30649049047193033	0.1957715859102308	0.37688139395821646	0.38677334272774894	0.2501216793135896	0.1899495204676194	0.19385484700854305	0.14944073869773003	0.320966852237277	0.15685738257366813	0.19189175408263068	0.3210804195966273	0.15200411623735113	0.11852260453991313	0.10627587133977036	0.16568782418845693	0.10771284609073337	0.23020799050669583	0.14604530642327715	0.2374183589748344	0.16677019065410165	0.2910267879905994	0.156423972447168	0.16216723604859756	0.14824480487273503	0.31943485173665354	0.15359405926825537	0.12004301653448043	0.11319420945529386	0.314977912307457	1.0	0.22807802309357486	0.2563029884439418	-0.1376714519471008	0.13357839160806745	0.037646420774019494	0.2721699709360268	0.2088828216621626	0.0887749094937677	0.06877314804084717	0.19608215787253572	-0.041825236057868365	0.022764461296707474	0.015134588909336165	0.10017568175181128	0.02818092902735351	-0.07460216658709226	0.026595621398871745	0.04055513579411397	-0.049754091901488426	-0.13250529594726765	0.1156092541173962	0.17019807074551177	0.029469570900797753	0.11618172631657017
GlcC	0.28556164853451754	0.2999313960441476	0.4123885765142701	0.3166744695940778	0.33848403799175825	0.3267240220459739	0.357804395288577	0.34724031316778764	0.3288725310687847	0.35211907421742816	0.31585168566409094	0.3051786715863738	0.27949390676351565	0.36425919316185434	0.2832022287014847	0.22744297296169766	0.28310488525061306	0.22207054155406503	0.29482550027580645	0.32218364537317307	0.25503752358260984	0.30941542940050343	0.3112278717476858	0.30367216579907386	0.2589961572513918	0.24337716878890842	0.17341735772791114	0.28151030681728634	0.19890743564902588	0.21434100801461078	0.19722014916724995	0.210393962851885	0.27484923353620944	0.31197185383649084	0.29918741395534254	0.25006373678330884	0.21252856566742842	0.1107930710004589	0.11085101353073967	0.2325488687300388	0.23646810147822983	0.2594921453105951	0.1048110841742726	0.08037787800547905	0.21341624523132977	0.3028632880763544	0.127313645234111	0.08253102243071232	0.0824916215101214	0.26836662324839733	0.07085212602732106	0.14996222147025695	0.104282648298112	0.18529557643546823	0.23145027835591547	0.14420041625913754	0.16693011203767655	0.250195845752349	0.22736417112051582	0.19747509630048532	0.2736648882172706	0.11456165316991995	0.13558320315578196	0.22807802309357486	1.0	0.24074194251173917	-0.057124381753201905	0.07522331051170207	0.0232882617704456	0.11939637789654708	0.08090863158285086	0.1345263314034608	-0.11750049830576041	0.0269780420987248	0.02093811274225772	0.002313065808808192	0.03850165252096361	0.08227607529747695	0.06956348415387682	-0.03987373163801215	0.04411976025698671	0.02722835382953771	0.09051550310340192	0.09565616438991151	0.0949747602338097	0.0015644483175806907	0.008744686669973254	0.033513959514395245
MerR	0.3252800941913772	0.21446616388001724	0.30032076984763434	0.3264945696260621	0.3357167027455489	0.3527633951541503	0.3107457898957498	0.33304671095021116	0.31012464597114	0.38120390671716164	0.27475189008533774	0.35646476398848564	0.2601596432594296	0.27537998711358125	0.3061173405769222	0.2626048180372779	0.3016557657453032	0.19771150182403086	0.3052899212445128	0.30310664670353354	0.15986575874584552	0.2714491658593341	0.2866185202868387	0.20949933018434996	0.34105436863501304	0.23429178004088425	0.11025072891703093	0.19516898359531082	0.22419819126597476	0.2445244308884676	0.1417853715970352	0.23521422512295406	0.1824726163601893	0.09691004074518729	0.08892556007249769	0.2648112695903695	0.3473816929416727	0.1205992648251758	0.14773722830747552	0.13375221919890976	0.1719757475745257	0.26157112329706905	0.1449304921406752	0.20820605290848326	0.240459182963969	0.13152954373733955	-0.033659974690702775	0.13451706059861587	0.009349606686104454	0.10708938446491233	0.016923854244406226	0.04573519800121448	0.12423342032438546	0.0784912692195373	0.01597591444901289	0.0039030088397124197	0.20373520727201933	0.12894530688681738	0.21046117618701068	0.18912905423884374	0.1816544678326249	0.1500873773356634	0.2880809897511252	0.2563029884439418	0.24074194251173917	1.0	0.1624360893891003	-0.028389522136364267	-0.042958591950160156	0.20409445095976006	0.18938631907329034	0.040012793710685994	-0.03048935943373924	0.06497907115806259	0.02509838641641674	-0.015085917183900321	-0.03985982543074477	0.00457977759339177	0.09552405542087136	0.0794901984415777	-0.18970384413922894	0.043955203470989336	0.04645600307790721	0.05855440340053122	0.16655000903903472	0.21876086422442764	0.11014643236252555	0.09057344563368269
DasR	-0.05622974908566687	-0.04284038918838739	-0.06082575058753726	-0.13110540441568436	-0.07959681269729432	-0.09092573621778975	-0.06123134829950262	-0.08161553045227621	-0.10543454580009363	-0.12598792014128707	-0.09329674455687871	-0.05027093927159286	-0.10353171310567327	-0.08889311225554046	-0.04889190705091063	-0.0649350348350492	-0.12290769523156153	-0.14131256054994415	-0.08773426164992514	0.0010730956607997923	-0.12307688741998137	-0.07799064575791147	-0.06991345703677265	-0.14866430879196776	0.01685664090928054	-0.01916275361445504	-0.088737826274388	-0.003970222174838108	-0.00472115736727684	-0.13249138974000027	-0.11640422563284832	-0.08909706996212877	-0.0116441308852228	-0.17001729005103577	-0.08412328316282779	0.019987855245653153	-0.14004477798740098	-0.09371393077490023	0.03280474294375866	0.02218271829268858	0.007660002503117308	-0.061018119788069404	-0.10483657888759612	0.007627554686160079	-0.09645113590536362	-0.14901891707728607	-0.1878937194932578	-0.03248490017660883	-0.15061813091303522	-0.036909391788848146	0.010325358896032559	-0.003258687902990298	-0.042325859519494184	0.11134004848630934	-0.11339816716188215	-0.024609351460847074	0.15706597568267888	0.07841942048198915	0.07262748515512374	-0.0963282977411684	-0.09522275426341138	0.09460856344243526	-0.12830098595009526	-0.1376714519471008	-0.057124381753201905	0.1624360893891003	1.0	0.003311995030848603	-0.05869810087562752	-0.10452832462650245	0.0034835049204796713	-0.05708498083261098	-0.11998507400419968	-0.013943290486763609	-0.010960409027909759	-0.04091206178064349	-0.04830089324204681	-0.005655190955402793	-0.014599199929541883	-0.0720341536450487	-0.11330777681464416	0.023237272343798528	0.06565815761295317	0.0254506770005238	-0.08710616462168164	0.012397383778872763	-0.11657805322369061	0.040536594184424124
AmtR	0.12083567034872132	0.13760887401439756	0.10090112223092648	0.09550319610997028	0.15585845335162773	0.13937728003856656	0.14268463966699269	0.14800376394676704	0.08668202530002642	0.07198779962082408	0.1610895049853753	0.15338314845803339	0.14922287478387436	0.1200546050405366	0.08885139363373831	0.170682470298659	0.07151498857373303	0.09200114957980077	0.05486462307225202	0.050836458367133144	0.049955731906865496	0.018479031757141995	0.11278861174332849	-0.03424171769472167	-0.049612712127603355	0.02374716661026927	0.10611594995619544	0.15191372589011315	0.02900834835976285	0.1046001733640506	0.08832527545878896	0.0711881927029495	0.15060654240697907	0.12932309218424798	0.10492001613120043	0.06091614093477525	0.1639773606945687	-0.009073800241968006	0.023955759719280028	0.17040898155573375	0.04310228942525646	0.08211151851147958	0.09012381159870395	0.098112927673816	-0.048525710259536184	-0.09942706426058379	0.0539259540817036	0.14894243293731546	-0.09719511799416866	0.05553443872229768	0.043607548289304736	0.0617366071635509	0.08270948542397709	0.1724462409204055	0.13262813411146288	0.2422948023232637	0.225125271750467	-0.03443872229767627	0.14095795226462585	0.1797655413454719	-0.004060612522076104	-0.12283121109159091	-0.15478767539203916	0.13357839160806745	0.07522331051170207	-0.028389522136364267	0.003311995030848603	1.0	0.2214934339524686	0.09175083784898785	0.08658699955036596	-0.11454542926144133	0.00016687448720860702	0.0932133073132744	-0.02984272079580589	-0.062394834307540406	-0.17851861809382982	-0.05791240016502033	0.011671943299757568	-0.08027358145097367	0.013092694142241958	0.06474730103693953	-0.04502829913178913	0.10143419350950952	-0.07510974315235178	0.05441267133606204	-0.1063917564003319	0.14705118874895123
FruR	0.03655941890595232	0.016787109872943618	0.058151123389777085	-0.007606695375259003	0.10373567081226157	0.06588065692923131	-0.00578498222323171	0.05846401305329322	0.05790544706138664	0.037850378480607794	0.024335862717921857	0.05463285295112895	0.022915111875437467	0.05555529803319875	0.0370415007578883	0.09525056667794615	-0.038640714593637444	0.07019853428575402	0.016281851008895336	-0.042761587347205546	0.005817430040188939	-0.022143317372097657	0.13874918301032305	0.0517403618395131	-0.039688315541113704	0.01628416871010657	0.03742855686016382	0.15273650982010004	-0.07250232928971728	0.01576732134000213	-0.017700284150168496	-0.04683610607654903	0.1338310210400916	0.10555970166550009	0.05155958114503711	0.08044045593818228	0.1356226040763729	0.09456220941821064	-0.08616054252749952	0.07126931224534258	0.03153696038121549	0.07933491246042525	0.12274313844556416	0.003694415730701661	0.04850716864984634	0.011175955240554208	0.008297370336205737	0.061451529914569536	0.1466015547139725	0.03788977940119872	0.07492432705545332	0.03311531490606357	0.06420959435593401	0.007530211235288391	-0.053003508999633804	0.1554412671336062	0.1210071802383524	0.1737603775071733	-0.04831248174810296	0.08504341054368635	-0.06762588594128799	-0.12019598481442166	0.0027557467401532463	0.037646420774019494	0.0232882617704456	-0.042958591950160156	-0.05869810087562752	0.2214934339524686	1.0	0.0982334481368	0.057743207976600486	-0.06155350876786368	-0.07773338092346486	0.164000537706681	-0.04449754555441731	0.0353634850809573	0.021357616661490466	-0.030009595283014494	-0.12619187784787536	-0.16169906040392898	-0.05821833672490277	0.016311981124641335	-0.03318716364361172	0.02814616350918505	-0.10881607186727915	-0.04337346046697044	-0.02037954675035113	-0.02345281855644298
Irr	0.11903249880638388	0.18335797822287941	0.22034153645048696	0.33635870598105977	0.3118119324529159	0.166814226977115	0.1994775901469886	0.2225989774302256	0.2482003050094794	0.2446333628453954	0.2199058086227756	0.10491306302756674	0.2086417807361946	0.20525330156537538	0.20030500947939794	0.0929259123630818	0.14178305389582396	0.03388710940940338	0.000894632667535032	0.18961808919441342	0.07097959959393875	0.07673445170142446	0.06065424069790619	0.062459729941454864	0.0558913647088272	-0.028980535945228085	0.03844602769189407	0.22990437164802463	0.08819780189217127	0.2330471744904534	0.21240340980202196	0.32973471591936254	0.31840811010007836	0.2493568379138835	0.27942437572717876	0.1625867399678303	0.25106961910898296	0.14136123227538	0.09328515605082255	0.13659603858508976	-0.0524055420871363	0.15717490763960673	0.03434601424922705	-0.07989579615354307	0.09753118466979711	-0.029645716192851283	-0.021480454825685693	0.14081193708831832	0.014668730965878802	0.024729871923831068	0.2307735096022361	0.11093676847555521	0.12342917800408842	0.13091767061757467	0.030908863352971987	0.04213580802017327	0.12528102127186172	0.025930441151248547	-0.04047169855050966	0.02172381345286491	0.059467577677756095	-0.19280724606106678	0.1117224691861624	0.2721699709360268	0.11939637789654708	0.20409445095976006	-0.10452832462650245	0.09175083784898785	0.0982334481368	1.0	0.2992615803941019	0.10780787184039382	-0.050250079960691786	0.14163240331709398	-0.05302436831053488	-0.018557833598323838	-0.19674270271773645	-0.10685297894136679	-0.14471262822681952	-0.15891318354802972	-0.09194784245194247	-0.11899541558700419	-0.012517904241856757	-0.036654444655612774	-0.0834673737200495	0.04336650736333675	0.10174708317302567	0.1421121674678187
NmlR	0.09759608030371157	0.1820322531300555	0.1384525172552855	0.1934886502171686	0.24030389698281657	0.19833728115106314	0.12288915362187168	0.18725635166016938	0.2669481901071242	0.23260681126031957	0.24924558825574442	0.2150618130913035	0.17408253797553436	0.2225758004181133	0.18534656586211531	0.1697623429178004	0.19662218225475245	0.1422095109186904	0.12716067695416977	0.11231116529381498	0.06872911171783379	0.093530832379213	0.16417668299873453	0.05901562594156612	0.0037894414803621174	0.0542736092633882	0.05640125897529794	0.17699588839805128	0.12971941909136842	0.10079219027399863	0.25155170096091894	0.11915301926936787	0.1802406700937742	0.22827502769652946	0.20133638651839558	0.2402088712331561	0.24509226768521908	0.09413111699292175	0.11340048486309338	0.30746856038306963	-0.027031349226583106	0.21875622882200518	0.01330592265367518	0.039954851180405225	0.16394027747518902	0.016963255164997148	0.08197940954243943	-0.012091447218990317	-0.05348327315035855	0.0836180242987795	0.10786117896825213	0.05784750453110587	0.18873736273414576	0.17382527314108775	-0.081311911593605	-0.026702235654588354	0.06322457134116098	-0.01380422841408977	0.051452966889320495	0.06747059996013553	0.024187529840403094	-0.009039034723799546	0.15204119945673084	0.2088828216621626	0.08090863158285086	0.18938631907329034	0.0034835049204796713	0.08658699955036596	0.057743207976600486	0.2992615803941019	1.0	0.07024025290755617	0.052329057947165684	-0.026173799778427764	0.12974954920711443	-0.11700914564897952	-0.12872976067417294	-0.02682970922120604	0.08285550060028461	-0.017164895170374218	-0.05437790581789358	0.16194705443353064	0.11724323347131381	0.006343548215138297	0.004936703579921291	-0.07722116895578289	0.20118110053724314	0.1071936810194177
PrpR	0.11820739717518576	0.19080011681214104	0.12383245801484256	0.1519554445119153	0.18690637877727354	0.1637363197686007	0.1648534517524139	0.15514460137856867	0.13280891480593887	0.20925597155717074	0.07026806532209094	0.19179672833297023	0.16981333234444748	0.18223389313543256	0.08470270846563545	0.12353579225980503	0.12139423634062792	0.0961846002660721	0.1993014448549351	0.25143118049793495	0.18134853127274245	0.10864919738007055	0.08943545433896843	0.1896853025295391	0.1293926232205849	0.15134125369093918	0.23400206738948043	0.29041723257204577	0.03002813689270434	0.12337587087623011	0.1281990070968011	0.24732189625042297	0.15597433841218925	0.10577061247572209	0.11487454283343608	0.10780787184039382	0.03873110494087544	-0.02569867103012548	0.1939498727582035	0.045955379616281385	0.03621871682790141	0.06097408346505602	0.07559182500428775	-0.018226402325117855	0.05374980878965007	0.014070764053381294	-0.017067551719502527	-0.00039864460833167234	0.03838576746040207	-0.02786340396141491	0.1433359137073485	0.1154423796301876	0.22240429052848223	0.1343455507089848	0.09642100578961763	0.10582855500600284	0.022669435547047017	0.11460105409051087	0.034186092865652135	0.014325711186616666	0.1441216144179557	0.1344428941598565	0.11167147975951532	0.0887749094937677	0.1345263314034608	0.040012793710685994	-0.05708498083261098	-0.11454542926144133	-0.06155350876786368	0.10780787184039382	0.07024025290755617	1.0	0.12720239557597193	0.10748571137203276	-0.03019732908112418	-0.19590369487927095	-0.052324422544743225	-0.014047587041268988	-0.10927729440831406	-0.023795838335705113	0.018237990831174007	-0.017412889199975894	0.0563827173656081	-0.02246084243803626	0.07132261937320089	-0.09974690702773362	0.09492145310595139	0.10158716178945075
BioQ	0.11671711529636446	0.033833802281545075	0.0851685664090928	0.10443098117563077	0.01894488970059936	0.11956093468254446	0.1275709100685576	0.07320227505550894	0.10167291673426629	0.11122879882817027	0.11664758426002754	0.18376821133726726	0.06358845043132419	0.09643954739930748	0.057244902216185896	0.11184994275278008	0.05969239469524547	0.12220079636213618	0.10889719140967223	0.08035701869457797	0.12107671127468932	0.10488988601545443	-0.006725968914991355	-0.003374572963551831	0.02760845682817954	0.1048110841742726	0.10452137152286876	0.14443450408147182	0.14238102080832146	0.08700418576838748	0.18048634642216463	0.04181132985060098	-0.0581372171825097	0.057013132095062834	0.0004287747240776708	0.1603478405977815	0.06783679675150998	0.07597656340535204	0.036717022588316	0.14459442546504675	0.10937232015797452	0.16197486684806542	0.00642466775753137	0.03589192095711789	0.07636593720883879	0.00788018411818422	0.0677556772091169	0.09719743569537989	0.17710945575740158	-0.0997237300156213	-0.016942395854096074	0.13596794155684624	0.1467313459818014	-0.023684588677566044	0.13583119718538364	0.01948259638160487	0.1297031951828898	-0.027912075686850755	0.05668170082185685	-0.0025865545517334085	-0.03420463447534198	-0.004959880592033597	0.050484167783026085	0.06877314804084717	-0.11750049830576041	-0.03048935943373924	-0.11998507400419968	0.00016687448720860702	-0.07773338092346486	-0.050250079960691786	0.052329057947165684	0.12720239557597193	1.0	0.21557402505898549	-0.04099086362182533	-0.017403618395130972	0.00394009205909211	0.0644135520625223	-0.04489387246153775	0.012793710685993205	-0.036763376612540616	-0.038077513199308397	0.1387607715163792	-0.1013113553453143	0.006111778094015232	-0.03220909373247238	0.09385531054878529	0.04588584857994447
LiuQ	0.1732690248503924	0.24877973031228706	0.24393109937839252	0.3101501406844635	0.310064385739648	0.17936226133471778	0.20030269177818671	0.16382902781704994	0.23010832935461292	0.2326856131015014	0.19178977522933655	0.251482169924582	0.2201352610426874	0.21940518516114976	0.13693674066314068	0.09379041491487083	0.14423286407609476	0.1384664234625529	0.03774839962731365	0.15995383139187228	0.10086172131033555	0.12697757855848255	0.03548632324515253	0.009020493114109702	0.21480686595806814	0.09531546231186061	0.08621384965535783	0.19501137991294715	0.1817703528931864	0.15507275264102052	0.16633446282639028	0.19356049895471675	0.17844676935628168	0.18365696167912818	0.029750012747356662	0.1906378777273549	0.23450500855231746	0.11981124641335737	0.12603659186672292	0.15787948880782085	0.08557416412105817	0.06389438699120664	0.1379982478178843	0.14111323824577832	0.06126611381767108	0.03315471582665449	0.09395033629844575	0.10612290305982913	0.16851773736736955	0.09625413130240902	0.08744686669973253	0.1572861572977458	0.12307456971877014	0.03943568610908956	0.07198548191961285	0.23572875479184727	0.24168524690471002	0.11566719664767697	-0.00026421793808029445	0.21733084257709834	0.03466817471758811	-0.02839647523999796	0.10146432362525552	0.19608215787253572	0.0269780420987248	0.06497907115806259	-0.013943290486763609	0.0932133073132744	0.164000537706681	0.14163240331709398	-0.026173799778427764	0.10748571137203276	0.21557402505898549	1.0	-0.02633140346079145	-0.09685209821490652	-0.03242232224390561	0.08232706472412403	-0.05529339779632969	-0.05632013943290487	-0.11570659756826789	-0.19615400661008386	-0.05938414043415179	-0.09841654653248721	0.020472254798800358	0.038749646550565287	-0.08938446491232137	0.1253992240336345
FixJ	0.1019162753614455	0.02704989083627295	0.030690999439116306	0.002829913178912627	0.07871145083460421	0.08083678284530271	0.05121192596335251	0.021746990464977217	0.03505523081986363	0.09708618603724083	0.1118429896491464	0.018861452456995054	0.0538726469538453	0.04506074694874636	0.04503293453421159	0.10206229053775304	0.08321937969044782	0.13295492998224642	0.115034464217011	0.03338185054535509	0.07527661763956038	0.010063458659163495	0.13429919668476017	0.11023218730734109	0.1398130078662779	0.16800320769847635	0.0894400897413909	0.01621231997255842	0.06907676689951839	0.05498282583402478	0.07005947221308018	-0.040659432348619344	-0.11137944940690025	0.02643570001529683	-0.059815232859440695	-0.05810013396313001	0.020722566529613268	-0.08332367624495321	0.036179315907310494	0.003828842400953039	0.19255461662904266	0.01944783086343641	0.09164190589206002	0.2186727915784009	0.09989060450282991	0.04543853224617695	0.06319444122541498	0.005680685668726331	0.028092856381326744	-0.046268269279797526	0.03812618492474424	-0.06146775382304815	0.01100212764971191	-0.06753549559404999	-0.03855032424639945	-0.09834006239251661	0.07076868878371675	-0.02598374827910685	-0.009078435644390467	0.08608869378995138	0.05055601652057423	0.032320343390611454	0.04308838321798907	-0.041825236057868365	0.02093811274225772	0.02509838641641674	-0.010960409027909759	-0.02984272079580589	-0.04449754555441731	-0.05302436831053488	0.12974954920711443	-0.03019732908112418	-0.04099086362182533	-0.02633140346079145	1.0	-0.08385906522474748	0.046982121252856564	-0.0018379370605059078	-0.1391918639416681	-0.06979988967742234	0.07002007129248926	0.12212662992337679	-0.0023431959245541903	0.19687944708919905	0.09239052338328752	-0.01913494119992027	0.013213214605225952	-0.07546898684009253
GulR	0.12688718821124456	0.18538828448391748	0.21664480301857406	0.15291265511215357	0.035147938868312856	0.18376125823363354	0.2233452772202419	0.21497605814648799	0.19080938761698596	0.20976354812243025	0.2711664063115639	0.1789334866106401	0.18222462233058764	0.15827349801373006	0.20119964214693298	0.14400341165618294	0.19519911371105683	0.23348753772058722	0.23170754319036208	0.15194849140828162	0.30272886140610294	0.24781324890720388	0.07419425117391566	0.12725570270383024	0.23156384571526578	0.18934228275027695	0.058065368444961546	0.0896672244600915	0.21863802606023242	0.0022945241991183464	0.13304068492706195	0.052243303002350146	0.07800223426396763	-0.012789075283570744	0.08729853382221378	-0.05441035363485081	0.04786748311554668	0.30382281637780384	0.06357686192526804	0.12057840551427472	0.11722469186162397	-0.06759343812433076	0.11833487074180345	0.187302705684394	0.09550551381118151	0.25343135664322697	0.08815840097158034	0.1233666000713852	0.24797548799199	0.14320380473830835	-0.011845770890599867	0.04975872730391089	-0.19135868280404764	-0.07207123686442839	0.10538819177586903	0.03888870862323913	0.006702791902879048	0.08279060496637015	0.19273539732351863	0.036181633608521724	0.14503247099396935	0.09010758769022532	0.1642044954132693	0.022764461296707474	0.002313065808808192	-0.015085917183900321	-0.04091206178064349	-0.062394834307540406	0.0353634850809573	-0.018557833598323838	-0.11700914564897952	-0.19590369487927095	-0.017403618395130972	-0.09685209821490652	-0.08385906522474748	1.0	0.168552502885538	0.050690443190825614	0.04766816081138084	0.1754708410010615	-0.03718288053177336	0.08585924137003954	0.013692978755950698	-0.03105487852927952	0.07739731424783643	0.04397142737946795	-0.015618988462483371	0.14085597341133171
QorR	0.004477798740097622	0.030046678502394186	0.02459312755236846	-0.030512536445851546	-0.005441962443969574	0.06598958888615915	0.0720341536450487	-0.04067333855588673	0.01824030853238524	0.023406464532218365	0.03315703352786572	0.06785533836119982	0.08011366006739876	0.06215379338157242	0.10081536728611094	0.1054391812025161	0.14719720392525878	0.18634085968173328	0.13850814208435505	0.03599621751162327	0.14840704395752116	0.0860979645947963	0.09669449453254285	0.07933027705800279	0.1422697711501824	0.1367559599686647	-0.04040216751417274	-0.006148861313394922	0.09351229076952315	-0.058095498560707545	-0.00032216046836106076	-0.02126027321061878	-0.12074064459906086	-0.12048569746582549	-0.025316250330272422	-0.07568453305273698	0.03183130843504179	0.07011046163972726	-0.17931358960928193	-0.002843819386180011	0.20124367846994637	-0.07820850967176715	0.12333183455321674	0.18075288206145618	0.1661397759246469	0.16667516490444118	-0.14685650184720786	0.008904608053548169	0.18980118759010065	0.08368755533511642	0.018231037727540315	-0.011372959843508815	0.0688890331014087	-0.11837658936360561	-0.060846609898438334	0.03379208365974292	-0.013989644510988221	0.09726001362808312	-0.015906383412675973	-0.09120154266192619	-0.007395784565037014	0.09999953645975776	0.17561917387858028	0.015134588909336165	0.03850165252096361	-0.03985982543074477	-0.04830089324204681	-0.17851861809382982	0.021357616661490466	-0.19674270271773645	-0.12872976067417294	-0.052324422544743225	0.00394009205909211	-0.03242232224390561	0.046982121252856564	0.168552502885538	1.0	0.17991155652177943	0.22250626938177637	0.09717194098205635	0.03602402992615804	0.09696566557425683	-0.09048769068886715	0.003291135719947527	-0.009043670126222009	0.05969007699403424	0.04683610607654903	-0.08959537572254335
