	LldR	PdxR	NrtR	RutR	ArgR	IscR	NagC	NsrR	MetR	SahR_SamR	CzrA	MntR	FUR	BirA	Zur	Phr	LexA	ModE	ThiR	KdgR	RbkR	PhnF	AgaR	SoxR	Rex	HutC	NadQ	NagQ	NrdR	PsrA	NagR	SdaR	TrpR	HisR	HrcA	CueR	XylR	CblR	PhnR	FnrN_FixK	PaaR	ExuR_UxuR	TyrR	LiuR	GntR	RbsR	NtrC	HexR	PhrR	HypR	PdhR	AraR	NorR	CcpA	CadR-PbrR	SiaR	HcpR	LtbR	GulR	NikR	ZntR	MerR	NiaR	FabR	MetJ	GlcC	NnrR	TtrR	Irr	NmlR	FadR	PurR	GguR	PhsR	DasR	NifA	FadP	FixJ	NarP	PrpR	BioQ	LiuQ	AmtR	FruR	VanR	AcnR	CsoR	QorR
MerR	0.324448264358132	0.3299444164861946	0.3001000842517147	0.3083216945338166	0.2538464583180191	0.21468354716682406	0.3030630304606703	0.3480500534348124	0.3464102549603904	0.26817490429796836	0.28172303238319263	0.3450079445408847	0.39979983149657056	0.2910981560748879	0.33108662094079194	0.2137222859921629	0.278692232444261	0.32656303894238653	0.31051563180304326	0.2730942997212343	0.2153168486466008	0.2286274886769088	0.22749659317730744	0.06473811287467982	0.21428773374196358	0.33796246557836823	0.23090058863110755	0.2995685633669021	0.22758706481727556	0.18591356565696546	0.19672492663315447	0.3107418109029635	0.2017574116063805	0.0635619815550944	0.3160457107960939	0.31369344815692307	0.38266676467760996	0.08243662744344109	0.07713272755031071	0.23224635427563317	0.1575733244369554	0.26429593273433566	0.17552063601562898	0.24702715845542292	0.13765825468897547	0.16760436751841945	0.2524780747635015	0.09871021368270465	-0.007085060305002516	0.3098144765932904	0.39388524803365543	0.09724004953322288	0.27977789212387827	-0.03662405075459002	-0.05744383690225105	0.044212359556915146	0.26250911784496556	0.2801963234587308	0.06785938445357957	0.1302056533466025	-0.07642026338556186	1.0	0.3231364255785944	0.03450927617033548	0.042142820792644656	0.2630632566397702	0.24295593465685802	0.14904637236996116	0.2526590180434377	0.2586640731463209	0.17854012699956462	0.17265947040163754	0.10404804044082307	0.03561755375994481	0.13298765627562184	-0.01115628410356741	0.08470972739763982	0.08621381841210964	-0.3472358086750994	-0.08042363345415067	-0.033774194095594595	0.08737864077669903	-0.14339189487195436	0.011506861708443832	0.15860243934159263	-0.04227852825259682	0.21591622326138954	0.01279608257798938
NiaR	0.4232885310232908	0.44848488275440906	0.3767861080796829	0.3772158483695314	0.3836054079422791	0.364357566539064	0.43391894871954356	0.398465374807041	0.48182368208265713	0.37540641557016924	0.3854940034266134	0.38817422576066857	0.4473200603898197	0.43082029505063585	0.43846514862794106	0.3247083703230403	0.41579069386093376	0.40885830444837745	0.45329118862771484	0.42117375643903626	0.3274564463870716	0.21761256651079158	0.3298539448462265	0.1677174570683796	0.25527138664751686	0.3632379799944586	0.37833543491413674	0.2493341852746097	0.37006858881205085	0.2689439132376973	0.2799814533138065	0.3239732882482994	0.4167406460805989	0.2175447127808155	0.4396978247225065	0.47034509276170333	0.3634528501393829	0.2093117935437176	0.2557576717123454	0.15721143787708297	0.2148871083567523	0.41052072083279145	0.262068068600121	0.1944178998139677	0.21639119937122211	0.2765548399500144	0.1992468235972655	0.1727160151766176	0.03479200004523582	0.17921866429932543	0.20234547726617322	0.16128266167564786	0.29208203515954106	0.09057907504057087	0.11698548495626261	0.21195808901278476	0.21036352635834685	0.20714047418448298	0.03996019247841403	0.02667217035809806	0.1323543547958451	0.3231364255785944	1.0	0.27403294298590336	0.2525685464034696	0.23454207213982392	0.23096844236108363	0.15006417831960236	-0.006451758825225755	0.07048306201265472	0.3676145455779159	0.2685594087678328	0.05528382649801245	0.3196193405748342	-0.04464209984676366	-0.030845174751627076	-0.0030816902364137044	0.06327925768019406	-0.0778791185800476	0.050941187779543234	-0.04354513121215034	0.17294219427653787	0.027418561387834956	0.03177250906130019	0.17606346585543764	-0.06485120242463994	0.012083618413240524	-0.05123522060943959
FabR	0.3657033321835896	0.3681234485527365	0.3797716721986305	0.303673714030455	0.3811852915731322	0.3430062595065903	0.3292658791864338	0.2900238053502666	0.258765853741285	0.34152478640211253	0.34090279387733174	0.32560177776772536	0.325262509117845	0.333608517904903	0.3426782998117059	0.3571537622066033	0.375214163335237	0.4267264533420789	0.3946994927933684	0.33956833718780216	0.36875675003251324	0.4674839271477119	0.3024636558458816	0.3163962884009703	0.2957574455332455	0.3162945078060062	0.24271844660194175	0.1903579849703988	0.18279229407806571	0.24884790020978112	0.32742251952208357	0.2547624836726962	0.2106349412782512	0.2241152156334994	0.2740216340309074	0.26603751180372176	0.4021634030907374	0.4293727488111461	0.38366195271725917	0.24948120168955787	0.24023047650281876	0.29870908278720504	0.4000825553714709	0.1585572035216086	0.07427156193631927	0.10630983144002579	0.0330278030658577	-0.08759351092162329	0.09708172416327869	0.10984953435377803	0.28505917410701664	0.19312867894442215	0.1500981051845904	0.2215367738944083	0.20427930857049154	0.16891620629795703	0.3025880543508377	0.22047373212478302	0.08553528111234882	-0.15151172455909212	-0.045286710281536434	0.03450927617033548	0.27403294298590336	1.0	0.355219930902285	0.24401897642648332	0.12975329514676195	-0.041486901402875864	-0.02144743314993978	0.013124042272873775	0.10529202549038456	0.06192218308067243	0.03673714030455016	0.20634884733476203	-0.10851507766424844	-0.04743541173077902	0.07381920373647873	-0.07181751870218432	0.09191353173010049	0.11951869087536966	0.1528122543836337	0.004404837970947295	0.11877229984563277	-0.03972270442349775	-0.008068939389655699	-0.03248497322604905	-0.02494190024370798	-0.0886000079162685
MetJ	0.2998399782868064	0.4374473426782998	0.2900690411702507	0.3478464922448841	0.37218336339630537	0.2934843455790468	0.35895188605096945	0.26982601172738635	0.3159665481111218	0.3210329599493359	0.2945813142136601	0.34650072660035847	0.3187033152201571	0.3449627087209006	0.3956607539680296	0.23639674075917014	0.367727635127876	0.29887871711214525	0.25994198506087046	0.3517706996285008	0.29993044992677453	0.30161548422118056	0.2932694754341225	0.25359766130810685	0.37475049618040046	0.2925004664943936	0.2397668093479822	0.12407619973876315	0.28131591000333617	0.37036262164194717	0.3006429140915234	0.19152280733498822	0.1839458074876591	0.22227185596914917	0.3779622393992683	0.34920356684440573	0.37524809020022504	0.3004958976765752	0.2256193066479692	0.20223238771621307	0.27577452205528946	0.19112699391012775	0.19375067146920288	0.1974147728879113	0.31361428547195097	0.2701652803772667	0.27575190414529743	0.04480042521670785	0.33412872983471964	0.006632702105161973	0.07389836642145083	-0.0022448275667086982	0.15819531696173614	0.08987791983081804	0.00435960215096324	0.20693691299455474	0.0819503423786125	0.17267077935663355	-0.03958699696354558	-0.05736467421727895	0.08966304968589378	0.042142820792644656	0.2525685464034696	0.355219930902285	1.0	0.16059281542089104	0.3229781002086502	0.0017019977269000458	0.12373693108888273	0.15870421993655676	-0.0213004167349916	0.028538147932440302	0.1749551882658283	0.23692826164398278	0.006960661800046367	0.20442632498543972	0.28301225325273816	0.030630304606702817	0.15578650954758524	0.1531515230335141	-0.026038868878321297	-0.02305330475937371	0.1392754352534054	-0.0023466081616728206	-0.07299365002176973	0.015046564622196086	0.07517627833600037	-0.034859853775211905
GlcC	0.3223108718638854	0.27359189374105886	0.3383130431832447	0.3323645328553415	0.31926876296995776	0.23458730795980798	0.2738633086609632	0.2957574455332455	0.33564412980418545	0.3584882188961329	0.3790139722138976	0.34837801312969674	0.3491809489344137	0.35221174887334533	0.34930534743936986	0.301174434976336	0.33731785514359547	0.29857337532725287	0.3147564899265483	0.38100434829319596	0.2905100904150952	0.22178557090432058	0.261231205930416	0.17965971354416996	0.294513460483684	0.34138907894216036	0.1953452341236408	0.3382451894532686	0.2848669218720844	0.3790139722138976	0.39706306438753525	0.275378708630429	0.4794035657135102	0.16442655116453964	0.3696162306122103	0.19525476248367268	0.24122566454246797	0.07044913514766668	0.23192970353574477	0.3130601466771463	0.17708127180507885	0.24397374060649926	0.3532521727329786	0.23099106027107566	0.10946502988391357	0.025462112173524606	0.1129821148876738	0.06032762042623451	0.03251890009103709	0.11991450430023014	0.2849573935120525	0.007763597604763332	0.04783122515563949	0.16049103482592691	0.12047995205003081	0.3465120355553545	0.19256323119462146	0.3534218070579188	0.047910387840611586	0.21304374869240209	-0.0830246931032338	0.2630632566397702	0.23454207213982392	0.24401897642648332	0.16059281542089104	1.0	0.2698825565023664	0.07440726939627144	0.12518447732837248	0.15470084986796795	0.2543779792028318	0.10151483452171602	0.06688681432392239	0.20045688178183896	-0.04183747900775229	0.034237861250431156	0.06084783235605114	0.04649676846610989	-0.021877173439788296	0.1578334304018637	-0.13267100553573347	-0.10925015973898931	-0.0287869449423526	0.023189012219325872	-0.1198805774352421	0.024840119648743858	-0.014967401937223991	0.09632402417854578
NnrR	0.2158822963964015	0.3047254468450843	0.3538176204827793	0.40195984190080913	0.33573460144415357	0.3528789772181102	0.4585724706108532	0.32115735845429205	0.4104754850128074	0.3617112710699968	0.3547562637474484	0.36726396797303945	0.36625747097839423	0.3667211381332308	0.3746147887204483	0.2689439132376973	0.3970404464775432	0.34596920571554585	0.35222305782834135	0.3376118879734918	0.3015589394462005	0.22408128876851136	0.4153270267060972	0.27848867125433274	0.27057240275712324	0.3604899039304273	0.1988962459923891	0.3567353308717508	0.41580200281592977	0.27147711915680434	0.1468411261457385	0.21160751140790834	0.2547511747177002	0.1370023352992067	0.24341960181169459	0.26422807900435963	0.1694590361377657	0.2977025857925598	0.2644994939242639	0.40409723439505574	0.3284968702467049	0.306987237844287	0.2658791864337776	0.2426732107819577	0.1929251177544939	0.17014888239252252	0.30513256922494075	0.22177426194932456	0.2833515219026186	0.09454851824417165	0.16128266167564786	0.06454586063974758	0.02934108373715727	0.2985394484622648	0.12175786396458035	0.2902612934051829	0.13109906079128758	0.2741573414908595	0.12373693108888273	0.25278341654839387	0.2732413161361824	0.24295593465685802	0.23096844236108363	0.12975329514676195	0.3229781002086502	0.2698825565023664	1.0	-0.08451747516270759	-0.18082453590875935	0.025925779328361164	0.10170708675664825	0.05295418176883365	0.012264561693176742	0.06964619934294972	0.12855454591718452	0.19498334756376837	0.1287694160621088	-0.02785961063267949	0.14564237691616105	0.13849511735868048	-0.03859180892389639	0.015487613867040615	-0.027531650937795093	-0.07414716343136313	0.11828601478080418	0.00958433935912152	0.008804021464396582	0.007311239404922788
TtrR	0.1785514359545606	0.2639679730394513	0.21475140089680014	0.3225483599188017	0.28770546957608384	0.24311426002680223	0.26422807900435963	0.3454150669207412	0.24945858377956584	0.29706928431278307	0.3539080921227474	0.34921487579940175	0.25578028962233745	0.2860769800566579	0.2824468055029375	0.32937896873639394	0.2941855007887996	0.29653776342797045	0.3995171076216702	0.164731892949432	0.1932643864043743	0.2838038801024591	0.27290204748630204	0.18583440297199338	0.20768330402429164	0.2539030030929992	0.35112608919372806	0.20705000254451486	0.3080389706589163	0.18054181203385902	0.1029171449412217	0.3224013435038535	0.1427699023471736	0.3621636292698373	0.08141882149379986	0.1704768420874069	0.1542371827131314	0.05779441450712747	0.07384182164647075	0.12316017438408604	0.18931756111076556	0.2667499759684706	0.24945858377956584	0.07960938869443769	0.25833611345143653	0.1550853543378324	0.17575812407054525	0.1850088492572844	0.15344555586341044	0.20654109956969427	0.06427444571984325	0.0887696422412087	0.17816693148469614	0.19200909239981678	0.04338680584220615	0.020146903325398216	0.20597565181989358	0.11428264471221537	-0.005343481235616423	0.11506296260694031	0.0838615557729388	0.14904637236996116	0.15006417831960236	-0.041486901402875864	0.0017019977269000458	0.07440726939627144	-0.08451747516270759	1.0	0.155571639402661	0.31011981837818275	0.16623598396390182	0.10640030307999389	0.049086519160197004	0.09842748980780432	-0.16225523180530504	0.23242729755556937	0.2032388847108583	0.052185172829104724	-0.011959219908284375	0.062023963675636555	0.10275881957127751	-0.1762217912253818	-0.1717208271369684	-0.03912332980870903	0.05108820419449141	-0.18370831943274282	-0.0870167542168266	0.07439596044127543
Irr	0.2956669738932774	0.2709795251369797	0.3089776139235854	0.2737841459759911	0.2153168486466008	0.3082538408038405	0.2508948210640596	0.3475072235950037	0.2799022906288344	0.30077862155147556	0.23215588263566506	0.33662800888883865	0.29765734997257576	0.29057794414507127	0.27900888318414935	0.2144799859768958	0.1599029691661342	0.14191042176747656	0.21270448004252168	0.26648987000356233	0.18012338069900652	0.3312110194457481	0.1449977664813883	0.11220179699294887	0.28122543836336805	0.21877738887538098	0.12681296684779844	0.25902595970619335	0.14612866198098964	0.3364923014288865	0.3199812271347066	0.34008854911761877	0.26135560443537215	0.2746323176006921	0.292048108294553	0.22265636043901363	0.39043601675987133	0.06850399488835235	0.04418974164692312	0.18850331635105258	0.12016330131014244	0.07847849319483634	0.18188757767838462	0.26128775070539606	0.24253750332200552	0.28371340846249105	0.23297012739537803	0.11027927464362655	0.1532306857184862	0.17431057783105552	0.3184545182102448	0.1534116289984224	0.21053316068328706	-0.04222198347761675	-0.00039015894736246895	0.04382785508705068	0.1607398318358392	0.10402542253083104	0.07730236187525091	-0.01829223470605199	0.0778791185800476	0.2526590180434377	-0.006451758825225755	-0.02144743314993978	0.12373693108888273	0.12518447732837248	-0.18082453590875935	0.155571639402661	1.0	0.26566431628885334	-0.0007407365522388903	0.15845542292664447	-0.012807391532985395	0.010669999038738826	-0.2364419765791542	-0.012027073638260456	0.14792678582535582	0.21550910088153305	0.021085546590067346	0.0037149917161904654	0.10601579861012943	0.053078580273789804	-0.05187983104421236	0.03905547607873294	0.022012880899740458	0.0252924778485844	-0.06660409044902206	0.09398307049437096
NmlR	0.22205698582422492	0.3391499058529497	0.2299506364114424	0.2548981911326484	0.22939649761663775	0.27593284742523366	0.2555201836574291	0.3135577406969709	0.3048272274400484	0.3389350357080254	0.32101034203934387	0.3303967746860351	0.3559889398420139	0.25494342695263245	0.3029838677756982	0.21252353676258545	0.2500918852593426	0.29330340229911056	0.3080728975239043	0.19446313563395173	0.21109860843308775	0.1515004156040961	0.19139840883003206	0.2137222859921629	0.2500127225743705	0.15818400800674015	0.12187095351454048	0.06471549496468779	0.24753606143024354	0.16092077511577543	0.2715223549767884	0.2948979649535485	0.23738061984382333	0.2657887147938095	0.38114005575314813	0.3052569677298969	0.275367399675433	0.013316294507806007	0.15712096623711486	0.13412986073021924	0.3350786820543848	0.10797224782443979	0.08928985417102532	0.3579114621913362	0.2898541710253264	0.05426602054837123	0.21412940837201938	0.04945971467506545	0.051009041509519314	0.19155673419997626	0.251211471803948	0.1462530604859458	0.11309520443763393	0.021899791349780325	-0.059637774171477684	-0.12294530423916178	0.005727985705480885	0.10878649258415277	0.012140163188220593	0.1433466590519703	-0.020644497345222813	0.2586640731463209	0.07048306201265472	0.013124042272873775	0.15870421993655676	0.15470084986796795	0.025925779328361164	0.31011981837818275	0.26566431628885334	1.0	0.04491351476666799	0.09307835409468988	0.11293687906768975	0.19621602365833385	-0.089018439251121	0.2972615365477153	0.08956126909092965	0.25968187909596213	0.008182028939615834	0.051178675834459515	0.09413008690931915	-0.08090991851897926	0.000525866407314632	0.06611780538419347	-0.13232042793085705	0.046010483401281305	0.24588495400082555	0.0440087983669869
FadR	0.22007791869992252	0.1579917557718079	0.272065184816597	0.2923308321694534	0.25993067610587445	0.2838943517424272	0.27449661014073995	0.3176968182255119	0.3064104811394903	0.284527653222204	0.30021317380167484	0.21669654115611447	0.2709003624520076	0.2888589829856772	0.3094073542134339	0.3287795941216052	0.3461727669054741	0.30402429163533146	0.28431278307727975	0.2868346800413908	0.18642246863178608	0.06790462027356362	0.22791502451215995	0.20611135927984575	0.22074514704468734	0.21362050539719876	0.24881397334479308	0.2436570898666109	0.2136431233071908	0.17501173304080836	0.06935216651305336	0.06516785316452833	0.1629676959700539	0.2644881849692679	0.21049923381829902	0.1792073553443294	0.1411074859627596	0.031727273241316134	0.2394388496530978	0.08446093038772752	0.20120327281157585	0.2493341852746097	0.10813057319438397	0.07426025298132326	0.09963754799237777	0.12724270713764693	0.05131438329441168	0.008657005049448406	0.04697174457594246	0.31069657508297943	0.15611446924246966	0.16927809285782947	0.2503293733142589	0.20296746979095398	0.0445063923868115	0.17294219427653787	0.10603841652012146	0.043940944637010815	0.18645639549677412	0.20061520715178313	0.137262441264115	0.17854012699956462	0.3676145455779159	0.10529202549038456	-0.0213004167349916	0.2543779792028318	0.10170708675664825	0.16623598396390182	-0.0007407365522388903	0.04491351476666799	1.0	0.28330628608263453	0.16018569304103455	0.18254349706815343	0.015634630281988793	0.049663275864993695	0.041735698412788166	0.009041509519312868	0.028707782257380507	0.11672537899135431	0.010477746803806594	0.06374292483503062	-0.2241152156334994	0.09677638237838633	-0.0012044037070754476	-0.10918230600901324	0.00024314253241429227	0.19946169374218975
PurR	0.33683157007876685	0.23250646024054147	0.22583417679289344	0.23152258115588828	0.21486449044676026	0.24821459873000434	0.22703292602247088	0.26918140129261353	0.2823110980429853	0.22877450509185698	0.2231313365488462	0.26160440144528446	0.2909172127949517	0.3024749648008776	0.27419126835584756	0.28099925926344776	0.24125959140745598	0.2112343158930399	0.23891863772328117	0.19514167293371257	0.24478798536621224	0.2000723773119745	0.2912790993548241	0.2924891575393976	0.16935725554280157	0.24821459873000434	0.07963200660442972	0.2465069465256063	0.3066818960593946	0.1252975668783326	0.178868086694449	0.09848403458278437	0.2376859616287157	0.22825429316204035	0.16708415558860285	0.2711491594619199	0.07537983952592861	0.1062419777100497	0.14013491583310245	0.21959163363509396	0.3237131822833911	0.10400280462083901	-0.0008425171472030127	0.23351295723518667	0.28346461145257873	0.19890755494738507	0.10304154344617786	0.17069171223233118	0.08147536626877994	0.0763750275655778	0.2588337074712611	0.004687561845847635	0.1177205670310035	0.15680431549722648	-0.039236419358669165	0.13833679198873627	0.07191929929714845	-0.02248785700957303	0.05971693685644978	-0.061560296520799994	0.2457718644508654	0.17265947040163754	0.2685594087678328	0.06192218308067243	0.028538147932440302	0.10151483452171602	0.05295418176883365	0.10640030307999389	0.15845542292664447	0.09307835409468988	0.28330628608263453	1.0	0.11373981487240671	0.16434738847956754	-0.11052807165353885	-0.22074514704468734	0.07694047531537848	0.048272274400484025	-0.020293919740346392	0.1737225121712628	0.12950449813684967	0.1709631271522355	-0.18405889703761924	-0.17359811366630667	-0.024670485323803653	0.08549004529236476	0.016742907871598125	-0.051156057924467487
GguR	0.31411187949177555	0.20725356373444312	0.28226586222300126	0.2874340546561795	0.25954617163600996	0.24972999869947018	0.2347908691497362	0.21529423073660878	0.24655218234559034	0.28224324431300923	0.30255412748584964	0.22915900956172144	0.21818932321558826	0.25546363888244905	0.2805016652436232	0.2406036720176872	0.2724044534664774	0.2707533460370595	0.26002114774584256	0.17303266591650598	0.3127095690722699	0.24211907198715302	0.2628370775398499	0.23021074237635072	0.26134429548037613	0.13481970698497606	0.23505097511464454	0.17487602558085621	0.11751700584107526	0.12420059824371929	0.1355208621947289	-0.04371476553709055	0.1390040203335011	0.22973576626651815	0.1904484566103669	0.11612600437656559	0.1376808725989675	0.20967368010359003	0.14521263662631254	0.0023805350266608615	0.20284307128599782	0.079032631989641	0.12210844156945677	0.21359788748720673	0.2009997116216476	0.17099705401722354	0.1393545979383775	-0.07984687674935398	0.05972824581144579	0.04105716111302735	0.08176939909867628	0.16386110341473897	0.1458346291510933	0.12754804892253932	0.1259534862681014	0.17144941221706408	0.07441857835126744	0.19421433862403945	0.13779396214892764	0.11527783275186457	0.020678424210210856	0.10404804044082307	0.05528382649801245	0.03673714030455016	0.1749551882658283	0.06688681432392239	0.012264561693176742	0.049086519160197004	-0.012807391532985395	0.11293687906768975	0.16018569304103455	0.11373981487240671	1.0	0.15461037822799983	-0.026604316628121977	0.008623078184460365	0.1800329090590384	-0.07635240965558578	0.07031342768771452	0.05847295180688829	0.03249628218104506	0.11135362536824785	0.05522728172303238	-0.17424272410107944	0.039496525323577475	0.1355208621947289	0.2148871083567523	0.013395457192778102
PhsR	0.28971846356537423	0.22123143210951593	0.2350170482496565	0.2147174740318121	0.14582332019609728	0.16541043024919283	0.2272025603474111	0.18586832983698143	0.25869800001130894	0.22576632306291738	0.25389169413800317	0.2252913469530848	0.17589383153049742	0.28649541139151036	0.2604735059456831	0.22543836336803297	0.3013214513912842	0.23773119744869975	0.2653250476389729	0.22500862307818445	0.18076799113377928	0.14469242469649593	0.14913684400992927	0.20038902805186287	0.20396265783060316	0.09529490927390855	0.21417464419200344	0.03138800459143573	0.13589405770959734	0.0767029872604622	0.24820328977500833	0.2273608857173553	0.26868380727278895	0.1933435490893464	0.1918507670298726	0.25736354332177935	0.2009092399816795	0.1465018574958581	0.15153434246908415	0.02805186286761172	0.13980695613821806	0.1054051150403447	0.05198161163917648	0.22239625447410533	0.1553454603027407	0.20802257267417204	0.08038970658916263	-0.0985858151777485	0.021311725689987616	-0.019524910800617468	0.025303786803580416	0.05506895635308819	0.010749161723710921	0.03967746860351369	0.08725424227174287	0.17234281966174916	0.10066666289701501	0.03195345234123641	-0.022284295819644785	0.04344335061718622	0.034158698565459056	0.03561755375994481	0.3196193405748342	0.20634884733476203	0.23692826164398278	0.20045688178183896	0.06964619934294972	0.09842748980780432	0.010669999038738826	0.19621602365833385	0.18254349706815343	0.16434738847956754	0.15461037822799983	1.0	-0.006711864790134068	0.011552097528427886	0.10885434631412884	-0.015012637757208045	-0.028922652402304766	0.07722319919027883	0.17710388971507088	-0.05893661896172484	-0.10306416135616989	0.0007972813272189584	-0.06307569649026581	0.040163753668342274	-0.05849556971688031	-0.08638345273704984
DasR	-0.15412409316317124	-0.14140151879265597	-0.11872706402564871	-0.0628155905253575	-0.18758729099637547	-0.2777083533596078	-0.1457667754211172	-0.1578334304018637	-0.18770038054633562	-0.2044150160304437	-0.16079637661081927	-0.1890913820108453	-0.20987724129351829	-0.24685752413048273	-0.2065637174796863	-0.1445906441015318	-0.10505453743546828	-0.14482813215644808	-0.10508846430045632	-0.07324244703168203	-0.10663779113491018	-0.2206433664497232	-0.24631469429067407	-0.14211398295740482	-0.03516519556010427	-0.14208005609241678	-0.019321349610689223	-0.11349101786249442	-0.11144409700821596	-0.17016019134751853	-0.3045558125201441	-0.09064692877054696	-0.14301869935708592	-0.17666284047022635	-0.15917919604638933	-0.07715534546030274	-0.22980361999649423	-0.02805186286761172	-0.30111789020135593	-0.016256622806769542	-0.07638633652057382	0.0726317634618973	-0.07571910817580901	-0.17099705401722354	-0.12060435055498697	0.028131025552583813	0.0699741590378341	-0.18988300886056625	-0.0168899242865463	-0.25221796879859315	-0.1884354626210765	-0.0982578554828641	-0.07783388276006356	-0.24892706289475322	-0.1579804468168119	-0.09711565102826673	0.09928697038750134	-0.06736179043375497	0.05085071613957512	-0.07426025298132326	-0.02056533466025072	0.13298765627562184	-0.04464209984676366	-0.10851507766424844	0.006960661800046367	-0.04183747900775229	0.12855454591718452	-0.16225523180530504	-0.2364419765791542	-0.089018439251121	0.015634630281988793	-0.11052807165353885	-0.026604316628121977	-0.006711864790134068	1.0	0.03867097160886848	0.14265681279721348	-0.020101667505414162	-0.18365177465776275	-0.07483700968611995	-0.19623864156832588	0.008182028939615834	-0.08045756031913871	-0.06562021136436888	-0.031806435926288235	-0.04433675806187129	0.0329486403808856	-0.05068108181463492
NifA	0.097341830128187	0.19714335796800697	0.18590225670196944	0.18250957020316538	0.23557118704446114	0.24529688834103286	0.2575784134667036	0.2734901131460947	0.10236300614641704	0.20260558323108152	0.17366596739628273	0.20621313987480988	0.20045688178183896	0.18487314179733222	0.20805649953916008	0.270368841567195	0.2606318313156273	0.21278364272749375	0.2719747131766289	0.11029058359862257	0.18690875369661467	0.12925570112693738	0.1901091879604865	0.1570078766871547	0.20930048458872158	0.13448043833509565	0.1402480053830626	-0.02176408388982816	0.12202927888448468	0.22190996940927674	-0.05667482796252212	0.13650474127938209	-0.0159738989318692	0.14698814256068668	0.16893882420794906	0.08772921838157545	0.04239161780255696	0.005954164805401157	0.23246122442055742	0.15137601709913995	0.22057551271974712	0.1176414043460314	0.11925858491046135	-0.13967124867826589	0.05996573386636208	-0.014582897467359529	0.17381298381123092	0.10097200468190737	0.09683292715336639	0.15554902149266897	-0.0074469468648749515	0.21238782930263328	0.13813323079880804	0.05720634884733476	0.043488586437170275	0.1295384250018377	0.17581466884552532	0.130612775726459	0.09131415711531175	0.18974730140061408	-0.09635795104353383	-0.01115628410356741	-0.030845174751627076	-0.04743541173077902	0.20442632498543972	0.034237861250431156	0.19498334756376837	0.23242729755556937	-0.012027073638260456	0.2972615365477153	0.049663275864993695	-0.22074514704468734	0.008623078184460365	0.011552097528427886	0.03867097160886848	1.0	0.18180841499341252	0.08856608105128046	0.21350741584723865	0.10036132111212263	-0.03583242390486907	-0.30595812293964975	0.013022261677909652	0.012977025857925598	-0.00725469462994272	0.03933819995363329	0.15262000214870144	0.21768042024076764
FadP	0.14055334716795495	0.20996771293348637	0.15969940797620596	0.3067497497893707	0.22507647680816054	0.16396288400970307	0.23180530503078864	0.22181949776930862	0.19237097895968924	0.22816382152207226	0.22684067378753867	0.1976522609428276	0.15145517978411205	0.2381948646035363	0.27865830557927296	0.20547805780006898	0.27222351018654123	0.1657157720340852	0.20805649953916008	0.1366856845593183	0.16426822579459546	0.2337052094701189	0.20481082945530418	0.19878315644242894	0.2759667742902217	0.227134706617435	0.09842748980780432	0.16132789749563192	0.2662863088136341	0.2643072416893317	0.16285460642009375	0.14143544565764402	0.15985773334615014	0.21069148605323126	0.2464164748856382	0.1478363141853877	0.06891111726820884	0.2281072767470922	0.16865610033304873	0.2553279314224969	0.25669631497701456	0.1294592623168656	0.062069199495620606	0.032473664271053033	0.2039965846955912	0.026197194248265488	0.22262243357402559	0.12546720120327282	-0.0033191782913299895	-0.021311725689987616	-0.0964258047735099	0.04226721929760081	0.050047780334858155	-0.012377651243136879	0.0025275514416090382	0.10410458521580314	0.23654375717411832	0.12400834600878706	-0.007593963279823128	0.028832180762336658	-0.06462502332471969	0.08470972739763982	-0.0030816902364137044	0.07381920373647873	0.28301225325273816	0.06084783235605114	0.1287694160621088	0.2032388847108583	0.14792678582535582	0.08956126909092965	0.041735698412788166	0.07694047531537848	0.1800329090590384	0.10885434631412884	0.14265681279721348	0.18180841499341252	1.0	0.2984150499573087	0.012208016918196674	0.08017483644423837	-0.01565724819198082	-0.11510819842692437	-0.014922166117239937	-0.030585068786718763	-0.06982714262288593	-0.029329774782161255	-0.09427710332426732	0.015792955651932984
