	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
CsoR	-0.031094900836654015	0.009240402606136063	-0.10304809694122671	0.004546850998463902	0.0023082558468639947	-0.04652218010996637	-0.0451414450092969	-0.20044013584828943	-0.03514051540562955	-0.024176016691455245	-0.03603494764383765	0.03138222221597619	0.08536412912746569	0.033358729476605564	-0.024475685339435376	0.12280701754385964	0.11368997980518603	-0.10360637897822775	0.02041802588556708	-0.08756410312725471	0.0495717411785314	-0.23021104858789226	0.1762455874461562	0.11167637298176197	0.11496811372543664	-0.08729540621532901	-0.11093525858311043	0.15685837856654727	0.1832825569417461	0.12403906235392832
CueR	0.0874020277079032	-0.07795088333685839	-0.3463086531788822	-0.15115207373271888	-0.017884474500995052	-0.11895585330699834	-0.04477337265627992	-0.024028702240044067	0.13814577364338443	0.3914269105627413	0.13928534166996315	0.05694501227553624	-0.023331117911503222	0.0	0.12256245440649595	-0.19917440660474717	-0.1519110577658631	0.09980289075809201	-0.08020033621108706	-0.04425447952392955	-0.056746752652894486	-0.05794196028169977	0.06798172842699282	0.4123261006785551	0.3330401889961627	-0.020449011887422746	-0.09202503138908877	-0.006844899729721558	-0.016237764991656023	-0.08761155550985983
CzrA	-0.12301302916392362	0.004791023303874707	0.4363102546308653	0.32627956989247314	0.01627951535747243	0.2058346233918753	-0.09142654340118228	-0.013422783045282166	-0.25965210961227947	-0.5518438592614785	-0.26076737638148045	-0.05854936031498858	-0.024134626663375357	0.05391211576248305	-0.1485760856023835	0.023735810113519093	0.03041187262980028	-0.19770670464890727	0.12285962213875921	0.08936995201693057	-0.005880052278091756	0.03209301074780767	-0.12982377080264662	-0.4785388444058565	-0.415706892078275	0.08502500059862148	0.0759160903032724	0.06694874530166017	-0.0014584818854780858	-0.04157930874578481
DasR	-0.09312722618812834	0.3115553076275114	-0.23121763732450756	0.07188325652841782	-0.030602423219751554	-0.12923183686542467	0.08961247251845574	-0.0761033386887719	0.0900781175493892	0.2013632852690477	0.07418410663221622	-0.05359483458915906	0.14513610408816005	-0.027750313344970228	0.011620035359860835	0.26109391124871	0.16487387516079627	0.11726799655433943	-0.16831965933099277	-0.27611317705875144	0.05383455934725263	0.05904832459958472	0.17206688653043167	0.11079517291314443	0.22512665747176666	0.0247286803909053	0.04077324493256438	0.09901663170665706	-0.09580605452162715	0.21750128364893057
ExuR_UxuR	-0.10132667128428295	0.07337338753399203	0.1347728607270592	0.11440245775729646	-0.07354860524558439	-0.0022527091229381305	-0.09479177634305182	-0.11237579573363415	-0.09422424805903919	-0.1627182888910397	-0.07551303947735623	-0.25765402399317844	0.08160819286871453	-0.27724378472685207	-0.08169515810128403	-0.13519091847265222	0.12877541799628628	0.012845441282029267	0.11535251041590548	0.07574501782454647	0.09444412816968902	-0.11613447126134295	0.06003946551004714	-0.23092477226743036	-0.09010910977891273	0.06523959847196846	0.1608389647491519	-0.24542012917917758	-0.0727620407310734	-0.21395748714270793
FUR	-0.0295601739713256	0.1090378183899106	0.543388672396306	0.22690015360983104	-0.16650549451607013	0.17089627929322584	-0.2496187825514091	-0.20261146839973215	-0.3398234464472202	-0.5762985849727628	-0.31192579946133286	-0.09501157307851518	0.06216648443055916	0.06026615947231268	-0.42285624150606693	0.023735810113519093	-0.08129915721913389	-0.23345842702106678	0.02491570291630389	0.0115702918798272	0.014065835070811421	0.03546840722909025	-0.042633674048666505	-0.6138030549386486	-0.45878272269182974	0.03200995415490649	0.15857567398623107	-0.24994432660327434	0.24376093912623742	-0.39234713186432285
FabR	-0.0402311965932091	0.16829436901348852	0.18440719585757753	0.012215053763440861	-0.1305832628992492	0.10914429082368014	-0.01839047220966988	-0.10050015381837259	-0.22419308351849138	-0.18588298999625819	-0.18817579258021713	-0.07227841516840518	0.1595218471573924	-0.12043506317355654	0.015274299873482227	-0.26109391124871	0.11183616251595711	-0.057207023383921037	0.10557184766652544	0.05199502995041941	-0.0015117623196289718	-0.047292148030914125	-0.19639894303905242	-0.11492422466323804	-0.14645290800092858	-0.04992741769568916	-0.03149746311731503	-0.03387287708714949	-0.230699423574067	-0.16108503281164824
FadP	-0.011469080591854275	0.041680568196828645	-0.28767415790316553	-0.4259600614439324	0.053134967599880935	-0.22926920407836437	0.05492165324660526	0.09048108125913575	0.330355990819887	0.5878928801976504	0.31473193451863263	0.09715248344064625	-0.01823244111390927	0.020131944611245924	0.1761276626547232	-0.19917440660474717	-0.03900431576537628	0.287800831647326	-0.029770338441543615	0.003882854655974869	0.038570447554099635	-0.032912227074791175	-0.026380439310446493	0.3740662819850429	0.2500348222698658	0.08150725441305971	-0.15042535369789864	0.21039862165793097	-0.056102936528057035	0.10170634126497563
FadR	-0.0036326317629773487	-0.25660667433677675	-0.132311962846314	-0.05983410138248848	0.014070442379028374	-0.06648694816633748	0.1058076560512029	0.1054350005261969	0.21134282472037086	0.2481386219112111	0.17966952407971354	0.030434562392339617	-0.24490466253490162	0.13800593914665685	-0.08189233064698302	0.1785345717234262	-0.14624764594726877	0.13019345512010227	-0.10574208941005761	0.02686130337599893	-0.003213959815180198	-0.039671465566500495	0.1883720136329646	0.2912114455332788	0.06533750290185582	-0.0207715999655747	0.03150364697185853	-0.07988841876332557	-0.10063525009798792	-0.020415483886633296
FixJ	-0.10851720028462165	-0.17777765915202157	-0.45746543532803075	-0.07765898617511521	0.2213040293180855	-0.2453851492019431	0.28837154314762553	0.28172372983792343	0.3397575476841529	0.4055694025403515	0.2857699848274409	0.08734487163208071	-0.1778503889858113	0.28259285213563723	0.35301772581948254	0.36016511867905054	0.040783980363036036	0.33988141438671626	0.11064614995761311	0.09588051248760404	-0.03300388087329528	0.05381491170658696	-0.021497094710893918	0.40708925455648515	0.3313577954089227	0.10292403053493832	-0.007581405670330466	0.16300003517335224	0.15119595546122824	0.24029785244812182
