	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
CsoR	0.060382374321889254	0.13010901645793285	-0.0988565942218731	0.15815555759018496	0.09014088721922145	-0.05142956894724373	0.07678083130837865	-0.1124904735129688	-0.04152289796292628	-0.06285147671446072	-0.02528539262016574	0.027089274697954652	0.15061457167730413	0.12128226279218615	-0.033963327409963495	0.2034139402560455	0.04162773070325663	-0.10254611619820447	-0.11630869961307305	-0.1753987439746495	-0.09810624705163074	-0.1369580507531899	-0.13054187192118227	0.17309503145696	0.14232463174744753	0.11151691984370696	-0.15711767806895002	-0.20140928687417212	0.15685837856654727	0.1832825569417461	0.12403906235392832
CueR	0.3697157941071891	0.023656184810533245	-0.39528423047668926	0.35836499725325033	0.2625223039220783	-0.2307884138206212	0.2955156337522433	-0.007685663486929425	-0.004426118014571424	0.042230198388475366	0.00862078654897042	-0.20653389751762258	0.06752616476908674	0.028356954132869053	0.033753811031556995	0.24740124740124741	-0.06104513863512713	-0.09061403399464937	-0.11371661754038924	-0.19365482034463485	-0.11070515456773489	-0.14620162951045906	0.10640394088669951	0.2577408428712187	0.4332104477675621	0.21773395496883322	-0.2072498684361935	-0.14108477454927376	-0.006844899729721558	-0.016237764991656023	-0.08761155550985983
CzrA	-0.4599988279144561	-0.20927718459995145	0.41289043504283096	-0.38945477018861013	-0.3973495895832084	0.3057669048242497	-0.44851817023643564	-0.0022694555029716683	-0.10334611676340019	-0.10159938656646705	-0.0811462911187094	0.20916750772578316	-0.1503003340956486	-0.0583581562752265	-0.05770370049423068	-0.3154612101980523	-0.05552930682174791	0.02788425417369142	0.2134898105414899	0.3762155840444884	0.05847203544783218	0.10033189812123869	0.026600985221674877	-0.37292759546104154	-0.46959570794405425	-0.2166372512012732	0.33664190729170884	0.21608982699375132	0.06694874530166017	-0.0014584818854780858	-0.04157930874578481
DasR	0.23751946722479744	0.30695184098558875	-0.27825035224878114	0.3715837300860648	0.22212274731964962	-0.2471427324530231	0.32228379734879253	-0.11346938790156405	0.004550747242656701	-0.004563585954883628	-0.03399609610836923	-0.1639846325920284	0.1875923544011647	0.05790282605721433	-0.052805352061140856	0.4150344676660466	0.23710377032308924	-0.07393546847944435	-0.29444295001910026	-0.4504518004283593	-0.008884758126817374	-0.07967603437727781	0.15960591133004925	0.3634375072112359	0.21478464267456363	0.10171289825649606	-0.10757490789551126	-0.14873052895391523	0.09901663170665706	-0.09580605452162715	0.21750128364893057
ExuR_UxuR	0.007553719564738056	0.10372461467684053	0.03995311662240177	-0.017556308368430692	-0.12797183003766857	-0.032396912679709226	-0.021508883412109714	-0.11847573899617916	-0.10999063503788954	-0.13345934672164342	-0.0757475282255906	-0.26158532908479726	0.10901550134385875	-0.26307968151814287	-0.10826939471723313	0.07933034248823723	0.11765941237448137	-0.0182310536801558	-0.006244062111528593	-0.016053815366148843	0.15476928164638748	-0.2183669239314279	-0.013793103448275862	0.025511716680604094	-0.12974899999978787	-0.039297701512941104	0.09454471584411997	0.02120522461716998	-0.24542012917917758	-0.0727620407310734	-0.21395748714270793
FUR	-0.4365022462905004	-0.1364731935227105	0.6023042681330191	-0.54292368613807	-0.5974894917515982	0.35234105163406026	-0.6048113969799949	-0.23345583906837808	-0.21339372516270014	-0.1783204183564976	-0.17534177804361784	0.18151210659103642	-0.043297449643821644	-0.05272976885813162	-0.2619893941432687	-0.26293905241273663	-0.24014867747895213	-0.06115948789264766	0.13289363151880423	0.33429254275327336	0.03871546707605551	0.15363795307654277	0.21527093596059113	-0.32810697471762473	-0.6335622608076699	-0.3056895971271462	0.32893938708917364	0.27465924529964225	-0.24994432660327434	0.24376093912623742	-0.39234713186432285
FabR	-0.08126046616605796	0.15312180092257557	0.024855671517101212	0.05556445705914668	-0.0008852989255470485	-0.039798501228194866	0.019528645025942017	-0.144120586179759	-0.1503954307831365	-0.15246293599645735	-0.15933656286013168	-0.15544036310987108	0.07008246255636381	-0.10071651461196979	0.028826563787652488	-0.2793522267206478	0.08126752202199587	0.06046870187429801	0.12609490777731575	-0.009553808645734406	0.014803182177627185	0.04331565456755975	0.16157635467980297	-0.2247636310637037	-0.029319706070888782	-0.0045755501372154945	-0.04496474925068382	0.070800319811092	-0.03387287708714949	-0.230699423574067	-0.16108503281164824
FadP	-0.0040698812577261495	0.09648012628609638	0.20104739460591778	-0.2780168467313679	0.026277168390110565	0.06453696430130051	-0.02468891329107313	0.003238208150508828	0.04210687491738301	0.1987033004012577	0.002802411272763961	0.15657510993251603	0.017387812851605584	-0.041080904113986925	0.155540624507361	-0.10974942553889923	-0.06543400481150882	-0.009913135438584717	-0.17704140224402706	-0.06336372054311193	0.04923829684148451	-0.015196889975291856	0.14679802955665025	0.005606801895725249	-5.2728015713457696e-05	-0.09360749227206415	-0.12348925312823818	-0.1461627313004906	0.21039862165793097	-0.056102936528057035	0.10170634126497563
FadR	-0.07808336523324969	-0.20332199070077864	-0.05827254703923989	0.054225416590368065	0.04132974392420066	-0.009079913714634846	0.12999100159081414	0.1308391906168457	0.22632311736777563	0.26725925955932295	0.16324045663850073	0.013557107094281116	-0.20354614654283437	0.06630113896721658	-0.10917970725789583	-0.008644271802166538	-0.007034785498028067	0.14602290632216977	0.02768914790354192	-0.030679497838900675	0.15976183911885158	0.005238382326215503	0.16699507389162563	0.06876550511343466	0.15227850938046583	0.05422307464726946	0.001696729004496055	0.12960029233951265	-0.07988841876332557	-0.10063525009798792	-0.020415483886633296
FixJ	0.05922026361962186	-0.10378446587180709	-0.2036958066808813	0.15139168650430324	0.2957297419293586	-0.09126547712564995	0.2890099682306277	0.3545126602933101	0.24217595518022292	0.10021157964361997	0.20396533703281122	0.10547658762664298	-0.15662249496467043	0.12207909067370745	0.30600950771674407	0.23383302330670752	0.10543078524507336	0.20449758670020074	0.002086845736482731	-0.03222241524522492	-0.004433476500155364	0.04708697091504823	-0.2827586206896552	0.06639375110603746	0.23037162998630298	0.11924485569418798	-0.08449309865559612	-0.10673507732012875	0.16300003517335224	0.15119595546122824	0.24029785244812182
FnrN_FixK	0.03541195702188194	0.22067634344129106	-0.030466714048803602	0.05110098882988463	-0.03980603225234363	-0.08475168019551366	0.02616826785015135	-0.16861715662377558	-0.0990553104821785	-0.04469930272973703	-0.05194951164190519	-0.08578187189383614	0.14349684105790045	-0.020388675317656074	-0.18124611672702706	-0.06466790677316993	-0.10538878652568216	0.01718775314728751	-0.20281394708958878	-0.12930074970161584	-0.005533833318266212	-0.10087673240681666	0.3054187192118227	-0.026998671265552596	0.01805934538185926	0.02929474296324257	-0.058504246129731596	-0.09530246981043682	-0.0056259449833327875	0.2867051279764255	-0.09344985202272921
FruR	0.07541998705723771	-0.07662199855614948	-0.24697814187209316	0.17338285112616736	0.2977896205561244	-0.1866931009114827	0.1777555163112885	0.2831332038543221	0.27289527948569975	0.24674015106814842	0.26324307922221146	-0.08999165790839585	-0.12832365497224807	-0.0017327844407685371	0.0387099570862762	0.14848451690556955	-0.0017289472816049078	0.17598307930358206	-0.001922094757286726	-0.03173124430618745	-0.039003910125463205	-0.007234336221186504	-0.35714285714285715	0.008835705343619625	0.3908815684864808	0.01617000438681507	-0.09011261933827783	-0.04583706136668776	0.0355254984260035	-0.13952810037740354	0.06981217270897203
GguR	0.27812600920981884	-0.06166917501367032	-0.21533186199329168	0.25799990844167736	0.3543589749986856	-0.26405067394855297	0.28486311608077064	0.2060123637175177	0.1863954735243409	0.06248536813972192	0.1522705900520664	0.13978833880455313	-0.09528132386626381	0.09572053027544737	0.030835031139273387	0.005580479264689791	-0.11683343755978752	0.10883084466411755	0.14269631478096653	-0.11654365232302832	-0.02258758348633371	0.00882897315458544	-0.24778325123152709	0.13357399058758487	0.2943805117282343	0.006197651523653095	-0.10027868704987056	-0.24858932658709543	-0.019550158817081435	0.25695209751267256	0.002418192729377043
